"TOA5","5","CR1000","31419","CR1000.Std.18","CPU:ARGOS 2011 GITS.CR1","6477","Table046"
"2011-07-16 07:00:00",1070,5,2011,197,7,0.726,0.664,1.181
"2011-07-16 08:00:00",1071,5,2011,197,8,1.069,0.974,1.422
"2011-07-16 09:00:00",1072,5,2011,197,9,1.006,0.919,1.151
"2011-07-16 10:00:00",1073,5,2011,197,10,1.606,1.47,-0.221
"2011-07-16 11:00:00",1074,5,2011,197,11,1.779,1.62,-0.016
"2011-07-16 12:00:00",1075,5,2011,197,12,2.593,2.361,-0.152
"2011-07-16 13:00:00",1076,5,2011,197,13,2.665,2.424,-2.117
"2011-07-16 14:00:00",1077,5,2011,197,14,2.72,2.464,-2.097
"2011-07-16 15:00:00",1078,5,2011,197,15,2.706,2.449,-2.984
"2011-07-16 16:00:00",1079,5,2011,197,16,2.438,2.201,-3.24
"2011-07-16 17:00:00",1080,5,2011,197,17,2.943,2.636,-3.56
"2011-07-16 18:00:00",1081,5,2011,197,18,2.857,2.519,-1.934
"2011-07-16 19:00:00",1082,5,2011,197,19,2.598,2.284,-0.123
"2011-07-16 20:00:00",1083,5,2011,197,20,1.981,1.738,-0.454
"2011-07-16 21:00:00",1084,5,2011,197,21,2.287,1.962,0.08
"2011-07-16 22:00:00",1085,5,2011,197,22,2.122,1.832,0.356
"2011-07-16 23:00:00",1086,5,2011,197,23,1.182,1.058,-0.295
"2011-07-17 00:00:00",1087,5,2011,198,0,1.19,1.044,-0.062
"2011-07-17 01:00:00",1088,5,2011,198,1,0.783,0.701,-0.363
"2011-07-17 02:00:00",1089,5,2011,198,2,0.454,0.418,-0.657
"2011-07-17 03:00:00",1090,5,2011,198,3,0.556,0.508,-0.463
"2011-07-17 04:00:00",1091,5,2011,198,4,0.373,0.366,-2.047
"2011-07-17 05:00:00",1092,5,2011,198,5,0.303,0.337,-3.53
"2011-07-17 06:00:00",1093,5,2011,198,6,0.344,0.366,-1.482
"2011-07-17 07:00:00",1094,5,2011,198,7,0.324,0.32,-1.939
"2011-07-17 08:00:00",1095,5,2011,198,8,0.622,0.581,-1.612
"2011-07-17 09:00:00",1096,5,2011,198,9,0.854,0.784,-0.162
"2011-07-17 10:00:00",1097,5,2011,198,10,1.134,1.033,0.636
"2011-07-17 11:00:00",1098,5,2011,198,11,1.365,1.239,0.372
"2011-07-17 12:00:00",1099,5,2011,198,12,1.656,1.502,0.317
"2011-07-17 13:00:00",1100,5,2011,198,13,2.075,1.884,0.114
"2011-07-17 14:00:00",1101,5,2011,198,14,2.601,2.348,1.291
"2011-07-17 15:00:00",1102,5,2011,198,15,2.491,2.268,0.489
"2011-07-17 16:00:00",1103,5,2011,198,16,2.618,2.369,0.305
"2011-07-17 17:00:00",1104,5,2011,198,17,2.561,2.293,0.312
"2011-07-17 18:00:00",1105,5,2011,198,18,2.699,2.399,0.753
"2011-07-17 19:00:00",1106,5,2011,198,19,2.317,2.049,0.321
"2011-07-17 20:00:00",1107,5,2011,198,20,1.653,1.494,0.96
"2011-07-17 21:00:00",1108,5,2011,198,21,1.306,1.187,0.634
"2011-07-17 22:00:00",1109,5,2011,198,22,1.258,1.147,0.731
"2011-07-17 23:00:00",1110,5,2011,198,23,0.929,0.852,0.446
"2011-07-18 00:00:00",1111,5,2011,199,0,0.74,0.679,0.33
"2011-07-18 01:00:00",1112,5,2011,199,1,0.569,0.524,0.22
"2011-07-18 02:00:00",1113,5,2011,199,2,0.456,0.422,0.243
"2011-07-18 03:00:00",1114,5,2011,199,3,0.41,0.377,0.257
"2011-07-18 04:00:00",1115,5,2011,199,4,0.38,0.349,0.15
"2011-07-18 05:00:00",1116,5,2011,199,5,0.425,0.391,0.158
"2011-07-18 06:00:00",1117,5,2011,199,6,0.479,0.442,0.044
"2011-07-18 07:00:00",1118,5,2011,199,7,0.589,0.542,0.248
"2011-07-18 08:00:00",1119,5,2011,199,8,0.721,0.663,0.039
"2011-07-18 09:00:00",1120,5,2011,199,9,0.916,0.847,-0.08
"2011-07-18 10:00:00",1121,5,2011,199,10,1.097,1.011,0.076
"2011-07-18 11:00:00",1122,5,2011,199,11,1.387,1.277,0.071
"2011-07-18 12:00:00",1123,5,2011,199,12,1.61,1.48,0.154
"2011-07-18 13:00:00",1124,5,2011,199,13,2.063,1.896,0.07
"2011-07-18 14:00:00",1125,5,2011,199,14,2.486,2.283,0.323
"2011-07-18 15:00:00",1126,5,2011,199,15,2.529,2.319,0.225
"2011-07-18 16:00:00",1127,5,2011,199,16,2.6,2.373,-0.447
"2011-07-18 17:00:00",1128,5,2011,199,17,2.843,2.584,-1.203
"2011-07-18 18:00:00",1129,5,2011,199,18,2.084,1.878,-2.124
"2011-07-18 19:00:00",1130,5,2011,199,19,2.693,2.38,-1.441
"2011-07-18 20:00:00",1131,5,2011,199,20,2.418,2.114,-1.173
"2011-07-18 21:00:00",1132,5,2011,199,21,2.206,1.905,-1.086
"2011-07-18 22:00:00",1133,5,2011,199,22,1.99,1.701,-0.965
"2011-07-18 23:00:00",1134,5,2011,199,23,1.706,1.442,-1.124
"2011-07-19 00:00:00",1135,5,2011,200,0,1.438,1.203,-1.572
"2011-07-19 01:00:00",1136,5,2011,200,1,1.271,1.057,-1.593
"2011-07-19 02:00:00",1137,5,2011,200,2,0.907,0.811,0.37
"2011-07-19 03:00:00",1138,5,2011,200,3,0.44,0.408,-0.345
"2011-07-19 04:00:00",1139,5,2011,200,4,0.364,0.355,-1.36
"2011-07-19 05:00:00",1140,5,2011,200,5,0.34,0.333,-3.359
"2011-07-19 06:00:00",1141,5,2011,200,6,0.754,0.753,-3.459
"2011-07-19 07:00:00",1142,5,2011,200,7,0.992,0.887,-3.583
"2011-07-19 08:00:00",1143,5,2011,200,8,1.176,1.077,-3.434
"2011-07-19 09:00:00",1144,5,2011,200,9,1.295,1.21,-0.995
"2011-07-19 10:00:00",1145,5,2011,200,10,1.287,1.199,-0.704
"2011-07-19 11:00:00",1146,5,2011,200,11,1.431,1.318,0.364
"2011-07-19 12:00:00",1147,5,2011,200,12,1.678,1.534,1.145
"2011-07-19 13:00:00",1148,5,2011,200,13,2.079,1.908,0.82
"2011-07-19 14:00:00",1149,5,2011,200,14,2.692,2.476,-1.075
"2011-07-19 15:00:00",1150,5,2011,200,15,2.829,2.59,-1.184
"2011-07-19 16:00:00",1151,5,2011,200,16,2.912,2.661,-1.283
"2011-07-19 17:00:00",1152,5,2011,200,17,2.922,2.643,-1.243
"2011-07-19 18:00:00",1153,5,2011,200,18,2.863,2.544,-1.004
"2011-07-19 19:00:00",1154,5,2011,200,19,2.72,2.385,-0.966
"2011-07-19 20:00:00",1155,5,2011,200,20,2.516,2.179,-0.842
"2011-07-19 21:00:00",1156,5,2011,200,21,2.269,1.943,-0.751
"2011-07-19 22:00:00",1157,5,2011,200,22,1.998,1.695,-0.741
"2011-07-19 23:00:00",1158,5,2011,200,23,1.71,1.434,-0.984
"2011-07-20 00:00:00",1159,5,2011,201,0,1.437,1.192,-1.471
"2011-07-20 01:00:00",1160,5,2011,201,1,1.204,0.984,-2.113
"2011-07-20 02:00:00",1161,5,2011,201,2,0.989,0.818,-2.891
"2011-07-20 03:00:00",1162,5,2011,201,3,0.873,0.707,-3.441
"2011-07-20 04:00:00",1163,5,2011,201,4,0.804,0.656,-8.04
"2011-07-20 05:00:00",1164,5,2011,201,5,0.536,0.673,-8.47
"2011-07-20 06:00:00",1165,5,2011,201,6,0.827,0.752,-3.492
"2011-07-20 07:00:00",1166,5,2011,201,7,0.999,0.885,-3.545
"2011-07-20 08:00:00",1167,5,2011,201,8,1.179,1.07,-3.507
"2011-07-20 09:00:00",1168,5,2011,201,9,1.409,1.295,-3.249
"2011-07-20 10:00:00",1169,5,2011,201,10,1.672,1.547,-2.721
"2011-07-20 11:00:00",1170,5,2011,201,11,1.95,1.807,-2.025
"2011-07-20 12:00:00",1171,5,2011,201,12,2.224,2.054,-1.403
"2011-07-20 13:00:00",1172,5,2011,201,13,2.474,2.273,-0.835
"2011-07-20 14:00:00",1173,5,2011,201,14,2.682,2.452,-0.406
"2011-07-20 15:00:00",1174,5,2011,201,15,2.832,2.581,-0.451
"2011-07-20 16:00:00",1175,5,2011,201,16,2.911,2.65,-0.932
"2011-07-20 17:00:00",1176,5,2011,201,17,2.914,2.628,-1.302
"2011-07-20 18:00:00",1177,5,2011,201,18,2.851,2.528,-1.382
"2011-07-20 19:00:00",1178,5,2011,201,19,2.711,2.372,-1.093
"2011-07-20 20:00:00",1179,5,2011,201,20,2.502,2.165,-0.767
"2011-07-20 21:00:00",1180,5,2011,201,21,2.249,1.925,-0.761
"2011-07-20 22:00:00",1181,5,2011,201,22,1.973,1.674,-0.949
"2011-07-20 23:00:00",1182,5,2011,201,23,1.575,1.324,-1.677
"2011-07-21 00:00:00",1183,5,2011,202,0,1.047,0.881,-2.447
"2011-07-21 01:00:00",1184,5,2011,202,1,1.156,0.966,-1.84
"2011-07-21 02:00:00",1185,5,2011,202,2,0.704,0.608,-2.671
"2011-07-21 03:00:00",1186,5,2011,202,3,0.397,0.353,-3.449
"2011-07-21 04:00:00",1187,5,2011,202,4,0.878,0.771,-4.925
"2011-07-21 05:00:00",1188,5,2011,202,5,0.622,0.673,-3.22
"2011-07-21 06:00:00",1189,5,2011,202,6,0.527,0.496,-1.233
"2011-07-21 07:00:00",1190,5,2011,202,7,0.593,0.54,0.376
"2011-07-21 08:00:00",1191,5,2011,202,8,0.705,0.641,0.621
"2011-07-21 09:00:00",1192,5,2011,202,9,0.865,0.785,0.861
"2011-07-21 10:00:00",1193,5,2011,202,10,0.993,0.901,0.835
"2011-07-21 11:00:00",1194,5,2011,202,11,1.213,1.102,0.801
"2011-07-21 12:00:00",1195,5,2011,202,12,1.332,1.214,0.629
"2011-07-21 13:00:00",1196,5,2011,202,13,1.635,1.487,0.948
"2011-07-21 14:00:00",1197,5,2011,202,14,1.814,1.643,1.124
"2011-07-21 15:00:00",1198,5,2011,202,15,2.043,1.85,1.221
"2011-07-21 16:00:00",1199,5,2011,202,16,2.65,2.405,-0.197
"2011-07-21 17:00:00",1200,5,2011,202,17,2.823,2.542,-2.051
"2011-07-21 18:00:00",1201,5,2011,202,18,2.854,2.536,-1.103
"2011-07-21 19:00:00",1202,5,2011,202,19,2.537,2.229,-0.705
"2011-07-21 20:00:00",1203,5,2011,202,20,2.525,2.208,0.142
"2011-07-21 21:00:00",1204,5,2011,202,21,1.784,1.571,-0.259
"2011-07-21 22:00:00",1205,5,2011,202,22,1.456,1.268,-0.774
"2011-07-21 23:00:00",1206,5,2011,202,23,2.12,1.818,1.258
"2011-07-22 00:00:00",1207,5,2011,203,0,1.59,1.375,0.241
"2011-07-22 01:00:00",1208,5,2011,203,1,0.817,0.715,-1.191
"2011-07-22 02:00:00",1209,5,2011,203,2,0.638,0.577,-0.186
"2011-07-22 03:00:00",1210,5,2011,203,3,0.768,0.698,0.525
"2011-07-22 04:00:00",1211,5,2011,203,4,0.723,0.667,-0.39
"2011-07-22 05:00:00",1212,5,2011,203,5,0.589,0.594,-1.559
"2011-07-22 06:00:00",1213,5,2011,203,6,0.698,0.665,-0.39
"2011-07-22 07:00:00",1214,5,2011,203,7,0.821,0.768,-0.462
"2011-07-22 08:00:00",1215,5,2011,203,8,0.726,0.675,0.662
"2011-07-22 09:00:00",1216,5,2011,203,9,0.779,0.711,0.773
"2011-07-22 10:00:00",1217,5,2011,203,10,0.89,0.814,0.856
"2011-07-22 11:00:00",1218,5,2011,203,11,1.35,1.234,1.23
"2011-07-22 12:00:00",1219,5,2011,203,12,1.609,1.472,1.226
"2011-07-22 13:00:00",1220,5,2011,203,13,1.939,1.773,1.56
"2011-07-22 14:00:00",1221,5,2011,203,14,1.655,1.516,1.149
"2011-07-22 15:00:00",1222,5,2011,203,15,1.969,1.802,1.323
"2011-07-22 16:00:00",1223,5,2011,203,16,1.985,1.82,0.95
"2011-07-22 17:00:00",1224,5,2011,203,17,2.231,2.038,1.294
"2011-07-22 18:00:00",1225,5,2011,203,18,2.649,2.392,-1.049
"2011-07-22 19:00:00",1226,5,2011,203,19,2.693,2.388,-2.119
"2011-07-22 20:00:00",1227,5,2011,203,20,2.365,2.075,-1.801
"2011-07-22 21:00:00",1228,5,2011,203,21,1.89,1.658,0.185
"2011-07-22 22:00:00",1229,5,2011,203,22,1.32,1.183,0.816
"2011-07-22 23:00:00",1230,5,2011,203,23,1.257,1.109,0.505
"2011-07-23 00:00:00",1231,5,2011,204,0,1.357,1.122,-1.927
"2011-07-23 01:00:00",1232,5,2011,204,1,0.841,0.727,-0.91
"2011-07-23 02:00:00",1233,5,2011,204,2,0.487,0.446,0.46
"2011-07-23 03:00:00",1234,5,2011,204,3,0.465,0.427,0.299
"2011-07-23 04:00:00",1235,5,2011,204,4,0.602,0.547,-1.029
"2011-07-23 05:00:00",1236,5,2011,204,5,0.396,0.366,-0.085
"2011-07-23 06:00:00",1237,5,2011,204,6,0.433,0.396,0.138
"2011-07-23 07:00:00",1238,5,2011,204,7,0.515,0.473,0.039
"2011-07-23 08:00:00",1239,5,2011,204,8,0.869,0.81,-1.831
"2011-07-23 09:00:00",1240,5,2011,204,9,1.061,0.989,-0.748
"2011-07-23 10:00:00",1241,5,2011,204,10,1.562,1.442,-2.816
"2011-07-23 11:00:00",1242,5,2011,204,11,1.848,1.708,-4.235
"2011-07-23 12:00:00",1243,5,2011,204,12,2.148,1.978,-6.235
"2011-07-23 13:00:00",1244,5,2011,204,13,2.368,2.173,-7.843
"2011-07-23 14:00:00",1245,5,2011,204,14,2.181,1.995,-6.048
"2011-07-23 15:00:00",1246,5,2011,204,15,2.503,2.275,-2.094
"2011-07-23 16:00:00",1247,5,2011,204,16,2.803,2.546,-2.102
"2011-07-23 17:00:00",1248,5,2011,204,17,2.541,2.287,-0.268
"2011-07-23 18:00:00",1249,5,2011,204,18,2.695,2.383,0.612
"2011-07-23 19:00:00",1250,5,2011,204,19,2.356,2.06,0.425
"2011-07-23 20:00:00",1251,5,2011,204,20,1.862,1.634,1.697
"2011-07-23 21:00:00",1252,5,2011,204,21,1.68,1.455,1.286
"2011-07-23 22:00:00",1253,5,2011,204,22,1.498,1.271,-0.017
"2011-07-23 23:00:00",1254,5,2011,204,23,1.583,1.297,-0.815
"2011-07-24 00:00:00",1255,5,2011,205,0,1.315,1.064,-1.31
"2011-07-24 01:00:00",1256,5,2011,205,1,0.766,0.661,0.052
"2011-07-24 02:00:00",1257,5,2011,205,2,0.609,0.516,-1.175
"2011-07-24 03:00:00",1258,5,2011,205,3,0.765,0.6,-3.516
"2011-07-24 04:00:00",1259,5,2011,205,4,0.705,0.555,-7.581
"2011-07-24 05:00:00",1260,5,2011,205,5,0.405,0.572,-7.955
"2011-07-24 06:00:00",1261,5,2011,205,6,0.778,0.645,-3.298
"2011-07-24 07:00:00",1262,5,2011,205,7,0.896,0.769,-3.255
"2011-07-24 08:00:00",1263,5,2011,205,8,1.065,0.941,-3.124
"2011-07-24 09:00:00",1264,5,2011,205,9,1.29,1.159,-2.853
"2011-07-24 10:00:00",1265,5,2011,205,10,1.55,1.406,-2.202
"2011-07-24 11:00:00",1266,5,2011,205,11,1.737,1.576,-1.266
"2011-07-24 12:00:00",1267,5,2011,205,12,2.063,1.867,-0.607
"2011-07-24 13:00:00",1268,5,2011,205,13,2.305,2.08,0.069
"2011-07-24 14:00:00",1269,5,2011,205,14,2.499,2.247,0.565
"2011-07-24 15:00:00",1270,5,2011,205,15,2.647,2.375,0.745
"2011-07-24 16:00:00",1271,5,2011,205,16,2.728,2.448,0.597
"2011-07-24 17:00:00",1272,5,2011,205,17,2.735,2.427,0.55
"2011-07-24 18:00:00",1273,5,2011,205,18,2.678,2.331,0.61
"2011-07-24 19:00:00",1274,5,2011,205,19,2.541,2.179,0.539
"2011-07-24 20:00:00",1275,5,2011,205,20,2.339,1.983,0.581
"2011-07-24 21:00:00",1276,5,2011,205,21,1.775,1.493,0.015
"2011-07-24 22:00:00",1277,5,2011,205,22,1.723,1.432,0.235
"2011-07-24 23:00:00",1278,5,2011,205,23,1.342,1.108,-0.756
"2011-07-25 00:00:00",1279,5,2011,206,0,0.812,0.675,-2.117
"2011-07-25 01:00:00",1280,5,2011,206,1,0.691,0.576,-2.021
"2011-07-25 02:00:00",1281,5,2011,206,2,0.626,0.528,-2.106
"2011-07-25 03:00:00",1282,5,2011,206,3,0.527,0.426,-3.386
"2011-07-25 04:00:00",1283,5,2011,206,4,0.675,0.531,-6.987
"2011-07-25 05:00:00",1284,5,2011,206,5,0.403,0.531,-7.12
"2011-07-25 06:00:00",1285,5,2011,206,6,0.699,0.571,-3.325
"2011-07-25 07:00:00",1286,5,2011,206,7,0.87,0.731,-3.142
"2011-07-25 08:00:00",1287,5,2011,206,8,0.941,0.821,-3.133
"2011-07-25 09:00:00",1288,5,2011,206,9,1.272,1.12,-2.549
"2011-07-25 10:00:00",1289,5,2011,206,10,1.538,1.372,-2.105
"2011-07-25 11:00:00",1290,5,2011,206,11,1.837,1.646,-1.403
"2011-07-25 12:00:00",1291,5,2011,206,12,2.11,1.892,-0.542
"2011-07-25 13:00:00",1292,5,2011,206,13,2.335,2.102,-0.089
"2011-07-25 14:00:00",1293,5,2011,206,14,2.513,2.257,0.366
"2011-07-25 15:00:00",1294,5,2011,206,15,2.649,2.372,0.624
"2011-07-25 16:00:00",1295,5,2011,206,16,2.537,2.278,-0.036
"2011-07-25 17:00:00",1296,5,2011,206,17,2.745,2.436,0.776
"2011-07-25 18:00:00",1297,5,2011,206,18,2.513,2.207,0.777
"2011-07-25 19:00:00",1298,5,2011,206,19,2.504,2.145,0.657
"2011-07-25 20:00:00",1299,5,2011,206,20,2.319,1.956,0.495
"2011-07-25 21:00:00",1300,5,2011,206,21,2.015,1.687,1.024
"2011-07-25 22:00:00",1301,5,2011,206,22,1.338,1.157,1.701
"2011-07-25 23:00:00",1302,5,2011,206,23,1.029,0.903,1.538
"2011-07-26 00:00:00",1303,5,2011,207,0,0.726,0.64,1.103
"2011-07-26 01:00:00",1304,5,2011,207,1,0.603,0.53,0.991
"2011-07-26 02:00:00",1305,5,2011,207,2,0.44,0.388,0.704
"2011-07-26 03:00:00",1306,5,2011,207,3,0.286,0.254,0.4
"2011-07-26 04:00:00",1307,5,2011,207,4,0.329,0.289,0.529
"2011-07-26 05:00:00",1308,5,2011,207,5,0.21,0.202,-2.433
"2011-07-26 06:00:00",1309,5,2011,207,6,0.486,0.426,-3.235
"2011-07-26 07:00:00",1310,5,2011,207,7,0.55,0.481,-3.23
"2011-07-26 08:00:00",1311,5,2011,207,8,0.618,0.55,-2.958
"2011-07-26 09:00:00",1312,5,2011,207,9,0.806,0.725,-2.067
"2011-07-26 10:00:00",1313,5,2011,207,10,1.427,1.274,-1.652
"2011-07-26 11:00:00",1314,5,2011,207,11,1.864,1.662,-1.037
"2011-07-26 12:00:00",1315,5,2011,207,12,2.047,1.829,-0.59
"2011-07-26 13:00:00",1316,5,2011,207,13,2.298,2.052,-0.004
"2011-07-26 14:00:00",1317,5,2011,207,14,2.513,2.233,0.518
"2011-07-26 15:00:00",1318,5,2011,207,15,2.669,2.364,0.726
"2011-07-26 16:00:00",1319,5,2011,207,16,2.749,2.435,0.522
"2011-07-26 17:00:00",1320,5,2011,207,17,2.753,2.415,0.369
"2011-07-26 18:00:00",1321,5,2011,207,18,2.695,2.322,0.332
"2011-07-26 19:00:00",1322,5,2011,207,19,2.561,2.174,0.166
"2011-07-26 20:00:00",1323,5,2011,207,20,2.377,1.989,0.11
"2011-07-26 21:00:00",1324,5,2011,207,21,2.124,1.752,-0.011
"2011-07-26 22:00:00",1325,5,2011,207,22,1.847,1.504,-0.195
"2011-07-26 23:00:00",1326,5,2011,207,23,1.562,1.252,-0.638
"2011-07-27 00:00:00",1327,5,2011,208,0,1.297,1.022,-1.224
"2011-07-27 01:00:00",1328,5,2011,208,1,1.071,0.824,-2.118
"2011-07-27 02:00:00",1329,5,2011,208,2,0.865,0.669,-3.032
"2011-07-27 03:00:00",1330,5,2011,208,3,0.753,0.566,-3.606
"2011-07-27 04:00:00",1331,5,2011,208,4,0.69,0.52,-6.743
"2011-07-27 05:00:00",1332,5,2011,208,5,0.387,0.528,-6.334
"2011-07-27 06:00:00",1333,5,2011,208,6,0.783,0.638,-3.032
"2011-07-27 07:00:00",1334,5,2011,208,7,0.861,0.716,-3.254
"2011-07-27 08:00:00",1335,5,2011,208,8,1.033,0.885,-3.018
"2011-07-27 09:00:00",1336,5,2011,208,9,1.261,1.104,-2.619
"2011-07-27 10:00:00",1337,5,2011,208,10,1.521,1.349,-1.97
"2011-07-27 11:00:00",1338,5,2011,208,11,1.784,1.592,-1.314
"2011-07-27 12:00:00",1339,5,2011,208,12,1.982,1.769,-0.685
"2011-07-27 13:00:00",1340,5,2011,208,13,2.319,2.068,0.195
"2011-07-27 14:00:00",1341,5,2011,208,14,2.508,2.23,0.644
"2011-07-27 15:00:00",1342,5,2011,208,15,2.662,2.359,0.7
"2011-07-27 16:00:00",1343,5,2011,208,16,2.747,2.434,0.363
"2011-07-27 17:00:00",1344,5,2011,208,17,2.756,2.42,0.001
"2011-07-27 18:00:00",1345,5,2011,208,18,2.694,2.324,0.21
"2011-07-27 19:00:00",1346,5,2011,208,19,2.557,2.174,-0.244
"2011-07-27 20:00:00",1347,5,2011,208,20,2.307,1.935,-0.223
"2011-07-27 21:00:00",1348,5,2011,208,21,2.112,1.748,-0.121
"2011-07-27 22:00:00",1349,5,2011,208,22,1.841,1.503,-0.352
"2011-07-27 23:00:00",1350,5,2011,208,23,1.568,1.261,-0.694
"2011-07-28 00:00:00",1351,5,2011,209,0,1.34,1.062,-1.074
"2011-07-28 01:00:00",1352,5,2011,209,1,1.151,0.895,-1.74
"2011-07-28 02:00:00",1353,5,2011,209,2,0.926,0.727,-2.632
"2011-07-28 03:00:00",1354,5,2011,209,3,0.892,0.704,-2.774
"2011-07-28 04:00:00",1355,5,2011,209,4,0.535,0.432,-4.343
"2011-07-28 05:00:00",1356,5,2011,209,5,0.43,0.492,-3.136
"2011-07-28 06:00:00",1357,5,2011,209,6,0.53,0.471,-1.696
"2011-07-28 07:00:00",1358,5,2011,209,7,0.509,0.455,-2.008
"2011-07-28 08:00:00",1359,5,2011,209,8,0.78,0.696,-1.252
"2011-07-28 09:00:00",1360,5,2011,209,9,1.593,1.402,-0.772
"2011-07-28 10:00:00",1361,5,2011,209,10,1.299,1.155,-1.366
"2011-07-28 11:00:00",1362,5,2011,209,11,1.229,1.099,-1.128
"2011-07-28 12:00:00",1363,5,2011,209,12,1.637,1.461,-0.457
"2011-07-28 13:00:00",1364,5,2011,209,13,1.861,1.656,0.01
"2011-07-28 14:00:00",1365,5,2011,209,14,2.448,2.163,1.887
"2011-07-28 15:00:00",1366,5,2011,209,15,2.103,1.854,1.264
"2011-07-28 16:00:00",1367,5,2011,209,16,2.247,1.98,1.656
"2011-07-28 17:00:00",1368,5,2011,209,17,2.063,1.817,1.701
"2011-07-28 18:00:00",1369,5,2011,209,18,1.762,1.562,1.369
"2011-07-28 19:00:00",1370,5,2011,209,19,1.56,1.389,1.05
"2011-07-28 20:00:00",1371,5,2011,209,20,1.447,1.29,0.822
"2011-07-28 21:00:00",1372,5,2011,209,21,1.076,0.959,0.78
"2011-07-28 22:00:00",1373,5,2011,209,22,1.074,0.964,0.458
"2011-07-28 23:00:00",1374,5,2011,209,23,0.768,0.686,0.511
"2011-07-29 00:00:00",1375,5,2011,210,0,0.594,0.531,0.46
"2011-07-29 01:00:00",1376,5,2011,210,1,0.441,0.396,0.378
"2011-07-29 02:00:00",1377,5,2011,210,2,0.353,0.317,0.276
"2011-07-29 03:00:00",1378,5,2011,210,3,0.228,0.206,0.164
"2011-07-29 04:00:00",1379,5,2011,210,4,0.266,0.244,0.255
"2011-07-29 05:00:00",1380,5,2011,210,5,0.307,0.284,0.276
"2011-07-29 06:00:00",1381,5,2011,210,6,0.321,0.299,0.23
"2011-07-29 07:00:00",1382,5,2011,210,7,0.415,0.388,0.238
"2011-07-29 08:00:00",1383,5,2011,210,8,0.527,0.491,0.342
"2011-07-29 09:00:00",1384,5,2011,210,9,0.706,0.659,0.358
"2011-07-29 10:00:00",1385,5,2011,210,10,0.879,0.824,0.42
"2011-07-29 11:00:00",1386,5,2011,210,11,1.327,1.239,0.476
"2011-07-29 12:00:00",1387,5,2011,210,12,1.405,1.317,0.135
"2011-07-29 13:00:00",1388,5,2011,210,13,1.87,1.769,0.01
"2011-07-29 14:00:00",1389,5,2011,210,14,2.23,2.108,-1.16
"2011-07-29 15:00:00",1390,5,2011,210,15,2.875,2.704,-1.156
"2011-07-29 16:00:00",1391,5,2011,210,16,2.612,2.452,-1.185
"2011-07-29 17:00:00",1392,5,2011,210,17,2.63,2.456,-0.04
"2011-07-29 18:00:00",1393,5,2011,210,18,2.116,1.951,1.011
"2011-07-29 19:00:00",1394,5,2011,210,19,2.291,2.092,0.027
"2011-07-29 20:00:00",1395,5,2011,210,20,1.732,1.59,0.806
"2011-07-29 21:00:00",1396,5,2011,210,21,1.655,1.491,0.058
"2011-07-29 22:00:00",1397,5,2011,210,22,1.757,1.52,-1.91
"2011-07-29 23:00:00",1398,5,2011,210,23,1.479,1.257,-1.97
"2011-07-30 00:00:00",1399,5,2011,211,0,1.222,1.016,-2.322
"2011-07-30 01:00:00",1400,5,2011,211,1,1.001,0.805,-3.12
"2011-07-30 02:00:00",1401,5,2011,211,2,0.801,0.645,-3.964
"2011-07-30 03:00:00",1402,5,2011,211,3,0.69,0.538,-4.364
"2011-07-30 04:00:00",1403,5,2011,211,4,0.623,0.488,-4.409
"2011-07-30 05:00:00",1404,5,2011,211,5,0.354,0.498,-4.486
"2011-07-30 06:00:00",1405,5,2011,211,6,0.682,0.564,-3.811
"2011-07-30 07:00:00",1406,5,2011,211,7,0.744,0.649,-3.304
"2011-07-30 08:00:00",1407,5,2011,211,8,0.97,0.869,-3.435
"2011-07-30 09:00:00",1408,5,2011,211,9,1.184,1.089,-3.294
"2011-07-30 10:00:00",1409,5,2011,211,10,1.436,1.342,-3.127
"2011-07-30 11:00:00",1410,5,2011,211,11,1.7,1.599,-2.595
"2011-07-30 12:00:00",1411,5,2011,211,12,1.674,1.556,0.187
"2011-07-30 13:00:00",1412,5,2011,211,13,1.714,1.574,1.344
"2011-07-30 14:00:00",1413,5,2011,211,14,1.509,1.38,0.954
"2011-07-30 15:00:00",1414,5,2011,211,15,1.628,1.486,0.957
"2011-07-30 16:00:00",1415,5,2011,211,16,1.749,1.576,1.172
"2011-07-30 17:00:00",1416,5,2011,211,17,1.807,1.626,0.91
"2011-07-30 18:00:00",1417,5,2011,211,18,1.967,1.749,0.713
"2011-07-30 19:00:00",1418,5,2011,211,19,1.621,1.446,0.493
"2011-07-30 20:00:00",1419,5,2011,211,20,1.417,1.264,0.768
"2011-07-30 21:00:00",1420,5,2011,211,21,1.063,0.961,0.442
"2011-07-30 22:00:00",1421,5,2011,211,22,0.785,0.713,0.283
"2011-07-30 23:00:00",1422,5,2011,211,23,0.735,0.664,0.347
"2011-07-31 00:00:00",1423,5,2011,212,0,0.526,0.476,0.251
"2011-07-31 01:00:00",1424,5,2011,212,1,0.366,0.337,0.078
"2011-07-31 02:00:00",1425,5,2011,212,2,0.354,0.322,0.024
"2011-07-31 03:00:00",1426,5,2011,212,3,0.289,0.263,-0.03
"2011-07-31 04:00:00",1427,5,2011,212,4,0.21,0.192,0.103
"2011-07-31 05:00:00",1428,5,2011,212,5,0.203,0.184,0.14
"2011-07-31 06:00:00",1429,5,2011,212,6,0.228,0.209,0.215
"2011-07-31 07:00:00",1430,5,2011,212,7,0.291,0.266,0.163
