"TOA5","CR1000","CR1000","23835","CR1000.Std.16","CPU:GOES Swiss Camp 09.CR1","26033","Table046"
"TIMESTAMP","RECORD","LoggerID","Year","Day_of_Year","Hour","sw_in_Avg","sw_ref_Avg","net_rad_Avg","tc_snow_Avg(1)","tc_snow_Avg(2)","tc_snow_Avg(3)","tc_snow_Avg(4)","tc_snow_Avg(5)","tc_snow_Avg(6)","tc_snow_Avg(7)","tc_snow_Avg(8)","tc_snow_Avg(9)","tc_snow_Avg(10)","tc_air_Avg(1)","tc_air_Avg(2)","t_air_Avg(1)","t_air_Avg(2)","rh_Avg(1)","rh_Avg(2)","U_Avg(1)","U_Avg(2)","Dir_Avg(1)","Dir_Avg(2)","pressure_Avg","SD_1_Avg","SD_2_Avg","sw_in_Max","sw_in_Std","net_rad_Std","tc_air_Max(1)","tc_air_Max(2)","tc_air_Min(1)","tc_air_Min(2)","U_Max(1)","U_Max(2)","U_Std(1)","U_Std(2)","TRef_Avg","uv_Avg","L_in_Avg","T_surf1_Avg","T_surf2_Avg","Battery"
"2016-04-26 02:00:00",327,1,2016,117,2,0.004,0.002,0.416,"NAN","NAN","NAN",-6.601,-6.993,-7.436,"NAN",-6.302,-8.6,-8.46,-6.503,-6.335,-6.571,-6.172,91,86.6,0,7.987,97.6,115.3,501.8,0.869,0.705,0.01,0.001,0.028,-6.023,-5.841,-6.8,-6.651,0,10.06,0,0.524,-7.085,"NAN","NAN",-6.7,-6.323,13.32
"2016-04-26 03:00:00",328,1,2016,117,3,0.003,0,0.42,"NAN","NAN","NAN",-6.605,-7.002,-7.444,"NAN",-6.303,-8.61,-8.46,-7.036,-6.873,-7.074,-6.672,91.4,86.8,0,8.29,97,114.7,501.9,0.87,0.677,0.003,0,0.023,-6.478,-6.331,-7.558,-7.381,0,9.26,0,0.427,-7.441,"NAN","NAN",-7.266,-6.85,13.19
"2016-04-26 04:00:00",329,1,2016,117,4,0.003,0,0.412,"NAN","NAN","NAN",-6.615,-7.016,-7.462,"NAN",-6.315,-8.61,-8.47,-7.41,-7.259,-7.469,-7.106,91.1,86.7,0,8.27,98.1,114.7,502,0.871,0.696,0.003,0,0.028,-7.029,-6.899,-7.745,-7.592,0,9.65,0,0.518,-7.982,"NAN","NAN",-7.76,-7.258,13.07
"2016-04-26 05:00:00",330,1,2016,117,5,0.003,0,0.414,"NAN","NAN","NAN",-6.626,-7.029,-7.475,"NAN",-6.339,-8.63,-8.49,-7.58,-7.44,-7.634,-7.264,94,88.8,0,9.57,92.6,110.7,502,0.872,0.708,0.003,0,0.025,-7.309,-7.133,-7.85,-7.717,0,10.82,0,0.529,-8.21,"NAN","NAN",-7.842,-7.453,12.98
"2016-04-26 06:00:00",331,1,2016,117,6,0.005,0.008,0.412,"NAN","NAN","NAN",-6.632,-7.035,-7.485,"NAN",-6.352,-8.64,-8.49,-7.368,-7.218,-7.431,-7.064,93.6,88.7,0,9.15,94.9,113,502,0.872,0.612,0.014,0.003,0.031,-7.086,-6.866,-7.684,-7.551,0,11.39,0,0.636,-8.17,"NAN","NAN",-7.68,-7.235,12.89
"2016-04-26 07:00:00",332,1,2016,117,7,0.051,0.101,0.47,"NAN","NAN","NAN",-6.63,-7.034,-7.48,"NAN",-6.357,-8.64,-8.48,-7.111,-6.968,-7.154,-6.792,91.3,87.1,0,9.54,92.9,110.3,502.1,0.872,0.687,0.132,0.036,0.084,-6.586,-6.422,-7.48,-7.367,0,11.8,0,0.957,-7.983,"NAN","NAN",-7.446,-6.931,12.84
"2016-04-26 08:00:00",333,1,2016,117,8,0.281,0.609,0.811,"NAN","NAN","NAN",-6.608,-7.009,-7.449,"NAN",-6.318,-8.63,-8.48,-7.699,-7.56,-7.55,-7.205,88,84.1,0,10.18,82.3,99.7,502,0.873,0.718,0.452,0.093,0.107,-6.818,-6.595,-8.41,-8.27,0,11.68,0,0.56,-7.696,"NAN","NAN",-7.736,-7.27,12.86
"2016-04-26 09:00:00",334,1,2016,117,9,0.662,1.687,1.114,"NAN","NAN","NAN",-6.616,-7.021,-7.464,"NAN",-6.344,-8.67,-8.5,-7.727,-7.582,-7.59,-7.193,86.9,83,0,10.31,82.1,99.3,501.9,0.873,0.719,0.876,0.123,0.084,-6.954,-6.796,-8.25,-8.12,0,11.69,0,0.486,-7.841,"NAN","NAN",-7.634,-7.122,12.96
"2016-04-26 10:00:00",335,1,2016,117,10,1.105,2.847,1.431,"NAN","NAN","NAN",-6.608,-7.009,-7.452,"NAN",-6.359,-8.68,-8.5,-6.968,-6.861,-6.721,-6.347,83.9,80.9,0,10.48,85.7,102.2,502,0.872,0.815,1.335,0.132,0.098,-6.448,-6.384,-7.257,-7.104,0,11.98,0,0.665,-6.929,"NAN","NAN",-6.674,-6.138,13.1
"2016-04-26 11:00:00",336,1,2016,117,11,1.56,4.113,1.623,"NAN","NAN","NAN",-6.601,-7.005,-7.454,"NAN",-6.364,-8.69,-8.51,-5.751,-5.668,-5.456,-5.168,80.9,78.65,0,11.23,83.3,100.3,501.4,0.871,0.768,1.773,0.127,0.054,-5.056,-4.986,-6.555,-6.49,0,13.13,0,0.631,-5.825,"NAN","NAN",-5.346,-4.821,13.29
"2016-04-26 12:00:00",337,1,2016,117,12,1.974,5.324,1.661,"NAN","NAN","NAN",-6.586,-6.998,-7.452,"NAN",-6.376,-8.67,-8.49,-4.493,-4.413,-4.188,-3.887,83,80.4,0,10.33,82.5,98.3,501.2,"NAN",0.72,2.159,0.112,0.052,-3.898,-3.795,-5.186,-5.139,0,11.49,0,0.463,-4.302,"NAN","NAN",-3.686,-3.346,13.57
"2016-04-26 13:00:00",338,1,2016,117,13,2.319,6.383,1.538,"NAN","NAN","NAN",-6.588,-7.006,-7.466,"NAN",-6.402,-8.62,-8.45,-3.337,-3.268,-2.968,-2.685,84.7,81.7,0,9.36,83.8,100.6,501.1,"NAN",0.719,2.461,0.087,0.08,-2.933,-2.873,-4.009,-3.909,0,10.92,0,0.576,-2.837,"NAN","NAN",-1.767,-1.934,14.06
"2016-04-26 14:00:00",339,1,2016,117,14,2.573,7.199,1.295,"NAN","NAN","NAN",-6.598,-7.018,-7.473,"NAN",-6.415,-8.56,-8.4,-2.33,-2.271,-1.972,-1.68,85,81.9,0,9.42,82.9,100.2,500.8,0.862,0.717,2.672,0.061,0.096,-1.8,-1.77,-3.067,-3.012,0,10.66,0,0.528,-1.461,"NAN","NAN",1.603,-0.891,13.73
"2016-04-26 15:00:00",340,1,2016,117,15,2.732,7.703,1.068,"NAN","NAN","NAN",-6.418,-6.851,-7.315,"NAN",-6.277,-8.36,-8.2,-1.075,-1.048,-0.869,-0.572,85.4,82.4,0,8.51,88.1,104.5,500.6,"NAN",0.716,2.766,0.028,0.096,-0.492,-0.452,-1.903,-1.856,0,10.2,0,0.577,0.119,"NAN","NAN",12.79,0.691,13.66
"2016-04-26 16:00:00",341,1,2016,117,16,2.771,7.852,0.87,"NAN","NAN","NAN",-6.445,-6.878,-7.339,"NAN",-6.296,-8.34,-8.2,-0.264,-0.25,-0.007,0.326,85.3,82.3,0,7.869,89.5,106.7,500.4,"NAN",0.716,2.783,0.008,0.113,0.048,0.109,-0.599,-0.617,0,9.21,0,0.526,1.401,"NAN","NAN",13.83,1.997,13.5
"2016-04-26 17:00:00",342,1,2016,117,17,2.679,7.634,0.589,"NAN","NAN","NAN",-6.413,-6.843,-7.305,"NAN",-6.248,-8.31,-8.18,0.198,0.256,0.431,0.779,84.1,81,0,8.42,84.3,101,500,"NAN",0.716,2.753,0.052,0.117,0.447,0.527,-0.102,-0.108,0,10.39,0,0.677,2.164,"NAN","NAN",13.26,2.453,13.39
"2016-04-26 18:00:00",343,1,2016,117,18,2.443,7.02,0.39,"NAN","NAN","NAN",-6.37,-6.795,-7.256,"NAN",-6.165,-8.29,-8.18,0.1,0.17,0.251,0.671,85.1,81.5,0,8.35,88.6,104.4,499.7,"NAN",0.717,2.576,0.08,0.08,0.449,0.577,-0.155,-0.126,0,9.94,0,0.597,2.075,"NAN","NAN",12.88,2.543,13.31
"2016-04-26 19:00:00",344,1,2016,117,19,2.136,6.15,0.265,"NAN","NAN","NAN",-6.356,-6.789,-7.251,"NAN",-6.184,-8.25,-8.13,0.143,0.166,0.294,0.488,86.1,83.5,0,7.802,91.3,108,499.5,0.841,0.718,2.298,0.098,0.065,0.33,0.365,-0.023,-0.017,0,9.58,0,0.505,2.028,"NAN","NAN",14.75,2.618,13.29
"2016-04-26 20:00:00",345,1,2016,117,20,1.763,5.061,0.211,"NAN","NAN","NAN",-6.196,-6.634,-7.105,"NAN",-6.019,-8.14,-8.03,0.291,0.385,0.271,0.65,87.5,84,0,7.932,85.8,103,499.3,0.843,0.717,1.958,0.117,0.051,0.475,0.57,0.144,0.179,0,9.49,0,0.586,2.26,"NAN","NAN",20.05,2.581,13.32
"2016-04-26 21:00:00",346,1,2016,117,21,1.331,3.835,0.187,"NAN","NAN","NAN",-6.196,-6.624,-7.091,"NAN",-5.978,-8.18,-8.07,0.194,0.336,0.159,0.572,88.5,84.7,0,8.98,84.7,100.8,499.1,0.826,0.717,1.554,0.131,0.046,0.649,0.823,-0.19,-0.045,0,10.54,0,0.651,1.994,"NAN","NAN",18.23,2.055,13.32
"2016-04-26 22:00:00",347,1,2016,117,22,0.886,2.599,0.227,"NAN","NAN","NAN",-6.267,-6.681,-7.139,"NAN",-5.977,-8.26,-8.16,-0.7,-0.5,-0.661,-0.229,86.9,82.9,0,10.44,88.5,104.4,498.7,0.839,0.718,1.103,0.125,0.047,-0.066,0.126,-1.26,-1.102,0,12.18,0,0.57,1.08,"NAN","NAN",12.35,0.745,13.41
"2016-04-26 23:00:00",348,1,2016,117,23,0.481,1.468,0.27,"NAN","NAN","NAN",-6.281,-6.697,-7.158,"NAN",-5.987,-8.28,-8.18,-1.293,-1.08,-1.353,-0.943,85.4,81.6,0,11.94,82.1,98.4,498.3,"NAN",0.709,0.672,0.112,0.046,-0.907,-0.64,-1.937,-1.744,0,13.51,0,0.678,-0.17,"NAN","NAN",10.85,-0.313,13.46
"2016-04-27 00:00:00",349,1,2016,118,0,0.157,0.452,0.349,"NAN","NAN","NAN",-6.486,-6.879,-7.321,"NAN",-6.133,-8.47,-8.36,-2.336,-2.154,-2.273,-1.899,87,83.2,0,12.52,87.9,103.7,498.1,"NAN",0.629,0.292,0.071,0.055,-1.676,-1.501,-3.101,-2.949,0,14.65,0,0.841,-1.465,"NAN","NAN",0.252,-1.755,13.81
"2016-04-27 01:00:00",350,1,2016,118,1,0.024,0.063,0.452,"NAN","NAN","NAN",-6.54,-6.936,-7.377,"NAN",-6.197,-8.49,-8.39,-3.328,-3.121,-3.371,-2.974,89.4,84.5,0,13.16,87.4,103.4,498,0.851,0.51,0.054,0.012,0.045,-2.691,-2.452,-4.053,-3.889,0,15.43,0,0.768,-3.009,"NAN","NAN",-3.215,-3.034,13.46
"2016-04-27 02:00:00",351,1,2016,118,2,0.004,0.005,0.458,"NAN","NAN","NAN",-6.573,-6.972,-7.414,"NAN",-6.243,-8.53,-8.42,-4.389,-4.211,-4.43,-4.062,89.6,85,0,13.37,89.1,104.8,497.7,0.853,0.588,0.01,0.002,0.036,-3.795,-3.591,-4.954,-4.802,0,15.56,0,0.784,-4.279,"NAN","NAN",-4.769,-4.18,13.32
"2016-04-27 03:00:00",352,1,2016,118,3,0.003,0,0.448,"NAN","NAN","NAN",-6.585,-6.988,-7.43,-7.935,-6.271,-8.55,-8.42,-5.079,-4.908,-5.122,-4.778,89.4,84.7,0,14.22,86.1,101.9,497.2,0.855,0.583,0.003,0.001,0.035,-4.587,-4.412,-5.478,-5.314,0,15.88,0,0.644,-5.233,"NAN","NAN",-5.536,-4.888,13.2
"2016-04-27 04:00:00",353,1,2016,118,4,0.003,0,0.436,"NAN","NAN","NAN",-6.591,-6.996,-7.438,-7.95,-6.292,-8.56,-8.43,-5.42,-5.249,-5.477,-5.114,89.4,85.3,0,13.92,87.6,102.9,497.3,0.856,0.629,0.003,0,0.033,-5.006,-4.819,-5.76,-5.583,0,15.71,0,0.73,-5.775,"NAN","NAN",-5.856,-5.242,13.09
"2016-04-27 05:00:00",354,1,2016,118,5,0.003,0.001,0.417,"NAN","NAN","NAN",-6.589,-6.994,-7.436,-7.944,-6.297,-8.56,-8.43,-5.862,-5.7,-5.91,-5.574,88.9,85.1,0,15.14,84.9,101.3,497.1,0.857,0.597,0.003,0,0.039,-5.306,-5.095,-6.464,-6.258,0,17.63,0,0.779,-6.107,"NAN","NAN",-6.337,-5.679,12.99
"2016-04-27 06:00:00",355,1,2016,118,6,0.007,0.016,0.417,"NAN","NAN","NAN",-6.6,-7.005,-7.442,-7.951,-6.307,-8.56,-8.43,-6.314,-6.157,-6.386,-6.028,88.2,84.6,0,15.15,85.2,99.5,496.9,0.858,0.602,0.017,0.005,0.044,-5.947,-5.777,-6.74,-6.599,0,16.91,0,0.787,-6.604,"NAN","NAN",-6.782,-6.136,12.9
"2016-04-27 07:00:00",356,1,2016,118,7,0.06,0.124,0.493,"NAN","NAN","NAN",-6.607,-7.017,-7.449,-7.958,-6.326,-8.58,-8.44,-6.512,-6.355,-6.541,-6.205,88.5,84.9,0,14.85,85,100.4,496.8,0.859,0.611,0.149,0.04,0.089,-6.249,-6.079,-6.737,-6.59,0,17.48,0,0.926,-6.904,"NAN","NAN",-6.979,-6.315,12.84
"2016-04-27 08:00:00",357,1,2016,118,8,0.297,0.659,0.802,"NAN","NAN","NAN",-6.607,-7.02,-7.451,-7.964,-6.336,-8.6,-8.45,-6.42,-6.26,-6.347,-6.006,89.3,85.7,0,15.8,84.7,100.9,496.2,0.859,0.641,0.482,0.096,0.114,-6.008,-5.808,-6.806,-6.677,0,17.89,0,0.78,-6.784,"NAN","NAN",-6.78,-6.068,12.87
"2016-04-27 09:00:00",358,1,2016,118,9,0.688,1.748,1.128,"NAN","NAN","NAN",-6.6,-7.005,-7.45,-7.959,-6.324,-8.61,-8.45,-6.29,-6.129,-6.171,-5.796,89.4,85.5,0,15.15,89.8,105.8,496.2,0.859,0.625,0.896,0.123,0.092,-5.562,-5.391,-6.667,-6.523,0,17.85,0,0.901,-6.439,"NAN","NAN",-6.431,-5.736,12.97
"2016-04-27 10:00:00",359,1,2016,118,10,1.136,2.907,1.422,"NAN","NAN","NAN",-6.595,-7.01,-7.451,-7.968,-6.331,-8.62,-8.46,-5.632,-5.494,-5.435,-5.076,89.1,85.3,0,15.88,91.4,107.8,495.8,0.858,0.725,1.369,0.131,0.103,-5.318,-5.189,-5.981,-5.846,0,18.38,0,0.876,-5.683,"NAN","NAN",-5.609,-4.925,13.11
"2016-04-27 11:00:00",360,1,2016,118,11,1.586,4.157,1.601,"NAN","NAN","NAN",-6.585,-7.003,-7.446,-7.959,-6.321,-8.61,-8.45,-5.104,-4.982,-4.854,-4.571,88.7,85.5,0,16.55,97.4,114.1,495.4,"NAN",0.723,1.807,0.128,0.058,-4.627,-4.517,-5.718,-5.58,0,18.86,0,0.896,-4.989,"NAN","NAN",-4.939,-4.284,13.31
"2016-04-27 12:00:00",361,1,2016,118,12,2.002,5.393,1.631,"NAN","NAN","NAN",-6.591,-7.012,-7.462,-7.984,-6.367,-8.61,-8.45,-4.063,-3.945,-3.822,-3.529,86.6,84,0,15.33,99.4,115.5,495.8,"NAN",0.723,2.19,0.111,0.056,-3.341,-3.219,-4.727,-4.604,0,17.99,0,0.988,-4.015,"NAN","NAN",-3.69,-3.094,13.62
"2016-04-27 13:00:00",362,1,2016,118,13,2.341,6.444,1.513,"NAN","NAN","NAN",-6.608,-7.032,-7.486,-8.01,-6.412,-8.57,-8.42,-2.799,-2.702,-2.521,-2.238,84.7,82.7,0,13.76,96.5,111.9,496.2,"NAN",0.723,2.488,0.086,0.071,-2.147,-2.079,-3.482,-3.371,0,15.82,0,0.734,-2.599,"NAN","NAN",-2.255,-1.652,14.18
"2016-04-27 14:00:00",363,1,2016,118,14,2.598,7.26,1.315,"NAN","NAN","NAN",-6.613,-7.031,-7.483,-8.01,-6.407,-8.52,-8.39,-1.88,-1.791,-1.557,-1.278,83.9,82.2,0,13.78,97.6,113.8,496.1,0.852,0.723,2.699,0.061,0.093,-1.383,-1.295,-2.329,-2.281,0,15.9,0,0.75,-1.166,"NAN","NAN",-1.228,-0.691,13.73
"2016-04-27 15:00:00",364,1,2016,118,15,2.759,7.789,1.056,"NAN","NAN","NAN",-6.603,-7.023,-7.477,-8,-6.396,-8.48,-8.36,-1.113,-0.97,-0.778,-0.43,85.8,83.1,0,12.88,99,114.1,495.9,0.851,0.714,2.804,0.03,0.096,-0.486,-0.259,-1.565,-1.449,0,14.88,0,0.866,-0.033,"NAN","NAN",-0.17,0.292,13.65
"2016-04-27 16:00:00",365,1,2016,118,16,2.793,7.938,0.786,"NAN","NAN","NAN",-6.599,-7.02,-7.473,-8,-6.399,-8.45,-8.34,-0.203,-0.048,0.193,0.552,86,83.4,0,11.39,104.5,119.7,495.9,"NAN",0.743,2.807,0.009,0.098,0.146,0.332,-0.651,-0.442,0,13.71,0,0.833,1.089,"NAN","NAN",0.938,1.584,13.5
"2016-04-27 17:00:00",366,1,2016,118,17,2.69,7.702,0.527,"NAN","NAN","NAN",-6.575,-6.99,-7.44,-7.962,-6.348,-8.44,-8.33,0.379,0.539,0.821,1.197,86.3,83.9,0,11.07,108.3,124.2,495.8,"NAN",0.735,2.77,0.051,0.086,0.748,0.922,-0.092,0.049,0,12.94,0,0.712,1.96,"NAN","NAN",1.533,2.254,13.39
"2016-04-27 18:00:00",367,1,2016,118,18,2.457,7.116,0.344,"NAN","NAN","NAN",-6.547,-6.959,-7.412,-7.931,-6.3,-8.45,-8.35,0.825,1.013,1.202,1.632,87.2,84.4,0,11.52,109.6,122.6,495.7,"NAN",0.709,2.593,0.081,0.086,1.075,1.278,0.597,0.727,0,13.69,0,0.779,2.121,"NAN","NAN",1.932,2.747,13.31
"2016-04-27 19:00:00",368,1,2016,118,19,2.14,6.252,0.152,"NAN","NAN","NAN",-6.565,-6.974,-7.423,-7.94,-6.311,-8.45,-8.34,1.091,1.222,1.459,1.723,86.2,84.5,0,11.15,115.8,130.1,496,0.85,0.752,2.308,0.101,0.082,1.473,1.664,0.781,0.907,0,13.53,0,0.753,2.311,"NAN","NAN",2.015,2.899,13.27
"2016-04-27 20:00:00",369,1,2016,118,20,1.763,5.148,0.131,"NAN","NAN","NAN",-6.546,-6.95,-7.395,-7.903,-6.266,-8.45,-8.35,0.959,1.113,1.347,1.758,86.4,84.2,0,10.29,117,131.6,496.3,0.851,0.774,1.955,0.116,0.068,1.38,1.559,0.687,0.812,0,12.05,0,0.686,2.459,"NAN","NAN",1.728,2.7,13.26
"2016-04-27 21:00:00",370,1,2016,118,21,1.34,3.927,0.173,"NAN","NAN","NAN",-6.524,-6.926,-7.365,-7.869,-6.213,-8.46,-8.37,0.582,0.749,0.942,1.389,87.1,85,0,10.52,113.5,128,496.2,"NAN",0.751,1.548,0.124,0.062,1.033,1.259,0.13,0.24,0,13.06,0,0.672,2.155,"NAN","NAN",1.114,2.107,13.31
"2016-04-27 22:00:00",371,1,2016,118,22,0.903,2.677,0.257,"NAN","NAN","NAN",-6.514,-6.912,-7.348,-7.847,-6.176,-8.47,-8.39,-0.049,0.117,0.298,0.725,87.6,85.8,0,10.36,111,126.6,496.3,0.853,0.779,1.12,0.125,0.065,0.613,0.868,-0.627,-0.482,0,12.06,0,0.698,1.407,"NAN","NAN",0.205,1.217,13.63
"2016-04-27 23:00:00",372,1,2016,118,23,0.5,1.538,0.339,"NAN","NAN","NAN",-6.508,-6.903,-7.337,-7.833,-6.155,-8.47,-8.39,-0.785,-0.61,-0.513,-0.12,88.1,86.1,0,10.92,111.2,125.1,496.3,0.855,0.781,0.692,0.11,0.052,-0.277,-0.086,-1.248,-1.065,0,12.95,0,0.817,0.332,"NAN","NAN",-0.833,0.158,13.57
"2016-04-28 00:00:00",373,1,2016,119,0,0.173,0.507,0.395,"NAN","NAN","NAN",-6.525,-6.921,-7.353,-7.851,-6.173,-8.48,-8.39,-1.543,-1.338,-1.406,-1,88.9,86.5,0,12.02,107.5,123,496.1,"NAN",0.782,0.312,0.074,0.047,-0.854,-0.663,-2.355,-2.18,0,14.01,0,0.67,-0.904,"NAN","NAN",-1.837,-0.928,13.94
"2016-04-28 01:00:00",374,1,2016,119,1,0.028,0.076,0.515,"NAN","NAN","NAN",-6.536,-6.929,-7.365,-7.858,-6.188,-8.47,-8.39,-2.424,-2.225,-2.424,-2.033,88.9,86.6,0,10.72,108.6,124.5,496.4,0.858,0.773,0.064,0.014,0.06,-1.82,-1.547,-3.104,-2.906,0,13.48,0,0.866,-2.31,"NAN","NAN",-2.938,-2.124,13.47
"2016-04-28 02:00:00",375,1,2016,119,2,0.005,0.008,0.527,"NAN","NAN","NAN",-6.562,-6.957,-7.396,-7.892,-6.232,-8.49,-8.4,-3.431,-3.239,-3.436,-3.087,89.8,87.5,0,10.4,106.5,121.8,496.5,0.86,0.761,0.01,0.003,0.05,-2.715,-2.47,-4.066,-3.878,0,13.15,0,0.982,-3.578,"NAN","NAN",-3.942,-3.19,13.34
"2016-04-28 03:00:00",376,1,2016,119,3,0.003,0,0.5,"NAN","NAN","NAN",-6.584,-6.983,-7.423,-7.923,-6.266,-8.51,-8.42,-4.294,-4.099,-4.339,-3.957,90.1,87.7,0,10.47,104.8,119.8,496.4,0.862,0.784,0.003,0,0.042,-3.848,-3.596,-4.723,-4.541,0,12.2,0,0.713,-4.609,"NAN","NAN",-4.787,-4.08,13.21
"2016-04-28 04:00:00",377,1,2016,119,4,0.003,0,0.486,"NAN","NAN","NAN",-6.595,-6.993,-7.434,-7.935,-6.288,-8.52,-8.42,-4.807,-4.608,-4.843,-4.467,88.7,86.3,0,11.04,104.6,120.7,496.6,0.862,0.728,0.003,0,0.045,-4.306,-4.066,-5.174,-5.004,0,13.54,0,0.83,-5.274,"NAN","NAN",-5.309,-4.595,13.09
"2016-04-28 05:00:00",378,1,2016,119,5,0.003,0.003,0.479,"NAN","NAN","NAN",-6.598,-7.001,-7.443,-7.947,-6.303,-8.53,-8.42,-5.133,-4.933,-5.177,-4.815,88.4,85.8,0,11.53,104.6,120.3,496.8,0.832,0.657,0.003,0,0.046,-4.586,-4.358,-5.53,-5.348,0,13.95,0,0.915,-5.672,"NAN","NAN",-5.604,-4.917,12.99
"2016-04-28 06:00:00",379,1,2016,119,6,0.009,0.02,0.479,"NAN","NAN","NAN",-6.593,-6.992,-7.43,-7.929,-6.286,-8.52,-8.42,-5.856,-5.675,-5.886,-5.519,88.2,85.8,0,11.23,102.1,117.6,496.8,0.795,0.609,0.02,0.005,0.043,-5.101,-4.855,-6.304,-6.151,0,13.41,0,0.769,-6.149,"NAN","NAN",-6.309,-5.649,12.91
"2016-04-28 07:00:00",380,1,2016,119,7,0.069,0.146,0.573,"NAN","NAN","NAN",-6.615,-7.015,-7.45,-7.952,-6.324,-8.54,-8.43,-6.057,-5.882,-6.026,-5.708,87.5,85.3,0,11.08,104.9,118.8,496.9,0.817,0.624,0.16,0.043,0.103,-5.634,-5.411,-6.401,-6.218,0,13.41,0,0.806,-6.645,"NAN","NAN",-6.493,-5.815,12.85
"2016-04-28 08:00:00",381,1,2016,119,8,0.318,0.73,0.882,"NAN","NAN","NAN",-6.614,-7.019,-7.449,-7.952,-6.327,-8.56,-8.44,-6.417,-6.25,-6.263,-5.937,87.1,85,0,10.97,102.6,118.3,496.9,0.82,0.708,0.503,0.101,0.099,-6.144,-5.97,-6.639,-6.488,0,13.57,0,0.792,-6.691,"NAN","NAN",-6.641,-5.969,12.89
"2016-04-28 09:00:00",382,1,2016,119,9,0.713,1.821,1.179,"NAN","NAN","NAN",-6.619,-7.016,-7.458,-7.961,-6.346,-8.58,-8.45,-6.31,-6.141,-6.114,-5.728,85.4,83.3,0,10.82,101.7,117.6,496.9,0.833,0.69,0.927,0.123,0.073,-5.966,-5.791,-6.546,-6.387,0,12.71,0,0.727,-6.443,"NAN","NAN",-6.353,-5.614,13.01
"2016-04-28 10:00:00",383,1,2016,119,10,1.152,2.974,1.447,"NAN","NAN","NAN",-6.608,-7.014,-7.455,-7.961,-6.34,-8.59,-8.46,-5.922,-5.775,-5.64,-5.252,83.7,82,0,10.54,102.2,116.7,496.9,0.788,0.763,1.379,0.13,0.087,-5.576,-5.441,-6.178,-6.031,0,12.59,0,0.848,-5.791,"NAN","NAN",-5.8,-5.033,13.18
"2016-04-28 11:00:00",384,1,2016,119,11,1.594,4.228,1.605,"NAN","NAN","NAN",-6.601,-7.004,-7.448,-7.955,-6.338,-8.61,-8.47,-5.13,-5.029,-4.762,-4.488,81.2,80.2,0,9.66,100.1,115.2,496.8,"NAN",0.822,1.8,0.121,0.052,-4.556,-4.485,-5.721,-5.604,0,11.76,0,0.795,-4.958,"NAN","NAN",-4.905,-4.008,13.42
"2016-04-28 12:00:00",385,1,2016,119,12,1.984,5.437,1.549,"NAN","NAN","NAN",-6.583,-6.99,-7.436,-7.949,-6.342,-8.57,-8.44,-4.562,-4.502,-4.179,-3.939,81.6,80.9,0,9.53,102.2,116.9,496.6,"NAN",0.831,2.159,0.104,0.075,-4.172,-4.101,-4.843,-4.796,0,11.95,0,0.757,-3.959,"NAN","NAN",-4.116,-3.283,13.83
"2016-04-28 13:00:00",386,1,2016,119,13,2.325,6.499,1.393,"NAN","NAN","NAN",-6.609,-7.029,-7.481,-7.998,-6.399,-8.52,-8.41,-3.873,-3.822,-3.472,-3.217,81.6,80.8,0,10.09,104.6,119.1,496.2,0.836,0.662,2.468,0.088,0.08,-3.513,-3.434,-4.203,-4.168,0,12.42,0,0.804,-3.072,"NAN","NAN",-3.333,-2.556,14.58
"2016-04-28 14:00:00",387,1,2016,119,14,2.571,7.324,1.168,"NAN","NAN","NAN",-6.626,-7.043,-7.496,-8.02,-6.43,-8.48,-8.37,-2.989,-2.953,-2.591,-2.337,81.7,80.9,0,9.77,101,117.3,495.9,"NAN",0.77,2.665,0.057,0.111,-2.526,-2.514,-3.517,-3.447,0,12.11,0,0.926,-2.003,"NAN","NAN",-2.394,-1.584,14.7
"2016-04-28 15:00:00",388,1,2016,119,15,2.721,7.826,0.937,"NAN","NAN","NAN",-6.615,-7.032,-7.483,-7.998,-6.406,-8.44,-8.34,-2.361,-2.331,-1.949,-1.682,82.1,81.3,0,10.03,100.9,117.2,495.6,0.841,0.83,2.76,0.028,0.114,-2.008,-1.973,-2.677,-2.664,0,12.07,0,0.722,-0.863,"NAN","NAN",-1.695,-0.861,13.6
"2016-04-28 16:00:00",389,1,2016,119,16,2.754,7.982,0.684,"NAN","NAN","NAN",-6.608,-7.024,-7.474,-7.989,-6.396,-8.42,-8.32,-1.89,-1.878,-1.448,-1.17,82.3,81.6,0,9.3,107.6,121.2,495.3,0.84,0.83,2.767,0.009,0.104,-1.513,-1.507,-2.144,-2.13,0,11.06,0,0.863,-0.041,"NAN","NAN",-1.016,-0.045,13.5
"2016-04-28 17:00:00",390,1,2016,119,17,2.659,7.761,0.448,"NAN","NAN","NAN",-6.582,-6.991,-7.439,-7.952,-6.348,-8.4,-8.32,-1.471,-1.422,-1.02,-0.701,82.8,81.7,0,9.8,106,120.8,494.7,0.84,0.83,2.736,0.048,0.101,-1.314,-1.284,-1.602,-1.608,0,12.67,0,1.145,0.577,"NAN","NAN",-0.558,0.5,13.42
