"JD","day","hour","s_in","s_out","temp","hum","wind1","wind2","w_dir1","w_dir2","press","press","sheight1","sheight2","t_max","wind_max"
2000.88820582878,325,200,0.02,-0.136,-12.46,97.7,2.744,2.815,133.4,214.3,417.2,417.2,1.262,13.03,-8.27,3.463
2000.88831967213,325,300,0.02,-0.178,-12.54,97.6,1.296,1.559,118.4,242.5,417,417,1.252,13.03,-8.3,1.862
2000.88843351548,325,400,0.02,-0.203,-12.63,97.6,1.141,1.294,118.2,232.2,417.2,417.2,1.244,13.03,-8.37,2.019
2000.88854735883,325,500,0.02,-0.537,-12.75,97.3,2.991,3.185,124,222.7,417.1,417.1,1.24,13.03,-8.57,5.063
2000.88866120219,325,600,0.02,-0.763,-12.88,96.3,3.64,3.822,123.9,223.7,417.4,417.4,1.238,13.03,-8.88,4.58
2000.88877504554,325,700,0.02,-1.007,-13.12,92.1,4.286,4.476,128.7,218.9,417.7,417.7,1.24,13.03,-9.16,5.867
2000.88888888889,325,800,0.02,-0.956,-13.36,87.2,5.101,5.314,133.4,213.8,418,418,1.248,13.03,-9.28,8.07
2000.88900273224,325,900,0.02,-0.72,-13.73,84.6,4.098,4.256,145.1,203.4,419.1,419.1,1.252,13.03,-9.61,6.821
2000.88911657559,325,1000,0.02,-0.549,-13.92,82.3,5.074,5.25,145.2,203,419.8,419.8,1.253,13.02,-9.82,7.59
2000.88923041894,325,1100,0.034,-0.435,-14.46,92.2,5.354,5.48,164.9,183.9,420.6,420.6,1.25,13.02,-10.4,7.15
2000.8893442623,325,1200,0.076,-0.707,-14.76,84.5,5.321,5.466,163.8,185.3,421,420.9,1.245,13.02,-10.73,6.37
2000.88945810565,325,1300,0.164,-0.558,-15.07,85.1,5.102,5.256,150.5,197.5,421.7,421.7,1.244,13.02,-11.12,6.017
2000.889571949,325,1400,0.132,-0.509,-15.01,90.5,5.22,5.358,165.5,183.5,422.4,422.4,1.245,13.01,-11.08,6.886
2000.88968579235,325,1500,0.09,-1.033,-15.35,91.7,4.596,4.721,152.2,196.3,422.6,422.6,1.232,13.01,-11.41,6.265
2000.8897996357,325,1600,0.039,-1.789,-15.8,91.5,5.432,5.593,144.9,203.1,423.2,423.2,1.233,13.01,-11.83,6.736
2000.88991347905,325,1700,0.022,-3.522,-16.94,90.9,5.253,5.52,135.4,211.3,423.6,423.6,1.236,13.01,-12.94,6.259
2000.8900273224,325,1800,0.022,-3.423,-17.55,87.6,5.46,5.749,132.8,215.5,424.6,424.6,1.236,13,-13.63,5.985
2000.89014116576,325,1900,0.024,-2.539,-17.28,88.3,5.559,5.848,125.3,222.6,425.1,425.1,1.238,12.99,-13.48,6.579
2000.89025500911,325,2000,0.023,-1.286,-15.58,89.9,6.119,6.393,130,218.2,425,425,1.239,12.99,-11.96,7.96
2000.89036885246,325,2100,0.022,-1.405,-14.99,88,6.474,6.737,144.5,203.6,424.1,424.1,1.225,12.99,-11.26,8.51
2000.89048269581,325,2200,0.021,-0.704,-14.76,86.4,5.425,5.666,133.3,215,423.8,423.8,1.235,12.99,-10.85,7.38
2000.89059653916,325,2300,0.021,-0.925,-14.5,86.7,7.06,7.35,142.5,206.2,423.3,423.3,1.234,12.99,-10.53,9.14
2000.89071038251,326,0,0.021,-1.05,-14.19,90,8.97,9.41,133,215.2,422.4,422.4,1.246,12.99,-10.21,11.25
2000.89082422587,326,100,0.021,-0.966,-14.08,90.6,9.7,10.16,133.2,214.9,422.2,422.2,1.24,12.99,-10.06,12.15
2000.89093806922,326,200,0.021,-1.063,-14.08,91,10.33,10.82,131.4,216.8,421.8,421.8,1.24,13,-10.04,12.37
2000.89105191257,326,300,0.021,-1.303,-14.34,91.3,10.74,11.24,133.8,214.6,421.5,421.5,1.258,13,-10.24,12.78
2000.89116575592,326,400,0.021,-1.094,-14.31,91.4,10.82,11.3,138.5,209.7,421.7,421.7,1.232,13.01,-10.24,13.52
2000.89127959927,326,500,0.021,-0.845,-14.32,89,9.56,9.99,135.7,212.4,421.9,421.9,1.253,13.01,-10.25,11.71
2000.89139344262,326,600,0.021,-1.046,-14.28,87.1,9.16,9.57,133.2,213.6,422.1,422.1,1.263,13.01,-10.21,10.39
2000.89150728597,326,700,0.021,-1.206,-14.23,86.9,9.15,9.56,134.7,213.6,422.3,422.3,1.263,13.01,-10.17,10.89
2000.89162112933,326,800,0.021,-0.979,-14.18,85.9,8.31,8.68,128.7,219.7,422.3,422.3,1.26,13.01,-10.11,9.81
2000.89173497268,326,900,0.021,-0.998,-13.9,86.7,9.23,9.65,125.5,222.4,422.5,422.5,1.265,13.01,-9.85,11.6
2000.89184881603,326,1000,0.021,-0.94,-13.83,86.4,8.73,9.14,122.3,226.2,422.3,422.3,1.269,13.01,-9.76,11.56
2000.89196265938,326,1100,0.034,-1.002,-13.64,83.4,6.497,6.786,128.6,218.9,422.7,422.7,1.271,13,-9.54,8.57
2000.89207650273,326,1200,0.063,-1.107,-13.47,87.9,9.47,9.89,135,212.8,422.1,422.1,1.268,13.01,-9.39,11.44
2000.89219034608,326,1300,0.097,-0.849,-13.02,88.1,10.11,10.55,137.9,210.7,421.8,421.8,1.268,13.01,-8.95,13.03
2000.89230418944,326,1400,0.096,-1.09,-13.01,88.5,10.22,10.64,141.4,207.9,421.4,421.4,1.268,13.01,-8.89,12.91
2000.89241803279,326,1500,0.063,-1.377,-13.61,88.3,9.98,10.42,129.6,218.6,421.3,421.3,1.276,13.01,-9.39,12.5
2000.89253187614,326,1600,0.03,-1.172,-13.71,87.4,9.47,9.91,126,221.7,421.8,421.8,1.262,13.01,-9.52,11.41
2000.89264571949,326,1700,0.021,-1.264,-13.76,86.7,8.67,9.09,120.6,226.8,421.8,421.8,1.266,13.01,-9.62,10.57
2000.89275956284,326,1800,0.021,-1.642,-13.8,86.7,8.81,9.22,125,223.3,421.8,421.8,1.264,13.01,-9.65,10.7
2000.89287340619,326,1900,0.021,-1.643,-13.84,86.3,8.48,8.87,124.3,223.3,421.7,421.7,1.264,13.01,-9.73,10.22
2000.89298724954,326,2000,0.02,-1.964,-14,85.3,7.55,7.92,126.1,221.1,421.7,421.7,1.265,13.01,-9.87,9.09
2000.8931010929,326,2100,0.021,-2.504,-14.42,86.9,7.44,7.8,123,225,421.6,421.6,1.268,13.01,-10.25,9.09
2000.89321493625,326,2200,0.021,-3.02,-14.01,88.5,8.86,9.27,128.5,219.8,421.7,421.7,1.267,13.01,-9.94,10.79
2000.8933287796,326,2300,0.02,-2.488,-14.23,87.8,9.36,9.8,128.9,218.9,421.2,421.2,1.269,13.01,-10.15,11.31
2000.89344262295,327,0,0.021,-2.007,-14.4,86.8,9.1,9.54,129.4,218.8,421.5,421.5,1.269,13.01,-10.3,11.39
2000.8935564663,327,100,0.021,-1.466,-14.46,87,8.93,9.33,126.8,221.5,421.5,421.5,1.27,13.01,-10.39,10.94
2000.89367030965,327,200,0.021,-1.558,-14.25,85.6,7.86,8.21,130.6,217.3,421,421,1.269,13,-10.21,10.17
2000.89378415301,327,300,0.021,-1.629,-14.03,85.7,9.59,10.04,126.6,221.6,421,421,1.269,13,-10.02,11.96
2000.89389799636,327,400,0.021,-1.814,-14.78,86.2,9.32,9.76,124,224.3,420.9,420.9,1.271,13,-10.62,11.1
2000.89401183971,327,500,0.021,-1.752,-14.98,85.2,8.62,9.03,122.8,224.8,421.1,421.1,1.271,13,-10.93,10.35
2000.89412568306,327,600,0.021,-2.401,-15.36,86.8,8.88,9.32,127.1,220.6,421.6,421.6,1.273,13,-11.31,10.36
2000.89423952641,327,700,0.021,-2.651,-15.39,84.7,8.64,9.03,127.1,220.7,421.9,421.9,1.273,12.99,-11.41,9.81
2000.89435336976,327,800,0.021,-3.319,-15.65,84.9,8.81,9.21,123.6,224.3,421.8,421.8,1.274,12.99,-11.65,10.55
2000.89446721311,327,900,0.021,-4.01,-15.96,85.2,8.86,9.24,125.9,222.3,421.9,421.9,1.275,12.99,-12,9.96
2000.89458105647,327,1000,0.022,-4.197,-16.3,85.8,9.29,9.69,127.2,221,422.2,422.2,1.276,12.99,-12.34,11.22
2000.89469489982,327,1100,0.034,-2.601,-16.27,84.6,9.37,9.78,126,222.5,422.2,422.2,1.276,12.98,-12.47,11.62
2000.89480874317,327,1200,0.076,-1.656,-16.03,82.3,8.53,8.9,121.9,225.7,422.1,422.1,1.275,12.98,-12.21,9.97
2000.89492258652,327,1300,0.123,-0.615,-15.36,81.2,7.4,7.73,125,222.5,421.4,421.4,1.273,12.99,-11.65,10.02
2000.89503642987,327,1400,0.117,-1.619,-15.67,82.4,6.171,6.481,130.6,217.1,421.3,421.3,1.274,13.01,-11.71,11.86
2000.89515027322,327,1500,0.088,-1.922,-15.36,82.1,9.36,9.76,127.9,220.5,420.5,420.5,1.274,13.01,-11.49,11.79
2000.89526411658,327,1600,0.033,-2.892,-14.78,82.7,10.17,10.57,136.8,210.8,420.7,420.7,1.273,13,-10.85,12.33
2000.89537795993,327,1700,0.021,-2.252,-14.49,87.4,10.62,11.07,135.6,213.4,420.1,420.1,1.272,12.99,-10.55,12.96
2000.89549180328,327,1800,0.021,-1.785,-14.74,87.5,10.32,10.79,132.5,216,419.7,419.7,1.273,12.98,-10.73,12.37
2000.89560564663,327,1900,0.021,-1.503,-14.86,86.8,10.5,10.99,132.5,215.3,420.4,420.4,1.273,12.99,-10.82,12.31
2000.89571948998,327,2000,0.021,-1.812,-14.69,86.9,11.28,11.79,133.8,215,420.2,420.2,1.273,12.99,-10.68,13.26
2000.89583333333,327,2100,0.021,-2.084,-14.69,87.7,11.45,11.98,134.1,215.3,419.9,419.9,1.273,12.99,-10.68,13.22
2000.89594717668,327,2200,0.021,-2.28,-14.69,87.8,11.62,12.16,132.1,216.2,420.1,420.1,1.274,12.99,-10.67,13.41
2000.89606102004,327,2300,0.021,-1.685,-15.08,87.6,11.66,12.21,128.9,219.4,420.1,420.1,1.275,12.99,-11.04,13.74
2000.89617486339,328,0,0.021,-2.148,-15.13,87.5,11.42,11.95,132.2,217.7,420.1,420.1,1.276,12.99,-11.11,13.51
2000.89628870674,328,100,0.021,-2.661,-15.37,85.8,10.51,10.99,131.6,216.3,420.3,420.3,1.276,12.99,-11.37,12.75
2000.89640255009,328,200,0.021,-2.098,-15.37,85.2,10.62,11.09,133.3,215.3,420.7,420.7,1.277,12.99,-11.4,12.33
2000.89651639344,328,300,0.021,-1.607,-15.38,84.5,10.77,11.23,136,212.5,420.8,420.8,1.277,12.99,-11.43,12.41
2000.89663023679,328,400,0.021,-2.385,-15.66,83.3,10.7,11.14,136.7,211.8,420.5,420.5,1.278,12.98,-11.66,12.3
2000.89674408015,328,500,0.021,-2.798,-16.01,83.5,10.72,11.17,135.9,213.2,420.8,420.8,1.279,12.98,-12.03,12.66
2000.8968579235,328,600,0.022,-3.435,-15.96,83.2,10.51,10.96,137,212.1,421,421,1.28,12.98,-12.04,13.03
2000.89697176685,328,700,0.021,-4.36,-15.9,82.4,10.67,11.12,137.9,210.6,421.6,421.6,1.28,12.98,-12.02,12.41
2000.8970856102,328,800,0.021,-3.321,-16.34,81.8,10.65,11.07,139.5,209.5,421.7,421.7,1.282,12.98,-12.41,11.98
2000.89719945355,328,900,0.022,-2.417,-16.58,81.1,9.84,10.24,139.3,209.5,422.1,422.1,1.282,12.98,-12.73,12.13
2000.8973132969,328,1000,0.022,-4.114,-16.77,80.8,9.47,9.87,139.7,209.5,422.6,422.6,1.283,12.98,-12.9,11.26
2000.89742714026,328,1100,0.045,-3.794,-21.68,89.5,8.47,8.85,131.6,216.4,422.9,422.9,1.287,12.97,-14.36,10.06
2000.89754098361,328,1200,0.13,-4.853,-20.73,83.6,9.45,9.85,139.1,210,423.9,423.9,1.287,13.11,-14.29,11.26
2000.89765482696,328,1300,0.143,-5.807,-17.94,80.9,9.29,9.7,136.2,212.4,423.2,423.2,1.287,13.98,-14.23,10.76
2000.89776867031,328,1400,0.142,-6.218,-28.89,96.2,8.42,8.8,135.7,212.3,423.3,423.3,1.289,13.96,-15.06,9.49
2000.89788251366,328,1500,0.095,-5.725,-27.9,101.3,8.16,8.53,139.5,208.6,423.8,423.8,1.291,14.24,-15.76,9.46
2000.89799635701,328,1600,0.034,-5.096,-25.43,102,8.34,8.72,134.6,213.6,424.5,424.5,1.293,13.88,-16.36,9.7
2000.89811020036,328,1700,0.027,-4.997,-28.12,99.8,8.47,8.88,131.5,216.4,425.2,425.2,1.295,13.65,-17.47,9.56
2000.89822404372,328,1800,0.027,-4.99,-29.66,97.8,8.43,8.83,133.9,214.4,425.8,425.8,1.296,13.52,-17.81,9.82
2000.89833788707,328,1900,0.027,-4.972,-31.46,100.8,8.56,8.99,132.3,215.4,426.4,426.4,1.298,13.44,-18.58,10
2000.89845173042,328,2000,0.027,-4.9,-30.48,97.9,9.26,9.7,130.3,217.2,426.9,426.9,1.3,13.36,-19.45,10.65
2000.89856557377,328,2100,0.027,-4.879,-32.38,98.6,9.4,9.85,131,217.6,426.8,426.8,1.301,13.3,-19.94,10.66
2000.89867941712,328,2200,0.026,-4.895,-23.27,99.2,9.23,9.68,132.9,215.4,427.3,427.3,1.303,13.26,-20.3,10.26
2000.89879326047,328,2300,0.026,-4.814,-30.02,99.6,9.84,10.3,132.6,215.4,427.3,427.3,1.303,13.22,-20.74,11.35
2000.89890710383,329,0,0.026,-4.753,-28.53,99,8.76,9.2,133,215.5,427.6,427.6,1.303,13.19,-20.58,10.25
2000.89902094718,329,100,0.026,-4.761,-26.83,99,8.48,8.89,133.1,215,427.3,427.3,1.302,13.16,-20.32,10.07
2000.89913479053,329,200,0.026,-4.68,-33.83,98.6,7.39,7.8,133.5,214.9,427,427,1.301,13.13,-20.1,8.53
2000.89924863388,329,300,0.026,-4.611,-22.26,99.5,7.28,7.68,130.5,217.2,427.2,427.2,1.303,13.11,-20.39,8.28
2000.89936247723,329,400,0.026,-4.598,-32.29,97.5,6.754,7.15,129,218.2,427.3,427.3,1.303,13.09,-20.66,7.96
2000.89947632058,329,500,0.025,-4.47,-34.39,13.54,6.843,7.26,123.3,223.3,427.7,427.7,1.306,13.06,-21.66,8.28
2000.89959016393,329,600,0.024,-4.408,-33.84,0.271,7.37,7.78,122.3,225.8,428.3,428.3,1.308,13.04,-22.44,8.09
2000.89970400729,329,700,0.022,-4.324,-34.56,0.271,7.59,8.01,123,224.9,428.6,428.6,1.309,13.01,-22.92,8.33
2000.89981785064,329,800,0.022,-4.261,-33.83,0.271,7.19,7.6,125.8,221.3,428.8,428.8,1.31,13,-23.32,7.88
2000.89993169399,329,900,0.021,-4.129,-34.52,0.272,7.34,7.74,126.9,220.6,429.1,429.1,1.311,12.98,-23.8,8.83
2000.90004553734,329,1000,0.022,-4.025,-33.78,0.272,8.04,8.48,126.5,222.1,429.2,429.2,1.312,12.95,-23.91,9.34
2000.90015938069,329,1100,0.036,-3.815,-34.5,0.272,7.77,8.2,125,222.6,429.1,429.1,1.311,12.94,-24,8.78
2000.90027322404,329,1200,0.111,-4.063,-33.74,0.272,7.57,7.98,126.6,220.6,429.2,429.2,1.314,12.96,-24.57,8.58
2000.9003870674,329,1300,0.18,-4.617,-34.49,0.272,7.56,7.95,131.3,216.9,429.2,429.2,1.314,15.28,-24.47,8.76
2000.90050091075,329,1400,0.18,-4.622,-33.76,0.272,8.06,8.48,128.1,219.4,428.7,428.7,1.313,15.07,-24.3,9.04
2000.9006147541,329,1500,0.117,-4.093,-34.49,0.272,7.29,7.68,129.7,217.6,428.5,428.5,1.313,14.19,-24.25,8.56
2000.90072859745,329,1600,0.034,-3.459,-33.75,0.272,6.112,6.477,132.9,214.9,429,429,1.312,14.13,-24.08,7.25
2000.9008424408,329,1700,0.021,-3.35,-34.48,0.272,5.89,6.247,131.5,215.7,429.3,429.3,1.313,13.89,-24.54,7.17
2000.90095628415,329,1800,0.02,-3.196,-33.66,0.272,6.806,7.2,129.2,217.6,430,430,1.316,13.74,-25.62,8.01
2000.9010701275,329,1900,0.02,-3.069,-34.38,0.272,6.933,7.32,128.9,219.7,430.2,430.2,1.318,13.61,-26.08,7.87
2000.90118397086,329,2000,0.02,-2.99,-33.63,0.272,7.08,7.47,130.2,218,430.5,430.5,1.317,13.51,-25.95,8.08
2000.90129781421,329,2100,0.02,-2.95,-34.39,0.272,6.979,7.36,130,217.4,430.4,430.4,1.317,13.42,-25.98,7.87
2000.90141165756,329,2200,0.02,-2.853,-33.65,0.272,6.996,7.4,129.9,217.6,430.4,430.4,1.318,13.35,-26.1,7.91
2000.90152550091,329,2300,0.02,-2.789,-34.37,0.272,7.24,7.64,128.8,219,430.4,430.4,1.318,13.27,-26.46,8.05
2000.90163934426,330,0,0.02,-2.729,-33.6,0.272,6.967,7.35,129.6,218.5,430.3,430.3,1.319,13.22,-26.8,7.98
2000.90175318761,330,100,0.02,-2.714,20.46,0.272,6.399,6.746,130,218.1,430.6,430.6,1.321,13.16,-27.5,7.93
2000.90186703097,330,200,0.02,-2.633,20.93,0.272,6.688,7.07,128.4,218.7,431,431,1.321,13.1,-27.59,7.7
2000.90198087432,330,300,0.02,-2.528,-30.22,0.272,6.478,6.869,129.4,218.9,431,431,1.322,13.06,-27.74,7.29
2000.90209471767,330,400,0.02,-2.459,-38.05,0.272,6.842,7.26,131.4,216.6,431.2,431.2,1.322,13.02,-27.8,7.77
2000.90220856102,330,500,0.02,-2.431,-39.59,0.272,7.08,7.48,130.1,218.7,431.4,431.4,1.321,12.98,-27.56,8.14
2000.90232240437,330,600,0.02,-2.386,-39.59,0.272,6.796,7.19,130.1,218.1,431.4,431.4,1.321,12.96,-27.45,7.57
2000.90243624772,330,700,0.02,-2.342,-38.82,0.272,7.1,7.51,128.8,218.7,431.2,431.2,1.322,12.92,-27.71,8.25
2000.90255009107,330,800,0.02,-2.293,-37.27,0.272,7.6,8.01,126.9,221,431.3,431.3,1.323,12.9,-28.01,8.58
2000.90266393443,330,900,0.02,-2.215,-37.28,0.272,6.888,7.29,129.4,218.4,431.5,431.5,1.323,12.88,-27.91,8.06
2000.90277777778,330,1000,0.02,-2.177,-39.59,0.272,6.227,6.588,133.4,214.6,431.7,431.7,1.322,12.87,-27.68,7.36
2000.90289162113,330,1100,0.034,-2.111,-39.59,0.272,6.069,6.43,136.5,212.4,431.6,431.6,1.32,12.86,-27.33,7.05
2000.90300546448,330,1200,0.102,-2.035,-39.59,0.272,6.633,6.983,137.1,211.4,431.6,431.6,1.322,12.88,-27.61,8.19
2000.90311930783,330,1300,0.172,-2.042,-36.22,0.272,6.446,6.815,137.9,210.3,431.4,431.4,1.322,14.93,-27.27,7.64
2000.90323315118,330,1400,0.171,-2.023,-11.66,0.272,6.866,7.22,138.3,210.7,430.6,430.6,1.321,14.1,-27.06,8.06
2000.90334699454,330,1500,0.094,-1.88,-14,0.272,7.07,7.45,134.7,212.5,430.6,430.6,1.321,14.1,-27.17,8.04
2000.90346083789,330,1600,0.031,-1.77,-38.8,0.272,6.223,6.566,137.8,210,431,431,1.321,13.98,-27.02,7.35
2000.90357468124,330,1700,0.02,-1.651,-34.39,0.272,5.93,6.253,142.9,205.1,431.3,431.3,1.319,13.79,-26.53,6.867
2000.90368852459,330,1800,0.02,-1.518,-3.231,0.272,6.616,6.966,140.2,208,431.2,431.2,1.321,13.66,-27.14,7.53
2000.90380236794,330,1900,0.02,-1.422,-23.53,0.272,6.952,7.32,137,211.3,431.5,431.5,1.321,13.55,-27.3,7.88
2000.90391621129,330,2000,0.02,-1.354,-39.59,0.272,7.09,7.46,138,210.3,431.4,431.4,1.321,13.45,-27.37,7.91
2000.90403005464,330,2100,0.02,-1.268,-39.59,0.272,6.646,6.981,140.7,208,431.6,431.6,1.322,13.36,-27.59,7.72
2000.904143898,330,2200,0.02,-1.223,-37.28,0.272,7.01,7.38,139.6,209.2,431.8,431.8,1.323,13.28,-27.92,7.79
2000.90425774135,330,2300,0.02,-1.157,-38.82,0.272,6.684,7.02,141.3,206.2,432,432,1.322,13.21,-27.7,7.79
2000.9043715847,331,0,0.02,-1.152,-39.59,0.272,7.22,7.56,143.5,205.4,431.7,431.7,1.322,13.15,-27.5,8.57
2000.90448542805,331,100,0.02,-1.14,-39.59,0.272,7.4,7.74,142.5,205.4,431.5,431.5,1.321,13.09,-27.46,9.23
2000.9045992714,331,200,0.02,-1.104,-39.59,0.272,7.57,7.93,142.9,205.6,431.6,431.6,1.322,13.03,-27.59,8.9
2000.90471311475,331,300,0.02,-1.059,-39.59,0.272,7.6,7.97,142.5,205.3,431.7,431.7,1.323,12.98,-27.61,9.09
2000.90482695811,331,400,0.02,-1.003,-39.59,0.272,7.7,8.06,145,204.1,431.6,431.6,1.323,12.95,-27.66,9.11
2000.90494080146,331,500,0.02,-0.939,-37.28,0.272,7.55,7.91,143,205.5,431.7,431.7,1.324,12.91,-27.98,8.41
2000.90505464481,331,600,0.02,-0.852,-33.39,0.272,7.81,8.19,141.2,208.1,432.1,432.1,1.324,12.88,-28.31,8.72
2000.90516848816,331,700,0.02,-0.247,-36.52,0.272,7.19,7.52,141.5,207.5,432.1,432.1,1.322,12.86,-27.52,8.34
2000.90528233151,331,800,0.02,0.034,-34.52,0.272,6.752,7.06,144.4,204.3,431.4,431.4,1.313,12.85,-24.73,7.65
2000.90539617486,331,900,0.02,0.18,-33.9,0.272,6.356,6.639,156.4,192.6,429.9,429.9,1.307,12.84,-22.56,7.49
2000.90551001822,331,1000,0.022,0.139,-29.11,60.65,5.573,5.815,151.9,197.2,429.2,429.2,1.305,12.85,-21.56,7.23
2000.90562386157,331,1100,0.034,-0.473,-28.3,0.293,6.526,6.831,133,215.4,429.1,429.1,1.311,12.85,-23.22,8.37
2000.90573770492,331,1200,0.096,-0.234,-29.56,0.272,7.63,8.02,128.9,219,430.6,430.6,1.32,12.85,-26.09,8.45
2000.90585154827,331,1300,0.174,0.229,-37.86,0.272,8.06,8.46,126.8,221.6,431.6,431.6,1.323,14.21,-27.33,8.94
2000.90596539162,331,1400,0.178,-0.071,-38.06,0.272,7.89,8.29,126.5,221.5,431.7,431.7,1.324,15.24,-27.78,9.07
2000.90607923497,331,1500,0.103,-0.657,-39.59,0.272,7.5,7.89,127.9,219.8,431.7,431.7,1.323,15.23,-27.46,9.19
2000.90619307832,331,1600,0.03,-1.433,-39.59,0.272,8.41,8.81,134.8,213,431.7,431.7,1.321,14.03,-27.08,9.6
2000.90630692168,331,1700,0.02,-1.693,-35.09,0.272,7.12,7.46,141.1,207.8,432,432,1.32,13.84,-26.56,8.83
2000.90642076503,331,1800,0.02,-1.818,-34.38,0.272,6.68,7.03,139.2,209.1,432.1,432.1,1.319,13.7,-26.3,7.77
2000.90653460838,331,1900,0.02,-1.868,-33.66,0.272,6.936,7.28,140.1,208.1,432.1,432.1,1.319,13.58,-25.99,8.47
2000.90664845173,331,2000,0.02,-1.98,-34.39,0.272,7.57,7.94,136.7,211.2,432.1,432.1,1.319,13.49,-26.37,8.98
2000.90676229508,331,2100,0.02,-2.106,-33.64,0.272,8.11,8.5,138.5,209.1,432.3,432.3,1.319,13.39,-26.34,9.24
2000.90687613843,331,2200,0.02,-2.17,-34.4,0.272,8.07,8.46,140.7,207.6,432.3,432.3,1.319,13.31,-26.25,9.02
2000.90698998179,331,2300,0.02,-2.177,-33.66,0.272,7.59,7.96,139.3,208.7,432.2,432.2,1.318,13.24,-26.24,8.73
2000.90710382514,332,0,0.02,-2.14,-34.35,0.272,7.38,7.73,140.6,208.3,432.5,432.5,1.32,13.18,-26.62,8.53
2000.90721766849,332,100,0.02,-2.075,-34.31,0.272,7.35,7.71,141,207.1,432.7,432.7,1.321,13.11,-26.74,9.65
2000.90733151184,332,200,0.02,-2.188,-35.09,0.272,7.44,7.81,139.8,208.1,432.5,432.5,1.321,13.06,-27.07,8.64
2000.90744535519,332,300,0.02,-2.173,-39.59,0.272,7.45,7.84,136.5,212,432.5,432.5,1.322,13.01,-27.35,8.72
2000.90755919854,332,400,0.02,-2.136,-36.56,0.272,7.26,7.65,139.2,208.2,432.4,432.4,1.321,12.97,-26.96,8.83
2000.90767304189,332,500,0.02,-2.087,-24.3,0.272,7.43,7.83,137.4,211,432.1,432.1,1.321,12.93,-26.88,8.72
2000.90778688525,332,600,0.02,-2.064,-38.85,0.272,8.13,8.55,130.6,217.5,432,432,1.322,12.9,-27.58,9.53
2000.9079007286,332,700,0.02,-2.119,-23.73,0.272,8.31,8.75,132.7,215.3,432.2,432.2,1.322,12.87,-27.4,9.96
2000.90801457195,332,800,0.02,-2.095,-25.68,0.272,6.884,7.28,130.9,216.8,432.1,432.1,1.321,12.86,-27.11,8.21
2000.9081284153,332,900,0.02,-2.168,-27.51,0.272,7.59,7.99,132.4,216.1,432,432,1.322,12.84,-27.31,9.09
2000.90824225865,332,1000,0.02,-2.219,-34.33,0.272,7.55,7.95,133.3,214.3,432.1,432.1,1.319,12.83,-26.56,8.59
2000.908356102,332,1100,0.031,-2.196,-34.4,0.272,8.1,8.54,131.5,217.2,431.5,431.5,1.319,12.82,-26.4,10.36
2000.90846994536,332,1200,0.086,-2.066,-33.7,0.272,7.55,7.98,133.6,214.3,431.3,431.3,1.317,12.82,-25.5,9.15
2000.90858378871,332,1300,0.18,-2.036,-34.46,0.272,8.31,8.75,130.2,217.2,430.5,430.5,1.318,14.04,-25.39,9.52
2000.90869763206,332,1400,0.195,-1.933,-33.77,0.272,7.7,8.09,134,214.3,430,430,1.314,14.73,-24.25,9.49
2000.90881147541,332,1500,0.114,-1.942,-34.5,0.272,7.63,8.03,135.2,213.6,429.3,429.3,1.314,15.02,-23.76,9.13
2000.90892531876,332,1600,0.032,-2.236,-33.78,0.272,6.941,7.33,132.6,215.1,429.4,429.4,1.314,13.93,-23.88,8.21
2000.90903916211,332,1700,0.02,-2.215,-34.47,0.272,7.03,7.43,130.8,217,430,430,1.315,13.74,-24.4,8.35
2000.90915300546,332,1800,0.02,-2.148,-33.73,0.272,6.688,7.07,133.1,215.6,430.1,430.1,1.314,13.61,-24.49,7.87
2000.90926684882,332,1900,0.02,-1.919,-34.51,0.272,5.902,6.248,135.9,213.1,430.1,430.1,1.313,13.49,-23.95,6.88
2000.90938069217,332,2000,0.02,-1.837,-33.85,0.272,6.717,7.1,134.9,213.5,429.7,429.7,1.31,13.4,-22.86,7.96
2000.90949453552,332,2100,0.02,-2.056,-34.54,0.271,6.681,7.05,131.9,215.9,428.8,428.8,1.311,13.32,-23.22,8.51
2000.90960837887,332,2200,0.02,-2.247,-33.81,0.272,7.24,7.62,136.2,212.9,429,429,1.311,13.25,-23.18,8.94
2000.90972222222,332,2300,0.02,-2.343,-34.56,0.272,7.94,8.33,138.5,210,428.8,428.8,1.311,13.18,-22.82,9.06
2000.90983606557,333,0,0.021,-2.363,-33.83,0.271,8.26,8.68,136.8,211.9,428.1,428.1,1.31,13.12,-22.66,9.34
2000.90994990893,333,100,0.021,-2.358,-34.54,0.271,8,8.41,136.8,211.1,427.9,427.9,1.311,13.06,-22.99,9.53
2000.91006375228,333,200,0.021,-2.407,-33.82,0.271,7.36,7.72,139.4,208.5,428,428,1.311,13.02,-22.91,8.34
2000.91017759563,333,300,0.02,-2.436,-34.53,0.272,7.64,8,143.7,205.2,427.9,427.9,1.312,12.97,-23.31,9.28
2000.91029143898,333,400,0.02,-2.495,-33.81,0.272,7.69,8.05,146.8,201.4,427.7,427.7,1.312,12.94,-23.19,9.11
2000.91040528233,333,500,0.02,-2.604,-34.53,0.272,7.85,8.24,143.8,204.6,427.8,427.8,1.312,12.92,-23.22,9.38
2000.91051912568,333,600,0.02,-2.619,-33.82,0.272,7.47,7.83,145,203.2,427.5,427.5,1.312,12.89,-23.2,8.56
2000.91063296903,333,700,0.02,-2.707,-34.57,0.272,7.76,8.16,147.5,200,427.7,427.7,1.31,12.88,-22.72,9.32
