247.292,3.4,3.2,-63.1,-8.9,-8.7,87,88.4,10.5,10.7,196,991,-0.051,0.008,-10.8
247.333,13.8,12.8,-53.2,-9.3,-9.1,87.3,88.4,10.3,10.5,201,991.1,-0.051,0.01,-10.9
247.375,48.6,41,-46.2,-9.1,-8.9,87.1,87.6,10.7,10.7,203.5,991,-0.053,0.009,-10.9
247.417,116,88.6,-51.4,-8.6,-8.3,85.7,85.6,10.6,10.7,202.6,991.9,-0.053,0.01,-10.9
247.458,167.4,136,-30.4,-8.8,-8.7,82.1,84.2,3.4,3.6,141.2,993.7,-0.055,0.006,-10.7
247.5,194.6,175,-13.8,-7.9,-7.8,81.6,84,3.1,3.3,223.3,994.1,-0.053,0.009,-10.5
247.542,150.6,137.2,-9.9,-7.3,-7.2,83,84,6.9,7.4,200.3,993.8,-0.049,0.012,-10.6
247.583,205.2,187.4,2.9,-6.8,-6.7,82.7,83.4,6.6,7,196,994,-0.05,0.012,-10.2
247.625,266,240.6,7.9,-6.1,-6,81.8,82.3,5,5.3,190.7,994.2,-0.05,0.012,-9.9
247.667,184.6,169,2.9,-6,-5.9,82.7,83.2,4,4.2,162.2,994.2,-0.049,0.012,-10.1
247.708,210.6,191.2,6.9,-5.1,-5.1,81.7,81.6,4.6,4.8,173.6,993.9,-0.049,0.012,-9.9
247.75,229.8,205.6,-2.9,-4.4,-4.4,80.5,80.1,4.9,5.3,167.9,993.7,-0.051,0.011,-9.8
247.792,152.6,137.8,-5.6,-4.6,-4.5,81.3,81,7.1,7.4,176.5,993.2,-0.05,0.011,-9.9
247.833,129.8,117.2,-24.8,-4.8,-4.6,82.2,82,8.3,8.7,190.1,992.5,-0.051,0.011,-9.9
247.875,121.6,109.4,-25.9,-4.4,-4.2,82.1,81.6,10.5,10.6,179.7,991.6,-0.052,0.009,-9.9
247.917,131.2,116.8,-31.4,-4.2,-4.1,81.5,81,10.7,10.7,183.4,991.6,-0.052,0.01,-9.9
247.958,27.8,25.6,-52.5,-5.5,-5.3,82.7,82.7,9.2,9.7,189.8,991.7,-0.052,0.01,-10.1
248,16.6,15.2,-26.5,-5.4,-5.2,87.3,87.2,8.1,8.6,188.2,991.6,-0.049,0.011,-10.2
248.042,9.8,8.6,-8.6,-4.4,-4.3,87.4,87,7.7,8.1,188.8,991.7,-0.048,0.013,-10.3
248.083,1.4,1.2,-25.8,-4.5,-4.3,86.4,85.9,9.2,9.7,191.6,991.4,-0.05,0.011,-10.3
248.125,0.6,0.6,-38.5,-5.3,-5.1,85.4,85.5,8.7,9.2,194.5,991.3,-0.049,0.011,-10.3
248.167,0.6,0.6,-52.6,-6.1,-5.9,84,84.1,8.6,9.1,194.9,991.1,-0.05,0.011,-10.3
248.208,0.4,0.4,-64.6,-8,-7.8,84.8,85.7,8.8,9.4,196.5,991.1,-0.051,0.01,-10.3
248.25,1,1,-51.4,-10.1,-9.8,85.8,87.1,6.1,6.7,193.8,991.3,-0.052,0.011,-10.4
248.292,2.6,2.6,-40.4,-11.7,-11.3,87.2,88.5,4.9,5.4,193.8,991.5,-0.051,0.009,-10.5
248.333,9.2,8.8,-33.9,-11.4,-10.8,86.8,87.7,4.4,5.1,186.1,991.5,-0.054,0.008,-10.7
248.375,20.4,19,-10,-8.9,-8.6,88.2,89.4,5.1,5.7,193.6,991.7,-0.05,0.012,-10.9
248.417,51.6,47.4,2,-8.1,-7.8,86,87.1,3.6,4,180.6,991.8,-0.049,0.012,-10.9
248.458,124.2,112.4,5.8,-6.8,-6.7,85.7,86.6,3.8,4.1,172.3,991.8,-0.049,0.013,-10.6
248.5,102.4,93.2,2.9,-6.2,-6.1,86.3,87,4.1,4.3,186.7,991.7,-0.049,0.013,-10.6
248.542,146.2,133,5.2,-6.2,-6.1,86.7,87.4,5.5,5.8,184.5,991.6,-0.049,0.017,-10.3
248.583,272.2,247.6,10.2,-5.6,-5.5,86.9,87.4,5.8,6,185.1,991.7,-0.05,0.038,-9.6
248.625,242.4,220.2,3.1,-5,-5,86.4,86.7,5.8,6.1,195.4,991.7,-0.05,0.02,-9.5
248.667,195.6,178,4.8,-5.1,-5,86.3,86.4,6.5,6.8,202.4,991.8,-0.049,0.012,-9.5
248.708,180.8,166,3.6,-4.9,-4.8,85.1,85,5.9,6.3,197.9,992,-0.046,0.012,-9.4
248.75,169,155.2,3.5,-4.7,-4.7,88.7,88.9,5.8,6.1,194.5,992.2,-0.026,0.012,-9.3
248.792,170.4,156.2,1.8,-4.4,-4.3,87.3,87.1,7,7.3,194.1,992.1,-0.051,0.012,-9.2
248.833,134.8,122.6,-0.5,-4.5,-4.4,87.2,87,7.3,7.7,196.5,992.2,-0.048,0.013,-9.3
248.875,85.8,78.2,0.8,-4.6,-4.6,86.7,86.4,7.2,7.5,188.6,992.3,-0.048,0.013,-9.4
248.917,57,52,0.1,-4.8,-4.7,86.7,86.4,7,7.4,186.7,992.3,-0.048,0.013,-9.6
248.958,29.6,27,-1.1,-4.8,-4.7,86.9,86.6,7.5,7.9,183.6,992.2,-0.049,0.013,-9.6
249,10.6,9.6,-3,-4.8,-4.7,87.3,87.2,6.3,6.6,188.9,992.4,-0.048,0.013,-9.7
249.042,3,2.8,-8.9,-5,-4.8,87.2,87,6.4,6.8,192.4,992.3,-0.049,0.017,-9.7
249.083,0.6,0.6,-11.2,-5,-4.9,87.5,87.4,7.4,7.8,189.5,992.1,-0.048,0.029,-9.7
249.125,0.4,0.2,-9.4,-4.8,-4.7,86.9,86.6,6.9,7.3,198.4,992.1,-0.049,0.059,-9.7
249.167,0.2,0,-10.6,-4.5,-4.4,86.6,86.2,6.8,7.2,199.9,992.1,-0.049,0.042,-9.7
249.208,0.2,0.2,-10.2,-4.8,-4.8,86.6,86.4,5.8,6.1,204.2,992,-0.048,0.03,-9.7
249.25,0.6,0.6,-14,-5,-4.9,87.1,86.9,7.5,7.9,188.3,991.7,-0.049,0.03,-9.6
249.292,1.8,1.6,-15.8,-4.8,-4.7,88.6,88.2,10.7,10.7,187.4,991.5,-0.05,0.012,-9.6
249.333,9.2,9,-15.6,-5.3,-5.1,87.1,86.9,10.6,10.7,189.9,991.8,-0.05,0.011,-9.6
249.375,33,31.2,-12.9,-5.9,-5.8,87.2,87.2,10.6,10.7,186.8,992.1,-0.05,0.011,-9.4
249.417,66.4,59.8,-4.1,-5.6,-5.5,87.5,87.5,10.4,10.7,187,992.6,-0.05,0.012,-9.2
249.458,174.6,156.6,-2.6,-5.4,-5.3,85.3,85.4,8.8,9.3,188.6,993.3,-0.05,0.012,-8.9
249.5,111.8,101.6,-3.7,-5.9,-5.9,85.7,86.1,7.4,7.8,185.9,993.7,-0.05,0.014,-8.9
249.542,123.8,113.2,-4,-5.5,-5.4,85.7,85.8,8.2,8.7,183.3,993.8,-0.049,0.013,-8.7
249.583,148.6,135.8,-0.2,-5.2,-5.2,86.4,86.3,9.1,9.6,181.2,993.9,-0.05,0.012,-8.5
249.625,181.8,166.2,3.3,-4.8,-4.7,87.4,87.2,8.5,8.9,186,994.3,-0.05,0.012,-8.3
249.667,185.2,168.4,1.9,-4.7,-4.7,85.8,85.4,8,8.4,180,994.1,-0.05,0.013,-8.2
249.708,171.8,157,1.4,-4.7,-4.6,85.7,85.4,7.8,8.3,179.4,994,-0.051,0.013,-8.2
249.75,177.8,161.8,1.5,-4.6,-4.6,86,85.8,7.7,8,183.1,994,-0.049,0.012,-8.1
249.792,144.2,131.4,-1.7,-4.8,-4.7,85.9,85.6,7.4,7.8,177.6,994.1,-0.05,0.013,-8.2
249.833,114.8,104.6,-7.6,-5.4,-5.2,85.5,85.4,8.7,9.1,178.7,993.7,-0.05,0.013,-8.3
249.875,109.4,99,-6,-5.9,-5.8,84,84.3,9.1,9.5,181.4,993.8,-0.05,0.013,-8.4
249.917,66.2,60,-7.7,-6.2,-6.1,83.7,84.2,8.4,8.8,183.1,993.9,-0.049,0.014,-8.6
249.958,30.2,27.2,-9.9,-6.4,-6.3,84.3,85,8.4,8.8,182.4,993.8,-0.049,0.013,-8.8
250,10,9,-8.8,-6.5,-6.4,84.9,85.4,7.7,8.1,186,994.1,-0.049,0.014,-8.9
250.042,2.4,2.2,-8.5,-6.5,-6.4,85.4,86,6.5,6.8,184.6,994.2,-0.049,0.015,-9.1
250.083,0.6,0.6,-8.3,-6.8,-6.7,85.2,85.8,6.5,6.8,179.1,994.2,-0.048,0.015,-9.1
250.125,0.2,0.2,-6,-6.8,-6.7,85.6,86.2,7.2,7.5,182.6,994.3,-0.049,0.014,-9.2
250.167,0.2,0,-7.2,-6.8,-6.7,86.5,87.2,7.1,7.4,186.3,994.2,-0.048,0.015,-9.2
250.208,0.2,0,-7.4,-6.9,-6.9,87.3,88,6.6,6.9,183.1,994.3,-0.048,0.015,-9.3
250.25,0.4,0.4,-8,-7,-7,87.4,88.2,6.4,6.7,179.3,994.4,-0.048,0.015,-9.3
250.292,1.2,1,-6.6,-7,-7,87.4,88.3,6,6.3,184.4,994.6,-0.048,0.015,-9.4
250.333,4,4,-9.8,-7.3,-7.2,87.1,88,5.9,6.2,188.2,994.8,-0.047,0.021,-9.4
250.375,15.8,14.4,-13.2,-7.6,-7.4,86.2,87.3,6.8,7.2,197,995,-0.049,0.021,-9.3
250.417,41.2,37.4,-10.3,-7.9,-7.8,85.2,86.4,6.4,6.8,192.8,995.1,-0.048,0.02,-9.2
250.458,72,65.6,-3.4,-8.2,-8.1,84.4,85.5,6.1,6.4,195.5,995.5,-0.048,0.018,-9.1
250.5,87.4,79.4,-3.9,-8.3,-8.2,83.6,84.7,6.6,7,193.9,995.7,-0.049,0.014,-9.1
250.542,190.8,171.8,-22.8,-9.1,-9,82.3,83.7,6.7,7.1,191,995.7,-0.051,0.013,-8.8
250.583,244.2,219.4,-23.4,-9.4,-9.3,81.3,82.5,5.6,6,188.4,995.9,-0.051,0.012,-8.6
250.625,286.6,258.4,-27.4,-10.1,-9.9,80.5,82.1,4.6,5.1,176,995.8,-0.053,0.011,-8.5
250.667,302,273.2,0.1,-8.7,-8.6,79.8,81.3,4.4,4.8,190.6,996,-0.053,0.012,-8.4
250.708,219.6,199.2,3.6,-7.5,-7.5,81.6,82.7,5.8,6.1,193.4,996.2,-0.05,0.014,-8.7
250.75,205.6,185.6,-23.9,-7.3,-7.1,80.4,81.4,6.5,6.8,191.9,996.3,-0.051,0.014,-8.8
250.792,230.2,207.6,-33.5,-7.2,-7.1,82,83.1,6.9,7.3,191.6,996.6,-0.052,0.012,-8.8
250.833,171.2,153.8,-39.2,-8.3,-8.1,82.2,83.5,6.3,6.7,185.6,996.8,-0.052,0.012,-9
250.875,114.6,103.2,-13.3,-8.9,-8.7,83.4,84.6,6.5,6.9,188.8,997,-0.051,0.015,-9.2
250.917,75.8,68.6,-19.8,-8.9,-8.8,83.1,84.3,6,6.4,186.2,997.3,-0.05,0.015,-9.4
250.958,29,26.2,-12.6,-10.3,-10.2,83.1,84.3,5.3,5.7,175.9,997.3,-0.049,0.015,-9.7
251,8.4,7.6,-9.3,-10,-9.9,81.9,83,5.5,5.9,180.7,997.3,-0.048,0.016,-9.9
251.042,3.2,2.8,-10.8,-9.7,-9.6,82.9,84,5.9,6.2,186,997.3,-0.048,0.016,-10.1
251.083,0.6,0.6,-8.2,-9.6,-9.5,83.8,84.9,6.3,6.7,185.7,997.3,-0.048,0.017,-10.1
251.125,0,0,-9.9,-9.5,-9.4,84.7,85.9,6.6,6.9,185,997.3,-0.048,0.016,-10.2
251.167,0,0,-1.3,-9.5,-9.4,84.7,85.9,6,6.3,193.2,997.3,-0.048,0.016,-10.3
251.208,0,0,-7.3,-9.1,-9,86.6,87.9,7.1,7.4,182.7,997.3,-0.048,0.017,-10.3
251.25,0,0,-9.7,-9.4,-9.3,86,87.2,6.2,6.5,183.7,997.4,-0.048,0.016,-10.3
251.292,1.2,1.2,-4.5,-9.3,-9.2,85.4,86.5,5.3,5.6,185.1,997.5,-0.048,0.022,-10.4
251.333,3.8,3.6,-6.1,-9.2,-9,86.1,87.4,5,5.3,187.1,997.4,-0.048,0.022,-10.3
251.375,15,13.6,-6.5,-9.5,-9.4,84.9,86,4.6,4.8,184.6,997.5,-0.047,0.021,-10.3
251.417,64.6,58.2,1.1,-9.6,-9.4,83.6,84.7,4.2,4.5,181.5,997.5,-0.048,0.021,-10.1
251.458,67.4,61.4,-1.1,-9.8,-9.7,83.5,84.6,5.3,5.6,180,997.3,-0.049,0.025,-10.1
251.5,114.2,104,-1.9,-10.8,-10.7,81.7,82.9,5.7,6,176,997.3,-0.049,0.023,-9.9
251.542,162.8,147,-30.1,-12.3,-12.2,79.4,80.5,6.4,6.7,176.9,997.1,-0.05,0.02,-9.8
251.583,256.2,232.2,-30.3,-12.8,-12.7,77.6,78.5,6.4,6.8,182.7,997,-0.053,0.017,-9.5
251.625,296.8,269,-29,-13.1,-13,77.7,78.7,7.2,7.6,182.1,996.9,-0.052,0.017,-9.4
251.667,292,266.2,-32.1,-13.3,-13.2,78.7,79.9,7.3,7.7,181.7,996.8,-0.053,0.017,-9.5
251.708,276,252.2,-28.9,-13.2,-13.1,79.5,80.7,6.8,7.2,186.6,997,-0.052,0.018,-9.6
251.75,186.4,169.2,0.2,-13,-12.9,79.6,80.5,7.4,7.7,179.5,997,-0.051,0.02,-9.9
251.792,149.2,135.6,-8.1,-12.8,-12.8,80,80.9,6.9,7.3,177.1,997,-0.05,0.02,-10.1
251.833,108.4,98,-19.1,-13,-12.8,80.7,81.7,6.5,6.9,181.7,996.9,-0.05,0.02,-10.4
251.875,122.8,111.8,-2.4,-12.8,-12.7,80.1,81.2,6.4,6.7,173.4,996.9,-0.049,0.02,-10.5
251.917,83,76.8,-42.5,-14.5,-14.4,77.5,78.4,5.3,5.6,156.3,996.6,-0.05,0.019,-10.8
251.958,39.2,41,-55,-17.3,-16.9,76.7,77.6,4.3,4.8,153,996.2,-0.054,0.017,-11
252,9,8.8,-35.6,-18.6,-18.3,78.6,79.6,5.4,5.9,158.3,995.5,-0.051,0.019,-11.3
252.042,4.2,4,-30.6,-18.5,-18.3,78.4,79.5,5.3,5.7,158.1,995.2,-0.05,0.02,-11.6
252.083,0.4,0.4,-29.4,-19,-18.8,78,79,6.7,7.1,160.7,994.8,-0.049,0.02,-11.9
252.125,0,0,-26.1,-18.6,-18.4,78.4,79.4,7,7.4,159.8,994.2,-0.05,0.019,-12.2
252.167,0,0,-34.8,-19.1,-18.9,78.7,79.8,7.5,8,159.9,993.9,-0.051,0.019,-12.5
252.208,0,0,-33.1,-19,-18.8,79.7,80.8,7.1,7.6,159.9,993.4,-0.051,0.02,-12.7
252.25,0,0,-30.4,-18.1,-17.9,79.6,80.6,7.5,8,161.8,993.2,-0.05,0.019,-12.9
252.292,1.6,1.6,-35.1,-18.1,-17.9,77.2,78,7.8,8.3,163,993.1,-0.05,0.02,-13.1
252.333,6.8,7,-30.8,-19.2,-19,72.6,72.9,7.8,8.3,159.8,992.8,-0.05,0.019,-13.2
252.375,31,33.4,-24.8,-19,-18.8,69.9,69.6,8.3,8.8,162.7,992.5,-0.051,0.019,-13.3
252.417,38.2,35.8,-27.8,-19.4,-19.2,70.7,71.1,7.9,8.4,165,992.5,-0.051,0.019,-13.4
252.458,74.2,67,-29.3,-19.4,-19.3,71.2,71.7,8,8.4,165.7,992.2,-0.05,0.019,-13.4
252.5,178,158.8,-27.6,-18.7,-18.6,70.5,71.9,8.6,9,167.3,992,-0.052,0.018,-13.2
252.542,224.8,202.4,-26.3,-18.1,-18,70.2,71.1,8.5,8.9,167.1,992,-0.052,0.016,-13.2
252.583,264.6,238.8,-23.9,-17.2,-17.1,70.1,70.6,8.5,8.9,171.4,991.8,-0.054,0.016,-13
252.625,292,263.4,-23.3,-16.1,-16,71.1,71.7,8.2,8.6,179.9,991.9,-0.054,0.017,-12.9
252.667,304,275.2,-24.8,-14.8,-14.6,72.8,73.6,8.1,8.6,180.3,991.9,-0.054,0.016,-12.8
252.708,305.4,275.8,-27.5,-13.5,-13.4,74.5,75.4,8.5,8.9,186.8,992,-0.054,0.017,-12.8
252.75,280.8,253.2,-31.9,-13,-12.9,75,75.8,7.8,8.3,183.8,992.1,-0.053,0.017,-12.7
252.792,228.8,205.6,-36.2,-12.6,-12.5,75.9,76.9,8.4,8.9,185.5,992,-0.054,0.018,-12.8
252.833,205.2,182.6,-39.9,-12.6,-12.4,76.5,77.6,8.3,8.7,183.6,992.1,-0.054,0.017,-12.9
252.875,149.8,131.2,-51.8,-12.9,-12.7,77.8,78.8,8.1,8.6,181.1,992,-0.054,0.018,-13.1
252.917,87.4,81.8,-63.3,-13.5,-13.3,78.9,79.9,7.9,8.4,179.2,992.1,-0.054,0.017,-13.3
252.958,32,33.6,-61,-14.4,-14.1,80.5,81.6,7.1,7.6,182.3,992.1,-0.053,0.017,-13.4
253,10.8,11,-49.8,-14.2,-14,81.2,82.3,7.8,8.3,180.7,992,-0.051,0.019,-13.6
253.042,3.4,3.2,-48.5,-14.6,-14.3,81.2,82.1,8.9,9.5,181.9,992,-0.051,0.019,-13.8
253.083,0.6,0.6,-48.1,-14.8,-14.6,81.2,82.1,9.3,9.8,178.7,992.1,-0.053,0.018,-13.9
253.125,0,0,-46.9,-14.4,-14.2,81.9,82.9,9.7,10.2,182.7,992.1,-0.051,0.019,-13.9
253.167,-0.2,0,-43.9,-14.6,-14.3,82.2,83.2,9.6,10.1,180.6,992.2,-0.051,0.019,-14
253.208,0,0,-43.2,-14.7,-14.5,82.2,83,9.8,10.4,180.8,992.4,-0.052,0.018,-14.1
253.25,0.2,0.2,-43.7,-15,-14.8,82.6,83.6,9.7,10.3,181,992.2,-0.051,0.02,-14.1
253.292,1.2,1,-44.3,-14.7,-14.5,84.3,85.5,9.7,10.2,180.6,992.3,-0.051,0.019,-14.2
253.333,5.4,5,-40.3,-15.3,-15,82.9,84,9.2,9.7,186.3,992.4,-0.051,0.019,-14.2
253.375,21.2,18.4,-34.2,-15.2,-15,83.3,84.1,9,9.5,186.1,992.4,-0.051,0.02,-14.2
253.417,52.2,44.2,-30.7,-15.2,-15,82.5,83.3,8.4,8.9,190.7,992.7,-0.051,0.019,-14.1
253.458,133.4,108.8,-25.8,-15,-14.9,82.3,83.6,8.1,8.6,189.9,993,-0.051,0.019,-13.9
253.5,137.6,116.8,-23.3,-15.3,-15.1,81.7,83.4,8,8.4,199.1,993.2,-0.05,0.019,-13.9
253.542,204.6,180.8,-23.1,-14.4,-14.3,81,82.6,7.5,8,198.7,993.4,-0.051,0.018,-13.6
253.583,243.8,220.6,-27.4,-13.5,-13.4,80.4,81.8,7.4,7.9,202.7,993.7,-0.052,0.017,-13.4
253.625,273.4,246.8,-27.4,-12.9,-12.8,80.6,82.2,7.3,7.8,200.1,993.8,-0.052,0.018,-13.2
253.667,289.6,262,-28.3,-12.4,-12.3,80,81.5,7.2,7.6,202.3,994,-0.053,0.018,-13
253.708,272.8,247,-30.6,-12.2,-12.1,79.8,81.2,6.9,7.4,201.9,994.1,-0.054,0.017,-13
253.75,262.6,237,-31.8,-12.3,-12.2,79.3,80.6,6.4,6.9,204.5,994.2,-0.054,0.017,-12.9
253.792,234.8,211,-33.9,-12.4,-12.3,79.1,80.5,6.2,6.6,207.4,994.4,-0.053,0.017,-13
253.833,192.4,171.2,-39,-12.7,-12.6,79.1,80.6,6.1,6.6,201.2,994.4,-0.054,0.017,-13.1
253.875,132.8,116.8,-47.9,-13.6,-13.4,80.3,81.8,5.8,6.3,203.3,994.5,-0.052,0.018,-13.3
253.917,69.4,66,-54.4,-14.5,-14.3,80.7,82.2,6,6.5,202,994.5,-0.053,0.018,-13.6
253.958,25.6,26,-49.3,-15.4,-15.1,81.4,82.8,5.9,6.5,198.7,994.6,-0.052,0.017,-13.8
254,6.6,6.4,-41.5,-16,-15.6,82.8,84.1,6,6.5,195.2,994.6,-0.051,0.018,-14
254.042,1.4,1.4,-34.7,-16.8,-16.4,83.4,84.7,6,6.5,188,994.6,-0.052,0.018,-14.2
254.083,0.2,0.2,-30,-17.9,-17.6,81.4,82.6,6.3,6.8,185.2,994.5,-0.05,0.02,-14.3
254.125,0,0,-26.5,-18.6,-18.3,81,82.2,6.3,6.7,180,994.3,-0.052,0.018,-14.5
254.167,0,0,-23.5,-19.8,-19.6,80.3,81.5,6.4,6.9,176.6,994.1,-0.051,0.02,-14.6
254.208,0,0,-21.7,-20,-19.8,80.6,81.7,6.8,7.3,177.7,994,-0.05,0.02,-14.8
254.25,0,0,-19.4,-20.4,-20.1,80.3,81.5,6.5,7,170,993.9,-0.052,0.019,-15
254.292,0.6,0.6,-18.3,-20.9,-20.6,78.7,79.8,6.3,6.8,169.4,993.8,-0.051,0.02,-15.2
254.333,3.2,3,-17.7,-21,-20.8,77.3,78.1,6.6,7.1,168.7,993.5,-0.051,0.019,-15.4
254.375,19.2,16.6,-12.4,-21.3,-21,74.7,74.8,6.4,6.9,165.6,993.2,-0.051,0.018,-15.5
254.417,63.8,51.2,-19.9,-21.1,-20.8,73.7,73.2,6.4,6.9,166.4,993.1,-0.051,0.018,-15.5
254.458,113.4,97.2,-20.1,-19.9,-19.7,72.5,73.1,7,7.4,165.9,992.9,-0.052,0.018,-15.5
254.5,164.2,145,-21.4,-18.7,-18.7,72.3,74.2,6.8,7.2,166.5,992.6,-0.052,0.018,-15.4
254.542,206.2,185.2,-25.2,-17.9,-17.8,73.8,75,7.3,7.7,164.4,992.3,-0.054,0.017,-15.3
254.583,241.4,217,-23.3,-17.3,-17.1,74.8,75.6,7.2,7.7,163.9,992,-0.053,0.017,-15.1
254.625,271,243.8,-22.4,-16.5,-16.4,75,75.9,6.6,7,164.1,991.8,-0.053,0.017,-14.9
254.667,282.8,255.8,-24.6,-15.6,-15.4,75.4,76.3,7.2,7.6,169.3,991.4,-0.053,0.017,-14.8
254.708,283,256.2,-27.8,-15,-14.9,75.1,75.9,6.9,7.3,163,991,-0.054,0.017,-14.7
254.75,264,238.8,-31,-14.8,-14.6,75,75.8,6.8,7.2,165.7,990.4,-0.053,0.017,-14.7
254.792,230.6,207.4,-33.6,-14.6,-14.5,75.1,75.9,6.8,7.3,166.6,990,-0.054,0.017,-14.7
254.833,186.4,165.4,-39.6,-14.9,-14.7,74.8,75.6,6.9,7.4,169.9,989.5,-0.053,0.017,-14.8
254.875,134.8,118.2,-47.8,-15.5,-15.3,73.3,73.8,7.2,7.7,165.1,989.1,-0.053,0.017,-15
254.917,71.8,69.6,-55.8,-16.3,-16,72.3,72.7,6.8,7.3,168.5,988.7,-0.054,0.017,-15.2
254.958,25.8,28.6,-54.2,-17.3,-17,72.5,73,7.5,8,170.4,988.1,-0.053,0.017,-15.4
255,6.2,6.4,-43.1,-18.4,-18.1,75.5,76.1,7.3,7.8,174.7,987.6,-0.052,0.018,-15.5
255.042,1.8,1.8,-38.5,-19.4,-19.1,76.8,77.5,6.8,7.3,168.2,986.9,-0.051,0.019,-15.7
255.083,0,0,-38.5,-20.3,-20.1,77.5,78.3,7.1,7.6,166.6,986.2,-0.051,0.019,-15.8
255.125,0,0,-34.8,-20.7,-20.4,78.6,79.5,6.3,6.8,169.4,985.7,-0.051,0.018,-16
255.167,0,0,-35.8,-20,-19.7,78.8,79.7,6.1,6.6,165.2,985.2,-0.051,0.019,-16.1
255.208,0,0,-3.3,-16.6,-16.3,80.7,81.6,5.7,6.2,176.4,984.7,-0.05,0.02,-16.3
255.25,0,0,-1.9,-13.2,-13,81.4,82.4,6.7,7.1,174.9,984.4,-0.049,0.02,-16.4
255.292,0.4,0.2,2,-11.5,-11.4,85,86.1,7.5,7.9,181.6,984.1,-0.047,0.022,-16.3
255.333,3,2.8,-26.6,-12,-11.9,83.6,84.6,7.8,8.3,179.5,983.9,-0.05,0.02,-16.2
255.375,11.8,14,-51.8,-15.9,-15.6,79.3,79.5,8,8.5,171.4,983.5,-0.051,0.018,-15.9
255.417,43.2,47.4,-58.8,-18.1,-17.7,77.6,77.3,7.8,8.3,164.8,982.7,-0.053,0.016,-15.8
255.458,99.8,93.6,-53.1,-18.5,-18.3,75.8,76.5,6.9,7.4,155.9,982,-0.052,0.016,-15.6
255.5,160,142.4,-46.9,-18,-18,75.5,77.1,8.8,9.3,159.1,981.4,-0.053,0.018,-15.5
255.542,207.6,186,-37.1,-18.8,-18.7,74.1,75.3,7.5,8,156.6,981,-0.053,0.016,-15.4
255.583,247.2,222.2,-34.4,-17.7,-17.6,74.4,75.1,7.4,7.9,163,980.5,-0.053,0.016,-15.2
255.625,273.8,246.2,-32.8,-17,-16.8,74,74.7,7.2,7.7,155.8,980,-0.053,0.016,-15.1
255.667,285.6,258.4,-33.6,-16.1,-15.9,73.8,74.5,5.7,6.1,167.3,979.7,-0.053,0.015,-15.1
255.708,283.8,258.4,-41.1,-15,-14.8,76,76.6,8.7,9.3,161.1,978.8,-0.053,0.016,-15
255.75,254,230.2,-40.6,-14.7,-14.5,76.1,76.8,7.5,8.1,160.2,978.7,-0.055,0.017,-15.1
255.792,216.2,194.8,-38.7,-13.6,-13.4,77.4,78.3,7.8,8.3,162.7,978.4,-0.054,0.016,-15.1
255.833,173.8,154.8,-47.7,-13.1,-12.9,78.4,79.3,7.6,8.1,165.6,978.1,-0.053,0.016,-15.3
255.875,119.8,106.4,-54.3,-13.1,-12.9,79.5,80.4,7.6,8.1,160.8,977.9,-0.054,0.017,-15.4
255.917,54,51.2,-37,-13.8,-13.5,82,83.5,5.7,6.2,161.4,977.8,-0.051,0.018,-15.6
255.958,17,15.8,-11,-10.5,-10.1,85.9,87.3,5.7,6.2,174.6,978,-0.05,0.019,-15.7
256,5.2,4.8,-1.8,-9,-8.7,86.9,88.1,4.1,4.6,165.8,978.3,-0.049,0.021,-15.7
256.042,1,0.8,-9.6,-6.6,-6.4,85.3,85.8,6.6,7,197.3,978.6,-0.049,0.02,-15.6
256.083,0,0,-31.7,-8.7,-8.3,87,88,4.8,5.3,181.9,979,-0.052,0.018,-15.4
256.125,0,0,-32.3,-9.3,-8.7,87.3,88.7,4.7,5.3,183.9,978.9,-0.053,0.016,-15.3
256.167,0,0,-6.9,-6.3,-6.1,88.4,88.5,6.5,7,194,979,-0.05,0.02,-15.1
256.208,0,0,-48.6,-7.1,-6.7,87.3,88.1,6.1,6.6,187,979.4,-0.052,0.019,-15
256.25,0,0,-45.8,-6.2,-5.9,87.9,88.1,8.6,9.1,184.4,979.5,-0.051,0.019,-14.9
256.292,0.4,0.4,-42.1,-6.7,-6.5,87.9,88.5,8.2,8.7,187.7,979.8,-0.05,0.02,-14.7
256.333,1.8,1.6,-45.1,-6.3,-6.1,88.3,88.8,9.7,10.2,190.9,980.2,-0.051,0.019,-14.6
256.375,10,10,-31.6,-5.5,-5.3,87.7,87.5,10.3,10.5,188.4,980.4,-0.05,0.018,-14.4
256.417,57.6,59.4,-48.6,-6.5,-6.2,85.8,85.4,10.7,10.7,186.3,980.4,-0.053,0.017,-14
256.458,114.8,107.6,-39.5,-6.7,-6.6,85.8,85.8,10.7,10.7,179.2,980.3,-0.053,0.017,-13.6
256.5,141.8,127.4,-54.7,-7,-7,84.3,85.3,10.7,10.7,178.4,980.6,-0.054,0.016,-13.4
256.542,162.2,145.8,-48.1,-7.3,-7.1,83.2,83.8,10.7,10.7,183.6,981.4,-0.055,0.015,-13.1
256.583,222.6,200.6,-41.8,-7.4,-7.3,82.3,82.7,10.7,10.7,178.1,981.6,-0.054,0.015,-12.7
256.625,262,235.8,-39.4,-7.4,-7.2,81,81.6,10.7,10.7,167.9,981.6,-0.053,0.015,-12.4
256.667,273.4,247.2,-39.6,-7.1,-6.9,81.2,81.7,10.7,10.7,165.3,981.9,-0.053,0.016,-12.2
