  Jul.Day  S1(up) S1(up) S(dw) net_rad lnet lout lin
  267.792   142.4   142.4   124.6  -41.5  -59.3 -198.0  138.8
  267.833    88.2    88.2    84.0  -48.3  -52.5 -197.2  144.7
  267.875    39.2    39.2    43.0  -51.2  -47.4 -197.5  150.1
  267.917    10.4    10.4    11.2  -41.6  -40.8 -196.7  155.9
  267.958     1.6     1.6     1.4  -40.4  -40.6 -195.5  154.9
  268.000      .0      .0      .0  -40.2  -40.2 -194.0  153.8
  268.042      .0      .0      .0  -40.0  -40.0 -193.3  153.3
  268.083      .0      .0      .0  -39.4  -39.4 -192.9  153.6
  268.125      .0      .0      .0  -38.7  -38.7 -192.8  154.1
  268.167      .0      .0      .0  -37.6  -37.6 -192.8  155.2
  268.208      .0      .0      .0  -38.0  -38.0 -193.2  155.2
  268.250      .0      .0      .0  -37.6  -37.6 -194.4  156.8
  268.292      .0      .0      .0  -37.3  -37.3 -193.1  155.9
  268.333      .0      .0      .0  -35.8  -35.8 -191.2  155.4
  268.375      .2      .2      .2  -36.1  -36.1 -191.5  155.4
  268.417     5.6     5.6     5.0  -36.6  -37.2 -193.3  156.1
  268.458    28.8    28.8    24.8  -43.9  -47.9 -194.1  146.2
  268.500    74.0    74.0    61.4  -43.4  -56.0 -196.5  140.5
  268.542   121.8   121.8   100.2  -35.1  -56.7 -199.8  143.0
  268.583   160.2   160.2   133.8  -30.4  -56.8 -202.2  145.4
  268.625   183.8   183.8   157.2  -30.1  -56.7 -203.9  147.2
  268.667   193.8   193.8   168.8  -31.9  -56.9 -202.5  145.6
  268.708   188.6   188.6   164.8  -35.5  -59.3 -200.7  141.3
  268.750   169.0   169.0   146.4  -39.2  -61.8 -199.4  137.5
  268.792   132.6   132.6   114.8  -44.4  -62.2 -199.1  136.9
  268.833    79.6    79.6    75.6  -51.7  -55.7 -197.4  141.7
  268.875    32.8    32.8    35.8  -53.2  -50.2 -196.3  146.2
  268.917     7.6     7.6     8.0  -41.9  -41.5 -192.8  151.4
  268.958     1.0     1.0      .8  -37.7  -37.9 -192.1  154.2
  269.000      .0      .0      .0  -32.5  -32.5 -191.8  159.3
  269.042      .0      .0      .0  -28.0  -28.0 -191.8  163.8
  269.083      .0      .0      .0  -25.7  -25.7 -193.3  167.6
  269.125      .0      .0      .0  -24.3  -24.3 -194.3  170.1
  269.167      .0      .0      .0  -22.3  -22.3 -196.4  174.2
  269.208      .0      .0      .0  -20.0  -20.0 -195.9  175.9
  269.250      .0      .0      .0  -16.9  -16.9 -194.7  177.8
  269.292      .0      .0      .0  -14.6  -14.6 -194.3  179.6
  269.333      .0      .0      .0  -14.0  -14.0 -193.1  179.1
  269.375      .2      .2      .2  -13.4  -13.4 -191.3  177.9
  269.417     3.0     3.0     3.0   -3.5   -3.5 -193.0  189.5
  269.458    11.8    11.8    11.4    3.7    3.3 -206.8  210.2
  269.500    32.0    32.0    30.2    3.3    1.5 -213.0  214.5
  269.542    56.4    56.4    52.6    2.2   -1.6 -218.9  217.3
  269.583    79.8    79.8    73.4     .5   -5.9 -220.3  214.4
  269.625    94.4    94.4    86.0     .7   -7.7 -220.9  213.2
  269.667   132.2   132.2   118.6   -7.7  -21.3 -219.1  197.8
  269.708   191.8   191.8   166.8  -41.8  -66.8 -214.7  147.9
  269.750   160.0   160.0   137.6  -40.7  -63.1 -204.7  141.6
  269.792   123.0   123.0   107.4  -46.6  -62.2 -199.2  136.9
  269.833    71.0    71.0    68.6  -53.4  -55.8 -196.0  140.2
  269.875    27.6    27.6    30.2  -51.4  -48.8 -195.1  146.3
  269.917     6.6     6.6     6.4  -43.1  -43.3 -195.3  152.0
  269.958      .8      .8      .6  -42.2  -42.4 -195.2  152.8
  270.000      .0      .0      .0  -41.4  -41.4 -194.3  152.9
  270.042      .0      .0      .0  -40.6  -40.6 -192.7  152.1
  270.083      .0      .0      .0  -39.3  -39.3 -191.3  152.0
  270.125      .0      .0      .0  -38.4  -38.4 -190.5  152.1
  270.167      .0      .0      .0  -37.0  -37.0 -189.4  152.4
  270.208      .0      .0      .0  -36.3  -36.3 -189.2  153.0
  270.250      .0      .0      .0  -35.7  -35.7 -189.6  153.9
  270.292      .0      .0      .0  -33.7  -33.7 -187.4  153.7
  270.333      .0      .0      .0  -31.8  -31.8 -185.8  154.0
  270.375      .0      .0      .0  -30.8  -30.8 -185.7  155.0
  270.417     2.6     2.6     2.4  -28.3  -28.5 -185.2  156.7
  270.458    12.8    12.8    11.4  -25.6  -27.0 -186.6  159.5
  270.500    47.8    47.8    39.6  -22.7  -30.9 -188.3  157.4
  270.542   100.6   100.6    80.0  -22.4  -43.0 -190.4  147.4
  270.583   144.8   144.8   111.8  -21.4  -54.4 -192.8  138.4
  270.625   178.6   178.6   138.0  -19.8  -60.4 -194.6  134.2
  270.667   191.4   191.4   149.6  -22.2  -64.0 -196.6  132.6
  270.708   182.6   182.6   145.6  -26.0  -63.0 -198.4  135.4
  270.750   151.8   151.8   120.4  -31.4  -62.8 -199.2  136.4
  270.792   116.6   116.6    94.4  -36.7  -58.9 -199.6  140.7
  270.833    67.0    67.0    57.4  -42.4  -52.0 -197.7  145.7
  270.875    25.6    25.6    22.4  -38.8  -42.0 -195.5  153.5
  270.917     5.2     5.2     4.6  -33.0  -33.6 -192.8  159.3
  270.958      .4      .4      .2  -29.7  -29.9 -191.2  161.4
  271.000      .0      .0      .0  -26.7  -26.7 -190.1  163.4
  271.042      .0      .0      .0  -24.4  -24.4 -188.8  164.4
  271.083      .0      .0      .0  -22.3  -22.3 -187.6  165.3
  271.125      .0      .0      .0  -20.6  -20.6 -187.6  167.0
  271.167      .0      .0      .0  -19.0  -19.0 -186.4  167.4
  271.208      .0      .0      .0  -17.7  -17.7 -185.1  167.4
  271.250      .0      .0      .0  -16.6  -16.6 -183.4  166.8
  271.292      .0      .0      .0  -15.7  -15.7 -182.9  167.2
  271.333      .0      .0      .0  -15.2  -15.2 -182.4  167.3
  271.375      .0      .0      .0  -14.9  -14.9 -181.7  166.8
  271.417     2.6     2.6     2.6  -13.9  -13.9 -180.4  166.5
  271.458    14.2    14.2    13.0  -10.1  -11.3 -178.9  167.6
  271.500    50.0    50.0    43.8   -3.3   -9.5 -178.7  169.2
  271.542    88.8    88.8    77.6   -3.8  -15.0 -180.3  165.3
  271.583   124.8   124.8   108.8   -8.2  -24.2 -183.5  159.4
  271.625   151.2   151.2   134.4  -13.1  -29.9 -186.0  156.1
  271.667   160.0   160.0   145.6  -12.2  -26.6 -189.2  162.6
  271.708   150.6   150.6   136.8   -2.7  -16.5 -195.7  179.2
  271.750   137.8   137.8   119.2    6.0  -12.6 -201.9  189.3
  271.792   111.0   111.0    92.2    3.0  -15.8 -203.5  187.6
  271.833    64.0    64.0    53.6  -13.7  -24.1 -204.6  180.5
  271.875    21.8    21.8    18.4  -20.3  -23.7 -203.5  179.8
  271.917     4.0     4.0     3.8  -21.9  -22.1 -203.4  181.3
  271.958      .4      .4      .4  -22.2  -22.2 -205.5  183.3
  272.000      .0      .0      .0  -19.9  -19.9 -205.3  185.4
  272.042      .0      .0      .0  -17.4  -17.4 -203.4  185.9
  272.083      .0      .0      .0  -14.8  -14.8 -198.7  183.9
  272.125     -.2     -.2     -.2  -12.7  -12.7 -195.9  183.2
  272.167     -.4     -.4     -.4  -11.6  -11.6 -195.3  183.7
  272.208     -.2     -.2     -.2   -8.8   -8.8 -199.0  190.2
  272.250     -.4     -.4     -.4   -7.8   -7.8 -207.6  199.8
  272.292     -.2     -.2     -.2   -6.8   -6.8 -205.9  199.1
  272.333      .0      .0      .0   -5.5   -5.5 -211.7  206.2
  272.375      .0      .0      .0   -2.4   -2.4 -222.2  219.8
  272.417     2.6     2.6     2.6   -4.5   -4.5 -228.9  224.5
  272.458    17.0    17.0    13.8    1.6   -1.6 -231.1  229.5
  272.500    35.6    35.6    34.6    2.2    1.2 -230.1  231.3
  272.542    72.8    72.8    65.8   11.3    4.3 -237.1  241.4
  272.583    90.8    90.8    80.0   13.4    2.6 -239.5  242.1
  272.625   124.2   124.2   110.2   17.3    3.3 -241.6  244.9
  272.667    81.4    81.4    74.8    4.9   -1.7 -239.9  238.2
  272.708    78.6    78.6    69.4    1.2   -8.0 -239.5  231.5
  272.750    27.6    27.6    25.4  -18.1  -20.3 -236.0  215.7
  272.792    26.0    26.0    23.0  -22.7  -25.7 -234.6  208.9
  272.833    16.2    16.2    14.4  -27.6  -29.4 -233.6  204.2
  272.875     7.6     7.6     7.0  -28.2  -28.8 -230.4  201.5
  272.917     2.0     2.0     1.8  -28.3  -28.5 -228.0  199.5
  272.958      .0      .0      .0  -28.6  -28.6 -227.2  198.5
  273.000     -.2     -.2     -.2  -28.6  -28.6 -225.7  197.1
  273.042     -.2     -.2      .0  -28.7  -28.5 -224.3  195.7
  273.083      .0      .0      .0  -28.8  -28.8 -223.3  194.5
  273.125      .0      .0      .0  -29.2  -29.2 -222.7  193.5
  273.167      .0      .0      .0  -29.1  -29.1 -221.8  192.6
  273.208      .0      .0      .0  -28.7  -28.7 -220.4  191.6
  273.250      .0      .0      .0  -28.6  -28.6 -221.8  193.2
  273.292      .0      .0      .0  -28.2  -28.2 -221.7  193.5
  273.333      .0      .0      .0  -27.5  -27.5 -221.3  193.8
  273.375      .0      .0      .0  -26.1  -26.1 -220.3  194.2
  273.417     2.2     2.2     2.0  -25.1  -25.3 -219.8  194.5
  273.458    12.8    12.8    11.0  -21.9  -23.7 -221.4  197.6
  273.500    42.8    42.8    37.8  -21.0  -26.0 -223.7  197.6
  273.542    79.6    79.6    69.4  -14.6  -24.8 -224.6  199.9
  273.583   115.0   115.0    96.0   -5.4  -24.4 -225.5  201.1
  273.625   131.6   131.6   109.0   -4.4  -27.0 -227.6  200.7
  273.667    93.6    93.6    80.6   -9.6  -22.6 -227.6  205.0
  273.708    74.6    74.6    64.8  -14.7  -24.5 -229.0  204.6
  273.750    26.0    26.0    23.6  -13.5  -15.9 -231.3  215.4
  273.792    38.8    38.8    35.2   -3.7   -7.3 -238.4  231.1
  273.833    18.2    18.2    16.8  -12.3  -13.7 -242.4  228.7
  273.875     8.4     8.4     7.6  -25.9  -26.7 -234.6  207.9
  273.917     1.8     1.8     1.8  -20.7  -20.7 -233.1  212.4
  273.958      .2      .2      .0  -26.9  -27.1 -231.3  204.3
  274.000     -.2     -.2     -.2  -13.3  -13.3 -241.5  228.2
  274.042      .0      .0      .0   -3.4   -3.4 -244.9  241.5
  274.083      .0      .0      .0   -1.2   -1.2 -249.5  248.4
  274.125      .0      .0      .0    -.8    -.8 -251.4  250.5
  274.167      .0      .0     -.2   -2.3   -2.5 -250.8  248.3
  274.208     -.2     -.2     -.2  -10.7  -10.7 -248.1  237.4
  274.250     -.2     -.2     -.2   -7.3   -7.3 -244.5  237.2
  274.292      .0      .0      .0  -31.8  -31.8 -237.8  206.0
  274.333      .0      .0      .0  -36.5  -36.5 -227.6  191.1
  274.375      .0      .0      .0  -32.4  -32.4 -222.2  189.9
  274.417     1.2     1.2     1.2  -31.0  -31.0 -224.9  193.9
  274.458     7.0     7.0     6.4  -27.8  -28.4 -222.7  194.3
  274.500    25.6    25.6    21.0  -20.9  -25.5 -222.2  196.7
  274.542    80.2    80.2    63.0   -7.6  -24.8 -225.9  201.1
  274.583   168.8   168.8   128.8    5.8  -34.2 -232.3  198.2
  274.625   186.6   186.6   143.0    4.7  -38.9 -231.5  192.6
  274.667   127.4   127.4   105.0   -8.7  -31.1 -225.4  194.3
  274.708   101.2   101.2    88.2  -10.9  -23.9 -225.6  201.8
  274.750    65.8    65.8    59.0  -16.0  -22.8 -223.0  200.1
  274.792    42.0    42.0    38.8  -15.9  -19.1 -220.4  201.3
  274.833    17.0    17.0    15.6  -22.8  -24.2 -217.6  193.4
  274.875     6.2     6.2     5.8  -16.0  -16.4 -215.5  199.1
  274.917     1.0     1.0      .8  -12.6  -12.8 -218.8  206.0
  274.958      .0      .0      .0   -9.5   -9.5 -222.4  212.9
  275.000      .0      .0      .0  -12.0  -12.0 -228.7  216.7
  275.042     -.2     -.2     -.2  -10.0  -10.0 -227.4  217.4
  275.083     -.2     -.2     -.2  -10.4  -10.4 -229.9  219.5
  275.125     -.2     -.2     -.2  -10.5  -10.5 -221.2  210.7
  275.167      .0      .0      .0   -5.0   -5.0 -224.0  219.0
  275.208     -.2     -.2     -.2   -2.0   -2.0 -236.2  234.1
  275.250      .0      .0      .0    2.4    2.4 -247.2  249.6
  275.292      .0      .0      .0    1.4    1.4 -249.9  251.3
  275.333      .0      .0      .0   -3.5   -3.5 -247.7  244.2
  275.375      .0      .0      .0    1.0    1.0 -244.3  245.3
  275.417      .6      .6      .4  -12.2  -12.4 -241.5  229.1
  275.458     4.2     4.2     3.8  -10.0  -10.4 -236.9  226.5
  275.500    16.6    16.6    15.0    3.2    1.6 -238.4  240.0
  275.542    32.6    32.6    30.0    3.8    1.2 -241.1  242.4
  275.583    61.6    61.6    56.4    2.5   -2.7 -240.9  238.2
  275.625    65.4    65.4    60.0    1.4   -4.0 -241.1  237.0
  275.667    74.6    74.6    68.4     .8   -5.4 -240.8  235.4
  275.708    78.8    78.8    71.6   -5.7  -12.9 -241.2  228.3
  275.750    57.0    57.0    51.8   -6.1  -11.3 -239.6  228.3
  275.792    48.0    48.0    43.6   -1.2   -5.6 -239.2  233.6
  275.833    32.8    32.8    29.6  -22.2  -25.4 -237.8  212.4
  275.875     6.8     6.8     6.2   -9.8  -10.4 -231.1  220.7
  275.917     1.2     1.2     1.0     .3     .1 -232.5  232.6
  275.958      .0      .0      .0     .8     .8 -231.4  232.3
  276.000      .0      .0      .0    1.2    1.2 -229.8  231.0
  276.042      .0      .0      .0    1.4    1.4 -231.4  232.8
  276.083      .0      .0      .0     .5     .5 -232.6  233.1
  276.125      .0      .0      .0    -.5    -.5 -232.0  231.5
  276.167      .0      .0      .0    -.7    -.7 -233.5  232.8
  276.208      .0      .0      .0   -1.0   -1.0 -235.1  234.1
  276.250      .0      .0      .0    -.9    -.9 -235.4  234.5
  276.292      .0      .0      .0   -2.7   -2.7 -236.1  233.4
  276.333      .0      .0      .0   -9.3   -9.3 -236.7  227.4
  276.375      .0      .0      .0  -19.2  -19.2 -234.0  214.8
  276.417      .4      .4      .4   -9.0   -9.0 -228.8  219.8
  276.458     3.4     3.4     3.4     .2     .2 -229.9  230.0
  276.500    15.0    15.0    13.8    2.0     .8 -231.9  232.7
  276.542    41.0    41.0    37.2   -7.8  -11.6 -223.8  212.2
  276.583    62.8    62.8    56.8  -22.0  -28.0 -219.6  191.6
  276.625    78.8    78.8    70.4  -29.9  -38.3 -218.7  180.4
  276.667    71.2    71.2    63.8  -29.4  -36.8 -215.7  178.8
  276.708    85.6    85.6    76.0  -33.6  -43.2 -217.0  173.8
  276.750    62.6    62.6    54.2  -34.9  -43.3 -215.0  171.8
  276.792    58.6    58.6    48.6  -39.6  -49.6 -211.4  161.8
  276.833    28.6    28.6    25.2  -37.6  -41.0 -206.5  165.5
  276.875     7.0     7.0     6.0  -23.6  -24.6 -207.1  182.5
  276.917      .6      .6      .6  -24.6  -24.6 -204.1  179.4
  276.958      .0      .0      .0  -23.5  -23.5 -203.3  179.8
  277.000      .0      .0      .0  -16.1  -16.1 -206.9  190.8
  277.042      .0      .0      .0  -20.1  -20.1 -208.1  188.0
  277.083      .0      .0      .0  -20.9  -20.9 -207.9  187.0
  277.125      .0      .0      .0  -22.9  -22.9 -203.9  181.0
  277.167      .0      .0      .0    -.9    -.9 -209.1  208.2
  277.208      .0      .0      .0   -4.5   -4.5 -214.9  210.4
  277.250      .0      .0      .0  -32.2  -32.2 -205.4  173.2
  277.292      .0      .0      .0  -18.6  -18.6 -198.0  179.4
  277.333      .0      .0      .0   -8.0   -8.0 -199.5  191.5
  277.375      .0      .0      .0  -17.1  -17.1 -196.2  179.1
  277.417      .4      .4      .4  -20.5  -20.5 -191.1  170.6
  277.458     3.6     3.6     3.4  -17.1  -17.3 -189.3  172.0
  277.500    17.8    17.8    16.0  -13.2  -15.0 -190.7  175.7
  277.542    34.8    34.8    32.0   -6.8   -9.6 -192.5  182.9
  277.583    47.0    47.0    44.0    2.3    -.7 -202.1  201.4
  277.625    62.2    62.2    57.6     .5   -4.1 -208.8  204.7
  277.667    95.4    95.4    81.4   -8.2  -22.2 -207.6  185.4
  277.708   116.2   116.2    85.8  -24.2  -54.6 -200.4  145.9
  277.750   103.0   103.0    77.0  -22.5  -48.5 -195.7  147.2
  277.792    49.8    49.8    40.2  -18.5  -28.1 -197.5  169.4
  277.833    15.6    15.6    13.8  -22.4  -24.2 -195.5  171.3
  277.875     3.8     3.8     3.4  -23.1  -23.5 -188.9  165.4
  277.917      .2      .2      .2  -21.5  -21.5 -191.5  170.0
  277.958      .0      .0      .0  -20.7  -20.7 -191.6  170.8
  278.000      .0      .0      .0  -18.6  -18.6 -189.7  171.1
  278.042      .0      .0      .0  -16.4  -16.4 -188.8  172.4
  278.083      .0      .0      .0  -16.2  -16.2 -187.5  171.3
  278.125      .0      .0      .0  -15.7  -15.7 -188.2  172.5
  278.167      .0      .0      .0  -14.4  -14.4 -188.9  174.5
  278.208      .0      .0      .0  -13.5  -13.5 -187.5  174.0
  278.250      .0      .0      .0  -12.6  -12.6 -186.8  174.2
  278.292      .0      .0      .0  -12.7  -12.7 -188.7  176.0
  278.333      .0      .0      .0  -12.2  -12.2 -189.2  177.0
  278.375      .0      .0      .0  -11.6  -11.6 -187.3  175.7
  278.417      .0      .0      .0  -10.5  -10.5 -186.2  175.7
  278.458     3.0     3.0     3.0   -8.8   -8.8 -186.7  177.9
  278.500    11.6    11.6    11.6   -6.8   -6.8 -188.1  181.3
  278.542    29.6    29.6    28.8   -4.4   -5.2 -189.7  184.5
  278.583    55.4    55.4    52.2     .1   -3.1 -192.3  189.2
  278.625    78.0    78.0    72.2    2.3   -3.5 -196.8  193.3
  278.667    93.2    93.2    85.0    5.0   -3.2 -196.7  193.5
  278.708    93.8    93.8    85.0    8.4    -.4 -196.8  196.4
  278.750    65.8    65.8    62.0    5.4    1.6 -197.2  198.8
  278.792    25.4    25.4    25.2   -2.8   -3.0 -197.4  194.4
  278.833    12.4    12.4    12.4   -4.9   -4.9 -197.1  192.2
  278.875     2.4     2.4     2.6   -6.6   -6.4 -198.1  191.7
  278.917      .4      .4      .2   -6.7   -6.9 -197.3  190.3
  278.958     -.2     -.2     -.4   -6.8   -7.0 -195.6  188.6
  279.000     -.2     -.2     -.2   -6.3   -6.3 -194.7  188.5
  279.042     -.2     -.2      .0   -5.1   -4.9 -196.9  191.9
  279.083     -.2     -.2     -.2   -4.6   -4.6 -197.2  192.6
  279.125     -.4     -.4     -.4   -5.4   -5.4 -195.1  189.7
  279.167     -.2     -.2     -.2   -4.7   -4.7 -194.4  189.7
  279.208      .0      .0      .0   -4.0   -4.0 -195.7  191.7
  279.250     -.2     -.2     -.2    -.1    -.1 -200.8  200.7
  279.292     -.2     -.2     -.2   -4.4   -4.4 -198.9  194.4
  279.333     -.2     -.2     -.2   -4.3   -4.3 -196.1  191.8
  279.375     -.4     -.4     -.4    -.3    -.3 -201.0  200.7
  279.417      .2      .2      .2    -.8    -.8 -206.1  205.4
  279.458     2.2     2.2     2.2   -3.5   -3.5 -202.8  199.2
  279.500     9.6     9.6     9.4   -1.1   -1.3 -199.1  197.8
  279.542    29.4    29.4    25.6    6.5    2.7 -199.5  202.2
  279.583    52.6    52.6    45.0   10.4    2.8 -202.9  205.8
  279.625    89.0    89.0    72.6   20.3    3.9 -202.1  206.0
  279.667    75.6    75.6    65.8   14.1    4.3 -200.7  205.0
  279.708    46.6    46.6    44.8    5.9    4.1 -199.2  203.3
  279.750    45.0    45.0    45.8    2.3    3.1 -202.5  205.5
  279.792    21.2    21.2    22.4    -.7     .5 -202.7  203.2
  279.833     8.8     8.8     9.4   -1.0    -.4 -202.4  202.1
  279.875     2.0     2.0     2.2     .2     .4 -204.2  204.6
  279.917      .2      .2      .2     .5     .5 -208.0  208.6
  279.958      .0      .0      .0    -.2    -.2 -206.9  206.7
  280.000      .0      .0      .0   -1.6   -1.6 -203.1  201.6
  280.042      .0      .0      .0   -2.8   -2.8 -199.0  196.2
  280.083     -.2     -.2     -.2   -2.5   -2.5 -194.5  192.0
  280.125     -.2     -.2     -.2   -2.0   -2.0 -191.9  189.9
  280.167      .0      .0      .0   -1.4   -1.4 -190.7  189.3
  280.208      .0      .0      .0   -1.3   -1.3 -190.5  189.2
  280.250      .0      .0      .0   -1.9   -1.9 -187.9  186.0
  280.292      .0      .0      .0   -1.9   -1.9 -185.5  183.5
  280.333      .0      .0      .0   -1.6   -1.6 -184.0  182.4
  280.375      .0      .0      .0   -1.1   -1.1 -185.2  184.1
  280.417      .0      .0      .0    -.6    -.6 -185.9  185.3
  280.458     1.2     1.2     1.2     .5     .5 -190.3  190.8
  280.500     9.4     9.4     9.2    1.0     .8 -195.9  196.7
  280.542    36.0    36.0    34.6    2.3     .9 -199.9  200.8
  280.583    37.0    37.0    33.8    4.3    1.1 -201.1  202.2
  280.625    85.2    85.2    74.4   12.7    1.9 -208.1  210.1
  280.667   125.2   125.2    99.8   26.7    1.3 -208.2  209.5
  280.708   124.0   124.0    93.0   35.4    4.4 -206.2  210.6
  280.750    57.2    57.2    44.6   16.0    3.4 -203.3  206.7
  280.792    28.2    28.2    23.0    6.1     .9 -197.2  198.1
  280.833     8.8     8.8     8.2    -.1    -.7 -192.6  191.9
  280.875     1.8     1.8     1.8   -1.2   -1.2 -192.4  191.3
  280.917      .2      .2      .2   -2.0   -2.0 -193.0  191.1
  280.958      .0      .0      .0   -1.7   -1.7 -190.3  188.6
  281.000      .0      .0      .0   -1.2   -1.2 -190.6  189.4
  281.042      .0      .0      .0    -.3    -.3 -194.6  194.3
  281.083      .0      .0      .0   -1.5   -1.5 -197.0  195.4
  281.125      .0      .0      .0   -2.5   -2.5 -193.7  191.2
  281.167      .0      .0      .0   -2.6   -2.6 -191.5  188.9
  281.208      .0      .0      .0   -2.5   -2.5 -189.6  187.1
  281.250      .0      .0      .0   -2.2   -2.2 -186.4  184.2
  281.292      .0      .0      .0   -1.9   -1.9 -188.3  186.4
  281.333      .0      .0      .0   -2.6   -2.6 -188.7  186.2
  281.375      .0      .0      .0   -1.7   -1.7 -187.5  185.8
  281.417      .0      .0      .0   -1.9   -1.9 -187.7  185.8
  281.458      .8      .8      .8   -3.1   -3.1 -182.4  179.3
  281.500     8.2     8.2     7.4   -2.6   -3.4 -180.1  176.6
  281.542    38.2    38.2    27.8    -.4  -10.8 -179.9  169.1
  281.583    77.6    77.6    55.4   -7.0  -29.2 -179.6  150.4
  281.625   101.0   101.0    75.0  -16.2  -42.2 -179.3  137.1
  281.667   102.2   102.2    80.8  -19.7  -41.1 -179.0  137.9
  281.708    90.4    90.4    74.6  -16.0  -31.8 -179.3  147.5
  281.750    69.4    69.4    56.4   -7.6  -20.6 -178.2  157.6
  281.792    31.4    31.4    25.8   -2.1   -7.7 -176.7  169.0
  281.833     7.8     7.8     7.8   -2.3   -2.3 -175.6  173.3
  281.875     1.4     1.4     1.4   -2.1   -2.1 -174.8  172.7
  281.917      .0      .0      .0   -1.7   -1.7 -174.6  172.8
  281.958      .0      .0      .0   -1.4   -1.4 -175.3  173.9
  282.000      .0      .0      .0   -1.7   -1.7 -175.1  173.4
  282.042      .0      .0      .0   -1.2   -1.2 -173.7  172.6
  282.083      .0      .0      .0   -1.0   -1.0 -174.1  173.1
  282.125      .0      .0      .0    -.7    -.7 -176.6  175.9
  282.167      .0      .0      .0    -.8    -.8 -179.2  178.5
  282.208      .0      .0      .0   -1.6   -1.6 -175.8  174.2
  282.250      .0      .0      .0   -1.3   -1.3 -175.4  174.1
  282.292      .0      .0      .0   -1.1   -1.1 -174.4  173.2
  282.333      .0      .0      .0   -1.1   -1.1 -173.9  172.8
  282.375      .0      .0      .0   -1.1   -1.1 -173.9  172.8
  282.417      .0      .0      .0    -.2    -.2 -176.3  176.2
  282.458      .8      .8      .8    -.2    -.2 -176.9  176.7
  282.500     5.2     5.2     5.4    -.4    -.2 -180.7  180.5
  282.542    15.6    15.6    15.4   -3.0   -3.2 -181.3  178.1
  282.583    27.8    27.8    27.8   -5.3   -5.3 -179.7  174.4
  282.625    38.6    38.6    38.4   -7.3   -7.5 -179.5  172.0
  282.667    88.6    88.6    72.8  -21.6  -37.4 -172.5  135.0
  282.708    79.4    79.4    66.8  -18.1  -30.7 -170.1  139.4
  282.750    45.8    45.8    41.4   -7.3  -11.7 -172.7  161.0
  282.792    13.2    13.2    13.2   -2.5   -2.5 -180.9  178.3
  282.833     5.6     5.6     5.8   -1.3   -1.1 -184.7  183.6
  282.875      .8      .8      .8   -1.0   -1.0 -178.9  177.9
  282.917      .0      .0      .0    -.1    -.1 -179.0  179.0
  282.958      .0      .0      .0   -1.0   -1.0 -183.6  182.6
  283.000      .0      .0      .0    -.8    -.8 -178.0  177.2
  283.042      .0      .0      .0   -1.0   -1.0 -177.7  176.7
  283.083      .0      .0      .0    -.6    -.6 -181.1  180.5
  283.125      .0      .0      .0    -.6    -.6 -182.5  181.9
  283.167      .0      .0      .0    -.8    -.8 -185.7  184.9
  283.208      .0      .0      .0    -.4    -.4 -188.1  187.7
  283.250      .0      .0      .0    -.6    -.6 -190.1  189.5
  283.292      .0      .0      .0    -.6    -.6 -188.7  188.2
  283.333      .0      .0      .0    -.5    -.5 -188.9  188.4
  283.375      .0      .0      .0    -.4    -.4 -190.7  190.3
  283.417      .0      .0      .0    -.4    -.4 -192.3  191.9
  283.458      .6      .6      .6    -.8    -.8 -191.7  190.9
  283.500     5.2     5.2     5.2   -2.0   -2.0 -189.5  187.5
  283.542    18.8    18.8    16.6   -5.6   -7.8 -186.5  178.8
  283.583    44.2    44.2    36.6  -13.4  -21.0 -183.7  162.7
  283.625    70.2    70.2    57.0  -24.2  -37.4 -182.3  144.9
  283.667    82.0    82.0    69.4  -29.9  -42.5 -181.4  138.9
  283.708    54.0    54.0    49.6  -18.6  -23.0 -181.4  158.4
  283.750    22.8    22.8    23.8   -6.4   -5.4 -182.5  177.1
  283.792    10.6    10.6    11.0   -2.7   -2.3 -184.6  182.3
  283.833     5.0     5.0     5.2    -.8    -.6 -187.9  187.4
  283.875      .4      .4      .4    -.5    -.5 -190.0  189.5
  283.917      .0      .0      .0    -.2    -.2 -189.5  189.3
  283.958      .0      .0      .0     .3     .3 -194.1  194.4
  284.000      .0      .0      .0    -.5    -.5 -191.8  191.3
  284.042      .0      .0      .0    -.4    -.4 -190.5  190.1
  284.083      .0      .0      .0    -.4    -.4 -190.0  189.6
  284.125      .0      .0      .0     .0     .0 -191.5  191.5
  284.167      .0      .0      .0     .5     .5 -199.2  199.7
  284.208     -.2     -.2     -.2     .4     .4 -204.6  205.0
  284.250     -.2     -.2     -.2     .4     .4 -210.9  211.3
  284.292      .0      .0      .0     .6     .6 -213.8  214.4
  284.333      .0      .0      .0    -.2    -.2 -216.3  216.1
  284.375      .0      .0      .0     .5     .5 -218.8  219.2
  284.417      .0      .0      .0     .7     .7 -224.3  225.0
  284.458      .2      .2      .2     .3     .3 -226.6  226.9
  284.500     2.2     2.2     2.0     .3     .1 -227.8  227.9
  284.542     8.8     8.8     8.2    -.7   -1.3 -229.0  227.8
  284.583    20.8    20.8    19.0   -1.8   -3.6 -228.8  225.2
  284.625    25.2    25.2    23.2   -2.6   -4.6 -229.0  224.4
  284.667    27.8    27.8    25.4   -2.5   -4.9 -229.0  224.1
  284.708    25.8    25.8    23.6   -1.9   -4.1 -229.7  225.6
  284.750    19.0    19.0    17.6   -1.2   -2.6 -231.8  229.2
  284.792    10.8    10.8    10.0   -2.3   -3.1 -233.4  230.3
