"ID","Year","JulianDay","SWin","SWout","NetRad","AirTemp1(TC)","AirTemp2(TC)","AirTemp1(CS500)","AirTemp2(CS500)","RH1","RH2","WindSpeed1","WindSpeed2","WindDir1","WindDir2","AtmosPressure","SnowHeight1","SnowHeight2","SnowTemp01","SnowTemp02","SnowTemp03","SnowTemp04","SnowTemp05","SnowTemp06","SnowTemp07","SnowTemp08","SnowTemp09","SnowTemp10","BattVoltage","SWinMax","SWoutMax","NetRadMax","MaxAirTemp1(TC)","MaxAirTemp2(TC)","MinAirTemp1(TC)","MinAirTemp2(TC)","MaxWindSpeed1","MaxWindSpeed2","StdDevWindSpeed1","StdDevWindSpeed2","RefTemp","WindSpeed@2m","WindSpeed@10m","WindSensorHeight1","WindSensorHeight2","Albedo","ZenithAngle"
"[-]","[-]","[-]","[W/m2]","[W/m2]","[W/m2]","[degC]","[degC]","[degC]","[degC]","[%]","[%]","[m/s]","[m/s]","[deg]","[deg]","[mbar]","[m]","[m]","[degC]","[degC]","[degC]","[degC]","[degC]","[degC]","[degC]","[degC]","[degC]","[degC]","[V]","[W/m2]","[W/m2]","[W/m2]","[degC]","[degC]","[degC]","[degC]","[m/s]","[m/s]","[m/s]","[m/s]","[degC]","[m/s]","[m/s]","[m]","[m]","[-]","[deg]"
11,2012,153.9583,39.87,34.43,-0.46,-7.52,-7.52,-7.04,-7.13,98.57,100.06,10.51,11,103.5,105.3,999,0.7995,-8.1714,999,-10.75,-2.35,999,999,999,999,999,-10.95,-0.19,14.48,56.67,10.05,0.1,-7.12,-7.13,999,999,12.9,13.37,0.76,0.79,-6.78,999,999,999,999,0.86,82.91,11122118,87711121,12111111,125
11,2012,154,19.96,16.67,-7.98,-8.18,-8.18,-8.28,-8.34,97.82,100.75,11.06,11.57,99.6,104.3,999,0.7995,-8.1671,999,-13.36,-2.93,999,999,999,999,999,-12.4,-0.19,14.33,31.5,7.21,0.53,-7.85,999,-8.62,-8.61,999,13.83,0.69,0.7,999,999,999,999,999,0.86,87.84,11111228,87711121,12111111,225
11,2012,154.0417,5.08,3.86,-45.96,-9.97,-9.92,-9.53,-9.55,97.25,100.73,9.97,10.44,96.5,98.6,999,0.7995,-8.1684,999,-15.97,-7.36,999,999,999,999,999,-13.85,-0.19,14.22,9.86,2.84,0.58,-8.58,-8.56,-11.07,-11.02,12.2,12.66,1.01,1.05,-9.02,999,999,999,999,0.86,91.58,11111118,87711121,12211111,125
11,2012,154.0833,2.6,1.93,-29.4,-10.71,-10.65,-10.27,-10.29,96.96,100.95,999,999,999,999,999,0.7995,-8.1689,999,-18.59,-11.79,999,999,999,999,999,-10.98,-0.18,999,999,1.49,0.4,-9.81,999,999,999,999,999,999,999,999,999,999,999,999,0.86,93.9,22222228,81111122,12211111,225
11,2012,154.125,0.12,0,-12.84,-11.44,-11.38,-11.01,-11.02,96.73,101.19,6.55,6.86,99.6,101,999,0.7995,-8.1694,999,-21.2,-16.22,999,999,999,999,999,-8.11,-0.18,14.05,0.43,0.15,0.22,-11.04,-10.96,-11.72,-11.67,7.81,8.14,0.46,0.47,-11.53,999,999,999,999,0.86,94.64,11111118,87711122,11111111,125
11,2012,154.1667,0.19,0.07,-8.45,-11.86,-11.81,-11.43,-11.44,96.58,101.19,5.28,5.49,95.4,97.6,999,0.8541,-8.1699,999,-20.21,-17.5,999,999,999,999,999,-9.77,-0.18,13.97,0.43,0.22,0.21,-11.35,-11.28,-12.67,-12.6,7.59,7.99,0.87,0.9,-11.72,999,999,999,999,0.86,93.74,11111118,87711111,11111111,125
11,2012,154.2083,1.18,0.95,-6.6,-12.52,-12.42,-12.06,-12.07,96.45,101.27,4.72,4.9,80.4,83.8,999,0.8475,-8.1719,999,-24.07,-20.11,999,999,999,999,999,-12.45,-0.18,13.91,2.11,0.66,0.32,-12.14,-12.02,-12.85,-12.79,5.99,6.21,0.67,0.69,-12.36,999,999,999,999,0.86,91.27,11111118,87711112,11111111,125
11,2012,154.25,8.68,7.93,-7.57,-13.32,-13.17,-12.8,-12.76,96.37,100.84,3.44,3.61,73.7,75,999,0.8459,-8.1738,999,-25.83,-21.99,999,999,999,999,999,-13.51,-0.18,13.85,19.1,5.75,0.14,-12.79,-12.7,-13.95,-13.71,4.24,4.41,0.5,0.49,-12.88,999,999,999,999,0.86,87.39,11111118,87711111,11111111,125
11,2012,154.2917,26.23,22.52,-23.35,-14.42,-13.97,-13.83,-13.47,96.39,100.32,2.22,2.37,71.1,73.7,999,0.8454,-8.1749,999,-27.9,-23.81,999,999,999,999,999,-13.14,-0.18,14.02,46,6.11,0.92,-13.83,-13.03,-14.82,-14.43,2.69,2.82,0.29,0.33,-13.72,999,999,999,999,0.86,82.36,15111118,87711111,11111111,125
11,2012,154.3333,93.5,80.3,-61.67,-13.84,-13.17,-12.9,-12.42,96.17,99.41,2.48,2.17,68.5,70.5,999,0.8447,-8.1764,999,-21.04,-22.88,999,999,999,999,999,-14.92,-0.18,14.55,145.14,33.48,0.77,-13.49,-12.7,-14.38,-13.78,4.87,4.98,1.47,1.45,-13.16,999,999,999,999,0.86,76.45,15111118,87711111,11111111,125
11,2012,154.375,167.65,143.98,-58.14,-12.84,-12.59,-11.69,-11.83,96.07,99.49,4.75,5.03,70.9,73.3,999,0.8472,-8.1754,999,-17.12,-20.62,999,999,999,999,999,-17.66,-0.18,14.95,260.65,60.34,1.29,-11.34,-11.28,-14.26,-13.87,6.43,6.82,0.7,0.72,-12.46,999,999,999,999,0.86,69.95,15111118,87711111,11111111,125
11,2012,154.4167,353.26,323.77,-55.12,-10.65,-10.5,-8.91,-9.41,96.61,97.44,6.79,7.09,81.2,85.4,999,0.8447,-8.1741,999,-1.11,-15.15,999,999,999,999,999,-21.52,-0.18,15.23,396.24,48.62,1.45,-10,-9.77,-11.48,-11.37,8.06,8.4,0.56,0.56,-10.54,999,999,999,999,0.86,63.2,21211118,87711111,11111111,925
11,2012,154.4583,538.87,462.79,-52.11,-9.23,-8.83,-7.02,-7.14,92.4,92.13,7.41,7.71,88.3,89.9,999,0.8443,-8.1728,999,-1.16,-6.9,999,999,999,999,999,-21.38,-0.18,15.44,512.12,42.07,1.57,-8.59,-8.36,-9.95,-9.73,9.83,9.93,1.12,1.16,-8.26,999,999,999,999,0.86,56.55,51211118,87711111,12111111,225
11,2012,154.5,562.07,509.49,-49.09,-8.42,-8.15,-6.67,-6.77,91.57,87.7,999,999,999,999,999,0.8405,-8.1728,999,-1.22,-6.42,999,999,999,999,999,-21.25,-0.17,999,999,58.81,1.24,-7.78,999,999,999,999,999,999,999,999,999,999,999,999,0.86,50.43,22222228,81111122,12211111,225
11,2012,154.5417,585.28,556.18,-46.08,-7.6,-7.48,-6.32,-6.4,90.75,83.32,9.78,10.25,113.9,113.5,999,0.8367,-8.1728,999,-1.27,-5.94,999,999,999,999,999,-21.12,-0.17,15.4,703.08,75.56,0.91,-6.96,-7,999,999,11.07,11.49,0.52,0.51,-5.47,999,999,999,999,0.95,45.37,11122118,87711112,12211111,221
11,2012,154.5833,641.7,591.77,-22.89,-6.79,-6.8,-5.81,-5.83,87.97,77.8,9.38,9.82,114.2,114.7,999,0.8445,-8.1717,999,-1.32,-5.46,999,999,999,999,-6.69,-20.98,-0.17,15.45,763.84,73.52,0.93,-6.48,-6.48,-7.14,-7.14,11.26,11.71,0.6,0.6,-4.45,999,999,999,999,0.92,42,11111118,87711111,12211111,221
11,2012,154.625,702.46,634.72,-7.84,-6.12,-6.11,-5.16,-5.12,79.48,68.49,10.39,10.87,114.6,116.6,999,0.8429,-8.173,999,-1.38,-4.98,999,999,999,999,-9.45,-20.84,-0.17,15.37,801.66,48.04,0.4,-5.7,-5.71,-6.61,-6.62,12.06,12.49,0.82,0.83,-3.54,999,999,999,999,0.9,40.88,11111118,87711121,12211111,221
11,2012,154.6667,639.84,567.68,1.44,-6.32,-6.31,-5.44,-5.39,85.66,74.65,9.75,10.26,118.8,119,999,0.8413,-8.175,999,-1.43,-4.5,999,999,999,999,999,-20.71,-0.17,15.3,827.7,67.69,0.47,-6.2,-6.2,-6.46,-6.43,11.75,12.31,0.6,0.62,-3.22,999,999,999,999,0.89,42.21,11111118,87711111,12211111,221
11,2012,154.7083,550.56,477.06,4.13,-6.42,-6.39,-5.6,-5.56,85.73,74.94,9.54,10.05,118.5,119.1,999,0.8413,-8.1756,999,-1.49,-4.02,999,999,999,999,999,-20.58,-0.17,15.2,677.04,38.29,0.45,-6.23,-6.2,-6.58,-6.55,11.59,11.97,0.6,0.6,-3.59,999,999,999,999,0.87,45.75,11111118,87711121,12211111,221
11,2012,154.75,489.55,430.91,-2.62,-6.46,-6.42,-5.67,-5.61,85.66,75.17,8.7,9.18,118.1,118.9,999,0.8461,-8.1744,999,-1.54,-3.54,999,999,999,999,999,-20.44,-0.17,15.13,524.52,9.61,0.09,-6.28,-6.24,-6.62,-6.61,10.79,11.17,0.64,0.67,-3.81,999,999,999,999,0.88,50.92,11111118,87711111,11211111,921
11,2012,154.7917,471.26,403.62,7.03,-6.42,-6.42,-5.54,-5.54,84.09,73.88,7.36,7.71,109.1,109.3,999,0.8469,-8.1755,999,-5.58,-3.06,999,999,999,999,999,-16.87,-0.17,15.16,579.7,36.61,1.28,-6.29,-6.26,-6.51,-6.51,9.39,9.77,0.85,0.9,-3.95,999,999,999,999,0.86,57.1,11111118,87711111,11211111,121
11,2012,154.8333,548.7,411.33,46.67,-6.5,-6.52,-5.55,-5.55,83.34,73.27,6.67,7,112.8,114.6,999,0.8465,-8.1771,999,-11.47,-2.58,999,999,999,999,999,-14.76,-0.17,15.04,662.78,50.66,1.42,-6.33,-6.35,-6.69,-6.72,7.81,8.1,0.38,0.4,-3.62,999,999,999,999,0.75,63.77,11111118,87711111,11211111,121
11,2012,154.875,442.06,294.51,43.33,-7,-7,-6.14,-6.15,85.15,75.72,6.07,6.4,119.9,119.8,999,0.8478,-8.1773,999,-11.79,-2.1,999,999,999,999,999,-11.74,-0.17,14.81,527.62,63.03,0.95,-6.63,-6.65,999,999,7.21,7.4,0.39,0.38,-3.39,999,999,999,999,0.67,70.5,11111118,87711112,11211111,121
11,2012,154.9167,299.21,181.68,29.79,-8,-7.99,-7.32,-7.16,85.32,77.25,5.26,5.6,116.7,116.8,999,0.8484,-8.1775,999,-15.48,-1.62,999,999,999,999,999,-7.13,-0.16,14.68,350.36,31.88,0.3,-7.64,999,-8.74,-8.66,6.4,6.81,0.49,0.52,-4.29,999,999,999,999,0.67,76.95,11112218,87711112,11211111,125
11,2012,154.9583,161.51,89.24,9.16,-9.09,-8.98,-8.5,-8.4,84.91,77.8,6.36,6.78,116.2,116.7,999,0.8473,-8.1777,999,-19.52,-1.14,999,999,999,999,999,-3.57,-0.16,14.53,244.34,82.32,2.26,-8.64,-8.52,-9.79,-9.64,7.21,7.49,0.31,0.33,-6.01,999,999,999,999,0.67,82.78,11111118,87711111,11111111,125
11,2012,155,21.82,17.03,-5.42,-9.01,-8.89,-8.63,-8.59,80.48,73.69,5.07,5.4,109.1,110.8,999,0.8497,-8.1771,999,-25.05,-10.94,999,999,999,999,999,-2.85,-0.16,14.37,36.77,10.63,1.43,-8.04,999,-9.87,-9.73,6.1,6.45,0.46,0.5,-8.43,999,999,999,999,0.67,87.71,11111118,87711111,11111111,125
11,2012,155.0417,15.5,6.19,-3.28,-8.27,-8.11,-9.14,-8.98,76.44,70.08,3.89,4.18,96.5,98.2,999,0.8496,-8.1769,999,-24.32,-10.08,999,999,999,999,999,-4.51,-0.16,14.24,30.44,10.48,1.57,-8.52,999,-8.97,-8.75,5.11,5.42,0.46,0.45,-8.3,999,999,999,999,0.67,91.45,11111228,87711111,11111111,125
11,2012,155.0833,1.05,0.73,-36.92,-10.25,-9.78,-9.66,-9.38,76.92,70.5,3.59,4.03,88.5,91,999,0.8479,-8.1788,999,-24.38,-13.37,999,999,999,999,999,-3.11,-0.16,14.14,2.91,0.73,0.24,-9,-8.71,-11,-10.58,4.41,4.93,0.31,0.35,-9.34,999,999,999,999,0.67,93.77,11111118,87711111,11111111,125
11,2012,155.125,0.71,0.44,-31.8,-10.98,-10.48,-10.37,-10.05,74.06,68.17,999,999,999,999,999,0.8477,-8.1798,999,-25.17,-17.09,999,999,999,999,999,-3.36,-0.16,999,999,0.47,0.4,-9.41,999,999,999,999,999,999,999,999,999,999,999,999,0.67,94.51,22222228,81111122,12211111,225
11,2012,155.1667,0.37,0.15,-26.68,-11.7,-11.18,-11.08,-10.71,71.21,65.82,2.12,2.45,88.3,97.7,999,0.8475,-8.1807,999,-25.97,-20.82,999,999,999,999,999,-3.61,-0.16,13.99,0.87,0.22,0.57,-9.83,-9.5,-13.19,-12.49,4.05,4.48,1.04,1.13,-11.69,999,999,999,999,0.67,93.62,11111118,81111111,12111111,125
11,2012,155.2083,1.8,1.6,-30.58,-11.48,-10.54,-11.04,-10.18,58.53,51.04,4,4.61,122.4,123,999,0.8456,-8.1818,999,-26.77,-22.9,999,999,999,999,999,-3.61,-0.16,13.92,3.6,1.09,0.36,-9.93,-8.53,-12.67,-11.78,4.64,5.21,0.36,0.39,-12.47,999,999,999,999,0.67,91.15,11111118,87711111,12111111,115
11,2012,155.25,7.44,4.96,-27.2,-12.22,-11.09,-11.71,-10.56,54.34,46.56,3.17,3.79,116.4,118.2,999,0.8441,-8.1835,999,-27.56,-23.66,999,999,999,999,999,-3.35,-0.4,13.9,11.53,2.69,0.17,-11.32,-10.18,-12.75,-11.73,4.49,5.17,0.6,0.64,-12.68,999,999,999,999,0.67,87.29,15111118,81111111,12111111,115
11,2012,155.2917,23.93,15.94,-30.01,-11.66,-10.03,-11.15,-9.38,47.84,43.35,2.99,3.67,115.2,117.9,999,0.8406,-8.1839,999,-28.35,-21.82,999,999,999,999,999,-2.88,-0.4,14.1,45.14,11.87,0.26,-10.21,-8.13,-12.52,-11.42,3.79,4.44,0.35,0.4,-11.88,999,999,999,999,0.67,82.26,15111118,81111112,12111111,125
11,2012,155.3333,85.87,57.21,-47.6,-10.89,-9.73,-10.17,-8.9,49.57,40.32,3.51,4.12,129.2,128.6,999,0.842,-8.1843,999,-29.15,-17.23,999,999,999,999,999,-1.79,-0.4,14.52,132.93,30.79,0.51,-10.25,-8.28,-12.01,-10.73,4.04,4.57,0.32,0.37,-10.24,999,999,999,999,0.67,76.35,15111118,81111111,11111111,125
11,2012,155.375,174.53,116.27,-69.22,-9.06,-8.3,-8.15,-7.46,47.06,42.41,3.48,4.04,124.6,125.2,999,0.842,-8.1843,999,-22.84,-11.25,999,999,999,999,999,-1.03,-0.4,14.85,218.36,28.82,0.64,-8.64,-7.01,-10.47,-9.75,4.4,5.01,0.23,0.24,-8.47,999,999,999,999,0.67,69.86,15111128,81111112,11111111,125
11,2012,155.4167,366.26,264.71,-95.36,-7.75,-7.03,-6.34,-6.03,48.89,44.52,4.03,4.51,123.8,124.6,999,0.8411,-8.1844,999,-14.88,-2.75,999,999,999,999,999,-0.05,-0.4,14.95,321.16,34.72,0.58,-7.04,-6.63,999,999,4.73,5.22,0.34,0.39,-6.27,999,999,999,999,0.67,63.11,22121118,87711111,11111111,125
11,2012,155.4583,558,413.15,-97.05,-6.43,-6.21,-5.13,-5.03,57.08,46.65,3.47,3.84,119,120.2,999,0.8424,-8.1829,999,-9.3,-2.56,999,999,999,999,999,-0.4,-0.4,15.41,429.54,37.2,0.12,-5.46,-5.34,-7.09,-6.73,3.88,4.14,0.18,0.17,-4.13,999,999,999,999,0.67,56.46,21211118,87711111,12211111,125
11,2012,155.5,749.73,499.48,-98.75,-4.01,-5.35,-1.5,-3.71,59.03,52.57,3.41,3.64,81,83.6,999,0.8366,-8.1858,999,-3.71,-2.36,999,999,999,999,999,-1.49,-0.4,16.14,530.1,34.21,0.58,-2.52,-4.67,-5.59,-6,4.22,4.43,0.29,0.32,-2.29,999,999,999,999,0.67,50.33,51111118,87711111,11211111,125
11,2012,155.5417,576.6,569.79,-72.14,-2.72,-4.75,0.29,-3.12,59.8,54.92,3.47,3.64,74.3,77.1,999,0.8354,-8.1874,999,-2.2,-2.17,999,999,999,999,999,-2.15,-0.4,16.12,618.76,30.35,0.63,-1.14,-3.61,-4.35,-6.02,4.08,4.28,0.3,0.31,-0.86,999,999,999,999,0.99,45.27,11111111,87711111,11211111,121
11,2012,155.5833,655.34,620.16,-53.23,-1.46,-2.59,1.05,-0.84,62.58,50.14,3.24,3.38,93.1,95.7,999,0.8354,-8.1876,999,-1.54,-1.98,999,999,999,999,999,-4.32,-0.4,15.87,686.34,22.78,0.56,0.02,-1.87,-2.26,-3.6,4.12,4.16,0.36,0.37,0.62,999,999,999,999,0.95,41.89,11111111,87711111,12211111,121
11,2012,155.625,712.38,644.91,-27.87,0.16,-1.9,2.81,-0.08,63.04,49.78,3.69,3.83,85.3,87.6,999,0.8329,-8.189,999,-0.88,-1.78,999,999,999,999,999,-4.18,-0.4,15.61,738.42,17.98,0.7,1.14,-1.63,-0.95,-2.19,4.62,4.8,0.44,0.46,1.54,999,999,999,999,0.91,40.75,11111111,87711111,12211111,121
11,2012,155.6667,745.86,644.91,-0.27,0.98,-1.22,3.91,0.57,64.12,49.57,3.46,3.6,86.5,88.7,999,0.8311,-8.1896,999,-0.22,-1.59,999,999,999,999,999,-3.19,-0.4,15.52,749.58,3.57,0.71,1.63,-0.78,-0.32,-1.68,4.19,4.31,0.3,0.3,2.14,999,999,999,999,0.86,42.09,11111111,17711111,11211111,121
