  Jul.Day  S1(up)  S2(up)  S(dw)   Alb1 Alb2  net_rad
  246.125      .0      .0      .0   0.   0.    -.7
  246.167      .0      .0      .0   0.   0.    1.6
  246.208      .0      .0      .0   0.   0.     .1
  246.250      .0      .0      .0   0.   0.   -5.0
  246.292     1.5     1.6     1.2  78.  73.     .7
  246.333    16.6    17.2    11.5  69.  67.    5.0
  246.375    53.4    54.3    35.8  67.  66.   14.6
  246.417   102.3   103.7    67.2  66.  65.   25.2
  246.458   105.5   106.6    68.2  65.  64.   26.0
  246.500   147.5   148.7    89.2  60.  60.   34.0
  246.542   205.4   204.8   123.4  60.  60.   42.6
  246.583   272.5   269.3   167.7  62.  62.   52.1
  246.625   326.1   327.9   209.6  64.  64.   60.9
  246.667   426.1   428.1   277.8  65.  65.   74.1
  246.708   399.9   398.1   263.7  66.  66.   38.2
  246.750   348.6   347.6   235.9  68.  68.   26.0
  246.792   221.0   220.3   151.0  68.  69.  -13.4
  246.833   106.5   106.4    74.1  70.  70.  -31.6
  246.875    43.4    43.8    30.4  70.  69.  -27.6
  246.917     7.2     7.5     5.5  76.  73.  -23.3
  246.958      .1      .3      .1  99.  33.  -19.6
  247.001      .0      .0      .0   0.   0.  -16.5
  247.042      .0      .0      .0   0.   0.  -28.1
  247.084      .0      .0      .0   0.   0.  -30.4
  247.125      .0      .0      .0   0.   0.  -57.5
  247.167      .0      .0      .0   0.   0.  -47.8
  247.208      .0      .0      .0   0.   0.  -29.3
  247.250      .0      .0      .0   0.   0.  -23.3
  247.292     2.0     2.2     1.7  84.  76.  -33.4
  247.333    21.5    22.3    16.1  75.  72.  -43.4
  247.375    47.3    49.0    35.3  75.  72.   -6.0
  247.417    90.4    93.2    66.8  74.  72.   -2.7
  247.458   104.5   107.7    78.8  75.  73.    7.3
  247.500   162.8   167.0   121.1  74.  72.   14.6
  247.542   190.6   195.2   141.6  74.  73.   18.6
  247.583   218.2   223.4   162.5  74.  73.   21.4
  247.625   386.0   389.9   275.2  71.  71.   57.4
  247.667   336.5   338.1   236.6  70.  70.   41.7
  247.708   327.0   327.9   228.9  70.  70.   34.0
  247.750   303.4   303.8   211.0  70.  69.   28.0
  247.792   231.5   232.0   160.4  69.  69.    5.7
  247.833    88.3    89.4    62.5  71.  70.  -25.0
  247.875    46.4    47.4    33.2  71.  70.  -29.6
  247.917     6.9     7.1     5.2  75.  73.  -50.9
  247.958      .1      .2      .1  99.  50.  -55.2
  248.001      .0      .0      .0   0.   0.  -54.8
  248.042      .0      .0      .0   0.   0.  -57.1
  248.084      .0      .0      .0   0.   0.  -42.7
  248.125      .0      .0      .0   0.   0.  -21.9
  248.167      .0      .0      .0   0.   0.  -39.0
  248.208      .0      .0      .0   0.   0.  -26.0
  248.250      .0      .0      .0   0.   0.    -.2
  248.292      .5      .6      .5  99.  83.    4.0
  248.333     8.3     8.7     6.1  74.  71.    6.2
  248.375    17.9    18.5    13.0  73.  70.    8.9
  248.417    39.1    40.0    27.6  71.  69.   14.1
  248.458    50.6    51.8    36.5  72.  71.   15.9
  248.500    64.3    66.4    47.8  74.  72.   17.4
  248.542    92.2    95.2    69.2  75.  73.   23.3
  248.583    94.1    96.5    68.3  73.  71.   23.0
  248.625   131.1   133.1    89.5  68.  67.   32.4
  248.667   194.2   196.0   132.7  68.  68.   46.8
  248.708   179.0   180.9   127.7  71.  71.   42.5
  248.750   134.8   136.3    97.0  72.  71.   29.6
  248.792   121.5   125.0    87.5  72.  70.   28.2
  248.833    40.5    41.6    28.7  71.  69.    8.8
  248.875    37.9    38.5    30.8  81.  80.    5.0
  248.917     4.4     4.7     3.9  90.  84.    -.5
  248.958      .1      .1      .2 199. 200.   -2.0
  249.001     -.1      .0      .2   0.   0.   -1.5
  249.042     -.1      .0      .3   0.   0.   -1.6
  249.084      .0      .0      .3   0.   0.   -1.5
  249.125      .0      .0      .2   0.   0.  -13.6
  249.167      .0      .0      .0   0.   0.  -13.6
  249.208      .0      .0      .0   0.   0.  -11.8
  249.250      .0      .0      .0   0.   0.  -10.7
  249.292     2.0     2.2     1.8  89.  81.  -11.0
  249.333    21.9    23.0    19.1  87.  83.   -5.3
  249.375    93.8   105.5    76.9  82.  73.    5.1
  249.417   132.3   143.1   113.7  86.  79.    -.6
  249.458   177.5   182.0   150.0  84.  82.     .4
  249.500   259.4   263.0   215.5  83.  82.  -19.4
  249.542   302.2   305.5   246.7  82.  81.   16.8
  249.583   463.1   463.0   357.8  77.  77.   31.2
  249.625   457.5   456.1   344.5  75.  76.   20.5
  249.667   385.5   387.0   290.6  75.  75.   45.0
  249.708   332.1   332.3   248.3  75.  75.    7.5
  249.750   254.6   254.9   191.5  75.  75.   -5.7
  249.792   248.5   248.6   186.3  75.  75.  -10.5
  249.833   153.7   153.8   113.8  74.  74.    -.9
  249.875    43.1    43.6    32.3  75.  74.  -39.5
  249.917     5.6     5.6     4.4  79.  79.  -53.5
  249.958      .0      .1      .1   0.   0.  -35.9
  250.001      .0      .0      .0   0.   0.  -37.5
  250.042      .0      .0      .0   0.   0.  -40.5
  250.084      .0      .0      .0   0.   0.  -53.1
  250.125      .0      .0      .0   0.   0.  -56.9
  250.167      .0      .0      .0   0.   0.  -43.9
  250.208      .0      .0      .0   0.   0.  -44.8
  250.250      .0      .0      .0   0.   0.  -25.7
  250.292      .5      .6      .6 119. 100.   -5.4
  250.333    10.6    11.1     8.7  82.  78.   -5.6
  250.375    48.8    50.5    38.7  79.  77.    1.1
  250.417    84.9    87.7    68.6  81.  78.   13.9
  250.458   113.9   117.4    95.1  83.  81.   13.1
  250.500   186.6   191.3   158.0  85.  83.   16.6
  250.542   251.7   256.9   210.7  84.  82.   19.1
  250.583   254.4   260.4   213.9  84.  82.   23.2
  250.625   272.2   278.3   228.3  84.  82.   25.4
  250.667   286.5   292.7   238.6  83.  82.   30.4
  250.708   275.1   280.1   231.9  84.  83.   23.7
  250.750   258.5   263.0   221.7  86.  84.   16.9
  250.792   124.9   127.7   108.9  87.  85.    9.3
  250.833    78.2    80.3    71.1  91.  89.    4.5
  250.875    23.9    22.7    33.0 139. 146.   -1.5
  250.917     3.0     2.8     4.7 156. 169.   -2.8
  250.958      .0      .0      .0   0.   0.   -3.4
  251.001      .0      .0      .1   0.   0.   -7.3
  251.042      .0      .0      .0   0.   0.  -10.1
  251.084      .0      .0      .0   0.   0.   -8.9
  251.125      .0      .0      .1   0.   0.  -16.2
  251.167      .0      .0      .0   0.   0.  -18.5
  251.208      .0      .0      .0   0.   0.  -19.6
  251.250      .0      .0      .1   0.   0.  -21.2
  251.292      .6      .4      .7 116. 175.  -20.5
  251.333    18.3    11.6    16.5  90. 142.  -13.2
  251.375    68.4    44.3    60.4  88. 136.   -1.8
  251.417   153.1   104.9   136.3  89. 130.   28.0
  251.458   219.5   134.2   191.6  87. 143.   40.2
  251.500   376.0   219.1   324.1  86. 148.   46.7
  251.542   391.6   258.2   332.2  85. 129.   20.2
  251.583   419.9   417.4   352.3  84.  84.  -10.6
  251.625   437.7   445.4   364.6  83.  82.  -44.3
  251.667   403.8   404.8   337.5  84.  83.  -72.5
  251.708   367.1   367.2   308.8  84.  84.  -38.0
  251.750   274.4   274.5   231.8  84.  84.  -34.1
  251.792   207.1   206.5   173.6  84.  84.  -33.0
  251.833   113.9   113.9    94.7  83.  83.  -33.2
  251.875    30.3    30.3    25.4  84.  84.  -41.8
  251.917     4.2     4.1     3.6  87.  87.  -39.6
  251.958      .0      .0      .0   0.   0.  -32.7
  252.001      .0      .0      .0   0.   0.  -43.0
  252.042      .0      .0      .0   0.   0.  -44.2
  252.084      .0      .0      .0   0.   0.  -44.6
  252.125      .0      .0      .0   0.   0.  -45.1
  252.167      .0      .0      .0   0.   0.  -41.7
  252.208      .0      .0      .0   0.   0.  -35.1
  252.250      .0      .0      .0   0.   0.  -42.4
  252.292      .4      .4      .3  75.  75.  -39.0
  252.333    10.4    10.9     9.4  90.  86.  -24.2
  252.375    50.2    52.0    44.5  89.  86.    2.4
  252.417   121.6   124.6   105.7  87.  85.    3.9
  252.458   172.7   177.0   151.3  88.  85.   16.9
  252.500   195.4   200.0   171.6  88.  86.   14.8
  252.542   288.8   293.7   251.6  87.  86.   20.2
  252.583   275.5   280.4   240.8  87.  86.   18.4
  252.625   288.1   292.8   250.5  87.  86.   21.2
  252.667   255.0   259.7   222.9  87.  86.   17.8
  252.708   233.5   237.2   203.2  87.  86.   13.7
  252.750   211.3   213.4   182.1  86.  85.    7.6
  252.792   129.2   131.2   112.6  87.  86.    4.2
  252.833    63.0    64.9    55.9  89.  86.     .5
  252.875    21.8    22.7    19.6  90.  86.   -4.9
  252.917     2.2     2.4     2.1  95.  87.   -8.1
  252.958      .0      .0      .0   0.   0.   -7.4
  253.001      .0      .0      .0   0.   0.  -10.5
  253.042      .0      .0      .0   0.   0.  -25.2
  253.084      .0      .0      .0   0.   0.  -18.6
  253.125      .0      .0      .0   0.   0.   -7.3
  253.167      .0      .0      .0   0.   0.   -4.7
  253.208      .0      .0      .0   0.   0.  -20.5
  253.250      .0      .0      .0   0.   0.  -41.7
  253.292      .3      .3      .3  99. 100.  -52.2
  253.333    13.5    14.4    13.3  99.  93.  -52.2
  253.375    69.4    72.0    62.6  90.  87.  -51.7
  253.417   157.4   160.4   138.4  88.  86.  -44.7
  253.458   244.7   247.8   213.6  87.  86.  -36.2
  253.500   324.9   326.4   277.7  85.  85.  -26.5
  253.542   388.6   389.0   324.9  84.  84.  -17.2
  253.583   425.7   425.0   351.3  83.  83.  -12.6
  253.625   434.8   433.5   356.2  82.  82.  -16.7
  253.667   406.9   405.7   333.3  82.  82.  -18.5
  253.708   362.7   361.3   298.4  82.  83.  -20.3
  253.750   293.1   292.0   242.1  83.  83.  -30.2
  253.792   234.4   233.0   192.6  82.  83.  -34.8
  253.833   119.7   118.5    95.6  80.  81.  -39.1
  253.875    40.0    39.1    28.0  70.  72.  -35.6
  253.917     3.4     3.3     2.9  84.  87.  -46.4
  253.958      .0      .0      .0   0.   0.  -54.2
  254.001      .0      .0      .0   0.   0.  -58.2
  254.042      .0      .0      .0   0.   0.  -57.2
  254.084      .0      .0      .0   0.   0.  -56.7
  254.125      .0      .0      .0   0.   0.  -55.7
  254.167      .0      .0      .0   0.   0.  -55.6
  254.208      .0      .0      .0   0.   0.  -56.3
  254.250      .0      .0      .0   0.   0.  -55.6
  254.292      .2      .2      .2  99. 100.  -54.9
  254.333    11.4    12.0    10.8  95.  90.  -54.9
  254.375    67.1    69.8    60.1  90.  86.  -55.0
  254.417   153.9   156.9   130.9  85.  83.  -42.3
  254.458   241.3   244.2   205.6  85.  84.  -32.9
  254.500   320.0   321.6   268.6  84.  84.  -23.7
  254.542   382.0   382.5   315.3  83.  82.  -15.3
  254.583   417.7   416.9   343.1  82.  82.  -11.2
  254.625   424.1   422.5   345.0  81.  82.   -8.6
  254.667   402.0   400.4   326.3  81.  82.  -12.5
  254.708   354.1   352.1   289.2  82.  82.  -23.2
  254.750   282.2   280.2   231.0  82.  82.  -36.9
  254.792   196.5   194.6   158.7  81.  82.  -46.8
  254.833   110.2   108.1    81.8  74.  76.  -53.9
  254.875    33.3    31.8    20.9  63.  66.  -59.7
  254.917     2.6     2.5     2.1  83.  83.  -62.6
  254.958      .0      .0      .0   0.   0.  -63.7
  255.001      .0      .0      .0   0.   0.  -65.1
  255.042      .0      .0      .0   0.   0.  -64.1
  255.084      .0      .0      .0   0.   0.  -65.2
  255.125      .0      .0      .0   0.   0.  -66.5
  255.167      .0      .0      .0   0.   0.  -65.7
  255.208      .0      .0      .0   0.   0.  -67.0
  255.250      .0      .0      .0   0.   0.  -67.2
  255.292      .2      .2      .1  50.  50.  -68.3
  255.333    10.1    10.8     9.9  97.  91.  -69.3
  255.375    60.4    63.1    56.1  93.  89.  -71.5
  255.417   151.7   154.8   129.6  85.  84.  -56.9
  255.458   240.2   243.4   205.1  85.  84.  -46.1
  255.500   323.7   325.4   268.6  83.  83.  -31.4
  255.542   382.1   382.6   311.3  81.  81.  -22.3
  255.583   391.1   390.8   316.2  81.  81.  -21.6
  255.625   438.0   436.8   351.1  80.  80.  -13.9
  255.667   396.5   395.4   317.4  80.  80.  -17.5
  255.708   351.0   349.8   282.4  80.  81.  -24.2
  255.750   229.9   229.3   186.4  81.  81.  -34.3
  255.792   142.3   142.6   116.1  82.  81.  -29.3
  255.833    50.5    51.5    42.6  84.  83.    5.5
  255.875    10.3    10.8     9.2  89.  85.    2.0
  255.917      .6      .6      .6  99. 100.    -.4
  255.958      .0      .0      .0   0.   0.  -17.7
  256.001      .0      .0      .0   0.   0.  -19.5
  256.042      .0      .0      .0   0.   0.   -5.1
  256.084      .0      .0      .0   0.   0.   -4.3
  256.125      .0      .0      .0   0.   0.   -4.6
  256.167      .0      .0      .0   0.   0.  -11.8
  256.208      .0      .0      .0   0.   0.  -33.4
  256.250     -.1      .0      .0   0.   0.  -49.6
  256.292      .0      .1      .2   0.   0.  -48.3
  256.333     6.6     7.0     5.8  88.  83.  -40.8
  256.375    40.8    42.5    35.7  88.  84.  -40.6
  256.417   110.5   113.2    91.4  83.  81.    5.4
  256.458   111.0   113.8    92.5  83.  81.    6.9
  256.500   158.7   162.0   130.0  82.  80.    -.9
  256.542   279.5   282.0   226.5  81.  80.   -8.5
  256.583   173.3   176.5   141.8  82.  80.   -6.5
  256.625   197.8   202.7   165.6  84.  82.   17.3
  256.667   392.6   396.8   313.8  80.  79.   39.4
  256.708   349.3   352.5   274.9  79.  78.   20.7
  256.750   273.3   274.8   214.0  78.  78.   -9.3
  256.792   216.7   215.7   163.9  76.  76.  -28.0
  256.833   104.3   104.2    77.6  74.  75.  -38.0
  256.875    13.3    13.7    10.8  81.  79.  -51.8
  256.917      .7      .8      .7  99.  88.  -26.5
  256.958      .0      .0      .0   0.   0.  -11.8
  257.001      .0      .0      .0   0.   0.  -32.0
  257.042      .0      .0      .0   0.   0.  -54.7
  257.084      .0      .0      .0   0.   0.  -43.4
  257.125      .0      .0      .0   0.   0.  -32.2
  257.167      .0      .0      .0   0.   0.  -28.5
  257.208      .0      .0      .0   0.   0.  -36.2
  257.250      .0      .0      .0   0.   0.  -40.0
  257.292      .0      .1      .1   0.   0.  -42.3
  257.333     6.3     6.6     5.2  83.  79.  -46.6
  257.375    34.7    36.1    28.0  81.  77.  -35.7
  257.417    79.9    82.3    63.3  79.  77.  -24.8
  257.458   154.4   158.0   121.7  79.  77.  -14.7
  257.500   196.8   201.0   154.3  78.  77.     .9
  257.542   176.6   180.5   139.1  79.  77.   10.3
  257.583   198.7   202.7   155.7  78.  77.   18.4
  257.625   230.4   233.8   176.9  77.  76.   18.6
  257.667   179.1   183.3   138.3  77.  75.   21.6
  257.708   142.9   146.7   109.8  77.  75.   21.6
  257.750   123.1   126.4    93.6  76.  74.   21.9
  257.792    71.0    73.3    54.1  76.  74.   10.8
  257.833    46.4    47.9    34.7  75.  73.    3.6
  257.875    28.8    28.6    17.7  62.  62.  -14.6
  257.917     1.9     2.1     1.4  72.  65.  -37.7
  257.958      .0      .0      .0   0.   0.  -31.1
  258.001      .0      .0      .0   0.   0.  -34.5
  258.042      .0      .0      .0   0.   0.  -40.5
  258.084      .0      .0      .0   0.   0.  -50.3
  258.125      .0      .0      .0   0.   0.  -51.4
  258.167      .0      .0      .0   0.   0.  -59.2
  258.208      .0      .0      .0   0.   0.  -61.9
  258.250      .0      .0      .0   0.   0.  -56.9
  258.292      .0      .1      .1   0.   0.  -52.3
  258.333     6.2     6.6     4.7  75.  71.  -43.1
  258.375    22.4    23.3    16.9  76.  73.  -16.7
  258.417    78.4    80.8    57.2  73.  71.   -6.3
  258.458    82.8    85.8    62.5  75.  73.    8.1
  258.500    98.2   101.7    74.9  76.  74.   10.4
  258.542    95.6    99.0    73.6  77.  74.    8.6
  258.583   102.5   105.8    78.7  77.  74.   14.7
  258.625   129.3   133.0    97.2  75.  73.   23.8
  258.667   105.1   108.5    80.0  76.  74.   18.9
  258.708    78.6    81.3    60.6  77.  75.   11.0
  258.750    78.2    80.7    59.2  76.  73.    8.4
  258.792   135.0   136.8    95.5  71.  70.   16.0
  258.833   143.2   143.1    91.9  64.  64.     .5
  258.875    19.9    19.6    11.5  58.  59.  -61.0
  258.917      .5      .6      .4  80.  67.  -67.3
  258.958      .0      .0      .0   0.   0.  -65.0
  259.001      .0      .0      .0   0.   0.  -51.5
  259.042      .0      .0      .0   0.   0.  -42.4
  259.084      .0      .0      .0   0.   0.  -20.4
  259.125      .0      .0      .0   0.   0.  -12.8
  259.167      .0      .0      .0   0.   0.  -14.6
  259.208      .0      .0      .0   0.   0.  -18.2
  259.250      .0      .0      .0   0.   0.  -12.5
  259.292      .0      .0      .0   0.   0.  -12.0
  259.333     1.3     1.5     1.2  91.  79.  -11.3
  259.375    13.8    14.5    10.8  78.  74.   -8.8
  259.417    42.3    43.8    31.9  75.  73.   -3.1
  259.458    88.6    91.5    65.6  74.  72.    9.1
  259.500   103.4   106.6    77.5  75.  73.   11.7
  259.542    87.9    91.0    68.3  78.  75.   11.2
  259.583   111.0   114.6    89.5  81.  78.   14.0
  259.625   115.5   119.3    94.3  82.  79.   12.1
  259.667   115.5   119.3    93.5  81.  78.   12.2
  259.708   101.3   104.6    81.7  81.  78.   10.4
  259.750    80.8    83.7    65.0  80.  78.    7.0
  259.792    48.2    50.2    39.0  81.  78.    3.2
  259.833    21.4    22.2    18.3  86.  82.   -1.9
  259.875     6.5     6.8     5.7  88.  84.   -8.2
  259.917      .1      .1      .2 199. 200.   -6.9
  259.958      .0      .0      .0   0.   0.   -5.7
  260.001      .0      .0      .0   0.   0.   -8.8
  260.042      .0      .0      .0   0.   0.   -8.6
  260.084      .0      .0      .0   0.   0.  -17.6
  260.125      .0      .0      .0   0.   0.  -10.0
  260.167      .0      .0      .0   0.   0.  -15.3
  260.208      .0      .0      .0   0.   0.  -33.5
  260.250      .0      .0      .0   0.   0.  -22.8
  260.292      .0      .0      .0   0.   0.  -17.3
  260.333     2.8     3.1     2.4  88.  79.  -20.5
  260.375    42.3    43.9    33.9  80.  77.  -28.4
  260.417    76.4    78.7    60.7  79.  77.  -42.2
  260.458   142.7   146.0   112.0  78.  77.  -13.0
  260.500   251.7   256.1   195.3  78.  76.   11.7
  260.542   284.1   288.0   219.8  77.  76.   10.6
  260.583   335.7   338.7   257.5  77.  76.   15.5
  260.625   382.4   383.2   290.3  76.  76.    9.9
  260.667   290.9   291.2   220.8  76.  76.   -9.7
  260.708   285.4   287.2   218.7  77.  76.    4.4
  260.750   225.1   225.0   171.9  76.  76.  -21.0
  260.792   111.6   111.5    84.7  76.  76.  -41.2
  260.833    37.0    38.0    29.2  79.  77.  -32.8
  260.875     6.8     7.1     5.6  82.  79.  -31.7
  260.917      .1      .2      .1  99.  50.  -29.5
  260.958      .0      .0      .0   0.   0.  -30.0
  261.001      .0      .0      .0   0.   0.  -18.0
  261.042      .0      .0      .0   0.   0.  -17.3
  261.084      .0      .0      .0   0.   0.  -10.0
  261.125      .0      .0      .0   0.   0.  -14.6
  261.167      .0      .0      .0   0.   0.  -11.5
  261.208      .0      .0      .0   0.   0.   -5.2
  261.250      .0      .0      .0   0.   0.  -12.7
  261.292      .0      .0      .0   0.   0.   -9.9
  261.333     2.1     2.2     1.8  85.  81.   -8.1
  261.375    19.9    20.5    15.7  79.  76.  -27.8
  261.417    50.6    51.9    39.4  78.  76.  -29.1
  261.458   142.1   144.5   110.3  78.  76.  -38.5
  261.500   271.4   273.2   207.6  76.  76.  -17.3
  261.542   336.0   336.5   252.8  75.  75.   -5.9
  261.583   372.3   371.3   276.6  74.  74.    -.5
  261.625   379.4   377.7   279.6  74.  74.    -.1
  261.667   356.0   354.1   262.8  74.  74.   -6.1
  261.708   306.9   304.6   227.6  74.  75.  -18.9
  261.750   232.6   230.5   172.8  74.  75.  -36.5
  261.792   129.1   127.7    93.3  72.  73.  -49.1
  261.833    52.2    51.3    35.6  68.  69.  -57.7
  261.875     6.5     6.5     5.1  78.  79.  -62.0
  261.917      .0      .1      .0   0.   0.  -58.5
  261.958      .0      .0      .0   0.   0.  -54.7
  262.001      .0      .0      .0   0.   0.  -52.7
  262.042      .0      .0      .0   0.   0.  -51.7
  262.084      .0      .0      .0   0.   0.  -53.4
  262.125      .0      .0      .0   0.   0.  -48.7
  262.167      .0      .0      .0   0.   0.  -50.2
  262.208      .0      .0      .0   0.   0.  -55.8
  262.250      .0      .0      .0   0.   0.  -51.9
  262.292      .0      .0      .0   0.   0.  -45.3
  262.333     3.9     4.1     3.1  78.  74.  -40.3
  262.375    36.8    38.8    31.2  85.  81.  -45.1
  262.417    96.5    98.7    73.5  76.  74.  -36.5
  262.458   130.2   132.0   100.4  77.  76.  -33.3
  262.500   254.1   254.8   192.5  76.  76.  -14.1
  262.542   323.9   323.5   241.8  75.  75.    5.5
  262.583   224.1   226.9   169.8  76.  75.   43.9
  262.625   213.7   217.7   164.1  77.  75.   43.5
  262.667   162.2   166.2   126.5  78.  76.   30.7
  262.708   131.4   134.8   102.4  78.  76.   22.3
  262.750   129.1   130.8    98.1  76.  75.   14.5
  262.792    95.5    96.0    71.4  75.  74.  -18.3
  262.833    40.4    40.9    30.5  76.  75.  -26.0
  262.875     7.3     7.2     5.3  72.  74.  -53.9
  262.917      .0      .0      .0   0.   0.  -52.7
  262.958      .0      .0      .0   0.   0.  -37.9
  263.001      .0      .0      .0   0.   0.  -56.9
  263.042      .0      .0      .0   0.   0.  -56.7
  263.084      .0      .0      .0   0.   0.  -60.5
  263.125      .0      .0      .0   0.   0.  -61.2
  263.167      .0      .0      .0   0.   0.  -60.1
  263.208      .0      .0      .0   0.   0.  -58.8
  263.250      .0      .0      .0   0.   0.  -58.1
  263.292      .0      .0      .0   0.   0.  -58.5
  263.333     2.2     2.3     1.8  81.  77.  -57.7
  263.375    28.9    30.4    25.7  89.  85.  -58.4
  263.417   103.4   105.8    80.2  78.  76.  -44.9
  263.458   180.0   182.0   137.6  76.  76.  -28.1
  263.500   236.9   237.5   178.3  75.  75.  -14.2
  263.542   298.5   298.9   221.9  74.  74.   11.2
  263.583   340.1   339.9   251.5  74.  74.   10.1
  263.625   277.3   277.6   205.1  74.  74.    8.5
  263.667   258.1   259.5   191.9  74.  74.    9.6
  263.708   176.6   177.8   132.1  75.  74.   -2.5
  263.750   165.3   165.7   122.7  74.  74.  -13.4
  263.792    84.2    85.5    63.2  75.  74.  -20.6
  263.833    42.1    42.6    31.0  74.  73.  -28.3
  263.875     4.9     5.1     3.8  78.  75.  -34.9
  263.917      .0      .0      .0   0.   0.  -25.6
  263.958      .0      .0      .0   0.   0.  -24.2
  264.001      .0      .0      .0   0.   0.  -36.6
  264.042      .0      .0      .0   0.   0.  -46.0
  264.084      .0      .0      .0   0.   0.  -54.5
  264.125      .0      .0      .0   0.   0.  -60.7
  264.167      .0      .0      .0   0.   0.  -59.0
  264.208      .0      .0      .0   0.   0.  -57.2
  264.250      .0      .0      .0   0.   0.  -54.6
  264.292      .0      .0      .0   0.   0.  -45.1
  264.333     1.5     1.6     1.2  78.  73.  -52.4
  264.375    23.7    24.9    20.7  87.  83.  -55.0
  264.417    75.6    77.5    58.5  77.  75.  -44.5
  264.458   138.6   140.4   104.4  75.  74.  -26.0
  264.500   173.7   175.0   129.1  74.  74.  -10.7
  264.542   162.5   164.0   120.6  74.  74.   -6.5
  264.583   202.8   205.9   151.9  75.  74.   23.7
  264.625   179.5   183.3   135.5  75.  74.   23.3
  264.667   121.4   125.1    94.2  78.  75.   12.3
  264.708   106.1   109.4    82.4  78.  75.   11.8
  264.750    92.2    95.1    70.8  77.  74.    7.7
  264.792    61.0    63.0    46.5  76.  74.   -7.4
  264.833    16.2    16.8    12.6  78.  75.  -16.7
  264.875     2.1     2.2     1.7  80.  76.  -25.0
  264.917      .0      .0      .0   0.   0.  -12.9
  264.958      .0      .0      .0   0.   0.   -6.6
  265.001      .0      .0      .0   0.   0.   -1.3
  265.042      .0      .0      .0   0.   0.   -5.5
  265.084      .0      .0      .0   0.   0.   -7.0
  265.125      .0      .0      .0   0.   0.   -8.4
  265.167      .0      .0      .0   0.   0.   -7.7
  265.208      .0      .0      .0   0.   0.   -3.7
  265.250      .0      .0      .0   0.   0.   -2.4
  265.292      .0      .0      .0   0.   0.   -1.7
  265.333      .4      .4      .4  99. 100.   -6.1
  265.375     7.5     7.8     6.7  90.  85.   -9.0
  265.417    24.4    25.4    21.7  89.  85.   -4.1
  265.458    52.0    53.9    45.9  88.  85.     .0
  265.500   133.0   136.0   113.8  86.  84.  -15.2
  265.542   263.7   265.1   221.3  84.  83.  -27.3
  265.583   339.2   338.5   277.1  82.  82.  -30.2
  265.625   310.1   308.7   250.9  81.  81.  -28.5
  265.667   241.9   244.7   197.0  81.  81.    -.7
  265.708   157.4   160.2   130.7  83.  82.   -1.7
  265.750   132.5   135.4   110.2  83.  81.    -.2
  265.792   136.7   136.7   104.5  76.  76.  -29.0
  265.833    39.8    39.4    28.0  70.  71.  -58.1
  265.875     5.9     5.9     4.8  81.  80.  -46.3
  265.917      .0      .0      .0   0.   0.  -57.5
  265.958      .0      .0      .0   0.   0.  -37.3
  266.001      .0      .0      .0   0.   0.  -31.4
  266.042      .0      .0      .0   0.   0.  -27.3
  266.084      .0      .0      .0   0.   0.  -22.1
  266.125      .0      .0      .0   0.   0.  -19.2
  266.167      .0      .0      .0   0.   0.  -13.5
  266.208      .0      .0      .0   0.   0.  -16.0
  266.250      .0      .0      .0   0.   0.  -12.5
  266.292      .0      .0      .0   0.   0.  -14.9
  266.333      .5      .5      .4  80.  80.  -10.7
  266.375    14.8    15.5    12.5  84.  81.  -19.2
  266.417    68.9    70.8    56.6  82.  80.   -4.0
  266.458   101.9   104.6    84.2  83.  80.     .6
  266.500   162.5   166.0   134.6  83.  81.   17.0
  266.542   210.0   214.0   175.2  83.  82.   19.5
  266.583   203.2   207.7   171.8  85.  83.   20.4
  266.625   182.8   186.8   160.5  88.  86.   12.9
  266.667   233.9   238.1   202.2  86.  85.   13.2
  266.708   234.9   236.0   201.0  86.  85.  -19.6
  266.750   114.7   116.7    99.8  87.  86.   -6.7
  266.792    51.9    53.4    45.7  88.  86.   -1.9
  266.833    17.6    18.2    16.0  91.  88.   -4.2
  266.875     1.6     1.7     1.6  99.  94.   -7.4
  266.917      .0      .0      .0   0.   0.   -5.0
  266.958      .0      .0      .0   0.   0.   -2.7
  267.001      .0      .0      .0   0.   0.   -7.0
  267.042      .0      .0      .0   0.   0.   -8.6
  267.084      .0      .0      .0   0.   0.   -5.6
  267.125      .0      .0      .0   0.   0.   -7.9
  267.167      .0      .0      .0   0.   0.   -6.4
  267.208      .0      .0      .0   0.   0.   -4.6
  267.250      .0      .0      .0   0.   0.   -2.7
  267.292      .0      .0      .0   0.   0.   -3.2
  267.333      .4      .5      .4  99.  80.   -4.1
  267.375    13.0    13.7    12.3  95.  90.   -1.4
  267.417    39.8    41.4    37.9  95.  92.    -.6
  267.458    80.3    82.9    75.3  94.  91.    -.9
  267.500   176.1   180.1   161.4  92.  90.   -2.3
  267.542   141.4   144.8   129.8  92.  90.   -7.1
  267.583   168.5   171.6   157.2  93.  92.   -3.4
  267.625   233.5   235.6   215.4  92.  91.  -13.5
  267.667   211.1   213.6   195.2  92.  91.   -5.7
  267.708   144.2   147.1   135.6  94.  92.   -1.4
  267.750   119.9   121.9   112.2  94.  92.   -4.3
  267.792    88.5    90.2    82.8  94.  92.   -5.6
  267.833    16.9    17.6    16.4  97.  93.   -5.7
  267.875     1.8     1.9     1.8  99.  94.   -7.1
  267.917      .0      .0      .0   0.   0.   -5.8
  267.958      .0      .0      .0   0.   0.  -15.3
  268.001      .0      .0      .0   0.   0.  -45.3
