21	2002	133	540	0.165	0.123	-5.256	-8.31	-8.27	67.16	73.9	7.73	7.82	-8.13	-8.13	67.84	74.8	8.85	9.02	-8.47	-8.4	66.63	73.3	6.458	6.527	258.8	251.5
21	2002	133	550	0.229	0.17	-5.403	-8.32	-8.26	67.85	74.6	8.47	8.56	-8.13	-8.06	68.72	75.6	9.14	9.22	-8.47	-8.4	66.7	73.2	7.96	8.03	256.1	247.9
21	2002	133	600	0.332	0.243	-5.354	-8.47	-8.41	68.72	75.5	8.31	8.39	-8.26	-8.26	69.25	76.2	8.71	8.78	-8.6	-8.53	67.77	74.6	7.92	8.1	261.6	253.5
21	2002	133	610	0.474	0.342	-5.295	-8.51	-8.43	69.34	76	8.97	9.06	-8.33	-8.33	69.93	76.8	9.32	9.41	-8.6	-8.6	68.92	75.7	8.47	8.62	261.1	254
21	2002	133	620	0.632	0.448	-5.316	-8.53	-8.5	69.37	76.2	9.02	9.11	-8.47	-8.4	70.1	77.1	9.8	9.89	-8.67	-8.67	68.72	75.5	8.55	8.65	259.9	251.4
21	2002	133	630	0.753	0.519	-5.518	-8.56	-8.55	69.57	76.6	8.87	8.99	-8.47	-8.33	70.9	78.4	9.45	9.54	-8.8	-8.94	68.92	75.8	8.29	8.34	260.5	252.4
21	2002	133	640	0.824	0.548	-6.108	-8.62	-8.65	69.57	76.6	9.01	9.09	-8.47	-8.47	70.4	77.4	9.72	9.82	-8.73	-8.8	68.85	75.8	8.37	8.42	263.3	255.2
21	2002	133	650	0.943	0.609	-6.214	-8.47	-8.46	68.82	75.7	9.07	9.16	-8.26	-8.2	69.86	76.9	9.58	9.74	-8.73	-8.73	68.11	74.8	8.43	8.47	264.8	257.9
21	2002	133	700	1.098	0.693	-6.137	-8.59	-8.55	69.56	76.6	8.29	8.34	-8.26	-8.4	70.2	77.3	8.91	8.99	-8.73	-8.67	68.92	75.8	7.69	7.7	261.9	255.2
21	2002	133	710	1.213	0.764	-6.121	-8.62	-8.57	69.82	76.7	9	9.07	-8.47	-8.4	70.5	77.4	9.48	9.64	-8.73	-8.73	68.85	75.7	8.57	8.58	261.6	253.2
21	2002	133	720	1.255	0.797	-5.986	-8.7	-8.71	70.5	77.4	8.55	8.64	-8.53	-8.6	71.1	78.1	9.23	9.23	-8.8	-8.87	69.93	76.5	7.73	7.78	261.5	254.6
21	2002	133	730	1.465	0.94	-5.761	-8.7	-8.64	70.4	77.3	8.53	8.6	-8.4	-8.4	71	78.1	8.91	9	-8.87	-8.87	69.12	76	8	8.11	261.8	253.5
21	2002	133	740	1.506	0.979	-5.576	-8.22	-8.13	69.01	75.3	9.65	9.73	-7.99	-7.86	69.52	76	10.27	10.42	-8.4	-8.33	68.45	74.3	8.96	9.01	268.6	261
21	2002	133	750	1.562	1.023	-5.286	-8.12	-8.02	68.48	74.7	9.88	9.99	-8.06	-7.93	69.73	75.9	10.32	10.47	-8.2	-8.06	67.57	73.7	9.44	9.49	268.3	260.3
21	2002	133	800	1.596	1.062	-4.978	-8	-7.89	68.29	74.7	9.69	9.79	-7.79	-7.73	68.85	75.2	9.98	10.1	-8.2	-7.99	67.44	73.6	9.49	9.52	262.6	255.7
21	2002	133	810	1.86	1.242	-4.598	-8.01	-7.89	68.54	74.6	9.95	10.05	-7.79	-7.66	69.66	76.2	10.4	10.44	-8.2	-8.06	67.1	73	9.1	9.2	264.1	256.7
21	2002	133	820	2.188	1.466	-4.366	-7.73	-7.59	68.25	73.9	10.48	10.56	-7.52	-7.46	69.26	74.8	10.84	10.92	-7.93	-7.86	67.17	72.8	10.06	10.18	264.6	256.4
21	2002	133	830	2.324	1.562	-4.197	-7.61	-7.48	68.41	74	10.48	10.59	-7.46	-7.32	69.26	74.8	11.1	11.26	-7.86	-7.59	67.78	73.2	9.91	10.02	263.7	255.6
21	2002	133	840	2.374	1.605	-4.144	-7.49	-7.34	67.37	73.2	10.05	10.13	-7.26	-7.26	68.31	74.1	10.53	10.6	-7.59	-7.46	66.1	71.7	9.63	9.75	263.8	255.8
21	2002	133	850	2.432	1.645	-4.033	-7.43	-7.34	67.65	73.6	9.46	9.54	-7.26	-7.19	68.45	74.4	9.83	9.84	-7.59	-7.39	66.7	72.6	9.14	9.19	264.2	256.3
21	2002	133	900	2.821	1.904	-3.652	-7.19	-7.03	66.33	72.2	9.27	9.35	-7.06	-6.787	67.31	73.4	10	10.07	-7.39	-7.19	65.29	70.6	8.63	8.72	261.8	252.9
21	2002	133	910	2.688	1.817	-3.92	-7.1	-7	66.71	72.7	9.23	9.32	-6.923	-6.922	67.97	74.6	9.84	9.88	-7.33	-7.12	65.68	71.6	8.64	8.69	265.8	257.9
21	2002	133	920	2.998	2.029	-3.574	-7.17	-7.04	67.93	73.6	9.91	9.99	-7.06	-6.923	68.98	74.7	10.25	10.37	-7.33	-7.13	66.96	72.7	9.63	9.66	268.7	262.7
21	2002	133	930	3.264	2.203	-3.26	-7.14	-7.04	68.15	73.6	10.09	10.17	-6.991	-6.924	69.31	74.6	10.41	10.49	-7.26	-7.13	67.29	72.8	9.71	9.79	271.2	263.5
21	2002	133	940	3.494	2.359	-2.924	-7.01	-6.904	67.93	73.5	10.05	10.14	-6.857	-6.79	68.57	74.1	10.38	10.46	-7.13	-6.991	67.36	72.5	9.59	9.64	271.6	264.1
21	2002	133	950	3.802	2.56	-2.417	-6.749	-6.642	67.29	72.6	10.44	10.52	-6.588	-6.521	68.37	73.5	10.85	10.97	-6.924	-6.857	65.75	71.1	10.18	10.21	274.1	265.6
21	2002	133	1000	4.046	2.72	-1.994	-6.481	-6.333	66.62	71.9	10.39	10.48	-6.319	-6.185	67.36	72.6	11.01	11.15	-6.588	-6.521	65.68	70.9	10.01	10.03	270.1	263.3
21	2002	133	1010	4.248	2.85	-1.551	-6.252	-6.084	65.18	70.5	9.99	10.09	-6.05	-5.916	66.02	71.3	10.47	10.48	-6.319	-6.252	63.73	68.71	9.22	9.36	271	264.1
21	2002	133	1020	4.403	2.953	-1.217	-6.192	-6.057	66.59	72	10.06	10.12	-6.05	-5.983	68.03	73.3	10.43	10.56	-6.319	-6.185	64.87	70.5	9.7	9.7	270.8	264.1
21	2002	133	1030	4.544	3.052	-0.86	-6.024	-5.842	66.29	71.6	9.99	10.07	-5.916	-5.782	67.76	72.9	10.38	10.51	-6.185	-5.983	65.08	70.1	9.56	9.62	270.7	262.8
21	2002	133	1040	4.726	3.17	-0.471	-5.923	-5.768	66.14	71.5	9.87	9.96	-5.916	-5.714	66.76	72.3	10.2	10.27	-5.983	-5.782	64.61	69.78	9.35	9.43	272.4	265.9
21	2002	133	1050	4.829	3.24	-0.246	-5.795	-5.667	67.03	72.2	9.96	10.03	-5.714	-5.58	67.76	73.1	10.27	10.3	-5.983	-5.782	66.02	70.8	9.65	9.64	274.4	267.5
21	2002	133	1100	5.003	3.36	0.017	-5.661	-5.506	66.29	71.3	10.24	10.35	-5.513	-5.311	68.1	72.9	10.55	10.67	-5.782	-5.58	65.55	70.5	10.06	10.11	272.8	267.2
21	2002	133	1110	5.244	3.53	0.473	-5.425	-5.291	66.12	71.2	9.93	10.01	-5.378	-5.178	67.43	73	10.48	10.58	-5.58	-5.513	64.94	69.92	9.25	9.35	269.9	263.1
21	2002	133	1120	5.406	3.647	0.826	-5.299	-5.084	65.8	71.2	9.23	9.3	-5.178	-4.978	67.22	73	9.68	9.74	-5.38	-5.178	64.47	69.64	8.4	8.5	269.9	263.1
21	2002	133	1130	5.559	3.779	0.965	-5.059	-4.912	65.69	70.9	9.05	9.15	-4.911	-4.777	67.29	72.6	9.59	9.71	-5.18	-4.979	64.53	69.77	8.61	8.74	268.3	260
21	2002	133	1140	4.241	3.873	0.954	-4.939	-4.785	66.24	71.5	8.7	8.77	-4.845	-4.711	67.42	73	9.11	9.26	-5.047	-4.845	65	70.4	7.99	8.07	268.3	261.9
21	2002	133	1150	0.647	3.967	-28.63	-4.659	-4.498	64.85	69.97	8.93	9.03	-4.511	-4.378	65.47	70.7	9.3	9.46	-4.913	-4.644	64.12	69.3	8.32	8.43	269.6	263
21	2002	133	1200	4.869	4.054	-20.68	-4.392	-4.237	64.22	69.27	8.22	8.3	-4.245	-4.176	65.33	70.4	8.49	8.63	-4.58	-4.311	62.91	67.82	7.97	8.08	270.2	263.5
21	2002	133	1210	6.103	4.144	2.232	-4.145	-4.024	64.4	69.5	7.54	7.63	-3.977	-3.91	65.8	71.1	7.86	7.97	-4.447	-4.111	62.64	67.54	7.22	7.28	273.8	266.7
21	2002	133	1220	6.221	4.236	1.54	-3.937	-3.743	64.55	69.49	7.88	7.94	-3.843	-3.642	66.33	71.6	8.4	8.5	-4.179	-3.843	63.24	68.15	7.19	7.25	270.9	264.1
21	2002	133	1230	6.332	4.326	1.494	-3.938	-3.736	67.03	72.1	7.81	7.88	-3.844	-3.642	68.01	73.4	8.18	8.3	-4.045	-3.777	66.06	71	7.18	7.26	267.2	262.4
21	2002	133	1240	6.445	4.414	2.776	-3.723	-3.548	66.86	71.8	7.55	7.61	-3.508	-3.374	68.08	73.2	8.45	8.46	-3.911	-3.71	65.12	69.96	6.96	6.994	270.3	262.9
21	2002	133	1250	6.56	4.508	5.268	-3.421	-3.232	65.5	70.3	6.967	7.03	-3.172	-2.97	66.8	71.8	7.35	7.45	-3.575	-3.374	64.38	68.95	6.628	6.674	273.2	266.2
21	2002	133	1300	6.656	4.599	5.115	-3.226	-3.024	65.16	69.94	7.85	7.92	-3.105	-2.97	67	72	8.4	8.49	-3.306	-3.105	63.91	68.55	7.3	7.38	273.4	268.4
21	2002	133	1310	6.741	4.682	2.654	-3.118	-2.903	65.81	70.5	8.15	8.2	-2.903	-2.769	67.94	72.9	8.9	8.9	-3.239	-3.038	63.31	68.01	7.53	7.65	272.2	264.3
21	2002	133	1320	6.821	4.758	1.683	-3.017	-2.816	66.75	71.4	8.4	8.49	-2.97	-2.702	68.01	72.7	8.91	8.93	-3.105	-2.903	64.85	69.42	8.11	8.18	273.8	267
21	2002	133	1330	6.896	4.827	1.26	-2.743	-2.548	66.26	70.9	8.24	8.33	-2.635	-2.434	67.67	72.4	8.51	8.59	-2.903	-2.702	65.05	69.69	8.05	8.15	273.5	268
21	2002	133	1340	6.965	4.902	1.204	-2.624	-2.435	66.99	71.6	7.83	7.9	-2.504	-2.368	68.14	72.8	8.3	8.26	-2.705	-2.504	65.59	69.96	7.26	7.47	273.1	266.5
21	2002	133	1350	7.03	4.975	1.201	-2.511	-2.323	67.08	71.5	8.3	8.37	-2.304	-2.169	68.74	73.3	8.68	8.8	-2.638	-2.437	66.05	70.6	7.9	7.97	274	267.8
21	2002	133	1400	7.09	5.034	1.19	-2.284	-2.055	67.31	71.8	7.4	7.46	-2.17	-1.901	68	72.6	7.97	8.06	-2.371	-2.169	66.59	71	7.03	7.12	276.1	270.2
21	2002	133	1410	7.14	5.089	1.127	-1.901	-1.673	64.83	69.2	6.434	6.505	-1.7	-1.498	67.26	71.8	6.953	7.04	-2.103	-1.968	62.62	66.86	5.944	6.065	280.8	274.8
21	2002	133	1420	7.18	5.147	0.406	-1.619	-1.397	64.37	68.59	6.284	6.422	-1.498	-1.23	65.18	69.55	6.622	6.731	-1.7	-1.498	63.83	67.87	5.834	5.98	284.9	279.1
21	2002	133	1430	7.21	5.195	0.194	-1.471	-1.27	64.85	69.05	6.478	6.62	-1.364	-1.162	66.19	70.4	6.791	6.922	-1.566	-1.297	63.77	67.93	6.125	6.216	282.2	276.1
21	2002	133	1440	7.24	5.237	0.093	-1.238	-1.023	63.46	67.49	6.478	6.648	-1.031	-0.829	65.92	70	7.04	7.19	-1.431	-1.23	62.15	66.11	5.864	6.071	281.7	275.2
21	2002	133	1450	7.25	5.273	0.1	-1.126	-0.864	63.71	67.82	7.06	7.23	-1.098	-0.763	65.91	70.1	7.32	7.52	-1.167	-0.966	61.21	65.24	6.734	6.881	281.4	276.1
21	2002	133	1500	7.25	5.296	0.265	-1.06	-0.832	65.13	69.17	7.71	7.86	-0.832	-0.765	65.84	70.1	7.99	8.11	-1.168	-0.899	64.23	68.12	7.34	7.55	277	271.8
21	2002	133	1510	7.24	4.883	2.381	-0.967	-0.712	65.32	69.2	7.74	7.9	-0.9	-0.631	66.98	71	8.21	8.35	-1.034	-0.832	64.7	68.46	7.34	7.55	279.6	273
