"TOA5","0","CR1000","59715","CR1000.Std.26","CPU:GOES Swiss Camp 10 m tower and Radar 2016.CR1","38239","Table046"
"TIMESTAMP","RECORD","LoggerID","Year","Day_of_Year","Hour","sw_in_Avg","sw_ref_Avg","net_rad_Avg","tc_air_Avg","t_air1_Avg","t_air2_Avg","rh_Avg(1)","rh_Avg(2)","U_Avg(1)","U_Avg(2)","Dir_Avg(1)","Dir_Avg(2)","pressure_Avg","SD_1_Avg","SD_2_Avg","tc_air_Max","tc_air_Min","U_Max(1)","U_Max(2)","Battery","val(1)","val(2)","val(3)","val(4)"
"2016-06-10 04:00:00",729,0,2016,162,4,0.228,"NAN",-4.482,1.908,1.768,2.583,84,78.09,6.485,7.659,145.1,110.6,581.9,1.481,1.451,2.101,1.603,7.402,8.29,13.69,0,0,0,19
"2016-06-10 05:00:00",730,0,2016,162,5,0.322,"NAN",-4.962,1.471,1.391,2.12,85.1,79.59,5.558,7.207,133.4,101.4,581.8,1.483,1.453,1.826,1.064,6.671,8.21,13.67,0,0,0,19
"2016-06-10 06:00:00",731,0,2016,162,6,0.795,"NAN",-5.379,1.207,1.102,1.968,85.3,79.76,5.319,6.944,129.2,99,581.8,1.484,1.454,1.468,1.021,6.455,7.951,13.7,0,0,0,19
"2016-06-10 07:00:00",732,0,2016,162,7,1.389,"NAN",-4.131,1.473,1.422,2.294,83.6,78.21,5.459,7.078,132.6,98.8,581.9,1.484,1.453,1.867,1.196,6.265,8.08,13.83,0,0,0,19
"2016-06-10 08:00:00",733,0,2016,162,8,1.55,"NAN",-1.607,1.738,1.686,2.51,83.3,77.85,5.522,7.205,128.4,94.8,581.8,1.485,1.452,2.033,1.43,6.533,7.984,13.96,0,0,0,19
"2016-06-10 09:00:00",734,0,2016,162,9,2.652,"NAN",-0.204,2.123,2.103,2.934,81,76.04,5.913,7.553,129.7,98.1,581.6,1.487,1.453,2.439,1.793,6.971,8.11,14.18,0,0,0,19
"2016-06-10 10:00:00",735,0,2016,162,10,3.807,"NAN",1.131,2.471,2.542,3.389,78.57,73.82,5.929,7.553,131.1,96.3,581.2,1.488,1.456,2.79,2.053,6.938,8.12,14.43,0,0,0,19
"2016-06-10 11:00:00",736,0,2016,162,11,5.111,"NAN",3.319,2.72,2.831,3.763,76.7,72.09,6.586,7.389,134,100.6,581.1,1.492,1.457,3,2.507,7.683,8.17,14.58,0,0,0,19
"2016-06-10 12:00:00",737,0,2016,162,12,5.249,"NAN",3.424,2.634,2.734,3.723,77.16,72.36,6.145,7.65,126.5,96.7,580.8,1.492,1.458,2.917,2.314,7.174,8.14,14.76,0,0,0,19
"2016-06-10 13:00:00",738,0,2016,162,13,5.932,"NAN",7.818,2.644,2.712,3.732,77.39,72.23,6.04,7.602,127.7,95.4,580.6,1.495,1.459,3.038,2.337,7.01,8.05,15.18,0,0,0,19
"2016-06-10 14:00:00",739,0,2016,162,14,7.288,"NAN",7.662,2.631,2.78,3.934,76.6,71.22,6.229,7.587,124.6,93.9,580.2,1.507,1.468,2.953,2.411,6.958,8.15,15.15,0,0,0,19
"2016-06-10 15:00:00",740,0,2016,162,15,7.316,"NAN",8.73,2.635,2.783,3.874,76.46,71.36,5.829,7.611,127.8,96,580,1.511,1.476,2.896,2.465,6.88,8.12,15.16,0,0,0,19
"2016-06-10 16:00:00",741,0,2016,162,16,7.356,"NAN",9.84,2.579,2.7,3.856,76.68,71.43,5.67,7.551,129.9,97.7,579.8,1.511,1.487,2.764,2.29,6.52,8.24,15.21,0,0,0,19
"2016-06-10 17:00:00",742,0,2016,162,17,7.295,"NAN",10.28,2.521,2.656,3.804,76.97,71.65,5.919,7.753,128.7,97.2,579.6,1.516,1.49,3.027,2.247,7.01,8.28,14.99,0,0,0,19
"2016-06-10 18:00:00",743,0,2016,162,18,6.659,"NAN",9.5,2.753,2.82,3.937,76.29,71.12,5.926,7.516,130.6,97.7,579.4,1.476,1.49,3.273,1.953,7.461,8.17,15.19,0,0,0,19
"2016-06-10 19:00:00",744,0,2016,162,19,6.617,"NAN",10.74,3.206,3.306,4.301,73.74,69.21,7.459,6.786,140.1,105.7,579.1,1.521,1.496,3.484,2.954,8.61,8.02,14.96,0,0,0,19
"2016-06-10 20:00:00",745,0,2016,162,20,5.221,"NAN",8.34,3.2,3.26,4.203,74.24,69.63,7.439,6.641,143.8,109.8,578.9,1.528,1.499,3.571,2.889,8.69,7.559,14.58,0,0,0,19
"2016-06-10 21:00:00",746,0,2016,162,21,3.252,"NAN",5.304,3.043,3.002,3.962,76.35,70.96,7.234,6.869,144.9,109.9,578.7,1.537,1.501,3.368,2.801,8.68,8.19,14.43,0,0,64,51
"2016-06-10 22:00:00",747,0,2016,162,22,2.115,"NAN",3.62,3.032,3.019,3.86,77.13,71.68,7.698,6.769,142.5,108.7,578.4,1.529,1.508,3.441,2.629,8.97,7.592,14.3,0,0,0,19
"2016-06-10 23:00:00",748,0,2016,162,23,1.579,"NAN",2.465,3.059,2.998,3.896,77.18,71.63,8.16,6.974,141.5,107.3,578.1,1.542,1.513,3.475,2.576,9.37,7.886,14.22,0,0,0,19
"2016-06-11 00:00:00",749,0,2016,163,0,0.952,"NAN",0.869,3.019,2.892,3.819,78.11,72.24,7.982,6.861,138.9,106,578,1.534,1.512,3.406,2.672,9.03,7.585,14.09,0,0,0,19
"2016-06-11 01:00:00",750,0,2016,163,1,0.548,"NAN",-0.013,3.037,2.915,3.794,78.31,72.55,8.14,6.938,141.5,107.6,577.8,1.538,1.512,3.462,2.705,9.4,7.526,13.96,0,0,0,19
"2016-06-11 02:00:00",751,0,2016,163,2,0.332,"NAN",-0.518,2.958,2.81,3.632,78.88,73.21,8.65,7.315,142.9,108.6,577.5,1.545,1.513,3.275,2.73,9.78,8.07,13.84,0,0,0,19
"2016-06-11 03:00:00",752,0,2016,163,3,0.221,"NAN",-0.896,3.024,2.877,3.779,77.87,72.08,8.02,6.99,143.5,109.8,577.4,1.545,1.515,3.289,2.645,9.37,7.997,13.75,0,0,0,19
"2016-06-11 04:00:00",753,0,2016,163,4,0.234,"NAN",-1.049,3.042,2.875,3.807,78.46,72.47,7.685,6.838,132.4,100.5,577.3,1.544,1.518,3.598,2.662,9.23,8.02,13.68,0,0,0,19
"2016-06-11 05:00:00",754,0,2016,163,5,0.366,"NAN",-0.075,3.142,3.025,3.859,77.37,71.62,8.25,7.079,136.6,102.7,577,1.549,1.52,3.552,2.793,9.76,8.17,13.66,0,0,0,19
"2016-06-11 06:00:00",755,0,2016,163,6,0.607,"NAN",-0.17,3.211,3.11,3.942,76.78,71.29,8.77,7.437,133.1,103.3,576.8,1.553,1.523,3.597,2.802,10.53,8.54,13.69,0,0,0,19
"2016-06-11 07:00:00",756,0,2016,163,7,1.194,"NAN",-0.853,3.234,3.162,4.045,76.07,70.73,8.95,7.575,132.7,102.1,576.6,1.558,1.526,3.715,2.89,10.88,9.09,13.82,0,0,0,19
"2016-06-11 08:00:00",757,0,2016,163,8,1.531,"NAN",-0.373,2.987,2.92,3.772,76.96,71.75,8.26,7.117,133,101.6,576.8,1.557,1.531,3.308,2.637,9.62,8.11,13.95,0,0,0,19
"2016-06-11 09:00:00",758,0,2016,163,9,2.498,"NAN",0.981,2.991,3,3.816,76.19,71.34,8.16,7.071,134.7,102.4,576.8,1.558,1.534,3.451,2.717,9.96,8.23,14.17,0,0,0,19
"2016-06-11 10:00:00",759,0,2016,163,10,2.081,"NAN",-0.012,3.083,3.041,3.872,76.05,70.99,8.96,7.605,132.3,102.8,576.6,1.556,1.539,3.651,2.672,11.11,9.03,14.33,0,0,0,19
"2016-06-11 11:00:00",760,0,2016,163,11,2.71,"NAN",1.022,3.12,3.119,3.969,75.31,70.45,8.44,7.204,135.9,102,576.9,1.563,1.537,3.458,2.808,10.11,8.43,14.51,0,0,0,19
"2016-06-11 12:00:00",761,0,2016,163,12,4.05,"NAN",5.453,3.105,3.086,4.035,75.03,70.05,7.684,6.817,134,101.2,577.1,1.57,1.54,3.631,2.642,9.27,8.08,14.81,0,0,0,19
"2016-06-11 13:00:00",762,0,2016,163,13,4.654,"NAN",6.238,3.074,3.115,4.03,74.86,70.04,8.42,7.2,131.2,101.2,577.1,1.574,1.543,3.464,2.748,9.99,8.2,14.82,0,0,0,19
"2016-06-11 14:00:00",763,0,2016,163,14,5.586,"NAN",7.802,3.418,3.477,4.447,72.58,67.86,8.74,7.405,133.9,101.6,577.1,1.577,1.548,3.768,3.109,10.15,8.41,14.82,0,0,0,19
"2016-06-11 15:00:00",764,0,2016,163,15,5.354,"NAN",7.263,3.524,3.585,4.51,72.51,68.02,9.06,7.595,136.9,104.3,577.3,1.587,1.552,3.849,3.11,10.64,9.15,14.98,8,0,64,210
"2016-06-11 16:00:00",765,0,2016,163,16,6.404,"NAN",9.24,3.457,3.559,4.516,72.38,68,8.94,7.535,136.7,105,577.4,1.59,1.558,3.833,3.093,10.62,8.94,14.89,0,0,0,19
"2016-06-11 17:00:00",766,0,2016,163,17,6.659,"NAN",9.73,3.329,3.434,4.34,72.98,68.78,8.47,7.146,142,108.5,577.4,1.594,1.564,3.64,3.081,9.92,8.07,15.12,0,0,0,19
"2016-06-11 18:00:00",767,0,2016,163,18,5.912,"NAN",7.992,3.073,3.159,4.005,74.37,70.2,7.686,6.781,147.7,114,577.9,1.601,1.57,3.42,2.697,9.31,7.84,14.76,0,0,0,19
"2016-06-11 19:00:00",768,0,2016,163,19,5.421,"NAN",8.46,2.851,2.852,3.695,75.89,71.69,7.54,6.747,145.6,111.3,578.4,1.607,1.572,3.146,2.594,8.53,7.99,15.01,0,0,0,19
"2016-06-11 20:00:00",769,0,2016,163,20,5.402,"NAN",8.6,2.887,2.955,3.781,75.48,71.35,7.983,6.836,142.1,108.2,578.7,1.616,1.577,3.126,2.715,8.96,7.579,14.84,0,0,0,19
"2016-06-11 21:00:00",770,0,2016,163,21,4.659,"NAN",6.762,2.626,2.657,3.487,77.27,72.91,6.684,7.263,139.7,107.4,579.3,1.616,1.581,2.906,2.438,8.12,8.18,14.63,0,0,0,19
"2016-06-11 22:00:00",771,0,2016,163,22,2.039,"NAN",1.521,2.414,2.323,3.113,80.1,75.03,6.975,6.931,138.1,106.1,579.7,1.624,1.589,2.61,2.246,8.04,7.977,14.29,8,0,0,35
"2016-06-11 23:00:00",772,0,2016,163,23,1.839,"NAN",0.703,2.518,2.4,3.258,79.49,74.33,6.618,7.288,131.9,102.3,580,1.623,1.591,2.813,2.25,7.866,8.21,14.17,0,0,0,19
"2016-06-12 00:00:00",773,0,2016,164,0,0.86,"NAN",-1.63,2.428,2.303,3.11,80.1,74.53,6.094,7.679,141,106.6,580.4,1.621,1.59,2.683,2.179,7.272,8.21,14.02,0,0,0,19
"2016-06-12 01:00:00",774,0,2016,164,1,0.635,"NAN",0.527,2.418,2.281,3.08,80.8,75.07,5.985,7.482,133.1,99.9,581,1.621,1.59,2.794,2.172,7.363,8.2,13.94,0,0,0,19
"2016-06-12 02:00:00",775,0,2016,164,2,0.352,"NAN",-0.028,2.613,2.478,3.265,80.5,74.97,6.425,7.493,134.1,101.8,581.2,1.624,1.591,2.909,2.354,7.539,8.13,13.83,0,0,0,19
"2016-06-12 03:00:00",776,0,2016,164,3,0.167,"NAN",0.127,2.221,2.103,2.79,83.8,78.31,5.328,6.982,124.5,94.3,581.5,1.621,1.592,2.629,1.948,6.782,8.06,13.74,0,0,0,19
"2016-06-12 04:00:00",777,0,2016,164,4,0.137,"NAN",0.33,2.259,2.102,2.8,84.3,78.84,5.445,7.059,129.7,99.1,581.6,1.631,1.597,2.565,1.913,6.409,8.01,13.65,0,0,0,19
"2016-06-12 05:00:00",778,0,2016,164,5,0.193,"NAN",0.698,2.27,2.144,2.813,85.2,79.68,6.438,7.332,130.4,102,581.8,1.639,1.599,2.673,1.993,7.546,8.19,13.6,0,0,0,19
"2016-06-12 06:00:00",779,0,2016,164,6,0.298,"NAN",0.962,2.253,2.105,2.793,86.1,80.7,6.813,7.144,139.8,105.1,582.1,1.637,1.604,2.542,2.067,7.905,8.11,13.59,0,0,0,19
"2016-06-12 07:00:00",780,0,2016,164,7,0.544,"NAN",1.18,2.22,2.076,2.779,87.6,82.3,6.101,7.237,138.2,104.5,582.7,1.641,1.602,2.633,1.978,7.82,8.07,13.66,0,0,0,19
"2016-06-12 08:00:00",781,0,2016,164,8,0.892,"NAN",1.593,2.293,2.171,2.86,87.1,81.9,7.218,6.903,136.7,101.9,583,1.636,1.608,2.565,2.079,8.75,7.99,13.84,0,0,0,19
"2016-06-12 09:00:00",782,0,2016,164,9,1.879,"NAN",2.672,2.133,2.012,2.689,84.5,79.68,8.05,6.88,138.4,104.2,583.2,1.64,1.606,2.56,1.784,9.32,8.06,14.18,0,0,0,19
"2016-06-12 10:00:00",783,0,2016,164,10,3.1,"NAN",4.354,2.18,2.169,2.815,83,78.5,8.16,6.851,136.1,103.6,583.4,1.642,1.608,2.442,1.905,9.6,7.984,14.55,0,0,0,19
"2016-06-12 11:00:00",784,0,2016,164,11,3.73,"NAN",5.24,2.386,2.392,3.07,80.4,75.77,8.69,7.204,138.1,106.2,583.6,1.641,1.613,2.68,2.071,9.92,8.04,14.65,0,0,64,35
"2016-06-12 12:00:00",785,0,2016,164,12,3.962,"NAN",5.46,2.648,2.647,3.359,75.78,71.21,8.83,7.278,139.8,107.6,583.7,1.651,1.614,2.991,2.381,10.18,8.21,14.75,0,0,0,19
"2016-06-12 13:00:00",786,0,2016,164,13,5.542,"NAN",7.628,2.652,2.727,3.457,74.09,69.91,8.27,6.93,142.4,109.3,583.9,1.661,1.618,2.972,2.408,9.94,8.13,14.83,0,0,0,19
"2016-06-12 14:00:00",787,0,2016,164,14,7.052,"NAN",9.87,2.721,2.813,3.624,73.03,68.75,8.14,6.821,141.6,107.9,584,1.656,1.624,3.097,2.451,9.35,7.631,15.83,0,0,0,19
"2016-06-12 15:00:00",788,0,2016,164,15,7.653,"NAN",10.83,3.028,3.163,4.027,69.89,65.44,7.65,6.79,144.5,110.7,584.1,1.668,1.631,3.407,2.712,8.99,8.11,14.98,0,0,0,19
"2016-06-12 16:00:00",789,0,2016,164,16,6.158,"NAN",8.85,3.014,3.123,3.983,70,65.07,7.27,6.82,145.6,110.6,584.1,1.672,1.638,3.413,2.765,8.23,7.945,14.85,0,0,0,19
"2016-06-12 17:00:00",790,0,2016,164,17,6.29,"NAN",9.43,2.983,3.067,4.034,70.62,65.73,6.807,7.248,139.4,106.6,584.1,1.676,1.639,3.355,2.65,7.866,8.11,14.79,0,0,0,19
"2016-06-12 18:00:00",791,0,2016,164,18,4.498,"NAN",6.68,2.793,2.773,3.731,73.79,68.59,6.522,7.456,134.9,102.2,584.1,1.681,1.646,3.055,2.603,7.84,8.06,14.65,0,0,0,19
"2016-06-12 19:00:00",792,0,2016,164,19,4.262,"NAN",6.722,2.85,2.841,3.809,74.14,69.08,6.064,7.53,132.5,98.5,583.9,1.685,1.649,3.02,2.678,7.102,8.16,14.63,0,0,0,19
"2016-06-12 20:00:00",793,0,2016,164,20,3.583,"NAN",5.624,2.79,2.797,3.733,75.32,69.98,5.95,7.521,128.1,98.6,583.8,1.68,1.658,3.003,2.37,7.076,8.11,14.54,0,0,0,19
"2016-06-12 21:00:00",794,0,2016,164,21,2.514,"NAN",3.632,2.303,2.243,3.183,79.24,73.44,5.269,6.985,118.2,90.6,583.8,1.69,1.665,2.59,2.051,6.167,7.951,14.43,0,0,0,19
"2016-06-12 22:00:00",795,0,2016,164,22,1.959,"NAN",2.98,2.197,2.079,3.016,80.7,74.63,4.937,6.673,117.5,87.6,583.7,1.69,1.663,2.465,2.036,6.102,7.827,14.32,0,0,0,19
"2016-06-12 23:00:00",796,0,2016,164,23,1.491,"NAN",1.996,2.199,2.075,3.003,80.8,74.31,5.206,7.061,119.1,88.3,583.6,1.694,1.668,2.447,2.007,6.226,7.899,14.23,0,0,0,19
"2016-06-13 00:00:00",797,0,2016,165,0,0.92,"NAN",0.956,2.231,2.095,3.081,80.7,73.77,4.925,6.643,118.7,90.6,583.5,1.697,1.671,2.634,1.846,5.958,7.579,14.1,0,0,0,19
"2016-06-13 01:00:00",798,0,2016,165,1,0.517,"NAN",0.326,2.323,2.183,2.993,80.6,74.63,4.495,6.01,118.8,89.2,583.6,1.708,1.672,2.82,2.025,5.932,7.637,13.98,0,0,0,19
"2016-06-13 02:00:00",799,0,2016,165,2,0.31,"NAN",-0.243,2.162,2.021,2.756,81.5,75.73,3.786,5.132,124.7,92.5,583.4,1.718,1.673,2.376,1.945,5.057,6.899,13.86,0,0,0,19
"2016-06-13 03:00:00",800,0,2016,165,3,0.194,"NAN",-0.476,2.083,1.949,2.661,81.8,75.92,4.481,6.026,125.7,92.5,583.3,1.716,1.673,2.41,1.818,5.488,7.069,13.76,8,0,0,35
"2016-06-13 04:00:00",801,0,2016,165,4,0.155,"NAN",-0.73,1.943,1.75,2.471,82.5,76.71,4.633,6.249,119.4,89.1,583,1.72,1.671,2.101,1.783,5.71,7.141,13.68,0,0,0,19
"2016-06-13 05:00:00",802,0,2016,165,5,0.219,"NAN",-0.595,1.827,1.652,2.346,82.9,76.96,4.258,5.781,117,86.1,582.8,1.712,1.672,2.012,1.592,5.194,6.742,13.63,0,0,0,19
"2016-06-13 06:00:00",803,0,2016,165,6,0.358,"NAN",0.003,1.85,1.721,2.401,82.1,76,5.204,6.913,121.9,89.6,582.7,1.708,1.672,2.055,1.706,6.069,7.716,13.63,0,0,0,19
"2016-06-13 07:00:00",804,0,2016,165,7,0.638,"NAN",0.175,1.833,1.716,2.385,81.3,75.41,5.551,7.271,118.2,90.4,582.6,1.706,1.673,1.984,1.709,6.442,7.938,13.7,0,0,0,19
"2016-06-13 08:00:00",805,0,2016,165,8,1.071,"NAN",0.975,1.766,1.633,2.306,81.4,75.72,5.461,7.12,116,88.4,582.6,1.707,1.673,1.912,1.603,6.226,7.833,13.89,0,0,0,19
"2016-06-13 09:00:00",806,0,2016,165,9,1.559,"NAN",1.673,1.758,1.664,2.333,81.2,75.7,5.165,6.657,123.5,90.3,582.5,1.708,1.674,1.918,1.63,6.239,7.533,14.14,0,0,0,19
"2016-06-13 10:00:00",807,0,2016,165,10,2.187,"NAN",2.518,1.807,1.713,2.439,80.1,74.67,4.769,6.186,122,92.5,582.5,1.709,1.674,1.956,1.621,5.71,6.971,14.41,0,0,0,19
"2016-06-13 11:00:00",808,0,2016,165,11,2.862,"NAN",3.536,1.838,1.76,2.556,79.57,74.15,4.504,5.844,134.6,99.3,582.6,1.71,1.675,1.95,1.717,5.468,7.049,14.57,0,0,0,19
"2016-06-13 12:00:00",809,0,2016,165,12,3.476,"NAN",4.559,1.883,1.887,2.689,78.94,73.33,4.465,5.807,135.3,102.3,582.9,1.714,1.676,2.085,1.72,5.566,6.775,14.66,0,0,0,19
"2016-06-13 13:00:00",810,0,2016,165,13,5.015,"NAN",5.382,1.801,1.81,2.807,79.36,73.82,3.865,5.152,127.3,93.7,583,1.719,1.679,2.103,1.6,4.645,5.978,15.12,0,0,0,19
"2016-06-13 14:00:00",811,0,2016,165,14,7.15,"NAN",7.644,1.929,2.033,3.192,77.99,72.47,3.73,4.938,135,99.3,582.9,1.72,1.686,2.24,1.72,5.142,6.324,15.19,0,0,0,19
"2016-06-13 15:00:00",812,0,2016,165,15,7.597,"NAN",8.89,2.056,2.168,3.215,77.21,72.13,4.31,5.785,137.1,102.9,582.8,1.724,1.695,2.263,1.903,5.024,6.481,15.19,0,0,0,19
"2016-06-13 16:00:00",813,0,2016,165,16,7.21,"NAN",9.31,1.909,1.991,3.182,78.65,72.98,3.844,5.214,129.2,95.1,582.7,1.728,1.701,2.079,1.763,4.737,6.011,15.11,8,0,64,210
"2016-06-13 17:00:00",814,0,2016,165,17,6.845,"NAN",9.71,1.854,1.913,3.202,79.6,73.74,2.831,3.873,135.7,99.9,582.8,1.733,1.704,2.007,1.716,3.567,4.586,15.09,0,0,0,19
"2016-06-13 18:00:00",815,0,2016,165,18,6.5,"NAN",9.2,1.772,1.804,3.082,80.4,74.52,2.837,3.874,134.5,100.4,582.9,1.736,1.706,2.002,1.407,3.737,4.978,15.05,0,0,0,19
"2016-06-13 19:00:00",816,0,2016,165,19,5.53,"NAN",7.882,1.721,1.752,2.687,81.1,76.22,3.266,4.498,146.3,111.4,583,1.736,1.714,1.913,1.495,4.56,5.952,15.03,0,0,0,19
"2016-06-13 20:00:00",817,0,2016,165,20,3.747,"NAN",5.148,1.383,1.349,2.11,84.4,79.42,3.174,4.337,157.2,119.2,583.2,1.74,1.709,1.862,1.13,3.94,5.129,14.58,0,0,0,19
"2016-06-13 21:00:00",818,0,2016,165,21,2.947,"NAN",3.945,1.188,1.138,1.976,86.4,80.7,2.545,3.615,139.4,104.7,583.3,1.75,1.711,1.423,0.95,3.541,4.769,14.39,0,0,0,19
"2016-06-13 22:00:00",819,0,2016,165,22,2.216,"NAN",3.086,1.123,0.993,1.77,87.7,81.8,3.197,4.39,135.5,101.9,583.2,1.749,1.719,1.252,0.972,4.155,5.442,14.34,0,0,0,19
"2016-06-13 23:00:00",820,0,2016,165,23,1.49,"NAN",0.289,1.248,1.108,1.823,87,81.3,3.485,4.713,143.2,107.3,583.2,1.74,1.719,1.394,1.064,4.299,5.717,14.17,0,0,0,19
"2016-06-14 00:00:00",821,0,2016,166,0,0.678,"NAN",0.447,1.073,0.913,1.534,88.8,83,2.99,4.093,151.6,114.6,583.3,1.742,1.72,1.235,0.908,3.757,5.155,14.04,0,0,0,19
"2016-06-14 01:00:00",822,0,2016,166,1,0.402,"NAN",-0.512,0.996,0.852,1.479,89.3,83.3,2.799,3.888,142.6,107.3,583.3,1.743,1.721,1.276,0.625,4.018,5.089,13.92,0,0,0,19
"2016-06-14 02:00:00",823,0,2016,166,2,0.669,"NAN",-1.158,1.119,0.981,1.667,88.5,82.6,2.746,3.834,146.2,111.6,583.3,1.743,1.721,1.263,0.597,3.489,4.626,13.88,0,0,0,19
"2016-06-14 03:00:00",824,0,2016,166,3,0.274,"NAN",-0.587,0.933,0.79,1.356,90.5,84.8,2.979,4.059,152.9,117.6,583.2,1.745,1.722,1.161,0.718,4.051,5.292,13.77,0,0,0,19
"2016-06-14 04:00:00",825,0,2016,166,4,0.227,"NAN",-0.922,0.833,0.663,1.187,91.8,86.2,3.493,4.583,152.1,118,583.1,1.746,1.723,0.958,0.7,4.123,5.266,13.7,0,0,0,19
"2016-06-14 05:00:00",826,0,2016,166,5,0.27,"NAN",-0.317,0.578,0.424,0.834,93.7,88.4,3.255,4.204,157.3,122.9,583.1,1.747,1.724,0.855,0.467,4.109,5.122,13.64,0,0,0,19
"2016-06-14 06:00:00",827,0,2016,166,6,0.329,"NAN",-0.118,0.483,0.303,0.699,95.3,90,3.587,4.642,153,117.5,583.1,1.748,1.725,0.607,0.372,4.364,5.285,13.63,0,0,0,19
"2016-06-14 07:00:00",828,0,2016,166,7,0.553,"NAN",0.058,0.547,0.38,0.784,95.1,89.8,3.767,4.843,153.4,119.5,583.1,1.749,1.726,0.725,0.461,4.756,5.919,13.7,0,0,0,19
"2016-06-14 08:00:00",829,0,2016,166,8,1.021,"NAN",-1.446,0.562,0.41,0.936,92.9,87.9,3.819,4.917,158.5,124.2,583.1,1.75,1.726,0.78,0.324,4.606,5.501,13.8,0,0,0,19
"2016-06-14 09:00:00",830,0,2016,166,9,2.02,"NAN",-0.506,0.639,0.562,1.064,91,86.5,4.253,5.436,164,129.6,583.1,1.751,1.726,1.087,0.243,5.272,6.324,14.15,0,0,0,19
"2016-06-14 10:00:00",831,0,2016,166,10,2.887,"NAN",3.516,0.75,0.708,1.143,90,85.8,4.359,5.374,165.3,131.3,583.1,1.752,1.726,0.879,0.637,5.214,6.285,14.48,0,0,0,19
"2016-06-14 11:00:00",832,0,2016,166,11,3.304,"NAN",5.033,0.681,0.641,1.04,92.2,88.2,4.335,5.273,168.2,134.7,583.3,1.757,1.726,0.842,0.579,5.481,6.128,14.66,0,0,0,19
"2016-06-14 12:00:00",833,0,2016,166,12,3.703,"NAN",5.127,0.39,0.379,0.629,93.8,90.3,5.024,5.896,186.3,153.1,583.4,1.764,1.733,0.625,0.169,6.514,7.592,14.62,0,0,0,19
"2016-06-14 13:00:00",834,0,2016,166,13,4.997,"NAN",6.977,0.08,0.074,0.339,92.6,89.5,4.831,5.538,188.4,156.4,583.5,1.764,1.739,0.323,-0.467,5.775,6.586,14.76,0,0,0,19
"2016-06-14 14:00:00",835,0,2016,166,14,5.082,"NAN",6.687,-0.445,-0.468,-0.209,92.4,88.9,4.76,5.423,197,164.1,583.7,1.764,1.733,-0.174,-0.775,6.448,7.108,14.85,0,0,0,19
"2016-06-14 15:00:00",836,0,2016,166,15,6.363,"NAN",8.51,-0.476,-0.46,-0.146,89.4,86.2,4.519,5.094,188.1,154.8,583.9,1.769,1.735,-0.037,-0.79,5.782,6.337,14.84,0,0,0,19
"2016-06-14 16:00:00",837,0,2016,166,16,6.939,"NAN",9.22,-0.437,-0.411,-0.087,88.8,85.5,4.666,5.308,174.6,141,583.9,1.771,1.74,0.049,-0.782,6.017,6.638,16.47,0,0,0,19
"2016-06-14 17:00:00",838,0,2016,166,17,5.729,"NAN",7.15,-0.513,-0.475,-0.188,89,85.6,4.448,5.06,181.1,149.4,584,1.773,1.742,-0.258,-0.674,5.756,6.37,14.76,0,0,0,19
"2016-06-14 18:00:00",839,0,2016,166,18,4.371,"NAN",4.574,-0.807,-0.807,-0.603,90.9,87.1,5.072,5.789,177.3,144.1,584.1,1.783,1.744,-0.454,-1.054,6.468,7.193,14.58,0,0,0,19
"2016-06-14 19:00:00",840,0,2016,166,19,4.262,"NAN",5.021,-0.938,-0.959,-0.764,92.6,88.8,5.535,6.322,178.3,145.2,584.1,1.791,1.746,-0.677,-1.286,6.69,7.441,14.63,0,0,0,19
"2016-06-14 20:00:00",841,0,2016,166,20,3.079,"NAN",3.516,-1.051,-1.132,-0.98,94.6,90.6,5.972,6.761,191.3,159.6,584.2,1.793,1.747,-0.775,-1.317,7.637,8.32,14.41,0,0,0,19
"2016-06-14 21:00:00",842,0,2016,166,21,1.751,"NAN",1.592,-1.159,-1.337,-1.119,96.2,91.4,5.841,6.59,196.5,164.7,584.4,1.794,1.748,-1.014,-1.299,7.285,7.749,14.35,0,0,0,19
"2016-06-14 22:00:00",843,0,2016,166,22,1.551,"NAN",1.157,-1.343,-1.442,-1.288,96.2,91.4,6.491,7.25,193.3,160.9,584.4,1.791,1.75,-1.046,-1.693,7.781,8.43,14.33,0,0,0,19
"2016-06-14 23:00:00",844,0,2016,166,23,1.125,"NAN",0.543,-2.084,-2.202,-2.079,95.8,91,7.381,7.606,194.3,162.2,584.5,1.764,1.752,-1.624,-2.357,8.58,8.4,14.18,8,0,64,51
"2016-06-15 00:00:00",845,0,2016,167,0,0.619,"NAN",0.208,-2.509,-2.681,-2.532,96,90.9,7.261,7.478,199.9,168.3,584.7,1.757,1.754,-2.134,-2.809,8.4,8.32,14.01,0,0,0,19
"2016-06-15 01:00:00",846,0,2016,167,1,0.617,"NAN",0.256,-2.992,-3.195,-2.991,95.5,90.5,7.178,7.478,206.8,174.9,584.9,1.749,1.754,-2.676,-3.409,9.26,8.23,13.89,0,0,0,19
"2016-06-15 02:00:00",847,0,2016,167,2,0.284,"NAN",-0.068,-4.343,-4.513,-4.347,94.6,89.2,6.882,7.113,212.4,183,585.2,1.739,1.76,-3.273,-5.088,8.89,8.07,13.78,0,0,0,19
"2016-06-15 03:00:00",848,0,2016,167,3,0.223,"NAN",-0.284,-5.29,-5.522,-5.304,93.8,88.3,7.111,7.342,203.8,172.3,585.3,1.745,1.763,-4.644,-5.848,9.38,8.38,13.7,0,0,64,67
