"year" "date.time" "v(m/s)" "vdir" "temp" "year.date" "sw_in(w/m2)" "sw_out(W/m2)"
2009 180.708 9.46 133.3 2.18 2009.495090411 758.2 530.6
2009 180.75 7.86 136.5 1.7 2009.4952054795 555.5 387.9
2009 180.792 6.91 132.9 1.78 2009.4953205479 417.4 290.1
2009 180.833 7.96 128.1 1.92 2009.4954328767 322 225.1
2009 180.875 8.73 134.5 0.99 2009.4955479452 254.1 178
2009 180.917 7.92 134.5 0.6 2009.4956630137 168.4 110.1
2009 180.958 7.75 147.1 0.24 2009.4957753425 108.8 66.9
2009 181 6.88 147.2 -0.02 2009.495890411 74.3 45.6
2009 181.042 6.7 148.9 -0.02 2009.4960054795 56.7 34
2009 181.083 6.38 149.2 -0.14 2009.4961178082 17.7 10.8
2009 181.125 6.53 151.1 -0.1 2009.4962328767 11.1 8.3
2009 181.167 6.05 147.8 -0.09 2009.4963479452 10.4 7.7
2009 181.208 5.65 143.9 -0.09 2009.496460274 16.1 12.3
2009 181.25 5.13 137.1 -0.05 2009.4965753425 32.5 22.8
2009 181.292 5 134.8 -0.04 2009.496690411 50.8 33.2
2009 181.333 5.27 126.6 0.04 2009.4968027397 98.6 64.1
2009 181.375 5.91 133 0.1 2009.4969178082 144.2 95.2
2009 181.417 6.53 136 0.21 2009.4970328767 232.7 150.7
2009 181.458 7.38 144.3 0.17 2009.4971452055 299.7 190.8
2009 181.5 7.36 140.1 0.57 2009.497260274 428 282.6
2009 181.542 7.28 137.3 0.67 2009.4973753425 610.4 384.9
2009 181.583 6.88 136.8 0.32 2009.4974876712 428.1 263.5
2009 181.625 6.24 135 0.75 2009.4976027397 617.3 370.2
2009 181.667 5.14 132.9 0.86 2009.4977178082 579.2 341.2
2009 181.708 3.94 138.5 1.46 2009.497830137 673 400.3
2009 181.75 4.57 135.5 1.35 2009.4979452055 488.8 305.6
2009 181.792 5.07 147.9 0.81 2009.498060274 444.6 282.6
2009 181.833 6.5 166.7 -0.09 2009.4981726027 313 196.8
2009 181.875 6.95 202 -1.48 2009.4982876712 218.9 138
2009 181.917 7.68 196.3 -2.67 2009.4984027397 173.7 117.3
2009 181.958 6.62 169.7 -3.33 2009.4985150685 122.1 85.5
2009 182 6.29 162 -3.2 2009.498630137 88 62.1
2009 182.042 6.73 170.7 -3.16 2009.4987452055 50.5 35.6
2009 182.083 6.95 174.5 -3.39 2009.4988575342 28.3 20.1
2009 182.125 6.99 175.6 -3.5 2009.4989726027 24.5 17.2
2009 182.167 7.31 174.5 -3.63 2009.4990876712 18.8 13.2
2009 182.208 7.28 176.3 -3.89 2009.4992 19.3 13.4
2009 182.25 6.89 177.1 -4.26 2009.4993150685 31.9 22.6
2009 182.292 6.7 176.2 -4.54 2009.499430137 52.3 37.1
2009 182.333 6.12 163.6 -4.56 2009.4995424658 84.1 59.8
2009 182.375 6.25 167 -4.43 2009.4996575342 190.4 135.2
2009 182.417 6.14 173.8 -4.45 2009.4997726027 221.4 160.1
2009 182.458 5.68 167 -3.98 2009.4998849315 421.7 309.9
2009 182.5 5.71 171.7 -3.87 2009.5 406.6 305.2
2009 182.542 4.75 170.6 -3.32 2009.5001150685 579.8 443.9
2009 182.583 4.21 166.5 -2.94 2009.5002273973 639.5 501
2009 182.625 4 169.7 -2.28 2009.5003424658 746.5 589.1
2009 182.667 3.89 169.1 -2 2009.5004575342 775.2 611.3
2009 182.708 3.43 165 -1.95 2009.500569863 687.2 535.1
2009 182.75 3.13 165.4 -1.87 2009.5006849315 625.5 488.5
2009 182.792 2.84 159.2 -2.01 2009.5008 509.1 399.4
2009 182.833 3.18 155.9 -2.17 2009.5009123288 456.8 361.8
2009 182.875 3.49 147.5 -2.31 2009.5010273973 388 309.1
2009 182.917 3.94 151.9 -2.66 2009.5011424658 230.7 185
2009 182.958 3.91 155.5 -2.82 2009.5012547945 167.4 134
2009 183 3.81 147.1 -2.88 2009.501369863 110.3 90.1
2009 183.042 4.09 144 -3.03 2009.5014849315 48.7 40
2009 183.083 4.22 140.3 -3.21 2009.5015972603 22.5 18.5
2009 183.125 4.22 138.9 -3.34 2009.5017123288 19.5 16.1
2009 183.167 5.12 142 -3.23 2009.5018273973 20 16.4
2009 183.208 5.44 145.1 -3.05 2009.501939726 31 25.3
2009 183.25 5.41 149.3 -2.94 2009.5020547945 60.9 49.5
2009 183.292 5.84 159.7 -2.73 2009.502169863 97.7 79.2
2009 183.333 5.57 157 -2.65 2009.5022821918 168.7 136.2
2009 183.375 5.87 156.5 -2.45 2009.5023972603 215.4 173.9
2009 183.417 6.6 152.8 -2.12 2009.5025123288 303.3 244.5
2009 183.458 7.66 163.1 -2.1 2009.5026246575 370.2 300.2
2009 183.5 7.07 156.9 -1.9 2009.502739726 494.2 397.6
2009 183.542 7.47 157.4 -1.6 2009.5028547945 560.6 451.2
2009 183.583 7.57 167.6 -1.64 2009.5029671233 610.7 493.7
2009 183.625 7.42 166.5 -2.06 2009.5030821918 584 469.5
2009 183.667 7.82 172.3 -2.15 2009.5031972603 664 528.6
2009 183.708 7.48 167.8 -2.19 2009.503309589 636.6 508.4
2009 183.75 6.47 166.7 -2.11 2009.5034246575 576.6 462.5
2009 183.792 6.63 166.9 -1.93 2009.503539726 536.2 424
2009 183.833 6.36 169.8 -2.18 2009.5036520548 420 334.9
2009 183.875 6.62 156.6 -2.34 2009.5037671233 390.9 307.1
2009 183.917 6.75 154.6 -2.56 2009.5038821918 283.6 225.7
2009 183.958 6.19 143 -2.78 2009.5039945205 164 132.9
2009 184 5.86 139.6 -2.63 2009.504109589 102.8 84.2
2009 184.042 4.79 116.7 -2.86 2009.5042246575 54.3 44.7
2009 184.083 4.33 100.9 -3.69 2009.5043369863 38.8 31.9
2009 184.125 3.54 104 -4.06 2009.5044520548 22.3 18.4
2009 184.167 3.63 109.4 -2.84 2009.5045671233 16.8 14
2009 184.208 3.26 99.1 -2.69 2009.5046794521 19.3 16
2009 184.25 3.83 98.5 -2.87 2009.5047945205 48.3 40.2
2009 184.292 5.25 102.8 -3.03 2009.504909589 112.7 95
2009 184.333 7.64 111 -2.97 2009.5050219178 162.9 140.3
2009 184.375 8.23 109.4 -3.28 2009.5051369863 232.3 197.5
2009 184.417 8.67 122 -2.65 2009.5052520548 250.7 204.9
2009 184.458 7.58 120 -2.52 2009.5053643836 317.7 259.2
2009 184.5 7.38 143.1 -2.07 2009.5054794521 427.5 348.5
2009 184.542 8.48 167.3 -1.73 2009.5055945205 585.1 474.6
2009 184.583 7.39 163.7 -1.31 2009.5057068493 606.7 490.3
2009 184.625 8.02 157 -1.19 2009.5058219178 633.7 509.5
2009 184.667 7.89 159.5 -1.26 2009.5059369863 664.1 532.7
2009 184.708 6.88 161 -1.17 2009.5060493151 668 531.4
2009 184.75 5.64 158.3 -0.98 2009.5061643836 593.9 472.2
2009 184.792 4.53 156.7 -0.8 2009.5062794521 546.8 438.2
2009 184.833 4.08 158 -0.94 2009.5063917808 463.6 370.1
2009 184.875 2.44 143.3 -0.87 2009.5065068493 298.7 242.3
2009 184.917 1.72 120 -0.87 2009.5066219178 188 153.8
2009 184.958 1.33 170 -0.92 2009.5067342466 114.7 96.6
2009 185 1.95 224.3 -1.68 2009.5068493151 88.7 73
2009 185.042 1.87 222.3 -2.13 2009.5069643836 51.2 42.3
2009 185.083 1.51 221.4 -2.46 2009.5070767123 26.8 22.3
2009 185.125 1.79 204.2 -2.72 2009.5071917808 15.3 12.9
2009 185.167 1.19 180.6 -2.86 2009.5073068493 12.9 11.4
2009 185.208 0.89 140 -3.56 2009.5074191781 15.2 14.5
2009 185.25 0.68 134.1 -3.66 2009.5075342466 19.5 19.6
2009 185.292 0.69 201.9 -3.57 2009.5076493151 35.9 35.2
2009 185.333 1.21 39.8 -3.81 2009.5077616438 77.6 77.1
2009 185.375 1.19 280 -4.3 2009.5078767123 95.9 102.7
2009 185.417 0.68 156 -3.48 2009.5079917808 235.7 237.4
2009 185.458 0.62 105.4 -1.35 2009.5081041096 421.8 355.7
2009 185.5 0.79 122 0.92 2009.5082191781 646.8 542.4
2009 185.542 0.62 122.9 2.77 2009.5083342466 723.5 591
2009 185.583 0.75 123.2 3.04 2009.5084465753 838.1 661.7
2009 185.625 1.66 51.3 0.49 2009.5085616438 818.9 629.9
2009 185.667 1.62 34.03 0.78 2009.5086767123 791.2 598.4
2009 185.708 0.93 185.3 2.29 2009.5087890411 760.3 566.5
2009 185.75 0.89 323.1 3.1 2009.5089041096 715.5 524.2
2009 185.792 1.04 228.9 1.85 2009.5090191781 637.4 456
2009 185.833 1.7 44.68 0.42 2009.5091315068 539.3 377.9
2009 185.875 1.48 82.8 0.02 2009.5092465753 444 303
2009 185.917 2.8 73.9 -1.41 2009.5093616438 343.9 223.3
2009 185.958 3.4 66.42 -2.25 2009.5094739726 252.4 148.6
2009 186 3.56 58.84 -3.17 2009.5095890411 173 98.5
2009 186.042 3.88 61.66 -4.08 2009.5097041096 107.9 68.7
2009 186.083 3.66 79.1 -4.97 2009.5098164384 59.8 43.9
2009 186.125 3.61 78 -6.55 2009.5099315068 35.4 28.4
2009 186.167 4.32 73.3 -7.68 2009.5100465753 25.5 21.4
2009 186.208 4.01 75.7 -8.57 2009.5101589041 30.3 35.2
2009 186.25 3.82 79.6 -8.19 2009.5102739726 80.9 67.1
2009 186.292 3.71 80.5 -8.68 2009.5103890411 148.1 122.7
2009 186.333 3.65 80.1 -8.24 2009.5105013699 229.1 193.4
2009 186.375 4.27 83.4 -7.11 2009.5106164384 331.3 278.2
2009 186.417 4.77 92.3 -5.62 2009.5107315068 420.1 347.6
2009 186.458 5.14 104.1 -4.54 2009.5108438356 507.5 413.9
2009 186.5 3.08 100.6 -3.17 2009.5109589041 596.3 476.2
2009 186.542 3.58 103.3 -2.18 2009.5110739726 675.5 531.6
2009 186.583 3.93 110.6 -1.24 2009.5111863014 732.8 568.3
2009 186.625 3.33 115.9 -0.21 2009.5113013699 771 589.8
2009 186.667 2.38 136 0.51 2009.5114164384 774.2 585.1
2009 186.708 1.84 174.4 1.14 2009.5115287671 759.3 559
2009 186.75 1.99 278.9 0.29 2009.5116438356 714.2 515
2009 186.792 1.83 317.9 0.39 2009.5117589041 637.6 451.3
2009 186.833 2.24 215 -0.36 2009.5118712329 541.2 375
2009 186.875 2.14 313.9 -0.3 2009.5119863014 436.1 293.2
2009 186.917 2.03 194.7 -1.05 2009.5121013699 328 211.3
2009 186.958 3.08 37.66 -1.91 2009.5122136986 220.9 137.2
2009 187 3.18 33.93 -3.43 2009.5123287671 103.2 64
2009 187.042 2.46 63.46 -4.38 2009.5124438356 75.4 49.6
2009 187.083 2.27 136.3 -5.46 2009.5125561644 40.9 30.2
2009 187.125 4.63 27 -5.12 2009.5126712329 26.9 22.2
2009 187.167 5.38 42.46 -6.27 2009.5127863014 28.4 25.2
2009 187.208 5.93 41.49 -6.86 2009.5128986301 26.4 24.7
2009 187.25 6.71 45.78 -5.76 2009.5130136986 76.1 64.8
2009 187.292 6.68 44.99 -5.52 2009.5131287671 135.6 114.5
2009 187.333 4.61 104 -2.5 2009.5132410959 237.6 198.4
2009 187.375 4.83 64.74 0.12 2009.5133561644 333 280.5
2009 187.417 5.4 95.2 1.01 2009.5134712329 357.4 294.6
2009 187.458 6.69 109.9 2.31 2009.5135835616 489.1 398.5
2009 187.5 6.92 109.7 2.74 2009.5136986301 567.2 441.2
2009 187.542 6.73 117.9 3.01 2009.5138136986 662.8 499.3
2009 187.583 5.36 113.1 2.91 2009.5139260274 669.2 493.3
2009 187.625 6.34 117.8 2.9 2009.5140410959 603.8 439.5
2009 187.667 6.16 115.8 3.04 2009.5141561644 699.9 493.8
2009 187.708 6.25 115.2 3.09 2009.5142684932 662.4 460.1
2009 187.75 5.79 105.9 3.22 2009.5143835616 630.2 428
2009 187.792 5.08 103.8 3.51 2009.5144986301 572 381.8
2009 187.833 6.49 108.7 3.77 2009.5146109589 541.9 352.1
2009 187.875 7.17 108.9 3.59 2009.5147260274 411.3 261
2009 187.917 7.07 107.9 3.61 2009.5148410959 328.8 207.8
2009 187.958 8.59 111.4 3.54 2009.5149534247 226.6 146.1
2009 188 9.39 113.9 3.26 2009.5150684932 116.6 78.4
2009 188.042 9.15 111.9 3.11 2009.5151835616 59.1 40.6
2009 188.083 10.04 111.9 3.27 2009.5152958904 31 21.5
2009 188.125 9.9 109.9 3.22 2009.5154109589 21.7 15.1
2009 188.167 10.58 110.8 3.11 2009.5155260274 17.5 12.4
2009 188.208 11.25 110.7 3.05 2009.5156383562 28.8 21.6
2009 188.25 10.53 111.6 2.97 2009.5157534247 73.9 52.4
2009 188.292 10.3 110.4 3.01 2009.5158684932 134.5 95.8
2009 188.333 9.58 106.5 2.61 2009.5159808219 165.8 117.9
2009 188.375 8.95 108.1 2.6 2009.5160958904 245.1 176.4
2009 188.417 8.54 106.3 2.69 2009.5162109589 250.4 179.4
2009 188.458 8.31 107.2 2.99 2009.5163232877 338.6 239.9
2009 188.5 8.66 114.2 3.19 2009.5164383562 439.1 308.4
2009 188.542 9.99 103.7 3.2 2009.5165534247 465.6 327.1
2009 188.583 9.07 109.4 3.4 2009.5166657534 499.9 353.7
2009 188.625 10.76 113.5 3.41 2009.5167808219 464.6 333.3
2009 188.667 10.11 111.7 3.29 2009.5168958904 461.3 327.2
2009 188.708 9.75 115.1 3.39 2009.5170082192 464.1 325.5
2009 188.75 9.63 113.7 3.4 2009.5171232877 516.3 349.4
2009 188.792 9.23 112.5 3.23 2009.5172383562 526.4 346.5
2009 188.833 8.99 110.9 3.32 2009.5173506849 535.1 337.5
2009 188.875 8.8 117.7 3.16 2009.5174657534 417.1 257
2009 188.917 9.31 121.1 3.05 2009.5175808219 300.5 179
2009 188.958 8.85 121.7 2.78 2009.5176931507 170.6 106.3
2009 189 8.87 122.3 2.71 2009.5178082192 124.8 78.8
2009 189.042 8.72 123.9 2.56 2009.5179232877 50.1 33.2
2009 189.083 8.65 119.7 2.51 2009.5180356164 32.9 21.9
2009 189.125 8.88 122.4 2.33 2009.5181506849 20.3 13.6
2009 189.167 9.63 120.4 2.28 2009.5182657534 15.2 10.8
2009 189.208 9.78 116.7 1.98 2009.5183780822 19.5 14.2
2009 189.25 11.05 119.7 2.16 2009.5184931507 78.3 53.6
2009 189.292 11.29 121.8 2.39 2009.5186082192 106.6 73.6
2009 189.333 10.49 115 2.03 2009.5187205479 93.8 67.3
2009 189.375 10.36 114 2.19 2009.5188356164 213.7 159.7
2009 189.417 9.54 118.4 2.61 2009.5189506849 317.2 229.8
2009 189.458 8.46 116.7 2.91 2009.5190630137 492 350.6
2009 189.5 9.31 116 3.43 2009.5191780822 590.5 415.2
2009 189.542 9.35 114.6 3.52 2009.5192931507 672 463.7
2009 189.583 9.81 113.9 3.69 2009.5194054795 727.1 492.5
2009 189.625 9.7 108.9 3.66 2009.5195205479 759.3 503.8
2009 189.667 10.02 110.2 3.77 2009.5196356164 760.3 494.7
2009 189.708 9.47 108.8 3.89 2009.5197479452 739 470.3
2009 189.75 9.86 108.8 3.91 2009.5198630137 679.3 424.2
2009 189.792 9.67 107.5 3.83 2009.5199780822 614.7 373.8
2009 189.833 9.65 109.1 3.75 2009.520090411 530.2 313
2009 189.875 9.45 109.3 3.58 2009.5202054795 454.4 260.5
2009 189.917 9.04 108.3 3.37 2009.5203205479 324.2 171.8
2009 189.958 8.19 108.7 3.09 2009.5204328767 183.5 92.8
2009 190 7.52 109.4 2.6 2009.5205479452 80.3 44.1
2009 190.042 6.28 114.3 2.1 2009.5206630137 52.9 33.5
2009 190.083 6.17 116.9 1.58 2009.5207753425 33.1 21.6
2009 190.125 5.64 111.6 0.97 2009.520890411 17.8 12
2009 190.167 5.06 101.5 0.33 2009.5210054795 15.7 11.1
2009 190.208 5.15 102 -0.1 2009.5211178082 21.4 19.5
2009 190.25 5.41 99.8 -0.08 2009.5212328767 64.4 46.1
2009 190.292 5.59 100.7 0.01 2009.5213479452 127.6 90.6
2009 190.333 5.59 98 0.55 2009.521460274 206.8 151.4
2009 190.375 5.8 99.3 1.28 2009.5215753425 301.3 221.3
2009 190.417 5.89 97.2 1.98 2009.521690411 406.6 290.7
2009 190.458 5.79 95.2 2.27 2009.5218027397 509 357.5
2009 190.5 5.78 94.9 2.59 2009.5219178082 604.5 417.2
2009 190.542 5.67 96.6 2.99 2009.5220328767 691.8 470.5
2009 190.583 4.98 95.9 3.03 2009.5221452055 689.6 463.2
2009 190.625 4.44 89.8 3.25 2009.522260274 718.3 475.8
2009 190.667 5.2 94.6 3.15 2009.5223753425 570.3 378
2009 190.708 5.07 100.4 3.2 2009.5224876712 573.6 379.7
2009 190.75 5.66 103.6 2.9 2009.5226027397 449.6 301.5
2009 190.792 6.26 104.7 2.86 2009.5227178082 441.9 292.6
2009 190.833 5.86 108 2.83 2009.522830137 322.1 214.3
2009 190.875 6.12 103 2.75 2009.5229452055 259.2 171.9
2009 190.917 6.54 105.7 2.84 2009.523060274 159.3 106.1
2009 190.958 5.28 97.8 2.81 2009.5231726027 134 88.8
2009 191 3.64 124.9 2.44 2009.5232876712 76.1 51.5
2009 191.042 3.57 120.5 2.47 2009.5234027397 35.7 24.4
2009 191.083 4.19 101.4 1.95 2009.5235150685 16.2 11.3
2009 191.125 3.79 124.9 1.42 2009.523630137 4.9 3.8
2009 191.167 5.03 121.4 0.95 2009.5237452055 6.7 5
2009 191.208 5.25 131 0.75 2009.5238575342 13.8 8.5
2009 191.25 4.52 134.7 0.83 2009.5239726027 17.3 10.8
2009 191.292 4.5 128.2 1.02 2009.5240876712 43.2 26.3
2009 191.333 5.14 145.4 1.03 2009.5242 66.3 40.4
2009 191.375 4.76 139.4 1.31 2009.5243150685 96.7 61.4
2009 191.417 4.1 128.9 1.48 2009.524430137 135 85.2
2009 191.458 4.25 111.1 1.59 2009.5245424658 261 158.5
2009 191.5 4.14 118.2 2.02 2009.5246575342 373.7 229.7
2009 191.542 4.64 103.8 2.14 2009.5247726027 502.8 314.6
2009 191.583 5.41 108.6 2.82 2009.5248849315 689.8 439.8
2009 191.625 4.63 106.6 2.86 2009.525 602.4 390.8
2009 191.667 4.87 100.6 2.98 2009.5251150685 755 485.8
2009 191.708 5 104.3 2.97 2009.5252273973 728.8 470.7
2009 191.75 4.61 104.5 3.13 2009.5253424658 677.6 430.9
2009 191.792 5.22 101.1 3.33 2009.5254575342 602.4 373.7
2009 191.833 5.09 88.6 3.4 2009.525569863 511.4 307.8
2009 191.875 5.37 77.8 3.21 2009.5256849315 413.1 237.4
2009 191.917 5.38 71.2 2.87 2009.5258 313.7 165.8
2009 191.958 4.99 65.31 2.52 2009.5259123288 220.4 99.7
2009 192 4.98 63.57 2.18 2009.5260273973 143.8 64.8
2009 192.042 5.14 60.09 1.95 2009.5261424658 76.7 41.3
2009 192.083 5.01 63.73 1.28 2009.5262547945 36.8 24.1
2009 192.125 4.78 67.82 0.86 2009.526369863 21.1 15.7
2009 192.167 4.95 70.7 0.8 2009.5264849315 19 15.4
2009 192.208 4.66 70.7 0.57 2009.5265972603 22.3 24.7
2009 192.25 5.06 70 0.83 2009.5267123288 64.5 50.4
2009 192.292 5.79 80.3 1.21 2009.5268273973 129.1 97.3
2009 192.333 4.8 84.9 1.68 2009.526939726 208.8 159.9
2009 192.375 4.09 87.8 2 2009.5270547945 267.6 203.6
2009 192.417 5.04 98 2.57 2009.527169863 387.5 286.6
2009 192.458 5.14 102.3 2.83 2009.5272821918 515.2 372
2009 192.5 5.15 102.3 2.92 2009.5273972603 594 418.9
2009 192.542 5.07 102.6 3.14 2009.5275123288 734.5 505.5
2009 192.583 5.39 100.1 2.99 2009.5276246575 688.4 465.1
2009 192.625 5.96 102.3 3.26 2009.527739726 733.1 490.7
2009 192.667 5.78 105.5 3.24 2009.5278547945 733 481.4
2009 192.708 6.25 104 3.23 2009.5279671233 748.6 480.2
2009 192.75 5.73 108.3 3.02 2009.5280821918 692.6 438.7
2009 192.792 5.72 107.6 2.97 2009.5281972603 621.6 385.8
2009 192.833 5.49 108 2.83 2009.528309589 441.6 274.1
2009 192.875 5.81 104.2 2.61 2009.5284246575 261.1 165.3
2009 192.917 5.67 102.2 2.6 2009.528539726 294.6 179.4
2009 192.958 6.05 107.8 2.68 2009.5286520548 141.1 75.4
2009 193 5.91 102.2 2.77 2009.5287671233 155.9 70.6
2009 193.042 7.37 105.7 2.51 2009.5288821918 80.8 40.8
2009 193.083 6.89 106.1 2.51 2009.5289945205 25.9 17.2
2009 193.125 6.84 111.7 2.46 2009.529109589 18.4 12.5
2009 193.167 6.89 107 2.19 2009.5292246575 15 10.7
2009 193.208 7.69 112.1 2.16 2009.5293369863 20.1 19.6
2009 193.25 7.91 111.3 2.09 2009.5294520548 61.9 44.4
2009 193.292 6.98 104.6 1.79 2009.5295671233 120.1 86.2
2009 193.333 6.89 101.8 1.99 2009.5296794521 193.6 143.8
2009 193.375 7.21 106.2 2.55 2009.5297945205 281.3 208.8
2009 193.417 7.82 101.6 2.82 2009.529909589 392.9 283.8
2009 193.458 7.18 102.5 3.02 2009.5300219178 486.6 346.5
2009 193.5 7.1 103.4 3.21 2009.5301369863 583.1 407.7
2009 193.542 7.19 101.3 3.44 2009.5302520548 663 454.8
2009 193.583 7.03 101.5 3.32 2009.5303643836 718.5 483.4
2009 193.625 6.47 101.2 3.27 2009.5304794521 750.8 496.3
2009 193.667 6.4 99.2 3.32 2009.5305945205 757.1 492
2009 193.708 6.32 98.7 3.36 2009.5307068493 731.2 466.6
2009 193.75 6.28 96.8 3.24 2009.5308219178 679.9 425.5
2009 193.792 6.3 94.4 3.21 2009.5309369863 606.4 370.4
2009 193.833 6.25 93.3 3.08 2009.5310493151 442.5 264.3
2009 193.875 5.98 100.9 2.66 2009.5311643836 221.6 139.5
2009 193.917 5.64 105.1 2.88 2009.5312794521 182.8 117.9
2009 193.958 4.51 122.8 3.32 2009.5313917808 126.6 78.8
2009 194 4.55 109.3 2.52 2009.5315068493 75.9 49.6
2009 194.042 5.17 108.9 2.42 2009.5316219178 54.4 34.9
2009 194.083 6.52 99.4 2.35 2009.5317342466 16.2 11.1
2009 194.125 6.63 98.8 2.42 2009.5318493151 10.6 7.3
2009 194.167 6.52 101 2.24 2009.5319643836 12.2 8.5
2009 194.208 6.65 102.6 2.14 2009.5320767123 18.7 14.8
2009 194.25 6.19 101.7 2.34 2009.5321917808 46 32.4
2009 194.292 5.61 105.4 2.29 2009.5323068493 78.3 54.9
2009 194.333 6.04 106.2 2.43 2009.5324191781 131.2 93.9
2009 194.375 6.1 102.2 2.77 2009.5325342466 250.4 178.1
2009 194.417 6.43 101.1 3.22 2009.5326493151 428.8 301.3
2009 194.458 5.57 99.3 3.33 2009.5327616438 499 348.6
2009 194.5 5.81 101.6 3.67 2009.5328767123 568.1 391.8
2009 194.542 6.19 98 3.61 2009.5329917808 657.4 444.2
2009 194.583 7.23 97.7 3.81 2009.5331041096 672.2 448.4
2009 194.625 6.94 96.3 3.67 2009.5332191781 694.1 457.3
2009 194.667 7.05 98.5 3.65 2009.5333342466 662.2 430
2009 194.708 6.37 99.1 3.43 2009.5334465753 585.6 379.4
2009 194.75 7.01 101.7 3.11 2009.5335616438 506.4 328.9
2009 194.792 8.2 111.5 3.17 2009.5336767123 381.8 248.9
2009 194.833 7.99 115.1 2.93 2009.5337890411 263.3 176.6
2009 194.875 7.3 113.5 2.95 2009.5339041096 244.7 160.6
2009 194.917 7.05 115.5 2.98 2009.5340191781 143 95.6
2009 194.958 9.53 129 2.77 2009.5341315068 111.7 74.1
2009 195 10.23 121.3 2.12 2009.5342465753 62.3 41.4
2009 195.042 10.37 117.2 2.02 2009.5343616438 22.1 14.9
2009 195.083 10.26 117.1 2.13 2009.5344739726 10.8 7.1
2009 195.125 9.72 117.8 2.26 2009.5345890411 6.4 4.3
2009 195.167 8.24 116.9 2.26 2009.5347041096 4 2.8
2009 195.208 7.53 113.5 2.27 2009.5348164384 4.5 3.2
2009 195.25 6.83 111.2 2.43 2009.5349315068 8.1 5.7
2009 195.292 7.03 106.6 2.46 2009.5350465753 38.4 24.8
2009 195.333 7.57 103.5 2.79 2009.5351589041 66.7 43.6
2009 195.375 8.63 105.4 3.04 2009.5352739726 92.8 62.1
2009 195.417 8.84 113 3.05 2009.5353890411 116.6 80.1
2009 195.458 8.56 115.6 3.08 2009.5355013699 295.1 195
2009 195.5 8.11 110.5 3.2 2009.5356164384 379.7 249.9
2009 195.542 8.24 105.8 3.32 2009.5357315068 419.1 275.6
2009 195.583 9.47 112.6 3.64 2009.5358438356 500.6 329
2009 195.625 9.3 118 3.66 2009.5359589041 601.1 392.1
2009 195.667 8.34 130.8 3.92 2009.5360739726 564.5 365
2009 195.708 6.74 113.7 3.41 2009.5361863014 515.4 332.5
2009 195.75 6.24 105.1 3.45 2009.5363013699 553.3 349.6
2009 195.792 6.87 104.4 3.57 2009.5364164384 630 382.1
2009 195.833 7.35 104.5 3.47 2009.5365287671 497.4 290.7
2009 195.875 6.93 107.4 3.33 2009.5366438356 391.5 218.3
2009 195.917 7.41 102.5 3.23 2009.5367589041 195.6 107.5
2009 195.958 7.56 105.8 3.08 2009.5368712329 93.3 59.7
2009 196 7.05 106.9 3.08 2009.5369863014 65.3 41.8
2009 196.042 7.1 108 2.89 2009.5371013699 29.9 19.4
2009 196.083 6.57 111 2.76 2009.5372136986 16.4 10.9
2009 196.125 7.2 106.6 2.62 2009.5373287671 14.7 9.3
2009 196.167 6.72 110 2.62 2009.5374438356 12.7 8.3
2009 196.208 6.17 109.5 2.77 2009.5375561644 13.1 9.1
2009 196.25 6.9 98.1 2.77 2009.5376712329 34.3 23.2
2009 196.292 7.76 89.5 2.87 2009.5377863014 57.6 38.6
2009 196.333 8.5 86.7 2.98 2009.5378986301 199.9 138.7
2009 196.375 9.2 82.8 2.96 2009.5380136986 275.6 197.9
2009 196.417 9.5 83.9 2.88 2009.5381287671 350.1 249.6
2009 196.458 9.9 82.2 2.87 2009.5382410959 459.7 322.3
2009 196.5 10.15 85.6 2.99 2009.5383561644 552.5 378.2
2009 196.542 10.5 84.4 3.13 2009.5384712329 628.1 420.9
2009 196.583 10.21 80.6 3.36 2009.5385835616 711.4 465.6
2009 196.625 9.68 84.8 3.53 2009.5386986301 721.3 461.4
2009 196.667 9.09 82.6 3.64 2009.5388136986 729 455.2
2009 196.708 9.45 84.1 3.9 2009.5389260274 741.5 451.3
2009 196.75 9.74 88.1 4.19 2009.5390410959 687.6 410.2
2009 196.792 8.75 82.6 4.13 2009.5391561644 579.7 336.2
2009 196.833 8.44 88.4 4.17 2009.5392684932 520.5 292
2009 196.875 8 87.6 4.2 2009.5393835616 419 223.4
2009 196.917 9.17 85.7 4.14 2009.5394986301 311.6 145.3
2009 196.958 8.89 92 4.08 2009.5396109589 220.8 85.8
2009 197 9.69 93.7 4.04 2009.5397260274 140 56
2009 197.042 9.82 93.3 3.89 2009.5398410959 72.8 33.9
2009 197.083 9.94 94.3 3.46 2009.5399534247 33.1 18.5
2009 197.125 10.86 95.1 3.3 2009.5400684932 16.4 10.2
2009 197.167 10.47 95.8 2.95 2009.5401835616 10.2 6.7
2009 197.208 11.08 93.7 2.65 2009.5402958904 16.1 10.6
2009 197.25 12.48 94.8 2.29 2009.5404109589 29 19.4
2009 197.292 11.82 95.3 1.82 2009.5405260274 58.9 40.1
2009 197.333 11.55 95.5 1.69 2009.5406383562 154.6 111.6
2009 197.375 11.89 96.3 1.69 2009.5407534247 234.8 173.9
2009 197.417 11.07 96.9 1.75 2009.5408684932 310.1 219.1
2009 197.458 10.94 95.8 1.92 2009.5409808219 347.5 240.7
2009 197.5 11 94.6 2.69 2009.5410958904 572.7 380.6
