"TIMESTAMP" "RECORD" "year.jd" "Year" "Day_of_Year" "Hour" "sw_in_Avg" "sw_ref_Avg" "net_rad_Avg" "tc_air_Avg" "t_air_Avg(1)" "t_air_Avg(2)" "rh_Avg(1)" "rh_Avg(2)" "U_Avg(1)" "U_Avg(2)" "Dir_Avg(1)" "Dir_Avg(2)" "pressure_Avg" "SD_1_Avg" "SD_2_Avg" "tc_air_Max" "tc_air_Min" "U_Max(1)" "U_Max(2)" "Battery"
"2014-06-05 00:00:00" 627 2014.4273972603 2014 156 0 1.558 1.109 -3.932 -0.921 -0.603 0.104 80.2 75.49 5.632 7.346 132.5 113.2 587.4 0.868 0.836 -0.554 -1.386 7.474 8.83 14.08
"2014-06-05 01:00:00" 628 2014.4275114155 2014 156 1 0.871 0.604 -5.264 -0.889 -0.865 -0.249 79.5 74.57 6.966 8.27 137.2 118.6 587 0.869 0.832 -0.528 -1.207 8.43 8.86 13.97
"2014-06-05 02:00:00" 629 2014.4276255708 2014 156 2 0.567 0.428 -5.28 -1.347 -1.377 -0.725 77.28 72.28 7.11 7.922 132.7 113.3 586.7 0.871 0.832 -0.933 -1.758 8.14 8.77 13.89
"2014-06-05 03:00:00" 630 2014.427739726 2014 156 3 0.265 0.238 -4.932 -2.295 -2.373 -1.742 78.44 73.78 7.894 7.466 125.9 105.8 586.3 0.873 0.834 -1.527 -3.061 9.68 8.58 13.8
"2014-06-05 04:00:00" 631 2014.4278538813 2014 156 4 0.19 0.155 -4.521 -3.329 -3.506 -2.886 79.76 74.99 8.91 7.899 121.3 102 585.8 0.87 0.824 -2.906 -3.928 10.64 9.87 13.72
"2014-06-05 05:00:00" 632 2014.4279680365 2014 156 5 0.233 0.193 -5.227 -3.985 -4.125 -3.469 78.42 73.02 9.98 10.13 122.1 102.6 585.1 0.877 0.838 -3.42 -4.536 11.71 12.74 13.67
"2014-06-05 06:00:00" 633 2014.4280821918 2014 156 6 0.637 0.494 -5.874 -4.52 -4.653 -3.933 77.29 71.31 10.17 10.48 121.5 101.9 584.7 0.878 0.84 -4.151 -4.909 11.88 13.96 13.72
"2014-06-05 07:00:00" 634 2014.428196347 2014 156 7 1.366 1.041 -5.897 -4.737 -4.793 -4.113 76.32 70.11 10.24 10.6 119.8 100.4 584.3 0.878 0.841 -4.284 -5.156 12.09 14.63 13.88
"2014-06-05 08:00:00" 635 2014.4283105023 2014 156 8 2.396 1.882 -4.269 -4.512 -4.564 -3.941 76.87 70.56 11.27 12.54 116.9 99.5 583.6 0.878 0.842 -3.808 -4.793 13.09 16.15 14.24
"2014-06-05 09:00:00" 636 2014.4284246575 2014 156 9 3.589 2.809 -1.608 -3.761 -3.856 -3.238 77.55 70.64 11.54 13.32 119 100.8 583.1 0.877 0.842 -3.063 -4.692 13.69 16.88 14.94
"2014-06-05 10:00:00" 637 2014.4285388128 2014 156 10 3.24 2.521 -0.3 -3.214 -3.346 -2.71 79.09 71.32 12.47 15.32 127 107.6 582.1 0.876 0.846 -2.776 -3.661 15.27 18.45 14.91
"2014-06-05 11:00:00" 638 2014.428652968 2014 156 11 3.751 2.924 -0.176 -2.615 -2.768 -2.056 77.99 68.78 13.18 16.35 127.5 108.5 581.2 0.874 0.84 -2.029 -2.989 15.75 19.75 14.66
"2014-06-05 12:00:00" 639 2014.4287671233 2014 156 12 5.397 4.181 0.712 -1.301 -1.432 -0.807 74.2 66.15 12.68 15.48 137.8 117.1 581 0.872 0.84 -0.299 -2.432 14.97 18.5 15.87
"2014-06-05 13:00:00" 640 2014.4288812785 2014 156 13 5.01 3.865 1.046 -0.322 -0.389 0.198 74.15 66.45 12.05 14.61 138.9 118.5 580.7 0.871 0.841 0.389 -0.989 14.28 17.26 15.47
"2014-06-05 14:00:00" 641 2014.4289954338 2014 156 14 5.658 4.366 1.111 0.592 0.488 1.271 74.25 64.63 11.78 14.59 145.3 126.4 580.5 0.87 0.842 1.313 -0.147 14.16 16.82 15.52
"2014-06-05 15:00:00" 642 2014.429109589 2014 156 15 6.755 5.165 2.687 1.067 1.131 1.789 74.73 66.71 10.85 13.4 146.2 127.1 580.5 0.871 0.835 1.63 0.647 12.81 15.67 15.53
"2014-06-05 16:00:00" 643 2014.4292237443 2014 156 16 6.374 4.789 3.903 1.638 1.823 2.254 71.77 65.72 9.29 10.26 142.2 121.5 580.9 0.873 0.838 2.153 1.136 10.72 12.75 16.31
"2014-06-05 17:00:00" 644 2014.4293378995 2014 156 17 4.978 3.76 2.411 1.902 2.094 2.509 69.91 64.2 8.77 9.59 151.2 132 581 0.873 0.838 3.106 0.847 12.11 14.73 14.62
"2014-06-05 18:00:00" 645 2014.4294520548 2014 156 18 4.069 3.015 -1.487 -0.007 0.209 0.269 89.3 88.5 6.899 8.07 162.7 144 580.9 0.871 0.847 0.901 -0.114 10.06 10.18 14.81
"2014-06-05 19:00:00" 646 2014.42956621 2014 156 19 3.998 3.086 0.045 -0.065 0.147 0.227 90.7 89.8 10.68 12.58 158.6 139.4 580.2 0.838 0.827 -0.016 -0.108 14.35 16.74 14.63
"2014-06-05 20:00:00" 647 2014.4296803653 2014 156 20 3.175 2.485 0.702 0.64 0.849 1.297 88 85 12.32 14.72 156.7 136.8 580.1 0.833 0.827 1.408 -0.048 14.59 17.76 14.49
"2014-06-05 21:00:00" 648 2014.4297945205 2014 156 21 3.003 2.236 2.61 0.976 1.07 1.557 86.1 82.4 8.87 10.16 164.9 146.6 580.7 0.839 0.826 1.239 0.799 11.11 13.01 14.45
"2014-06-05 22:00:00" 649 2014.4299086758 2014 156 22 2.014 1.477 1.855 0.829 0.916 1.309 86.6 83.5 6.915 8.38 159.8 141 581.1 0.847 0.829 1.146 0.653 9.41 10.01 14.3
"2014-06-05 23:00:00" 650 2014.4300228311 2014 156 23 1.255 0.935 1.107 0.811 0.799 1.176 87.2 84.5 7.28 8.78 150.1 131.6 581.3 0.848 0.832 1.019 0.67 8.88 9.71 14.21
"2014-06-06 00:00:00" 651 2014.4301369863 2014 157 0 0.69 0.519 0.669 0.784 0.714 1.102 87.2 84.7 8.18 9.52 155.6 138.3 581.4 0.85 0.837 0.961 0.623 10.04 11.37 14.06
"2014-06-06 01:00:00" 652 2014.4302511416 2014 157 1 0.386 0.293 0.359 0.566 0.465 0.776 88.7 86.7 7.258 8.8 149.9 131.9 581.7 0.852 0.842 0.709 0.445 9.04 9.64 13.95
"2014-06-06 02:00:00" 653 2014.4303652968 2014 157 2 0.363 0.263 0.116 0.547 0.434 0.735 88.7 86.7 6.992 8.57 157.5 137.1 581.7 0.853 0.844 0.702 0.424 8.22 9.56 13.86
"2014-06-06 03:00:00" 654 2014.4304794521 2014 157 3 0.153 0.116 0.085 0.458 0.27 0.558 89.4 87.6 6.745 8.28 162.3 142.4 581.6 0.854 0.844 0.662 0.235 8.4 9.62 13.76
"2014-06-06 04:00:00" 655 2014.4305936073 2014 157 4 0.244 0.181 0.248 0.293 0.103 0.347 90.1 88.4 6.504 7.909 164.3 146 581.5 0.855 0.843 0.45 0.151 8.06 9.4 13.71
"2014-06-06 05:00:00" 656 2014.4307077626 2014 157 5 0.186 0.14 0.08 0.175 -0.002 0.204 90 88.3 6.512 7.861 166.8 148.8 581.4 0.855 0.844 0.347 -0.004 8.97 9.43 13.65
"2014-06-06 06:00:00" 657 2014.4308219178 2014 157 6 0.272 0.209 0.199 -0.041 -0.218 -0.05 90.6 89.1 6.825 8.24 164.8 144.8 581.3 0.856 0.845 0.014 -0.081 8.38 9.73 13.64
"2014-06-06 07:00:00" 658 2014.4309360731 2014 157 7 0.372 0.289 0.002 0.075 -0.126 0.09 89.1 86.8 7.471 8.89 163.8 144.8 581.3 0.857 0.844 0.254 -0.07 9.12 10.04 13.64
"2014-06-06 08:00:00" 659 2014.4310502283 2014 157 8 0.458 0.359 -0.143 0.095 -0.095 0.156 87.5 84.9 7.782 9.07 168.7 149.4 581.2 0.857 0.845 0.223 0.011 9.36 9.87 13.71
"2014-06-06 09:00:00" 660 2014.4311643836 2014 157 9 1.146 0.902 0.407 -0.121 -0.264 -0.064 87.2 84.7 8.19 8.91 179 160.3 581.2 0.858 0.845 0.105 -0.293 10.78 12.22 13.97
"2014-06-06 10:00:00" 661 2014.4312785388 2014 157 10 1.811 1.414 0.562 -0.536 -0.575 -0.509 86.9 84.7 8.51 8.61 182.7 166.2 581.3 0.859 0.846 -0.293 -0.647 10.94 12.13 14.32
"2014-06-06 11:00:00" 662 2014.4313926941 2014 157 11 2.831 2.209 0.858 -0.506 -0.583 -0.4 86.2 83.7 9.42 9.51 185.9 167.7 581.4 0.86 0.846 -0.385 -0.641 11.46 13.58 15.36
"2014-06-06 12:00:00" 663 2014.4315068493 2014 157 12 3.206 2.523 0.513 -0.472 -0.493 -0.337 86.5 84.1 9.39 9.12 188.4 170.9 581.6 0.861 0.847 -0.316 -0.643 11.71 12.99 15.57
"2014-06-06 13:00:00" 664 2014.4316210046 2014 157 13 3.75 2.912 1.13 -0.734 -0.722 -0.601 87.1 85.1 8.49 7.986 188.9 171.1 581.9 0.861 0.848 -0.574 -0.83 10.08 9.98 15.13
"2014-06-06 14:00:00" 665 2014.4317351598 2014 157 14 3.976 3.11 0.663 -0.775 -0.716 -0.643 86.7 84.7 8.09 8.16 186.1 167.5 582.3 0.861 0.849 -0.565 -0.89 9.82 10.16 14.79
"2014-06-06 15:00:00" 666 2014.4318493151 2014 157 15 4.213 3.318 0.347 -0.803 -0.775 -0.709 87.1 85.2 8.16 8.57 178.7 161.2 582.3 0.862 0.849 -0.665 -0.918 9.54 9.96 15
"2014-06-06 16:00:00" 667 2014.4319634703 2014 157 16 4.995 3.886 1.16 -0.605 -0.512 -0.461 86.5 84.7 8.07 8.56 179 161.8 582.4 0.862 0.85 -0.441 -0.725 9.76 9.21 14.92
"2014-06-06 17:00:00" 668 2014.4320776256 2014 157 17 5.334 4.108 2.146 -0.542 -0.426 -0.383 86.5 84.5 8.1 8.62 179.3 161.9 582.6 0.863 0.849 -0.199 -0.738 10.05 10.37 14.77
"2014-06-06 18:00:00" 669 2014.4321917808 2014 157 18 4.194 3.269 0.848 -0.793 -0.721 -0.718 88.8 87.2 8.07 8.67 178.7 160.4 582.8 0.86 0.852 -0.566 -0.957 9.55 9.38 14.57
"2014-06-06 19:00:00" 670 2014.4323059361 2014 157 19 2.769 2.202 0.01 -0.953 -1.018 -0.95 90.2 88.8 8.22 8.63 179.1 161.5 583.1 0.863 0.852 -0.78 -1.065 9.56 9.62 14.48
"2014-06-06 20:00:00" 671 2014.4324200913 2014 157 20 2.28 1.821 -0.067 -1.153 -1.203 -1.103 91.1 89.5 8.02 8.17 187 169.9 583.5 0.861 0.857 -0.959 -1.391 9.55 8.99 14.48
"2014-06-06 21:00:00" 672 2014.4325342466 2014 157 21 2.18 1.736 -0.253 -2.218 -2.132 -2.055 90 88.2 5.159 6.127 219.2 201.7 583.9 0.86 0.868 -1.238 -3.858 8.92 9.21 14.4
"2014-06-06 22:00:00" 673 2014.4326484018 2014 157 22 1.715 1.372 -0.406 -3.037 -3.02 -2.899 89.2 87 2.49 2.889 190.6 171.9 584.4 0.859 0.87 -2.604 -3.518 3.417 3.763 14.3
"2014-06-06 23:00:00" 674 2014.4327625571 2014 157 23 1.056 0.853 -0.324 -2.74 -2.734 -2.695 89.8 87.8 2.761 3.204 201.9 183.4 584.6 0.86 0.864 -2.255 -3.777 4.175 4.56 14.19
"2014-06-07 00:00:00" 675 2014.4328767123 2014 158 0 0.681 0.552 -0.37 -4.085 -4.127 -4.065 89.2 86.6 2.523 2.887 299.6 280.8 584.7 0.861 0.863 -3.595 -4.453 4.273 4.782 14.07
"2014-06-07 01:00:00" 676 2014.4329908676 2014 158 1 0.385 0.315 -0.3 -4.549 -4.672 -4.56 89.3 86.2 2.194 2.453 326.5 307.8 584.9 0.864 0.868 -4.172 -4.76 3.038 3.227 13.96
"2014-06-07 02:00:00" 677 2014.4331050228 2014 158 2 0.244 0.201 -0.353 -4.572 -4.729 -4.537 89.4 85.9 1.355 1.488 236.9 253.4 584.9 0.858 0.845 -4.443 -4.699 2.169 2.332 13.86
"2014-06-07 03:00:00" 678 2014.4332191781 2014 158 3 0.14 0.117 -0.268 -4.588 -4.757 -4.528 89.6 86.2 1.157 1.284 114.6 143.7 584.8 0.86 0.852 -4.504 -4.673 1.542 1.666 13.77
"2014-06-07 04:00:00" 679 2014.4333333333 2014 158 4 0.098 0.086 -0.29 -4.593 -4.759 -4.533 89.9 86.6 1.478 1.693 316 320.2 584.6 0.854 0.845 -4.538 -4.67 1.986 2.156 13.69
"2014-06-07 05:00:00" 680 2014.4334474886 2014 158 5 0.168 0.146 -0.277 -4.798 -4.939 -4.748 89.6 86.4 2.118 2.495 316.5 297 584.3 0.867 0.834 -4.615 -5.01 3.535 4.181 13.64
"2014-06-07 06:00:00" 681 2014.4335616438 2014 158 6 0.245 0.204 -0.214 -4.848 -5.017 -4.845 89.8 86.5 2.632 3.164 296.6 331.1 584.2 0.849 0.835 -4.639 -4.978 3.103 3.574 13.63
"2014-06-07 07:00:00" 682 2014.4336757991 2014 158 7 0.521 0.435 -0.307 -4.562 -4.663 -4.519 89.8 86.4 2.256 2.697 45.27 255.1 584.1 0.834 0.824 -4.426 -4.671 2.842 3.535 13.71
"2014-06-07 08:00:00" 683 2014.4337899543 2014 158 8 0.842 0.705 -0.45 -4.276 -4.285 -4.135 89.7 85.3 1.67 1.93 92.2 194.8 583.9 0.832 0.817 -4.044 -4.49 2.443 2.783 13.87
"2014-06-07 09:00:00" 684 2014.4339041096 2014 158 9 1.246 1.039 -0.712 -4.223 -4.099 -4.063 89.3 85 1.623 2.033 232.1 253.6 583.9 0.831 0.817 -3.9 -4.663 3.241 3.874 14.14
"2014-06-07 10:00:00" 685 2014.4340182648 2014 158 10 1.875 1.559 -1.044 -4.316 -3.928 -4.008 89 83.6 1.141 1.246 235.9 246.7 583.7 0.83 0.813 -3.919 -4.646 1.895 2.156 14.46
"2014-06-07 11:00:00" 686 2014.4341324201 2014 158 11 2.764 2.368 -1.825 -3.545 -2.714 -2.78 88.6 78.8 0.747 0.883 109.2 155.1 583.6 0.831 0.815 -2.065 -4.322 2.254 2.646 15.22
"2014-06-07 12:00:00" 687 2014.4342465753 2014 158 12 3.987 3.308 -1.876 -3.448 -2.358 -2.212 87.6 73.81 0.709 0.864 248.5 221 583.6 0.835 0.817 -1.69 -4.25 1.607 2.287 15.72
"2014-06-07 13:00:00" 688 2014.4343607306 2014 158 13 5.118 4.211 -1.26 -3.243 -1.868 -1.776 86 71.83 1.038 1.208 237.7 216.2 583.6 0.835 0.815 -2.327 -3.815 1.823 2.045 15.52
"2014-06-07 14:00:00" 689 2014.4344748858 2014 158 14 5.495 4.548 -1.851 -3.882 -3.183 -2.705 84.1 74.48 1.767 2.197 231.9 204 583.7 0.84 0.817 -2.992 -4.423 3.064 3.437 15.39
"2014-06-07 15:00:00" 690 2014.4345890411 2014 158 15 5.8 4.781 -2.483 -4.116 -3.404 -3.043 83.7 76.74 1.567 1.729 239.2 196.4 583.8 0.838 0.818 -3.761 -4.423 2.698 3.005 15.05
"2014-06-07 16:00:00" 691 2014.4347031963 2014 158 16 5.709 4.712 -1.922 -4.131 -3.602 -3.23 84.8 79.09 2.625 3.128 212 198.7 583.8 0.837 0.815 -3.764 -4.378 4.253 4.828 15.04
"2014-06-07 17:00:00" 692 2014.4348173516 2014 158 17 5.584 4.629 -0.698 -4.371 -4.101 -3.91 85.5 81.4 3.191 4.293 240.6 219.9 583.9 0.837 0.815 -3.858 -4.833 4.39 5.22 14.87
"2014-06-07 18:00:00" 693 2014.4349315068 2014 158 18 4.739 3.954 -0.616 -4.811 -4.519 -4.251 85.8 81.4 2.895 3.833 226.5 208.2 584.1 0.837 0.814 -4.489 -5.194 4.358 5.416 14.7
"2014-06-07 19:00:00" 694 2014.4350456621 2014 158 19 3.907 3.281 -0.256 -5.187 -4.971 -4.685 86.1 81.9 3.105 4.113 222.1 203.9 584.2 0.838 0.814 -4.901 -5.513 4.743 5.906 14.57
"2014-06-07 20:00:00" 695 2014.4351598174 2014 158 20 3.068 2.588 -0.357 -5.54 -5.45 -5.208 86.2 82.4 2.768 3.672 238.3 220.1 584.6 0.839 0.815 -5.312 -5.757 4.299 5.07 14.51
"2014-06-07 21:00:00" 696 2014.4352739726 2014 158 21 2.313 1.949 -0.242 -5.73 -5.637 -5.406 87.3 83.9 2.617 3.505 230.6 213.3 584.6 0.84 0.816 -5.58 -5.874 3.809 4.501 14.4
"2014-06-07 22:00:00" 697 2014.4353881279 2014 158 22 1.791 1.504 -0.057 -5.625 -5.582 -5.345 88.2 85.1 2.65 3.553 220.6 204.3 584.7 0.841 0.817 -5.396 -5.8 4.123 4.795 14.32
"2014-06-07 23:00:00" 698 2014.4355022831 2014 158 23 1.105 0.929 -0.016 -5.542 -5.626 -5.397 88.8 85.9 3.505 4.813 216.1 199.1 584.8 0.842 0.817 -5.443 -5.644 4.874 6.017 14.18
"2014-06-08 00:00:00" 699 2014.4356164384 2014 159 0 0.715 0.599 -0.049 -5.603 -5.727 -5.491 88.9 85.9 4.004 5.21 214.5 197.1 585 0.832 0.817 -5.48 -5.744 4.887 6.507 14.05
"2014-06-08 01:00:00" 700 2014.4357305936 2014 159 1 0.491 0.409 -0.151 -5.972 -6.122 -5.879 88.8 85.6 4.519 5.936 211.9 194.8 585.2 0.833 0.818 -5.72 -6.22 6.331 7.455 13.9
"2014-06-08 02:00:00" 701 2014.4358447489 2014 159 2 0.255 0.213 -0.089 -6.043 -6.196 -6.005 89.1 86.2 3.965 4.76 206.9 190.2 585.5 0.823 0.819 -5.967 -6.115 5.194 5.841 13.8
"2014-06-08 03:00:00" 702 2014.4359589041 2014 159 3 0.146 0.122 -0.056 -6.103 -6.273 -6.099 89.1 86.2 3.588 4.77 235.3 215.1 585.8 0.824 0.82 -5.957 -6.229 4.809 5.847 13.72
"2014-06-08 04:00:00" 703 2014.4360730594 2014 159 4 0.123 0.101 -0.073 -6.274 -6.427 -6.246 88.9 85.9 2.723 3.576 234.5 215.9 586.1 0.826 0.821 -6.1 -6.449 4.116 5.22 13.65
"2014-06-08 05:00:00" 704 2014.4361872146 2014 159 5 0.187 0.153 -0.139 -6.375 -6.519 -6.289 88.8 85.6 1.415 1.992 246.2 227 586.3 0.826 0.822 -6.254 -6.77 3.476 3.907 13.59
"2014-06-08 06:00:00" 705 2014.4363013699 2014 159 6 0.337 0.279 -0.149 -6.614 -6.71 -6.359 88.5 84.7 0.868 1.123 239.4 230.2 586.7 0.826 0.822 -6.292 -6.87 2.398 2.679 13.59
"2014-06-08 07:00:00" 706 2014.4364155251 2014 159 7 0.635 0.529 -0.057 -6.605 -6.555 -6.171 88.1 80.6 0.901 1.032 142.1 135.3 587.1 0.826 0.822 -6.16 -6.841 2.443 2.45 13.7
"2014-06-08 08:00:00" 707 2014.4365296804 2014 159 8 1.092 0.911 0.053 -6.53 -6.686 -6.101 87.3 76.14 2.017 2.377 84 65.79 587.6 0.826 0.823 -6.346 -6.699 3.129 3.835 13.93
"2014-06-08 09:00:00" 708 2014.4366438356 2014 159 9 2.088 1.735 -0.569 -6.347 -6.585 -5.826 85.5 72.99 2.76 3.425 108.2 88 588 0.827 0.824 -6.008 -6.653 3.966 4.462 14.26
"2014-06-08 10:00:00" 709 2014.4367579909 2014 159 10 4.056 3.37 -3.454 -7.731 -7.495 -6.187 81.1 68.14 2.172 3.812 114.6 91.4 588.2 0.831 0.829 -6.349 -8.42 3.214 5.024 14.51
"2014-06-08 11:00:00" 710 2014.4368721461 2014 159 11 5.005 4.147 -4.959 -8.15 -7.969 -7.144 78.34 67.44 2.679 3.85 116.8 95.2 588.4 0.832 0.83 -7.769 -8.6 4.247 5.383 14.68
"2014-06-08 12:00:00" 711 2014.4369863014 2014 159 12 5.864 4.862 -5.284 -7.026 -7.1 -6.259 75.36 66.05 3.862 4.965 117.6 97.3 588.4 0.831 0.829 -6.215 -8.08 4.795 5.9 16.06
"2014-06-08 13:00:00" 712 2014.4371004566 2014 159 13 6.601 5.456 -5.881 -5.8 -5.659 -5.012 70.55 63.47 4.692 5.824 115.9 93.4 588.6 0.834 0.827 -5.363 -6.317 6.109 7.174 16.67
"2014-06-08 14:00:00" 713 2014.4372146119 2014 159 14 7.103 5.887 -5.337 -5.119 -4.882 -4.306 70.75 63.91 5.023 6.189 116.5 97.8 588.7 0.844 0.815 -4.694 -5.509 5.9 7.252 16.5
"2014-06-08 15:00:00" 714 2014.4373287671 2014 159 15 7.384 6.101 -2.868 -4.239 -3.835 -3.447 68.79 62.66 5.114 6.24 119 98.7 588.9 0.846 0.813 -3.845 -4.691 6.435 7.52 16.28
"2014-06-08 16:00:00" 715 2014.4374429224 2014 159 16 7.41 6.072 -0.78 -3.602 -3.086 -2.734 67.19 61.53 5.158 6.209 118.9 98.2 588.9 0.845 0.812 -3.323 -3.888 6.083 7.03 16.12
"2014-06-08 17:00:00" 716 2014.4375570776 2014 159 17 7.217 5.841 1.457 -3.218 -2.697 -2.328 65.97 60.46 5.372 6.489 116.3 96.2 588.8 0.845 0.812 -3.077 -3.36 6.246 7.409 15.94
"2014-06-08 18:00:00" 717 2014.4376712329 2014 159 18 6.787 5.419 1.554 -3.043 -2.559 -2.159 65.47 59.41 5.62 6.917 112.4 92.7 588.8 0.845 0.812 -2.945 -3.21 6.716 8.47 15.69
"2014-06-08 19:00:00" 718 2014.4377853881 2014 159 19 6.091 4.828 2.145 -3.31 -2.864 -2.378 66.67 59.84 5.796 7.398 110.7 89.8 588.9 0.846 0.813 -3.181 -3.428 6.527 8.23 15.07
"2014-06-08 20:00:00" 719 2014.4378995434 2014 159 20 5.257 4.119 1.031 -3.604 -3.209 -2.641 66.18 59.14 6.15 7.866 108.9 88.7 588.9 0.848 0.814 -3.345 -3.942 7.03 8.47 14.74
"2014-06-08 21:00:00" 720 2014.4380136986 2014 159 21 4.316 3.334 -0.207 -4.332 -4.012 -3.336 67.18 60.01 6.478 7.983 115.5 94.1 589 0.85 0.816 -3.859 -4.816 7.605 8.6 14.53
"2014-06-08 22:00:00" 721 2014.4381278539 2014 159 22 3.319 2.507 -1.251 -5.218 -4.978 -4.209 68.23 60.93 6.555 8.01 115 94.6 588.8 0.851 0.817 -4.622 -5.771 7.722 8.54 14.29
"2014-06-08 23:00:00" 722 2014.4382420091 2014 159 23 2.441 1.796 -2.366 -6.079 -5.932 -5.11 68.68 61.14 7.125 7.507 117.6 98.2 588.6 0.853 0.819 -5.547 -6.661 8.49 8.6 14.15
"2014-06-09 00:00:00" 723 2014.4383561644 2014 160 0 1.585 1.129 -3.883 -7.059 -6.996 -6.153 69.59 62.14 7.614 7.139 117.7 97.4 588.4 0.855 0.821 -6.525 -7.892 9.01 8.4 14.06
"2014-06-09 01:00:00" 724 2014.4384703196 2014 160 1 0.907 0.648 -4.73 -7.866 -7.939 -7.109 71.28 64.17 7.328 7.236 117.9 96.2 588.4 0.856 0.822 -7.567 -8.22 8.7 8.36 13.97
"2014-06-09 02:00:00" 725 2014.4385844749 2014 160 2 0.417 0.318 -5.37 -8.27 -8.38 -7.538 72.56 65.74 7.585 7.117 118.4 96.9 588.3 0.857 0.823 -7.84 -8.72 8.75 8.47 13.87
"2014-06-09 03:00:00" 726 2014.4386986301 2014 160 3 0.144 0.121 -4.757 -8.76 -8.96 -8.1 73.84 66.73 8.35 7.335 116.6 95.6 588.1 0.857 0.824 -8.37 -9.25 9.68 8.36 13.77
"2014-06-09 04:00:00" 727 2014.4388127854 2014 160 4 0.259 0.216 -4.655 -9.35 -9.52 -8.76 74.67 67.76 8.78 7.595 116.9 95.8 587.8 0.858 0.825 -8.97 -9.87 10.37 9.87 13.72
"2014-06-09 05:00:00" 728 2014.4389269406 2014 160 5 0.416 0.346 -5.571 -9.54 -9.66 -8.96 74.07 67.54 8.68 7.462 114.5 94.6 587.4 0.859 0.826 -9.27 -9.8 10.56 8.47 13.71
"2014-06-09 06:00:00" 729 2014.4390410959 2014 160 6 0.812 0.64 -5.658 -9.41 -9.53 -8.82 74.58 68.13 8.47 7.378 114.3 93.7 587.2 0.859 0.826 -8.88 -9.91 9.98 8.48 13.78
"2014-06-09 07:00:00" 730 2014.4391552511 2014 160 7 1.163 0.93 -4.922 -8.8 -8.88 -8.24 74.49 68.19 8.46 7.423 116.6 96.5 587.1 0.857 0.825 -8.35 -9.02 10.49 10.1 13.9
"2014-06-09 08:00:00" 731 2014.4392694064 2014 160 8 2.284 1.862 -4.831 -8.29 -8.32 -7.738 74.66 68.13 9.43 8.42 121.1 101.4 587.1 0.857 0.824 -7.846 -8.73 10.92 10.8 14.17
"2014-06-09 09:00:00" 732 2014.4393835616 2014 160 9 2.569 2.102 -3.085 -7.649 -7.681 -7.166 73.75 67.18 9.27 8.09 122.6 101.4 587.1 0.856 0.823 -7.308 -8.09 10.88 10.14 14.39
"2014-06-09 10:00:00" 733 2014.4394977169 2014 160 10 3.531 2.87 -1.762 -6.774 -6.784 -6.311 72.29 65.12 9.23 8.04 123.4 103 587.2 0.855 0.822 -6.202 -7.425 10.94 11.13 14.6
"2014-06-09 11:00:00" 734 2014.4396118721 2014 160 11 4.724 3.84 -3.218 -5.695 -5.594 -5.133 70.14 63.22 8.29 7.352 124.7 104.3 587.4 0.853 0.82 -5.109 -6.315 9.83 8.3 14.83
"2014-06-09 12:00:00" 735 2014.4397260274 2014 160 12 5.209 4.193 -1.079 -4.484 -4.358 -3.944 70.32 63.21 8.51 7.36 125.5 105.3 587.5 0.851 0.819 -3.885 -5.164 9.95 8.35 14.97
"2014-06-09 13:00:00" 736 2014.4398401826 2014 160 13 5.583 4.461 0.235 -3.29 -3.094 -2.732 70.82 64.31 7.924 7.497 127.7 107.3 587.8 0.849 0.817 -2.789 -3.908 9.4 8.62 15.09
"2014-06-09 14:00:00" 737 2014.4399543379 2014 160 14 6.056 4.831 0.273 -2.166 -1.929 -1.549 70.67 64.5 7.492 7.807 128.2 108.4 588 0.848 0.815 -1.598 -2.829 9.02 8.7 15.14
"2014-06-09 15:00:00" 738 2014.4400684932 2014 160 15 6.908 5.489 1.292 -0.859 -0.552 -0.243 71.16 64.91 7.181 8.05 128.8 108.8 588.1 0.846 0.816 -0.393 -1.563 8.81 8.64 15.03
"2014-06-09 16:00:00" 739 2014.4401826484 2014 160 16 6.789 5.371 1.791 0.098 0.395 0.834 72.49 65.15 6.814 8.01 125.8 105.6 588.1 0.845 0.819 0.58 -0.468 7.794 8.6 15.24
"2014-06-09 17:00:00" 740 2014.4402968037 2014 160 17 6.927 5.396 3.009 0.814 1.157 1.55 72.06 65.47 6.937 8.19 129.7 111.5 588.1 0.847 0.82 1.211 0.549 7.814 8.79 14.9
"2014-06-09 18:00:00" 741 2014.4404109589 2014 160 18 5.704 4.369 3.051 1.375 1.601 2.01 70.55 64.77 6.887 7.893 130.4 111.4 587.9 0.849 0.821 1.733 1.091 8.3 8.68 15.26
"2014-06-09 19:00:00" 742 2014.4405251142 2014 160 19 5.342 3.996 4.061 1.671 1.994 2.365 70.8 65.18 6.274 7.793 134.5 115.2 588.2 0.852 0.823 1.888 1.518 7.82 8.72 14.97
"2014-06-09 20:00:00" 743 2014.4406392694 2014 160 20 4.261 3.139 3.301 1.869 2.103 2.544 70.46 64.6 6.353 7.972 133.9 114.2 588.6 0.855 0.828 2.038 1.682 7.18 8.72 14.6
"2014-06-09 21:00:00" 744 2014.4407534247 2014 160 21 3.33 2.439 1.95 1.839 1.961 2.489 71.67 65.88 6.536 8.14 130.4 110.4 588.8 0.856 0.832 2.048 1.655 7.879 8.76 14.41
