  Jul.Day  S1(up) S2(up)   S(dw)   Alb1  Alb2  net_rad
  231.667   570.6   543.7   446.7  78.  82.  -20.2
  231.708   551.4   523.9   423.8  77.  81.     .3
  231.750   509.1   483.0   385.3  76.  80.    9.3
  231.792   443.9   419.0   328.8  74.  78.   19.4
  231.833   354.9   333.2   259.5  73.  78.   22.7
  231.875   273.8   254.7   196.5  72.  77.   13.8
  231.917   218.8   203.4   150.5  69.  74.   21.3
  231.958    87.6    76.8    54.8  62.  71.  -11.9
  232.000    41.6    32.8    29.7  71.  90.  -13.8
  232.042     5.2     5.3     3.9  75.  74.  -22.6
  232.083      .0      .2      .0   0.   0.  -13.2
  232.125      .0      .0      .0   0.   0.   -4.1
  232.167      .0      .0      .0   0.   0.   -1.6
  232.208      .0      .1      .0   0.   0.   -1.0
  232.250      .0      .2      .0   0.   0.   -1.0
  232.292     1.1     1.2      .8  80.  73.   -1.8
  232.333     8.4     8.4     6.2  74.  75.   -2.6
  232.375    34.7    33.8    24.6  71.  73.    7.2
  232.417    87.5    84.8    60.3  69.  71.   20.3
  232.458   138.4   133.6    94.0  68.  70.   28.6
  232.500   192.3   183.8   127.6  66.  69.   42.1
  232.542   279.5   268.0   183.1  66.  68.   65.5
  232.583   502.5   479.0   326.7  65.  68.   79.4
  232.625   592.5   557.4   376.4  64.  68.   70.4
  232.667   375.0   358.8   237.5  63.  66.   65.0
  232.708   505.2   479.9   314.6  62.  66.  104.4
  232.750   334.3   315.7   207.4  62.  66.   59.6
  232.792   420.3   394.4   257.0  61.  65.   87.7
  232.833   247.3   234.1   152.0  61.  65.   43.9
  232.875   145.9   135.5    88.9  61.  66.   10.3
  232.917    76.5    71.3    46.2  60.  65.   -7.2
  232.958    46.2    44.4    28.4  61.  64.   -3.2
  233.000     8.4     7.8     5.4  64.  69.  -16.4
  233.042      .9     1.0      .6  75.  67.  -27.3
  233.083      .0      .0      .0   0.   0.  -26.0
  233.125      .0      .0      .0   0.   0.  -18.3
  233.167      .0      .0      .0   0.   0.  -20.6
  233.208      .0      .0      .0   0.   0.  -27.4
  233.250      .0      .0      .0   0.   0.  -41.5
  233.292     1.5     1.5     1.1  71.  71.  -48.6
  233.333    10.3    10.1     7.0  68.  69.  -46.0
  233.375    81.7    80.7    52.9  65.  66.  -27.3
  233.417   214.9   210.0   138.5  64.  66.   25.7
  233.458   211.1   201.1   132.4  63.  66.   42.6
  233.500   424.6   404.0   260.5  61.  64.  107.9
  233.542   496.2   471.0   302.6  61.  64.  119.2
  233.583   501.7   478.6   305.0  61.  64.  111.3
  233.625   545.1   513.9   327.9  60.  64.  100.0
  233.667   365.3   344.9   220.3  60.  64.   71.5
  233.708   379.1   352.2   227.2  60.  65.   59.7
  233.750   414.0   389.3   248.2  60.  64.  103.1
  233.792   410.5   382.7   246.8  60.  64.   96.2
  233.833   319.2   296.5   195.8  61.  66.   54.3
  233.875   211.3   198.5   130.0  62.  65.   49.5
  233.917    77.5    75.1    48.7  63.  65.   23.7
  233.958    42.0    41.1    26.5  63.  64.   13.5
  234.000     5.4     5.4     3.6  66.  67.    1.3
  234.042      .2      .3      .2  99.  67.    -.9
  234.083      .0      .0      .0   0.   0.   -1.8
  234.125      .0      .0      .0   0.   0.    -.7
  234.167      .0      .0      .0   0.   0.    -.9
  234.208      .0      .0      .0   0.   0.   -2.1
  234.250      .0      .0      .0   0.   0.   -1.4
  234.292     1.5     1.1     1.6 107. 150.   -1.3
  234.333    16.3    11.2    16.7 103. 149.   -1.7
  234.375    39.1    26.7    39.9 102. 150.   -2.8
  234.417    73.2    48.8    73.7 101. 151.   -5.2
  234.458   112.5    74.7   113.9 101. 153.   -9.7
  234.500   169.1   110.9   169.7 100. 153.  -14.6
  234.542   242.8   244.3   216.9  89.  89.   -2.4
  234.583   294.6   292.4   251.0  85.  86.   11.8
  234.625   371.8   365.1   311.1  84.  85.   21.3
  234.667   356.4   347.3   294.0  82.  85.   25.7
  234.708   416.6   404.5   338.1  81.  84.   33.0
  234.750   267.9   255.0   214.6  80.  84.   20.2
  234.792   211.0   198.3   168.8  80.  85.   16.0
  234.833   168.3   155.8   135.2  80.  87.    8.9
  234.875   119.1   111.2    96.4  81.  87.    2.3
  234.917    66.0    62.5    53.9  82.  86.   -1.9
  234.958    25.7    24.5    21.2  83.  87.   -5.4
  235.000     6.3     6.1     5.3  84.  86.   -8.3
  235.042      .3      .3      .3  99. 100.   -9.2
  235.083      .0      .0      .0   0.   0.   -8.8
  235.125      .0      .0      .0   0.   0.  -13.7
  235.167      .0      .0      .0   0.   0.  -29.7
  235.208      .0      .0      .0   0.   0.  -40.2
  235.250      .0      .0      .1   0.   0.  -38.9
  235.292     3.1     3.1     2.6  86.  86.  -36.3
  235.333    23.5    23.9    21.7  92.  91.  -26.6
  235.375    43.0    41.6    35.7  83.  86.  -24.7
  235.417   117.9   111.8    95.6  81.  86.   -6.7
  235.458   164.3   155.6   135.0  82.  87.    4.5
  235.500   273.6   260.8   227.0  83.  87.    6.8
  235.542   444.1   420.0   355.5  80.  85.    9.5
  235.583   506.9   479.3   395.9  78.  83.  -10.7
  235.625   520.5   491.3   402.9  77.  82.  -24.9
  235.667   395.2   370.3   299.8  76.  81.    6.3
  235.708   244.3   230.5   186.1  76.  81.   23.4
  235.750   269.2   254.5   202.3  75.  80.   39.1
  235.792   375.6   350.1   269.7  72.  77.   41.0
  235.833   267.3   251.5   192.9  72.  77.   29.0
  235.875   118.1   112.7    86.6  73.  77.    8.6
  235.917    54.6    52.0    40.6  74.  78.  -12.4
  235.958    20.6    19.5    15.7  76.  80.  -32.9
  236.000     6.0     5.8     4.6  76.  78.  -11.5
  236.042      .1      .2      .1  99.  50.   -8.5
  236.083      .0      .0      .0   0.   0.   -7.3
  236.125      .0      .0      .0   0.   0.   -8.2
  236.167      .0      .0      .0   0.   0.   -4.3
  236.208      .0      .0      .0   0.   0.   -3.2
  236.250      .0      .1      .0   0.   0.   -3.8
  236.292      .5      .6      .5  99.  83.   -4.1
  236.333    10.9    10.5     8.7  80.  83.   -3.1
  236.375    47.0    44.9    37.0  79.  82.    2.0
  236.417   123.4   116.9    97.6  79.  83.    9.1
  236.458   156.5   148.6   125.8  80.  85.   11.4
  236.500   219.6   207.8   179.0  82.  86.   12.0
  236.542   357.6   337.6   291.2  81.  86.    9.3
  236.583   372.7   351.8   302.6  81.  86.   12.8
  236.625   407.2   384.4   330.2  81.  86.   14.2
  236.667   373.2   353.2   304.0  81.  86.   21.2
  236.708   394.9   373.3   322.0  82.  86.   26.1
  236.750   352.3   333.4   284.7  81.  85.   24.2
  236.792   326.6   311.1   267.0  82.  86.   25.6
  236.833   233.5   223.6   191.3  82.  86.   18.7
  236.875   184.2   175.9   149.7  81.  85.   16.0
  236.917    83.8    80.8    68.5  82.  85.    7.5
  236.958    27.9    27.1    23.2  83.  86.    1.8
  237.000     3.9     4.0     3.5  89.  87.   -2.2
  237.042      .1      .3      .1  99.  33.   -3.1
  237.083      .0      .2      .0   0.   0.   -2.8
  237.125      .0      .0      .0   0.   0.   -2.3
  237.167      .0      .0      .0   0.   0.   -3.8
  237.208      .0      .0      .2   0.   0.   -2.6
  237.250      .0      .1      .2   0.   0.   -3.1
  237.292      .4      .4      .5 124. 125.   -3.2
  237.333     4.9     4.8     4.4  91.  93.   -2.5
  237.375    26.8    25.6    23.3  87.  91.    -.8
  237.417    76.7    73.2    65.8  86.  90.    4.1
  237.458   131.1   125.8   112.3  86.  89.    6.7
  237.500   195.6   190.3   165.2  84.  87.    8.2
  237.542   218.9   212.4   182.2  83.  86.    8.0
  237.583   273.3   261.0   228.0  83.  87.   14.1
  237.625   337.3   321.4   284.3  84.  88.   13.5
  237.667   340.6   327.2   289.7  85.  89.   13.2
  237.708   347.4   333.8   297.8  86.  89.   12.1
  237.750   333.3   322.0   287.1  86.  89.   10.9
  237.792   308.2   295.9   264.1  86.  89.   10.2
  237.833   196.9   188.7   168.7  86.  89.    7.9
  237.875   126.2   121.3   108.7  86.  90.    3.4
  237.917    80.2    77.0    69.6  87.  90.    -.4
  237.958    27.3    26.5    24.0  88.  91.   -2.9
  238.000     2.8     2.8     2.6  96.  96.   -6.4
  238.042      .1      .3      .1  99.  33.   -7.9
  238.083      .0      .0      .0   0.   0.   -8.1
  238.125      .0      .0      .2   0.   0.   -6.6
  238.167      .0      .0      .0   0.   0.   -2.2
  238.208      .0      .0      .0   0.   0.   -2.3
  238.250      .0      .0      .0   0.   0.   -4.6
  238.292      .5      .6      .6 119. 100.   -1.4
  238.333     8.3     8.4     7.9  96.  95.   -2.1
  238.375    26.3    26.0    25.0  95.  96.   -1.9
  238.417   110.5   108.6   101.2  92.  93.     .5
  238.458   171.1   167.2   152.7  89.  91.   -1.7
  238.500   230.4   220.4   203.0  88.  92.    2.4
  238.542   284.2   272.0   250.8  88.  92.    4.0
  238.583   328.6   317.0   290.0  88.  91.    9.2
  238.625   451.1   433.1   391.6  87.  90.    5.5
  238.667   436.8   421.1   379.5  87.  90.    7.5
  238.708   396.5   381.5   342.1  86.  90.    5.8
  238.750   375.3   359.2   321.1  86.  89.   -3.2
  238.792   339.7   320.4   286.8  84.  90.  -23.5
  238.833   207.3   196.4   176.8  85.  90.  -10.1
  238.875   145.4   138.2   124.9  86.  90.   -3.6
  238.917    72.4    69.7    63.1  87.  91.   -4.5
  238.958    39.7    35.8    30.4  77.  85.   -7.2
  239.000     5.4     4.8     4.7  86.  98.  -36.6
  239.042      .1      .1      .2 199. 200.  -40.5
  239.083      .0      .0      .0   0.   0.  -40.0
  239.125      .0      .0      .0   0.   0.  -45.9
  239.167      .0      .0      .0   0.   0.  -46.7
  239.208      .0      .0      .0   0.   0.  -43.4
  239.250      .0      .0      .0   0.   0.  -47.1
  239.292      .6      .6      .6  99. 100.  -51.3
  239.333    10.2    11.2    11.5 113. 103.  -54.2
  239.375    56.3    61.0    56.6 100.  93.  -60.4
  239.417   142.7   147.0   129.5  91.  88.  -36.3
  239.458   233.9   237.6   213.2  91.  90.   -5.5
  239.500   325.2   324.9   287.6  88.  89.     .9
  239.542   405.7   401.3   352.9  87.  88.   -4.4
  239.583   474.0   465.3   405.6  86.  87.  -26.3
  239.625   514.9   501.4   434.3  84.  87.  -53.9
  239.667   523.6   506.9   431.5  82.  85.  -61.2
  239.708   506.6   488.7   415.3  82.  85.  -62.5
  239.750   462.5   443.6   377.5  82.  85.  -49.7
  239.792   388.2   370.8   314.9  81.  85.  -23.3
  239.833   304.8   289.0   244.4  80.  85.    1.5
  239.875   210.0   197.0   164.1  78.  83.    9.9
  239.917   123.5   112.8    80.3  65.  71.    1.7
  239.958    38.5    32.7    22.7  59.  69.  -29.1
  240.000     4.6     3.8     3.7  81.  97.  -38.8
  240.042      .0      .2      .2   0.   0.  -41.9
  240.083      .0      .0      .0   0.   0.  -42.1
  240.125      .0      .0      .0   0.   0.  -43.4
  240.167      .0      .0      .0   0.   0.  -44.6
  240.208      .0      .0      .0   0.   0.  -46.0
  240.250      .0      .0      .2   0.   0.  -47.2
  240.292      .4      .5      .6 149. 120.  -48.0
  240.333     8.7     9.4     9.0 103.  96.  -49.5
  240.375    50.3    55.4    51.1 102.  92.  -47.8
  240.417   135.1   140.6   122.1  90.  87.  -41.0
  240.458   224.7   228.7   201.1  90.  88.   10.1
  240.500   318.7   319.8   276.7  87.  87.   18.9
  240.542   403.8   400.2   343.1  85.  86.   14.2
  240.583   467.2   459.0   391.1  84.  85.   -8.5
  240.625   508.8   494.5   417.2  82.  84.  -41.8
  240.667   525.7   507.3   423.9  81.  84.  -15.5
  240.708   508.7   488.7   405.8  80.  83.    4.3
  240.750   463.4   442.0   366.6  79.  83.   -1.3
  240.792   393.8   373.8   310.1  79.  83.   -8.6
  240.833   305.7   287.7   237.7  78.  83.  -15.7
  240.875   209.6   194.8   157.7  75.  81.  -21.0
  240.917   114.6   103.7    69.9  61.  67.  -26.6
  240.958    36.4    30.6    20.3  56.  66.  -45.8
  241.000     4.0     3.5     3.2  79.  91.  -56.0
  241.042      .0      .0      .0   0.   0.  -58.2
  241.083      .0      .0      .0   0.   0.  -56.9
  241.125      .0      .0      .0   0.   0.  -57.2
  241.167      .0      .1      .0   0.   0.  -55.1
  241.208      .0      .1      .0   0.   0.  -59.2
  241.250      .0      .1      .0   0.   0.  -57.0
  241.292      .3      .4      .4 133. 100.  -58.3
  241.333     5.6     5.9     5.3  94.  89.  -58.5
  241.375    19.9    19.9    16.9  85.  85.  -52.7
  241.417    98.9   100.2    83.4  84.  83.  -55.6
  241.458   126.6   124.6   104.2  82.  84.  -20.7
  241.500   241.8   235.4   195.6  81.  83.    6.1
  241.542   238.0   229.9   188.9  79.  82.   25.7
  241.583   298.8   288.0   236.2  79.  82.   32.0
  241.625   287.9   277.9   229.0  80.  82.   26.8
  241.667   303.9   293.6   243.7  80.  83.   26.2
  241.708   353.8   339.8   282.2  80.  83.   27.2
  241.750   356.5   344.0   287.9  81.  84.   30.8
  241.792   242.1   234.8   195.0  81.  83.   21.5
  241.833   155.7   151.5   125.6  81.  83.   13.9
  241.875    77.7    76.1    63.7  82.  84.    7.0
  241.917    38.3    37.6    31.8  83.  85.    3.1
  241.958     4.9     5.0     4.3  89.  87.    -.5
  242.000      .6      .7      .6  99.  86.   -1.0
  242.042      .0      .0      .0   0.   0.   -1.0
  242.083      .0      .0      .0   0.   0.    -.9
  242.125      .0      .0      .0   0.   0.   -1.1
  242.167      .0      .1      .0   0.   0.   -1.9
  242.208      .0      .0      .0   0.   0.   -1.0
  242.250      .0      .0      .1   0.   0.   -2.0
  242.292      .1      .2      .3 298. 150.   -2.1
  242.333     5.4     5.5     4.9  90.  88.   -1.7
  242.375    22.3    22.1    19.2  86.  87.    1.6
  242.417    68.6    67.7    58.3  85.  86.    4.3
  242.458   100.7    98.6    85.5  85.  87.    4.5
  242.500   153.3   148.8   129.9  85.  87.    6.0
  242.542   242.2   233.8   207.0  85.  89.    9.1
  242.583   259.2   250.2   222.3  86.  89.   10.6
  242.625   342.6   330.4   293.3  86.  89.   10.7
  242.667   365.6   352.4   316.5  87.  90.   11.4
  242.708   326.1   315.4   282.2  87.  89.   14.4
  242.750   295.3   285.5   255.6  87.  90.   12.9
  242.792   167.9   163.3   144.6  86.  89.    7.9
  242.833    93.9    91.5    78.8  84.  86.    4.6
  242.875    99.2    96.0    83.0  84.  86.    3.8
  242.917    40.3    39.2    34.5  86.  88.   -3.0
  242.958    10.1    10.0     9.0  89.  90.   -8.2
  243.000     1.4     1.4     1.4  99. 100.  -25.1
  243.042      .0      .0      .0   0.   0.  -37.2
  243.083      .0      .0      .0   0.   0.  -37.0
  243.125      .0      .0      .1   0.   0.  -35.4
  243.167      .0      .0      .2   0.   0.  -32.6
  243.208      .0      .2      .0   0.   0.  -25.5
  243.250      .0      .0      .0   0.   0.  -28.9
  243.292      .1      .2      .3 298. 150.  -34.2
  243.333     5.8     5.9     5.4  94.  91.  -18.2
  243.375    28.5    28.8    26.0  91.  90.  -10.0
  243.417    82.6    83.3    74.2  90.  89.    1.8
  243.458   120.2   120.5   107.5  89.  89.   12.0
  243.500   180.0   179.9   160.0  89.  89.    8.6
  243.542   224.3   224.3   198.7  89.  89.    8.8
  243.583   261.8   261.5   231.0  88.  88.    9.3
  243.625   267.2   266.9   235.6  88.  88.    8.5
  243.667   264.1   263.7   232.2  88.  88.   10.8
  243.708   287.0   285.9   250.6  87.  88.   12.2
  243.750   244.6   244.2   213.7  87.  88.   10.5
  243.792   207.3   206.9   180.7  87.  87.    7.5
  243.833   152.8   152.4   133.0  87.  87.    2.6
  243.875    89.8    90.0    78.6  88.  87.   -2.4
  243.917    41.5    41.8    36.6  88.  88.   -6.0
  243.958    10.8    11.0     9.7  91.  88.   -9.9
  244.000     1.0     1.1     1.0  99.  90.  -11.5
  244.042      .0      .0      .0   0.   0.  -12.6
  244.083      .0      .0      .0   0.   0.  -12.2
  244.125      .0      .0      .0   0.   0.  -12.0
  244.167      .0      .0      .0   0.   0.  -15.4
  244.208      .0      .0      .0   0.   0.  -23.9
  244.250      .0      .0      .0   0.   0.  -33.3
  244.292      .0      .1      .1   0.   0.  -41.6
  244.333     4.2     4.3     3.9  94.  90.  -41.7
  244.375    35.0    38.5    35.1 100.  91.  -40.6
  244.417   140.8   147.1   127.0  90.  86.  -18.5
  244.458   210.1   215.7   192.9  92.  89.    -.4
  244.500   343.6   345.6   305.4  89.  88.   -5.5
  244.542   414.0   412.1   360.0  87.  87.   -7.9
  244.583   392.1   387.8   334.8  85.  86.  -23.5
  244.625   373.5   369.1   316.9  85.  86.   -2.4
  244.667   371.5   368.7   315.3  85.  86.    9.9
  244.708   407.8   403.2   342.3  84.  85.   16.9
  244.750   332.7   329.7   279.4  84.  85.   13.0
  244.792   274.4   270.0   229.4  84.  85.    9.2
  244.833   233.1   225.4   188.1  81.  83.    -.7
  244.875    83.2    82.0    70.3  85.  86.   -6.8
  244.917    43.4    43.5    37.8  87.  87.   -4.3
  244.958     9.5     9.7     8.6  91.  88.   -1.6
  245.000      .5      .6      .6 119. 100.   -2.3
  245.042      .0      .0      .0   0.   0.    1.4
  245.083      .0      .0      .0   0.   0.   -1.0
  245.125      .0      .0      .0   0.   0.   -5.3
  245.167      .0      .0      .0   0.   0.   -5.7
  245.208      .0      .0      .2   0.   0.   -3.5
  245.250      .0      .0      .2   0.   0.   -4.8
  245.292      .0      .0      .2   0.   0.   -7.7
  245.333     2.2     2.3     2.0  90.  86.   -6.9
  245.375    16.1    16.2    13.8  86.  85.   -2.7
  245.417    50.1    49.8    41.7  83.  84.    3.8
  245.458    94.8    93.8    78.5  83.  84.    8.1
  245.500   139.3   137.1   114.3  82.  83.   11.5
  245.542   215.9   211.4   175.0  81.  83.   14.2
  245.583   330.8   321.7   264.3  80.  82.   21.0
  245.625   389.9   377.7   307.3  79.  81.    5.5
  245.667   364.2   351.4   284.8  78.  81.   11.5
  245.708   281.0   271.4   219.5  78.  81.    6.5
  245.750   294.1   283.4   228.7  78.  81.   10.3
  245.792   246.1   237.4   191.2  78.  81.   10.3
  245.833   184.1   176.6   141.9  77.  80.    8.6
  245.875   103.0    98.7    79.3  77.  80.   -9.8
  245.917    42.9    41.7    34.1  79.  82.  -16.5
  245.958     5.9     5.9     5.0  85.  84.  -14.1
  246.000      .2      .3      .3 149. 100.  -10.6
  246.042      .0      .0      .0   0.   0.  -10.9
  246.083      .0      .0      .0   0.   0.   -5.5
  246.125      .0      .0      .1   0.   0.  -18.3
  246.167      .0      .0      .2   0.   0.  -36.1
  246.208      .0      .0      .2   0.   0.  -10.9
  246.250      .0      .0      .2   0.   0.   -8.5
  246.292      .0      .0      .2   0.   0.   -6.1
  246.333     1.7     1.7     1.4  81.  81.  -15.8
  246.375    19.7    19.4    14.3  73.  74.   -1.1
  246.417    37.6    36.5    26.9  72.  74.    4.9
  246.458    85.6    82.1    60.1  70.  73.   13.9
  246.500   148.8   140.4   101.8  68.  72.   30.8
  246.542   168.4   158.9   114.0  68.  72.   35.8
  246.583   180.8   172.5   121.4  67.  70.   41.3
  246.625   425.4   402.6   270.5  64.  67.   80.8
  246.667   382.3   361.4   237.6  62.  66.   68.6
  246.708   307.5   291.0   189.8  62.  65.   66.8
  246.750   215.4   205.5   134.8  63.  66.   49.3
  246.792   155.6   149.0    98.4  63.  66.   35.5
  246.833   120.5   114.6    75.8  63.  66.   24.6
  246.875    66.0    63.7    42.5  64.  67.    9.3
  246.917    30.9    29.4    19.2  62.  65.   -2.9
  246.958     4.4     4.2     3.1  70.  73.  -22.3
  247.000      .3      .3      .4 133. 133.  -33.6
  247.042      .0      .0      .2   0.   0.  -44.6
  247.083      .0      .0      .0   0.   0.  -56.1
  247.125      .0      .1      .0   0.   0.  -58.8
  247.167      .0      .1      .0   0.   0.  -60.5
  247.208      .0      .0      .0   0.   0.  -64.2
  247.250      .0      .0      .0   0.   0.  -64.2
  247.292      .0      .2      .0   0.   0.  -63.8
  247.333     2.2     2.2     1.7  76.  76.  -63.0
  247.375    17.9    19.6    16.5  92.  84.  -59.9
  247.417    93.8    94.9    68.7  73.  72.  -66.0
  247.458   190.9   187.4   135.2  71.  72.  -23.7
  247.500   278.2   269.2   191.0  69.  71.   19.7
  247.542   358.9   342.9   237.4  66.  69.   47.7
  247.583   417.1   394.9   266.6  64.  68.   62.6
  247.625   453.5   425.7   281.6  62.  66.   69.5
  247.667   461.5   431.6   281.1  61.  65.   68.5
  247.708   444.4   412.8   264.5  60.  64.   64.1
  247.750   403.8   373.6   238.2  59.  64.   53.5
  247.792   331.9   305.0   194.2  58.  64.   39.3
  247.833   232.7   211.9   133.6  57.  63.   28.8
  247.875   150.3   134.6    80.1  53.  59.   24.4
  247.917    82.6    69.9    31.8  38.  45.    5.1
  247.958    17.6    15.2     9.5  54.  63.  -21.5
  248.000      .3      .3      .2  66.  67.  -27.6
  248.042      .0      .0      .0   0.   0.  -28.4
  248.083      .0      .0      .0   0.   0.  -19.4
  248.125      .0      .0      .0   0.   0.  -34.8
  248.167      .0      .0      .0   0.   0.  -34.5
  248.208      .0      .0      .0   0.   0.  -23.9
  248.250      .0      .0      .0   0.   0.  -31.1
  248.292      .0      .0      .0   0.   0.  -40.4
  248.333     2.0     2.0     1.4  68.  68.  -28.1
  248.375    10.3    10.1     6.9  67.  68.  -13.1
  248.417    34.5    32.9    22.0  64.  67.   -2.2
  248.458    77.1    73.1    48.4  63.  66.   10.0
  248.500   126.2   119.7    79.1  63.  66.   27.1
  248.542   192.2   181.1   118.6  62.  66.   43.0
  248.583   278.7   261.3   169.4  61.  65.   63.4
  248.625   418.9   391.6   250.1  60.  64.   82.0
  248.667   471.1   439.5   275.0  58.  63.   72.9
  248.708   446.7   414.1   256.2  57.  62.   57.7
  248.750   401.8   371.0   230.0  57.  62.   50.2
  248.792   315.0   289.2   180.4  57.  62.   39.7
  248.833   246.6   224.1   139.1  56.  62.   38.0
  248.875   126.0   113.1    67.6  54.  60.   11.4
  248.917    55.9    45.9    20.5  37.  45.  -16.5
  248.958    13.2    10.6     6.4  48.  60.  -34.0
  249.000      .3      .3      .2  66.  67.  -32.9
  249.042      .0      .0      .0   0.   0.  -37.1
  249.083      .0      .0      .0   0.   0.  -40.4
  249.125      .0      .0      .0   0.   0.  -42.2
  249.167      .0      .0      .1   0.   0.  -42.4
  249.208      .0      .0      .0   0.   0.  -42.2
  249.250      .0      .0      .1   0.   0.  -43.2
  249.292      .0      .0      .1   0.   0.  -33.4
  249.333     1.8     1.8     1.3  70.  71.  -32.2
  249.375    24.7    26.2    20.0  81.  77.   -6.4
  249.417    39.9    38.3    26.0  65.  68.   10.5
  249.458    71.9    68.5    46.2  64.  67.   18.5
  249.500   112.9   106.6    71.6  63.  67.   29.9
  249.542   175.2   164.9   109.6  63.  66.   43.3
  249.583   251.0   234.9   154.2  61.  66.   62.2
  249.625   310.7   289.1   186.5  60.  65.   71.7
  249.667   382.8   352.8   222.2  58.  63.   82.6
  249.708   444.5   410.3   252.1  57.  61.   67.9
  249.750   227.7   208.6   131.2  58.  63.   36.0
  249.792   175.8   161.6   102.3  58.  63.   24.4
  249.833    85.1    77.9    50.3  59.  65.   -6.0
  249.875    55.8    51.9    34.1  61.  66.    2.8
  249.917    14.5    13.7     9.2  64.  67.  -22.7
  249.958     2.8     2.8     1.9  69.  69.  -16.4
  250.000      .0      .0      .0   0.   0.  -27.6
  250.042      .0      .0      .0   0.   0.  -24.1
  250.083      .0      .0      .0   0.   0.  -21.8
  250.125      .0      .0      .0   0.   0.  -21.2
  250.167      .0      .0      .0   0.   0.  -17.9
  250.208      .0      .0      .0   0.   0.    -.3
  250.250      .0      .0      .0   0.   0.    1.4
  250.292      .0      .1      .0   0.   0.    1.4
  250.333     1.3     1.4      .8  66.  62.    2.2
  250.375    19.0    18.2    11.8  62.  65.    6.9
  250.417    37.2    35.5    23.5  63.  66.   13.8
  250.458    56.1    53.2    35.8  64.  67.   20.3
  250.500   133.4   125.1    82.8  62.  66.   40.5
  250.542   188.8   176.6   115.9  61.  66.   51.1
  250.583   147.9   138.7    94.9  64.  68.   36.8
  250.625   198.7   186.4   147.5  74.  79.   31.5
  250.667   267.4   247.1   213.2  80.  86.   27.3
  250.708   247.4   226.9   197.4  80.  87.   26.3
  250.750   194.0   176.4   152.3  79.  86.   24.0
  250.792   155.3   141.9   118.5  76.  84.   24.2
  250.833   127.1   116.7    93.7  74.  80.   21.2
  250.875    72.2    66.4    52.3  72.  79.    9.4
  250.917    27.5    25.6    20.0  73.  78.   -5.7
  250.958     3.8     3.7     3.0  77.  80.  -36.0
  251.000      .0      .1      .2   0.   0.  -41.8
  251.042      .0      .0      .0   0.   0.  -43.2
  251.083      .0      .0      .0   0.   0.  -43.2
  251.125      .0      .0      .0   0.   0.  -44.3
  251.167      .0      .0      .0   0.   0.  -44.2
  251.208      .0      .0      .0   0.   0.  -40.5
  251.250      .0      .0      .0   0.   0.  -43.8
  251.292      .0      .0      .0   0.   0.  -45.6
  251.333     1.0     1.1     1.0  99.  90.  -46.3
  251.375    14.9    16.7    16.3 109.  97.  -48.2
  251.417    80.0    83.5    70.8  88.  85.  -39.1
  251.458   170.2   169.0   140.7  83.  83.   -5.8
  251.500   258.9   255.1   211.9  82.  83.   18.6
  251.542   340.1   331.8   273.4  80.  82.   47.1
  251.583   404.1   391.7   317.5  79.  81.   51.2
  251.625   443.6   426.8   337.4  76.  79.   45.4
  251.667   454.7   434.1   338.5  74.  78.   38.1
  251.708   436.3   414.1   319.2  73.  77.   32.0
  251.750   390.6   368.0   281.4  72.  76.   40.6
  251.792   322.1   300.4   229.5  71.  76.   41.1
  251.833   238.3   219.6   164.6  69.  75.   29.1
  251.875   149.3   134.7    87.4  59.  65.   10.8
  251.917    57.3    47.2    20.7  36.  44.  -18.0
  251.958     5.6     4.7     3.3  58.  70.  -41.3
  252.000      .0      .1      .0   0.   0.  -43.7
  252.042      .0      .0      .0   0.   0.  -41.7
  252.083      .0      .0      .0   0.   0.  -41.6
  252.125      .0      .0      .1   0.   0.  -42.2
  252.167      .0      .0      .0   0.   0.  -43.4
  252.208      .0      .0      .0   0.   0.  -43.4
  252.250      .0      .0      .0   0.   0.  -43.5
  252.292      .0      .0      .0   0.   0.  -43.2
  252.333     1.2     1.3     1.1  90.  83.  -44.2
  252.375    14.2    16.0    14.9 105.  93.  -48.9
  252.417    54.5    56.3    46.7  86.  83.  -47.6
  252.458    72.8    70.2    54.5  75.  78.    2.3
  252.500   180.7   174.1   134.3  74.  77.   12.8
  252.542   197.2   188.1   142.5  72.  76.   35.2
  252.583   274.1   259.3   195.7  71.  75.   34.8
  252.625   433.8   411.1   308.9  71.  75.   11.9
  252.667   454.6   427.2   317.4  70.  74.   14.0
  252.708   302.8   282.0   209.6  69.  74.   -3.7
  252.750   285.5   262.8   196.3  69.  75.   -3.9
  252.792   301.7   276.5   203.8  68.  74.    9.6
  252.833   187.5   170.2   123.7  66.  73.    3.1
  252.875    33.8    30.8    23.2  69.  75.  -33.4
  252.917    17.7    16.2    12.4  70.  76.  -33.9
  252.958     3.2     2.6     2.0  63.  76.  -36.6
  253.000      .0      .0      .0   0.   0.  -37.1
  253.042      .0      .0      .0   0.   0.  -40.7
  253.083      .0      .0      .0   0.   0.  -36.3
  253.125      .0      .0      .0   0.   0.  -42.9
  253.167      .0      .0      .0   0.   0.  -43.1
  253.208      .0      .0      .0   0.   0.  -48.1
  253.250      .0      .0      .0   0.   0.  -44.9
  253.292      .0      .0      .0   0.   0.  -44.3
  253.333      .7      .7      .6  85.  86.  -36.5
  253.375    21.3    23.2    18.7  88.  81.  -30.5
  253.417    72.7    76.7    58.7  81.  77.  -31.0
  253.458   104.9   105.4    76.4  73.  72.   -7.8
