ID,Year,JD,HRMN,SurfaceT,RefT,SWin,SWout,Net,TCair1,TCair2,FWTC1,FWTC2,ASPTC1,ASPTC2,CST1,CST2,CSRH1,CSRH2,TRotron1,TRotron2,RHRotron1,RHRotron2
118,1999,116,1740,-760.09,33405,1.3984,1.1577,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-.71218,-102.66,93.772,-23.722,-4.0992,-153.14,73.213,-26.41
118,1999,116,1750,-1081.4,33405,.01004,.01004,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-.55591,-102.4,93.274,-24.188,-3.8002,-152.84,73.317,-26.218
118,1999,116,1800,-694,33405,3.448,4.1277,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.0576,-67.101,86.17,10.089,-3.3206,-99.926,73.064,8.0126
118,1999,116,1810,-570.16,30060,2.7173,1.8718,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-.3773,-93.529,92.332,-15.315,-3.6822,-140.21,73.322,-17.3
118,1999,116,1820,-707.4,30055,.97225,.81479,-99999,-99999,-99999,-99999,-99999,-99999,-99999,.16531,-110.98,95.77,-33.796,-3.4968,-169.61,72.721,-39.44
118,1999,116,1830,-599.18,33405,5.1214,6.2512,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.945,-86.481,90.84,-15.318,-3.6764,-138.43,71.391,-18.178
118,1999,116,1840,-429.62,23353,17.929,14.219,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.7849,-60.981,85.287,15.229,-3.4755,-91.539,68.705,5.309
118,1999,116,1850,-783,30057,2.1263,1.6104,-99999,-99999,-99999,-99999,-99999,-99999,-99999,.23427,-116.72,93.506,-41.113,-3.6841,-174.2,70.62,-43.372
118,1999,116,1900,-434.82,26708,7.902,6.377,-99999,-99999,-99999,-99999,-99999,-99999,-99999,.07669,-107.87,91.476,-32.883,-9.558,-162.7,70.042,-24.038
118,1999,116,1910,-735.54,33405,6.8403,4.4214,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-.86317,-74.958,84.878,1.0073,-2.009,-100.67,71.322,-.57781
118,1999,116,1920,-429.33,30061,3.0005,6.6729,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.7257,-37.344,90.863,34.424,-6.0059,-86.221,71.769,20.263
118,1999,116,1930,-560.24,23369,5.0936,4.858,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-6.6265,-28.719,89.595,28.531,-4.9466,-81.196,74.247,27.533
118,1999,116,1940,-590.22,30058,6.6365,5.7601,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-.70447,-76.676,88.121,.26978,-3.3969,-115.34,73.138,-2.4852
118,1999,116,1950,-251.8,13339,9.2715,7.0762,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1.1475,-38.937,81.774,36.786,-3.3705,-63.11,75.318,34.729
118,1999,116,2000,79.202,3319.8,5.7221,5.0536,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.1716,-14.216,76.461,62.65,-3.3003,-20.481,74.064,61.848
118,1999,116,2010,-422.53,20030,5.0272,4.6448,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2.7604,-59.413,83.751,12.832,-3.6247,-89.135,73.024,14.448
118,1999,116,2020,-70.84,9998.8,8.0926,6.5094,-99999,-99999,-99999,-99999,-99999,-99999,-99999,.61927,-25.54,76.538,46.185,-8.056,-42.833,73.624,47.227
118,1999,116,2030,-230.1,13348,8.4255,6.6077,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-.86224,-21.893,77.059,45.541,-3.3126,-54.335,70.33,38.848
118,1999,116,2040,76.122,3323.7,7.5755,6.3875,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.0959,-13.811,75.908,62.036,-3.2189,-20.055,73.452,61.106
118,1999,116,2050,-374.74,10013,5.8996,5.2105,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-4.4052,-42.534,74.338,44.451,2.9136,-54.483,77.955,37.358
118,1999,116,2100,-574.22,30064,.83005,.70152,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-.55134,-98.4,92.795,-20.286,-4.0944,-145.76,73.301,-21.548
118,1999,116,2110,-107.2,13334,8.5633,7.1844,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.917,-45.837,83.379,32.403,-3.9394,-68.535,74.374,30.567
118,1999,116,2120,-5.123,9999.1,7.4987,6.017,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-10.405,-28.338,79.094,56.613,-.67242,-29.07,77.145,57.66
118,1999,116,2130,-703.91,33405,.08737,.10594,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-.25673,-116.6,98.355,-35.559,-4.5686,-175.38,74.462,-39.882
118,1999,116,2140,-865.78,33405,3.7499,.55055,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.0072,-97.302,92.402,-11.691,16.744,-132.58,75.827,-24.945
118,1999,116,2150,-279.43,20016,11.922,8.1489,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.2948,-38.187,81.607,39.369,-10.721,-55.343,74.293,41.03
118,1999,116,2200,-139.15,6643.7,3.7872,3.1338,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.2124,-36.933,83.365,43.395,-4.0182,-54.521,75.707,41.853
118,1999,116,2210,-170.22,16688,2.5717,1.48,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.0213,-38.012,83.565,42.68,-3.8977,-55.581,76.031,41.734
118,1999,116,2220,-165.6,10009,.92859,.78527,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.199,-35.28,82.983,45.259,-3.9906,-52.09,76.205,44.019
118,1999,116,2230,-688.97,23376,2.1599,2.0139,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-.31786,-63.299,77.483,38.538,-16.126,-78.927,81.009,27.65
118,1999,116,2240,-447.25,23378,1.9495,1.8384,-99999,-99999,-99999,-99999,-99999,-99999,-99999,.22971,-26.609,82.267,37.122,-4.0626,-49.501,81.676,43.217
118,1999,116,2250,-114.6,6671,.67153,.58361,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-4.63,-24.443,86.408,64.51,-5.7415,-35.569,75.901,66.365
118,1999,116,2300,-461.6,26722,2.6346,.93419,-99999,-99999,-99999,-99999,-99999,-99999,-99999,.13159,-42.797,83.906,39.881,-4.1116,-61.983,70.977,40.612
118,1999,116,2310,-820.43,33405,.03396,.02865,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2.9393,-120.55,101.52,-40.381,-5.6158,-186.15,76.026,-43.418
118,1999,116,2320,-257.86,20005,4.1134,2.3292,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-4.733,-56.567,90.333,29.724,-3.7513,-81.238,75.897,24.973
118,1999,116,2330,-163.74,16671,1.9605,1.4966,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.7236,-51.02,87.746,32.937,-5.0493,-75.329,77.361,30.574
118,1999,116,2340,-172.77,20028,1.6385,1.3538,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.548,-14.049,82.586,63.706,-4.5835,-29.739,76.941,59.78
118,1999,116,2350,151.72,16692,1.5429,.98064,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-6.595,-8.4132,82.567,77.851,-4.6523,-10.491,78.024,73.475
118,1999,117,0,-109.99,23379,1.6576,1.3863,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-4.5309,-17.837,82.928,72.173,-4.1684,-23.013,80.909,67.502
118,1999,117,10,-406.1,16695,.48359,.77338,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.9934,-46.775,86.38,40.183,-5.3112,-73.501,75.248,36.304
118,1999,117,20,-357.37,16694,.77437,.52333,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.5097,-43.993,86.898,32.094,-4.3333,-74.378,75.812,30.531
118,1999,117,30,-458.63,20034,.23953,.07907,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.4382,-47.805,86.622,34.401,-4.6684,-70.876,77.423,33.683
118,1999,117,40,-204.9,16696,.31653,1.3281,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-5.3563,-48.019,91.164,41.207,.2898,-77.917,77.646,34.91
118,1999,117,50,-741.2,33405,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.1518,-126.24,100.82,-42.5,-5.6744,-188.46,75.076,-45.902
118,1999,117,100,-691.62,30057,2.7034,1.0051,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.4579,-87.767,93.681,-4.6826,-5.3661,-131.74,75.701,-8.1031
118,1999,117,110,-498.4,26708,.1838,.6659,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.2908,-70.987,90.016,12.464,-3.3491,-106.77,75.485,9.399
118,1999,117,120,-295.13,16668,1.1841,1.4412,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.8049,-27.366,83.136,56.247,-4.885,-39.988,83.301,53.2
118,1999,117,130,-625.11,20015,.80894,.00911,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.0496,-87.964,94.925,-3.7397,-5.3268,-131.52,77.093,-6.7066
118,1999,117,140,-497.18,30057,4.5194,4.7549,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-.22616,-54.539,89.088,18.724,-7.5579,-72.515,82.194,29.738
118,1999,117,150,-621.32,30060,4.266,6.0847,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-10.577,-48.686,82.971,34.41,-15.019,-72.595,75.538,40.272
118,1999,117,200,-342.37,23373,1.0745,1.3283,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.8968,-41.015,86.613,43.618,-3.5169,-60.227,78.331,35.496
118,1999,117,210,-222.79,16684,2.7824,2.0402,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-4.0837,-36.304,85.489,47.529,-4.8387,-53.875,78.015,45.27
118,1999,117,220,-180.58,13338,.31221,.00749,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.0003,-40.868,89.608,47.973,-5.0087,-59.814,78.773,42.468
118,1999,117,230,-81.184,10003,.52361,.00045,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.2918,-38.885,88.265,48.156,-5.0544,-56.834,78.522,44.26
118,1999,117,240,-630.6,23371,1.8453,1.28,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-11.969,-79.218,95.728,16.157,-14.425,-121.58,80.27,13.736
118,1999,117,250,-740.66,33405,.11008,.17048,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.5483,-122.84,104.67,-34.252,-5.8655,-182.97,79.458,-37.763
118,1999,117,300,-548.75,26706,3.7766,3.9688,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.0514,-71.296,94.679,21.041,-4.0592,-106.03,76.889,14.792
118,1999,117,310,-383.27,33405,1.4958,2.7925,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-7.5217,-46.075,87.151,46.178,1.0732,-63.003,83.912,50.388
118,1999,117,320,-633.96,33405,2.6839,1.6735,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3.5031,-54.599,85.47,19.479,-8.0447,-68.016,84.611,38.727
118,1999,117,330,-762.34,33405,2.642,2.4374,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-.17774,-60.795,88.072,16.431,-7.0306,-105.37,79.901,13.65
118,1999,117,340,-776.06,33405,3.5628,2.7148,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2.8687,-74.398,93.015,8.6465,1.0172,-102.42,79.282,4.5125
118,1999,117,350,-427.42,26710,2.5206,1.695,-99999,-99999,-99999,-99999,-99999,-99999,-99999,9.3617,-17.117,89.671,52.51,-15.923,-44.329,86.27,55.588
118,1999,117,400,-814.74,33405,1.4913,.61096,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.1977,-93.917,94.047,-9.8938,2.6608,-133.5,75.11,-16.024
118,1999,117,410,-788.6,33405,.62715,.95608,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.3423,-119.59,98.973,-36.345,-5.6751,-178.12,74.964,-39.39
118,1999,117,420,-666.39,33405,.00769,.50871,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.4504,-106.99,96.099,-24.658,-5.5987,-160.69,75.023,-23.667
118,1999,117,430,-824.47,30055,.03179,.04807,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.8742,-103.36,92.225,-20.862,-5.3595,-150.61,74.493,-21.514
118,1999,117,440,-899.31,23370,.48316,.93437,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.3259,-70.138,95.105,16.276,-5.2373,-105.66,71.6,11.112
118,1999,117,450,-554.12,26722,.01297,.06601,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.6097,-89.157,93.123,-7.0322,-5.1859,-133.27,74.903,-9.8649
118,1999,117,500,-905.04,33405,3.2078,2.1834,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.3671,-113.89,96.81,-32.063,-5.2898,-169.7,74.089,-34.719
118,1999,117,510,-622.7,23357,1.8193,1.6908,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.6705,-69.629,86.991,9.0634,-9.1678,-102.64,75.031,1.9221
118,1999,117,520,-1018.1,33405,4.3686,.44728,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.8483,-88.763,90.598,-8.441,-6.8085,-129.9,73.967,-1.7804
118,1999,117,530,-621.38,30059,7.162,4.7301,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-12.664,-49.625,81.98,29.615,3.9139,-69.896,79.517,38.21
118,1999,117,540,-609.53,30061,2.1449,1.7222,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-11.417,-55.507,83.717,30.486,-9.4079,-73.322,74.721,38.721
118,1999,117,550,-861.56,33405,.25014,.11874,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-.08282,-100.11,98.242,-18.517,-8.4869,-146.38,75.885,-14.468
118,1999,117,600,-880,33405,3.8427,.77595,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-10.926,-107.05,95.589,-29.093,-5.4814,-164.55,74.218,-31.524
118,1999,117,610,-988.01,33405,.0988,.00032,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.0485,-114.4,96.102,-32.982,-5.277,-166.81,74.317,-30.013
118,1999,117,620,-1155.7,33405,.00744,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.4944,-112.44,95.999,-28.511,-6.4029,-165.07,74.595,-30.429
118,1999,117,630,-1197.2,33405,.04165,.11966,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.9428,-100.68,94.124,-17.8,-6.0965,-145.53,73.545,-18.309
118,1999,117,640,-777.62,33405,.01394,.00781,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.2964,-120.59,98.809,-37.049,-6.4435,-180.88,74.07,-42.178
118,1999,117,650,-739.76,33405,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.8095,-124.81,98.742,-40.984,-7.1554,-185.35,73.374,-44.731
118,1999,117,700,-737.49,33405,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.1138,-123.14,98.129,-39.416,-7.4534,-182.84,73.201,-43.01
118,1999,117,710,-737.76,33405,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.38,-120.78,97.71,-36.797,-7.6271,-179.02,73.562,-40.03
118,1999,117,720,-750.06,33405,.2752,.39946,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.6434,-119.79,98.44,-34.637,-7.7734,-177.41,74.296,-38.047
118,1999,117,730,-565.05,30054,4.8496,8.9196,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-5.4526,-68.904,80.359,20.359,-5.6068,-83.85,73.1,17.294
118,1999,117,740,-534.9,33405,10.046,4.0476,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-7.2067,-34.449,88.689,29.446,-3.1388,-80.541,82.881,34.678
118,1999,117,750,-402.08,33405,4.1469,3.531,-99999,-99999,-99999,-99999,-99999,-99999,-99999,5.6996,-41.046,76.034,46.87,3.3174,-47.272,75.284,30.372
118,1999,117,800,-781.9,33405,3.9493,2.2286,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-9.9933,-46.977,89.038,22.088,-16.701,-92.259,69.677,24.187
118,1999,117,810,-684.02,33405,3.2164,2.0299,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-9.2968,-41.348,86.152,59.556,-5.739,-77.124,71.237,34.772
118,1999,117,820,-427.92,30060,3.229,2.8139,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-8.8056,-27.448,81.697,62.873,-3.9687,-33.287,76.178,48.735
118,1999,117,830,-649.78,33405,.38365,.29672,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.2467,-116.65,91.352,-27.953,-7.1483,-161.67,75.154,-32.852
118,1999,117,840,-949.69,33405,.0296,.37346,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-4.3945,-118.92,101.39,-25.479,-11.607,-175.46,78.193,-32.124
118,1999,117,850,-324.86,26701,6.1055,7.6293,-99999,-99999,-99999,-99999,-99999,-99999,-99999,.26382,-63.034,86.325,20.055,-28.422,-95.825,78.597,14.421
118,1999,117,900,-800.18,33405,1.2327,2.3536,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.7329,-93.277,95.375,-12.914,-10.533,-144.26,75.624,-16.631
118,1999,117,910,-1294.9,33405,1.3013,.00861,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-4.7782,-111.22,98.07,-23.868,-8.4412,-164.25,76.381,-27.111
118,1999,117,920,-1200.9,33405,.79967,.00596,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.986,-107.87,98.049,-22.488,-7.3036,-160.72,82.93,-18.432
118,1999,117,930,-807.95,33405,1.4285,1.5444,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-4.1513,-127.19,101.39,-39.579,-8.6177,-188.72,75.097,-44.335
118,1999,117,940,-984.81,33405,.00224,.00224,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-12.633,-116.39,92.788,-27.564,4.6386,-160.43,75.916,-33.136
118,1999,117,950,-834.31,33405,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-4.8055,-118.31,97.756,-32.23,-8.7228,-174.28,74.477,-35.332
118,1999,117,1000,-943.34,26706,4.6054,5.632,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-5.5988,-82.383,91.726,3.1221,-8.0924,-121.28,75.487,.43389
118,1999,117,1010,-599.08,23363,4.7391,3.3082,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-5.0955,-70.127,90.743,12.543,-10.879,-105.68,76.861,10.479
118,1999,117,1020,-1077.7,33405,.00788,.0077,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-5.5083,-108.78,96.082,-16.993,-8.2294,-152.23,74.653,-20.003
118,1999,117,1030,-1101.8,33405,.00627,.00627,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-4.6169,-112.13,96.629,-26.814,-8.3148,-165.73,74.642,-29.799
118,1999,117,1040,-899.74,30054,2.433,2.724,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-5.4809,-84.961,91.879,.60095,-8.1718,-123.39,75.42,-1.188
118,1999,117,1050,-748.66,33405,.28305,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-4.0427,-128.38,100.34,-42.145,-8.5291,-191.39,74.13,-46.749
118,1999,117,1100,-722.85,30053,4.9487,4.3666,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-5.6246,-94.445,89.666,-3.5179,-8.7139,-138.97,74.943,-11.554
118,1999,117,1110,-400.27,26706,6.2209,7.1749,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.5806,-67.232,80.951,20.53,-9.1666,-88.52,70.545,31.203
118,1999,117,1120,-742.32,33405,2.0458,4.5501,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-5.7047,-77.478,90.915,4.6316,-12.78,-114.91,73.29,1.2865
118,1999,117,1130,-767.61,33405,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-11.546,-119.44,97.369,-37.366,-14.238,-177.56,72.481,-40.742
118,1999,117,1140,-925.52,33405,.32553,.00133,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-4.3964,-115.13,96.239,-31.18,-7.8546,-170,73.165,-35.055
118,1999,117,1150,-761.34,33405,1.295,.00716,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.9679,-105.67,94.521,-22.039,-6.9797,-156.52,72.921,-27.47
118,1999,117,1200,-719.91,33405,1.572,2.4076,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.8501,-98.91,96.789,-15.609,-3.9284,-146.06,73.494,-25.539
118,1999,117,1210,-487.04,30058,12.214,12.499,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-5.8357,-40.043,79.695,35.685,4.7459,-33.276,70.45,46.878
118,1999,117,1220,-369.81,16680,8.7137,7.5342,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.9296,-51.785,88.653,32.198,-6.6107,-74.176,77.856,28.609
118,1999,117,1230,-250.54,20029,10.99,9.0047,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-7.1193,-22.828,74.734,65.679,-6.5881,-17.05,74.792,66.287
118,1999,117,1240,-210.01,23379,7.7085,9.9907,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-5.0058,-21.306,83.213,58.766,-6.1682,-38.462,76.933,52.724
118,1999,117,1250,-48.775,3325.9,6.7349,5.9723,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-9.3619,-18.496,80.738,66.048,-13.993,-21.517,75.309,67.856
118,1999,117,1300,-167.92,20039,5.4798,6.2977,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.6033,-29.868,81.756,53.523,-5.2565,-53.38,73.501,43.241
118,1999,117,1310,-201.07,33405,8.262,8.1828,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-.0921,-11.964,75.389,67.396,-5.5584,-5.5984,75.901,60.551
118,1999,117,1320,-377.02,26722,4.5638,5.9134,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-11.827,-23.672,76.025,62.492,-8.1194,-9.1761,76.717,66.98
118,1999,117,1330,-502.67,33405,3.2314,6.327,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-8.5744,-47.439,84.471,47.633,-4.5475,-38.564,78.222,54.554
118,1999,117,1340,-379.35,33405,5.7838,4.8698,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-5.2435,-41.981,86.762,42.543,-10.756,-88.035,72.167,36.839
118,1999,117,1350,-797.06,33405,4.175,2.8497,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.8585,-89.289,91.533,-8.6677,-14.175,-132.04,73.605,2.853
118,1999,117,1400,-1194.8,33405,.2571,.2089,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.6851,-103.22,93.205,-22.073,-6.2616,-152.79,71.965,-24.846
118,1999,117,1410,-688.81,33405,.46844,2.5847,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.9176,-98.03,93.261,-15.685,-6.9653,-145.41,73.927,-18.794
118,1999,117,1420,-760.19,33405,3.896,2.8791,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-6.3067,-89.51,93.148,-.56077,-6.3513,-134.33,71.438,-2.6997
118,1999,117,1430,-276.85,23371,16.478,16.771,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-4.6823,-19.639,77.796,63.319,-5.1813,-16.998,75.373,66.225
118,1999,117,1440,-211.46,13343,13.383,11.264,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-4.5331,-12.757,79.6,62.279,-6.8098,-25.211,76.698,67.823
118,1999,117,1450,-266.44,23378,8.1882,9.2391,-99999,-99999,-99999,-99999,-99999,-99999,-99999,5.6067,-9.6563,78.62,64.52,-7.211,-21.989,79.078,71.788
118,1999,117,1500,-398.27,33405,3.5035,6.089,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-5.9088,-50.224,80.846,36.605,-10.796,-58.671,68.003,40.699
118,1999,117,1510,-697.5,30063,1.4192,1.5696,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3.3279,-47.025,82.431,39.332,12.304,-56.426,79.586,35.204
118,1999,117,1520,-647.86,30063,1.4743,2.7602,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-5.9774,-64.234,86.394,14.906,4.0346,-89.555,73.101,10.421
118,1999,117,1530,-768.61,33405,.00927,.018,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.2215,-111.59,95.347,-30.852,-5.4473,-166.31,63.267,-35.387
118,1999,117,1540,-922.11,33405,4.6178,3.1874,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-11.254,-90.682,84.187,-1.4173,-6.3111,-137.43,71.754,-13.717
118,1999,117,1550,-577.87,30060,5.2396,3.6149,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.9273,-58.312,84.802,23.277,-6.4348,-73.744,73.701,21.149
118,1999,117,1600,-638.85,30062,3.9946,4.2093,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-5.1702,-46.368,96.814,38.452,-5.9225,-69.256,71.931,16.251
118,1999,117,1610,-943.43,33405,2.1842,1.2054,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.6882,-81.78,89.619,-2.6475,-5.5009,-121.73,73.534,-2.4355
118,1999,117,1620,-1054.8,26714,1.7407,3.0711,-99999,-99999,-99999,-99999,-99999,-99999,-99999,.29329,-82.82,90.057,-4.6299,-4.9713,-117.74,74.325,-8.0392
118,1999,117,1630,-910.99,33405,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.7442,-114.67,96.63,-33.043,-5.3505,-170.43,74.075,-35.957
118,1999,117,1640,-754.57,33405,0,.03787,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-4.4618,-112.96,96.497,-28.122,-1.4041,-164.73,76.308,-32.137
118,1999,117,1650,-772.77,33405,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.8362,-116.96,97.159,-35.099,-5.7632,-174.12,73.751,-38.295
118,1999,117,1700,-856.55,33405,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.959,-115.38,97.084,-33.196,-5.7274,-171.67,74.127,-36.349
118,1999,117,1710,-881.39,30056,.65321,.55721,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.9657,-111.6,96.919,-29.37,-5.6189,-166.32,74.6,-32.51
118,1999,117,1720,-751.16,33405,1.2541,2.2903,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.6251,-94.948,93.31,-12.796,-6.154,-141.03,75.799,-14.323
118,1999,117,1730,-787.14,33405,.00887,.00733,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.824,-115.54,97.702,-32.882,-5.6173,-172.12,74.929,-36.036
118,1999,117,1740,-838.07,33405,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.7685,-113.71,97.875,-31.224,-5.2671,-169.42,75.318,-33.711
118,1999,117,1750,-996.36,33405,2.352,1.3908,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-2.1485,-109.9,97.414,-26.332,-5.6786,-163.32,76.006,-28.835
118,1999,117,1800,-638.36,26710,7.5669,5.5876,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-9.793,-56.761,99.449,31.461,-6.5195,-92.075,79.336,28.94
118,1999,117,1810,-956.83,33405,.78232,.63444,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-3.0077,-100.79,95.12,-11.601,-4.9755,-139.87,79.955,-17.213
118,1999,117,1820,-810.71,33405,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-1.9465,-118.19,103.85,-30.025,-4.7531,-174.93,80.207,-32.89
