ID,Year,JD,HRMN,SWin,Flag,T-200T1,T-200T2,083RH1,083RH2,Vf1,Vf2,Vf3,U1,Dir1,SR-50,Battery
122,1999,120,1450,-99999,0,-9.2448,-10.192,65.857,65.07,9.7139,9.3621,9.3259,5.6962,92.894,0.80889,13.865
122,1999,120,1500,-99999,0,-9.2176,-10.15,64.786,63.912,9.7137,9.363,9.3273,5.6899,91.456,0.81256,13.866
122,1999,120,1510,-99999,0,-9.1936,-10.124,65.696,64.694,9.714,9.3642,9.3286,5.5223,92.985,0.81709,13.396
122,1999,120,1520,-99999,0,-9.1804,-10.099,65.47,64.349,9.7142,9.3649,9.3297,5.5056,93.044,0.81894,13.429
122,1999,120,1530,-99999,0,-9.1662,-9.9832,65.889,64.176,9.7139,9.3651,9.3339,5.3626,93.248,0.82176,13.428
122,1999,120,1540,-99999,0,-9.0552,-9.809,66.119,63.955,9.7136,9.3691,9.3402,5.0132,93.789,0.82178,13.408
122,1999,120,1550,-99999,0,-8.8952,-9.6248,65.407,62.841,9.7136,9.3752,9.3473,5.1494,93.251,0.82297,13.402
122,1999,120,1600,-99999,0,-8.8319,-9.5553,66.681,63.852,9.7134,9.3774,9.3498,4.655,94.444,0.82438,13.415
122,1999,120,1610,-99999,0,-8.6701,-9.4613,66.718,64.115,9.713,9.3832,9.353,4.5428,94.492,0.82457,13.395
122,1999,120,1620,-99999,0.025,-8.5286,-9.4637,66.808,64.761,9.7126,9.3883,9.3525,4.3664,94.447,0.82513,13.382
122,1999,120,1630,-99999,0,-8.5217,-9.5473,66.438,64.829,9.7124,9.3883,9.3491,4.1013,94.189,0.82582,13.388
122,1999,120,1640,-99999,0.45,-8.5672,-9.5814,67.363,65.93,9.7124,9.3865,9.3478,3.9058,95.436,0.82593,13.381
122,1999,120,1650,6.9119,1,-8.6138,-9.5935,67.74,66.135,9.713,9.3853,9.3479,3.8338,96.174,0.82629,13.738
122,1999,120,1700,6.7722,1,-8.8355,-9.8244,67.403,65.711,9.7132,9.3771,9.3393,3.8681,95.629,0.82664,13.718
122,1999,120,1710,6.9723,1,-9.0422,-9.953,68.061,66.29,9.7135,9.3695,9.3347,3.6284,96.786,0.82667,13.777
122,1999,120,1720,7.3007,1,-8.9957,-9.8838,68.578,66.883,9.7138,9.3716,9.3376,3.1943,97.552,0.82653,13.778
122,1999,120,1730,7.2468,1,-8.8664,-9.6903,69.508,67.726,9.7136,9.3764,9.3448,3.1188,98.844,0.82664,13.956
122,1999,120,1740,6.8992,1,-8.9326,-9.5125,68.563,65.761,9.7137,9.3739,9.3517,2.7587,97.357,0.82709,14.585
122,1999,120,1750,6.9322,1,-9.0706,-9.4744,67.339,63.661,9.7139,9.3687,9.3533,2.5818,95.679,0.82742,14.082
122,1999,120,1800,6.0112,1,-9.2217,-9.5792,67.281,62.795,9.7137,9.3628,9.3492,2.546,95.349,0.82772,13.499
122,1999,120,1810,5.8321,1,-9.3556,-9.8492,68.568,64.05,9.714,9.358,9.3391,2.6386,97.452,0.82761,14.625
122,1999,120,1820,6.0718,1,-9.5325,-10.176,69.32,65.329,9.7137,9.351,9.3263,3.0164,98.553,0.82789,13.526
122,1999,120,1830,6.6004,1,-9.6894,-10.371,70.614,67.244,9.714,9.3452,9.3191,3.1071,100.44,0.82764,13.558
122,1999,120,1840,6.2252,1,-9.7376,-10.409,71.071,67.973,9.7141,9.3435,9.3178,3.1551,100.93,0.82772,13.684
122,1999,120,1850,4.4002,1,-9.8243,-10.559,71.543,68.427,9.7137,9.3398,9.3116,3.3438,101.72,0.8275,14.645
122,1999,120,1900,3.6926,1,-10.204,-10.95,73.373,70.105,9.7143,9.3258,9.2973,3.3413,104.29,0.82792,13.791
122,1999,120,1910,4.0847,1,-10.537,-11.304,75.601,72.5,9.714,9.3128,9.2835,3.5927,107.44,0.82816,14.499
122,1999,120,1920,4.1547,1,-10.693,-11.462,76.948,74.138,9.7143,9.307,9.2776,3.7348,109.43,0.82783,14.671
122,1999,120,1930,4.2538,1,-10.799,-11.542,77.768,75.043,9.7139,9.3026,9.2742,3.9215,110.43,0.828,13.758
122,1999,120,1940,4.2744,1,-10.916,-11.572,78.312,75.325,9.7135,9.2979,9.2728,4.0533,111.22,0.82819,14.274
122,1999,120,1950,3.8905,1,-10.994,-11.643,78.767,75.631,9.7131,9.2944,9.2696,4.188,111.84,0.82825,13.738
122,1999,120,2000,3.4662,1,-11.086,-11.802,79.057,76.214,9.7131,9.291,9.2635,4.2552,112.32,0.82816,13.718
122,1999,120,2010,3.309,1,-11.19,-11.907,79.58,76.68,9.713,9.2868,9.2594,4.3532,113.1,0.82844,13.877
122,1999,120,2020,2.8359,1,-11.315,-11.986,79.829,76.728,9.713,9.282,9.2563,4.3056,113.32,0.82838,14.473
122,1999,120,2030,3.2188,1,-11.444,-12.101,80.486,77.269,9.7131,9.2772,9.2521,4.0562,114.31,0.82866,13.937
122,1999,120,2040,4.2881,1,-11.36,-11.99,80.535,77.439,9.7132,9.2805,9.2564,4.0969,114.33,0.82858,13.738
122,1999,120,2050,4.5432,1,-11.201,-11.847,80.006,76.957,9.7131,9.2865,9.2618,4.2532,113.7,0.82847,13.898
122,1999,120,2100,4.1048,1,-11.11,-11.799,79.83,77.008,9.7131,9.29,9.2637,4.4218,113.36,0.82847,14.772
122,1999,120,2110,2.9308,1,-11.138,-11.895,79.752,77.097,9.7132,9.289,9.26,4.2164,113.27,0.82833,13.885
122,1999,120,2120,2.7159,1,-11.262,-12.03,80.202,77.627,9.7132,9.2843,9.2549,3.946,113.91,0.82866,14.077
122,1999,120,2130,2.99,1,-11.345,-12.107,80.446,77.987,9.7134,9.2813,9.2521,3.8886,114.23,0.82861,13.878
122,1999,120,2140,2.8767,1,-11.415,-12.182,80.37,77.797,9.7137,9.2789,9.2496,3.7911,114.14,0.8288,13.733
122,1999,120,2150,2.2046,1,-11.477,-12.229,80.917,78.276,9.714,9.2769,9.2481,4.0077,114.92,0.82899,13.839
122,1999,120,2200,1.267,1,-11.621,-12.448,80.395,77.728,9.7143,9.2716,9.2399,3.9141,114.12,0.82905,14.72
122,1999,120,2210,1.2734,1,-11.995,-12.856,79.501,76.975,9.7148,9.2577,9.2248,3.5334,112.95,0.83004,14.356
122,1999,120,2220,1.3129,1,-12.366,-13.258,79.488,77.33,9.7151,9.2438,9.2097,3.1027,112.92,0.83082,14.455
122,1999,120,2230,1.1016,1,-12.645,-13.592,78.43,76.585,9.7155,9.2335,9.1973,2.5539,111.34,0.83131,14.343
122,1999,120,2240,0.91303,1,-13.005,-13.962,79.392,77.663,9.7161,9.2204,9.1838,2.9028,112.78,0.83203,14.025
122,1999,120,2250,0.5731,1,-13.239,-14.12,80.879,78.987,9.7162,9.2115,9.1778,3.1287,114.89,0.83206,13.853
122,1999,120,2300,0.42088,1,-13.347,-14.203,81.52,79.592,9.7159,9.2071,9.1743,3.552,115.86,0.83228,13.74
122,1999,120,2310,0.40834,1,-13.338,-14.188,83.023,81.093,9.7154,9.2069,9.1744,3.9567,117.99,0.832,13.687
122,1999,120,2320,0.42102,1,-13.235,-14.06,83.116,81.108,9.7147,9.2103,9.1787,4.1322,118.03,0.83142,13.654
122,1999,120,2330,0.28906,1,-13.229,-14.062,82.641,80.562,9.7145,9.2102,9.1784,4.4301,117.35,0.83167,13.614
122,1999,120,2340,0.20481,1,-13.334,-14.183,82.117,79.925,9.7149,9.2066,9.1741,4.1978,116.54,0.83203,13.561
122,1999,120,2350,0.17132,1,-13.511,-14.392,82.278,80.088,9.7148,9.1997,9.166,4.2615,116.88,0.83253,13.515
122,1999,121,0,0.12602,1,-13.553,-14.419,82.991,80.886,9.7146,9.1979,9.1648,4.1312,117.76,0.83233,13.482
122,1999,121,10,0.09194,1,-13.612,-14.444,82.699,80.641,9.7146,9.1957,9.1639,4.1621,117.43,0.83236,13.443
122,1999,121,20,0.06456,1,-13.672,-14.531,82.034,80.021,9.7152,9.1939,9.161,4.2292,116.53,0.83242,13.403
122,1999,121,30,0.03267,1,-13.666,-14.503,84.064,82.044,9.7154,9.1944,9.1624,4.4962,119.49,0.83267,13.371
122,1999,121,40,0.01046,0.675,-13.553,-14.383,82.293,80.148,9.7154,9.1987,9.1669,4.5149,116.71,0.83195,13.344
122,1999,121,50,-0.00157,0.25,-13.857,-14.754,81.166,79.038,9.7154,9.187,9.1527,4.4972,115.27,0.83344,13.325
122,1999,121,100,-0.01043,0.25,-14.026,-14.857,82.442,80.365,9.7153,9.1805,9.1487,4.2914,117.14,0.83286,13.298
122,1999,121,110,-0.01544,0.25,-13.969,-14.797,84.748,82.636,9.7153,9.1827,9.151,4.41,120.6,0.83308,13.279
122,1999,121,120,-0.01937,0.25,-13.374,-14.141,87.49,85.382,9.7147,9.2049,9.1756,4.898,124.22,0.83139,13.272
122,1999,121,130,-0.02261,0.25,-12.861,-13.663,85.977,83.885,9.7138,9.2236,9.193,5.0715,122.02,0.83117,13.259
122,1999,121,140,-0.02463,0.25,-12.756,-13.558,84.221,82.159,9.7141,9.228,9.1973,4.7897,119.4,0.83076,13.246
122,1999,121,150,-0.02657,0.25,-13.079,-13.968,81.234,78.993,9.7143,9.2158,9.1818,4.2576,115.29,0.83173,13.232
122,1999,121,200,-0.02732,0.25,-13.49,-14.382,81.919,79.621,9.7147,9.2005,9.1663,4.337,116.39,0.83302,13.219
122,1999,121,210,-0.01429,0.325,-13.748,-14.64,81.419,79.306,9.7152,9.1911,9.1569,4.1204,115.56,0.83261,13.206
122,1999,121,220,-0.0004,0.6,-14.075,-14.992,80.352,78.35,9.7161,9.1794,9.1443,3.7113,114.1,0.83377,13.199
122,1999,121,230,-0.0009,0.1,-14.416,-15.321,81.067,79.049,9.7163,9.1666,9.1319,3.8558,115.09,0.83391,13.186
122,1999,121,240,-0.00097,0.025,-14.561,-15.42,81.64,79.581,9.7158,9.1606,9.1277,3.8088,115.92,0.83416,13.179
122,1999,121,250,-0.00092,0.075,-14.656,-15.515,81.35,79.373,9.7162,9.1573,9.1244,3.676,115.51,0.83394,13.166
122,1999,121,300,-0.00095,0.05,-14.704,-15.56,81.44,79.432,9.7156,9.1549,9.1221,3.9793,115.58,0.83421,13.16
122,1999,121,310,-0.001,0,-14.854,-15.731,80.911,78.95,9.7155,9.149,9.1154,3.9582,115.01,0.83449,13.154
122,1999,121,320,-0.0009,0.1,-14.958,-15.825,81.749,79.764,9.7148,9.1444,9.1112,3.9401,116.13,0.83493,13.14
122,1999,121,330,-0.00082,0.175,-14.964,-15.814,82.484,80.456,9.7145,9.1438,9.1113,3.872,117.23,0.83523,13.127
122,1999,121,340,-0.00025,0.75,-14.746,-15.503,85.41,83.353,9.7142,9.1519,9.123,3.8783,121.34,0.83421,13.127
122,1999,121,350,0.00005,0.975,-14.362,-15.128,84.256,82.005,9.7141,9.1666,9.1372,3.8235,119.55,0.83291,13.115
122,1999,121,400,-0.00047,0.525,-14.384,-15.262,81.467,79.356,9.7143,9.1658,9.1323,3.7495,115.61,0.83385,13.101
122,1999,121,410,-0.00015,0.8,-14.572,-15.438,82.514,80.603,9.7143,9.1587,9.1256,4.0268,117.33,0.83441,13.102
122,1999,121,420,0.0007,1,-14.386,-15.168,84.89,82.837,9.7145,9.166,9.1361,4.3683,120.63,0.83198,13.095
122,1999,121,430,0.00117,1,-13.995,-14.745,85.163,82.95,9.7144,9.1809,9.1522,4.6227,120.93,0.83253,13.082
122,1999,121,440,0.00194,1,-13.809,-14.631,83.492,81.329,9.7146,9.1881,9.1567,4.2449,118.5,0.83258,13.075
122,1999,121,450,0.00309,1,-13.853,-14.683,84.157,81.959,9.7145,9.1864,9.1547,4.5144,119.69,0.83283,13.075
122,1999,121,500,0.00436,1,-13.332,-14.084,87.548,85.439,9.7146,9.2064,9.1776,4.9951,124.37,0.83134,13.069
122,1999,121,510,0.0072,1,-12.762,-13.528,86.483,84.372,9.7143,9.228,9.1987,5.1528,122.75,0.83065,13.062
122,1999,121,520,0.01093,1,-12.633,-13.429,85.196,83.064,9.7144,9.233,9.2025,5.1636,120.98,0.83032,13.062
122,1999,121,530,0.01449,0.975,-12.428,-13.225,86.074,83.936,9.7142,9.2406,9.2101,5.9697,122.3,0.83059,13.055
122,1999,121,540,0.00827,0.6,-12.162,-12.94,86.334,84.198,9.7142,9.2507,9.221,6.2852,122.6,0.8304,13.048
122,1999,121,550,0.02635,0.85,-12.055,-12.844,84.935,82.809,9.7141,9.2548,9.2247,6.9306,120.62,0.82123,13.048
122,1999,121,600,0.0246,1,-12.141,-12.971,84.69,82.499,9.7141,9.2515,9.2197,7.2089,120.31,0.83043,13.041
122,1999,121,610,0.03815,1,-12.163,-12.98,84.56,82.422,9.7141,9.2506,9.2194,7.4108,120.04,0.83079,13.034
122,1999,121,620,0.08016,1,-12.276,-13.104,83.972,81.846,9.7141,9.2463,9.2147,7.2623,119.3,0.82725,13.034
122,1999,121,630,0.11121,1,-12.373,-13.205,84.157,81.98,9.7142,9.2427,9.2109,7.2466,119.61,0.8312,13.041
122,1999,121,640,0.1274,1,-12.317,-13.134,85.208,83.072,9.7138,9.2445,9.2133,7.4774,121.04,0.83104,13.04
122,1999,121,650,0.17391,1,-12.182,-12.989,85.25,83.121,9.7139,9.2498,9.2189,7.7807,121.07,0.83148,13.047
122,1999,121,700,0.22614,1,-12.063,-12.854,85.335,83.238,9.7135,9.2539,9.2237,7.6749,121.16,0.838,13.047
122,1999,121,710,0.28518,1,-12.057,-12.852,84.514,82.43,9.7139,9.2545,9.2241,7.9909,119.99,0.83394,13.06
122,1999,121,720,0.5788,1,-12.172,-13.005,84.119,82.013,9.7136,9.2498,9.218,8.2609,119.45,0.83521,13.073
122,1999,121,730,0.67626,1,-12.271,-13.081,84.251,82.164,9.7136,9.246,9.215,8.1183,119.65,0.83645,13.12
122,1999,121,740,0.78361,1,-12.345,-13.163,84.162,82.104,9.7139,9.2435,9.2122,7.936,119.53,0.83783,13.126
122,1999,121,750,1.2552,1,-12.342,-13.144,84.566,82.544,9.7141,9.2438,9.2131,7.9797,120.11,0.81469,13.199
122,1999,121,800,1.0487,1,-12.272,-13.082,84.285,82.31,9.714,9.2464,9.2154,7.7126,119.69,0.77981,13.259
122,1999,121,810,0.97381,1,-12.324,-13.107,84.166,82.181,9.7141,9.2445,9.2145,7.9282,119.57,0.82767,13.266
122,1999,121,820,1.169,1,-12.301,-13.096,83.977,82.036,9.7139,9.2452,9.2148,7.9351,119.2,0.83971,13.319
122,1999,121,830,1.216,1,-12.349,-13.171,83.52,81.619,9.714,9.2434,9.212,7.743,118.56,0.8404,13.371
122,1999,121,840,1.505,1,-12.353,-13.19,83.227,81.407,9.714,9.2433,9.2113,7.6239,118.14,0.84164,13.444
122,1999,121,850,1.7995,1,-12.407,-13.227,82.794,80.987,9.7141,9.2413,9.21,7.9213,117.56,0.84059,13.635
122,1999,121,900,1.7647,1,-12.502,-13.318,82.046,80.318,9.7143,9.2379,9.2066,7.5676,116.49,0.84161,14.125
122,1999,121,910,1.9534,1,-12.718,-13.535,81.134,79.373,9.7148,9.2302,9.1989,7.6455,115.26,0.84255,14.323
122,1999,121,920,2.2515,1,-12.924,-13.757,80.593,78.871,9.7149,9.2223,9.1904,8.0826,114.37,0.84247,14.972
122,1999,121,930,2.2445,1,-13.161,-13.986,80.346,78.639,9.7153,9.2137,9.1821,8.1712,114.11,0.84297,14.158
122,1999,121,940,2.7863,1,-13.281,-14.1,80.59,78.917,9.7153,9.209,9.1777,8.0482,114.38,0.8346,14.066
122,1999,121,950,2.9194,1,-13.281,-14.1,80.742,79.2,9.7151,9.2088,9.1775,8.0169,114.62,0.84081,14.695
122,1999,121,1000,3.0075,1,-13.269,-14.085,80.121,78.617,9.7153,9.2095,9.1783,8.3589,113.73,0.84095,13.748
122,1999,121,1010,3.0602,1,-13.349,-14.176,80.238,78.671,9.7152,9.2063,9.1747,8.4804,114.03,0.8367,14.973
122,1999,121,1020,3.1893,1,-13.307,-14.1,80.719,79.213,9.7153,9.208,9.1776,8.1193,114.62,0.81659,14.238
122,1999,121,1030,3.4414,1,-13.099,-13.909,80.189,78.857,9.7154,9.2161,9.1851,7.621,113.83,0.78514,13.8
122,1999,121,1040,3.9227,1,-13.095,-13.927,79.289,77.849,9.7154,9.2163,9.1844,7.4906,112.57,0.7602,13.735
122,1999,121,1050,3.467,1,-13.126,-13.948,79.511,78.036,9.7154,9.215,9.1836,7.6381,113,0.77768,13.848
122,1999,121,1100,3.8567,1,-13.103,-13.94,79.18,77.896,9.7154,9.2159,9.1839,7.2265,112.36,0.79977,14.993
122,1999,121,1110,4.8651,1,-12.893,-13.718,78.159,77.183,9.7154,9.2239,9.1924,7.7905,111.08,0.82363,14.159
122,1999,121,1120,5.3744,1,-12.721,-13.545,76.294,75.576,9.7154,9.2305,9.199,8.0816,108.3,0.83377,13.755
122,1999,121,1130,5.4752,1,-12.681,-13.533,75.87,75.116,9.7153,9.232,9.1994,7.6337,107.71,0.83512,13.722
122,1999,121,1140,5.6628,1,-12.677,-13.508,76.037,75.369,9.7154,9.2322,9.2004,7.793,108.04,0.80383,13.702
122,1999,121,1150,6.5366,1,-12.583,-13.39,74.95,74.317,9.7155,9.2359,9.205,7.7097,106.29,0.78743,13.688
122,1999,121,1200,6.6142,1,-12.44,-13.268,74.073,73.431,9.7154,9.2413,9.2096,7.7601,105.27,0.81306,13.642
122,1999,121,1210,6.8395,1,-12.339,-13.133,74.099,73.347,9.7155,9.2452,9.2149,7.3436,105.42,0.83487,13.622
122,1999,121,1220,6.7416,1,-12.227,-13.045,74.062,73.193,9.7154,9.2495,9.2182,7.9414,105.21,0.83733,13.615
122,1999,121,1230,7.0151,1,-12.13,-12.912,75.258,74.245,9.7155,9.2532,9.2233,8.0703,106.92,0.83684,13.953
122,1999,121,1240,7.2344,1,-12.011,-12.794,74.928,73.9,9.7154,9.2577,9.2277,7.9106,106.3,0.80364,13.707
122,1999,121,1250,7.8529,1,-11.866,-12.648,75.059,74.007,9.7157,9.2636,9.2336,7.6999,106.54,0.74457,13.972
122,1999,121,1300,7.9055,1,-11.772,-12.541,73.235,72.217,9.7155,9.2669,9.2375,8.2041,103.82,0.76293,14.025
122,1999,121,1310,-99999,0.975,-11.721,-12.504,73.791,72.848,9.7155,9.269,9.239,8.0649,104.44,0.72833,13.549
122,1999,121,1320,-99999,0.975,-11.517,-12.274,74.868,73.726,9.7151,9.2764,9.2474,7.963,106.31,0.73888,14.032
122,1999,121,1330,-99999,0.475,-11.272,-12.033,75.527,74.283,9.7142,9.2849,9.2557,8.2134,107.18,0.76338,13.595
122,1999,121,1340,-99999,0.525,-11.08,-11.847,74.719,73.409,9.7138,9.2918,9.2625,8.6323,106.14,0.7834,13.575
122,1999,121,1350,-99999,0.2,-11.006,-11.771,74.051,72.848,9.7137,9.2945,9.2652,8.4853,105.18,0.83844,13.535
122,1999,121,1400,-99999,0.5,-10.966,-11.781,73.682,72.431,9.714,9.2964,9.2652,8.7391,105.03,0.83968,13.516
122,1999,121,1410,-99999,0.575,-10.934,-11.717,74.477,73.207,9.7144,9.298,9.2681,8.7695,105.9,0.84103,13.516
122,1999,121,1420,-99999,0.65,-10.854,-11.631,74.614,73.422,9.7141,9.3008,9.271,8.5294,105.95,0.83998,13.986
122,1999,121,1430,-99999,0.95,-10.718,-11.491,74.38,73.227,9.7138,9.3057,9.2761,8.7142,105.49,0.83968,13.906
122,1999,121,1440,-99999,0.95,-10.734,-11.541,74.819,73.546,9.7136,9.3049,9.274,8.4417,106.45,0.8399,14.727
122,1999,121,1450,-99999,0.375,-10.601,-11.396,74.297,73.228,9.7136,9.3099,9.2795,8.5074,105.34,0.84009,13.667
122,1999,121,1500,-99999,0.125,-10.249,-11.026,72.41,71.558,9.7136,9.3234,9.2937,8.6274,103.22,0.83874,13.581
122,1999,121,1510,-99999,0.825,-10.249,-11.086,72.403,71.381,9.7137,9.3235,9.2915,7.8944,102.91,0.83838,13.892
122,1999,121,1520,-99999,0.15,-10.274,-11.098,73.202,72.161,9.7138,9.3226,9.2911,7.9542,103.84,0.8394,13.535
122,1999,121,1530,-99999,0.025,-10.188,-10.991,74.687,73.577,9.7138,9.3259,9.2952,7.8175,106.19,0.83822,13.992
122,1999,121,1540,-99999,0.8,-10.102,-10.921,72.857,71.818,9.7143,9.3297,9.2984,8.0894,103.39,0.83824,13.873
122,1999,121,1550,6.8477,1,-10.16,-11.023,72.161,71.276,9.7146,9.3278,9.2948,7.9223,102.24,0.83888,13.508
122,1999,121,1600,7.1539,1,-10.206,-11.056,72.884,72.034,9.7152,9.3266,9.2941,7.9424,103.48,0.83913,13.846
122,1999,121,1610,7.2978,1,-10.187,-11.044,72.966,72.106,9.7152,9.3273,9.2945,7.7881,103.36,0.83852,13.813
122,1999,121,1620,7.5736,1,-10.155,-11.033,72.124,71.306,9.7148,9.3282,9.2946,7.7224,102.58,0.83858,14.74
122,1999,121,1630,6.8749,1,-10.138,-10.971,72.173,71.314,9.714,9.328,9.2961,7.7616,102.91,0.83929,13.707
122,1999,121,1640,6.5288,1,-10.17,-11.049,72.646,71.729,9.7143,9.3271,9.2935,7.6293,103.09,0.83888,13.819
122,1999,121,1650,6.7939,1,-10.117,-10.965,73.35,72.404,9.7144,9.3292,9.2968,7.2295,104.3,0.83869,14.164
122,1999,121,1700,6.6431,1,-10.001,-10.852,73.247,72.292,9.7143,9.3335,9.301,7.4152,103.59,0.83841,13.647
122,1999,121,1710,6.526,1,-9.9952,-10.851,72.872,71.903,9.7143,9.3338,9.301,7.4186,103.41,0.83866,14.118
122,1999,121,1720,6.7497,1,-9.9152,-10.764,73.165,72.136,9.7141,9.3366,9.3042,7.3245,103.83,0.7998,14.475
122,1999,121,1730,6.8189,1,-9.7851,-10.599,73.055,71.979,9.7145,9.342,9.3109,7.3074,103.75,0.76205,13.846
122,1999,121,1740,6.7131,1,-9.6859,-10.524,72.621,71.657,9.7143,9.3456,9.3136,7.0472,103.09,0.74435,13.694
122,1999,121,1750,6.226,1,-9.5544,-10.413,72.849,71.823,9.7138,9.3502,9.3173,7.1266,103.01,0.7465,13.8
122,1999,121,1800,5.8417,1,-9.4914,-10.356,72.936,71.823,9.7136,9.3524,9.3194,7.2662,103.45,0.7581,14.19
122,1999,121,1810,5.5927,1,-9.4437,-10.279,73.658,72.437,9.7134,9.3541,9.3221,7.0173,104.42,0.76556,14.442
122,1999,121,1820,5.9389,1,-9.3501,-10.162,72.985,71.799,9.7137,9.3579,9.3268,6.9536,103.52,0.77481,14.368
122,1999,121,1830,5.8359,1,-9.2157,-10.07,72.79,71.61,9.7136,9.363,9.3303,6.7199,103.83,0.78312,14.328
122,1999,121,1840,5.2969,1,-9.2066,-10.085,76.153,74.719,9.7133,9.363,9.3294,7.1035,108.46,0.78632,14.634
122,1999,121,1850,4.6884,1,-9.3087,-10.171,78.963,77.286,9.7134,9.3592,9.3262,6.9663,112.2,0.79165,13.766
122,1999,121,1900,4.2274,1,-9.3992,-10.233,80.416,78.657,9.7132,9.3555,9.3236,6.9457,114.1,0.8051,13.653
122,1999,121,1910,4.3248,1,-9.393,-10.215,80.386,78.663,9.7133,9.3559,9.3244,6.7968,114.26,0.79246,13.766
122,1999,121,1920,4.2087,1,-9.2943,-10.135,81.986,80.105,9.7133,9.3596,9.3275,6.7512,116.67,0.79693,13.839
122,1999,121,1930,3.8481,1,-9.281,-10.132,82.601,80.572,9.7133,9.3601,9.3276,6.9987,117.29,0.79817,14.157
122,1999,121,1940,3.5789,1,-9.2646,-10.117,83.127,81.172,9.7132,9.3607,9.3281,6.6434,118.15,0.79848,14.912
122,1999,121,1950,3.4224,1,-9.2101,-10.028,83.502,81.514,9.7133,9.3628,9.3315,6.8027,118.69,0.79864,13.686
122,1999,121,2000,3.0747,1,-9.165,-9.9655,84.004,81.949,9.713,9.3643,9.3337,6.4734,119.3,0.79135,14.614
122,1999,121,2010,2.8846,1,-9.1258,-9.9242,83.895,81.86,9.7132,9.366,9.3355,6.3965,119.22,0.79696,13.707
122,1999,121,2020,2.7401,1,-9.0867,-9.9088,84.06,82.051,9.7133,9.3676,9.3361,6.1328,119.35,0.79629,14.21
122,1999,121,2030,2.4973,1,-9.0515,-9.8885,83.632,81.632,9.7131,9.3687,9.3367,6.2651,118.76,0.79801,15.058
122,1999,121,2040,2.0593,1,-9.0027,-9.8289,83.259,81.333,9.713,9.3705,9.3389,6.3313,118.2,0.79491,14.985
122,1999,121,2050,1.8383,1,-8.9494,-9.7936,82.53,80.724,9.7128,9.3724,9.3401,6.321,117.1,0.77561,13.687
122,1999,121,2100,1.5573,1,-8.875,-9.728,82.327,80.491,9.7127,9.3751,9.3425,6.1064,116.91,0.771,14.614
122,1999,121,2110,1.7942,1,-8.8213,-9.6331,81.479,79.701,9.7126,9.377,9.346,5.4145,115.62,0.77437,15.07
122,1999,121,2120,2.0124,1,-8.7282,-9.5349,80.704,78.953,9.7126,9.3806,9.3498,5.122,114.69,0.77818,14.203
122,1999,121,2130,2.3766,1,-8.6691,-9.4799,82.188,80.263,9.7126,9.3829,9.3519,4.8098,116.78,0.7792,14.025
122,1999,121,2140,2.3901,1,-8.6487,-9.4816,82.308,80.386,9.7125,9.3835,9.3517,4.6839,116.92,0.77972,14.846
122,1999,121,2150,1.7524,1,-8.5887,-9.4232,82.159,80.308,9.7123,9.3857,9.3538,4.7584,116.69,0.77981,14.535
122,1999,121,2200,1.7477,1,-8.5357,-9.4,81.788,79.933,9.7124,9.3878,9.3547,4.6658,116.11,0.78066,14.959
122,1999,121,2210,1.5292,1,-8.5588,-9.4216,82.424,80.512,9.7123,9.3868,9.3538,4.8873,117.1,0.78097,14.342
122,1999,121,2220,1.3174,1,-8.642,-9.477,83.784,81.685,9.7125,9.3838,9.3519,4.9931,119.07,0.78171,13.886
122,1999,121,2230,1.1103,1,-8.723,-9.523,84.267,82.049,9.7127,9.3809,9.3503,4.7995,119.64,0.78243,14.766
122,1999,121,2240,0.99027,1,-8.8119,-9.6319,84.482,82.185,9.7127,9.3775,9.3462,4.4811,119.99,0.78304,14.521
122,1999,121,2250,0.95335,1,-8.8883,-9.675,85.144,82.524,9.7128,9.3747,9.3446,4.3512,120.93,0.78312,14.409
122,1999,121,2300,0.7459,1,-9.0547,-9.8408,85.111,82.317,9.713,9.3685,9.3384,3.651,120.82,0.78329,14.171
122,1999,121,2310,0.58842,1,-9.3428,-10.163,85.534,82.648,9.7132,9.3577,9.3263,3.5574,121.54,0.78378,13.899
122,1999,121,2320,0.50571,1,-9.519,-10.32,86.801,83.964,9.7131,9.3509,9.3202,3.919,123.31,0.78395,13.773
122,1999,121,2330,0.40445,1,-9.6186,-10.421,87.263,84.506,9.7132,9.3471,9.3164,4.3228,123.93,0.78395,13.714
122,1999,121,2340,0.27422,1,-9.6877,-10.487,87.392,84.694,9.7131,9.3444,9.3138,4.3683,124.12,0.78406,13.647
122,1999,121,2350,0.21244,1,-9.7408,-10.55,87.573,84.874,9.713,9.3423,9.3114,4.1317,124.37,0.78425,13.587
122,1999,122,0,0.17492,1,-9.7688,-10.554,87.566,84.896,9.7129,9.3411,9.3111,4.2831,124.34,0.78425,13.535
122,1999,122,10,0.13641,1,-9.795,-10.544,87.409,84.759,9.7128,9.34,9.3113,4.2811,124.11,0.78425,13.488
122,1999,122,20,0.07644,1,-9.8051,-10.62,87.228,84.548,9.7124,9.3393,9.3081,3.9612,123.88,0.78442,13.449
122,1999,122,30,0.03852,1,-9.87,-10.692,87.325,84.647,9.7121,9.3365,9.305,3.5892,124,0.78431,13.415
122,1999,122,40,0.01476,0.85,-9.9026,-10.719,87.032,84.417,9.7125,9.3356,9.3044,3.4589,123.61,0.78439,13.382
