year	jd	hour.min	temp	hum	wind	wind_dir	press	snow	volt
2018	40	1110	-6999	49.72	4.54	138.9	641.7	-0.37	11.73
2018	40	1120	-6999	50.18	4.74	139.3	641.8	-0.38	14.31
2018	40	1130	-6999	51.03	4.95	138.2	641.8	-0.38	13.4
2018	40	1140	-6999	51.38	5.01	137.4	641.8	-0.38	13.41
2018	40	1150	-6999	51.2	5.07	136.2	641.9	-0.39	13.4
2018	40	1200	-6999	50.66	4.88	139.7	641.9	-0.37	13.4
2018	40	1210	-6999	50.36	4.95	143.2	642	0	13.37
2018	40	1220	-6999	50.18	4.99	143.8	642.1	-0.38	13.4
2018	40	1230	-6999	50.92	5.11	143.3	642.2	-0.38	13.41
2018	40	1240	-38.2	51.45	5.09	142.5	642.2	-0.38	13.4
2018	40	1250	-6999	52.08	5.18	139.4	642.2	-0.38	13.39
2018	40	1300	-6999	53.25	4.97	142	642.2	0	13.41
2018	40	1310	-37.64	53.85	5.28	142.1	642.3	-0.38	13.41
2018	40	1320	-6999	54.36	5.02	145.8	642.4	-0.38	13.4
2018	40	1330	-6999	53.34	4.11	150.9	642.4	-0.37	13.4
2018	40	1340	-6999	51.77	3.94	146.3	642.5	-0.38	13.41
2018	40	1350	-39.1	51.42	3.94	145.9	642.5	0	13.39
2018	40	1400	-6999	51.13	3.78	147.5	642.5	-0.38	13.39
2018	40	1410	-6999	51.33	4.05	152.6	642.5	-0.38	13.41
2018	40	1420	-6999	52.15	4.3	156.9	642.5	-0.38	29.29
2018	40	1430	-6999	52.56	4.24	159.5	642.6	-0.38	13.4
2018	40	1440	-6999	52.23	4.6	155.4	642.6	0	13.4
2018	40	1450	-6999	51.16	4.33	158.5	642.7	-0.38	13.41
2018	40	1500	-6999	50.16	3.79	158.2	642.7	0	13.39
2018	40	1510	-6999	49.79	3.96	156.2	642.7	0	13.4
2018	40	1520	-6999	49.26	3.75	158.6	642.7	-0.38	13.41
2018	40	1530	-6999	49.77	3.96	156.5	642.7	0	13.39
2018	40	1540	-6999	50.05	4.13	155.3	642.8	0	13.4
2018	40	1550	-6999	49.91	3.63	149.6	642.9	-0.38	13.41
2018	40	1600	-6999	49.4	3.15	141.9	642.9	-0.38	11.48
2018	40	1610	-6999	48.65	3.09	137.4	642.9	0	13.4
2018	40	1620	-6999	47.89	3.04	137.8	642.9	0	13.38
2018	40	1630	-6999	46.92	2.96	137.5	642.9	0	13.41
2018	40	1640	-6999	46.79	3.13	133.7	642.9	0	13.4
2018	40	1650	-6999	47.19	3.09	129.1	642.8	0	13.41
2018	40	1700	-6999	47.22	3.13	132.8	642.8	-0.38	13.41
2018	40	1710	-6999	47.03	3.2	131.6	642.9	-0.38	13.41
2018	40	1720	-6999	47.42	3.56	134.4	642.9	0	13.38
2018	40	1730	-6999	48	3.61	135	643	-0.38	13.41
2018	40	1740	-6999	48	3.34	134	643.1	-0.38	13.41
2018	40	1750	-6999	47.58	3.44	135.2	643.1	-0.38	13.4
2018	40	1800	-6999	47.27	3.35	135.8	643.2	-0.38	13.39
2018	40	1810	-6999	46.87	3.26	133.6	643.2	-0.39	13.4
2018	40	1820	-6999	46.66	3.13	136.1	643.2	-0.38	16.37
2018	40	1830	-6999	46.66	3.07	130.3	643.2	-0.38	13.41
2018	40	1840	-6999	47.03	3.51	130.8	643.3	0	13.41
2018	40	1850	-6999	47.54	3.72	133.2	643.4	-0.39	13.4
2018	40	1900	-6999	47.75	3.54	139	643.4	-0.39	13.39
2018	40	1910	-6999	47.65	3.24	132.9	643.4	-0.39	13.39
2018	40	1920	-6999	47.61	3.25	130.8	643.4	-0.38	13.41
2018	40	1930	-6999	47.31	3.37	127.7	643.4	-0.39	13.41
2018	40	1940	-6999	47.24	3.67	129	643.5	-0.38	13.37
2018	40	1950	-6999	47.24	3.72	138	643.6	-0.39	13.39
2018	40	2000	-6999	47.14	3.57	136.5	643.7	-0.38	13.41
2018	40	2010	-6999	47.73	3.37	132.4	643.7	-0.39	13.41
2018	40	2020	-6999	47.87	3.21	142.3	643.8	0	13.4
2018	40	2030	-6999	47.55	3.42	144.5	643.8	-0.38	28.86
2018	40	2040	-6999	47.51	3.11	135.8	643.9	-0.38	13.39
2018	40	2050	-6999	47.35	3.18	129	644	-0.38	13.39
2018	40	2100	-6999	46.75	3.53	130.8	644.1	-0.38	13.4
2018	40	2110	-6999	47.36	3.79	129.9	644.2	-0.39	13.4
2018	40	2120	-6999	48.12	3.71	130.9	644.2	-0.39	13.39
2018	40	2130	-6999	48	3.47	132.9	644.3	-0.38	13.41
2018	40	2140	-6999	47.59	3.54	123.5	644.3	-0.38	13.41
2018	40	2150	-6999	47.42	3.47	123.5	644.3	-0.38	13.39
2018	40	2200	-6999	47.22	3.66	133.4	644.4	0	13.4
2018	40	2210	-6999	48.31	3.91	125.2	644.4	-0.38	22.1
2018	40	2220	-6999	48.78	3.8	124.2	644.4	-0.38	16.58
2018	40	2230	-6999	48.67	3.66	119.8	644.4	0	13.38
2018	40	2240	-6999	48.83	3.93	119.2	644.4	0	13.4
2018	40	2250	-6999	49.31	3.97	118.8	644.4	-0.38	13.39
2018	40	2300	-6999	49.73	4.06	117.8	644.5	0	13.41
2018	40	2310	-6999	50.2	4.16	118	644.5	-0.38	24.87
2018	40	2320	-6999	50.25	4.37	115.4	644.5	-0.38	13.39
2018	40	2330	-6999	50.22	4.02	114.3	644.5	0	13.41
2018	40	2340	-6999	50.16	4.07	113	644.5	-0.38	13.4
2018	40	2350	-6999	49.49	4.32	112.3	644.5	-0.38	23.97
2018	40	2400	-6999	49.04	4.18	107.8	644.5	0	13.41
2018	41	10	-6999	48.63	4.3	108.8	644.5	0	12.11
2018	41	20	-6999	48.7	4.47	109.7	644.5	-0.39	13.4
2018	41	30	-6999	48.84	4.38	110	644.5	-0.37	13.4
2018	41	40	-6999	49.19	4.71	110.7	644.5	-0.38	13.41
2018	41	50	-6999	50.28	4.7	110.5	644.5	-0.38	28.56
2018	41	100	-6999	50.67	4.71	109.1	644.5	-0.38	13.39
2018	41	110	-6999	50.67	4.5	115.9	644.6	0	13.41
2018	41	120	-6999	50.77	4.49	112.6	644.7	-0.38	13.4
2018	41	130	-6999	50.49	4.47	111.7	644.7	-0.38	13.41
2018	41	140	-6999	50.11	4.46	108.1	644.7	0	13.4
2018	41	150	-6999	49.85	4.59	105.3	644.7	0	12.45
2018	41	200	-6999	50.23	4.76	107.7	644.6	-0.38	13.39
2018	41	210	-6999	51.17	5.04	105.7	644.6	-0.38	13.38
2018	41	220	-6999	51.96	4.87	107.2	644.6	-0.39	13.4
2018	41	230	-6999	52.51	5.07	109.4	644.7	0	13.41
2018	41	240	-6999	53.21	4.81	110.1	644.7	0	13.41
2018	41	250	-6999	52.75	4.55	113.3	644.8	-0.38	13.38
2018	41	300	-6999	52.48	4.64	116.3	644.8	-0.38	13.41
2018	41	310	-6999	52.29	4.72	112.1	644.9	-0.38	25.37
2018	41	320	-6999	52.05	4.77	111.7	644.9	0	13.41
2018	41	330	-6999	52.34	4.81	113.3	644.9	-0.38	13.39
2018	41	340	-6999	53.56	4.86	112.3	644.9	-0.39	13.4
2018	41	350	-6999	54.37	4.86	111.2	644.9	0	13.41
2018	41	400	-6999	54.43	4.81	113.5	644.9	-0.38	13.4
2018	41	410	-6999	54.5	5.19	112.5	644.9	-0.39	13.41
2018	41	420	-6999	54.21	5.1	112.1	645	0	13.41
2018	41	430	-6999	53.86	5.1	113.4	645	-0.38	18.07
2018	41	440	-6999	53.89	5.08	109.9	645	-0.38	28.18
2018	41	450	-6999	54.11	5.14	110.3	645	0	13.41
2018	41	500	-36.27	54.96	5.12	107	645.1	-0.38	13.41
2018	41	510	-6999	54.93	5.28	107.3	645.1	-0.38	13.4
2018	41	520	-6999	54.43	4.86	106.3	645.1	0	13.4
2018	41	530	-6999	53.76	4.81	105.3	645.2	-0.38	13.41
2018	41	540	-6999	52.81	4.68	102.7	645.2	0	12.18
2018	41	550	-6999	51.95	4.68	102.6	645.2	0	13.39
2018	41	600	-37.92	52.21	4.88	104.7	645.2	-0.37	13.39
2018	41	610	-6999	52.75	5.15	100.6	645.2	-0.38	13.41
2018	41	620	-6999	52.67	5.23	99.5	645.2	-0.38	25.44
2018	41	630	-6999	53.13	4.93	103	645.2	0	12.09
2018	41	640	-6999	53.04	4.71	106.1	645.3	-0.38	13.41
2018	41	650	-6999	53.06	4.39	109.1	645.3	-0.38	13.41
2018	41	700	-6999	52.85	4.09	108.7	645.4	-0.37	13.41
2018	41	710	-6999	52.62	4.13	106.7	645.4	-0.37	12.81
2018	41	720	-6999	52.6	4.51	106.6	645.4	-0.39	13.41
2018	41	730	-40.74	52.72	4.67	105.4	645.4	-0.38	28.79
2018	41	740	-48.9	52.73	4.64	106.8	645.5	0	13.39
2018	41	750	-6999	52.63	4.58	103.5	645.6	-0.38	13.41
2018	41	800	-6999	52.25	4.68	104.5	645.6	-0.38	13.41
2018	41	810	-6999	51.88	4.64	107.1	645.6	0	13.4
2018	41	820	-6999	51.68	4.68	107.3	645.6	-0.39	13.41
2018	41	830	-6999	51.73	4.75	104.8	645.6	0	13.39
2018	41	840	-6999	52.03	4.72	100.8	645.6	0	13.41
2018	41	850	-6999	52.37	4.59	99.7	645.6	-0.38	13.42
2018	41	900	-6999	52.71	4.64	100.8	645.7	-0.38	13.4
2018	41	910	-6999	52.91	5.12	98.2	645.7	-0.38	13.41
2018	41	920	-6999	53.05	5.22	97.4	645.7	-0.37	13.41
2018	41	930	-6999	53.48	5.41	98.1	645.7	0	13.39
2018	41	940	-6999	53.89	5.47	97.3	645.8	0	13.41
2018	41	950	-6999	53.91	5.71	99	645.9	-0.39	13.4
2018	41	1000	-6999	54.84	5.95	96.3	645.9	-0.38	13.41
2018	41	1010	-6999	55.25	5.74	95.3	645.9	-0.38	13.41
2018	41	1020	-6999	55.16	5.44	96.7	646	-0.38	13.41
2018	41	1030	-37.64	55.51	5.55	97.9	646	-0.38	13.41
2018	41	1040	-39.04	55.17	5.39	101.8	646.1	-0.38	13.41
2018	41	1050	-6999	54.74	5.63	100.8	646.2	-0.38	13.41
2018	41	1100	-6999	54.88	5.88	97.9	646.2	-0.38	13.41
2018	41	1110	-39.23	55.12	5.49	95.6	646.2	-0.38	13.41
2018	41	1120	-38.03	55	5.47	93.3	646.2	-0.38	13.41
2018	41	1130	-6999	54.84	5.34	94.7	646.2	-0.38	13.41
2018	41	1140	-6999	54.18	5.27	93.9	646.3	-0.38	13.4
2018	41	1150	-6999	53.83	5.75	96.4	646.3	0	13.41
2018	41	1200	-6999	53.92	5.64	96.7	646.3	0	13.42
2018	41	1210	-35.92	54.45	5.6	99.5	646.3	0	13.39
2018	41	1220	-6999	55.24	5.48	100.2	646.3	0	13.4
2018	41	1230	-6999	55.46	5.6	101	646.4	-0.38	27.63
2018	41	1240	-34.18	56.18	5.64	103	646.5	-0.38	13.42
2018	41	1250	-6999	56.85	5.8	101	646.5	-0.38	13.42
2018	41	1300	-6999	56.69	6.09	100.8	646.6	0	13.41
2018	41	1310	-36.68	56.55	5.93	100.2	646.7	-0.38	13.42
2018	41	1320	-6999	56.22	5.7	99.4	646.8	-0.38	13.4
2018	41	1330	-6999	57.16	6.25	99.5	646.8	-0.38	13.42
2018	41	1340	-36.21	58.69	6.47	100.9	646.8	-0.37	13.38
2018	41	1350	-35.42	58.96	6.55	101.4	646.9	-0.38	13.42
2018	41	1400	-36.04	58.77	6.83	100	646.9	0	13.42
2018	41	1410	-33	58.69	7.01	99.7	647	-0.35	13.42
2018	41	1420	-31.69	59.06	6.88	100.6	647.1	0	13.42
2018	41	1430	-31.94	58.92	6.56	101.9	647.2	-0.38	14.55
2018	41	1440	-31.16	58.47	6.39	105.1	647.2	-0.39	13.42
2018	41	1450	-33.73	58.45	6.45	110.2	647.3	-0.38	13.42
2018	41	1500	-30.18	58.79	6.54	114	647.4	-0.38	13.4
2018	41	1510	-33.05	58.84	5.97	116.3	647.5	0	13.42
2018	41	1520	-33.79	58.92	5.6	112.2	647.5	-0.38	13.42
2018	41	1530	-31.48	57.81	5.25	111.7	647.5	0	13.42
2018	41	1540	-32.21	57	5.41	109.9	647.6	0	13.42
2018	41	1550	-31.73	56.71	5.38	109.8	647.6	-0.38	13.41
2018	41	1600	-31.29	57.21	5.14	110.5	647.6	-0.35	13.42
2018	41	1610	-31.29	57.3	5.27	110.7	647.6	-0.38	13.42
2018	41	1620	-30.87	57.1	5.13	109.2	647.6	0	13.42
2018	41	1630	-31.52	56.78	5.04	105.3	647.6	-0.34	13.42
2018	41	1640	-32.53	56	5.14	105.7	647.6	-0.38	13.42
2018	41	1650	-32.78	55.85	5.08	106	647.7	-0.38	13.42
2018	41	1700	-32.2	55.39	4.89	104.4	647.8	-0.38	13.42
2018	41	1710	-35.9	55.15	4.68	103.8	647.8	-0.36	13.4
2018	41	1720	-32.48	55.17	4.6	102.9	647.9	0	13.42
2018	41	1730	-36.18	54.86	4.46	101.2	647.9	-0.38	13.41
2018	41	1740	-34.76	54.47	4.57	97.8	648	-0.38	13.42
2018	41	1750	-34.62	54.24	4.67	98.4	648	-0.38	13.42
2018	41	1800	-32.49	54.27	4.61	97.9	648.1	-0.39	13.42
2018	41	1810	-33.57	54.54	4.96	98.5	648.1	0	13.42
2018	41	1820	-38.2	54.86	4.97	98.2	648.2	-0.38	13.41
2018	41	1830	-35.01	55.19	4.97	95.7	648.1	-0.38	13.42
2018	41	1840	-34.4	54.98	4.97	93.6	648.1	-0.39	13.41
2018	41	1850	-35.89	54.46	5.22	91.9	648.2	-0.38	13.41
2018	41	1900	-6999	53.67	4.89	96.6	648.3	-0.38	13.42
2018	41	1910	-6999	52.97	4.07	97.5	648.3	-0.38	13.42
2018	41	1920	-6999	52.57	3.23	99.6	648.3	-0.38	13.4
2018	41	1930	-6999	52.08	3.45	97.2	648.4	-0.38	13.42
2018	41	1940	-6999	51.86	3.92	99.1	648.5	-0.38	13.42
2018	41	1950	-36.47	52.28	4.99	97	648.5	0	13.42
2018	41	2000	-34.22	52.85	5.03	101.1	648.6	-0.38	13.41
2018	41	2010	-37.11	52.61	4.85	100.4	648.7	0	13.41
2018	41	2020	-6999	52.48	4.75	98.5	648.7	-0.38	13.39
2018	41	2030	-6999	52.94	4.85	99	648.8	-0.38	13.41
2018	41	2040	-6999	53.65	4.78	100.6	648.8	-0.38	13.4
2018	41	2050	-6999	53.87	4.76	99.6	648.9	-0.38	13.42
2018	41	2100	-6999	52.95	4.48	95.1	648.9	-0.38	13.42
2018	41	2110	-6999	52.27	4.71	98.2	649.1	-0.38	13.42
2018	41	2120	-6999	52.65	4.79	100.4	649.2	-0.38	13.41
2018	41	2130	-6999	53.13	4.66	101.5	649.3	0	13.41
2018	41	2140	-6999	52.95	4.67	101.2	649.3	-0.38	15.41
2018	41	2150	-6999	53.29	4.8	100.4	649.3	0	13.38
2018	41	2200	-6999	53.7	5.07	100.1	649.3	0	13.41
2018	41	2210	-6999	54.03	5.09	104.6	649.3	-0.38	13.71
2018	41	2220	-6999	54.28	4.97	105.2	649.3	-0.38	13.41
2018	41	2230	-37.04	54.2	4.7	106.4	649.4	-0.38	13.41
2018	41	2240	-6999	54.47	4.7	104.5	649.5	-0.39	13.4
2018	41	2250	-36.4	54.7	4.63	103	649.4	-0.39	13.42
2018	41	2300	-36.85	54.64	4.81	101.1	649.5	-0.38	13.4
2018	41	2310	-6999	54.4	5.57	100.3	649.6	-0.38	26.35
2018	41	2320	-35.7	55.07	5.68	99.4	649.7	-0.38	13.42
2018	41	2330	-6999	55.72	5.58	101	649.7	-0.38	13.4
2018	41	2340	-6999	56.05	5.76	102.5	649.8	-0.38	13.4
2018	41	2350	-35.5	56.1	5.22	102.9	649.8	-0.38	29.04
2018	41	2400	-6999	55.81	4.7	102.5	649.8	0	13.42
2018	42	10	-6999	55.46	4.69	104.9	649.8	-0.38	13.41
2018	42	20	-6999	55.28	5.27	102.6	649.9	-0.38	24.86
2018	42	30	-6999	55.29	5.2	99.6	650	-0.36	13.41
2018	42	40	-6999	55.05	4.61	98.7	650	0	13.41
2018	42	50	-6999	55.05	4.42	96.6	650	-0.37	13.41
2018	42	100	-36.68	55.57	4.93	95.9	650.1	-0.38	13.42
2018	42	110	-6999	56.47	5.39	97.5	650.1	0	13.4
2018	42	120	-6999	57.58	5.96	98	650.1	-0.38	13.42
2018	42	130	-6999	57.71	5.61	96.4	650.1	-0.38	13.42
2018	42	140	-36.51	57.51	5.64	98.5	650.1	-0.38	13.42
2018	42	150	-35.16	57.82	5.55	100.4	650.2	0	13.42
2018	42	200	-34.1	57.92	5.43	98	650.2	0	13.41
2018	42	210	-35.11	57.73	5.13	98.3	650.2	-0.38	13.42
2018	42	220	-6999	57.68	5.19	99	650.2	0	13.42
2018	42	230	-33.89	58.28	5.18	98.8	650.3	-0.38	13.42
2018	42	240	-32.43	58.62	5.33	99.2	650.3	-0.38	13.4
2018	42	250	-34.66	59.4	6.27	103.2	650.4	-0.38	13.4
2018	42	300	-31.8	60.15	6.26	101.5	650.4	-0.38	13.42
2018	42	310	-33.07	60.07	6.14	100.3	650.4	-0.38	13.42
2018	42	320	-32.91	60.35	6.35	99.7	650.4	0	13.4
2018	42	330	-30.36	60.13	6.64	101.1	650.4	-0.38	13.42
2018	42	340	-31.34	60.19	7.08	101	650.5	0	13.42
2018	42	350	-31.81	60.21	6.88	99.5	650.5	-0.38	19.33
2018	42	400	-31.56	59.93	7.08	97.6	650.6	0	13.41
2018	42	410	-30.54	60.08	6.76	99	650.6	-0.38	13.4
2018	42	420	-31.26	60.38	6.33	99.1	650.7	-0.38	13.41
2018	42	430	-30.55	60.25	6.27	96.6	650.8	-0.38	13.42
2018	42	440	-31.59	59.56	5.67	93.6	650.8	-0.38	25.73
2018	42	450	-30.28	59.35	5.2	91.9	650.7	0	13.42
2018	42	500	-30.74	59.29	5.81	93.4	650.7	-0.38	13.42
2018	42	510	-30.55	60.11	6.07	95.2	650.7	-0.38	28.03
2018	42	520	-29.59	59.74	5.84	94	650.8	-0.38	14.23
2018	42	530	-29.62	59.06	5.91	94.6	650.8	-0.38	21.43
2018	42	540	-30.55	58.25	5.99	92.8	650.8	-0.35	13.42
2018	42	550	-31.27	58.16	6.3	91.9	650.7	-0.38	13.42
2018	42	600	-30.48	58.53	6.3	91.7	650.7	-0.38	13.41
2018	42	610	-32.11	58.96	6.8	92.2	650.7	-0.37	13.42
2018	42	620	-30.39	59.26	7.28	91.8	650.6	-0.37	13.42
2018	42	630	-29.46	59.02	7.43	91.3	650.6	-0.38	12.04
2018	42	640	-30.88	58.38	6.59	93.1	650.8	-0.38	25.84
2018	42	650	-31.69	57.56	6.13	92.4	650.9	0	13.42
2018	42	700	-31.04	57.65	6.2	93.3	651	-0.38	13.41
2018	42	710	-30.46	58.61	6.18	94.1	651.1	-0.38	13.4
2018	42	720	-32.49	58.89	6.68	91	651	0	13.42
2018	42	730	-30.69	58.51	6.99	88.7	650.9	-0.38	13.41
2018	42	740	-32.16	57.93	6.28	86.9	651	0	13.43
2018	42	750	-32.61	56.97	5.57	85.3	651	-0.38	13.43
2018	42	800	-30.72	56.23	6.01	84.4	651	-0.38	13.41
2018	42	810	-34.53	57.02	6.64	84.4	651	-0.38	13.42
2018	42	820	-32.37	57.15	6.92	84.1	650.9	-0.38	29.52
2018	42	830	-33.36	57.53	7.05	83.5	650.9	-0.38	13.42
2018	42	840	-31.79	57.72	6.05	84.8	650.9	0	13.42
2018	42	850	-31.45	57.56	5.79	90.9	651	-0.38	13.42
2018	42	900	-32.48	59.84	7.77	92.9	650.9	-0.38	13.42
2018	42	910	-31.06	61.29	9.01	93.9	650.7	-0.38	13.42
2018	42	920	-30.88	61.3	8.81	95.6	650.8	-0.38	13.85
2018	42	930	-30.72	60.8	9.22	94.8	650.8	0	13.42
2018	42	940	-30.06	61.11	9.58	95	650.8	-0.38	13.42
2018	42	950	-30.85	61.57	8.07	96.7	650.9	-0.38	13.41
2018	42	1000	-29.02	62.32	9.79	97.8	650.9	-0.37	13.4
2018	42	1010	-29.79	62.56	9.8	99.4	651	-0.38	17.9
2018	42	1020	-30.41	63.13	7.01	98.3	650.9	-0.37	13.42
2018	42	1030	-27.85	63.42	2.16	97	650.9	0	13.43
2018	42	1040	-28.23	63.35	9.59	94.8	650.9	-0.38	13.42
2018	42	1050	-29.47	62.13	9.76	94	650.9	-0.37	13.41
2018	42	1100	-28.32	62.3	10.02	93.5	651	-0.37	13.43
2018	42	1110	-27.6	62.74	9.93	93.9	650.9	-0.38	13.43
2018	42	1120	-28.73	62.79	10.43	93	650.8	-0.38	13.43
2018	42	1130	-28.61	62.38	10.31	92.2	650.8	-0.37	13.38
2018	42	1140	-28.33	62.32	9.82	91.7	650.8	-0.38	19.24
2018	42	1150	-27.99	62.92	10.22	92.4	650.7	-0.38	27.1
2018	42	1200	-26.76	63.56	9.28	93.5	650.7	-0.38	13.41
2018	42	1210	-27.94	63.61	6.59	93.3	650.7	-0.38	13.44
2018	42	1220	-26.28	63.34	4.47	93.8	650.8	-0.35	13.43
2018	42	1230	-26.23	63.44	7.72	92.8	650.8	0	13.41
2018	42	1240	-27.16	63.74	5.56	94.8	650.8	-0.35	13.42
2018	42	1250	-26.6	64.04	3.52	93.6	650.8	-0.38	13.43
2018	42	1300	-26.69	64.64	7.09	92.9	650.8	-0.37	13.42
2018	42	1310	-27.8	64.66	8.99	93.9	650.9	-0.37	13.43
2018	42	1320	-25.59	63.85	9.92	92.7	650.9	-0.35	13.42
2018	42	1330	-25.44	63.9	9.38	93.6	650.9	0	13.43
2018	42	1340	-25.58	64.46	9	93.9	650.9	-0.38	13.43
2018	42	1350	-26.35	65.6	2.45	93.7	650.8	-0.38	30.21
2018	42	1400	-25.68	65.78	0.31	95	650.7	-0.37	13.42
2018	42	1410	-24.48	66.21	0	0	650.7	-0.37	13.43
2018	42	1420	-24.33	65.97	0.56	95.5	650.7	-0.38	13.44
2018	42	1430	-26.04	65.5	0	0	650.6	-0.37	13.44
2018	42	1440	-24.6	65.72	0	0	650.5	-0.35	13.4
2018	42	1450	-24.58	66.02	0	0	650.5	-0.37	13.43
2018	42	1500	-25.3	66.49	0	0	650.5	-0.37	13.4
2018	42	1510	-24.51	66.66	0	0	650.6	-0.38	13.42
2018	42	1520	-24.56	66.32	0	0	650.5	-0.37	13.41
2018	42	1530	-25.04	66.03	0	0	650.5	-0.36	13.43
2018	42	1540	-24.41	66.29	0	0	650.4	-0.38	13.43
2018	42	1550	-23.62	67.14	0	0	650.4	-0.38	13.43
2018	42	1600	-24.02	68.21	0	0	650.3	-0.35	13.43
2018	42	1610	-22.73	67.58	0	0	650.4	-0.38	13.43
2018	42	1620	-23.2	66.4	0	0	650.4	-0.37	13.42
2018	42	1630	-23.46	65.85	0	0	650.5	-0.35	13.43
2018	42	1640	-23.77	65.71	0	0	650.5	-0.37	13.42
2018	42	1650	-24.37	65.8	0	0	650.5	-0.33	13.43
2018	42	1700	-23.29	66.85	0	0	650.4	-0.36	13.42
2018	42	1710	-23.29	66.86	0	0	650.5	-0.4	13.43
2018	42	1720	-23.61	67.08	0	0	650.5	-0.39	13.43
2018	42	1730	-23.85	67.02	3.49	93.8	650.6	-0.38	13.44
2018	42	1740	-23.54	66.93	0	0	650.3	-0.39	13.43
2018	42	1750	-23.67	67.91	0	0	650.3	-0.35	13.43
2018	42	1800	-23.11	67.24	0	0	650.4	-0.36	13.44
2018	42	1810	-22.37	66.95	0	0	650.5	-0.4	13.43
2018	42	1820	-23.48	67.33	0	0	650.6	-0.39	13.44
2018	42	1830	-23.17	67.24	0	0	650.7	-0.33	13.44
2018	42	1840	-23.44	67.28	0	0	650.8	-0.41	25.7
2018	42	1850	-22.9	67.13	0	0	650.9	-0.38	13.44
2018	42	1900	-24.16	67.11	0	0	650.9	-0.39	13.4
2018	42	1910	-23.66	67.29	0	0	650.9	-0.34	13.43
2018	42	1920	-22.75	67.84	0	0	651	-0.28	13.43
2018	42	1930	-23.23	67.96	0	0	651	0	13.44
2018	42	1940	-22.54	67.87	0	0	651.2	-0.35	13.43
2018	42	1950	-22.75	68.55	0	0	651.2	0	13.44
2018	42	2000	-22.12	67.95	0	0	651.3	-0.39	13.44
2018	42	2010	-22.75	68.34	0	0	651.4	-0.36	14.1
2018	42	2020	-22.74	68.46	0	0	651.4	-0.38	13.43
2018	42	2030	-21.86	68.83	0	0	651.5	-0.37	13.44
2018	42	2040	-22.18	68.74	0	0	651.5	-0.37	13.42
2018	42	2050	-21.29	68.42	0	0	651.5	-0.34	13.44
2018	42	2100	-21.85	68.76	0	0	651.4	-0.35	26.79
2018	42	2110	-21.67	68.33	0	0	651.5	0	13.44
2018	42	2120	-21.29	67.69	0	0	651.5	-0.35	10.88
2018	42	2130	-22.4	67.73	0.49	90	651.5	-0.36	13.44
2018	42	2140	-21.63	68.21	0	0	651.6	-0.36	22.99
2018	42	2150	-22.32	68.85	0.25	86	651.6	-0.37	26.83
2018	42	2200	-21.02	68.97	0	0	651.6	-0.37	13.44
2018	42	2210	-21.56	68.88	0	0	651.6	-0.35	13.44
2018	42	2220	-22.13	68.57	0	0	651.6	-0.39	13.44
2018	42	2230	-21.7	68.4	0	0	651.5	-0.39	13.44
2018	42	2240	-21.1	67.35	0	0	651.5	-0.36	13.44
2018	42	2250	-21.93	66.85	0	0	651.5	-0.38	13.44
2018	42	2300	-22.78	67.24	0.26	85	651.6	-0.38	13.44
2018	42	2310	-21.53	67.81	0.52	84.5	651.6	-0.39	13.45
2018	42	2320	-22.14	68.53	0	0	651.6	-0.39	13.43
2018	42	2330	-21.75	68.58	0	0	651.6	-0.37	13.41
2018	42	2340	-21.48	68.2	0	0	651.6	-0.39	13.43
2018	42	2350	-22.22	68.05	0.78	88.3	651.6	-0.37	13.4
2018	42	2400	-21.3	67.95	1.82	87.4	651.6	-0.39	13.42
2018	43	10	-21.55	68.51	2.12	91.1	651.6	-0.39	13.44
2018	43	20	-22.25	69.28	0.5	92	651.6	-0.45	13.44
2018	43	30	-22.24	69.39	0	0	651.6	-0.39	13.42
2018	43	40	-21.95	68.9	0	0	651.5	-0.39	13.44
2018	43	50	-22.36	68.91	0	0	651.5	-0.34	13.45
2018	43	100	-21.37	68.67	0	0	651.5	-0.43	13.44
2018	43	110	-21.43	68.77	0	0	651.5	-0.39	13.44
2018	43	120	-21.25	68.7	0.77	89.7	651.5	-0.41	13.43
2018	43	130	-21.42	68.81	0.5	86.5	651.5	-0.39	13.44
2018	43	140	-21.84	68.91	0.78	88.7	651.6	-0.44	13.44
2018	43	150	-22.42	68.81	2.09	86	651.6	-0.44	13.44
2018	43	200	-22.23	68.56	2.85	86.2	651.6	-0.43	13.43
2018	43	210	-22.39	68.62	3.5	84.6	651.6	-0.44	13.44
2018	43	220	-21.07	68.85	5.03	83.6	651.6	-0.38	13.44
2018	43	230	-20.83	68.74	3.02	83.8	651.5	-0.37	13.44
2018	43	240	-21.11	68.71	1.98	82.1	651.5	-0.39	25.84
2018	43	250	-21.66	68.9	1.55	83.7	651.5	-0.39	27.3
2018	43	300	-21.73	68.71	4.51	81.5	651.5	-0.38	13.99
2018	43	310	-21.65	68.81	4.06	81.6	651.4	-0.38	13.43
2018	43	320	-20.94	69.02	0.74	81.3	651.3	-0.39	29.92
2018	43	330	-21.68	68.86	0.49	85	651.3	-0.39	30.09
2018	43	340	-22.02	69.27	1.29	81.4	651.3	-0.39	13.43
2018	43	350	-20.88	69.22	0	0	651.3	-0.32	13.44
2018	43	400	-21.26	69.09	0.51	77.5	651.3	-0.39	13.44
2018	43	410	-21.47	69.06	0.53	80	651.3	-0.39	13.43
2018	43	420	-21.61	69.11	0	0	651.2	-0.34	13.44
