"TOA5","CR1000","CR1000","23835","CR1000.Std.16","CPU:GOES 09.CR1","53420","Table046"
"TIMESTAMP","RECORD","LoggerID","Year","Day_of_Year","Hour","sw_in_Avg","sw_ref_Avg","net_rad_Avg","tc_snow_Avg(1)","tc_snow_Avg(2)","tc_snow_Avg(3)","tc_snow_Avg(4)","tc_snow_Avg(5)","tc_snow_Avg(6)","tc_snow_Avg(7)","tc_snow_Avg(8)","tc_snow_Avg(9)","tc_snow_Avg(10)","tc_air_Avg(1)","tc_air_Avg(2)","t_air_Avg(1)","t_air_Avg(2)","rh_Avg(1)","rh_Avg(2)","U_Avg(1)","U_Avg(2)","Dir_Avg(1)","Dir_Avg(2)","pressure_Avg","SD_1_Avg","SD_2_Avg","sw_in_Max","sw_in_Std","net_rad_Std","tc_air_Max(1)","tc_air_Max(2)","tc_air_Min(1)","tc_air_Min(2)","U_Max(1)","U_Max(2)","U_Std(1)","U_Std(2)","TRef_Avg","Battery"
"2009-05-12 14:00:00",114,1,2009,132,14,3.254,7.725,-0.45,-8.29,-8.67,-9.18,-9.79,-10.47,-11.03,-11.43,-11.52,-11.45,-11.47,-15.13,-15.12,-14.59,-14.3,67.71,68.91,6.775,7.199,110,112.9,600,2.013,2.093,3.351,0.057,0.091,-14.53,-14.53,-15.86,-15.82,7.925,8.44,0.437,0.443,-13.99,13.5
"2009-05-12 15:00:00",115,1,2009,132,15,3.391,8.12,-0.55,-8.26,-8.64,-9.14,-9.76,-10.44,-11.01,-11.41,-11.47,-11.41,-11.44,-13.85,-13.83,-13.28,-13.05,68.29,69.72,6.809,7.218,118.1,121.8,600,1.996,2.095,3.428,0.023,0.131,-13.09,-13.07,-14.54,-14.53,8.19,8.68,0.531,0.537,-12.31,13.57
"2009-05-12 16:00:00",116,1,2009,132,16,3.398,8.2,-0.663,-8.27,-8.65,-9.15,-9.77,-10.44,-11,-11.4,-11.49,-11.37,-11.4,-12.67,-12.64,-12.06,-11.84,69.3,70.88,6.205,6.584,122,125.4,600,2,2.097,3.428,0.019,0.142,-12.17,-12.13,-13.09,-13.07,7.363,7.86,0.575,0.614,-10.62,13.99
"2009-05-12 17:00:00",117,1,2009,132,17,3.281,7.887,-0.74,-8.25,-8.63,-9.13,-9.74,-10.41,-10.98,-11.38,-11.47,-11.33,-11.37,-11.67,-11.65,-10.97,-10.79,69.08,71.07,4.983,5.252,128,132.3,600,1.997,2.095,3.36,0.051,0.167,-10.85,-10.91,-12.19,-12.16,6.697,7.187,1.128,1.268,-9.17,13.37
"2009-05-12 18:00:00",118,1,2009,132,18,3.053,7.263,-0.817,-8.21,-8.59,-9.1,-9.73,-10.41,-10.97,-11.38,-11.49,-11.35,-11.38,-10.66,-10.7,-9.48,-9.38,66.19,68.97,2.493,2.522,155.7,156.7,600,1.995,2.092,3.186,0.081,0.243,-10.47,-10.55,-10.93,-10.97,3.6,3.443,0.323,0.332,-7.451,13.28
"2009-05-12 19:00:00",119,1,2009,132,19,2.716,6.385,-0.77,-8.15,-8.52,-9.02,-9.66,-10.33,-10.89,-11.29,-11.32,-11.33,-11.38,-10.64,-10.61,-9.64,-9.46,64.46,66.67,2.731,2.83,147.5,150.1,600,1.995,2.092,2.897,0.111,0.167,-10.37,-10.33,-11.01,-10.91,3.77,3.953,0.405,0.454,-6.474,14.28
"2009-05-12 20:00:00",120,1,2009,132,20,2.3,5.305,-0.532,-8.18,-8.55,-9.06,-9.69,-10.36,-10.9,-11.29,-11.33,-11.35,-11.4,-11.22,-11.08,-10,-9.78,68.31,70.93,1.491,1.678,176.3,175.6,600,1.999,2.096,2.513,0.123,0.146,-10.84,-10.57,-12.08,-11.91,3.417,3.913,0.731,0.807,-6.028,13.85
"2009-05-12 21:00:00",121,1,2009,132,21,1.907,4.268,-0.07,-8.13,-8.49,-9,-9.63,-10.3,-10.84,-11.22,-11.2,-11.3,-11.38,-12.22,-12.26,-11.05,-11.03,71.08,74.97,1.145,1.38,297.1,300.1,600,2.005,2.102,2.092,0.131,0.181,-11.13,-11.03,-13.57,-13.3,1.744,2.182,0.283,0.357,-5.634,13.39
"2009-05-12 22:00:00",122,1,2009,132,22,1.426,3.065,-0.33,-8.12,-8.48,-8.99,-9.63,-10.3,-10.84,-11.22,-11.17,-11.25,-11.34,-12.84,-12.69,-12.25,-12.06,71.94,75.1,0.795,0.915,155.7,137.8,600,2.009,2.106,1.732,0.161,0.16,-11.83,-11.43,-13.87,-13.85,1.516,1.744,0.218,0.268,-7.077,13.06
"2009-05-12 23:00:00",123,1,2009,132,23,0.981,1.927,-0.32,-8.14,-8.5,-8.99,-9.64,-10.29,-10.84,-11.22,-11.14,-11.23,-11.34,-14.3,-13.99,-13.93,-13.54,72.44,74.67,0.671,0.694,231.2,182.4,600,2.014,2.111,1.192,0.111,0.052,-12.95,-12.46,-15.79,-14.86,1.091,1.202,0.22,0.262,-9.41,12.9
"2009-05-13 00:00:00",124,1,2009,133,0,0.623,1.062,-0.226,-8.17,-8.52,-9,-9.65,-10.3,-10.85,-11.22,-11.12,-11.27,-11.38,-17.29,-16.47,-16.44,-15.63,74.34,76.64,0.678,0.606,241.7,223.2,600,2.022,2.12,0.798,0.117,0.038,-14.63,-14.1,-20.29,-19.06,1.352,1.372,0.289,0.328,-12.18,12.79
"2009-05-13 01:00:00",125,1,2009,133,1,0.26,0.311,-0.246,-8.18,-8.53,-9,-9.66,-10.28,-10.87,-11.22,-11.09,-11.2,-11.33,-20.51,-19.72,-20.14,-19.14,80.4,82.2,0.787,0.698,289.3,246.9,600,2.033,2.131,0.411,0.079,0.053,-18.45,-18.03,-21.95,-21.38,1.568,1.849,0.291,0.393,-16.19,12.69
"2009-05-13 02:00:00",126,1,2009,133,2,0.069,0.112,-0.281,-8.27,-8.62,-9.09,-9.73,-10.36,-10.94,-11.3,-11.22,-11.26,-11.38,-22.51,-22.11,-22.43,-21.89,84,87.2,0.759,0.898,140.7,108.8,600,2.04,2.139,0.146,0.035,0.073,-21.2,-20.79,-23.91,-23.61,3.018,3.443,0.877,1.042,-21.08,12.62
"2009-05-13 03:00:00",127,1,2009,133,3,0.017,0.032,-0.262,-8.34,-8.7,-9.17,-9.8,-10.44,-11.01,-11.39,-11.37,-11.42,-11.47,-23.45,-23.1,-23.39,-22.92,86.8,90.8,1.793,2.136,100.9,102.6,600,2.044,2.143,0.027,0.004,0.067,-22.97,-22.66,-24.14,-23.87,2.43,2.901,0.318,0.34,-23.39,12.59
"2009-05-13 04:00:00",128,1,2009,133,4,0.014,0.025,-0.313,-8.35,-8.71,-9.18,-9.81,-10.45,-11.02,-11.39,-11.38,-11.45,-11.5,-23.97,-23.53,-23.84,-23.24,85.3,89.1,0.53,0.641,163.5,169.4,600,2.047,2.145,0.014,0,0.066,-23.55,-22.1,-24.45,-24.01,1.999,2.319,0.61,0.746,-24.33,12.56
"2009-05-13 05:00:00",129,1,2009,133,5,0.023,0.045,-0.33,-8.38,-8.74,-9.22,-9.84,-10.48,-11.04,-11.42,-11.43,-11.49,-11.53,-23.79,-23.56,-23.74,-23.34,85,88.6,2.024,2.269,96.1,91.9,600,2.046,2.144,0.044,0.009,0.067,-23.45,-23.17,-24.35,-24.22,3.43,3.665,0.941,1.044,-25.04,12.54
"2009-05-13 06:00:00",130,1,2009,133,6,0.08,0.163,-0.342,-8.39,-8.75,-9.23,-9.84,-10.49,-11.05,-11.43,-11.46,-11.54,-11.55,-22.53,-22.16,-22.36,-21.9,85.7,89.7,0.892,0.91,190.3,183.8,600,2.041,2.138,0.146,0.031,0.071,-20.94,-20.85,-24.54,-23.88,2.829,2.796,0.432,0.445,-24.43,12.53
"2009-05-13 07:00:00",131,1,2009,133,7,0.241,0.501,-0.174,-8.38,-8.74,-9.22,-9.83,-10.48,-11.04,-11.41,-11.44,-11.51,-11.53,-22.62,-21.97,-22.53,-21.68,85.7,89.7,0.695,0.569,241.3,238.8,600,2.043,2.139,0.401,0.088,0.054,-20.62,-20.49,-24.22,-23.15,1.477,1.627,0.361,0.432,-24.04,12.57
"2009-05-13 08:00:00",132,1,2009,133,8,1.041,2.088,-0.011,-8.42,-8.78,-9.27,-9.87,-10.54,-11.07,-11.47,-11.57,-11.67,-11.61,-19.09,-18.99,-18.17,-17.89,84.7,89,0.392,0.319,236.9,255.6,600,2.034,2.13,1.401,0.363,0.091,-15.27,-15.33,-21.14,-20.51,1.013,0.954,0.269,0.29,-21.9,12.75
"2009-05-13 09:00:00",133,1,2009,133,9,1.602,3.394,-0.036,-8.35,-8.7,-9.19,-9.79,-10.46,-11.01,-11.4,-11.5,-11.6,-11.56,-17.53,-17.67,-16.23,-16.13,75.62,80.4,1.307,1.396,161.4,165.9,600,2.024,2.123,2.09,0.284,0.16,-16.02,-16.25,-19.16,-19.07,2.979,3.195,0.672,0.757,-17.77,12.99
"2009-05-13 10:00:00",134,1,2009,133,10,1.703,3.71,-0.241,-8.27,-8.62,-9.11,-9.72,-10.38,-10.95,-11.34,-11.4,-11.49,-11.49,-16.64,-16.67,-15.71,-15.54,73.11,75.88,1.783,2.038,19.75,21.11,600,2.019,2.118,2.114,0.24,0.167,-16.05,-15.89,-17.42,-17.47,2.646,2.77,0.308,0.33,-15.03,13.08
"2009-05-13 11:00:00",135,1,2009,133,11,2.035,4.561,-0.238,-8.26,-8.62,-9.1,-9.72,-10.38,-10.95,-11.34,-11.38,-11.43,-11.46,-16.18,-16.17,-15.45,-15.25,74.73,77.04,2.252,2.49,28.53,27.98,600,2.016,2.116,2.6,0.252,0.169,-14.44,-14.01,-17.09,-17.15,2.94,3.195,0.218,0.239,-14.44,13.52
"2009-05-13 12:00:00",136,1,2009,133,12,2.549,5.826,-0.052,-8.27,-8.63,-9.13,-9.75,-10.42,-10.99,-11.39,-11.49,-11.45,-11.45,-13.79,-13.67,-12.89,-12.31,76.6,77.07,2.727,3.268,202.9,185.2,600,2.008,2.107,2.783,0.19,0.118,-13.31,-13.45,-14.47,-14.02,3.783,4.305,0.369,0.491,-12.31,13.82
"2009-05-13 13:00:00",137,1,2009,133,13,2.96,6.814,0.222,-8.19,-8.55,-9.04,-9.66,-10.31,-10.87,-11.25,-11.32,-11.38,-11.42,-12.76,-13.07,-11.66,-11.68,70.96,73.63,2.636,3.493,227.1,168.7,600,2.014,2.103,3.126,0.152,0.134,-11.91,-12.14,-13.64,-13.62,4.155,5.423,0.483,0.517,-10.38,14.4
"2009-05-13 14:00:00",138,1,2009,133,14,3.07,7.161,0.623,-8.2,-8.57,-9.07,-9.69,-10.34,-10.92,-11.32,-11.39,-11.31,-11.37,-12.71,-13.15,-11.7,-12.05,70.8,75.23,3.715,4.14,310.2,269.7,600,2.017,2.101,3.703,0.286,0.362,-12.21,-12.69,-13.16,-13.57,6.017,5.821,0.793,0.576,-9.59,13.87
"2009-05-13 15:00:00",139,1,2009,133,15,3.387,7.883,1.07,-8.21,-8.57,-9.08,-9.7,-10.38,-10.95,-11.36,-11.44,-11.28,-11.34,-12.38,-12.93,-11.39,-11.96,69.49,74.76,4.489,4.634,315.3,292.2,600,2.031,2.099,4.148,0.337,0.314,-11.79,-12.33,-12.76,-13.41,6.573,6.703,0.82,0.714,-8.84,13.46
"2009-05-13 16:00:00",140,1,2009,133,16,3.13,7.056,1.164,-8.19,-8.56,-9.04,-9.67,-10.33,-10.9,-11.29,-11.33,-11.27,-11.34,-12.33,-12.86,-11.41,-11.93,70.91,76.27,4.18,4.283,320.8,277,599.4,2.03,2.099,3.56,0.248,0.313,-11.83,-12.3,-12.64,-13.22,5.736,5.723,0.662,0.585,-8.48,14.21
"2009-05-13 17:00:00",141,1,2009,133,17,3.158,7.077,1.25,-8.2,-8.55,-9.04,-9.64,-10.28,-10.83,-11.21,-11.24,-11.3,-11.37,-12.12,-12.79,-11.11,-11.82,68.91,74.92,3.893,3.998,319.6,312.8,733.1,2.026,2.099,3.669,0.26,0.236,-11.72,-12.35,-12.67,-13.14,5.534,5.723,0.638,0.67,-9.03,13.87
"2009-05-13 18:00:00",142,1,2009,133,18,2.224,4.936,0.895,-8.2,-8.56,-9.03,-9.65,-10.28,-10.83,-11.21,-11.23,-11.31,-11.37,-12.39,-12.99,-11.61,-12.23,74.03,79.78,3.549,3.804,325.7,324.3,872,2.026,2.099,2.945,0.226,0.162,-12.13,-12.66,-12.79,-13.29,4.697,5.259,0.473,0.589,-9.27,13.48
"2009-05-13 19:00:00",143,1,2009,133,19,1.467,3.24,0.511,-8.21,-8.57,-9.06,-9.67,-10.31,-10.87,-11.25,-11.26,-11.27,-11.34,-12.61,-12.92,-12.1,-12.34,81.9,87,2.934,3.08,315.8,296.6,872,2.025,2.1,1.984,0.256,0.125,-12.35,-12.56,-12.81,-13.17,4.371,4.247,0.498,0.393,-9.65,13.26
"2009-05-13 20:00:00",144,1,2009,133,20,1.202,2.643,0.392,-8.23,-8.6,-9.09,-9.7,-10.34,-10.89,-11.27,-11.3,-11.29,-11.35,-12.57,-12.81,-12.1,-12.24,83.8,88.4,2.462,2.686,302.5,242,873,2.025,2.1,1.522,0.146,0.095,-12.38,-12.56,-12.83,-13.13,3.665,3.724,0.434,0.422,-10.22,13.13
"2009-05-13 21:00:00",145,1,2009,133,21,1.557,3.406,0.41,-8.24,-8.61,-9.11,-9.72,-10.36,-10.91,-11.3,-11.35,-11.3,-11.35,-12.19,-12.4,-11.62,-11.71,83.5,87.9,2.315,2.553,250.1,254.9,873,2.025,2.1,2.069,0.266,0.182,-11.96,-12.03,-12.54,-12.78,4.057,3.861,0.466,0.447,-10.1,13.21
"2009-05-13 22:00:00",146,1,2009,133,22,1.112,2.41,0.294,-8.22,-8.58,-9.07,-9.68,-10.32,-10.87,-11.25,-11.26,-11.27,-11.34,-12.39,-12.61,-11.97,-12.05,85.8,90.1,2.321,2.563,284.7,295.2,873,2.025,2.1,1.638,0.237,0.091,-11.95,-12.15,-12.7,-13,3.528,3.881,0.405,0.435,-10.05,13.07
"2009-05-13 23:00:00",147,1,2009,133,23,0.52,1.122,0.208,-8.23,-8.59,-9.07,-9.68,-10.32,-10.87,-11.24,-11.24,-11.27,-11.34,-12.89,-13.07,-12.67,-12.78,88.8,93.5,2.989,3.05,325.5,329.3,874,2.025,2.1,0.693,0.135,0.054,-12.7,-12.94,-13.05,-13.19,3.907,4.201,0.39,0.481,-11,12.89
"2009-05-14 00:00:00",148,1,2009,134,0,0.303,0.65,0.144,-8.25,-8.61,-9.1,-9.71,-10.35,-10.9,-11.27,-11.28,-11.3,-11.36,-13.1,-13.22,-12.99,-13.01,89.9,94.2,3.172,3.466,324.7,326.5,874,2.026,2.099,0.516,0.088,0.042,-12.94,-13.07,-13.22,-13.31,4.207,4.515,0.485,0.439,-11.97,12.76
"2009-05-14 01:00:00",149,1,2009,134,1,0.118,0.253,0.091,-8.26,-8.63,-9.11,-9.72,-10.36,-10.91,-11.29,-11.3,-11.32,-11.37,-13.45,-13.49,-13.41,-13.28,90.8,94.4,2.596,2.955,306.9,310.5,875,2.031,2.099,0.207,0.039,0.038,-13.17,-13.25,-13.61,-13.62,3.535,3.809,0.379,0.421,-12.6,12.67
