"TOA5","CR1000","CR1000","23835","CR1000.Std.16","CPU:GOES Swiss Camp 2019.CR1","26738","Table046"
"TIMESTAMP","RECORD","LoggerID","Year","Day_of_Year","Hour","sw_in_Avg","sw_ref_Avg","net_rad_Avg","tc_snow_Avg(1)","tc_snow_Avg(2)","tc_snow_Avg(3)","tc_snow_Avg(4)","tc_snow_Avg(5)","tc_snow_Avg(6)","tc_snow_Avg(7)","tc_snow_Avg(8)","tc_snow_Avg(9)","tc_snow_Avg(10)","tc_air_Avg(1)","tc_air_Avg(2)","t_air_Avg(1)","t_air_Avg(2)","rh_Avg(1)","rh_Avg(2)","U_Avg(1)","U_Avg(2)","Dir_Avg(1)","Dir_Avg(2)","pressure_Avg","SD_1_Avg","SD_2_Avg","sw_in_Max","sw_in_Std","net_rad_Std","tc_air_Max(1)","tc_air_Max(2)","tc_air_Min(1)","tc_air_Min(2)","U_Max(1)","U_Max(2)","U_Std(1)","U_Std(2)","TRef_Avg","T_surf1_Avg","T_surf2_Avg","Battery"
"2021-06-13 12:00:00",423,1,2021,164,12,1.627,5.09,-0.423,"NAN","NAN",-67.08,-6.015,-6.419,-6.807,-7.214,-5.743,42.65,-5.819,-0.515,-0.359,-6.071,-38.58,96.6,100.2,1.405,1.502,154.9,156.5,333.1,1.072,1.069,1.796,0.107,0.075,-0.275,-0.136,-0.752,-0.627,2.234,2.417,0.25,0.273,2.747,2.664,3.936,13.33
"2021-06-13 13:00:00",424,1,2021,164,13,1.888,5.913,-0.694,"NAN","NAN","NAN",-5.982,-6.384,-6.773,-7.185,-5.698,40.22,-5.807,-0.314,-0.13,-6.028,-38.58,96.2,99.8,1.352,1.46,190.1,191.6,331.3,1.073,1.071,2.04,0.107,0.223,0.469,0.558,-0.676,-0.507,2.091,2.241,0.307,0.342,3.737,4.042,6.327,13.28
"2021-06-13 14:00:00",425,1,2021,164,14,2.212,6.971,-0.983,"NAN","NAN","NAN",-5.998,-6.404,-6.792,-7.203,-5.73,39.74,-5.795,0.141,0.153,-6.05,-38.58,92.3,97.6,1.158,1.23,187.6,187.7,329.6,1.074,1.072,2.502,0.143,0.185,1.484,0.842,-0.467,-0.316,2.032,2.097,0.26,0.278,4.92,4.664,7.284,13.2
"2021-06-13 15:00:00",426,1,2021,164,15,2.433,7.7,-1.253,"NAN","NAN","NAN",-5.956,-6.357,-6.745,-7.157,-5.672,37.15,-5.785,1.165,0.787,-6.068,-38.58,86.4,93.9,0.934,0.973,206.9,206.8,326.9,1.076,1.068,2.702,0.119,0.2,3.855,2.446,-0.123,0.233,1.705,1.777,0.193,0.205,6.669,6.332,10.02,13.1
"2021-06-13 16:00:00",427,1,2021,164,16,3.06,9.84,-1.716,"NAN","NAN","NAN",-6.031,-6.452,-6.863,-7.304,-5.897,37.84,-5.769,5.4,3.481,-6.315,-38.58,67.32,80.9,0.629,0.607,236.2,230.6,324.1,1.079,1.066,4.358,0.431,0.439,8.78,6.434,0.69,0.483,1.457,1.522,0.284,0.327,8.41,8.37,13.43,12.98
"2021-06-13 17:00:00",428,1,2021,164,17,2.796,9.05,-1.776,"NAN","NAN","NAN",-5.949,-6.349,-6.757,-7.161,-5.667,37.9,-5.69,5.667,2.478,-6.226,-38.58,64.65,84.6,0.92,0.937,240.2,240.3,325.3,1.086,1.071,3.106,0.113,0.228,8.17,5.108,2.866,1.004,1.483,1.535,0.238,0.254,9.9,6.184,9.65,12.92
"2021-06-13 18:00:00",429,1,2021,164,18,2.304,7.405,-1.447,"NAN","NAN","NAN",-5.927,-6.318,-6.711,-7.104,-5.582,38.17,-5.676,1.962,0.95,-5.943,-38.58,76.25,88.6,1.055,1.082,241.6,236.6,326.9,1.09,1.082,2.698,0.173,0.212,5.877,2.933,-0.776,-1.023,1.882,1.921,0.39,0.424,9.27,5.615,8.72,13.17
"2021-06-13 19:00:00",430,1,2021,164,19,1.922,6.152,-1.27,"NAN","NAN","NAN",-5.928,-6.307,-6.695,-7.073,-5.544,37.71,-5.674,0.15,-0.108,-5.743,-38.58,87.5,96.4,0.988,0.986,258,264.8,326.9,1.092,1.087,2.264,0.349,0.391,3.328,3.103,-1.044,-1.021,1.581,1.594,0.418,0.486,6.948,3.253,4.888,13.13
"2021-06-13 20:00:00",431,1,2021,164,20,1.736,5.631,-1.19,"NAN","NAN","NAN",-6.012,-6.426,-6.823,-7.232,-5.776,37.38,-5.672,1.221,1.567,-5.794,-38.58,77.09,81.8,0.444,0.432,112.5,104.9,336.9,1.091,1.082,3.129,0.4,0.484,2.951,3.456,-0.193,-0.031,2.117,2.149,0.352,0.381,6.889,6.246,10.01,13.59
"2021-06-13 21:00:00",432,1,2021,164,21,1.219,3.922,-0.604,"NAN","NAN","NAN",-5.958,-6.351,-6.737,-7.119,-5.592,37.26,-5.621,0.148,0.37,-5.537,-38.58,84.7,88.5,0.897,0.918,111.8,110.8,344.4,1.093,1.083,1.711,0.198,0.307,1.381,2.194,-0.328,-0.283,1.784,1.855,0.426,0.472,6.534,3.9,6.049,13.36
"2021-06-13 22:00:00",433,1,2021,164,22,0.754,2.357,-0.283,"NAN","NAN","NAN",-5.965,-6.352,-6.738,-7.122,-5.597,36.03,-5.635,0.498,0.885,-5.246,-38.58,88.3,92.6,0.407,0.388,264.7,265.5,345,1.094,1.095,1.096,0.188,0.203,2.896,3.515,-0.579,-0.397,1.241,1.124,0.325,0.335,4.636,2.817,4.196,13.81
"2021-06-13 23:00:00",434,1,2021,164,23,0.65,2.029,-0.227,"NAN","NAN","NAN",-5.971,-6.362,-6.75,-7.14,-5.63,36.23,-5.637,-0.221,-0.024,-5.186,-38.58,92.8,96.7,0.48,0.566,173.8,109.3,349.3,1.095,1.086,0.791,0.049,0.117,0.273,0.529,-0.478,-0.391,1.241,1.294,0.279,0.331,3.335,2.126,3.096,13.93
"2021-06-14 00:00:00",435,1,2021,165,0,0.432,1.356,-0.01,"NAN","NAN","NAN",-5.97,-6.36,-6.748,-7.133,-5.617,37.3,-5.633,-0.525,-0.401,-5.047,-38.58,94.8,98.6,0.664,0.929,174.7,113.7,351.4,"NAN",1.085,0.662,0.094,0.07,-0.011,0.102,-0.964,-0.931,1.999,2.149,0.407,0.594,2.112,1.194,1.708,13.71
"2021-06-14 01:00:00",436,1,2021,165,1,0.263,0.818,0.067,"NAN","NAN",-63.54,-5.987,-6.376,-6.761,-7.145,-5.627,38.23,-5.63,-0.929,-0.897,-0.496,-38.58,101,104.4,1.183,1.626,13.97,14.11,353.5,1.095,1.087,0.323,0.024,0.057,-0.77,-0.747,-1,-1.007,2.097,2.228,0.339,0.258,0.683,0.032,-0.153,13.6
"2021-06-14 02:00:00",437,1,2021,165,2,0.168,0.521,0.183,"NAN","NAN",-59.22,-6.005,-6.395,-6.783,-7.172,-5.666,34.93,-5.648,-0.962,-0.935,0.19,-38.58,98.8,102.2,0.923,1.511,41.96,46.14,355.1,1.095,1.087,0.228,0.031,0.084,-0.671,-0.655,-1.28,-1.172,2.058,2.143,0.542,0.265,-0.267,-0.292,-0.499,13.46
"2021-06-14 03:00:00",438,1,2021,165,3,0.198,0.65,0.19,"NAN","NAN",-56.35,-6.018,-6.41,-6.794,-7.185,-5.681,37.23,-5.655,-1.276,-1.205,0.006,-38.58,98.8,102.3,0.831,1.444,18.62,18.12,358.2,1.096,1.088,0.289,0.045,0.079,-1.045,-0.929,-1.423,-1.384,1.437,1.875,0.276,0.224,-0.973,-0.474,-0.629,13.42
"2021-06-14 04:00:00",439,1,2021,165,4,0.129,0.411,0.206,"NAN","NAN","NAN",-6.017,-6.407,-6.794,-7.182,-5.681,41.12,-5.64,-1.654,-1.648,-0.508,-38.58,101.9,105.1,1.308,1.781,46,48.75,367.8,1.097,1.1,0.248,0.035,0.058,-1.071,-1.075,-2.028,-2.004,2.561,2.679,0.692,0.439,-1.067,-0.882,-1.295,13.33
"2021-06-14 05:00:00",440,1,2021,165,5,0.125,0.385,0.231,"NAN","NAN","NAN",-6.028,-6.418,-6.802,-7.19,-5.69,42.28,-5.632,-1.939,-1.935,-0.929,-38.58,103.3,106.2,1.567,2.132,65.32,68.32,364.8,1.098,0.758,0.132,0.008,0.03,-1.69,-1.684,-2.083,-2.088,3.352,3.567,0.908,0.643,-1.813,-1.297,-1.764,13.26
"2021-06-14 06:00:00",441,1,2021,165,6,0.175,0.539,0.209,"NAN","NAN","NAN",-6.034,-6.426,-6.81,-7.196,-5.701,41.59,-5.623,-2.342,-2.337,-1.359,-38.58,92.7,96.3,3.259,3.553,115.8,116,362.9,1.099,1.018,0.224,0.032,0.011,-1.746,-1.734,-2.726,-2.726,4.802,5.227,0.685,0.736,-2.12,-1.673,-2.062,13.23
"2021-06-14 07:00:00",442,1,2021,165,7,0.273,0.836,0.259,"NAN","NAN","NAN",-6.039,-6.432,-6.814,-7.2,-5.708,41.09,-5.606,-2.911,-2.91,-1.992,-38.58,89.5,93.4,4.356,4.735,108.6,108.2,374.1,1.101,1.055,0.363,0.038,0.024,-2.716,-2.703,-3.107,-3.107,6.226,7.095,0.653,0.705,-2.53,-2.208,-2.582,13.27
"2021-06-14 08:00:00",443,1,2021,165,8,0.416,1.274,0.31,"NAN","NAN","NAN",-6.039,-6.431,-6.813,-7.196,-5.703,43.55,-5.587,-3.553,-3.559,-2.622,-38.57,87.6,91.6,5.523,5.98,106.1,105.8,381.2,1.103,1.095,0.53,0.037,0.039,-3.045,-3.027,-4.031,-4.036,7.324,8.03,0.77,0.84,-2.864,-2.721,-3.092,13.37
"2021-06-14 09:00:00",444,1,2021,165,9,0.703,2.171,0.362,"NAN","NAN","NAN",-6.047,-6.439,-6.823,-7.207,-5.721,"NAN",-5.576,-4.138,-4.158,-3.22,-38.57,86.6,90.6,6.286,6.828,107.8,107.9,383.9,"NAN",1.094,0.907,0.094,0.038,-4.013,-4.032,-4.241,-4.264,8.02,8.7,0.53,0.566,-3.353,-3.126,-3.499,13.72
"2021-06-14 10:00:00",445,1,2021,165,10,1.12,3.463,0.5,"NAN","NAN","NAN",-6.055,-6.45,-6.836,-7.226,-5.755,42.25,-5.577,-4.058,-4.076,-3.013,-38.57,83.7,87.8,6.615,7.164,108.1,108.1,385,1.108,1.097,1.25,0.104,0.057,-3.934,-3.951,-4.167,-4.185,7.886,8.57,0.585,0.636,-3.273,-2.85,-3.067,13.68
"2021-06-14 11:00:00",446,1,2021,165,11,1.388,4.324,0.556,"NAN","NAN","NAN",-6.06,-6.458,-6.845,-7.236,-5.774,"NAN",-5.559,-3.802,-3.819,-2.709,-38.57,82.7,86.7,6.723,7.284,111.1,111.1,385.3,1.11,1.1,1.542,0.073,0.059,-3.551,-3.582,-4.005,-4.023,8.04,8.71,0.545,0.577,-2.802,-2.418,-2.542,13.6
"2021-06-14 12:00:00",447,1,2021,165,12,1.809,5.664,0.697,"NAN","NAN","NAN",-6.068,-6.47,-6.86,-7.253,-5.8,"NAN",-5.545,-3.312,-3.333,-2.128,-38.58,81.3,85.3,6.729,7.286,110.5,110.2,384.5,1.11,1.098,1.936,0.112,0.089,-3.001,-3.024,-3.588,-3.599,8.28,8.95,0.577,0.617,-2.069,-1.69,-1.691,13.5
"2021-06-14 13:00:00",448,1,2021,165,13,2.215,6.99,0.799,"NAN","NAN","NAN",-6.072,-6.475,-6.867,-7.263,-5.822,45.44,-5.519,-2.664,-2.688,-1.377,-38.58,80.9,85,6.622,7.153,111,111.9,392.2,1.112,1.094,2.666,0.233,0.117,-2.132,-2.167,-3.113,-3.119,7.84,8.48,0.536,0.571,-1.168,-0.783,-0.687,13.43
"2021-06-14 14:00:00",449,1,2021,165,14,2.893,9.21,0.967,"NAN","NAN","NAN",-6.073,-6.48,-6.872,-7.272,-5.846,46.6,-5.479,-1.862,-1.893,-0.409,-38.58,79.06,83.1,6.591,7.117,112.3,114.5,411.1,1.108,1.091,3.137,0.103,0.104,-1.449,-1.49,-2.257,-2.269,7.67,8.5,0.518,0.559,0.276,0.443,0.673,13.37
"2021-06-14 15:00:00",450,1,2021,165,15,2.905,9.28,0.95,"NAN","NAN","NAN",-6.055,-6.458,-6.849,-7.241,-5.803,45.23,-5.438,-1.269,-1.292,0.237,-38.58,78.74,82.7,6.495,7.025,111.2,117,411.4,1.105,1.092,3.127,0.078,0.113,-0.984,-0.999,-1.601,-1.63,8.03,8.52,0.536,0.574,1.459,1.013,1.383,13.36
"2021-06-14 16:00:00",451,1,2021,165,16,3.083,9.97,0.772,"NAN","NAN","NAN",-6.043,-6.446,-6.831,-7.217,-5.777,44.52,-5.429,-0.897,-0.898,0.729,-38.58,78.56,82.3,6.264,6.765,107.2,124.1,415,1.106,1.092,3.955,0.246,0.204,-0.507,-0.513,-1.11,-1.127,7.33,8,0.528,0.579,2.285,1.398,1.861,13.3
"2021-06-14 17:00:00",452,1,2021,165,17,2.423,7.867,0.635,"NAN","NAN","NAN",-6.016,-6.413,-6.794,-7.172,-5.706,42.7,-5.398,-0.68,-0.68,0.844,-38.58,80.8,84.8,5.915,6.399,107.3,123.8,415.7,1.108,1.091,3.038,0.287,0.12,-0.533,-0.55,-0.763,-0.789,7.343,7.912,0.544,0.573,2.766,1.337,1.777,13.33
"2021-06-14 18:00:00",453,1,2021,165,18,2.674,8.9,0.257,"NAN","NAN","NAN",-6.038,-6.446,-6.831,-7.222,-5.786,41.94,-5.387,-0.503,-0.446,1.1,-38.58,81.2,84.9,5.514,5.96,118.7,129.7,416.9,1.108,1.091,4.44,0.499,0.319,-0.323,-0.231,-0.732,-0.715,6.657,7.082,0.508,0.533,2.601,1.627,2.307,13.24
"2021-06-14 19:00:00",454,1,2021,165,19,2.238,7.588,0.099,"NAN","NAN","NAN",-6.031,-6.441,-6.827,-7.218,-5.779,42.22,-5.348,-0.433,-0.439,1.135,-38.58,81.7,86,4.706,5.091,114.2,125.8,419.5,"NAN",1.091,3.086,0.375,0.328,-0.254,-0.242,-0.638,-0.626,5.932,6.285,0.446,0.467,2.659,1.57,2.47,13.19
"2021-06-14 20:00:00",455,1,2021,165,20,2.217,7.694,-0.23,"NAN","NAN","NAN",-6.045,-6.459,-6.847,-7.244,-5.818,41.79,-5.345,-0.227,-0.163,1.525,-38.58,82.2,86.3,4.086,4.431,122,131.2,421.3,1.106,1.091,2.4,0.104,0.111,-0.16,-0.092,-0.3,-0.277,5.22,5.436,0.39,0.407,3.051,1.945,3.063,13.1
"2021-06-14 21:00:00",456,1,2021,165,21,1.847,6.504,-0.269,"NAN","NAN","NAN",-6.018,-6.427,-6.815,-7.208,-5.751,42.89,-5.355,-0.351,-0.303,1.358,-38.58,83.9,87.7,3.719,4.045,118,123.9,418.9,"NAN",1.092,2.04,0.115,0.081,-0.253,-0.187,-0.481,-0.452,4.835,5.174,0.384,0.406,3.085,1.745,2.911,13.09
"2021-06-14 22:00:00",457,1,2021,165,22,1.472,5.265,-0.172,"NAN","NAN","NAN",-5.982,-6.381,-6.763,-7.146,-5.65,41.96,-5.363,-0.642,-0.612,1.033,-38.58,85.8,89.6,3.42,3.724,103.1,110.8,418.5,1.107,1.092,1.667,0.1,0.094,-0.438,-0.397,-0.843,-0.817,4.207,4.456,0.296,0.312,2.735,1.399,2.606,13.17
"2021-06-14 23:00:00",458,1,2021,165,23,1.141,4.163,-0.027,"NAN","NAN","NAN",-5.983,-6.375,-6.746,-7.113,-5.591,40.95,-5.367,-1.095,-1.068,0.491,-38.58,86.5,90.6,3.609,3.927,104.8,112.1,419.9,1.108,1.092,1.314,0.098,0.071,-0.819,-0.786,-1.446,-1.432,4.724,5.279,0.293,0.313,1.884,0.57,1.617,13.23
"2021-06-15 00:00:00",459,1,2021,166,0,0.811,3.016,0.156,"NAN","NAN","NAN",-5.983,-6.372,-6.741,-7.103,-5.567,37.82,-5.363,-1.762,-1.725,-0.332,-38.58,86.5,90.6,3.861,4.209,99.9,111.7,421,1.11,1.093,0.985,0.092,0.069,-1.324,-1.306,-2.14,-2.109,4.933,5.312,0.281,0.291,0.662,-0.524,0.321,13.34
"2021-06-15 01:00:00",460,1,2021,166,1,0.547,2.104,0.291,"NAN","NAN","NAN",-6.005,-6.391,-6.763,-7.127,-5.595,35.47,-5.366,-2.59,-2.547,-1.28,-38.58,87.8,92,3.868,4.213,98.6,107.9,421.5,1.111,1.095,0.676,0.068,0.047,-2.142,-2.102,-3.181,-3.129,4.704,4.985,0.302,0.314,-0.756,-1.655,-0.975,14.41
"2021-06-15 02:00:00",461,1,2021,166,2,0.292,1.152,0.43,"NAN","NAN","NAN",-6.002,-6.383,-6.754,-7.116,-5.578,34.94,-5.366,-3.715,-3.655,-2.542,-38.58,88.1,92.3,3.582,3.921,92.2,109.4,424.3,"NAN",1.097,0.458,0.079,0.054,-3.062,-3.056,-4.36,-4.278,4.469,4.893,0.354,0.373,-2.322,-3.177,-2.681,14.02
"2021-06-15 03:00:00",462,1,2021,166,3,0.237,0.909,0.495,"NAN","NAN","NAN",-6.022,-6.408,-6.781,-7.15,-5.628,34.82,-5.373,-4.748,-4.687,-3.642,-38.57,87,91.2,4.008,4.388,92.6,108.2,423.2,1.117,1.1,0.261,0.013,0.042,-4.263,-4.228,-5.24,-5.17,4.841,5.285,0.421,0.445,-3.923,-4.291,-3.862,13.82
"2021-06-15 04:00:00",463,1,2021,166,4,0.235,0.776,0.606,"NAN","NAN","NAN",-6.025,-6.408,-6.783,-7.151,-5.641,37.84,-5.389,-5.409,-5.358,-4.383,-38.57,86.1,90.4,4.52,4.919,87.4,108.5,423.2,1.118,1.101,0.262,0.012,0.055,-5.077,-5.006,-5.725,-5.678,5.481,6.004,0.383,0.398,-4.907,-5.087,-4.833,13.66
"2021-06-15 05:00:00",464,1,2021,166,5,0.306,0.795,0.701,"NAN","NAN","NAN",-6.033,-6.413,-6.788,-7.154,-5.665,40.79,-5.394,-5.872,-5.842,-4.848,-38.57,84.9,89.4,4.847,5.253,69.54,107.9,422.9,1.119,1.102,0.346,0.028,0.03,-5.62,-5.615,-6.042,-6.019,5.71,6.167,0.378,0.394,-5.497,-5.699,-5.689,13.59
"2021-06-15 06:00:00",465,1,2021,166,6,0.36,1.077,0.774,"NAN","NAN","NAN",-6.046,-6.42,-6.79,-7.154,-5.671,39.97,-5.391,-6.28,-6.249,-5.274,-38.57,83.9,88.4,5.029,5.454,70.39,105.4,420.7,1.12,1.103,0.418,0.039,0.046,-5.989,-5.948,-6.639,-6.605,6.226,6.965,0.376,0.393,-5.856,-5.972,-5.824,13.53
"2021-06-15 07:00:00",466,1,2021,166,7,0.613,1.841,0.956,"NAN","NAN","NAN",-6.06,-6.436,-6.807,-7.166,-5.701,39.37,-5.388,-6.75,-6.728,-5.687,-38.57,83.1,87.5,5.203,5.634,61.29,104.2,423.3,1.122,1.104,0.887,0.166,0.092,-6.591,-6.567,-6.861,-6.841,6.246,6.742,0.398,0.405,-6.424,-6.237,-6.052,13.57
"2021-06-15 08:00:00",467,1,2021,166,8,0.818,2.389,1.009,"NAN","NAN","NAN",-6.066,-6.451,-6.818,-7.19,-5.741,39.69,-5.375,-6.66,-6.652,-5.59,-38.57,81.7,86,5.542,5.97,54.71,106.2,423.6,"NAN",1.104,0.985,0.102,0.13,-6.434,-6.423,-6.805,-6.803,7.063,7.422,0.621,0.659,-6.28,-5.886,-5.775,13.65
"2021-06-15 09:00:00",468,1,2021,166,9,1.05,2.93,1.498,"NAN","NAN","NAN",-6.059,-6.445,-6.814,-7.183,-5.735,38.6,-5.369,-6.766,-6.755,-5.704,-38.57,81.9,86,5.434,5.873,56.85,108.1,424.1,1.122,1.104,1.366,0.216,0.214,-6.379,-6.366,-6.953,-6.953,6.84,7.285,0.488,0.509,-6.264,-5.899,-5.648,13.78
"2021-06-15 10:00:00",469,1,2021,166,10,1.562,4.404,1.9,"NAN","NAN","NAN",-6.054,-6.442,-6.819,-7.196,-5.748,29.75,-5.36,-6.255,-6.249,-5.091,-38.57,79.94,83.8,6.218,6.711,59.25,114.5,421.8,1.121,1.103,1.759,0.112,0.061,-5.888,-5.882,-6.588,-6.558,7.833,8.28,0.573,0.609,-5.569,-5.107,-4.821,13.97
"2021-06-15 11:00:00",470,1,2021,166,11,1.941,5.592,1.978,"NAN","NAN","NAN",-6.04,-6.427,-6.799,-7.173,-5.712,23.3,-5.332,-5.528,-5.519,-4.216,-38.57,80.1,84.4,5.966,6.42,60.26,118.2,422.2,1.12,1.102,2.106,0.107,0.099,-4.876,-4.852,-5.933,-5.951,8.87,9.55,0.94,1.01,-4.656,-4.11,-3.843,14.14
"2021-06-15 12:00:00",471,1,2021,166,12,2.281,6.73,1.926,"NAN","NAN","NAN",-6.02,-6.402,-6.771,-7.141,-5.692,19.64,-5.322,-4.515,-4.492,-3.005,-38.58,79.48,83.7,5.513,5.954,69.51,129.1,423.5,1.118,1.101,2.452,0.103,0.158,-4.04,-4.023,-4.932,-4.921,7.428,8.05,0.773,0.844,-3.396,-2.869,-2.642,14.27
"2021-06-15 13:00:00",472,1,2021,166,13,2.586,7.803,1.687,"NAN","NAN","NAN",-6.025,-6.427,-6.821,-7.209,-5.793,15.38,-5.283,-3.525,-3.513,-1.981,-38.58,82.1,86.3,5.585,6.027,89.7,137.4,422.6,1.116,1.099,2.686,0.07,0.167,-2.847,-2.859,-4.18,-4.175,6.984,7.474,0.571,0.619,-2.126,-1.72,-1.596,14.3
"2021-06-15 14:00:00",473,1,2021,166,14,2.799,8.65,1.355,"NAN","NAN","NAN",-6.097,-6.507,-6.896,-7.284,-5.872,12.16,-5.203,-2.502,-2.513,-0.958,-38.58,84.5,88.7,5.268,5.683,112.1,142.7,423.4,"NAN",1.099,2.893,0.06,0.195,-1.826,-1.886,-3.117,-3.111,6.755,7.187,0.509,0.541,-0.763,-0.507,-0.429,14.33
"2021-06-15 15:00:00",474,1,2021,166,15,2.948,9.3,0.438,"NAN","NAN","NAN",-6.083,-6.491,-6.88,-7.266,-5.868,9.61,-5.138,-1.672,-1.739,-0.136,-38.58,85.3,89.7,4.261,4.621,153.4,164.5,424.4,1.112,1.098,3.025,0.039,0.395,-1.4,-1.498,-2.004,-2.04,5.312,5.71,0.413,0.441,0.742,0.756,1.167,14.03
"2021-06-15 16:00:00",475,1,2021,166,16,2.782,8.92,-0.457,"NAN","NAN","NAN",-6.058,-6.464,-6.852,-7.233,-5.822,7.082,-5.117,-1.804,-1.789,-0.145,-38.58,91.3,95.2,3.314,3.581,173,178.8,424.5,1.113,1.099,4.817,0.478,0.638,-1.349,-1.345,-2.267,-2.127,4.763,5.148,0.68,0.759,1.626,1.616,2.363,13.76
"2021-06-15 17:00:00",476,1,2021,166,17,3.049,10.05,-1.474,"NAN","NAN","NAN",-6.043,-6.454,-6.844,-7.234,-5.832,6.228,-5.126,-1.781,-1.697,0.26,-38.58,90.9,94.9,2.396,2.566,186.5,188.5,422.6,1.113,1.099,4.997,0.549,0.66,-1.175,-1.212,-2.206,-2.259,3.45,3.77,0.451,0.476,2.97,2.973,4.479,13.62
"2021-06-15 18:00:00",477,1,2021,166,18,2.751,9.25,-1.286,"NAN","NAN","NAN",-6.052,-6.461,-6.839,-7.219,-5.81,17.19,-5.055,-1.549,-1.41,0.56,-38.58,88.2,91.5,1.871,1.99,155.9,158.7,422.9,1.113,1.099,3.065,0.114,0.287,-1.331,-1.163,-1.875,-1.741,2.875,3.051,0.307,0.32,3.517,3.083,4.913,13.49
"2021-06-15 19:00:00",478,1,2021,166,19,2.486,8.48,-1.246,"NAN","NAN","NAN",-6.063,-6.477,-6.855,-7.237,-5.831,22.89,-5.031,-1.287,-1.33,0.871,-38.58,86.6,91.4,1.986,2.121,146.1,148,427.1,1.113,1.1,2.644,0.078,0.258,-0.934,-0.928,-1.557,-1.571,2.783,2.999,0.308,0.325,3.447,2.844,4.578,13.38
"2021-06-15 20:00:00",479,1,2021,166,20,2.209,7.643,-1.161,"NAN","NAN","NAN",-6.058,-6.478,-6.86,-7.246,-5.842,24.62,-5.029,-1.107,-1.084,1.02,-38.58,86.3,90.5,2.098,2.237,146.8,149,429.5,1.113,1.099,2.366,0.094,0.207,-0.864,-0.913,-1.31,-1.316,2.751,2.966,0.237,0.253,3.58,2.677,4.385,13.27
"2021-06-15 21:00:00",480,1,2021,166,21,1.858,6.526,-0.977,"NAN","NAN","NAN",-6.014,-6.422,-6.802,-7.183,-5.735,24.39,-5.053,-1.269,-1.257,0.657,-38.58,87.7,91.5,2.319,2.489,148.1,150,427.7,1.113,1.099,2.04,0.104,0.176,-1.081,-1.079,-1.435,-1.389,3.058,3.182,0.295,0.314,3.182,1.896,3.338,13.18
"2021-06-15 22:00:00",481,1,2021,166,22,1.462,5.214,-0.913,"NAN","NAN","NAN",-6.012,-6.422,-6.8,-7.182,-5.718,22.83,-5.075,-1.338,-1.231,0.878,-38.58,87.7,91.1,1.78,1.903,143.9,145.6,428.6,1.115,1.099,1.674,0.185,0.199,-1.203,-1.097,-1.473,-1.377,2.345,2.424,0.253,0.265,2.816,1.707,3.316,13.09
"2021-06-15 23:00:00",482,1,2021,166,23,0.898,3.122,-0.427,"NAN","NAN","NAN",-5.985,-6.374,-6.744,-7.103,-5.6,22,-5.074,-1.388,-1.419,0.546,-38.58,90.2,94.6,1.094,1.204,176.5,178.7,429.2,1.115,1.1,1.796,0.331,0.594,0.137,-0.567,-1.992,-1.922,1.398,1.581,0.141,0.156,1.872,1.137,2.536,13.32
"2021-06-16 00:00:00",483,1,2021,167,0,0.733,2.694,-0.164,"NAN","NAN","NAN",-5.992,-6.381,-6.74,-7.093,-5.58,20.83,-5.093,-2.155,-2.023,-0.089,-38.58,93.3,96.6,1.538,1.724,134.2,138.1,426.4,1.117,1.101,1.361,0.315,0.506,-1.328,-1.278,-3.126,-2.908,1.973,2.221,0.21,0.258,1.285,0.249,1.659,13.34
"2021-06-16 01:00:00",484,1,2021,167,1,0.391,1.441,0.226,"NAN","NAN","NAN",-6.002,-6.38,-6.746,-7.095,-5.579,18.33,-5.074,-2.722,-2.51,-1.256,-38.58,95.3,98.1,1.42,1.584,106.2,114,425.8,1.118,1.103,0.693,0.128,0.239,-2.354,-2.241,-3.261,-2.886,1.94,2.261,0.211,0.284,-1.151,-1.679,-0.812,13.42
"2021-06-16 02:00:00",485,1,2021,167,2,0.17,0.599,0.486,"NAN","NAN","NAN",-6.007,-6.386,-6.757,-7.109,-5.599,14.93,-5.079,-3.519,-3.213,-2.352,-38.58,97.5,100.3,1.462,1.705,102.3,108.8,424.6,"NAN",1.105,0.411,0.109,0.187,-3.155,-2.653,-3.772,-3.538,1.81,2.012,0.172,0.239,-2.666,-3.075,-2.342,13.36
"2021-06-16 03:00:00",486,1,2021,167,3,0.087,0.267,0.2,"NAN","NAN","NAN",-6.052,-6.439,-6.814,-7.175,-5.726,13.09,-5.094,-3.533,-3.428,-2.549,-38.57,95.4,98.3,1.526,1.694,85.2,92.2,425.7,"NAN",1.104,0.119,0.016,0.045,-3.304,-3.268,-3.776,-3.663,2.306,2.463,0.234,0.235,-3.952,-2.898,-3.22,13.26
"2021-06-16 04:00:00",487,1,2021,167,4,0.065,0.2,0.203,"NAN","NAN","NAN",-6.049,-6.438,-6.81,-7.177,-5.733,13.32,-5.085,-3.407,-3.387,-2.44,-38.57,94.7,98.2,1.878,2.031,87.4,101.7,425.5,"NAN",1.104,0.071,0.004,0.05,-3.321,-3.291,-3.535,-3.512,2.914,3.227,0.472,0.534,-3.787,-2.849,-3.271,13.16
