  Jul.Day  S1(up) S1(up) S(dw) net_rad lnet lout lin
  340.000     -.2     -.2     -.2   -2.0   -2.0 -167.7  165.6
  340.042      .0      .0     -.2   -1.2   -1.4 -164.5  163.2
  340.083     -.2     -.2     -.2   -1.1   -1.1 -164.5  163.4
  340.125     -.4     -.4     -.2    -.9    -.7 -167.1  166.5
  340.167     -.2     -.2     -.2    -.8    -.8 -169.5  168.7
  340.208     -.2     -.2     -.2    -.7    -.7 -172.4  171.7
  340.250      .0      .0     -.2    -.8   -1.0 -175.2  174.2
  340.292      .0      .0      .0    -.6    -.6 -178.7  178.2
  340.333      .0      .0      .0    -.4    -.4 -178.2  177.8
  340.375      .0      .0      .0    -.4    -.4 -176.7  176.3
  340.417      .0      .0      .0    -.4    -.4 -176.7  176.3
  340.458      .0      .0      .0    -.6    -.6 -177.8  177.3
  340.500      .0      .0      .0    -.6    -.6 -174.2  173.6
  340.542      .0      .0      .0    -.5    -.5 -170.3  169.8
  340.583      .0      .0      .0    -.5    -.5 -168.9  168.4
  340.625      .0      .0      .0    -.8    -.8 -167.8  166.9
  340.667      .0      .0      .0    -.8    -.8 -167.8  167.0
  340.708      .0      .0      .0    -.5    -.5 -170.2  169.7
  340.750      .0      .0      .0    -.6    -.6 -171.0  170.4
  340.792      .0      .0      .0    -.6    -.6 -172.5  171.9
  340.833      .0      .0      .0    -.7    -.7 -172.1  171.4
  340.875      .0      .0      .0    -.8    -.8 -169.1  168.2
  340.917      .0      .0      .0    -.7    -.7 -166.9  166.2
  340.958      .0      .0      .0    -.8    -.8 -168.1  167.4
  341.000      .0      .0      .0    -.6    -.6 -170.5  169.9
  341.042      .0      .0      .0    -.5    -.5 -167.1  166.6
  341.083      .0      .0      .0    -.8    -.8 -163.7  162.9
  341.125     -.2     -.2     -.2    -.8    -.8 -163.7  162.8
  341.167     -.2     -.2     -.2    -.8    -.8 -163.7  162.9
  341.208     -.2     -.2     -.2    -.8    -.8 -163.5  162.7
  341.250     -.2     -.2     -.4    -.7    -.9 -163.5  162.6
  341.292     -.2     -.2     -.2    -.9    -.9 -163.5  162.6
  341.333      .0      .0      .0    -.9    -.9 -163.5  162.6
  341.375      .0      .0      .0    -.8    -.8 -163.5  162.7
  341.417      .0      .0      .0   -1.0   -1.0 -163.5  162.5
  341.458      .0      .0      .0    -.8    -.8 -163.5  162.6
  341.500      .0      .0      .0   -1.1   -1.1 -163.5  162.4
  341.542      .0      .0      .0    -.8    -.8 -163.5  162.7
  341.583      .0      .0      .0    -.7    -.7 -163.5  162.8
  341.625      .0      .0      .0    -.7    -.7 -163.5  162.8
  341.667     -.2     -.2      .0    -.8    -.6 -163.6  163.0
  341.708      .0      .0      .0    -.6    -.6 -163.5  162.9
  341.750      .0      .0      .0    -.8    -.8 -163.5  162.7
  341.792      .0      .0      .0    -.7    -.7 -163.5  162.7
  341.833      .0      .0      .0   -1.1   -1.1 -163.5  162.3
  341.875      .0      .0      .0   -1.1   -1.1 -163.5  162.4
  341.917      .0      .0      .0   -1.4   -1.4 -163.5  162.1
  341.958      .0      .0      .0   -1.5   -1.5 -163.5  161.9
  342.000      .0      .0      .0   -1.5   -1.5 -163.5  161.9
  342.042      .0      .0      .0   -1.3   -1.3 -163.5  162.1
  342.083      .0      .0      .0   -1.4   -1.4 -163.5  162.1
  342.125     -.2     -.2     -.2   -1.6   -1.6 -163.6  162.0
  342.167     -.4     -.4     -.4   -1.8   -1.8 -163.6  161.8
  342.208     -.2     -.2     -.2   -1.3   -1.3 -163.6  162.4
  342.250     -.2     -.2     -.4   -1.3   -1.5 -163.6  162.1
  342.292     -.2     -.2     -.2   -1.4   -1.4 -163.6  162.2
  342.333     -.2     -.2     -.2   -1.3   -1.3 -163.6  162.2
  342.375     -.2     -.2     -.2   -1.3   -1.3 -163.6  162.4
  342.417      .0      .0      .0   -1.1   -1.1 -163.6  162.5
  342.458      .0      .0     -.2   -1.2   -1.4 -163.6  162.2
  342.500     -.2     -.2      .0    -.5    -.3 -163.6  163.3
  342.542      .0      .0     -.2   -1.2   -1.4 -163.6  162.2
  342.583     -.2     -.2     -.4   -1.2   -1.4 -163.6  162.1
  342.625     -.2     -.2     -.4   -1.2   -1.4 -163.6  162.1
  342.667     -.4     -.4     -.2   -1.4   -1.2 -163.6  162.4
  342.708     -.2     -.2     -.4   -1.4   -1.6 -163.6  161.9
  342.750     -.4     -.4     -.4   -1.4   -1.4 -163.6  162.2
  342.792     -.4     -.4     -.4   -1.5   -1.5 -163.6  162.1
  342.833     -.4     -.4     -.4   -1.4   -1.4 -163.6  162.2
  342.875     -.4     -.4     -.4   -1.4   -1.4 -163.5  162.1
  342.917     -.2     -.2     -.2   -1.6   -1.6 -163.5  162.0
  342.958     -.2     -.2     -.2   -1.7   -1.7 -163.6  161.9
  343.000     -.4     -.4     -.4   -1.4   -1.4 -163.6  162.1
  343.042     -.4     -.4     -.4   -1.6   -1.6 -163.6  162.0
  343.083     -.4     -.4     -.4   -1.2   -1.2 -163.5  162.3
  343.125     -.4     -.4     -.4   -1.6   -1.6 -163.6  161.9
  343.167     -.4     -.4     -.4   -1.3   -1.3 -163.6  162.3
  343.208     -.4     -.4     -.4   -1.7   -1.7 -163.6  161.8
  343.250     -.2     -.2     -.2   -1.6   -1.6 -163.6  162.1
  343.292     -.2     -.2     -.2   -1.7   -1.7 -163.6  162.0
  343.333     -.2     -.2      .0   -1.6   -1.4 -163.6  162.1
  343.375     -.2     -.2     -.2   -1.2   -1.2 -163.6  162.4
  343.417      .0      .0     -.2   -1.4   -1.6 -163.6  162.0
  343.458      .0      .0      .0   -1.6   -1.6 -163.6  162.0
  343.500      .0      .0      .0   -1.4   -1.4 -163.6  162.2
  343.542      .0      .0      .0    -.9    -.9 -163.6  162.7
  343.583      .0      .0      .0   -1.2   -1.2 -163.6  162.4
  343.625      .0      .0      .0   -1.1   -1.1 -163.6  162.5
  343.667      .0      .0      .0    -.9    -.9 -163.6  162.7
  343.708      .0      .0      .0    -.8    -.8 -163.6  162.7
  343.750      .0      .0      .0    -.6    -.6 -163.6  162.9
  343.792      .0      .0      .0    -.8    -.8 -163.6  162.7
  343.833      .0      .0      .0   -1.1   -1.1 -163.6  162.5
  343.875      .0      .0      .0   -1.0   -1.0 -163.6  162.6
  343.917      .0      .0      .0    -.8    -.8 -163.6  162.8
  343.958      .0      .0      .0    -.7    -.7 -163.6  162.8
  344.000      .0      .0      .0    -.7    -.7 -163.6  162.8
  344.042      .0      .0      .0    -.9    -.9 -163.7  162.7
  344.083      .0      .0     -.2    -.7    -.9 -163.6  162.8
  344.125      .0      .0      .0    -.8    -.8 -163.6  162.8
  344.167      .0      .0      .0    -.8    -.8 -163.6  162.8
  344.208      .0      .0      .0    -.7    -.7 -163.6  162.8
  344.250      .0      .0      .0    -.9    -.9 -163.5  162.7
  344.292      .0      .0      .0    -.8    -.8 -163.6  162.8
  344.333      .0      .0     -.2    -.8   -1.0 -163.6  162.6
  344.375     -.2     -.2     -.2    -.7    -.7 -163.5  162.8
  344.417     -.2     -.2     -.2    -.7    -.7 -163.6  162.9
  344.458     -.2     -.2     -.2    -.9    -.9 -163.5  162.6
  344.500      .0      .0      .0    -.8    -.8 -163.6  162.8
  344.542      .0      .0     -.2    -.9   -1.1 -163.6  162.5
  344.583      .0      .0      .0    -.8    -.8 -163.6  162.8
  344.625      .0      .0      .0    -.7    -.7 -163.6  162.9
  344.667      .0      .0      .0    -.9    -.9 -163.6  162.7
  344.708      .0      .0     -.2    -.8   -1.0 -163.5  162.5
  344.750      .0      .0      .0    -.4    -.4 -163.5  163.1
  344.792      .0      .0      .0    -.7    -.7 -163.6  162.8
  344.833      .0      .0      .0    -.6    -.6 -163.6  162.9
  344.875      .0      .0      .0    -.8    -.8 -163.6  162.8
  344.917      .0      .0      .0   -1.1   -1.1 -163.5  162.4
  344.958      .0      .0      .0    -.8    -.8 -163.6  162.8
  345.000      .0      .0      .0    -.6    -.6 -163.6  163.0
  345.042      .0      .0      .0    -.6    -.6 -163.6  163.0
  345.083      .0      .0      .0    -.7    -.7 -163.7  163.0
  345.125      .0      .0      .0    -.8    -.8 -163.6  162.8
  345.167      .0      .0      .0    -.7    -.7 -163.6  162.8
  345.208      .0      .0      .0    -.6    -.6 -163.6  163.0
  345.250      .0      .0     -.2    -.9   -1.1 -163.6  162.5
  345.292      .0      .0     -.2    -.9   -1.1 -163.6  162.4
  345.333      .0      .0      .0    -.6    -.6 -163.6  162.9
  345.375      .0      .0      .0    -.9    -.9 -163.6  162.7
  345.417      .0      .0      .0    -.8    -.8 -163.6  162.8
  345.458      .0      .0      .0   -1.1   -1.1 -163.6  162.5
  345.500      .0      .0      .0    -.7    -.7 -163.6  162.9
  345.542     -.2     -.2     -.2    -.8    -.8 -163.6  162.8
  345.583     -.2     -.2     -.2   -1.0   -1.0 -163.6  162.6
  345.625     -.2     -.2      .0    -.7    -.5 -163.6  163.1
  345.667     -.2     -.2      .0    -.9    -.7 -163.6  162.9
  345.708     -.2     -.2     -.2    -.7    -.7 -163.6  162.9
  345.750     -.2     -.2     -.2    -.7    -.7 -163.6  162.9
  345.792     -.2     -.2     -.2    -.8    -.8 -163.6  162.8
  345.833     -.2     -.2     -.2    -.6    -.6 -163.6  163.0
  345.875     -.2     -.2     -.4    -.7    -.9 -163.6  162.7
  345.917     -.4     -.4     -.4    -.6    -.6 -163.6  162.9
  345.958     -.4     -.4     -.4    -.6    -.6 -163.6  162.9
  346.000     -.4     -.4     -.4    -.9    -.9 -163.6  162.7
  346.042     -.4     -.4     -.4    -.9    -.9 -163.6  162.7
  346.083     -.2     -.2     -.2    -.9    -.9 -163.6  162.6
  346.125     -.2     -.2     -.4    -.9   -1.1 -163.6  162.5
  346.167     -.2     -.2     -.4    -.9   -1.1 -163.6  162.5
  346.208     -.2     -.2     -.4    -.8   -1.0 -163.6  162.6
  346.250     -.2     -.2     -.4    -.9   -1.1 -163.6  162.5
  346.292     -.4     -.4     -.4    -.9    -.9 -163.6  162.7
  346.333     -.2     -.2     -.2    -.6    -.6 -163.6  162.9
  346.375      .0      .0      .0    -.7    -.7 -163.5  162.8
  346.417      .0      .0      .0    -.7    -.7 -163.5  162.8
  346.458      .0      .0      .0    -.8    -.8 -163.5  162.7
  346.500      .0      .0      .0    -.8    -.8 -163.5  162.7
  346.542      .0      .0      .0    -.7    -.7 -163.5  162.8
  346.583      .0      .0      .0    -.9    -.9 -163.5  162.6
  346.625      .0      .0      .0   -1.0   -1.0 -163.5  162.5
  346.667      .0      .0      .0    -.8    -.8 -163.5  162.7
  346.708      .0      .0      .0    -.8    -.8 -163.5  162.7
  346.750      .0      .0      .0    -.8    -.8 -163.5  162.6
  346.792      .0      .0      .0    -.9    -.9 -163.5  162.6
  346.833      .0      .0      .0    -.7    -.7 -163.5  162.8
  346.875      .0      .0      .0   -1.0   -1.0 -163.5  162.5
  346.917      .0      .0      .0    -.8    -.8 -163.6  162.8
  346.958      .0      .0      .0    -.5    -.5 -163.5  163.0
  347.000      .0      .0      .0    -.3    -.3 -163.5  163.1
  347.042      .0      .0      .0    -.4    -.4 -163.5  163.1
  347.083      .0      .0      .0    -.4    -.4 -163.5  163.1
  347.125      .0      .0      .0    -.6    -.6 -163.5  162.9
  347.167      .0      .0      .0    -.6    -.6 -163.5  162.9
  347.208      .0      .0      .0    -.6    -.6 -163.5  162.9
  347.250      .0      .0      .0    -.6    -.6 -163.5  162.9
  347.292      .0      .0      .0    -.8    -.8 -163.5  162.6
  347.333      .0      .0      .0    -.7    -.7 -163.5  162.8
  347.375      .0      .0      .0   -1.0   -1.0 -163.5  162.4
  347.417      .0      .0      .0   -1.5   -1.5 -163.5  162.0
  347.458      .0      .0      .0    -.9    -.9 -163.5  162.5
  347.500      .0      .0      .0    -.3    -.3 -164.5  164.2
  347.542      .0      .0      .0    -.3    -.3 -165.0  164.8
  347.583      .0      .0      .0    -.5    -.5 -164.3  163.8
  347.625      .0      .0      .0    -.6    -.6 -164.7  164.1
  347.667      .0      .0      .0    -.2    -.2 -165.0  164.8
  347.708      .0      .0      .0    -.4    -.4 -163.8  163.4
  347.750      .0      .0      .0    -.2    -.2 -163.6  163.4
  347.792      .0      .0      .0    -.6    -.6 -163.5  162.9
  347.833      .0      .0      .0    -.7    -.7 -164.6  163.9
  347.875      .0      .0      .0    -.5    -.5 -164.1  163.7
  347.917      .0      .0      .0    -.9    -.9 -164.2  163.3
  347.958      .0      .0      .0    -.5    -.5 -166.4  165.9
  348.000      .0      .0      .0    -.6    -.6 -167.5  166.9
  348.042      .0      .0      .0    -.8    -.8 -169.9  169.1
  348.083      .0      .0      .0    -.4    -.4 -173.0  172.6
  348.125      .0      .0     -.2    -.4    -.6 -171.5  170.9
  348.167     -.2     -.2     -.2    -.6    -.6 -168.8  168.2
  348.208     -.4     -.4     -.2   -1.2   -1.0 -168.4  167.5
  348.250     -.2     -.2     -.2    -.6    -.6 -169.9  169.2
  348.292     -.2     -.2     -.4   -1.6   -1.8 -171.2  169.4
  348.333     -.4     -.4     -.4   -1.3   -1.3 -179.9  178.6
  348.375     -.2     -.2     -.2     .0     .0 -186.3  186.2
  348.417     -.2     -.2     -.2     .6     .6 -187.3  187.9
  348.458      .0      .0      .0     .1     .1 -183.1  183.1
  348.500      .0      .0      .0    -.7    -.7 -180.0  179.3
  348.542      .0      .0      .0    -.6    -.6 -179.5  178.8
  348.583      .0      .0      .0   -1.1   -1.1 -176.3  175.2
  348.625      .0      .0      .0   -1.8   -1.8 -174.9  173.1
  348.667      .0      .0      .0    -.9    -.9 -176.8  175.9
  348.708     -.2     -.2      .0    -.8    -.6 -175.3  174.7
  348.750     -.2     -.2     -.2   -1.7   -1.7 -170.6  168.9
  348.792     -.2     -.2     -.2   -2.7   -2.7 -172.2  169.6
  348.833      .0      .0     -.2    -.7    -.9 -177.3  176.4
  348.875     -.2     -.2     -.2    -.6    -.6 -177.8  177.2
  348.917     -.2     -.2     -.2    -.8    -.8 -175.7  174.9
  348.958     -.2     -.2     -.2    -.6    -.6 -172.9  172.3
  349.000     -.2     -.2     -.2   -1.1   -1.1 -168.6  167.5
  349.042      .0      .0      .0   -1.2   -1.2 -166.3  165.2
  349.083     -.4     -.4     -.4   -1.1   -1.1 -165.4  164.4
  349.125     -.2     -.2     -.2   -1.0   -1.0 -166.5  165.5
  349.167     -.2     -.2     -.2    -.7    -.7 -169.6  168.9
  349.208     -.2     -.2     -.4    -.7    -.9 -173.5  172.7
  349.250     -.4     -.4     -.4    -.3    -.3 -177.1  176.8
  349.292     -.2     -.2     -.4    -.2    -.4 -179.3  178.9
  349.333     -.2     -.2     -.2     .0     .0 -179.4  179.4
  349.375      .0      .0     -.2    -.2    -.4 -178.4  178.1
  349.417     -.2     -.2     -.2    -.7    -.7 -178.1  177.4
  349.458     -.2     -.2     -.2    -.4    -.4 -178.5  178.2
  349.500     -.2     -.2     -.2    -.3    -.3 -178.0  177.6
  349.542     -.2     -.2     -.2    -.3    -.3 -176.7  176.4
  349.583     -.4     -.4     -.2    -.3    -.1 -177.3  177.2
  349.625     -.2     -.2     -.2    -.2    -.2 -179.0  178.8
  349.667     -.2     -.2     -.2    -.1    -.1 -181.0  180.9
  349.708     -.2     -.2      .0    -.2     .0 -182.2  182.2
  349.750     -.2     -.2      .0    -.2     .0 -182.4  182.4
  349.792      .0      .0      .0    -.1    -.1 -183.1  183.0
  349.833      .0      .0      .0    -.2    -.2 -182.9  182.7
  349.875      .0      .0      .0    -.2    -.2 -182.9  182.7
  349.917      .0      .0      .0    -.3    -.3 -183.2  182.9
  349.958      .0      .0      .0    -.4    -.4 -183.1  182.6
  350.000      .0      .0      .0    -.7    -.7 -181.9  181.2
  350.042      .0      .0      .0    -.7    -.7 -181.0  180.4
  350.083      .0      .0      .0     .0     .0 -184.0  184.0
  350.125      .0      .0      .0    -.7    -.7 -187.4  186.8
  350.167      .0      .0      .0    -.5    -.5 -187.6  187.1
  350.208      .0      .0      .0    -.4    -.4 -189.5  189.1
  350.250      .0      .0      .0    -.3    -.3 -190.6  190.3
  350.292      .0      .0      .0    -.2    -.2 -192.2  192.0
  350.333      .0      .0      .0    -.3    -.3 -193.6  193.3
  350.375      .0      .0      .0    -.3    -.3 -193.5  193.2
  350.417      .0      .0      .0    -.4    -.4 -192.7  192.3
  350.458      .0      .0     -.2    -.5    -.7 -191.5  190.8
  350.500      .0      .0      .0    -.8    -.8 -191.7  190.9
  350.542      .0      .0     -.2   -1.0   -1.2 -190.1  188.9
  350.583      .0      .0      .0   -1.1   -1.1 -189.9  188.9
  350.625      .0      .0      .0    -.8    -.8 -190.2  189.4
  350.667      .0      .0      .0   -1.0   -1.0 -190.9  189.9
  350.708      .0      .0      .0   -1.1   -1.1 -190.8  189.7
  350.750      .0      .0      .0    -.7    -.7 -191.5  190.8
  350.792     -.2     -.2      .0   -1.2   -1.0 -194.1  193.2
  350.833      .0      .0     -.2   -1.7   -1.9 -190.7  188.8
  350.875      .0      .0     -.2   -2.3   -2.5 -188.1  185.6
  350.917      .0      .0      .0   -1.4   -1.4 -186.5  185.1
  350.958      .0      .0      .0   -1.4   -1.4 -185.5  184.0
  351.000      .0      .0      .0   -1.4   -1.4 -185.0  183.6
  351.042      .0      .0      .0   -2.3   -2.3 -183.7  181.4
  351.083      .0      .0      .0   -2.5   -2.5 -181.0  178.4
  351.125      .0      .0      .0   -1.1   -1.1 -179.6  178.5
  351.167      .0      .0      .0    -.9    -.9 -181.4  180.6
  351.208      .0      .0      .0    -.9    -.9 -181.3  180.5
  351.250      .0      .0      .0   -1.5   -1.5 -180.5  179.0
  351.292      .0      .0      .0   -1.1   -1.1 -178.8  177.6
  351.333      .0      .0      .0    -.8    -.8 -178.3  177.5
  351.375      .0      .0      .0    -.7    -.7 -178.1  177.5
  351.417      .0      .0      .0    -.7    -.7 -178.0  177.4
  351.458      .0      .0      .0    -.8    -.8 -177.9  177.1
  351.500      .0      .0      .0   -1.5   -1.5 -176.8  175.3
  351.542      .0      .0      .0    -.9    -.9 -175.2  174.3
  351.583      .0      .0      .0   -1.0   -1.0 -174.4  173.4
  351.625      .0      .0      .0    -.3    -.3 -173.7  173.4
  351.667     -.2     -.2      .0    -.9    -.7 -173.6  172.9
  351.708      .0      .0      .0   -1.1   -1.1 -171.6  170.5
  351.750     -.2     -.2     -.2   -1.0   -1.0 -169.2  168.2
  351.792     -.2     -.2     -.2    -.4    -.4 -168.6  168.2
  351.833     -.2     -.2     -.2   -1.1   -1.1 -169.4  168.2
  351.875     -.2     -.2     -.2    -.9    -.9 -167.6  166.7
  351.917     -.2     -.2     -.2   -2.4   -2.4 -165.2  162.8
  351.958     -.2     -.2     -.2   -2.7   -2.7 -163.6  160.8
  352.000      .0      .0      .0   -1.1   -1.1 -163.5  162.4
  352.042      .0      .0      .0   -2.6   -2.6 -163.5  160.8
  352.083      .0      .0      .0   -2.6   -2.6 -163.5  160.8
  352.125      .0      .0      .0   -2.5   -2.5 -163.5  161.0
  352.167      .0      .0      .0   -2.0   -2.0 -163.5  161.5
  352.208      .0      .0      .0   -2.0   -2.0 -163.5  161.4
  352.250      .0      .0      .0   -1.9   -1.9 -163.5  161.6
  352.292      .0      .0      .0   -2.1   -2.1 -163.5  161.4
  352.333      .0      .0      .0   -1.9   -1.9 -163.5  161.6
  352.375      .0      .0      .0   -2.0   -2.0 -163.5  161.5
  352.417      .0      .0      .0   -2.0   -2.0 -163.5  161.6
  352.458      .0      .0      .0   -2.2   -2.2 -163.5  161.3
  352.500      .0      .0      .0   -1.8   -1.8 -163.5  161.6
  352.542      .0      .0      .0   -1.9   -1.9 -163.5  161.7
  352.583      .0      .0      .0   -1.7   -1.7 -163.5  161.8
  352.625      .0      .0      .0   -1.9   -1.9 -163.5  161.6
  352.667      .0      .0      .0   -1.7   -1.7 -163.5  161.8
  352.708      .0      .0      .0   -1.8   -1.8 -163.5  161.7
  352.750      .0      .0      .0   -1.4   -1.4 -163.5  162.1
  352.792      .0      .0      .0    -.9    -.9 -163.5  162.6
  352.833      .0      .0      .0   -1.0   -1.0 -163.5  162.5
  352.875      .0      .0      .0   -1.2   -1.2 -163.6  162.3
  352.917      .0      .0      .0   -1.6   -1.6 -163.6  162.1
  352.958      .0      .0      .0   -1.7   -1.7 -163.7  161.9
  353.000      .0      .0      .0   -1.6   -1.6 -163.6  162.1
  353.042      .0      .0      .0   -1.7   -1.7 -163.7  162.1
  353.083      .0      .0      .0   -1.3   -1.3 -164.1  162.7
  353.125      .0      .0      .0   -1.5   -1.5 -165.2  163.8
  353.167      .0      .0      .0     .2     .2 -166.5  166.7
  353.208      .0      .0      .0     .5     .5 -172.4  172.9
  353.250     -.2     -.2     -.4    -.4    -.6 -178.2  177.7
  353.292     -.2     -.2     -.4    -.9   -1.1 -180.9  179.7
  353.333     -.2     -.2     -.2    -.5    -.5 -181.0  180.6
  353.375      .0      .0      .0     .0     .0 -182.5  182.5
  353.417      .0      .0      .0     .0     .0 -186.1  186.1
  353.458      .0      .0      .0     .1     .1 -188.8  188.9
  353.500      .0      .0      .0    -.4    -.4 -192.0  191.7
  353.542      .0      .0      .0     .0     .0 -193.0  193.0
  353.583      .0      .0      .0    -.7    -.7 -194.6  193.9
  353.625      .0      .0     -.2    -.9   -1.1 -195.1  194.0
  353.667      .0      .0      .0   -3.0   -3.0 -194.2  191.2
  353.708      .0      .0     -.2   -1.0   -1.2 -189.2  188.1
  353.750      .0      .0      .0   -1.7   -1.7 -187.6  185.8
  353.792      .0      .0      .0   -2.0   -2.0 -184.4  182.4
  353.833      .0      .0      .0    -.9    -.9 -182.5  181.6
  353.875      .0      .0      .0     .8     .8 -184.3  185.2
  353.917      .0      .0      .0   -2.8   -2.8 -191.0  188.2
  353.958      .0      .0      .0   -2.9   -2.9 -186.1  183.2
  354.000      .0      .0      .0     .9     .9 -182.0  182.9
  354.042      .0      .0      .0    -.9    -.9 -187.6  186.7
  354.083      .0      .0      .0   -3.9   -3.9 -185.8  181.9
  354.125      .0      .0      .0   -1.9   -1.9 -177.7  175.8
  354.167      .0      .0      .0   -1.2   -1.2 -174.6  173.4
  354.208      .0      .0      .0     .4     .4 -176.7  177.1
  354.250      .0      .0      .0   -1.2   -1.2 -181.6  180.4
  354.292      .0      .0      .0    -.3    -.3 -183.1  182.8
  354.333      .0      .0      .0   -2.1   -2.1 -184.6  182.5
  354.375      .0      .0      .0     .0     .0 -183.0  183.0
  354.417      .0      .0      .0     .4     .4 -187.5  187.9
  354.458      .0      .0      .0     .5     .5 -191.6  192.1
  354.500      .0      .0      .0     .1     .1 -195.8  195.8
  354.542      .0      .0      .0    -.5    -.5 -197.5  196.9
  354.583      .0      .0      .0    -.5    -.5 -196.9  196.4
  354.625      .0      .0      .0    -.1    -.1 -198.3  198.2
  354.667      .0      .0      .0     .3     .3 -200.8  201.2
  354.708     -.2     -.2     -.2     .1     .1 -204.2  204.3
  354.750     -.4     -.4     -.4     .0     .0 -205.6  205.6
  354.792     -.4     -.4     -.4    -.1    -.1 -206.6  206.5
  354.833     -.2     -.2     -.2    -.1    -.1 -206.9  206.8
  354.875     -.2     -.2     -.2    -.8    -.8 -206.8  206.0
  354.917      .0      .0      .0    -.8    -.8 -205.7  204.9
  354.958      .0      .0      .0    -.4    -.4 -204.9  204.5
  355.000      .0      .0      .0    -.2    -.2 -206.3  206.2
  355.042      .0      .0      .0    -.2    -.2 -207.3  207.1
  355.083      .0      .0      .0    -.4    -.4 -207.5  207.1
  355.125     -.2     -.2      .0    -.4    -.2 -208.7  208.5
  355.167      .0      .0      .0    -.8    -.8 -208.8  208.1
  355.208      .0      .0      .0   -1.1   -1.1 -208.4  207.3
  355.250      .0      .0      .0   -1.0   -1.0 -207.0  206.0
  355.292      .0      .0      .0   -1.4   -1.4 -206.0  204.5
  355.333      .0      .0      .0   -1.6   -1.6 -205.5  203.9
  355.375      .0      .0      .0   -1.8   -1.8 -204.6  202.8
  355.417     -.2     -.2      .0   -2.1   -1.9 -204.6  202.7
  355.458     -.2     -.2     -.2   -1.7   -1.7 -202.9  201.2
  355.500     -.2     -.2     -.2   -1.2   -1.2 -203.2  202.0
  355.542     -.2     -.2     -.2   -1.1   -1.1 -205.1  204.0
  355.583     -.2     -.2     -.2    -.2    -.2 -207.5  207.3
  355.625     -.2     -.2      .0    -.3    -.1 -209.6  209.5
  355.667      .0      .0      .0    -.6    -.6 -209.2  208.5
  355.708      .0      .0      .0   -1.1   -1.1 -207.8  206.7
  355.750      .0      .0      .0   -4.1   -4.1 -202.2  198.1
  355.792      .0      .0      .0   -5.0   -5.0 -194.2  189.2
  355.833     -.2     -.2     -.2   -6.0   -6.0 -189.7  183.7
  355.875     -.2     -.2     -.2   -6.7   -6.7 -182.9  176.2
  355.917      .0      .0     -.2   -5.7   -5.9 -175.4  169.5
  355.958      .0      .0      .0   -5.1   -5.1 -170.8  165.7
  356.000      .0      .0      .0   -5.0   -5.0 -167.5  162.4
  356.042      .0      .0      .0   -4.5   -4.5 -164.4  160.0
  356.083     -.2     -.2     -.2   -5.0   -5.0 -163.6  158.6
  356.125     -.2     -.2     -.2   -4.5   -4.5 -163.6  159.1
  356.167      .0      .0      .0   -3.9   -3.9 -163.5  159.6
  356.208      .0      .0      .0   -3.1   -3.1 -163.6  160.4
  356.250      .0      .0      .0   -2.3   -2.3 -164.4  162.2
  356.292      .0      .0      .0   -3.0   -3.0 -166.9  163.9
  356.333      .0      .0      .0   -1.6   -1.6 -167.9  166.3
  356.375     -.2     -.2     -.2     .2     .2 -173.1  173.3
  356.417     -.2     -.2     -.4     .5     .3 -181.2  181.5
  356.458     -.2     -.2     -.2     .2     .2 -188.1  188.2
  356.500      .0      .0      .0     .1     .1 -192.9  193.0
  356.542      .0      .0      .0    -.3    -.3 -198.2  197.9
  356.583      .0      .0      .0    -.8    -.8 -201.3  200.5
  356.625      .0      .0      .0   -2.0   -2.0 -202.6  200.5
  356.667      .0      .0      .0    -.9    -.9 -201.3  200.4
  356.708     -.2     -.2     -.2     .1     .1 -205.6  205.7
  356.750     -.4     -.4     -.4    -.3    -.3 -208.9  208.5
  356.792     -.4     -.4     -.4    -.2    -.2 -210.2  210.0
  356.833     -.2     -.2     -.2    -.3    -.3 -212.3  212.0
  356.875      .0      .0      .0    -.3    -.3 -214.3  214.0
  356.917      .0      .0      .0   -1.0   -1.0 -216.2  215.2
  356.958      .0      .0      .0   -2.2   -2.2 -216.4  214.2
  357.000      .0      .0      .0   -1.1   -1.1 -217.0  215.9
  357.042      .0      .0      .0    -.9    -.9 -219.2  218.2
  357.083      .0      .0      .0    -.7    -.7 -221.4  220.7
  357.125      .0      .0      .0   -1.6   -1.6 -222.4  220.8
  357.167      .0      .0      .0   -1.7   -1.7 -222.4  220.6
  357.208      .0      .0      .0   -1.8   -1.8 -222.8  221.0
  357.250      .0      .0      .0   -1.3   -1.3 -224.9  223.6
  357.292      .0      .0      .0    -.7    -.7 -226.8  226.0
  357.333      .0      .0      .0    -.4    -.4 -228.3  228.0
  357.375      .0      .0      .0    -.4    -.4 -228.5  228.1
  357.417      .0      .0      .0    -.6    -.6 -223.3  222.7
  357.458      .0      .0      .0   -1.7   -1.7 -214.2  212.5
  357.500      .0      .0      .0   -1.8   -1.8 -207.7  205.9
  357.542      .0      .0      .0    -.9    -.9 -206.2  205.2
  357.583      .0      .0      .0    -.6    -.6 -207.2  206.6
  357.625      .0      .0      .0    -.8    -.8 -209.0  208.2
  357.667      .0      .0      .0    -.6    -.6 -210.3  209.7
  357.708      .0      .0      .0    -.4    -.4 -210.1  209.7
  357.750      .0      .0      .0    -.7    -.7 -209.7  209.0
  357.792      .0      .0      .0    -.8    -.8 -209.6  208.8
