"TOA5","CR1000","CR1000","59715","CR1000.Std.26","CPU:GOES_SwissCamp10mtower2018_radarAh (2).CR1","47367","Table046"
"TIMESTAMP","RECORD","LoggerID","Year","Day_of_Year","Hour","sw_in_Avg","sw_ref_Avg","net_rad_Avg","tc_air_Avg","t_air1_Avg","t_air2_Avg","rh_Avg(1)","rh_Avg(2)","U_Avg(1)","U_Avg(2)","Dir_Avg(1)","Dir_Avg(2)","pressure_Avg","SD_1_Avg","SD_2_Avg","tc_air_Max","tc_air_Min","U_Max(1)","U_Max(2)","Battery"
"2018-05-10 21:00:00",120,0,2018,130,21,3.739,2.507,1.091,-8.2,-8.37,-6.6,71.15,63.87,3.883,5.43,114.2,85.8,566.7,1.591,1.529,-7.683,-8.79,4.691,6.455,14.31
"2018-05-10 22:00:00",121,0,2018,130,22,2.846,1.733,1.214,-9.1,-9.28,-7.612,69.08,62.14,4.377,6.082,107.7,80.1,566.5,1.594,1.532,-7.956,-10.11,5.945,7.52,13.87
"2018-05-10 23:00:00",122,0,2018,130,23,1.948,1.04,0.331,-10.64,-10.89,-9.02,69.04,61.47,4.63,6.821,101.8,76.18,566.3,1.598,1.537,-9.92,-11.82,5.514,7.69,13.46
"2018-05-11 00:00:00",123,0,2018,131,0,1.192,0.537,-1.123,-12.6,-12.93,-11.15,70.21,63.49,3.808,5.838,95.5,72.44,566.1,1.604,1.543,-11.83,-13.36,4.887,7.069,13.22
"2018-05-11 01:00:00",124,0,2018,131,1,0.428,0.158,-2.485,-13.84,-14.22,-12.38,69.14,62.61,3.324,5.013,116.8,86.9,566,1.608,1.546,-12.79,-14.74,4.861,6.383,13.11
"2018-05-11 02:00:00",125,0,2018,131,2,0.093,0.036,-2.625,-15.2,-15.57,-13.29,69.02,62.31,3.14,4.365,126.8,96.5,566.1,1.614,1.551,-14.26,-17.01,4.201,5.632,13.06
"2018-05-11 03:00:00",126,0,2018,131,3,0.03,0.021,-2.396,-17.49,-17.93,-15.75,71.57,65.27,2.292,3.79,124.8,89.8,566.1,1.62,1.557,-16.65,-18.31,3.731,5.344,13.04
"2018-05-11 04:00:00",127,0,2018,131,4,0.023,0.016,-2.295,-18.51,-18.96,-17.11,70.41,64.68,3.225,4.795,111.1,87.6,566.2,1.622,1.559,-17.34,-19.52,4.501,5.906,13.02
"2018-05-11 05:00:00",128,0,2018,131,5,0.031,0.023,-2.505,-19.51,-19.98,-18.27,71.22,65.95,3.692,5.488,107.9,89.6,566.3,1.626,1.562,-18,-20.48,4.998,6.638,13.01
"2018-05-11 06:00:00",129,0,2018,131,6,0.169,0.124,-2.552,-20.75,-21.18,-19.27,75.77,72.36,3.973,6.016,96.9,83.3,566.2,1.629,1.566,-19.89,-21.11,5.651,7.376,13.01
"2018-05-11 07:00:00",130,0,2018,131,7,0.454,0.356,-2.36,-20.99,-21.45,-19.74,76.87,73.44,4.643,6.688,98.5,82,566.2,1.63,1.567,-20.48,-21.54,5.743,7.82,13.05
"2018-05-11 08:00:00",131,0,2018,131,8,0.673,0.53,-0.505,-19.33,-19.85,-18.71,78.45,74.83,5.474,7.341,87.3,83.8,566.3,1.624,1.564,-18.02,-20.75,6.475,8.3,13.1
"2018-05-11 09:00:00",132,0,2018,131,9,1.656,1.329,-0.715,-17.49,-17.88,-16.95,77.57,74.05,6.088,7.781,105.2,85.8,566.4,1.619,1.564,-16.42,-18.07,6.906,8.51,13.28
"2018-05-11 10:00:00",133,0,2018,131,10,2.341,1.862,-0.304,-15.73,-16.08,-15.26,78.01,74.29,6.567,8.16,118.7,94.4,566.3,1.613,1.552,-15.13,-16.46,7.592,9.23,13.48
"2018-05-11 11:00:00",134,0,2018,131,11,3.943,3.313,-3.843,-14.73,-14.91,-14.11,75.03,72.02,5.96,7.299,131.2,100.6,566.3,1.61,1.547,-14.33,-15.15,6.965,8.37,13.74
"2018-05-11 12:00:00",135,0,2018,131,12,4.877,4.087,-4.644,-13.84,-13.92,-13.23,73.46,69.97,6.357,7.588,134,99.8,566.4,1.607,1.544,-13.21,-14.29,7.481,8.66,13.98
"2018-05-11 13:00:00",136,0,2018,131,13,4.481,3.738,-4.409,-13.24,-13.36,-12.65,73.19,69.6,6.67,7.967,133.9,100.3,566.3,1.605,1.542,-12.67,-13.65,9.73,11.37,15.44
"2018-05-11 14:00:00",137,0,2018,131,14,5.462,4.515,-3.567,-13.26,-13.33,-12.74,71.23,67.05,8.04,9.53,129.7,100.7,566.3,1.606,1.541,-12.94,-13.42,10.11,11.26,16.08
"2018-05-11 15:00:00",138,0,2018,131,15,5.882,4.894,-4.485,-12.94,-12.98,-12.32,70.81,66.95,6.212,7.308,136.3,106.4,566.3,1.604,1.539,-12.54,-13.32,8.15,9.62,16.45
"2018-05-11 16:00:00",139,0,2018,131,16,6.23,4.987,-1.952,-12.56,-12.6,-12.08,73.35,70.17,6.987,8.17,142.6,110,566.1,1.603,1.538,-12.26,-12.89,8.77,10.04,16.93
"2018-05-11 17:00:00",140,0,2018,131,17,6.291,5.006,-3.327,-12.38,-12.4,-11.98,73.32,70.45,7.265,8.41,156.8,121.9,566,1.602,1.54,-12.19,-12.53,8.74,9.9,16.83
"2018-05-11 18:00:00",141,0,2018,131,18,6.049,4.674,-2.304,-12.35,-12.4,-11.88,66.12,62.09,6.293,7.29,157.8,121.7,566,1.602,1.548,-12.18,-12.65,7.657,8.79,16.63
"2018-05-11 19:00:00",142,0,2018,131,19,5.439,4.042,-1.007,-12.82,-12.91,-12.32,66.39,62.1,6.7,8.01,147.5,112.6,565.8,1.603,1.55,-12.6,-12.98,8.04,9.89,16.25
"2018-05-11 20:00:00",143,0,2018,131,20,4.672,3.309,0.337,-12.64,-12.81,-12.05,71.16,67,6.66,8.1,134.5,104.2,565.6,1.602,1.55,-12.4,-12.83,7.69,9.23,15.29
"2018-05-11 21:00:00",144,0,2018,131,21,3.816,2.533,1.143,-12.17,-12.43,-11.52,71.46,66.37,7.69,9.54,120.5,94.9,565,1.601,1.545,-11.59,-12.47,9.14,11.28,14.57
"2018-05-11 22:00:00",145,0,2018,131,22,2.835,1.713,1.024,-11.29,-11.59,-10.51,70.45,64.58,7.467,9.57,116.8,91.5,564.7,1.598,1.541,-10.87,-11.74,8.77,11.15,14.19
"2018-05-11 23:00:00",146,0,2018,131,23,2.017,1.075,0.069,-10.71,-11,-9.78,72.88,66.99,6.963,9.09,104.5,87.2,564.2,1.596,1.538,-10.19,-11.53,8.13,10.13,13.77
"2018-05-12 00:00:00",147,0,2018,132,0,1.039,0.529,-1.526,-10.78,-11.17,-9.8,75.52,69.35,6.412,8.62,105.9,89.6,563.6,1.596,1.537,-10.21,-11.65,7.624,9.85,13.45
"2018-05-12 01:00:00",148,0,2018,132,1,0.217,0.158,-1.151,-9.32,-9.74,-8.79,80.8,74.7,7.325,9.4,121.5,98.8,563.3,1.591,1.255,-8.74,-10.36,8.66,10.97,13.26
"2018-05-12 02:00:00",149,0,2018,132,2,0.083,0.061,-1.192,-8.81,-9.19,-8.36,82.8,77.17,7.226,9.16,142.9,107.8,563.5,1.589,1.55,-8.6,-9.16,8.32,10.43,13.16
"2018-05-12 03:00:00",150,0,2018,132,3,0.025,0.018,-1.455,-8.71,-9.11,-8.24,84.8,79.07,6.768,8.69,143.3,108.1,563.8,1.588,1.554,-7.86,-9.31,7.86,9.73,13.11
"2018-05-12 04:00:00",151,0,2018,132,4,0.012,0.009,-0.794,-7.675,-8.02,-7.326,86.4,81.1,6.929,8.64,149.1,116,564.1,1.585,1.543,-7.26,-8.27,8.21,9.66,13.08
"2018-05-12 05:00:00",152,0,2018,132,5,0.024,0.019,-0.496,-7.384,-7.741,-7.151,91.9,87,6.025,7.367,156.9,122.1,564.5,1.584,1.249,-7.022,-7.845,6.958,8.43,13.06
"2018-05-12 06:00:00",153,0,2018,132,6,0.066,0.053,-0.385,-7.373,-7.72,-7.112,92,87.1,5.713,6.995,157.5,123.1,564.7,1.584,1.547,-7.203,-7.557,6.422,7.696,13.04
"2018-05-12 07:00:00",154,0,2018,132,7,0.223,0.177,0.032,-6.825,-7.167,-6.62,92.4,87.5,6.353,7.692,152.5,118.7,565.1,1.581,1.498,-6.145,-7.321,8.57,10.07,13.07
"2018-05-12 08:00:00",155,0,2018,132,8,0.57,0.45,0.285,-5.799,-6.101,-5.627,92.8,88.3,7.52,9.03,151.2,116.1,565.3,1.579,1.54,-5.271,-6.3,10.07,11.49,13.15
"2018-05-12 09:00:00",156,0,2018,132,9,1.338,1.05,0.455,-5.247,-5.493,-5.046,92.2,88.2,8.49,10.14,150.9,114.8,565.5,1.577,1.53,-5.02,-5.414,11.56,13.35,13.34
"2018-05-12 10:00:00",157,0,2018,132,10,2.129,1.715,-0.611,-5.127,-5.296,-4.887,88,83.6,11.93,14.19,147.3,115.8,565.7,1.579,1.521,-4.875,-5.365,14.52,16.83,13.61
"2018-05-12 11:00:00",158,0,2018,132,11,2.629,2.146,-0.785,-5.073,-5.208,-4.838,87.4,83.6,13.22,15.71,135.6,108.5,565.9,1.579,1.522,-4.834,-5.374,16.07,18.44,13.77
"2018-05-12 12:00:00",159,0,2018,132,12,3.771,3.028,-0.2,-5.157,-5.277,-4.84,85.8,81.5,13.69,16.35,125.7,107.2,565.9,1.579,1.436,-4.988,-5.375,15.87,18.67,14.45
"2018-05-12 13:00:00",160,0,2018,132,13,3.705,2.913,0.251,-5.016,-5.148,-4.747,87,83.2,13.02,15.43,134.7,108.7,566.1,1.578,1.472,-4.762,-5.165,16.78,19.35,14.39
"2018-05-12 14:00:00",161,0,2018,132,14,5.414,4.242,-0.061,-4.7,-4.712,-4.369,86.4,83.8,14.03,16.71,136.8,110.4,565.7,1.578,1.521,-4.429,-4.943,16.4,19.99,15.86
"2018-05-12 15:00:00",162,0,2018,132,15,5.425,4.271,-0.774,-4.49,-4.551,-4.145,87.3,84,14.77,17.42,137.4,112,565.6,1.581,1.487,-4.184,-4.624,17.73,20.76,15.77
"2018-05-12 16:00:00",163,0,2018,132,16,6.485,5.075,-0.506,-4.214,-4.214,-3.847,86.6,83.9,15.01,17.63,135.4,117,565.6,1.582,1.277,-3.992,-4.378,17.26,20.56,15.28
"2018-05-12 17:00:00",164,0,2018,132,17,5.091,3.989,-0.38,-4.229,-4.268,-3.94,87.9,84.7,15.3,17.93,142,116.8,565.6,1.582,0.666,-4.157,-4.278,19.06,21.54,14.56
"2018-05-12 18:00:00",165,0,2018,132,18,4.057,3.236,-0.849,-4.283,-4.346,-4.051,89.2,86,13.95,16.22,145.6,117.8,566.2,1.574,0.723,-4.227,-4.336,17.12,19.65,14.48
"2018-05-12 19:00:00",166,0,2018,132,19,3.215,2.589,-0.771,-4.442,-4.586,-4.224,89.6,85.8,14.42,16.86,142.1,116.2,566.2,1.546,0,-4.284,-4.574,16.86,18.92,14.37
"2018-05-12 20:00:00",167,0,2018,132,20,2.653,2.111,-0.062,-4.265,-4.44,-4.061,89.8,85.6,14.52,16.93,135.9,116.1,566.2,1.603,0,-3.952,-4.492,17.57,19.8,14.27
"2018-05-12 21:00:00",168,0,2018,132,21,2.823,2.149,1.059,-4.029,-4.153,-3.763,88.6,84.1,14.5,17.11,133.6,112.2,566.4,1.577,0,-3.859,-4.19,17.7,20.78,15.25
"2018-05-12 22:00:00",169,0,2018,132,22,1.426,1.08,0.001,-4.31,-4.491,-4.029,88.9,83.1,14.53,17.27,127.8,108.1,566.7,1.581,0,-3.902,-4.672,17.92,21.24,13.93
"2018-05-12 23:00:00",170,0,2018,132,23,0.52,0.416,-0.669,-4.771,-5.016,-4.514,88.9,82.2,13.61,16.22,122.2,105.3,567.5,1.58,0,-4.293,-5.246,17.69,20.41,13.73
"2018-05-13 00:00:00",171,0,2018,133,0,0.449,0.346,-1.649,-5.452,-5.729,-5.162,89.1,82.9,13.89,16.63,125.9,105,568,1.582,0,-5.124,-5.905,17.91,21.55,13.53
"2018-05-13 01:00:00",172,0,2018,133,1,0.118,0.086,-3.358,-6.084,-6.396,-5.694,88.8,81.9,14.01,16.86,118.6,103.9,568.6,1.584,0,-5.632,-6.533,17.02,20.79,13.36
"2018-05-13 02:00:00",173,0,2018,133,2,0.047,0.036,-1.354,-5.37,-5.742,-5.09,89.2,82.3,13.28,15.88,126.6,106.4,569.3,1.581,0,-4.678,-6.062,16.37,19.1,13.26
"2018-05-13 03:00:00",174,0,2018,133,3,0.017,0.014,-1.545,-5.333,-5.635,-5.015,88.8,81.8,13.53,16.24,126.1,104.2,569.6,1.581,0,-5.018,-5.586,15.66,18.12,13.18
"2018-05-13 04:00:00",175,0,2018,133,4,0.015,0.012,-1.066,-5.219,-5.537,-4.927,88.2,80.8,13.55,16.26,119.3,104.4,569.9,1.58,0,-4.846,-5.429,15.79,18.45,13.13
"2018-05-13 05:00:00",176,0,2018,133,5,0.055,0.044,-1.109,-5.268,-5.591,-5.009,88.7,81.7,13.01,15.62,127.4,105.1,570.5,1.579,0,-5.061,-5.472,15.26,18.02,13.1
"2018-05-13 06:00:00",177,0,2018,133,6,0.178,0.138,-0.994,-5.16,-5.518,-4.861,87.5,80.2,12.82,15.43,116.9,105.2,570.9,1.579,0,-4.611,-5.483,15.14,17.97,13.09
"2018-05-13 07:00:00",178,0,2018,133,7,0.65,0.505,-0.749,-4.928,-5.233,-4.567,86.2,79.05,12.51,15.04,120.1,103.9,571.3,1.578,0,-4.542,-5.242,15.8,18.41,13.17
"2018-05-13 08:00:00",179,0,2018,133,8,0.853,0.669,-0.782,-4.881,-5.135,-4.485,84.9,77.97,11.6,14.02,113.4,100.2,571.6,1.577,0,-4.437,-5.105,14.29,16.24,13.23
"2018-05-13 09:00:00",180,0,2018,133,9,1.559,1.34,-2.925,-4.974,-5.174,-4.412,82.7,76.4,11.27,13.75,112.4,96.3,571.7,1.577,1.441,-4.354,-5.373,13.47,16.7,13.37
"2018-05-13 10:00:00",181,0,2018,133,10,2.657,2.377,-4.988,-4.805,-4.858,-4.128,80.7,74.97,11.6,14.16,114.9,92.7,571.9,1.577,1.541,-4.138,-5.276,13.5,16.3,13.57
"2018-05-13 11:00:00",182,0,2018,133,11,3.391,2.956,-4.714,-4.085,-4.181,-3.425,80.1,74.62,10.36,12.72,118.9,91.9,571.8,1.575,1.531,-3.233,-4.982,12.8,15.38,14.23
"2018-05-13 12:00:00",183,0,2018,133,12,3.788,3.031,-0.195,-2.507,-2.59,-1.863,78.09,72.01,9.32,11.47,111.9,88.6,572,1.57,1.524,-1.707,-3.334,11.2,13.09,15.7
"2018-05-13 13:00:00",184,0,2018,133,13,4.252,3.335,0.356,-1.768,-1.862,-1.069,77.47,71.19,9.63,11.77,112.5,89.7,572,1.567,1.519,-1.306,-2.032,11.44,14.02,15.35
"2018-05-13 14:00:00",185,0,2018,133,14,4.547,3.56,0.353,-1.383,-1.439,-0.641,77.88,71.1,10.85,13.28,102.6,85.7,571.6,1.566,1.519,-0.847,-1.76,13.11,16.46,15.18
"2018-05-13 15:00:00",186,0,2018,133,15,4.99,3.914,-0.083,-0.69,-0.744,0.155,74.97,68.48,8.75,10.84,105.8,84.9,571.6,1.564,1.513,-0.288,-1.054,11.24,13.45,14.89
"2018-05-13 16:00:00",187,0,2018,133,16,4.796,3.772,-0.347,-0.14,-0.175,0.73,73.97,67.34,8.37,10.35,111.6,88.1,571.4,1.563,1.511,0.427,-0.614,11.01,12.98,14.7
"2018-05-13 17:00:00",188,0,2018,133,17,4.476,3.515,-0.279,-0.025,-0.041,0.809,73.8,67.55,8.34,10.25,109.5,82.5,571.1,1.562,1.511,0.305,-0.514,11.2,13.34,14.55
"2018-05-13 18:00:00",189,0,2018,133,18,3.63,2.859,-0.052,0.5,0.366,1.411,68.03,59.64,9.43,11.51,110.4,92.5,571.1,1.562,1.51,1.522,-0.475,13.73,16.17,14.51
"2018-05-13 19:00:00",190,0,2018,133,19,3.635,2.853,-0.018,0.394,0.334,1.297,67.95,60.16,9.16,11.2,107.7,86.3,571.2,1.562,1.51,1.925,-0.371,12.78,14.99,14.5
"2018-05-13 20:00:00",191,0,2018,133,20,2.764,2.174,-0.021,0.656,0.485,1.399,65.76,59.18,8.92,10.63,130.2,102.7,571.5,1.562,1.509,1.561,0.016,12.86,15.44,14.38
"2018-05-13 21:00:00",192,0,2018,133,21,2.538,1.978,0.34,0.592,0.48,1.312,62.82,56.17,8.34,9.87,153.9,117.3,571.7,1.562,1.508,1.504,-0.001,13.88,16.18,14.37
"2018-05-13 22:00:00",193,0,2018,133,22,2.107,1.618,0.451,-0.023,-0.153,0.807,65.22,57.44,8.61,10.55,137.2,103.2,571.7,1.563,1.511,0.998,-0.754,12.15,14.23,14.25
"2018-05-13 23:00:00",194,0,2018,133,23,1.258,0.916,0.14,-1.476,-1.637,-0.783,71.11,63.72,9.35,11.58,110.6,87.5,571.4,1.568,1.516,-0.167,-2.384,12.13,14.75,14.1
"2018-05-14 00:00:00",195,0,2018,134,0,1.477,0.899,0.719,-2.789,-2.963,-2.104,74.73,67.18,9.44,11.75,105.1,84.1,571.7,1.571,1.52,-2.154,-3.361,11.03,13.05,13.98
"2018-05-14 01:00:00",196,0,2018,134,1,0.647,0.357,-1.03,-3.434,-3.684,-2.763,76.16,68,10.3,12.87,93,82.8,571.8,1.573,1.522,-2.639,-4.107,12.81,14.99,13.75
"2018-05-14 02:00:00",197,0,2018,134,2,0.073,0.054,-3.305,-4.757,-5.027,-4.056,75.88,67.71,9.81,12.37,90.8,77.74,572.1,1.577,1.526,-3.711,-5.875,11.21,13.79,13.59
"2018-05-14 03:00:00",198,0,2018,134,3,0.022,0.016,-2.374,-5.512,-5.833,-4.92,76.73,68.49,10.29,12.9,89.4,75.21,572.2,1.579,1.529,-5.08,-6.111,11.89,14.27,13.46
"2018-05-14 04:00:00",199,0,2018,134,4,0.017,0.014,-1.954,-5.346,-5.683,-4.785,76.18,68.08,10.06,12.56,92.1,78.02,572.1,1.578,1.528,-4.669,-5.892,12.84,14.77,13.35
"2018-05-14 05:00:00",200,0,2018,134,5,0.119,0.089,-1.017,-4.795,-5.119,-4.287,75.46,67.21,10.37,12.84,79.36,80.9,572.2,1.577,1.526,-4.274,-5.193,13.03,15.56,13.28
"2018-05-14 06:00:00",201,0,2018,134,6,0.353,0.265,-0.548,-4.399,-4.685,-3.877,75.35,67.32,10.33,12.82,89.1,78.98,572.2,1.575,1.525,-3.489,-4.808,14.16,16.86,13.23
"2018-05-14 07:00:00",202,0,2018,134,7,0.306,0.241,-0.451,-4.527,-4.843,-4.034,76.39,68.72,9.32,11.67,86,75.15,572.5,1.575,1.525,-4.091,-4.813,11.35,14.08,13.23
"2018-05-14 08:00:00",203,0,2018,134,8,0.756,0.594,-0.041,-4.756,-5.024,-4.317,76.49,69.21,9.32,11.62,78.6,69.94,572.6,1.576,1.527,-4.467,-4.991,11.07,13.05,13.37
"2018-05-14 09:00:00",204,0,2018,134,9,2.383,1.895,0.142,-4.382,-4.591,-3.836,75.67,68.65,9.92,12.34,78,68.73,572.2,1.575,1.527,-3.863,-4.732,11.98,14.14,14.04
"2018-05-14 10:00:00",205,0,2018,134,10,3.216,2.742,-2.563,-4.203,-4.252,-3.525,75.69,70.07,9.13,11.37,82.5,69.91,572.2,1.575,1.526,-3.586,-4.465,10.65,13.51,14.2
"2018-05-14 11:00:00",206,0,2018,134,11,3.179,2.602,-1.483,-4.007,-4.151,-3.45,77.45,71.68,9.26,11.45,81.1,71.05,572.3,1.574,1.525,-3.62,-4.396,11.43,13.64,15.42
"2018-05-14 12:00:00",207,0,2018,134,12,3.574,2.808,0.179,-3.608,-3.743,-2.971,72.29,65.01,9.83,12.16,83.8,69.81,572.6,1.573,1.524,-3.181,-3.944,11.38,13.99,16.09
"2018-05-14 13:00:00",208,0,2018,134,13,4.011,3.153,0.014,-2.843,-3.018,-2.184,71.53,64.94,8.58,10.58,96.4,77.9,572.6,1.571,1.521,-1.579,-3.406,10.9,13.12,15.76
"2018-05-14 14:00:00",209,0,2018,134,14,4.265,3.335,0.045,-1.583,-1.673,-0.832,69.7,64.01,7.504,9.37,100.9,73.04,572.8,1.568,1.517,-0.221,-2.389,9.59,12.24,14.75
"2018-05-14 15:00:00",210,0,2018,134,15,5.239,4.096,-0.024,-1.263,-1.299,-0.441,67.14,60.86,8.1,10.11,95.9,64.12,572.3,1.567,1.518,-0.566,-1.752,10.78,13.45,15.2
"2018-05-14 16:00:00",211,0,2018,134,16,5.742,4.469,0.174,-0.966,-1.03,-0.069,68.34,61.49,7.997,9.99,97.4,69.91,572.2,1.566,1.517,1.651,-1.456,11.11,13.35,15.12


