"TOA5","0","CR1000","59715","CR1000.Std.26","CPU:GOES Swiss Camp 10 m tower and Radar final.CR1","27940","Table046"
"TIMESTAMP","RECORD","LoggerID","Year","Day_of_Year","Hour","sw_in_Avg","sw_ref_Avg","net_rad_Avg","tc_air_Avg","t_air_Avg(1)","t_air_Avg(2)","rh_Avg(1)","rh_Avg(2)","U_Avg(1)","U_Avg(2)","Dir_Avg(1)","Dir_Avg(2)","pressure_Avg","SD_1_Avg","SD_2_Avg","tc_air_Max","tc_air_Min","U_Max(1)","U_Max(2)","Battery","val(1)","val(2)","val(3)","val(4)"
"2015-10-09 21:00:00",3521,0,2015,282,21,0.011,0.009,-4.43,-9.98,-40,-9.51,0,68.89,11.67,10.16,118.2,95.4,572.8,2.554,2.535,-9.58,-10.38,13.31,13.97,14.11,0,0,0,0
"2015-10-09 22:00:00",3522,0,2015,282,22,0,0,-4.408,-9.75,-40,-9.28,0,68.56,12.4,12.04,125.1,100,572.7,2.553,2.537,-9.35,-10.08,14.42,16.27,14,0,0,0,0
"2015-10-09 23:00:00",3523,0,2015,282,23,0,0.001,-4.517,-9.95,-40,-9.53,0,69.2,12.77,12.9,123.8,99.2,572.8,2.554,2.538,-9.53,-10.35,14.81,17.27,13.91,0,0,0,0
"2015-10-10 00:00:00",3524,0,2015,283,0,0,0.001,-4.548,-10.19,-40,-9.78,0,69.72,12.86,13.01,120.2,96.6,573,2.555,2.54,-9.84,-10.6,14.85,16.06,13.83,0,0,0,0
"2015-10-10 01:00:00",3525,0,2015,283,1,0,0,-4.54,-10,-40,-9.59,0,69.14,12.49,12.29,125.6,100.5,573.3,2.554,2.539,-9.48,-10.46,14.62,16.27,13.76,0,0,0,0
"2015-10-10 02:00:00",3526,0,2015,283,2,0,0.001,-4.536,-9.77,-40,-9.38,0,69.34,13.57,14.91,126.7,99.1,573.2,2.555,2.539,-9.41,-10.16,15.89,18.48,13.7,0,0,0,0
"2015-10-10 03:00:00",3527,0,2015,283,3,0,0,-4.501,-9.65,-40,-9.25,0,68.69,12.57,12.61,128.7,99.3,573.5,2.553,2.537,-9.25,-10.09,14.58,17.48,13.64,0,0,0,0
"2015-10-10 04:00:00",3528,0,2015,283,4,0,0,-4.469,-9.53,-40,-9.09,0,67.8,11.78,10.65,122.4,97.6,573.6,2.552,2.536,-9.06,-9.92,13.75,15.3,13.59,0,0,0,0
"2015-10-10 05:00:00",3529,0,2015,283,5,0,0,-4.515,-9.28,-40,-8.81,0,67.11,11.59,10.32,121,96.9,573.4,2.551,2.535,-8.71,-9.85,13.9,15.05,13.53,0,0,0,0
"2015-10-10 06:00:00",3530,0,2015,283,6,0,0,-4.588,-9.47,-40,-9.04,0,68.43,11.53,10.11,124.2,96.1,573.5,2.552,2.536,-8.93,-9.86,13.8,15.58,13.48,0,0,0,0
"2015-10-10 07:00:00",3531,0,2015,283,7,0,0,-4.539,-9.56,-40,-9.14,0,68.98,12.11,11.5,124.7,97.4,573.4,2.553,2.536,-9.08,-9.85,15.09,17.57,13.43,0,0,0,0
"2015-10-10 08:00:00",3532,0,2015,283,8,0,0,-4.389,-9.43,-40,-9.05,0,70.51,11.39,10.07,130.9,101,573.5,2.552,2.535,-8.99,-9.78,13.46,14.83,13.38,0,0,0,0
"2015-10-10 09:00:00",3533,0,2015,283,9,0,0,-3.577,-8.93,-40,-8.54,0,69.25,11.15,9.82,130.1,101.8,573.7,2.549,2.532,-8.24,-9.59,14.21,14.9,13.34,0,0,0,0
"2015-10-10 10:00:00",3534,0,2015,283,10,0.017,0.013,-0.058,-7.93,-40,-7.736,0,71.88,11.34,10.06,135.3,106.9,574.1,2.544,2.526,-7.575,-8.5,13.71,15.39,13.29,0,0,0,0
"2015-10-10 11:00:00",3535,0,2015,283,11,0.331,0.265,0.171,-7.718,-40,-7.579,0,80.6,10.59,9.25,149.1,117.2,574.7,2.544,2.523,-7.474,-8.03,12.71,13.43,13.32,0,0,0,0
"2015-10-10 12:00:00",3536,0,2015,283,12,0.665,0.539,-0.139,-7.463,-40,-7.364,0,83.7,10.93,9.61,151.4,117.7,575.2,2.535,2.521,-7.322,-7.682,12.58,13.5,13.46,0,0,0,0
"2015-10-10 13:00:00",3537,0,2015,283,13,0.716,0.58,-0.861,-7.405,-40,-7.237,0,83.2,9.68,7.575,145.1,112.6,575.7,2.534,2.521,-7.215,-7.587,11.23,9.28,13.62,0,0,0,0
"2015-10-10 14:00:00",3538,0,2015,283,14,0.963,0.775,-0.494,-7.162,-40,-7.041,0,83.3,8.96,7.249,148.8,116.1,576,2.541,2.52,-6.799,-7.429,10.6,8.47,13.92,0,0,0,0
"2015-10-10 15:00:00",3539,0,2015,283,15,1.406,1.123,-0.357,-6.771,-40,-6.584,0,82.1,8.38,7.54,158.3,124.8,576.7,2.539,2.517,-6.567,-6.984,10.1,8.61,15.42,0,0,0,0
"2015-10-10 16:00:00",3540,0,2015,283,16,1.904,1.472,-2.463,-7.245,-40,-6.607,0,72.79,6.741,7.649,143.9,110.7,577.1,2.543,2.521,-6.81,-7.731,8.75,8.58,17.51,0,0,0,0
"2015-10-10 17:00:00",3541,0,2015,283,17,2.068,1.535,-2.075,-7.138,-40,-6.327,0,71.66,6.8,7.812,134.1,102.6,577.4,2.542,2.522,-6.845,-7.445,8.74,8.51,16.26,0,0,0,0
"2015-10-10 18:00:00",3542,0,2015,283,18,1.328,0.949,-2.782,-7.228,-40,-6.588,0,71.37,8.08,6.965,142.7,108.3,577.5,2.543,2.522,-6.828,-7.738,9.23,8.09,14.96,0,0,0,0
"2015-10-10 19:00:00",3543,0,2015,283,19,1.046,0.777,-1.081,-7.226,-40,-6.737,0,71.57,8.29,7.121,137.5,103.6,577.7,2.543,2.522,-6.746,-7.804,9.95,8.34,14.93,0,0,0,0
"2015-10-10 20:00:00",3544,0,2015,283,20,0.309,0.237,-1.458,-7.067,-40,-6.621,0,70.87,8.81,7.12,136.4,103.2,578.1,2.541,2.522,-6.601,-7.361,10.49,8.06,14.34,0,0,0,0
"2015-10-10 21:00:00",3545,0,2015,283,21,0.018,0.014,-1.216,-7.523,-40,-7.191,0,71.98,9.02,7.238,127.3,96.7,578.3,2.543,2.525,-7.196,-7.849,10.47,8.17,14.15,0,0,0,0
"2015-10-10 22:00:00",3546,0,2015,283,22,0,0,-2.737,-8.29,-40,-7.908,0,71.42,9.09,7.332,123.7,94.8,578.4,2.546,2.53,-7.656,-9.01,10.77,8.61,14.01,0,0,0,0
"2015-10-10 23:00:00",3547,0,2015,283,23,0,0,-4.254,-9.42,-40,-9,0,73.38,10.17,8.23,109.7,88.6,578.2,2.552,2.538,-8.56,-10.11,12.55,11.07,13.92,0,0,0,0
"2015-10-11 00:00:00",3548,0,2015,284,0,0,0,-3.871,-10.13,-40,-9.7,0,74.79,11.72,9.85,99.8,86.6,578.3,2.555,2.542,-9.72,-10.45,14.31,15.05,13.84,0,0,0,0
"2015-10-11 01:00:00",3549,0,2015,284,1,0,0,-3.539,-10.34,-40,-9.96,0,75.14,11.14,9.04,100.8,83.6,578.8,2.556,2.544,-9.89,-10.61,13.06,12.52,13.78,0,0,0,0
"2015-10-11 02:00:00",3550,0,2015,284,2,0,0,-3.635,-10.41,-40,-10.07,0,75.01,11.37,9.29,94.8,82.6,578.6,2.557,2.544,-10.07,-10.74,13.39,12.62,13.71,0,0,0,0
"2015-10-11 03:00:00",3551,0,2015,284,3,0,0,-2.997,-10.31,-40,-10.04,0,75.8,11.12,8.99,106.2,82.3,578.6,2.556,2.544,-9.84,-10.6,13.86,13.79,13.65,0,0,0,0
"2015-10-11 04:00:00",3552,0,2015,284,4,0,0,-2.73,-10.31,-40,-9.76,0,76.01,12.59,11.22,98.4,84.3,578.4,2.555,2.545,-9.45,-10.63,17.12,19.8,13.6,0,0,0,0
"2015-10-11 05:00:00",3553,0,2015,284,5,0,0,-2.379,-10.29,-40,-9.98,0,76,13.61,13.46,89.9,82.5,578.4,2.556,2.547,-9.98,-10.4,16.17,18.78,13.54,0,0,0,0
"2015-10-11 06:00:00",3554,0,2015,284,6,0,0,-2.215,-10.65,-40,-10.73,0,76.56,14.71,16.07,96.9,83.7,578.2,2.559,2.551,-10.4,-11.07,17.54,19.89,13.49,0,0,0,0
"2015-10-11 07:00:00",3555,0,2015,284,7,0,0,-2.921,-11.41,-40,-11.44,0,75.29,15.05,16.71,92.9,81.4,578,2.563,2.549,-11.07,-11.82,16.76,19.78,13.45,0,0,0,0
"2015-10-11 08:00:00",3556,0,2015,284,8,0,0,-2.662,-12.02,-40,-11.75,0,74.47,14.37,15.1,92.6,80.8,577.7,2.564,2.547,-11.82,-12.28,17.48,20.32,13.39,0,0,0,0
"2015-10-11 09:00:00",3557,0,2015,284,9,0,0,-0.576,-12.08,-40,-11.94,0,73.48,12.37,10.45,92,72.36,577.7,2.564,2.55,-11.63,-12.52,14.55,15.21,13.34,0,0,0,0
"2015-10-11 10:00:00",3558,0,2015,284,10,0.004,0.004,-0.622,-13.03,-40,-12.94,0,71.34,12.35,10.36,84,71.92,577.6,2.569,2.562,-12.24,-13.57,14.22,14.97,13.3,0,0,0,0
"2015-10-11 11:00:00",3559,0,2015,284,11,0.198,0.194,-3.061,-14.13,-40,-13.96,0,70.19,12.37,10.87,89.1,72.45,577,2.575,2.568,-13.27,-14.71,15.68,18.03,13.36,0,0,0,0
"2015-10-11 12:00:00",3560,0,2015,284,12,0.749,0.687,-4.651,-14.3,-40,-13.82,0,66.39,11.69,9.61,90.6,76.75,576.5,2.576,2.567,-13.87,-14.71,13.71,13.34,13.97,0,0,0,0
"2015-10-11 13:00:00",3561,0,2015,284,13,1.502,1.192,-3.971,-13.95,-40,-13.43,0,67.54,11.02,8.86,88.8,77.86,575.7,2.574,2.565,-13.37,-14.4,12.62,11.75,16.16,0,0,0,0
"2015-10-11 14:00:00",3562,0,2015,284,14,1.976,1.56,-3.18,-12.88,-40,-12.31,0,67.55,11.11,8.96,97.1,78.35,574.7,2.57,2.56,-12.17,-13.6,13.15,10.73,16.13,0,0,0,0
"2015-10-11 15:00:00",3563,0,2015,284,15,2.237,1.728,-2.675,-11.99,-40,-11.38,0,66.95,10.8,8.67,94.4,77.98,574.2,2.565,2.555,-11.45,-12.6,12.54,10.04,15.39,0,0,0,0
"2015-10-11 16:00:00",3564,0,2015,284,16,2.242,1.683,-2.318,-11.31,-40,-10.66,0,66.31,10.02,8.03,96.3,79.44,573.7,2.562,2.551,-10.87,-11.74,12.66,9.67,15.29,0,0,0,0
"2015-10-11 17:00:00",3565,0,2015,284,17,1.998,1.438,-2.322,-11.04,-40,-10.39,0,65.79,9.42,7.57,101,77.76,573.2,2.561,2.549,-10.77,-11.35,11.39,8.8,15.19,0,0,0,0
"2015-10-11 18:00:00",3566,0,2015,284,18,1.536,1.026,-2.688,-11.51,-40,-10.91,0,66.77,9.92,8.03,98.1,73.84,572.3,2.563,2.552,-10.94,-11.97,12.01,9.66,15.06,0,0,0,0
"2015-10-11 19:00:00",3567,0,2015,284,19,0.787,0.516,-3.682,-11.66,-40,-11.07,0,66.23,10.97,8.9,89.9,76.27,571.4,2.564,2.554,-11.27,-11.99,12.91,10.16,14.82,0,0,0,0
"2015-10-11 20:00:00",3568,0,2015,284,20,0.166,0.114,-4.531,-11.62,-40,-11.05,0,65.42,11.34,9.41,98.4,79.8,570.8,2.563,2.553,-11.15,-12.06,13.6,12.89,14.33,0,0,0,0
"2015-10-11 21:00:00",3569,0,2015,284,21,0.007,0.006,-4.855,-11.69,-40,-11.25,0,67.44,12.21,10.61,92.4,82.9,570.3,2.563,2.554,-11.19,-12.12,14.61,15.78,14.12,0,0,0,0
"2015-10-11 22:00:00",3570,0,2015,284,22,0,0,-4.929,-11.68,-40,-11.17,0,70.06,13.61,13.62,90.8,84.1,569.7,2.562,2.555,-11.06,-12.1,16.4,19.34,13.97,0,0,0,0
"2015-10-11 23:00:00",3571,0,2015,284,23,0,0,-4.727,-11.26,-40,-10.76,0,71.48,13.44,13.29,98.5,82.4,569,2.56,2.553,-10.4,-12.08,16.58,19.62,13.9,0,0,0,0
"2015-10-12 00:00:00",3572,0,2015,285,0,0,0,-4.703,-10.55,-40,-10.07,0,71.78,13.92,14.57,92.7,85.1,568.5,2.557,2.55,-9.7,-11.54,16.56,19.74,13.82,0,0,0,0
"2015-10-12 01:00:00",3573,0,2015,285,1,0,0,-4.667,-10.58,-40,-9.98,0,71.76,14.77,16.4,98.1,88.3,568.2,2.557,2.55,-9.63,-10.97,18.06,21.67,13.75,0,0,0,0
"2015-10-12 02:00:00",3574,0,2015,285,2,0,0,-4.509,-10.56,-40,-10.1,0,72.4,14.04,14.81,106.1,87.4,568,2.557,2.549,-9.86,-10.97,17.42,20.69,13.69,0,0,0,0
"2015-10-12 03:00:00",3575,0,2015,285,3,0,0,-4.402,-10.02,-40,-9.64,0,70.47,12.85,12.33,106.6,89.7,567.8,2.555,2.546,-9.24,-10.78,15.37,18.07,13.63,0,0,0,0
"2015-10-12 04:00:00",3576,0,2015,285,4,0,0,-4.52,-9.92,-40,-9.49,0,69.76,12.09,10.65,107.5,88.6,567.7,2.554,2.545,-9.26,-10.34,14.95,16.39,13.58,0,0,0,0
"2015-10-12 05:00:00",3577,0,2015,285,5,0,0,-3.987,-9.66,-40,-9.27,0,70.15,11.61,9.74,100.2,83.5,567.4,2.552,2.544,-8.77,-10.41,15.44,17.02,13.52,0,0,0,0
"2015-10-12 06:00:00",3578,0,2015,285,6,0,0,-2.946,-7.937,-40,-7.566,0,70.29,13.13,12.67,107.4,86.3,566.7,2.545,2.537,-7.205,-9.25,15.44,17.58,13.47,0,0,0,0
"2015-10-12 07:00:00",3579,0,2015,285,7,0,0,-1.35,-7.32,-40,-7.042,0,72.8,14.08,14.79,102.3,85.5,565.9,2.542,2.534,-6.173,-7.996,16.31,18.4,13.42,0,0,0,0
"2015-10-12 08:00:00",3580,0,2015,285,8,0,0,-0.667,-6.158,-40,-5.86,0,73.45,14.91,16.4,91.4,80,565.2,2.535,2.531,-5.757,-6.467,18.27,20.72,13.38,0,0,0,0
"2015-10-12 09:00:00",3581,0,2015,285,9,0,0,-0.881,-6.048,-40,-5.766,0,72.79,13.69,13.6,92.1,75.64,564.8,2.535,2.53,-5.125,-6.556,16.28,18.87,13.33,0,0,0,0
"2015-10-12 10:00:00",3582,0,2015,285,10,0.002,0.001,-1.2,-5.232,-40,-4.88,0,70.42,13.37,12.98,92,82.4,564.4,2.531,2.524,-4.777,-5.779,15.99,18.19,13.28,0,0,0,0
"2015-10-12 11:00:00",3583,0,2015,285,11,0.042,0.034,-1.738,-5.456,-40,-5.09,0,70.7,14.42,15.38,105.8,81.6,563.8,2.532,2.527,-4.784,-5.889,17.18,19.94,13.24,0,0,0,0
"2015-10-12 12:00:00",3584,0,2015,285,12,0.331,0.266,-1.932,-5.696,-40,-5.32,0,71.63,15.26,17.18,92.5,80.9,563.4,2.534,2.529,-5.225,-6.067,17.83,21.07,13.29,0,0,0,0
"2015-10-12 13:00:00",3585,0,2015,285,13,0.682,0.544,-2.413,-5.353,-40,-4.921,0,69.8,14.86,16.17,92.8,79.56,563.2,2.532,2.528,-4.86,-5.845,18.35,20.97,13.48,0,0,0,0
"2015-10-12 14:00:00",3586,0,2015,285,14,1.07,0.847,-1.543,-4.947,-40,-4.496,0,69.69,14.93,16.49,93.9,80.3,562.9,2.531,2.526,-4.486,-5.284,18.01,20.57,13.83,0,0,0,0
"2015-10-12 15:00:00",3587,0,2015,285,15,1.879,1.476,-1.376,-4.803,-40,-4.26,0,66.5,13.2,12.48,98.7,77.15,563.1,2.53,2.524,-4.402,-5.364,15.89,18.54,14.4,0,0,0,0
"2015-10-12 16:00:00",3588,0,2015,285,16,1.093,0.858,-2.622,-5.502,-40,-5.032,0,68.57,14.42,15.3,102.4,83.6,562.2,2.534,2.528,-4.888,-6.216,18.03,20.6,14.49,0,0,0,0
"2015-10-12 17:00:00",3589,0,2015,285,17,0.876,0.683,-2.255,-6.118,-40,-5.692,0,68.7,13.87,14.53,109.1,89.1,562.1,2.537,2.529,-5.571,-6.654,16.5,19.34,15.73,0,0,0,0
"2015-10-12 18:00:00",3590,0,2015,285,18,1.477,1.062,-1.888,-5.685,-40,-5.155,0,68.18,15.2,17.28,107.8,89.2,561,2.537,2.528,-5.168,-6.138,18.35,20.93,17.02,0,0,0,0
"2015-10-12 19:00:00",3591,0,2015,285,19,0.707,0.468,-4.275,-6.008,-40,-5.437,0,68.04,16.11,18.81,109.3,94.8,560.3,2.542,2.531,-5.123,-6.733,18.93,21.7,14.6,0,0,0,0
"2015-10-12 20:00:00",3592,0,2015,285,20,0.098,0.072,-4.848,-6.86,-40,-6.394,0,67.47,14.2,15.71,115.7,94.6,561.1,2.544,2.533,-6.115,-7.267,17.03,19.18,14.32,0,0,0,0
"2015-10-12 21:00:00",3593,0,2015,285,21,0.005,0.003,-4.812,-7.333,-40,-6.9,0,67.46,13.46,13.94,113.6,93.1,561.4,2.547,2.534,-6.496,-7.802,16.65,19.44,14.15,0,0,0,0
"2015-10-12 22:00:00",3594,0,2015,285,22,0,0,-2.82,-7.21,-40,-6.877,0,66.19,13.06,13.48,129.5,99.3,561.8,2.547,2.533,-6.598,-7.835,16.24,18.93,14.02,0,0,0,0
"2015-10-12 23:00:00",3595,0,2015,285,23,0,0,-2.632,-7.282,-40,-6.99,0,65.31,11.62,10.48,130.2,102.9,562.7,2.549,2.531,-6.791,-7.726,14.2,15.97,13.93,0,0,0,0
"2015-10-13 00:00:00",3596,0,2015,286,0,0,0,-1.082,-7.142,-40,-6.919,0,65.36,10.44,8.78,131.9,103.2,563.3,2.549,2.53,-6.488,-7.628,13.16,13.86,13.85,0,0,0,0
"2015-10-13 01:00:00",3597,0,2015,286,1,0,0,-0.999,-6.797,-40,-6.593,0,64.61,9.01,7.555,137.6,104.8,563.8,2.548,2.527,-6.307,-7.272,11.41,9.84,13.78,0,0,0,0
"2015-10-13 02:00:00",3598,0,2015,286,2,0,0,-3.457,-6.808,-40,-6.371,0,63.64,9.68,8.44,128.9,100.9,563.6,2.551,2.528,-6.258,-7.308,12.64,13.54,13.71,0,0,0,0
"2015-10-13 03:00:00",3599,0,2015,286,3,0,0,-4.844,-7.778,-40,-7.316,0,67.1,11.83,11.03,130.1,102.2,562.8,2.559,2.535,-7.064,-8.21,14.25,15.52,13.63,0,0,0,0
"2015-10-13 04:00:00",3600,0,2015,286,4,0,0,-4.967,-7.546,-40,-7.083,0,65.53,13.41,14.96,129.8,103.7,562.4,2.62,2.534,-7.067,-7.898,15.75,17.99,13.61,0,0,0,0
"2015-10-13 05:00:00",3601,0,2015,286,5,0,0,-4.526,-7.892,-40,-7.456,0,65.21,11.61,10.97,134.8,104.7,562.9,2.559,2.535,-7.401,-8.27,15.37,17.25,13.55,0,0,0,0
"2015-10-13 06:00:00",3602,0,2015,286,6,0,0,-4.649,-8.34,-40,-7.921,0,66.64,10.62,9.02,135.7,104.4,563.1,2.561,2.537,-7.762,-8.81,13.65,13.79,13.5,0,0,0,0
"2015-10-13 07:00:00",3603,0,2015,286,7,0,0,-4.591,-8.93,-40,-8.47,0,67,9.78,7.952,129.8,101,563.6,2.563,2.54,-8.21,-9.56,11.45,9.64,13.45,0,0,0,0
"2015-10-13 08:00:00",3604,0,2015,286,8,0,0,-4.549,-9.33,-40,-8.91,0,68.35,10.69,9.14,128.6,100.4,563.5,2.565,2.542,-9.07,-9.61,13.12,13.86,13.4,0,0,0,0
"2015-10-13 09:00:00",3605,0,2015,286,9,0,0,-4.436,-9.3,-40,-8.94,0,70.11,11.11,9.71,135.5,106.7,563.4,2.565,2.541,-8.95,-9.6,12.66,12.69,13.35,0,0,0,0
"2015-10-13 10:00:00",3606,0,2015,286,10,0.002,0.002,-4.61,-9.49,-40,-9.13,0,71.45,11.18,10.01,143.4,110.4,563.6,2.566,2.542,-9.12,-9.7,12.99,12.7,13.31,0,0,0,0
"2015-10-13 11:00:00",3607,0,2015,286,11,0.053,0.045,-3.159,-9.6,-40,-9.28,0,70.89,10.39,8.66,144.5,112.4,564.5,2.568,2.542,-9.09,-9.98,12.07,12.03,13.26,0,0,0,0
"2015-10-13 12:00:00",3608,0,2015,286,12,0.33,0.262,-0.154,-8.99,-40,-8.82,0,70.58,9.94,8,146.6,113.4,565.1,2.626,2.538,-8.74,-9.27,11.85,10.37,13.3,0,0,0,0
"2015-10-13 13:00:00",3609,0,2015,286,13,0.629,0.499,-0.105,-8.69,-40,-8.55,0,71.91,9.28,7.369,142.9,109,565.5,2.563,2.537,-8.44,-8.92,11.27,10.47,13.44,0,0,0,0
"2015-10-13 14:00:00",3610,0,2015,286,14,0.971,0.768,-0.031,-8.34,-40,-8.18,0,73.85,8.63,7.158,143.8,110.8,565.9,2.561,2.535,-8.16,-8.57,10.43,8.25,13.69,0,0,0,0
"2015-10-13 15:00:00",3611,0,2015,286,15,1.083,0.856,-0.372,-7.881,-40,-7.667,0,75.43,8.31,7.205,147,113.1,566.2,2.561,2.533,-7.454,-8.24,9.68,8.51,13.92,0,0,0,0
"2015-10-13 16:00:00",3612,0,2015,286,16,1.122,0.89,0.111,-7.605,-40,-7.449,0,77.96,8.02,7.357,147.1,113.7,566.6,2.559,2.531,-7.421,-7.844,9.17,8.6,14.12,0,0,0,0
"2015-10-13 17:00:00",3613,0,2015,286,17,0.982,0.786,0.234,-7.469,-40,-7.388,0,84.5,7.482,7.811,153.6,119.5,567.2,2.56,2.53,-7.311,-7.675,9.18,8.65,14.21,0,0,0,0
"2015-10-13 18:00:00",3614,0,2015,286,18,0.607,0.488,0.158,-7.06,-40,-7.003,0,85.8,7.263,8.03,159.3,124.8,567.7,2.537,2.517,-6.798,-7.317,8.61,8.74,14.19,0,0,0,0
"2015-10-13 19:00:00",3615,0,2015,286,19,0.352,0.283,-0.031,-6.738,-40,-6.688,0,86.5,7.098,8.01,164.5,132,568.3,2.524,2.519,-6.648,-6.898,8.41,8.79,14.09,0,0,0,0
"2015-10-13 20:00:00",3616,0,2015,286,20,0.072,0.058,-0.217,-6.432,-40,-6.404,0,87.1,6.861,7.722,173,140.7,568.8,1.989,2.498,-6.261,-6.669,8.26,8.72,13.98,0,0,0,0
"2015-10-13 21:00:00",3617,0,2015,286,21,0.003,0.002,-0.225,-6.31,-40,-6.263,0,87.2,6.087,6.773,188.9,157.3,569.4,1.432,2.47,-6.222,-6.398,7.611,7.977,13.9,0,0,0,0
"2015-10-13 22:00:00",3618,0,2015,286,22,0,0,-0.213,-6.333,-40,-6.285,0,87.2,5.05,5.654,197.8,166.4,570,1.735,2.482,-6.189,-6.52,7.121,7.677,13.82,0,0,0,0
"2015-10-13 23:00:00",3619,0,2015,286,23,0,0,-0.166,-6.452,-40,-6.4,0,87,6.044,7.04,218.4,186.9,570.6,2.461,2.48,-6.192,-6.815,7.925,8.36,13.75,0,0,0,0
"2015-10-14 00:00:00",3620,0,2015,287,0,0,0,-0.141,-6.736,-40,-6.713,0,86.8,4.693,5.773,226.2,195.7,571.5,2.451,2.45,-6.513,-6.848,6.089,7.167,13.69,0,0,0,0
"2015-10-14 01:00:00",3621,0,2015,287,1,0,0,-0.172,-6.81,-40,-6.753,0,86.7,4.136,4.604,193.9,161.8,572.1,2.455,2.443,-6.601,-7.019,5.187,5.671,13.63,0,0,0,0
"2015-10-14 02:00:00",3622,0,2015,287,2,0,0,-0.244,-7.116,-40,-7.042,0,86.4,4.669,5.292,170.5,139.2,572.3,2.454,2.44,-6.996,-7.336,5.847,6.39,13.57,0,0,0,0
"2015-10-14 03:00:00",3623,0,2015,287,3,0,0,-0.142,-7.022,-40,-6.99,0,86.5,6.117,6.853,168.3,133.9,572.4,2.474,2.461,-6.888,-7.16,7.677,8.38,13.52,0,0,0,0
"2015-10-14 04:00:00",3624,0,2015,287,4,0,0,-0.166,-6.823,-40,-6.816,0,86.7,6.963,7.756,179.6,145.9,572.5,2.45,2.445,-6.753,-6.918,8.52,8.79,13.47,0,0,0,0
"2015-10-14 05:00:00",3625,0,2015,287,5,0,0,-0.144,-6.964,-40,-6.921,0,86.6,5.459,6.086,193.5,162.4,573,2.408,2.454,-6.857,-7.196,7.709,8.08,13.42,0,0,0,0
"2015-10-14 06:00:00",3626,0,2015,287,6,0,0,-0.099,-7.189,-40,-7.162,0,86.4,5.364,5.929,178.4,144.1,573.3,2.499,2.476,-6.992,-7.315,6.886,7.631,13.37,0,0,0,0
"2015-10-14 07:00:00",3627,0,2015,287,7,0,0,-0.103,-7.85,-40,-7.828,0,85.7,6.143,6.905,157.3,123.5,573.3,2.505,2.481,-7.302,-8.32,7.637,8.68,13.32,0,0,0,0
"2015-10-14 08:00:00",3628,0,2015,287,8,0,0,-0.523,-9.12,-40,-8.87,0,84.8,5.975,7.102,150,115.8,573.3,2.499,2.48,-8.31,-9.9,7.213,8.25,13.27,0,0,0,0
"2015-10-14 09:00:00",3629,0,2015,287,9,0,0,-0.626,-10.16,-40,-9.8,0,84.2,6.607,7.923,149.4,114.9,573,2.503,2.496,-9.73,-10.7,7.291,8.57,13.23,0,0,0,0
"2015-10-14 10:00:00",3630,0,2015,287,10,0.002,0.001,-0.546,-10.97,-40,-10.63,0,83.6,6.875,7.663,129.4,101.1,572.8,2.5,2.504,-10.67,-11.32,8.41,8.49,13.18,0,0,0,0
"2015-10-14 11:00:00",3631,0,2015,287,11,0.105,0.082,-0.354,-10.71,-40,-10.45,0,82.5,7.902,7.244,129.3,100.5,572.3,2.472,2.469,-10.16,-11.23,9.87,8.46,13.21,0,0,0,0
"2015-10-14 12:00:00",3632,0,2015,287,12,0.507,0.39,-0.291,-9.48,-40,-9.19,0,77.85,9.54,7.991,144.4,111.1,572,2.409,2.381,-8.81,-10.18,12.38,12.65,13.33,0,0,0,0
"2015-10-14 13:00:00",3633,0,2015,287,13,0.591,0.474,-0.216,-8.67,-40,-8.44,0,73.99,10.33,8.23,132.1,101.4,571.6,2.4,2.286,-8.21,-9.14,12.49,10.86,13.51,0,0,0,0
"2015-10-14 14:00:00",3634,0,2015,287,14,1.479,1.198,-1.264,-8.89,-40,-8.52,0,70.69,10.73,8.79,127.2,100.7,570.6,2.377,2.392,-8.32,-9.35,12.61,11.6,16.73,0,0,0,0
"2015-10-14 15:00:00",3635,0,2015,287,15,2.327,1.825,-2.01,-8.86,-40,-8.24,0,66.46,11.06,9,118.4,94.7,569.7,2.521,2.464,-8.38,-9.19,12.97,11.41,17.3,0,0,0,0
"2015-10-14 16:00:00",3636,0,2015,287,16,1.592,1.261,-2.77,-8.9,-40,-8.39,0,67.06,11.65,9.79,112,93.1,568.5,2.495,2.456,-8.54,-9.13,14.43,15.31,14.66,0,0,0,0
"2015-10-14 17:00:00",3637,0,2015,287,17,0.969,0.774,-1.042,-8.6,-40,-8.27,0,70.64,13.52,14.19,117.9,97.1,567.2,2.5,2.511,-8.33,-8.94,16.1,17.84,14.53,0,0,0,0
"2015-10-14 18:00:00",3638,0,2015,287,18,1.48,1.145,-0.575,-8.3,-40,-8.32,0,73.18,14.59,16.41,124.7,100.3,566.3,2.428,2.428,-8.13,-8.96,17.69,20.12,14.59,0,0,0,0
"2015-10-14 19:00:00",3639,0,2015,287,19,0.46,0.368,-0.891,-8.73,-40,-8.87,0,74.67,15.17,17.27,126.5,99.8,565.3,2.396,2.475,-8.37,-8.98,18.41,21.32,14.31,0,0,0,0
"2015-10-14 20:00:00",3640,0,2015,287,20,0.082,0.066,-0.916,-9.01,-40,-8.74,0,76.01,14.61,16.52,131.5,104,564.4,2.45,2.499,-8.96,-9.22,16.98,19.44,14.14,0,0,0,0
