"JD","day","hour","s_in","s_out","temp","hum","wind1","wind2","w_dir1","w_dir2","press","press","sheight1","sheight2","t_max","wind_max"
223.291666666667,223,700,0.351,0.156,-7.44,98.2,1.779,1.721,212.1,141,425.8,425.8,1.733,13.39,-3.085,2.724
223.333333333333,223,800,0.639,0.324,-7.04,96.1,2.187,2.144,213.2,139.8,425.3,425.3,1.732,14.78,-2.885,3.058
223.375,223,900,1.393,1.856,-6.592,93.2,2.62,2.618,188.6,161.6,424.9,424.9,1.733,13.82,-2.973,3.384
223.416666666667,223,1000,1.522,2.147,-6.249,92.6,2.306,2.457,228.5,125.3,424.1,424.1,1.732,13.57,-2.532,3.358
223.458333333333,223,1100,1.733,2.725,-5.629,91.4,1.429,1.76,239.7,114.4,423.7,423.7,1.732,14.06,-2.422,2.457
223.5,223,1200,1.797,2.779,-5.018,86.6,1.448,1.567,275.2,79.3,422.9,422.9,1.731,13.56,-1.783,2.528
223.541666666667,223,1300,2.172,3.675,-4.631,82.3,2.046,2.033,292.9,60.53,422.2,422.2,1.729,13.51,-1.533,2.698
223.583333333333,223,1400,2.188,2.962,-4.59,81,1.751,1.739,324.3,28.31,421.6,421.6,1.729,13.45,-1.186,2.489
223.625,223,1500,2.306,2.397,-4.667,80.3,2.035,2.02,327.8,24.34,421,421,1.729,13.41,-0.676,2.653
223.666666666667,223,1600,2.297,0.172,-4.574,79.8,1.982,1.968,333.8,29.52,420.9,420.9,1.729,13.38,-0.551,3.097
223.708333333333,223,1700,1.557,0.321,-5.287,80.9,2.265,2.257,330.3,22.25,420.8,420.8,1.729,13.72,-0.601,3.325
223.75,223,1800,1.172,1.46,-5.985,82.7,2.738,2.747,342.2,31.78,422.4,422.4,1.73,13.81,-1.19,3.397
223.791666666667,223,1900,1.002,0.785,-5.749,86.7,2.399,2.429,67.52,318.9,422.9,422.9,1.73,13.72,-1.21,3.09
223.833333333333,223,2000,0.619,0.715,-5.988,91.1,2.766,2.835,24.07,344.2,423.1,423.1,1.729,13.75,-1.21,3.606
223.875,223,2100,0.386,0.185,-6.168,93.7,3.082,3.144,35.97,344.3,423.6,423.6,1.729,14.22,-1.265,4.031
223.916666666667,223,2200,0.081,-0.451,-6.302,95.2,3.777,3.84,12.48,337.5,424,424,1.729,15.1,-1.322,4.978
223.958333333333,223,2300,0.03,-0.767,-6.565,95.7,4.136,4.2,13.61,335.8,424.4,424.4,1.729,13.53,-1.646,5.312
224,224,0,0.025,-1.449,-6.965,96.1,3.606,3.659,14.42,335.2,424.6,424.6,1.731,13.44,-2.067,4.358
224.041666666667,224,100,0.023,-1.023,-7.21,97.6,3.356,3.418,9.46,340.9,424.8,424.8,1.732,13.37,-2.394,4.227
224.083333333333,224,200,0.023,-0.731,-7.57,97.3,4.081,4.141,21.1,327.7,424.5,424.5,1.733,13.31,-2.803,5.207
224.125,224,300,0.022,-0.631,-7.74,97.9,3.222,3.253,21.02,327.5,424.7,424.7,1.734,13.27,-2.976,5.847
224.166666666667,224,400,0.025,-0.561,-7.49,98.7,4.79,4.856,13.44,336.7,424.5,424.5,1.733,13.23,-2.792,6.141
224.208333333333,224,500,0.049,-0.662,-7.7,98.7,5.201,5.269,10.26,340.7,424.5,424.5,1.734,13.2,-2.971,6.239
224.25,224,600,0.137,-0.133,-7.93,98.4,5.946,6.072,18.15,344.2,424.4,424.4,1.735,13.19,-3.262,7.6
224.291666666667,224,700,0.341,0.56,-8.54,96.7,6.102,6.213,13.79,335.2,424.6,424.6,1.738,13.37,-3.956,7.52
224.333333333333,224,800,0.631,1.46,-8.6,93.7,6.323,6.437,21.94,326.3,424.7,424.7,1.742,14.55,-4.211,8
224.375,224,900,1.108,2.452,-8.31,90.1,5.961,6.051,19.1,330,424.5,424.5,1.741,14.9,-4.319,7.57
224.416666666667,224,1000,1.611,4.38,-7.93,86.6,6.56,6.679,20.76,328.1,424.2,424.2,1.741,14.82,-4.04,7.64
224.458333333333,224,1100,1.978,5.125,-7.76,87.7,7,7.12,18.33,337.1,423.5,423.5,1.739,14.18,-3.887,8.89
224.5,224,1200,2.019,4.813,-7.97,88.6,6.995,7.12,72.5,319,422.8,422.8,1.741,14.18,-3.896,9.1
224.541666666667,224,1300,2.25,5.083,-8.28,89.9,6.765,6.882,72.7,341.5,422.3,422.3,1.744,13.88,-4.24,8.57
224.583333333333,224,1400,2.417,5.383,-8.01,88.8,6.543,6.64,87.1,311.9,421.8,421.8,1.741,13.72,-4.068,8.28
224.625,224,1500,2.426,5.189,-7.72,87.7,5.981,6.066,70.5,321.7,421.1,421.1,1.741,14.69,-3.815,8.08
224.666666666667,224,1600,1.993,3.846,-7.91,89,5.764,5.858,87.6,316.8,420.8,420.8,1.742,14.35,-3.714,7.46
224.708333333333,224,1700,1.735,2.884,-7.92,88.8,4.627,4.653,60.54,325.1,421.1,421.1,1.742,13.92,-3.772,6.279
224.75,224,1800,1.245,1.125,-7.63,84.6,3.785,3.809,19.45,328.9,420.6,420.6,1.743,14.82,-3.38,5.638
224.791666666667,224,1900,1.206,-3.969,-7.4,80.3,2.183,2.202,57.8,289.9,421,421,1.746,14.03,-3.537,3.933
224.833333333333,224,2000,0.771,-1.149,-8.62,86.2,3.426,3.519,117.2,232.4,420.5,420.5,1.746,14.02,-4.384,5.41
224.875,224,2100,0.251,-0.765,-9.08,90.1,5.137,5.279,131,217.8,421.8,421.8,1.746,15.13,-4.302,6.925
224.916666666667,224,2200,0.09,-5.141,-10.11,91.6,3.4,3.55,136.6,213.3,422.2,422.2,1.75,14.37,-5.378,5.736
224.958333333333,224,2300,0.032,-4.973,-11.53,92.7,3.326,3.527,116.4,232.6,423.5,423.5,1.755,13.56,-6.789,4.162
225,225,0,0.02,-3.379,-11.63,92,3.727,3.9,113.4,235.6,424.4,424.4,1.755,13.47,-7.19,4.371
225.041666666667,225,100,0.02,-3.892,-11.89,90.4,4.357,4.508,118.6,231.3,424.1,424.1,1.756,13.4,-7.58,5.553
225.083333333333,225,200,0.021,-4.461,-12.29,89.8,4.67,4.854,120.4,229,424.4,424.4,1.758,13.34,-7.85,5.815
225.125,225,300,0.021,-4.429,-12.22,90,4.955,5.166,118.9,231,424.4,424.4,1.757,13.29,-7.9,5.952
225.166666666667,225,400,0.022,-4.537,-11.71,95.6,5.724,5.95,132.6,217.4,424.6,424.6,1.756,13.23,-7.46,7
225.208333333333,225,500,0.041,-4.505,-11.94,96.5,5.42,5.637,128.8,220.6,424.5,424.5,1.756,13.19,-7.7,6.762
225.25,225,600,0.193,-2.831,-12.04,91.7,5.428,5.661,118,231.4,424.6,424.6,1.757,13.18,-8.06,6.827
225.291666666667,225,700,0.594,0.574,-11.38,86.1,5.128,5.359,123.1,225.9,424.4,424.4,1.757,13.41,-7.85,6.213
225.333333333333,225,800,1.044,2.165,-9.73,84.8,4.563,4.765,139.5,211.3,423.9,423.9,1.752,14.01,-6.374,5.56
225.375,225,900,1.514,3.119,-7.81,83.3,4.698,4.888,139.8,210.2,422.9,422.9,1.747,13.75,-4.407,5.704
225.416666666667,225,1000,1.981,3.36,-6.563,82.3,4.797,4.951,149.9,200.6,421.9,421.9,1.748,13.57,-2.844,5.873
225.458333333333,225,1100,2.369,3.036,-5.269,81.5,5.121,5.265,151.5,197.5,421,421,1.744,13.48,-1.248,5.958
225.5,225,1200,2.601,2.348,-4.214,81.9,5.689,5.839,156.4,192.9,420.5,420.5,1.74,13.39,0.343,6.579
225.541666666667,225,1300,2.756,1.607,-3.501,81.6,5.252,5.377,158.7,191.8,420,420,1.736,13.33,1.364,6.416
225.583333333333,225,1400,2.779,0.877,-2.785,80.6,4.149,4.269,159.5,190.5,419.8,419.8,1.734,13.3,2.013,5.057
225.625,225,1500,2.661,0.039,-2.219,79.1,3.395,3.529,167.5,181.6,419.3,419.3,1.734,13.28,2.44,4.273
225.666666666667,225,1600,2.441,-1.045,-2.222,79.3,3.477,3.621,162.2,187.1,419.2,419.2,1.733,13.31,2.303,4.704
225.708333333333,225,1700,2.181,-2.575,-2.513,81.7,3.689,3.837,164.8,184.6,419.8,419.8,1.734,14.03,1.935,4.645
225.75,225,1800,1.794,-4.377,-2.942,84.2,3.811,3.969,160.3,188.9,420.4,420.4,1.733,13.59,1.745,4.613
225.791666666667,225,1900,1.322,-5.447,-3.478,84.8,4.171,4.354,155.2,194,421.4,421.4,1.734,14.52,1.456,4.9
225.833333333333,225,2000,0.84,-6.369,-4.288,86,3.955,4.166,146.9,202.4,422.5,422.5,1.736,13.72,0.615,4.991
225.875,225,2100,0.393,-7,-5.736,88.6,3.977,4.208,127,222.3,423.4,423.4,1.739,14.18,-0.814,4.737
225.916666666667,225,2200,0.079,-5.8,-7.11,89.5,5.121,5.358,129.3,218.8,424.9,424.9,1.744,14.36,-1.932,6.076
225.958333333333,225,2300,0.03,-5.441,-8.23,90,4.932,5.149,132.4,217.7,426.4,426.4,1.749,13.53,-3.192,5.756
226,226,0,0.022,-5.239,-8.97,89.7,4.92,5.164,130.5,218.9,427.6,427.6,1.751,13.45,-4.185,5.547
226.041666666667,226,100,0.02,-5.217,-9.76,90.3,5.473,5.712,131.5,218.4,428.4,428.4,1.755,13.38,-5.088,6.664
226.083333333333,226,200,0.02,-5.114,-9.87,90.6,4.821,5.043,139.1,210.6,429,429,1.754,13.32,-5.258,5.691
226.125,226,300,0.02,-4.911,-10.7,90.4,5.081,5.307,136.2,214.1,429.3,429.3,1.757,13.27,-6.058,5.775
226.166666666667,226,400,0.022,-4.758,-11.41,90,5.329,5.572,132.2,217.4,430,430,1.76,13.22,-6.942,6.213
226.208333333333,226,500,0.048,-4.353,-11.9,89.2,5.945,6.208,131.4,217.7,430.9,430.9,1.762,13.18,-7.51,7.06
226.25,226,600,0.224,-2.274,-11.22,87,6.14,6.401,135,214.4,431.5,431.5,1.76,13.18,-7.38,7.23
226.291666666667,226,700,0.529,-0.05,-10.33,85.6,5.597,5.846,139,211.7,431.4,431.4,1.757,13.43,-6.61,6.546
226.333333333333,226,800,1.016,2.08,-9.86,83.5,5.443,5.672,136.7,213.2,431.2,431.2,1.756,14.71,-6.229,6.612
226.375,226,900,1.481,3.199,-8.91,82.2,5.828,6.046,137.6,212.1,430.9,430.9,1.753,13.9,-5.243,6.873
226.416666666667,226,1000,1.91,3.567,-7.61,81,5.434,5.625,140.2,209.6,430.2,430.2,1.749,13.58,-3.81,6.37
226.458333333333,226,1100,2.27,3.45,-6.412,79.9,5.388,5.549,145,204.9,429.6,429.6,1.746,13.48,-2.296,6.279
226.5,226,1200,2.539,3.151,-5.364,80.1,5.692,5.845,152.5,197.2,429.2,429.2,1.743,13.39,-0.935,6.697
226.541666666667,226,1300,2.706,2.404,-4.681,81.3,5.864,6.016,159,189.9,428.7,428.7,1.741,13.37,0.089,7.25
226.583333333333,226,1400,2.675,1.557,-3.904,81.4,5.547,5.682,160.1,189.7,428.2,428.2,1.738,13.34,0.84,6.533
226.625,226,1500,2.713,1.191,-3.167,81.2,4.977,5.117,160.4,189.7,427.8,427.8,1.736,13.42,1.436,5.828
226.666666666667,226,1600,2.229,-1.466,-3.059,82.9,4.488,4.636,159,190.8,427.6,427.6,1.735,13.4,1.567,5.135
226.708333333333,226,1700,1.818,-3.16,-3.185,83.9,4.297,4.46,158.9,190.1,428.1,428.1,1.735,13.51,1.471,5.338
226.75,226,1800,1.623,-3.547,-3.472,85.1,4.078,4.242,162,187.3,428.7,428.7,1.736,13.99,1.252,4.56
226.791666666667,226,1900,1.24,-4.221,-3.868,86.4,3.5,3.66,167.3,182.6,429.1,429.1,1.737,13.72,0.716,4.26
226.833333333333,226,2000,0.548,-4.756,-5.132,89.7,3.155,3.341,157.5,191.6,429.9,429.9,1.74,14.43,0.052,3.646
226.875,226,2100,0.31,-4.353,-5.653,89.4,3.779,3.963,156.1,192.9,431.2,431.2,1.741,14.85,-0.61,4.554
226.916666666667,226,2200,0.074,-5.064,-6.659,89.8,4.266,4.484,149.3,200.6,432.2,432.2,1.744,14.92,-1.546,5.096
226.958333333333,226,2300,0.027,-4.828,-7.22,89.7,4.858,5.055,155.1,194.3,433.2,433.2,1.746,13.52,-2.23,5.834
227,227,0,0.022,-4.838,-7.55,89.1,5.252,5.454,156.7,191.4,433.7,433.7,1.747,13.43,-2.626,6.298
227.041666666667,227,100,0.022,-4.715,-8.17,88.4,5.312,5.511,156.8,193.4,434.1,434.1,1.75,13.37,-3.349,6.533
227.083333333333,227,200,0.02,-5.006,-8.85,88,5.453,5.675,156.1,193.8,434.6,434.6,1.752,13.32,-4.061,6.873
227.125,227,300,0.02,-4.869,-9.31,88.2,5.621,5.824,158.1,191.2,435,435,1.754,13.27,-4.604,6.951
227.166666666667,227,400,0.022,-4.991,-9.78,88.1,5.901,6.119,160,189.2,435.4,435.4,1.755,13.22,-5.115,7.16
227.208333333333,227,500,0.038,-4.969,-10.11,87.9,6.083,6.304,162.1,187.9,435.7,435.7,1.757,13.18,-5.512,7.43
227.25,227,600,0.161,-3.431,-10.22,86.6,6.613,6.855,161.1,188.2,436.1,436.1,1.759,13.17,-5.984,8.25
227.291666666667,227,700,0.522,-0.485,-9.87,85.3,6.653,6.881,158.9,190.4,436.3,436.3,1.757,13.36,-5.869,7.94
227.333333333333,227,800,1.005,1.607,-9.39,84.4,6.87,7.09,157.7,193.1,436.1,436.1,1.757,14.17,-5.517,8.02
227.375,227,900,1.479,2.719,-8.61,84,6.794,6.989,158.4,190.4,435.4,435.4,1.754,14.27,-4.696,7.8
227.416666666667,227,1000,1.224,0.527,-8.22,85.7,6.279,6.488,150.3,198.9,434.8,434.8,1.751,13.57,-3.827,7.6
227.458333333333,227,1100,2.483,4.696,-6.591,83.3,6.379,6.578,149.2,200.8,434.6,434.6,1.748,13.59,-2.753,7.73
227.5,227,1200,2.645,3.382,-5.871,83.2,6.068,6.253,144.6,205.5,433.1,433.1,1.746,13.48,-1.494,7.3
227.541666666667,227,1300,2.614,2.003,-4.979,82.6,5.759,5.916,148.4,200.7,432.5,432.5,1.742,13.4,-0.197,7.25
227.583333333333,227,1400,2.577,0.95,-4.117,80.7,5.891,6.061,152.1,196.9,431.7,431.7,1.739,13.37,0.685,7.75
227.625,227,1500,2.228,-1.059,-3.838,82.2,5.133,5.294,148.8,201.4,430.8,430.8,1.738,13.44,0.989,6.383
227.666666666667,227,1600,2.332,-2.056,-3.446,81,4.595,4.746,149.1,200.2,430.6,430.6,1.737,13.56,0.861,5.821
227.708333333333,227,1700,2.246,-3.136,-3.497,80.6,5.374,5.558,141.8,207,430.1,430.1,1.737,13.52,0.98,6.403
227.75,227,1800,1.795,-4.445,-3.668,81,4.419,4.583,152.7,196.8,430.5,430.5,1.738,14.06,0.963,6.252
227.791666666667,227,1900,1.291,-5.813,-4.269,82.2,4.423,4.594,155.4,193.3,430.9,430.9,1.739,13.79,0.524,5.416
227.833333333333,227,2000,0.8,-6.685,-5.27,83.9,4.404,4.603,149.7,199.8,431.4,431.4,1.742,14.36,-0.443,5.749
227.875,227,2100,0.363,-7.2,-6.911,86.6,4.445,4.657,143.8,205.6,432.1,432.1,1.747,14.9,-2.01,5.495
227.916666666667,227,2200,0.077,-5.792,-8.53,87.9,4.525,4.731,145.5,204.7,433.3,433.3,1.752,14.96,-3.506,6.167
227.958333333333,227,2300,0.026,-5.45,-9.15,87.3,5.157,5.391,149.9,199.2,434.8,434.8,1.755,13.52,-4.215,5.86
228,228,0,0.02,-5.215,-10.29,88.1,5.158,5.372,144,205.5,435.5,435.5,1.759,13.44,-5.635,6.011
228.041666666667,228,100,0.02,-5.082,-10.78,89,5.566,5.805,145.8,204.2,436.2,436.2,1.761,13.37,-6.25,6.559
228.083333333333,228,200,0.02,-4.954,-10.81,88.8,6.13,6.353,155.4,194,436.4,436.4,1.761,13.32,-6.358,7.47
228.125,228,300,0.02,-0.244,-9.8,91.7,6.556,6.757,162.2,187.9,436.5,436.5,1.757,13.26,-5.603,8.06
228.166666666667,228,400,0.021,0.353,-8.01,97.2,6.025,6.182,162.2,187.7,435.5,435.5,1.75,13.22,-3.775,6.984
228.208333333333,228,500,0.036,0.157,-6.626,99,5.732,5.913,172.9,176.8,435,435,1.745,13.18,-2.143,6.867
228.25,228,600,0.162,0.598,-5.961,100.3,5.075,5.165,185.5,164.2,434.6,434.6,1.742,13.16,-1.351,6.194
228.291666666667,228,700,0.382,1.036,-5.375,99.9,4.492,4.576,183.7,165.4,434.5,434.5,1.741,13.45,-0.752,5.227
228.333333333333,228,800,0.518,1.267,-4.99,100.1,4.506,4.505,194.3,155.8,434.8,434.8,1.742,13.79,-0.341,5.397
228.375,228,900,0.873,1.822,-4.302,98.7,4.663,4.665,194.8,155.8,434.6,434.6,1.741,14.73,0.149,5.991
228.416666666667,228,1000,1.054,1.727,-3.842,95.6,5.535,5.541,195.2,155.8,434.5,434.5,1.739,14.04,0.625,7.26
228.458333333333,228,1100,1.403,1.709,-3.903,97,6.297,6.311,193.6,156.8,434.3,434.3,1.74,14.11,0.701,7.59
228.5,228,1200,1.501,0.971,-3.86,97.2,6.343,6.318,195.7,153.9,434.6,434.6,1.734,14.51,0.682,8.32
228.541666666667,228,1300,1.574,0.819,-3.677,96.9,5.385,5.332,204.2,147,435,435,1.734,14.1,0.678,6.651
228.583333333333,228,1400,1.762,1.769,-3.561,96.4,5.05,4.992,205.5,145.6,434.8,434.8,1.733,14.46,0.66,6.141
228.625,228,1500,1.638,2.247,-3.69,97.4,6.154,6.109,202,148.2,434.6,434.6,1.735,13.8,0.904,7.73
228.666666666667,228,1600,1.265,1.919,-3.809,97.3,6.306,6.224,208.3,143.7,435.1,435.1,1.739,14.21,1.027,7.98
228.708333333333,228,1700,1.341,3.012,-3.718,95.7,6.904,6.821,207.9,143,435.5,435.4,1.738,14.51,1.035,9.43
228.75,228,1800,1.041,0.913,-3.594,92.8,6.861,6.83,199,152.2,435.7,435.7,1.74,14.9,1.353,8.96
228.791666666667,228,1900,0.842,1.355,-3.584,92.5,5.412,5.381,201.2,150.7,435.9,435.9,1.74,13.74,1.35,6.703
228.833333333333,228,2000,0.404,0.13,-3.825,94.7,6.133,6.103,198.8,152.3,436.3,436.3,1.742,14.07,1.377,8.45
228.875,228,2100,0.169,-0.236,-3.732,93.6,6.479,6.581,188.4,161.3,436.4,436.4,1.742,14.34,1.474,8.12
228.916666666667,228,2200,0.059,-0.124,-3.783,95.3,7.06,7.04,200.9,151.1,436.6,436.6,1.742,14.37,1.407,8.79
228.958333333333,228,2300,0.027,-0.179,-4.026,98.4,6.831,6.758,207.4,144.3,436.7,436.7,1.743,13.51,1.17,8.39
229,229,0,0.026,-0.154,-4.498,101.4,7.79,7.72,215.4,137.9,437.1,437.1,1.741,13.43,0.692,10.04
229.041666666667,229,100,0.026,-0.095,-4.543,102.1,8.76,8.69,221.5,133,437.2,437.2,1.726,13.38,0.575,10.37
229.083333333333,229,200,0.025,-0.055,-4.524,102.4,8.22,8.13,221.5,132.6,437.1,437.1,1.717,13.32,0.622,9.87
229.125,229,300,0.025,0.001,-4.355,103.1,7.28,7.23,225.7,128.8,437.4,437.4,1.713,13.28,0.75,9.26
229.166666666667,229,400,0.026,0.067,-4.239,103.2,7.04,7.03,229.1,126.9,437.5,437.5,1.712,13.24,0.854,8.28
229.208333333333,229,500,0.042,0.131,-4.175,103.3,6.144,6.251,231.7,123.5,437.6,437.6,1.711,13.21,0.902,7.49
229.25,229,600,0.074,0.251,-4.182,103.3,6.562,6.648,230.6,124.1,437.6,437.6,1.715,13.21,0.903,7.9
229.291666666667,229,700,0.183,0.446,-4.235,103.3,5.45,5.845,236.3,118.1,437.7,437.7,1.715,13.24,0.834,7.08
229.333333333333,229,800,0.487,1.103,-4.236,103.2,4.969,5.14,233.7,122.3,438.1,438.1,1.715,13.59,0.74,6.363
229.375,229,900,0.616,1.179,-4.095,102.9,4.428,4.859,238.1,116.3,438.5,438.5,1.717,13.78,0.787,5.684
229.416666666667,229,1000,1.03,2.629,-3.889,101.8,4.162,4.61,237.5,116.4,438.5,438.5,1.72,14.74,0.808,5.37
229.458333333333,229,1100,1.157,2.818,-3.717,101.2,3.829,4.155,236.2,118.1,438.4,438.4,1.717,13.75,0.882,5.253
229.5,229,1200,1.284,2.197,-3.422,100.6,3.658,3.638,224.6,130.5,438.3,438.3,1.716,14.18,0.968,5.73
229.541666666667,229,1300,1.3,2.128,-3.344,99.9,4.584,4.533,207.7,144.8,438,438,1.717,13.63,1.077,5.86
229.583333333333,229,1400,1.445,3.281,-3.28,98.7,5.194,5.163,203,149.3,437.7,437.7,1.719,14.21,1.361,6.657
229.625,229,1500,1.463,3.974,-3.091,96.8,4.87,4.897,195,155.8,437.8,437.8,1.721,13.62,1.487,6.141
229.666666666667,229,1600,0.908,1.518,-3.303,98.4,4.612,4.69,184.8,165.3,437.6,437.6,1.722,14.03,1.789,6.409
229.708333333333,229,1700,1.065,3.229,-3.023,96.1,5.104,5.29,169.3,180.9,438.2,438.2,1.724,13.87,1.874,6.063
229.75,229,1800,0.772,2.152,-2.99,95.1,5.175,5.359,179.2,171,437.4,437.4,1.728,13.64,2.083,6.808
229.791666666667,229,1900,0.631,0.93,-3.109,95.4,4.48,4.601,187.5,162.6,438,438,1.729,13.96,2.039,5.423
229.833333333333,229,2000,0.346,1.022,-3.184,95.6,4.844,4.967,188.2,161.4,438.3,438.3,1.732,14.75,2.071,6.024
229.875,229,2100,0.17,-2.099,-3.326,95.8,5.09,5.262,180.1,169.3,438.3,438.3,1.737,13.91,2.084,7.19
229.916666666667,229,2200,0.051,-0.566,-3.447,96.1,4.321,4.477,171.8,177.1,438.3,438.3,1.742,14.28,1.769,5.71
229.958333333333,229,2300,0.027,-1.812,-3.431,96,4.294,4.428,185.1,164.7,438.5,438.5,1.738,13.5,1.866,5.808
230,230,0,0.027,-3.217,-3.549,96,4.618,4.777,177.7,172.6,438.6,438.6,1.737,13.42,1.773,5.717
230.041666666667,230,100,0.026,-1.893,-3.717,96,4.585,4.739,175.3,174.2,438.7,438.7,1.737,13.37,1.516,6.246
230.083333333333,230,200,0.027,-0.755,-3.547,95.1,5.019,5.175,174.5,176.2,438.7,438.7,1.736,13.32,1.562,6.468
230.125,230,300,0.026,-1.155,-3.615,95,5.13,5.309,170,179.6,438.5,438.5,1.735,13.27,1.609,6.533
230.166666666667,230,400,0.027,-1.13,-3.48,94,5.25,5.423,163.6,186.2,438.2,438.2,1.734,13.24,1.7,6.599
230.208333333333,230,500,0.03,-0.5,-3.616,92.8,5.892,6.056,163.2,186.5,438.2,438.2,1.735,13.21,1.582,7.23
230.25,230,600,0.074,0.296,-4.061,90.6,6.828,7.02,161.9,188,438.5,438.5,1.736,13.19,1.087,8.51
230.291666666667,230,700,0.284,-0.215,-4.522,89.6,6.4,6.587,153.9,196.3,438.4,438.4,1.738,13.27,0.555,7.7
230.333333333333,230,800,0.849,1.914,-5.194,87,6.863,7.08,144.9,205.2,438.3,438.3,1.742,13.81,-0.482,8.14
230.375,230,900,1.303,3.112,-4.805,85.1,7.21,7.42,154,195.8,438.5,438.5,1.742,13.74,-0.164,8.44
230.416666666667,230,1000,1.662,3.993,-3.822,84.3,6.88,7.07,161.7,188.5,437.6,437.6,1.739,13.51,0.891,8.4
230.458333333333,230,1100,2.456,7.37,-2.682,80.2,6.757,6.954,159.6,190.7,436.6,436.6,1.736,13.46,1.899,8.45
230.5,230,1200,1.866,3.899,-2.667,82.4,6.667,6.877,170.1,178.7,435.3,435.3,1.735,13.55,2.505,8.25
230.541666666667,230,1300,2.388,5.422,-2.069,78.1,6.342,6.543,177.3,172.1,435.3,435.3,1.737,13.47,2.819,7.83
230.583333333333,230,1400,2.049,8.25,-1.998,78.5,4.937,5.119,174.3,175.3,434.5,434.5,1.733,13.5,2.652,7.25
230.625,230,1500,1.762,3.573,-2.111,79,4.975,5.153,177.7,172.8,434.3,434.3,1.736,13.51,2.774,6.514
230.666666666667,230,1600,1.838,3.615,-1.848,77.2,5.049,5.201,188,161.9,434.1,434.1,1.735,13.55,2.879,6.769
230.708333333333,230,1700,1.143,3.263,-2.31,80.2,5.329,5.513,187.3,162.1,434.5,434.5,1.737,14.51,2.851,6.448
230.75,230,1800,1.237,2.045,-2.435,82.3,4.998,5.178,182,168,435.2,435.2,1.74,14.89,2.452,5.723
230.791666666667,230,1900,0.609,0.912,-2.736,84.8,5.421,5.627,178.2,171.5,435.1,435.1,1.738,14.09,2.594,6.285
230.833333333333,230,2000,0.344,2.106,-2.832,90,5.674,5.861,181.2,168.3,435,435.1,1.742,14.2,2.427,6.69
230.875,230,2100,0.179,1.902,-3.004,95.3,5.746,5.927,184.5,165.2,434.9,434.9,1.746,14.44,2.271,6.938
230.916666666667,230,2200,0.047,1.269,-2.654,91.8,5.415,5.613,181.9,167.4,435,435,1.745,14.1,2.62,6.435
230.958333333333,230,2300,0.027,-3.749,-2.409,88.6,5.835,6.048,176.9,172.9,434.8,434.8,1.746,13.48,3.06,7.59
231,231,0,0.027,-1.172,-2.6,89.7,5.885,6.071,183.3,166,434.7,434.7,1.747,13.4,2.731,7.24
231.041666666667,231,100,0.027,-1.227,-2.36,86.7,6.004,6.206,179.1,169.6,434.1,434.1,1.744,13.34,2.944,7.19
231.083333333333,231,200,0.027,-0.419,-2.44,88.2,5.446,5.604,187.9,161.9,434,434,1.741,13.3,2.852,7.46
231.125,231,300,0.027,0.108,-2.447,91.4,6.552,6.725,189.5,161.1,433.6,433.6,1.742,13.26,2.891,8.1
231.166666666667,231,400,0.027,0.007,-2.603,94,5.984,6.184,184.7,164.1,433.5,433.5,1.743,13.23,2.72,7.22
231.208333333333,231,500,0.032,-0.409,-2.52,94.9,6.365,6.553,189.2,161.4,433.5,433.5,1.742,13.2,2.801,7.97
231.25,231,600,0.094,-0.999,-2.451,94.2,6.501,6.681,188.6,161.3,433.6,433.6,1.742,13.19,2.863,8.06
231.291666666667,231,700,0.257,-1.248,-2.348,92.5,7.47,7.71,184.3,165.2,433.2,433.2,1.743,13.34,2.956,8.85
231.333333333333,231,800,0.611,2.112,-2.099,90.5,6.852,7.07,184.3,166.7,432.7,432.7,1.745,14.83,2.905,8.16
231.375,231,900,0.83,3.008,-1.836,88.9,7.71,7.98,181.5,168.5,432.2,432.2,1.756,14.95,3.27,9.51
231.416666666667,231,1000,1.042,2.58,-1.879,88.7,7.51,7.76,182.3,167.5,431.9,431.9,1.758,14.25,3.246,8.78
231.458333333333,231,1100,1.697,5.443,-1.605,87.3,7.07,7.3,182.1,166.8,431.8,431.8,1.76,13.57,3.42,8.15
231.5,231,1200,1.93,6.598,-1.406,86.9,7.06,7.3,182,167.7,431.3,431.3,1.76,13.48,3.668,9.08
231.541666666667,231,1300,2.16,5.663,-1.166,86.3,7.29,7.51,185.1,164.1,430.7,430.7,1.763,13.46,3.964,8.72
231.583333333333,231,1400,1.629,7.24,-1.363,88,6.813,7.03,187.1,162.6,430.5,430.5,1.768,13.48,3.74,7.76
231.625,231,1500,1.257,5.332,-1.687,90.2,5.862,6.036,186.5,163.3,430.9,430.9,1.765,13.57,3.404,7.51
231.666666666667,231,1600,0.953,3.952,-1.828,91.6,5.848,6.034,186.1,163.8,431.4,431.4,1.771,13.61,3.437,7.13
231.708333333333,231,1700,0.785,3.21,-2.183,95.8,6.266,6.443,189.9,160.3,432.1,432.1,1.772,14.06,3.145,7.98
231.75,231,1800,0.508,2.082,-2.568,99.3,5.966,6.044,198,153.2,432.4,432.4,1.774,14.31,2.742,7.04
231.791666666667,231,1900,0.426,2.179,-2.434,99.3,6.255,6.255,212.4,139.9,433,433,1.774,13.95,2.819,7.85
231.833333333333,231,2000,0.239,1.489,-2.429,97.2,7,6.988,215,138.7,432.9,432.9,1.774,14.34,2.902,9.09
