  Jul.Day  S1(up) S2(up)   S(dw)   Alb1  Alb2  net_rad
  342.250      .0      .0      .0   0.   0.  -44.2
  342.292      .0      .0      .0   0.   0.  -43.5
  342.333      .0      .0      .0   0.   0.  -43.1
  342.375      .0      .0      .0   0.   0.  -43.8
  342.417      .0      .0      .0   0.   0.  -44.5
  342.458      .0      .0      .0   0.   0.  -45.2
  342.500      .0      .0      .0   0.   0.  -47.0
  342.542      .4      .5      .4  99.  80.  -46.0
  342.583     1.6     1.7     1.4  86.  81.  -45.8
  342.625     1.7     1.8     1.6  93.  88.  -44.9
  342.667      .6      .7     1.2 182. 157.  -44.8
  342.708      .0      .1      .6   0.   0.  -45.7
  342.750      .0      .1      .6   0.   0.  -47.9
  342.792      .0      .0      .3   0.   0.  -50.7
  342.833      .0      .0      .3   0.   0.  -51.2
  342.875      .0      .0      .1   0.   0.  -51.6
  342.917      .0      .0      .3   0.   0.  -50.6
  342.958      .0      .0      .2   0.   0.  -52.5
  343.000      .0      .0      .0   0.   0.  -54.9
  343.042      .0      .0      .0   0.   0.  -54.7
  343.083      .0      .0      .5   0.   0.  -54.0
  343.125      .0      .0      .4   0.   0.  -56.0
  343.167      .0      .0      .0   0.   0.  -57.0
  343.208      .0      .0      .4   0.   0.  -57.0
  343.250      .0      .0      .1   0.   0.  -57.3
  343.292      .0      .0      .0   0.   0.  -57.2
  343.333      .0      .0      .3   0.   0.  -57.1
  343.375      .0      .0      .1   0.   0.  -56.7
  343.417      .0      .0      .1   0.   0.  -56.5
  343.458      .0      .0      .0   0.   0.  -55.7
  343.500      .0      .0      .0   0.   0.  -54.5
  343.542      .5      .5      .5  99. 100.  -53.8
  343.583     1.6     1.6     1.5  93.  93.  -54.7
  343.625     1.9     1.9     1.8  94.  94.  -53.2
  343.667      .6      .7      .7 116. 100.  -47.5
  343.708      .1      .1      .0   0.   0.  -47.9
  343.750      .0      .0      .0   0.   0.  -53.1
  343.792      .0      .0      .1   0.   0.  -53.2
  343.833      .0      .0      .0   0.   0.  -52.5
  343.875      .0      .0      .0   0.   0.  -52.0
  343.917      .0      .0      .0   0.   0.  -52.4
  343.958      .0      .0      .0   0.   0.  -51.7
  344.000      .0      .0      .0   0.   0.  -48.6
  344.042      .0      .0      .0   0.   0.  -28.0
  344.083      .0      .0      .0   0.   0.  -10.1
  344.125      .0      .0      .0   0.   0.   -4.0
  344.167      .0      .0      .0   0.   0.   -1.7
  344.208      .0      .0      .0   0.   0.   -4.6
  344.250      .0      .0      .0   0.   0.   -3.0
  344.292      .0      .0      .0   0.   0.   -4.9
  344.333      .0      .1      .0   0.   0.   -8.3
  344.375      .0      .2      .0   0.   0.   -8.8
  344.417      .0      .2      .0   0.   0.  -13.7
  344.458      .0      .1      .0   0.   0.  -40.8
  344.500      .0      .2      .0   0.   0.  -53.9
  344.542      .5      .5      .5  99. 100.  -53.2
  344.583     1.6     1.6     1.4  86.  87.  -54.0
  344.625     1.5     1.5     1.4  92.  93.  -53.3
  344.667      .5      .4      .5  99. 125.  -48.9
  344.708      .0      .1      .0   0.   0.  -50.7
  344.750      .0      .0      .0   0.   0.  -51.5
  344.792      .0      .0      .1   0.   0.  -50.7
  344.833      .0      .0      .0   0.   0.  -50.4
  344.875      .0      .0      .1   0.   0.  -50.7
  344.917      .0      .0      .0   0.   0.  -51.6
  344.958      .0      .0      .0   0.   0.  -52.5
  345.000      .0      .0      .0   0.   0.  -53.2
  345.042      .0      .0      .0   0.   0.  -54.1
  345.083      .0      .0      .1   0.   0.  -53.9
  345.125      .0      .0      .0   0.   0.  -54.9
  345.167      .0      .0      .2   0.   0.  -57.2
  345.208      .0      .0      .3   0.   0.  -55.6
  345.250      .0      .0      .4   0.   0.  -52.8
  345.292      .0      .0      .5   0.   0.  -55.0
  345.333      .0      .0      .3   0.   0.  -63.1
  345.375      .0      .0      .7   0.   0.  -57.5
  345.417      .0      .0      .7   0.   0.  -51.6
  345.458      .0      .0      .3   0.   0.  -44.4
  345.500      .0      .0     1.4   0.   0.  -36.9
  345.542      .0      .2     1.4   0.   0.  -32.5
  345.583      .6      .6     1.1 166. 167.  -35.8
  345.625      .7      .6     1.1 142. 167.  -22.4
  345.667      .0      .2      .5   0.   0.  -20.6
  345.708      .0      .0      .3   0.   0.  -30.8
  345.750      .0      .0      .2   0.   0.  -23.9
  345.792      .0      .0      .4   0.   0.   -6.5
  345.833      .0      .0      .5   0.   0.    -.7
  345.875      .0      .0      .5   0.   0.   -6.7
  345.917      .0      .0      .2   0.   0.   -5.5
  345.958      .0      .0      .0   0.   0.   -1.1
  346.000      .0      .0      .1   0.   0.    2.7
  346.042      .0      .0      .0   0.   0.    2.1
  346.083      .0      .0      .0   0.   0.     .6
  346.125      .0      .0      .0   0.   0.   -4.0
  346.167      .0      .0      .0   0.   0.   -4.4
  346.208      .0      .0      .1   0.   0.   -6.5
  346.250      .0      .0      .0   0.   0.   -5.2
  346.292      .0      .0      .0   0.   0.   -6.0
  346.333      .0      .0      .1   0.   0.   -9.8
  346.375      .0      .0      .0   0.   0.   -7.4
  346.417      .0      .0      .0   0.   0.   -5.1
  346.458      .0      .0      .0   0.   0.   -4.0
  346.500      .0      .0      .0   0.   0.   -2.8
  346.542      .0      .2      .2   0.   0.   -2.2
  346.583      .3      .3      .4 133. 133.    -.4
  346.625      .3      .3      .6 199. 200.   -1.5
  346.667      .1      .3      .0   0.   0.   -1.8
  346.708      .0      .2      .0   0.   0.   -1.4
  346.750      .0      .2      .0   0.   0.     .1
  346.792      .0      .2      .0   0.   0.   -1.1
  346.833      .0      .2      .0   0.   0.    -.7
  346.875      .0      .2      .0   0.   0.   -1.2
  346.917      .0      .1      .0   0.   0.   -1.1
  346.958      .0      .2      .0   0.   0.   -1.1
  347.000      .0      .2      .0   0.   0.   -1.8
  347.042      .0      .2      .0   0.   0.   -2.0
  347.083      .0      .2      .0   0.   0.   -1.6
  347.125      .0      .2      .1   0.   0.   -1.5
  347.167      .0      .2      .1   0.   0.    -.7
  347.208      .0      .2      .2   0.   0.   -1.6
  347.250      .0      .1      .1   0.   0.   -1.9
  347.292      .0      .1      .0   0.   0.   -1.9
  347.333      .0      .2      .0   0.   0.    -.8
  347.375      .0      .2      .1   0.   0.   -2.6
  347.417      .0      .1      .0   0.   0.   -2.3
  347.458      .0      .0      .0   0.   0.   -1.4
  347.500      .0      .0      .0   0.   0.   -1.5
  347.542      .0      .2      .1   0.   0.   -1.5
  347.583      .3      .3      .3  99. 100.   -2.4
  347.625      .3      .3      .5 166. 167.   -1.8
  347.667      .2      .3      .2  99.  67.   -1.2
  347.708      .0      .2      .0   0.   0.   -1.9
  347.750      .0      .0      .0   0.   0.   -1.9
  347.792      .0      .0      .0   0.   0.   -1.8
  347.833      .0      .0      .0   0.   0.   -2.1
  347.875      .0      .0      .0   0.   0.   -2.7
  347.917      .0      .0      .0   0.   0.   -2.8
  347.958      .0      .0      .0   0.   0.  -10.3
  348.000      .0      .0      .0   0.   0.   -8.5
  348.042      .0      .0      .0   0.   0.   -1.9
  348.083      .0      .0      .0   0.   0.   -1.3
  348.125      .0      .0      .0   0.   0.    -.9
  348.167      .0      .0      .0   0.   0.   -1.2
  348.208      .0      .0      .0   0.   0.   -1.6
  348.250      .0      .0      .0   0.   0.   -2.1
  348.292      .0      .0      .0   0.   0.   -1.4
  348.333      .0      .0      .0   0.   0.   -1.5
  348.375      .0      .0      .0   0.   0.   -1.3
  348.417      .0      .0      .0   0.   0.   -1.0
  348.458      .0      .0      .0   0.   0.   -1.6
  348.500      .0      .0      .2   0.   0.   -5.1
  348.542      .0      .0      .3   0.   0.   -3.6
  348.583      .5      .7      .6 119.  86.   -3.9
  348.625      .5      .6      .8 159. 133.   -7.8
  348.667      .2      .3      .3 149. 100.   -6.5
  348.708      .0      .2      .0   0.   0.   -6.8
  348.750      .0      .0      .0   0.   0.   -7.6
  348.792      .0      .0      .0   0.   0.   -8.4
  348.833      .0      .0      .0   0.   0.   -8.8
  348.875      .0      .0      .0   0.   0.   -8.7
  348.917      .0      .0      .0   0.   0.   -8.9
  348.958      .0      .0      .0   0.   0.    1.9
  349.000      .0      .0      .1   0.   0.    3.6
  349.042      .0      .0      .0   0.   0.    3.6
  349.083      .0      .0      .0   0.   0.    2.6
  349.125      .0      .0      .0   0.   0.    5.1
  349.167      .0      .0      .0   0.   0.    5.1
  349.208      .0      .0      .0   0.   0.    5.8
  349.250      .0      .0      .0   0.   0.    5.2
  349.292      .0      .0      .0   0.   0.    3.3
  349.333      .0      .1      .0   0.   0.    1.9
  349.375      .0      .0      .0   0.   0.    2.0
  349.417      .0      .0      .0   0.   0.    2.8
  349.458      .0      .0      .0   0.   0.    3.0
  349.500      .0      .0      .0   0.   0.    3.4
  349.542      .3      .3      .3  99. 100.    3.7
  349.583      .9      .8      .8  99. 100.    1.6
  349.625     1.1     1.1     1.0  90.  90.  -13.4
  349.667      .4      .3      .4  99. 133.  -21.8
  349.708      .0      .0      .0   0.   0.   -4.3
  349.750      .0      .0      .0   0.   0.    3.5
  349.792      .0      .0      .0   0.   0.    2.6
  349.833      .0      .0      .0   0.   0.    2.6
  349.875      .0      .0      .0   0.   0.    3.3
  349.917      .0      .0      .1   0.   0.    3.7
  349.958      .0      .0      .1   0.   0.   -3.1
  350.000      .0      .0      .0   0.   0.  -15.7
  350.042      .0      .0      .1   0.   0.  -16.6
  350.083      .0      .0      .1   0.   0.  -15.3
  350.125      .0      .0      .4   0.   0.  -16.1
  350.167      .0      .0      .4   0.   0.  -18.5
  350.208      .0      .0      .2   0.   0.  -20.1
  350.250      .0      .0      .4   0.   0.  -17.8
  350.292      .0      .0      .5   0.   0.  -24.7
  350.333      .0      .0      .7   0.   0.  -29.3
  350.375      .0      .0      .7   0.   0.  -30.8
  350.417      .0      .0      .5   0.   0.  -31.7
  350.458      .0      .0      .3   0.   0.  -34.7
  350.500      .0      .0      .6   0.   0.  -30.6
  350.542      .3      .4     1.2 365. 275.  -31.3
  350.583     1.2     1.3     2.1 181. 167.  -29.3
  350.625     1.2     1.4     2.0 172. 146.  -30.0
  350.667      .2      .3      .8 398. 267.  -36.0
  350.708      .0      .0      .3   0.   0.  -33.6
  350.750      .0      .0      .4   0.   0.  -35.3
  350.792      .0      .0      .2   0.   0.  -33.1
  350.833      .0      .0      .3   0.   0.  -19.3
  350.875      .0      .0      .3   0.   0.  -13.6
  350.917      .0      .0      .3   0.   0.  -15.8
  350.958      .0      .0      .7   0.   0.  -17.2
  351.000      .0      .0      .8   0.   0.  -15.0
  351.042      .0      .0      .4   0.   0.  -15.6
  351.083      .0      .0      .4   0.   0.  -20.5
  351.125      .0      .0      .7   0.   0.  -18.2
  351.167      .0      .0      .8   0.   0.  -25.5
  351.208      .0      .0      .5   0.   0.  -26.3
  351.250      .0      .0      .2   0.   0.  -29.1
  351.292      .0      .0      .6   0.   0.  -35.2
  351.333      .0      .0      .7   0.   0.  -35.7
  351.375      .0      .0      .4   0.   0.  -42.6
  351.417      .0      .0      .2   0.   0.  -33.5
  351.458      .0      .0      .0   0.   0.  -43.0
  351.500      .0      .0      .0   0.   0.  -50.0
  351.542      .1      .3      .4 398. 133.  -48.6
  351.583     1.2     1.3     1.2  99.  92.  -51.4
  351.625     1.1     1.1     1.6 149. 150.  -51.0
  351.667      .2      .3     1.4 647. 433.  -42.8
  351.708      .0      .0      .3   0.   0.  -50.0
  351.750      .0      .0      .6   0.   0.  -55.7
  351.792      .0      .0      .1   0.   0.  -58.0
  351.833      .0      .0      .1   0.   0.  -57.7
  351.875      .0      .0      .2   0.   0.  -58.6
  351.917      .0      .0      .1   0.   0.  -60.2
  351.958      .0      .0      .0   0.   0.  -54.9
  352.000      .0      .0      .0   0.   0.  -45.4
  352.042      .0      .0      .0   0.   0.  -36.4
  352.083      .0      .0      .0   0.   0.  -36.1
  352.125      .0      .1      .0   0.   0.  -36.0
  352.167      .0      .0      .0   0.   0.  -35.6
  352.208      .0      .0      .4   0.   0.  -57.3
  352.250      .0      .0      .2   0.   0.  -55.0
  352.292      .0      .0      .0   0.   0.  -53.6
  352.333      .0      .0      .0   0.   0.  -49.0
  352.375      .0      .0      .0   0.   0.  -49.1
  352.417      .0      .0      .0   0.   0.  -54.0
  352.458      .0      .0      .0   0.   0.  -54.7
  352.500      .0      .0      .0   0.   0.  -54.8
  352.542      .2      .3      .2  99.  67.  -56.0
  352.583      .9     1.0      .8  99.  89.  -54.5
  352.625     1.0     1.1      .8  88.  80.  -51.6
  352.667      .3      .4      .3  99.  75.  -56.1
  352.708      .0      .1      .0   0.   0.  -57.4
  352.750      .0      .0      .0   0.   0.  -58.7
  352.792      .0      .0      .0   0.   0.  -54.2
  352.833      .0      .0      .0   0.   0.  -55.7
  352.875      .0      .0      .0   0.   0.  -60.3
  352.917      .0      .0      .0   0.   0.  -62.0
  352.958      .0      .0      .0   0.   0.  -59.1
  353.000      .0      .0      .0   0.   0.  -61.1
  353.042      .0      .0      .0   0.   0.  -61.6
  353.083      .0      .0      .0   0.   0.  -65.7
  353.125      .0      .0      .0   0.   0.  -69.8
  353.167      .0      .0      .0   0.   0.  -68.9
  353.208      .0      .0      .5   0.   0.  -71.5
  353.250      .0      .0      .7   0.   0.  -75.0
  353.292      .0      .0      .0   0.   0.  -76.8
  353.333      .0      .1      .0   0.   0.  -74.2
  353.375      .0      .0      .0   0.   0.  -72.9
  353.417      .0      .0      .0   0.   0.  -71.9
  353.458      .0      .0      .0   0.   0.  -69.7
  353.500      .0      .0      .0   0.   0.  -69.3
  353.542      .0      .3      .2   0.   0.  -68.1
  353.583      .4      .3      .4  99. 133.  -64.7
  353.625      .6      .4      .5  83. 125.  -61.4
  353.667      .1      .3      .2 199.  67.  -55.9
  353.708      .0      .2      .0   0.   0.  -34.1
  353.750      .0      .0      .0   0.   0.  -19.6
  353.792      .0      .0      .0   0.   0.   -7.3
  353.833      .0      .0      .0   0.   0.   -2.9
  353.875      .0      .0      .0   0.   0.   -2.9
  353.917      .0      .0      .0   0.   0.   -5.5
  353.958      .0      .0      .0   0.   0.   -4.4
  354.000      .0      .0      .0   0.   0.   -5.5
  354.042      .0      .0      .1   0.   0.   -4.8
  354.083      .0      .0      .0   0.   0.   -5.4
  354.125      .0      .0      .0   0.   0.   -4.4
  354.167      .0      .0      .1   0.   0.   -4.4
  354.208      .0      .0      .0   0.   0.   -1.9
  354.250      .0      .0      .0   0.   0.    -.3
  354.292      .0      .0      .0   0.   0.   -1.6
  354.333      .0      .0      .1   0.   0.   -3.2
  354.375      .0      .0      .0   0.   0.   -3.3
  354.417      .0      .0      .0   0.   0.   -2.4
  354.458      .0      .0      .0   0.   0.   -2.3
  354.500      .0      .0      .0   0.   0.   -2.0
  354.542      .0      .0      .3   0.   0.   -1.3
  354.583      .4      .5      .5 124. 100.   -1.4
  354.625      .6      .6      .6  99. 100.   -1.4
  354.667      .0      .2      .3   0.   0.   -1.3
  354.708      .0      .0      .0   0.   0.   -1.6
  354.750      .0      .0      .0   0.   0.   -2.4
  354.792      .0      .0      .0   0.   0.   -2.8
  354.833      .0      .0      .0   0.   0.     .4
  354.875      .0      .0      .0   0.   0.     .7
  354.917      .0      .0      .0   0.   0.     .5
  354.958      .0      .0      .2   0.   0.     .3
  355.000      .0      .0      .0   0.   0.    -.9
  355.042      .0      .0      .0   0.   0.   -3.7
  355.083      .0      .0      .0   0.   0.   -6.0
  355.125      .0      .0      .1   0.   0.   -7.2
  355.167      .0      .0      .0   0.   0.   -6.9
  355.208      .0      .0      .0   0.   0.   -3.9
  355.250      .0      .0      .0   0.   0.   -4.2
  355.292      .0      .0      .0   0.   0.   -2.5
  355.333      .0      .0      .0   0.   0.   -2.1
  355.375      .0      .0      .0   0.   0.     .0
  355.417      .0      .0      .0   0.   0.     .0
  355.458      .0      .0      .0   0.   0.    -.8
  355.500      .0      .0      .1   0.   0.   -3.7
  355.542      .0      .2      .2   0.   0.    -.6
  355.583      .3      .4      .4 133. 100.    -.5
  355.625      .4      .6      .5 124.  83.   -1.1
  355.667      .0      .0      .1   0.   0.   -4.9
  355.708      .0      .0      .1   0.   0.   -7.2
  355.750      .0      .0      .0   0.   0.  -16.1
  355.792      .0      .0      .0   0.   0.  -19.0
  355.833      .0      .0      .0   0.   0.  -16.8
  355.875      .0      .0      .1   0.   0.  -12.6
  355.917      .0      .0      .0   0.   0.   -4.2
  355.958      .0      .0      .1   0.   0.   -4.4
  356.000      .0      .2      .0   0.   0.   -7.0
  356.042      .0      .1      .0   0.   0.  -11.8
  356.083      .0      .0      .0   0.   0.  -10.1
  356.125      .0      .0      .0   0.   0.  -16.7
  356.167      .0      .0      .0   0.   0.  -11.0
  356.208      .0      .0      .0   0.   0.   -5.4
  356.250      .0      .0      .0   0.   0.   -4.1
  356.292      .0      .0      .0   0.   0.   -2.7
  356.333      .0      .0      .0   0.   0.   -4.4
  356.375      .0      .0      .0   0.   0.  -21.9
  356.417      .0      .0      .0   0.   0.  -33.4
  356.458      .0      .0      .0   0.   0.  -33.0
  356.500      .0      .0      .0   0.   0.  -28.4
  356.542      .0      .2      .2   0.   0.  -10.5
  356.583      .2      .3      .4 199. 133.   -3.2
  356.625      .3      .3      .4 133. 133.   -3.3
  356.667      .0      .0      .3   0.   0.   -3.2
  356.708      .0      .0      .2   0.   0.   -4.1
  356.750      .0      .0      .2   0.   0.   -7.9
  356.792      .0      .0      .2   0.   0.   -8.4
  356.833      .0      .0      .1   0.   0.  -17.1
  356.875      .0      .0      .1   0.   0.   -8.8
  356.917      .0      .0      .2   0.   0.   -6.3
  356.958      .0      .0      .0   0.   0.   -6.8
  357.000      .0      .0      .0   0.   0.  -10.8
  357.042      .0      .0      .0   0.   0.  -10.7
  357.083      .0      .1      .0   0.   0.  -14.0
  357.125      .0      .1      .0   0.   0.  -18.9
  357.167      .0      .1      .0   0.   0.  -14.2
  357.208      .0      .2      .0   0.   0.  -14.2
  357.250      .0      .2      .1   0.   0.  -11.2
  357.292      .0      .2      .0   0.   0.   -9.0
  357.333      .0      .1      .0   0.   0.   -7.4
  357.375      .0      .1      .0   0.   0.   -6.7
  357.417      .0      .1      .0   0.   0.   -6.4
  357.458      .0      .2      .0   0.   0.   -9.7
  357.500      .0      .2      .0   0.   0.  -12.4
  357.542      .0      .3      .0   0.   0.  -12.2
  357.583      .4      .4      .5 124. 125.  -13.2
  357.625      .6      .7      .7 116. 100.  -10.4
  357.667      .2      .3      .3 149. 100.   -8.3
  357.708      .0      .3      .1   0.   0.  -10.1
  357.750      .0      .2      .0   0.   0.  -20.5
  357.792      .0      .2      .0   0.   0.  -56.2
  357.833      .0      .1      .0   0.   0.  -68.9
  357.875      .0      .0      .0   0.   0.  -57.6
  357.917      .0      .0      .0   0.   0.  -64.2
  357.958      .0      .0      .0   0.   0.  -61.4
  358.000      .0      .0      .0   0.   0.  -67.1
  358.042      .0      .0      .0   0.   0.  -71.6
  358.083      .0      .0      .0   0.   0.  -69.3
  358.125      .0      .0      .0   0.   0.  -68.7
  358.167      .0      .0      .0   0.   0.  -65.7
  358.208      .0      .1      .0   0.   0.  -48.1
  358.250      .0      .0      .0   0.   0.  -48.7
  358.292      .0      .0      .0   0.   0.  -41.6
  358.333      .0      .0      .0   0.   0.  -13.9
  358.375      .0      .0      .0   0.   0.  -13.0
  358.417      .0      .0      .0   0.   0.   -8.4
  358.458      .0      .0      .0   0.   0.   -4.7
  358.500      .0      .0      .0   0.   0.   -4.7
  358.542      .0      .0      .1   0.   0.   -3.6
  358.583      .4      .4      .4  99. 100.   -4.4
  358.625      .6      .6      .6  99. 100.  -15.9
  358.667      .0      .2      .2   0.   0.  -14.6
  358.708      .0      .0      .0   0.   0.  -20.9
  358.750      .0      .0      .2   0.   0.  -16.2
  358.792      .0      .0      .1   0.   0.  -28.8
  358.833      .0      .0      .0   0.   0.  -22.5
  358.875      .0      .0      .0   0.   0.  -32.7
  358.917      .0      .0      .0   0.   0.  -47.6
  358.958      .0      .0      .0   0.   0.  -53.6
  359.000      .0      .1      .0   0.   0.  -57.9
  359.042      .0      .0      .0   0.   0.  -59.1
  359.083      .0      .0      .0   0.   0.  -55.6
  359.125      .0      .0      .0   0.   0.  -51.2
  359.167      .0      .0      .0   0.   0.  -43.9
  359.208      .0      .0      .0   0.   0.  -27.1
  359.250      .0      .0      .0   0.   0.  -21.8
  359.292      .0      .0      .0   0.   0.  -43.5
  359.333      .0      .0      .2   0.   0.  -54.1
  359.375      .0      .1      .1   0.   0.  -48.1
  359.417      .0      .2      .0   0.   0.  -50.5
  359.458      .0      .2      .0   0.   0.  -36.5
  359.500      .0      .2      .0   0.   0.  -19.9
  359.542      .0      .2      .2   0.   0.  -34.7
  359.583      .7      .7      .8 114. 114.  -50.4
  359.625      .7      .8      .8 114. 100.  -42.9
  359.667      .2      .4      .3 149.  75.  -29.9
  359.708      .0      .2      .0   0.   0.  -26.6
  359.750      .0      .2      .0   0.   0.  -25.4
  359.792      .0      .2      .0   0.   0.  -27.2
  359.833      .0      .3      .0   0.   0.  -23.0
  359.875      .0      .2      .0   0.   0.  -16.1
  359.917      .0      .3      .0   0.   0.  -44.9
  359.958      .0      .2      .0   0.   0.  -44.9
  360.000      .0      .2      .0   0.   0.  -31.9
  360.042      .0      .1      .0   0.   0.  -28.9
  360.083      .0      .2      .0   0.   0.   -9.4
  360.125      .0      .2      .0   0.   0.  -11.6
  360.167      .0      .2      .0   0.   0.  -19.2
  360.208      .0      .2      .0   0.   0.   -7.6
  360.250      .0      .1      .0   0.   0.   -8.3
  360.292      .0      .1      .0   0.   0.  -16.2
  360.333      .0      .1      .0   0.   0.   -6.2
  360.375      .0      .2      .0   0.   0.  -31.9
  360.417      .0      .0      .0   0.   0.  -37.9
  360.458      .0      .0      .1   0.   0.  -20.4
  360.500      .0      .0      .1   0.   0.  -33.6
  360.542      .2      .2      .3 149. 150.  -30.6
  360.583      .5      .7      .8 159. 114.  -28.9
  360.625      .5      .7      .8 159. 114.  -28.3
  360.667      .3      .3      .8 265. 267.  -29.5
  360.708      .0      .0      .5   0.   0.  -31.1
  360.750      .0      .0      .7   0.   0.  -31.3
  360.792      .0      .0      .6   0.   0.  -31.8
  360.833      .0      .0     1.0   0.   0.  -31.6
  360.875      .0      .5     1.1   0.   0.  -30.3
  360.917      .0      .4     1.1   0.   0.  -32.0
  360.958      .0      .1     1.0   0.   0.  -34.3
  361.000      .0      .2     1.2   0.   0.  -32.1
  361.042      .0      .3     1.1   0.   0.  -29.5
  361.083      .0      .6     1.1   0.   0.  -28.1
  361.125      .0      .6     1.0   0.   0.  -31.5
  361.167      .0      .3     1.1   0.   0.  -34.1
  361.208      .0      .3     1.0   0.   0.  -31.6
  361.250      .0      .1     1.0   0.   0.  -30.2
  361.292      .0      .0      .7   0.   0.  -25.4
  361.333      .0      .0      .2   0.   0.  -17.0
  361.375      .0      .0      .0   0.   0.  -14.7
  361.417      .0      .0      .0   0.   0.   -8.1
  361.458      .0      .0      .0   0.   0.   -3.2
  361.500      .0      .0      .0   0.   0.   -3.3
  361.542      .0      .0      .6   0.   0.   -3.7
  361.583      .0      .0      .2   0.   0.   -3.7
  361.625      .0      .0      .0   0.   0.   -3.9
  361.667      .0      .0      .8   0.   0.   -4.5
  361.708      .0      .0      .5   0.   0.   -5.0
  361.750      .0      .0      .2   0.   0.   -4.6
  361.792      .0      .0      .0   0.   0.   -6.6
  361.833      .0      .0      .0   0.   0.   -5.4
  361.875      .0      .0      .0   0.   0.   -4.0
  361.917      .0      .0      .0   0.   0.   -4.1
  361.958      .0      .0      .0   0.   0.  -13.2
  362.000      .0      .0      .0   0.   0.  -46.0
  362.042      .0      .1      .0   0.   0.  -58.1
  362.083      .0      .0      .0   0.   0.  -54.2
  362.125      .0      .0      .1   0.   0.  -59.1
  362.167      .0      .0      .0   0.   0.  -63.2
  362.208      .0      .0      .0   0.   0.  -56.9
  362.250      .0      .2      .0   0.   0.  -68.0
  362.292      .0      .0      .0   0.   0.  -69.9
  362.333      .0      .0      .0   0.   0.  -70.7
  362.375      .0      .0      .0   0.   0.  -69.3
  362.417      .0      .0      .0   0.   0.  -52.6
  362.458      .0      .0      .0   0.   0.  -42.1
  362.500      .0      .0      .0   0.   0.  -35.2
  362.542      .0      .0      .1   0.   0.  -13.3
  362.583      .3      .5      .5 166. 100.   -6.1
  362.625      .6      .7      .4  66.  57.  -15.3
  362.667      .0      .1      .3   0.   0.  -16.5
  362.708      .0      .0      .0   0.   0.  -11.0
  362.750      .0      .0      .0   0.   0.  -29.2
  362.792      .0      .0      .0   0.   0.  -21.6
  362.833      .0      .0      .0   0.   0.   -1.4
  362.875      .0      .0      .0   0.   0.  -13.3
  362.917      .0      .0      .0   0.   0.  -24.4
  362.958      .0      .0      .0   0.   0.  -29.7
  363.000      .0      .0      .0   0.   0.  -30.3
  363.042      .0      .0      .0   0.   0.  -29.8
  363.083      .0      .0      .0   0.   0.  -30.7
  363.125      .0      .0      .2   0.   0.  -30.0
  363.167      .0      .0      .6   0.   0.  -19.2
  363.208      .0      .0      .4   0.   0.  -12.7
  363.250      .0      .0      .4   0.   0.  -25.7
  363.292      .0      .0      .4   0.   0.  -27.0
  363.333      .0      .0      .5   0.   0.  -32.9
  363.375      .0      .0      .3   0.   0.  -42.4
  363.417      .0      .0      .1   0.   0.  -53.8
  363.458      .0      .0      .0   0.   0.  -48.7
  363.500      .0      .0      .0   0.   0.  -36.7
  363.542      .1      .1      .2 199. 200.  -79.3
  363.583      .7      .8      .7  99.  88.  -82.5
  363.625      .9     1.0      .8  99.  89.  -80.0
  363.667      .3      .4      .3  99.  75.  -80.3
  363.708      .0      .0      .0   0.   0.  -77.5
  363.750      .0      .0      .0   0.   0.  -45.2
  363.792      .0      .2      .0   0.   0.  -30.2
  363.833      .0      .1      .0   0.   0.  -22.8
  363.875      .0      .0      .0   0.   0.  -48.5
  363.917      .0      .0      .0   0.   0.  -53.4
  363.958      .0      .0      .0   0.   0.  -50.7
  364.000      .0      .0      .0   0.   0.  -36.9
  364.042      .0      .0      .0   0.   0.  -41.3
  364.083      .0      .0      .0   0.   0.  -44.5
  364.125      .0      .0      .0   0.   0.  -34.1
  364.167      .0      .0      .0   0.   0.  -38.1
  364.208      .0      .0      .0   0.   0.  -67.1
  364.250      .0      .0      .0   0.   0.  -36.2
  364.292      .0      .0      .0   0.   0.  -40.3
  364.333      .0      .0      .0   0.   0.  -60.2
  364.375      .0      .0      .0   0.   0.  -60.2
  364.417      .0      .2      .0   0.   0.  -66.6
  364.458      .0      .2      .1   0.   0.  -66.5
  364.500      .0      .0      .2   0.   0.  -67.4
  364.542      .2      .2      .2  99. 100.  -67.2
  364.583      .7      .8      .6  85.  75.  -65.8
  364.625     1.1     1.2     1.0  90.  82.  -64.6
  364.667      .4      .4      .3  75.  75.  -64.3
  364.708      .0      .0      .0   0.   0.  -65.4
  364.750      .0      .0      .0   0.   0.  -65.6
  364.792      .0      .0      .0   0.   0.  -65.8
  364.833      .0      .0      .0   0.   0.  -67.3
  364.875      .0      .0      .2   0.   0.  -68.3
  364.917      .0      .0      .3   0.   0.  -67.9
  364.958      .0      .0      .3   0.   0.  -70.2
  365.000      .0      .0      .3   0.   0.  -72.1
  365.042      .0      .0      .1   0.   0.  -71.2
  365.083      .0      .0      .1   0.   0.  -71.6
  365.125      .0      .0      .0   0.   0.  -70.1
  365.167      .0      .0      .0   0.   0.  -68.2
  365.208      .0      .0      .0   0.   0.  -68.7
  365.250      .0      .0      .0   0.   0.  -70.3
  365.292      .0      .0      .0   0.   0.  -68.3
  365.333      .0      .0      .0   0.   0.  -60.6
  365.375      .0      .0      .1   0.   0.  -27.7
  365.417      .0      .2      .0   0.   0.  -20.5
  365.458      .0      .0      .0   0.   0.  -22.2
