  Jul.Day  S1(up) S2(up)   S(dw)   Alb1  Alb2  net_rad
  229.667   277.9   287.1   218.2  79.  76.   43.2
  229.708   283.9   291.6   221.4  78.  76.   43.6
  229.750   211.5   214.2   170.3  81.  80.   34.7
  229.792   162.5   158.1   136.0  84.  86.   29.4
  229.833    73.7    71.8    64.3  87.  90.   15.5
  229.875    38.5    38.3    35.0  91.  91.    8.0
  229.917    25.9    26.8    25.1  97.  94.    4.7
  229.958     8.2     8.9     8.5 103.  95.    1.7
  230.000     1.1     1.3     1.2 109.  92.     .2
  230.042      .2      .0      .0   0.   0.     .5
  230.083      .0      .0      .0   0.   0.     .9
  230.125      .0      .0      .0   0.   0.     .5
  230.167      .0      .0      .0   0.   0.     .5
  230.208      .2      .0      .0   0.   0.     .3
  230.250     1.1     1.2     1.8 169. 155.    -.5
  230.292     8.4     8.7    13.3 159. 154.   -2.2
  230.333    32.5    34.3    50.4 155. 147.   -4.7
  230.375    48.1    61.6    72.9 151. 118.   -4.0
  230.417    95.0   124.2   109.8 116.  88.    7.0
  230.458   177.9   222.8   188.1 106.  84.   26.0
  230.500   224.4   272.9   226.7 101.  83.   30.3
  230.542   236.8   277.6   228.6  97.  82.   34.3
  230.583   241.4   275.9   225.4  93.  82.   33.4
  230.625   290.7   323.8   262.0  90.  81.   44.3
  230.667   292.0   315.4   253.5  87.  80.   47.7
  230.708   278.6   294.3   233.1  84.  79.   48.1
  230.750   264.9   276.5   219.0  83.  79.   47.5
  230.792   230.6   236.0   185.1  80.  78.   41.2
  230.833   182.1   186.0   146.4  80.  79.   32.2
  230.875   100.7   103.1    81.6  81.  79.   13.1
  230.917    33.0    34.4    27.4  83.  80.    3.0
  230.958     8.5     9.0     7.3  86.  81.   -1.3
  231.000     1.2     1.3     1.1  90.  83.   -3.7
  231.042      .0      .0      .0   0.   0.   -2.8
  231.083      .0      .0      .0   0.   0.   -5.6
  231.125      .0      .0      .0   0.   0.   -7.3
  231.167      .0      .0      .0   0.   0.   -7.8
  231.208      .2      .2      .1  50.  50.  -18.6
  231.250     3.5     3.7     3.0  84.  80.  -31.5
  231.292    19.8    20.9    16.5  83.  79.  -39.1
  231.333    82.7    86.8    67.2  81.  77.   -4.8
  231.375   208.3   217.2   168.8  81.  78.   17.2
  231.417   211.9   220.3   172.9  82.  78.   -2.2
  231.458   383.5   395.2   305.9  80.  77.   -2.3
  231.500   461.1   471.0   361.5  78.  77.  -22.6
  231.542   523.2   531.0   400.8  77.  75.  -33.1
  231.583   539.1   543.5   406.3  75.  75.  -39.4
  231.625   564.9   566.0   420.0  74.  74.  -21.6
  231.667   548.6   548.3   406.5  74.  74.   16.4
  231.708   504.0   502.6   374.7  74.  75.   32.4
  231.750   445.3   441.9   332.7  75.  75.   37.8
  231.792   355.0   351.3   268.3  76.  76.   20.9
  231.833   270.8   265.4   205.1  76.  77.    4.1
  231.875   113.3   110.2    87.1  77.  79.  -23.6
  231.917    68.2    60.9    48.4  71.  80.  -27.3
  231.958    12.1    11.0     9.6  79.  88.  -23.6
  232.000     1.3     1.3     1.1  83.  83.  -33.1
  232.042      .0      .0      .0   0.   0.  -22.8
  232.083      .0      .0      .0   0.   0.  -23.6
  232.125      .0      .0      .0   0.   0.  -49.6
  232.167      .0      .0      .0   0.   0.  -52.6
  232.208      .2      .3      .0   0.   0.  -54.8
  232.250     3.2     3.4     2.9  90.  84.  -54.9
  232.292    19.9    21.3    19.1  96.  90.  -55.9
  232.333    75.8    80.7    65.4  86.  81.  -45.0
  232.375   163.7   172.8   139.6  85.  81.  -12.6
  232.417   266.7   278.2   222.7  84.  80.   17.3
  232.458   353.4   364.6   286.5  81.  79.   24.9
  232.500   437.4   446.9   347.3  79.  78.   31.9
  232.542   462.1   471.1   362.2  78.  77.   20.9
  232.583   449.7   457.2   348.8  78.  76.   32.8
  232.625   478.0   483.6   364.9  76.  75.   43.6
  232.667   412.3   417.4   316.1  77.  76.   61.2
  232.708   440.3   439.7   328.2  75.  75.   28.4
  232.750   341.4   342.8   258.8  76.  75.   45.7
  232.792   235.2   238.3   182.0  77.  76.   33.5
  232.833   312.5   307.8   232.3  74.  75.   38.8
  232.875    86.8    84.5    64.1  74.  76.  -33.7
  232.917    48.6    46.4    34.4  71.  74.  -38.6
  232.958     8.6     8.9     7.3  85.  82.  -34.2
  233.000      .7      .8      .6  85.  75.  -15.8
  233.042      .0      .0      .0   0.   0.  -13.7
  233.083      .0      .0      .0   0.   0.  -14.6
  233.125      .0      .0      .0   0.   0.  -13.0
  233.167      .0      .0      .0   0.   0.   -6.4
  233.208      .2      .2      .0   0.   0.  -17.3
  233.250     1.5     1.6     1.3  85.  80.  -17.5
  233.292    14.0    14.7    11.4  82.  78.  -21.1
  233.333    47.4    49.6    38.1  80.  77.  -10.6
  233.375    94.0    98.5    77.1  82.  78.  -16.6
  233.417   168.5   173.9   133.7  79.  77.   24.3
  233.458   238.1   245.1   187.9  79.  77.   27.5
  233.500   406.2   413.5   314.8  78.  76.   30.6
  233.542   403.3   406.6   307.6  76.  76.   15.5
  233.583   528.2   531.5   396.4  75.  75.   -8.5
  233.625   563.7   564.6   416.9  74.  74.     .4
  233.667   523.8   523.8   385.4  74.  74.   27.1
  233.708   483.9   482.5   356.7  74.  74.   40.9
  233.750   408.4   406.1   302.1  74.  74.   39.5
  233.792   343.2   340.0   254.4  74.  75.   28.5
  233.833   243.9   239.5   180.9  74.  76.    2.6
  233.875   114.8   111.7    83.8  73.  75.  -22.2
  233.917    49.4    43.7    33.4  68.  76.  -38.1
  233.958     9.7     8.2     7.1  73.  87.  -47.7
  234.000      .6      .7      .6  99.  86.  -49.8
  234.042      .0      .0      .0   0.   0.  -53.1
  234.083      .0      .0      .0   0.   0.  -54.7
  234.125      .0      .0      .0   0.   0.  -55.3
  234.167      .0      .0      .0   0.   0.  -53.3
  234.208      .2      .0      .1   0.   0.  -51.6
  234.250     2.6     2.8     2.2  87.  81.  -56.8
  234.292    23.2    25.1    22.8  98.  91.  -56.8
  234.333    91.0    97.3    78.6  86.  81.  -42.6
  234.375   173.7   183.1   144.3  83.  79.  -17.4
  234.417   252.8   263.1   206.8  82.  79.   20.2
  234.458   294.2   303.5   233.6  79.  77.   26.6
  234.500   259.0   265.0   202.8  78.  77.   27.1
  234.542   272.8   280.3   216.0  79.  77.   36.7
  234.583   417.9   425.3   323.0  77.  76.   50.3
  234.625   310.3   318.3   246.1  79.  77.   52.1
  234.667   232.5   239.2   184.7  79.  77.   41.0
  234.708   274.1   280.9   211.9  77.  75.   49.3
  234.750   232.7   237.9   178.3  77.  75.   40.8
  234.792   190.5   194.2   145.1  76.  75.   30.8
  234.833   144.1   146.0   108.7  75.  74.   11.2
  234.875    73.3    75.0    56.1  77.  75.    2.0
  234.917    30.8    31.4    23.7  77.  75.  -17.2
  234.958     5.3     5.4     4.2  80.  78.  -30.0
  235.000      .4      .4      .3  75.  75.  -40.7
  235.042      .0      .0      .0   0.   0.  -27.8
  235.083      .0      .0      .0   0.   0.  -27.2
  235.125      .0      .0      .0   0.   0.  -18.4
  235.167      .0      .0      .0   0.   0.  -20.4
  235.208      .0      .0      .0   0.   0.   -5.0
  235.250      .4      .4      .3  75.  75.   -2.5
  235.292     5.1     5.4     4.4  87.  82.    -.9
  235.333    34.7    36.2    28.3  81.  78.   -4.9
  235.375    88.5    91.8    71.3  81.  78.    3.8
  235.417   142.5   147.3   112.6  79.  76.   23.8
  235.458   256.4   263.7   196.6  77.  75.   48.6
  235.500   190.6   197.2   148.2  78.  75.   34.6
  235.542   264.5   271.2   200.7  76.  74.   51.7
  235.583   378.9   385.0   280.3  74.  73.   61.3
  235.625   258.0   262.0   191.4  74.  73.   28.1
  235.667   348.6   352.3   257.4  74.  73.   31.8
  235.708   361.7   366.0   269.6  75.  74.   43.1
  235.750   231.0   236.2   177.4  77.  75.   21.5
  235.792   360.1   361.8   266.8  74.  74.   51.8
  235.833   231.4   233.7   171.3  74.  73.   35.1
  235.875    61.0    62.6    46.9  77.  75.   -6.1
  235.917    19.0    19.8    14.8  78.  75.  -15.0
  235.958     3.0     3.1     2.4  82.  79.  -11.2
  236.000      .0      .0      .0   0.   0.  -11.5
  236.042      .0      .0      .0   0.   0.   -8.5
  236.083      .0      .0      .0   0.   0.     .0
  236.125      .0      .0      .0   0.   0.   -1.6
  236.167      .0      .0      .0   0.   0.   -9.3
  236.208      .0      .0      .0   0.   0.   -8.5
  236.250      .6      .7      .6  99.  86.  -10.0
  236.292    10.6    11.4     8.6  81.  75.  -10.2
  236.333    47.4    49.9    36.0  76.  72.  -12.6
  236.375   111.7   116.3    84.5  76.  73.   -3.1
  236.417   181.0   188.1   138.1  76.  73.   21.9
  236.458   274.2   283.1   204.8  75.  72.   34.2
  236.500   254.9   262.4   189.9  74.  72.   33.0
  236.542   296.8   305.3   221.9  75.  73.   39.5
  236.583   343.5   352.0   254.6  74.  72.   48.4
  236.625   366.8   374.7   270.1  74.  72.   51.9
  236.667   396.4   402.3   286.9  72.  71.   58.0
  236.708   373.0   376.7   267.4  72.  71.   53.6
  236.750   261.8   263.8   188.1  72.  71.   27.9
  236.792   333.1   330.7   234.0  70.  71.   41.5
  236.833   162.8   161.6   116.0  71.  72.    6.2
  236.875    74.5    75.2    54.5  73.  73.  -12.6
  236.917    48.0    44.9    30.6  64.  68.  -18.8
  236.958     9.4     8.6     6.6  70.  77.  -40.5
  237.000      .4      .3      .2  50.  67.  -46.3
  237.042      .0      .0      .0   0.   0.  -46.2
  237.083      .0      .0      .0   0.   0.  -46.2
  237.125      .0      .0      .0   0.   0.  -44.7
  237.167      .0      .0      .0   0.   0.  -42.0
  237.208      .0      .0      .0   0.   0.  -40.4
  237.250     1.2     1.2     1.0  81.  82.  -42.8
  237.292    11.0    11.8     9.4  86.  80.  -47.7
  237.333    59.6    63.9    48.9  82.  77.  -28.8
  237.375   152.4   160.2   118.4  78.  74.  -17.5
  237.417   104.9   109.1    82.1  78.  75.   -5.5
  237.458   347.5   357.5   262.3  75.  73.   57.9
  237.500   411.3   419.3   304.5  74.  73.   59.0
  237.542   262.2   267.9   194.5  74.  73.   31.2
  237.583   368.9   374.6   269.5  73.  72.   46.1
  237.625   457.8   460.2   326.4  71.  71.   45.2
  237.667   516.1   516.0   361.7  70.  70.   51.4
  237.708   462.8   460.6   324.0  70.  70.   54.8
  237.750   371.8   369.5   261.9  70.  71.   46.3
  237.792   292.8   289.7   207.5  71.  72.   36.9
  237.833   211.8   208.1   149.2  70.  72.   20.5
  237.875   126.2   121.7    84.7  67.  70.   -5.4
  237.917    44.4    39.7    25.0  56.  63.  -30.2
  237.958     6.2     5.1     4.1  67.  81.  -43.1
  238.000      .2      .3      .2  99.  67.  -45.4
  238.042      .0      .0      .0   0.   0.  -45.0
  238.083      .0      .0      .0   0.   0.  -45.8
  238.125      .0      .0      .0   0.   0.  -45.1
  238.167      .0      .0      .0   0.   0.  -47.4
  238.208      .0      .0      .0   0.   0.  -48.4
  238.250     1.0     1.1      .7  77.  70.  -50.2
  238.292    12.2    13.6    12.3 100.  91.  -54.6
  238.333    62.7    68.5    55.6  89.  81.  -53.1
  238.375   148.3   157.2   120.4  81.  77.  -48.4
  238.417   236.0   246.1   188.9  80.  77.   18.6
  238.458   328.3   338.5   253.0  77.  75.   44.7
  238.500   409.9   418.5   309.0  75.  74.   48.1
  238.542   474.9   481.5   347.5  73.  72.   47.8
  238.583   515.8   518.9   369.3  72.  71.   46.4
  238.625   527.8   527.8   370.6  70.  70.   45.8
  238.667   508.8   508.1   355.3  70.  70.   54.7
  238.708   464.5   461.7   324.9  70.  70.   55.7
  238.750   395.3   392.2   277.8  70.  71.   53.3
  238.792   309.7   306.1   218.1  70.  71.   39.8
  238.833   217.6   213.5   152.5  70.  71.   22.6
  238.875   127.9   122.8    83.9  66.  68.   -2.3
  238.917    44.0    38.9    23.0  52.  59.  -28.6
  238.958     5.8     4.9     3.9  68.  80.  -42.6
  239.000      .2      .2      .1  50.  50.  -45.7
  239.042      .0      .0      .0   0.   0.  -45.4
  239.083      .0      .0      .0   0.   0.  -45.6
  239.125      .0      .0      .0   0.   0.  -46.7
  239.167      .0      .0      .0   0.   0.  -47.9
  239.208      .0      .0      .0   0.   0.  -48.7
  239.250     1.1     1.1      .7  70.  70.  -48.5
  239.292    12.0    13.2    12.0  99.  90.  -50.5
  239.333    59.4    65.0    53.2  89.  82.  -54.2
  239.375   138.5   146.8   112.7  81.  77.  -41.0
  239.417   224.6   233.5   179.2  80.  77.   15.6
  239.458   318.7   328.5   244.6  77.  74.   43.9
  239.500   403.5   411.9   302.2  75.  73.   49.4
  239.542   468.4   474.9   341.3  73.  72.   47.7
  239.583   509.2   512.2   363.7  71.  71.   53.3
  239.625   521.6   521.5   367.0  70.  70.   62.0
  239.667   503.2   502.2   351.9  70.  70.   75.6
  239.708   458.3   455.3   321.0  70.  71.   74.9
  239.750   389.3   386.2   274.5  71.  71.   46.3
  239.792   302.4   298.8   214.9  71.  72.   21.9
  239.833   209.6   205.5   149.5  71.  73.   11.4
  239.875   120.3   115.3    80.0  66.  69.   -4.7
  239.917    38.3    33.9    20.4  53.  60.  -27.2
  239.958     4.6     4.0     3.3  72.  82.  -39.9
  240.000      .2      .2      .1  50.  50.  -40.9
  240.042      .0      .0      .0   0.   0.  -40.5
  240.083      .0      .0      .0   0.   0.  -40.9
  240.125      .0      .0      .0   0.   0.  -40.1
  240.167      .0      .0      .0   0.   0.  -40.9
  240.208      .0      .0      .0   0.   0.  -41.4
  240.250      .6      .6      .5  83.  83.  -41.9
  240.292     8.7     9.5     8.2  93.  86.  -43.1
  240.333    46.5    51.0    42.1  90.  82.  -43.3
  240.375   128.4   136.2   105.6  82.  78.  -42.7
  240.417   219.9   229.5   175.5  80.  76.   10.1
  240.458   312.1   321.5   240.0  77.  75.   48.8
  240.500   392.9   400.9   295.4  75.  74.   53.2
  240.542   461.6   467.6   338.3  73.  72.   52.9
  240.583   505.3   507.7   364.0  72.  72.   56.8
  240.625   517.6   517.2   368.3  71.  71.   60.8
  240.667   496.1   494.6   351.5  71.  71.   69.5
  240.708   449.7   446.1   319.1  71.  72.   67.4
  240.750   382.3   378.6   273.8  72.  72.   43.8
  240.792   293.1   289.2   211.3  72.  73.   22.4
  240.833   196.2   192.1   141.4  72.  74.    8.6
  240.875   104.6   100.6    71.1  68.  71.  -14.7
  240.917    20.2    19.3    13.8  68.  71.  -42.9
  240.958     3.2     3.1     2.4  76.  79.  -48.0
  241.000      .2      .0      .0   0.   0.  -49.0
  241.042      .0      .0      .0   0.   0.  -47.1
  241.083      .0      .0      .0   0.   0.  -42.7
  241.125      .0      .0      .0   0.   0.  -48.8
  241.167      .0      .0      .0   0.   0.  -50.7
  241.208      .0      .0      .0   0.   0.  -51.0
  241.250      .5      .6      .4  80.  67.  -52.1
  241.292     8.4     9.2     7.9  94.  86.  -53.2
  241.333    47.6    52.6    45.2  95.  86.  -54.1
  241.375   131.7   139.9   110.5  84.  79.  -49.5
  241.417   219.9   229.4   175.7  80.  77.   -1.1
  241.458   314.7   323.8   242.3  77.  75.   46.4
  241.500   399.1   406.7   299.9  75.  74.   61.1
  241.542   462.4   467.8   339.0  73.  72.   71.3
  241.583   504.8   506.5   363.6  72.  72.   80.1
  241.625   516.5   515.4   368.2  71.  71.   80.5
  241.667   496.9   494.4   352.7  71.  71.   91.3
  241.708   454.6   450.6   323.9  71.  72.   88.8
  241.750   383.2   379.3   275.6  72.  73.   68.2
  241.792   294.9   290.6   213.2  72.  73.   40.2
  241.833   201.1   196.6   145.5  72.  74.   12.8
  241.875   106.4   101.4    71.1  67.  70.  -14.1
  241.917    19.9    18.8    13.2  66.  70.  -35.2
  241.958     2.3     2.2     1.8  77.  81.  -41.4
  242.000      .1      .0      .0   0.   0.  -41.8
  242.042      .0      .0      .0   0.   0.  -41.9
  242.083      .0      .0      .0   0.   0.  -42.3
  242.125      .0      .0      .0   0.   0.  -44.1
  242.167      .0      .0      .0   0.   0.  -44.6
  242.208      .0      .0      .0   0.   0.  -44.6
  242.250      .3      .3      .3  99. 100.  -45.1
  242.292     6.9     7.5     6.7  96.  89.  -46.5
  242.333    45.3    50.4    45.5 101.  90.  -51.0
  242.375   101.3   108.0    89.3  88.  83.  -46.5
  242.417   218.3   228.1   175.2  80.  77.   12.6
  242.458   317.9   327.8   243.8  77.  74.   58.2
  242.500   368.2   375.9   277.0  75.  74.   63.6
  242.542   483.1   490.1   356.6  74.  73.   71.2
  242.583   454.4   458.1   330.8  73.  72.   41.5
  242.625   482.4   483.3   346.5  72.  72.   35.1
  242.667   383.6   384.6   278.8  73.  72.   26.9
  242.708   429.8   427.5   309.6  72.  72.   25.3
  242.750   372.5   369.6   270.6  73.  73.   22.6
  242.792   259.0   255.7   190.9  74.  75.    9.9
  242.833   170.2   166.8   125.3  74.  75.  -15.7
  242.875    38.5    38.8    30.4  79.  78.  -36.0
  242.917    13.5    13.9    10.9  81.  79.  -26.6
  242.958     1.1     1.2     1.0  90.  82.  -29.3
  243.000      .1      .0      .0   0.   0.  -33.3
  243.042      .0      .0      .0   0.   0.  -30.4
  243.083      .0      .0      .0   0.   0.  -10.8
  243.125      .0      .0      .0   0.   0.   -3.6
  243.167      .0      .0      .0   0.   0.   -2.4
  243.208      .0      .0      .0   0.   0.   -2.4
  243.250      .0      .2      .0   0.   0.   -2.3
  243.292     3.0     3.2     2.8  92.  87.   -2.4
  243.333    23.4    24.6    21.5  92.  88.   -2.3
  243.375    47.8    50.0    44.2  92.  88.   -6.6
  243.417   122.9   127.7   113.4  92.  89.    5.3
  243.458   159.3   165.3   147.4  93.  89.    4.4
  243.500   282.8   291.6   261.3  92.  90.    7.4
  243.542   216.6   223.7   201.2  93.  90.    3.7
  243.583   247.6   255.8   231.8  94.  91.    3.0
  243.625   282.6   291.9   264.1  93.  90.    2.8
  243.667   248.5   257.0   233.0  94.  91.    1.6
  243.708   239.9   247.8   225.2  94.  91.    1.5
  243.750   176.6   182.2   166.3  94.  91.     .7
  243.792   123.5   127.5   116.6  94.  91.     .3
  243.833    74.8    77.3    70.6  95.  91.    -.5
  243.875    48.7    50.4    46.0  94.  91.   -2.0
  243.917    21.6    22.4    20.2  94.  90.   -2.2
  243.958     1.7     1.8     1.7  99.  94.   -3.1
  244.000      .0      .0      .0   0.   0.   -4.9
  244.042      .0      .0      .0   0.   0.   -5.9
  244.083      .0      .0      .0   0.   0.   -3.9
  244.125      .0      .1      .0   0.   0.   -4.6
  244.167      .0      .0      .0   0.   0.   -2.9
  244.208      .0      .1      .0   0.   0.   -2.8
  244.250      .0      .2      .0   0.   0.   -4.5
  244.292     2.9     3.0     2.8  96.  93.   -5.1
  244.333    20.7    21.5    20.1  97.  94.   -1.9
  244.375    66.2    66.2    65.0  98.  98.    4.6
  244.417   102.4   101.9    97.2  95.  95.    1.7
  244.458   220.3   217.3   202.6  92.  93.   -5.9
  244.500   275.3   278.9   246.8  90.  88.     .8
  244.542   311.2   322.0   284.9  92.  88.    2.5
  244.583   377.0   386.7   345.6  92.  89.    3.6
  244.625   353.1   360.3   325.5  92.  90.    1.3
  244.667   336.3   343.2   309.2  92.  90.    -.1
  244.708   335.3   339.5   303.6  91.  89.   -2.9
  244.750   254.5   258.9   233.3  92.  90.   -4.2
  244.792   177.2   181.8   165.2  93.  91.    1.5
  244.833   118.6   121.6   110.1  93.  91.     .6
  244.875    57.3    59.7    54.1  94.  91.   -1.1
  244.917    14.0    14.6    13.3  96.  91.   -2.2
  244.958     1.3     1.4     1.3  99.  92.   -3.8
  245.000      .0      .1      .0   0.   0.   -4.1
  245.042      .0      .0      .0   0.   0.   -4.2
  245.083      .0      .0      .0   0.   0.   -3.8
  245.125      .0      .0      .0   0.   0.   -3.4
  245.167      .0      .0      .0   0.   0.   -1.6
  245.208      .0      .0      .0   0.   0.    -.5
  245.250      .0      .0      .0   0.   0.    -.8
  245.292     2.1     2.1     3.0 139. 140.    -.7
  245.333    24.1    24.2    32.6 136. 135.    2.0
  245.375    53.6    52.9    74.5 139. 141.    1.1
  245.417    86.9    86.6   119.7 138. 138.   -5.7
  245.458   140.6   138.7   191.8 136. 138.   -9.0
  245.500   182.3   179.7   267.3 147. 149.  -28.8
  245.542   224.3   257.9   312.4 139. 121.  -33.1
  245.583   266.0   378.7   340.5 128.  90.  -31.6
  245.625   273.8   362.9   326.8 119.  90.  -25.3
  245.667   250.8   323.1   292.0 116.  90.  -21.8
  245.708   356.1   427.5   382.8 107.  90.  -22.1
  245.750   207.8   240.5   217.0 104.  90.  -13.4
  245.792   154.2   163.8   149.1  97.  91.   -7.6
  245.833    84.4    86.8    79.3  94.  91.   -6.0
  245.875    62.8    64.3    58.5  93.  91.   -4.8
  245.917    13.4    13.8    12.6  94.  92.   -4.2
  245.958      .6      .6      .5  83.  83.   -4.4
  246.000      .1      .0      .0   0.   0.   -6.6
  246.042      .0      .0      .0   0.   0.   -6.5
  246.083      .0      .0      .0   0.   0.   -6.4
  246.125      .0      .0      .0   0.   0.   -4.2
  246.167      .0      .0      .0   0.   0.   -4.8
  246.208      .1      .0      .0   0.   0.   -4.1
  246.250      .1      .0      .1   0.   0.   -1.9
  246.292     3.0     3.1     2.9  96.  93.   -1.7
  246.333    28.4    29.4    26.5  93.  90.     .2
  246.375   104.7   107.5    96.4  92.  90.     .4
  246.417   142.4   146.3   130.8  92.  89.   -2.2
  246.458   221.3   226.9   201.8  91.  89.    5.8
  246.500   237.3   242.6   218.0  92.  90.    1.9
  246.542   286.0   293.2   266.2  93.  91.   -1.8
  246.583   376.7   385.4   347.1  92.  90.    1.8
  246.625   440.0   447.1   393.9  90.  88.     .0
  246.667   488.3   490.7   430.6  88.  88.   12.2
  246.708   417.4   416.8   364.6  87.  87.   12.7
  246.750   347.9   345.1   303.9  87.  88.   18.3
  246.792   260.8   256.3   226.8  87.  88.   18.6
  246.833   168.7   163.2   143.2  85.  88.   -1.9
  246.875    77.2    70.2    58.5  76.  83.  -20.6
  246.917    14.3    12.1     9.7  68.  81.  -23.3
  246.958      .6      .5      .5  83. 100.  -27.0
  247.000      .0      .0      .0   0.   0.  -25.3
  247.042      .0      .0      .0   0.   0.  -23.9
  247.083      .0      .0      .0   0.   0.  -27.0
  247.125      .0      .0      .0   0.   0.  -29.9
  247.167      .0      .0      .0   0.   0.  -29.7
  247.208      .0      .0      .0   0.   0.  -26.9
  247.250      .0      .0      .0   0.   0.  -25.5
  247.292     2.4     2.6     2.3  95.  88.  -25.4
  247.333    25.2    26.7    24.0  95.  90.  -29.2
  247.375    99.1   106.5    91.4  92.  86.  -41.2
  247.417   184.9   195.7   170.1  92.  87.   -9.7
  247.458   280.5   291.9   253.5  90.  87.    6.1
  247.500   344.1   354.6   306.5  89.  86.    7.2
  247.542   425.5   435.6   372.2  87.  85.    -.3
  247.583   462.2   469.4   399.3  86.  85.  -22.0
  247.625   471.5   476.0   404.8  86.  85.  -27.0
  247.667   454.9   456.7   389.8  86.  85.   -4.5
  247.708   404.9   404.6   348.1  86.  86.    5.4
  247.750   334.2   332.2   288.2  86.  87.   16.6
  247.792   246.2   242.6   212.1  86.  87.    9.5
  247.833   151.1   146.9   128.2  85.  87.   -9.5
  247.875    65.7    60.1    50.5  77.  84.  -23.8
  247.917    11.6    10.2     8.5  73.  83.  -23.7
  247.958      .4      .4      .4  99. 100.  -26.5
  248.000      .0      .0      .0   0.   0.  -26.6
  248.042      .0      .0      .0   0.   0.  -24.9
  248.083      .0      .0      .0   0.   0.  -25.1
  248.125      .0      .0      .0   0.   0.  -25.4
  248.167      .0      .0      .0   0.   0.  -25.1
  248.208      .0      .0      .0   0.   0.  -25.4
  248.250      .0      .0      .0   0.   0.  -22.6
  248.292     1.5     1.6     1.5  99.  93.   -3.7
  248.333    13.4    14.1    13.0  97.  93.    1.3
  248.375    47.7    51.0    46.4  97.  91.   -1.9
  248.417   100.6   108.2    98.0  97.  91.    3.0
  248.458   152.9   162.1   147.1  96.  91.    4.7
  248.500   204.1   211.5   191.5  94.  91.    4.8
  248.542   277.2   284.2   256.9  93.  90.    5.6
  248.583   284.1   291.9   264.7  93.  91.    4.1
  248.625   305.9   314.1   283.7  93.  90.    4.6
  248.667   325.5   333.3   299.1  92.  90.    6.5
  248.708   260.4   267.4   241.2  93.  90.    3.3
  248.750   200.5   206.6   186.8  93.  90.     .8
  248.792   125.0   129.4   117.0  94.  90.     .3
  248.833    55.3    57.4    52.2  94.  91.    -.6
  248.875    19.8    20.8    19.0  96.  91.   -1.5
  248.917     4.8     5.1     4.7  97.  92.   -3.1
  248.958      .1      .1      .2 199. 200.   -3.7
  249.000      .0      .0      .0   0.   0.   -4.5
  249.042      .0      .0      .0   0.   0.  -24.4
  249.083      .0      .0      .0   0.   0.   -4.0
  249.125      .0      .0      .0   0.   0.   -4.6
  249.167      .0      .0      .0   0.   0.   -3.2
  249.208      .0      .0      .0   0.   0.   -1.4
  249.250      .0      .0      .0   0.   0.   -2.0
  249.292     2.7     2.9     2.5  95.  89.   -2.2
  249.333    43.1    44.8    39.9  93.  89.     .4
  249.375    99.4   102.6    91.7  92.  89.    9.4
  249.417   215.5   222.1   197.5  92.  89.   15.9
  249.458   300.7   310.8   274.1  91.  88.   11.2
  249.500   243.1   250.3   223.7  92.  89.    4.0
  249.542   280.0   287.2   255.7  91.  89.    4.3
  249.583   317.0   324.6   288.3  91.  89.    4.3
  249.625   479.7   487.7   419.3  87.  86.  -13.2
  249.667   451.0   458.0   393.7  87.  86.   -2.3
  249.708   298.1   301.9   267.8  90.  89.    6.6
  249.750   188.6   192.8   172.4  91.  89.    4.7
  249.792   128.4   131.5   118.2  92.  90.    2.5
  249.833   103.5   105.9    94.9  92.  90.     .5
  249.875    35.9    37.0    33.2  92.  90.   -3.9
  249.917     4.4     4.6     4.1  95.  91.   -5.6
  249.958      .1      .1      .1  99. 100.   -4.3
  250.000      .0      .0      .0   0.   0.   -3.6
  250.042      .0      .0      .0   0.   0.   -3.4
  250.083      .0      .0      .0   0.   0.   -3.8
  250.125      .0      .0      .0   0.   0.   -3.9
  250.167      .0      .0      .0   0.   0.   -3.9
  250.208      .0      .0      .0   0.   0.   -6.4
  250.250      .0      .0      .0   0.   0.   -4.1
  250.292     1.0     1.1     1.0  99.  90.   -4.2
  250.333     9.3     9.7     8.9  96.  91.   -7.4
  250.375    70.9    74.2    66.2  93.  89.     .7
  250.417   115.0   119.4   106.1  92.  89.    3.2
  250.458   201.9   208.1   183.6  91.  88.   -1.5
  250.500   282.2   289.7   257.6  91.  89.    3.7
  250.542   311.4   319.2   285.2  92.  89.    4.3
  250.583   306.9   315.2   283.8  92.  90.    4.3
  250.625   304.5   312.6   281.4  92.  90.    5.0
  250.667   303.2   310.3   278.1  92.  90.    8.1
  250.708   250.7   254.8   227.3  91.  89.    2.8
  250.750   237.2   239.8   213.0  90.  89.    4.6
  250.792   195.7   196.8   175.3  90.  89.     .5
  250.833    86.6    86.8    78.3  90.  90.  -10.3
  250.875    28.3    28.7    26.3  93.  92.  -16.4
  250.917     5.0     5.1     4.8  95.  94.  -25.3
  250.958      .1      .0      .0   0.   0.  -20.3
  251.000      .0      .0      .0   0.   0.  -29.2
  251.042      .0      .0      .0   0.   0.  -25.9
  251.083      .0      .0      .0   0.   0.  -25.4
  251.125      .0      .0      .0   0.   0.  -32.5
  251.167      .0      .0      .0   0.   0.  -37.5
  251.208      .0      .0      .0   0.   0.  -40.0
  251.250      .0      .0      .0   0.   0.  -42.7
  251.292     1.3     1.4     1.3  99.  92.  -42.7
  251.333    17.1    19.7    19.9 116. 101.  -49.0
  251.375    83.1    91.1    80.0  96.  88.  -56.7
  251.417   171.3   181.1   157.2  92.  87.  -23.5
