  Jul.Day  S1(up)  S2(up)  S(dw) net_rad lnet lout lin
  234.792   190.5   194.2   145.1    2.3  -43.1 -310.1 -353.1
  234.833   144.1   146.0   108.7     .8  -34.6 -310.1 -344.6
  234.875    73.3    75.0    56.1     .2  -17.0 -311.9 -328.8
  234.917    30.8    31.4    23.7  -16.5  -23.6 -311.9 -335.4
  234.958     5.3     5.4     4.2  -28.8  -29.9 -311.9 -341.8
  235.001      .4      .4      .3  -39.1  -39.2 -310.5 -349.7
  235.042      .0      .0      .0  -26.8  -26.8 -310.5 -337.3
  235.084      .0      .0      .0  -26.2  -26.2 -310.5 -336.7
  235.125      .0      .0      .0  -17.7  -17.7 -304.8 -322.5
  235.167      .0      .0      .0  -19.7  -19.7 -304.8 -324.5
  235.208      .0      .0      .0   -4.8   -4.8 -304.8 -309.6
  235.250      .4      .4      .3   -2.4   -2.5 -305.7 -308.2
  235.292     5.1     5.4     4.4    -.8   -1.5 -305.7 -307.2
  235.333    34.7    36.2    28.3   -4.7  -11.1 -305.7 -316.8
  235.375    88.5    91.8    71.3     .3  -16.9 -307.8 -324.8
  235.417   142.5   147.3   112.6    1.8  -28.1 -307.8 -335.9
  235.458   256.4   263.7   196.6    3.7  -56.2 -307.8 -364.0
  235.500   190.6   197.2   148.2    2.6  -39.8 -311.9 -351.7
  235.542   264.5   271.2   200.7    3.9  -59.9 -311.9 -371.8
  235.583   378.9   385.0   280.3    4.6  -94.0 -311.9 -405.9
  235.625   258.0   262.0   191.4    2.1  -64.5 -312.3 -376.8
  235.667   348.6   352.3   257.4    2.4  -88.9 -312.3 -401.2
  235.708   361.7   366.0   269.6    3.2  -88.9 -312.3 -401.3
  235.750   231.0   236.2   177.4    1.6  -51.9 -313.7 -365.6
  235.792   360.1   361.8   266.8    3.9  -89.4 -313.7 -403.1
  235.833   231.4   233.7   171.3    2.6  -57.5 -313.7 -371.2
  235.875    61.0    62.6    46.9   -5.8  -19.9 -315.1 -335.0
  235.917    19.0    19.8    14.8  -14.5  -18.6 -315.1 -333.7
  235.958     3.0     3.1     2.4  -10.8  -11.3 -315.1 -326.4
  236.001      .0      .0      .0  -11.1  -11.1 -315.1 -326.1
  236.042      .0      .0      .0   -8.1   -8.1 -315.1 -323.2
  236.084      .0      .0      .0     .0     .0 -315.1 -315.1
  236.125      .0      .0      .0   -1.5   -1.5 -316.0 -317.6
  236.167      .0      .0      .0   -8.9   -8.9 -316.0 -325.0
  236.208      .0      .0      .0   -8.2   -8.2 -316.0 -324.2
  236.250      .6      .7      .6   -9.6   -9.6 -318.9 -328.5
  236.292    10.6    11.4     8.6   -9.8  -11.9 -318.9 -330.8
  236.333    47.4    49.9    36.0  -12.1  -23.5 -318.9 -342.4
  236.375   111.7   116.3    84.5   -2.9  -30.1 -317.9 -348.1
  236.417   181.0   188.1   138.1    1.6  -41.3 -317.9 -359.2
  236.458   274.2   283.1   204.8    2.6  -66.8 -317.9 -384.7
  236.500   254.9   262.4   189.9    2.5  -62.5 -316.5 -379.0
  236.542   296.8   305.3   221.9    3.0  -71.9 -316.5 -388.4
  236.583   343.5   352.0   254.6    3.6  -85.3 -316.5 -401.8
  236.625   366.8   374.7   270.1    3.9  -92.8 -306.5 -399.3
  236.667   396.4   402.3   286.9    4.4 -105.1 -306.5 -411.6
  236.708   373.0   376.7   267.4    4.0 -101.6 -306.5 -408.1
  236.750   261.8   263.8   188.1    2.1  -71.5 -310.1 -381.6
  236.792   333.1   330.7   234.0    3.1  -96.0 -310.1 -406.1
  236.833   162.8   161.6   116.0     .5  -46.4 -310.1 -356.4
  236.875    74.5    75.2    54.5  -12.1  -32.1 -310.1 -342.1
  236.917    48.0    44.9    30.6  -18.1  -35.5 -310.1 -345.5
  236.958     9.4     8.6     6.6  -39.0  -41.8 -310.1 -351.8
  237.001      .4      .3      .2  -44.5  -44.7 -303.1 -347.9
  237.042      .0      .0      .0  -44.4  -44.4 -303.1 -347.5
  237.084      .0      .0      .0  -44.4  -44.4 -303.1 -347.5
  237.125      .0      .0      .0  -43.0  -43.0 -293.9 -336.9
  237.167      .0      .0      .0  -40.4  -40.4 -293.9 -334.3
  237.208      .0      .0      .0  -38.9  -38.9 -293.9 -332.8
  237.250     1.2     1.2     1.0  -41.2  -41.4 -284.1 -325.5
  237.292    11.0    11.8     9.4  -45.9  -47.4 -284.1 -331.5
  237.333    59.6    63.9    48.9  -27.7  -38.4 -284.1 -322.5
  237.375   152.4   160.2   118.4  -16.8  -50.8 -278.1 -328.9
  237.417   104.9   109.1    82.1   -5.3  -28.1 -278.1 -306.2
  237.458   347.5   357.5   262.3    4.4  -80.9 -278.1 -358.9
  237.500   411.3   419.3   304.5    4.4 -102.3 -284.4 -386.7
  237.542   262.2   267.9   194.5    2.3  -65.4 -284.4 -349.8
  237.583   368.9   374.6   269.5    3.5  -96.0 -284.4 -380.4
  237.625   457.8   460.2   326.4    3.4 -128.0 -296.6 -424.6
  237.667   516.1   516.0   361.7    3.9 -150.5 -296.6 -447.1
  237.708   462.8   460.6   324.0    4.1 -134.7 -296.6 -431.3
  237.750   371.8   369.5   261.9    3.5 -106.3 -305.7 -412.0
  237.792   292.8   289.7   207.5    2.8  -82.6 -305.7 -388.2
  237.833   211.8   208.1   149.2    1.5  -61.0 -305.7 -366.7
  237.875   126.2   121.7    84.7   -5.2  -46.6 -306.5 -353.2
  237.917    44.4    39.7    25.0  -29.1  -48.5 -306.5 -355.0
  237.958     6.2     5.1     4.1  -41.5  -43.5 -306.5 -350.0
  238.001      .2      .3      .2  -43.7  -43.7 -300.6 -344.3
  238.042      .0      .0      .0  -43.3  -43.3 -300.6 -343.9
  238.084      .0      .0      .0  -44.1  -44.1 -300.6 -344.7
  238.125      .0      .0      .0  -43.4  -43.4 -293.1 -336.5
  238.167      .0      .0      .0  -45.6  -45.6 -293.1 -338.7
  238.208      .0      .0      .0  -46.5  -46.5 -293.1 -339.7
  238.250     1.0     1.1      .7  -48.3  -48.5 -289.4 -337.9
  238.292    12.2    13.6    12.3  -52.5  -52.5 -289.4 -341.9
  238.333    62.7    68.5    55.6  -51.1  -58.2 -289.4 -347.6
  238.375   148.3   157.2   120.4  -46.6  -74.5 -288.0 -362.5
  238.417   236.0   246.1   188.9    1.4  -45.7 -288.0 -333.7
  238.458   328.3   338.5   253.0    3.4  -71.9 -288.0 -359.9
  238.500   409.9   418.5   309.0    3.6  -97.3 -293.1 -390.4
  238.542   474.9   481.5   347.5    3.6 -123.8 -293.1 -417.0
  238.583   515.8   518.9   369.3    3.5 -143.0 -293.1 -436.1
  238.625   527.8   527.8   370.6    3.4 -153.7 -307.0 -460.7
  238.667   508.8   508.1   355.3    4.1 -149.4 -307.0 -456.4
  238.708   464.5   461.7   324.9    4.2 -135.5 -307.0 -442.4
  238.750   395.3   392.2   277.8    4.0 -113.5 -313.7 -427.1
  238.792   309.7   306.1   218.1    3.0  -88.6 -313.7 -402.3
  238.833   217.6   213.5   152.5    1.7  -63.3 -313.7 -377.0
  238.875   127.9   122.8    83.9   -2.3  -46.3 -314.6 -360.9
  238.917    44.0    38.9    23.0  -27.5  -48.5 -314.6 -363.1
  238.958     5.8     4.9     3.9  -41.0  -42.9 -314.6 -357.5
  239.001      .2      .2      .1  -44.0  -44.1 -311.0 -355.0
  239.042      .0      .0      .0  -43.7  -43.7 -311.0 -354.6
  239.084      .0      .0      .0  -43.8  -43.8 -311.0 -354.8
  239.125      .0      .0      .0  -44.9  -44.9 -305.2 -350.2
  239.167      .0      .0      .0  -46.1  -46.1 -305.2 -351.3
  239.208      .0      .0      .0  -46.9  -46.9 -305.2 -352.1
  239.250     1.1     1.1      .7  -46.6  -46.9 -300.2 -347.2
  239.292    12.0    13.2    12.0  -48.5  -48.6 -300.2 -348.8
  239.333    59.4    65.0    53.2  -52.2  -58.4 -300.2 -358.6
  239.375   138.5   146.8   112.7  -39.4  -65.2 -293.9 -359.1
  239.417   224.6   233.5   179.2    1.2  -44.2 -293.9 -338.1
  239.458   318.7   328.5   244.6    3.3  -70.9 -293.9 -364.8
  239.500   403.5   411.9   302.2    3.7  -97.6 -292.0 -389.6
  239.542   468.4   474.9   341.3    3.6 -123.6 -292.0 -415.6
  239.583   509.2   512.2   363.7    4.0 -141.5 -292.0 -433.5
  239.625   521.6   521.5   367.0    4.7 -149.9 -301.0 -451.0
  239.667   503.2   502.2   351.9    5.7 -145.6 -301.0 -446.7
  239.708   458.3   455.3   321.0    5.6 -131.7 -301.0 -432.7
  239.750   389.3   386.2   274.5    3.5 -111.3 -307.8 -419.1
  239.792   302.4   298.8   214.9    1.6  -85.9 -307.8 -393.7
  239.833   209.6   205.5   149.5     .9  -59.3 -307.8 -367.1
  239.875   120.3   115.3    80.0   -4.6  -44.9 -307.4 -352.3
  239.917    38.3    33.9    20.4  -26.2  -44.1 -307.4 -351.5
  239.958     4.6     4.0     3.3  -38.4  -39.7 -307.4 -347.1
  240.001      .2      .2      .1  -39.4  -39.5 -298.2 -337.7
  240.042      .0      .0      .0  -38.9  -38.9 -298.2 -337.1
  240.084      .0      .0      .0  -39.4  -39.4 -298.2 -337.6
  240.125      .0      .0      .0  -38.6  -38.6 -285.8 -324.4
  240.167      .0      .0      .0  -39.4  -39.4 -285.8 -325.2
  240.208      .0      .0      .0  -39.8  -39.8 -285.8 -325.7
  240.250      .6      .6      .5  -40.3  -40.4 -279.7 -320.1
  240.292     8.7     9.5     8.2  -41.5  -42.0 -279.7 -321.7
  240.333    46.5    51.0    42.1  -41.6  -46.1 -279.7 -325.8
  240.375   128.4   136.2   105.6  -41.0  -63.9 -274.3 -338.2
  240.417   219.9   229.5   175.5     .8  -43.6 -274.3 -317.9
  240.458   312.1   321.5   240.0    3.7  -68.4 -274.3 -342.7
  240.500   392.9   400.9   295.4    4.0  -93.5 -276.8 -370.3
  240.542   461.6   467.6   338.3    4.0 -119.3 -276.8 -396.1
  240.583   505.3   507.7   364.0    4.3 -137.0 -276.8 -413.8
  240.625   517.6   517.2   368.3    4.6 -144.8 -284.8 -429.6
  240.667   496.1   494.6   351.5    5.2 -139.4 -284.8 -424.1
  240.708   449.7   446.1   319.1    5.1 -125.5 -284.8 -410.3
  240.750   382.3   378.6   273.8    3.3 -105.2 -292.8 -398.0
  240.792   293.1   289.2   211.3    1.7  -80.1 -292.8 -372.8
  240.833   196.2   192.1   141.4     .6  -54.1 -292.8 -346.9
  240.875   104.6   100.6    71.1  -14.2  -47.7 -295.1 -342.7
  240.917    20.2    19.3    13.8  -41.3  -47.8 -295.1 -342.8
  240.958     3.2     3.1     2.4  -46.2  -46.9 -295.1 -342.0
  241.001      .2      .0      .0  -47.2  -47.4 -288.7 -336.1
  241.042      .0      .0      .0  -45.3  -45.3 -288.7 -334.0
  241.084      .0      .0      .0  -41.1  -41.1 -288.7 -329.8
  241.125      .0      .0      .0  -47.0  -47.0 -280.0 -327.0
  241.167      .0      .0      .0  -48.8  -48.8 -280.0 -328.8
  241.208      .0      .0      .0  -49.1  -49.1 -280.0 -329.1
  241.250      .5      .6      .4  -50.1  -50.2 -277.1 -327.3
  241.292     8.4     9.2     7.9  -51.2  -51.6 -277.1 -328.7
  241.333    47.6    52.6    45.2  -52.0  -54.4 -277.1 -331.5
  241.375   131.7   139.9   110.5  -47.6  -68.9 -273.7 -342.6
  241.417   219.9   229.4   175.7   -1.0  -45.2 -273.7 -318.9
  241.458   314.7   323.8   242.3    3.5  -68.8 -273.7 -342.5
  241.500   399.1   406.7   299.9    4.6  -94.7 -275.2 -369.9
  241.542   462.4   467.8   339.0    5.4 -118.0 -275.2 -393.2
  241.583   504.8   506.5   363.6    6.0 -135.1 -275.2 -410.3
  241.625   516.5   515.4   368.2    6.1 -142.2 -287.2 -429.5
  241.667   496.9   494.4   352.7    6.9 -137.3 -287.2 -424.6
  241.708   454.6   450.6   323.9    6.7 -124.0 -287.2 -411.3
  241.750   383.2   379.3   275.6    5.1 -102.4 -295.1 -397.5
  241.792   294.9   290.6   213.2    3.0  -78.6 -295.1 -373.7
  241.833   201.1   196.6   145.5    1.0  -54.6 -295.1 -349.6
  241.875   106.4   101.4    71.1  -13.5  -48.9 -298.2 -347.1
  241.917    19.9    18.8    13.2  -33.8  -40.5 -298.2 -338.7
  241.958     2.3     2.2     1.8  -39.8  -40.3 -298.2 -338.5
  242.001      .1      .0      .0  -40.3  -40.4 -290.5 -330.9
  242.042      .0      .0      .0  -40.3  -40.3 -290.5 -330.8
  242.084      .0      .0      .0  -40.7  -40.7 -290.5 -331.2
  242.125      .0      .0      .0  -42.4  -42.4 -282.7 -325.1
  242.167      .0      .0      .0  -42.9  -42.9 -282.7 -325.6
  242.208      .0      .0      .0  -42.9  -42.9 -282.7 -325.6
  242.250      .3      .3      .3  -43.4  -43.4 -279.7 -323.1
  242.292     6.9     7.5     6.7  -44.8  -45.0 -279.7 -324.7
  242.333    45.3    50.4    45.5  -49.1  -48.8 -279.7 -328.5
  242.375   101.3   108.0    89.3  -44.7  -56.7 -277.8 -334.5
  242.417   218.3   228.1   175.2     .9  -42.2 -277.8 -319.9
  242.458   317.9   327.8   243.8    4.4  -69.7 -277.8 -347.4
  242.500   368.2   375.9   277.0    4.8  -86.5 -283.1 -369.5
  242.542   483.1   490.1   356.6    5.4 -121.2 -283.1 -404.2
  242.583   454.4   458.1   330.8    3.1 -120.5 -283.1 -403.5
  242.625   482.4   483.3   346.5    2.6 -133.3 -295.1 -428.4
  242.667   383.6   384.6   278.8    2.0 -102.8 -295.1 -397.8
  242.708   429.8   427.5   309.6    1.9 -118.3 -295.1 -413.3
  242.750   372.5   369.6   270.6    1.7 -100.2 -302.7 -402.9
  242.792   259.0   255.7   190.9     .7  -67.4 -302.7 -370.1
  242.833   170.2   166.8   125.3  -15.1  -60.0 -302.7 -362.6
  242.875    38.5    38.8    30.4  -34.7  -42.8 -303.5 -346.3
  242.917    13.5    13.9    10.9  -25.6  -28.2 -303.5 -331.7
  242.958     1.1     1.2     1.0  -28.2  -28.3 -303.5 -331.9
  243.001      .1      .0      .0  -32.0  -32.1 -293.5 -325.6
  243.042      .0      .0      .0  -29.2  -29.2 -293.5 -322.8
  243.084      .0      .0      .0  -10.4  -10.4 -293.5 -303.9
  243.125      .0      .0      .0   -3.5   -3.5 -289.4 -292.9
  243.167      .0      .0      .0   -2.4   -2.4 -289.4 -291.8
  243.208      .0      .0      .0   -2.4   -2.4 -289.4 -291.8
  243.250      .0      .2      .0   -2.2   -2.2 -290.5 -292.8
  243.292     3.0     3.2     2.8   -2.3   -2.6 -290.5 -293.1
  243.333    23.4    24.6    21.5   -2.2   -4.1 -290.5 -294.6
  243.375    47.8    50.0    44.2   -6.3  -10.0 -288.3 -298.3
  243.417   122.9   127.7   113.4     .4   -9.0 -288.3 -297.4
  243.458   159.3   165.3   147.4     .3  -11.5 -288.3 -299.9
  243.500   282.8   291.6   261.3     .6  -21.0 -286.9 -307.9
  243.542   216.6   223.7   201.2     .3  -15.1 -286.9 -302.0
  243.583   247.6   255.8   231.8     .2  -15.6 -286.9 -302.5
  243.625   282.6   291.9   264.1     .2  -18.4 -287.6 -306.0
  243.667   248.5   257.0   233.0     .1  -15.4 -287.6 -303.0
  243.708   239.9   247.8   225.2     .1  -14.6 -287.6 -302.2
  243.750   176.6   182.2   166.3     .1  -10.2 -287.6 -297.8
  243.792   123.5   127.5   116.6     .0   -6.9 -287.6 -294.5
  243.833    74.8    77.3    70.6    -.4   -4.5 -287.6 -292.1
  243.875    48.7    50.4    46.0   -1.9   -4.6 -285.5 -290.1
  243.917    21.6    22.4    20.2   -2.1   -3.5 -285.5 -289.0
  243.958     1.7     1.8     1.7   -3.0   -3.0 -285.5 -288.5
  244.001      .0      .0      .0   -4.7   -4.7 -279.7 -284.5
  244.042      .0      .0      .0   -5.7   -5.7 -279.7 -285.4
  244.084      .0      .0      .0   -3.7   -3.7 -279.7 -283.5
  244.125      .0      .1      .0   -4.5   -4.5 -278.7 -283.2
  244.167      .0      .0      .0   -2.8   -2.8 -278.7 -281.5
  244.208      .0      .1      .0   -2.7   -2.7 -278.7 -281.4
  244.250      .0      .2      .0   -4.3   -4.3 -276.2 -280.5
  244.292     2.9     3.0     2.8   -4.9   -5.0 -276.2 -281.2
  244.333    20.7    21.5    20.1   -1.9   -2.4 -276.2 -278.6
  244.375    66.2    66.2    65.0     .3    -.9 -271.0 -271.8
  244.417   102.4   101.9    97.2     .1   -5.1 -271.0 -276.0
  244.458   220.3   217.3   202.6   -5.6  -23.3 -271.0 -294.3
  244.500   275.3   278.9   246.8     .1  -28.4 -273.1 -301.5
  244.542   311.2   322.0   284.9     .2  -26.1 -273.1 -299.1
  244.583   377.0   386.7   345.6     .3  -31.1 -273.1 -304.1
  244.625   353.1   360.3   325.5     .1  -27.5 -279.1 -306.6
  244.667   336.3   343.2   309.2    -.1  -27.2 -279.1 -306.3
  244.708   335.3   339.5   303.6   -2.8  -34.5 -279.1 -313.6
  244.750   254.5   258.9   233.3   -4.1  -25.2 -281.4 -306.6
  244.792   177.2   181.8   165.2     .1  -11.8 -281.4 -293.2
  244.833   118.6   121.6   110.1     .0   -8.5 -281.4 -289.9
  244.875    57.3    59.7    54.1   -1.1   -4.2 -277.4 -281.7
  244.917    14.0    14.6    13.3   -2.1   -2.7 -277.4 -280.1
  244.958     1.3     1.4     1.3   -3.7   -3.7 -277.4 -281.1
  245.001      .0      .1      .0   -3.9   -3.9 -273.1 -277.0
  245.042      .0      .0      .0   -4.0   -4.0 -273.1 -277.1
  245.084      .0      .0      .0   -3.7   -3.7 -273.1 -276.7
  245.125      .0      .0      .0   -3.3   -3.3 -269.2 -272.5
  245.167      .0      .0      .0   -1.6   -1.6 -269.2 -270.8
  245.208      .0      .0      .0    -.5    -.5 -269.2 -269.7
  245.250      .0      .0      .0    -.8    -.8 -264.9 -265.7
  245.292     2.1     2.1     3.0    -.6     .2 -264.9 -264.7
  245.333    24.1    24.2    32.6     .2    8.7 -264.9 -256.2
  245.375    53.6    52.9    74.5     .1   21.0 -263.6 -242.6
  245.417    86.9    86.6   119.7   -5.5   27.3 -263.6 -236.3
  245.458   140.6   138.7   191.8   -8.6   42.6 -263.6 -220.9
  245.500   182.3   179.7   267.3  -27.7   57.4 -267.2 -209.8
  245.542   224.3   257.9   312.4  -31.8   56.3 -267.2 -210.9
  245.583   266.0   378.7   340.5  -30.4   44.1 -267.2 -223.1
  245.625   273.8   362.9   326.8  -24.3   28.6 -277.1 -248.5
  245.667   250.8   323.1   292.0  -21.0   20.2 -277.1 -256.9
  245.708   356.1   427.5   382.8  -21.3    5.4 -277.1 -271.7
  245.750   207.8   240.5   217.0  -12.9   -3.6 -276.5 -280.1
  245.792   154.2   163.8   149.1   -7.3  -12.4 -276.5 -288.8
  245.833    84.4    86.8    79.3   -5.8  -10.9 -276.5 -287.4
  245.875    62.8    64.3    58.5   -4.7   -9.0 -271.9 -280.9
  245.917    13.4    13.8    12.6   -4.1   -4.9 -271.9 -276.7
  245.958      .6      .6      .5   -4.2   -4.3 -271.9 -276.2
  246.001      .1      .0      .0   -6.4   -6.5 -265.2 -271.7
  246.042      .0      .0      .0   -6.2   -6.2 -265.2 -271.4
  246.084      .0      .0      .0   -6.2   -6.2 -265.2 -271.4
  246.125      .0      .0      .0   -4.1   -4.1 -248.5 -252.5
  246.167      .0      .0      .0   -4.6   -4.6 -248.5 -253.0
  246.208      .1      .0      .0   -3.9   -4.0 -248.5 -252.5
  246.250      .1      .0      .1   -1.8   -1.8 -245.2 -247.0
  246.292     3.0     3.1     2.9   -1.6   -1.7 -245.2 -246.9
  246.333    28.4    29.4    26.5     .0   -1.9 -245.2 -247.1
  246.375   104.7   107.5    96.4     .0   -8.3 -255.3 -263.5
  246.417   142.4   146.3   130.8   -2.2  -13.7 -255.3 -269.0
  246.458   221.3   226.9   201.8     .4  -19.1 -255.3 -274.4
  246.500   237.3   242.6   218.0     .1  -19.1 -261.4 -280.5
  246.542   286.0   293.2   266.2   -1.7  -21.6 -261.4 -283.0
  246.583   376.7   385.4   347.1     .1  -29.4 -261.4 -290.8
  246.625   440.0   447.1   393.9     .0  -46.1 -268.9 -315.0
  246.667   488.3   490.7   430.6     .9  -56.8 -268.9 -325.7
  246.708   417.4   416.8   364.6    1.0  -51.9 -268.9 -320.8
  246.750   347.9   345.1   303.9    1.4  -42.6 -273.1 -315.7
  246.792   260.8   256.3   226.8    1.4  -32.6 -273.1 -305.7
  246.833   168.7   163.2   143.2   -1.8  -27.3 -273.1 -300.3
  246.875    77.2    70.2    58.5  -19.8  -38.5 -258.0 -296.6
  246.917    14.3    12.1     9.7  -22.4  -27.0 -258.0 -285.0
  246.958      .6      .5      .5  -26.0  -26.1 -258.0 -284.2
  247.001      .0      .0      .0  -24.3  -24.3 -238.9 -263.3
  247.042      .0      .0      .0  -23.0  -23.0 -238.9 -261.9
  247.084      .0      .0      .0  -25.9  -25.9 -238.9 -264.9
  247.125      .0      .0      .0  -28.8  -28.8 -244.9 -273.7
  247.167      .0      .0      .0  -28.5  -28.5 -244.9 -273.5
  247.208      .0      .0      .0  -25.8  -25.8 -244.9 -270.8
  247.250      .0      .0      .0  -24.5  -24.5 -256.5 -281.0
  247.292     2.4     2.6     2.3  -24.4  -24.6 -256.5 -281.1
  247.333    25.2    26.7    24.0  -28.1  -29.3 -256.5 -285.8
  247.375    99.1   106.5    91.4  -39.7  -47.4 -263.3 -310.7
  247.417   184.9   195.7   170.1   -9.3  -24.1 -263.3 -287.4
  247.458   280.5   291.9   253.5     .5  -26.6 -263.3 -289.9
  247.500   344.1   354.6   306.5     .5  -37.0 -273.7 -310.7
  247.542   425.5   435.6   372.2    -.3  -53.6 -273.7 -327.3
  247.583   462.2   469.4   399.3  -21.2  -84.0 -273.7 -357.7
  247.625   471.5   476.0   404.8  -26.0  -92.7 -283.1 -375.8
  247.667   454.9   456.7   389.8   -4.3  -69.5 -283.1 -352.5
  247.708   404.9   404.6   348.1     .4  -56.4 -283.1 -339.5
  247.750   334.2   332.2   288.2    1.2  -44.7 -288.7 -333.4
  247.792   246.2   242.6   212.1     .7  -33.4 -288.7 -322.1
  247.833   151.1   146.9   128.2   -9.2  -32.1 -288.7 -320.8
  247.875    65.7    60.1    50.5  -22.9  -38.1 -281.7 -319.8
  247.917    11.6    10.2     8.5  -22.8  -26.0 -281.7 -307.7
  247.958      .4      .4      .4  -25.5  -25.5 -281.7 -307.2
  248.001      .0      .0      .0  -25.6  -25.6 -258.5 -284.1
  248.042      .0      .0      .0  -24.0  -24.0 -258.5 -282.5
  248.084      .0      .0      .0  -24.1  -24.1 -258.5 -282.7
  248.125      .0      .0      .0  -24.5  -24.5 -246.0 -270.5
  248.167      .0      .0      .0  -24.2  -24.2 -246.0 -270.2
  248.208      .0      .0      .0  -24.5  -24.5 -246.0 -270.5
  248.250      .0      .0      .0  -21.7  -21.7 -239.3 -261.0
  248.292     1.5     1.6     1.5   -3.5   -3.5 -239.3 -242.9
  248.333    13.4    14.1    13.0     .1    -.3 -239.3 -239.6
  248.375    47.7    51.0    46.4   -1.8   -3.1 -243.4 -246.6
  248.417   100.6   108.2    98.0     .2   -2.4 -243.4 -245.9
  248.458   152.9   162.1   147.1     .4   -5.4 -243.4 -248.9
  248.500   204.1   211.5   191.5     .4  -12.3 -260.6 -272.9
  248.542   277.2   284.2   256.9     .4  -19.9 -260.6 -280.5
  248.583   284.1   291.9   264.7     .3  -19.1 -260.6 -279.7
  248.625   305.9   314.1   283.7     .3  -21.9 -274.9 -296.9
  248.667   325.5   333.3   299.1     .5  -25.9 -274.9 -300.8
  248.708   260.4   267.4   241.2     .2  -18.9 -274.9 -293.9
  248.750   200.5   206.6   186.8     .1  -13.6 -284.4 -298.0
  248.792   125.0   129.4   117.0     .0   -8.0 -284.4 -292.4
  248.833    55.3    57.4    52.2    -.6   -3.6 -284.4 -288.1
  248.875    19.8    20.8    19.0   -1.5   -2.3 -279.7 -282.0
  248.917     4.8     5.1     4.7   -3.0   -3.1 -279.7 -282.8
  248.958      .1      .1      .2   -3.6   -3.5 -279.7 -283.2
  249.001      .0      .0      .0   -4.3   -4.3 -272.5 -276.8
  249.042      .0      .0      .0  -23.4  -23.4 -272.5 -295.9
  249.084      .0      .0      .0   -3.9   -3.9 -272.5 -276.3
  249.125      .0      .0      .0   -4.4   -4.4 -261.4 -265.8
  249.167      .0      .0      .0   -3.0   -3.0 -261.4 -264.5
  249.208      .0      .0      .0   -1.3   -1.3 -261.4 -262.7
  249.250      .0      .0      .0   -1.9   -1.9 -266.3 -268.2
  249.292     2.7     2.9     2.5   -2.1   -2.2 -266.3 -268.5
  249.333    43.1    44.8    39.9     .0   -3.2 -266.3 -269.5
  249.375    99.4   102.6    91.7     .7   -6.9 -264.7 -271.6
  249.417   215.5   222.1   197.5    1.2  -16.8 -264.7 -281.5
  249.458   300.7   310.8   274.1     .8  -25.8 -264.7 -290.4
  249.500   243.1   250.3   223.7     .3  -19.1 -254.8 -273.9
  249.542   280.0   287.2   255.7     .3  -23.9 -254.8 -278.7
  249.583   317.0   324.6   288.3     .3  -28.4 -254.8 -283.2
  249.625   479.7   487.7   419.3  -12.7  -73.1 -264.4 -337.5
  249.667   451.0   458.0   393.7   -2.2  -59.5 -264.4 -323.9
  249.708   298.1   301.9   267.8     .5  -29.8 -264.4 -294.2
  249.750   188.6   192.8   172.4     .3  -15.8 -275.8 -291.7
  249.792   128.4   131.5   118.2     .2  -10.0 -275.8 -285.9
  249.833   103.5   105.9    94.9     .0   -8.6 -275.8 -284.4
  249.875    35.9    37.0    33.2   -3.8   -6.5 -278.1 -284.6
  249.917     4.4     4.6     4.1   -5.4   -5.6 -278.1 -283.7
  249.958      .1      .1      .1   -4.1   -4.1 -278.1 -282.2
  250.001      .0      .0      .0   -3.5   -3.5 -269.8 -273.2
  250.042      .0      .0      .0   -3.3   -3.3 -269.8 -273.1
  250.084      .0      .0      .0   -3.6   -3.6 -269.8 -273.4
  250.125      .0      .0      .0   -3.8   -3.8 -268.9 -272.7
  250.167      .0      .0      .0   -3.8   -3.8 -268.9 -272.7
  250.208      .0      .0      .0   -6.2   -6.2 -268.9 -275.1
  250.250      .0      .0      .0   -3.9   -3.9 -269.8 -273.7
  250.292     1.0     1.1     1.0   -4.0   -4.0 -269.8 -273.8
  250.333     9.3     9.7     8.9   -7.1   -7.5 -269.8 -277.3
  250.375    70.9    74.2    66.2     .1   -4.7 -268.3 -273.0
  250.417   115.0   119.4   106.1     .2   -8.6 -268.3 -277.0
  250.458   201.9   208.1   183.6   -1.4  -19.8 -268.3 -288.1
  250.500   282.2   289.7   257.6     .3  -24.3 -269.5 -293.8
  250.542   311.4   319.2   285.2     .3  -25.8 -269.5 -295.3
  250.583   306.9   315.2   283.8     .3  -22.8 -269.5 -292.3
  250.625   304.5   312.6   281.4     .4  -22.7 -275.5 -298.2
  250.667   303.2   310.3   278.1     .6  -24.4 -275.5 -300.0
  250.708   250.7   254.8   227.3     .2  -23.2 -275.5 -298.7
  250.750   237.2   239.8   213.0     .3  -23.8 -278.1 -301.9
  250.792   195.7   196.8   175.3     .0  -20.4 -278.1 -298.5
  250.833    86.6    86.8    78.3  -10.0  -18.3 -278.1 -296.3
  250.875    28.3    28.7    26.3  -15.8  -17.8 -275.5 -293.4
  250.917     5.0     5.1     4.8  -24.3  -24.6 -275.5 -300.1
  250.958      .1      .0      .0  -19.6  -19.7 -275.5 -295.2
  251.001      .0      .0      .0  -28.1  -28.1 -255.0 -283.1
  251.042      .0      .0      .0  -24.9  -24.9 -255.0 -280.0
  251.084      .0      .0      .0  -24.5  -24.5 -255.0 -279.5
  251.125      .0      .0      .0  -31.2  -31.2 -245.8 -277.0
  251.167      .0      .0      .0  -36.1  -36.1 -245.8 -281.9
