"TOA5","22","CR1000","31412","CR1000.Std.18","CPU:ARGOS 2011 GITS.CR1","33414","Table046"
"2011-10-01 13:00:00",2917,22,2011,274,13,0.243,0.19,-0.294
"2011-10-01 14:00:00",2918,22,2011,274,14,0.384,0.248,-0.179
"2011-10-01 15:00:00",2919,22,2011,274,15,0.456,0.278,-0.145
"2011-10-01 16:00:00",2920,22,2011,274,16,0.702,0.398,0.086
"2011-10-01 17:00:00",2921,22,2011,274,17,0.583,0.343,0.093
"2011-10-01 18:00:00",2922,22,2011,274,18,0.498,0.265,-0.138
"2011-10-01 19:00:00",2923,22,2011,274,19,0.417,0.196,-0.2
"2011-10-01 20:00:00",2924,22,2011,274,20,0.196,0.093,-0.379
"2011-10-01 21:00:00",2925,22,2011,274,21,0.053,0.033,-0.568
"2011-10-01 22:00:00",2926,22,2011,274,22,0.008,0.006,-0.623
"2011-10-01 23:00:00",2927,22,2011,274,23,0,0,-0.613
"2011-10-02 00:00:00",2928,22,2011,275,0,0,0,-0.574
"2011-10-02 01:00:00",2929,22,2011,275,1,0,0,-0.569
"2011-10-02 02:00:00",2930,22,2011,275,2,0.001,0.001,-0.565
"2011-10-02 03:00:00",2931,22,2011,275,3,0.001,0.001,-0.561
"2011-10-02 04:00:00",2932,22,2011,275,4,0.001,0.001,-0.55
"2011-10-02 05:00:00",2933,22,2011,275,5,0.001,0.001,-0.579
"2011-10-02 06:00:00",2934,22,2011,275,6,0.001,0.001,-0.558
"2011-10-02 07:00:00",2935,22,2011,275,7,0.001,0.001,-0.514
"2011-10-02 08:00:00",2936,22,2011,275,8,0.002,0,-0.497
"2011-10-02 09:00:00",2937,22,2011,275,9,0.002,0,-0.489
"2011-10-02 10:00:00",2938,22,2011,275,10,0.003,0.002,-0.486
"2011-10-02 11:00:00",2939,22,2011,275,11,0.018,0.015,-0.476
"2011-10-02 12:00:00",2940,22,2011,275,12,0.099,0.074,-0.413
"2011-10-02 13:00:00",2941,22,2011,275,13,0.273,0.174,-0.301
"2011-10-02 14:00:00",2942,22,2011,275,14,0.455,0.253,-0.2
"2011-10-02 15:00:00",2943,22,2011,275,15,0.518,0.283,-0.168
"2011-10-02 16:00:00",2944,22,2011,275,16,0.364,0.225,-0.008
"2011-10-02 17:00:00",2945,22,2011,275,17,0.151,0.13,0.18
"2011-10-02 18:00:00",2946,22,2011,275,18,0.172,0.146,0.1
"2011-10-02 19:00:00",2947,22,2011,275,19,0.126,0.106,-0.01
"2011-10-02 20:00:00",2948,22,2011,275,20,0.053,0.045,0.051
"2011-10-02 21:00:00",2949,22,2011,275,21,0.029,0.019,0.052
"2011-10-02 22:00:00",2950,22,2011,275,22,0.005,0.003,-0.186
"2011-10-02 23:00:00",2951,22,2011,275,23,0.002,0,-0.17
"2011-10-03 00:00:00",2952,22,2011,276,0,0.002,0,-0.092
"2011-10-03 01:00:00",2953,22,2011,276,1,0.002,0,-0.094
"2011-10-03 02:00:00",2954,22,2011,276,2,0.001,0,-0.323
"2011-10-03 03:00:00",2955,22,2011,276,3,0.002,0,-0.323
"2011-10-03 04:00:00",2956,22,2011,276,4,0.002,0,-0.285
"2011-10-03 05:00:00",2957,22,2011,276,5,0.002,0,-0.398
"2011-10-03 06:00:00",2958,22,2011,276,6,0.001,0,-0.447
"2011-10-03 07:00:00",2959,22,2011,276,7,0.001,0,-0.479
"2011-10-03 08:00:00",2960,22,2011,276,8,0.001,0,-0.608
"2011-10-03 09:00:00",2961,22,2011,276,9,0,0,-0.549
"2011-10-03 10:00:00",2962,22,2011,276,10,0.001,0,-0.359
"2011-10-03 11:00:00",2963,22,2011,276,11,0.011,0.009,-0.187
"2011-10-03 12:00:00",2964,22,2011,276,12,0.043,0.036,-0.062
"2011-10-03 13:00:00",2965,22,2011,276,13,0.092,0.078,0
"2011-10-03 14:00:00",2966,22,2011,276,14,0.234,0.162,-0.291
"2011-10-03 15:00:00",2967,22,2011,276,15,0.393,0.236,-0.3
"2011-10-03 16:00:00",2968,22,2011,276,16,0.594,0.32,-0.097
"2011-10-03 17:00:00",2969,22,2011,276,17,0.535,0.276,-0.13
"2011-10-03 18:00:00",2970,22,2011,276,18,0.207,0.124,-0.421
"2011-10-03 19:00:00",2971,22,2011,276,19,0.295,0.139,-0.289
"2011-10-03 20:00:00",2972,22,2011,276,20,0.103,0.058,-0.455
"2011-10-03 21:00:00",2973,22,2011,276,21,0.025,0.018,-0.439
"2011-10-03 22:00:00",2974,22,2011,276,22,0.004,0.003,-0.52
"2011-10-03 23:00:00",2975,22,2011,276,23,0,0,-0.523
"2011-10-04 00:00:00",2976,22,2011,277,0,0,0,-0.501
"2011-10-04 01:00:00",2977,22,2011,277,1,0,0,-0.495
"2011-10-04 02:00:00",2978,22,2011,277,2,0,0,-0.476
"2011-10-04 03:00:00",2979,22,2011,277,3,0,0,-0.385
"2011-10-04 04:00:00",2980,22,2011,277,4,0.001,0,-0.321
"2011-10-04 05:00:00",2981,22,2011,277,5,0.001,0.001,-0.342
"2011-10-04 06:00:00",2982,22,2011,277,6,0.002,0,-0.297
"2011-10-04 07:00:00",2983,22,2011,277,7,0.001,0.001,-0.236
"2011-10-04 08:00:00",2984,22,2011,277,8,0.001,0.001,-0.267
"2011-10-04 09:00:00",2985,22,2011,277,9,0.002,0.001,-0.272
"2011-10-04 10:00:00",2986,22,2011,277,10,0.002,0.002,-0.416
"2011-10-04 11:00:00",2987,22,2011,277,11,0.01,0.008,-0.407
"2011-10-04 12:00:00",2988,22,2011,277,12,0.052,0.044,-0.496
"2011-10-04 13:00:00",2989,22,2011,277,13,0.122,0.092,-0.423
"2011-10-04 14:00:00",2990,22,2011,277,14,0.159,0.114,-0.455
"2011-10-04 15:00:00",2991,22,2011,277,15,0.516,0.269,-0.204
"2011-10-04 16:00:00",2992,22,2011,277,16,0.613,0.312,-0.156
"2011-10-04 17:00:00",2993,22,2011,277,17,0.582,0.285,-0.141
"2011-10-04 18:00:00",2994,22,2011,277,18,0.445,0.209,-0.186
"2011-10-04 19:00:00",2995,22,2011,277,19,0.334,0.147,-0.227
"2011-10-04 20:00:00",2996,22,2011,277,20,0.151,0.065,-0.39
"2011-10-04 21:00:00",2997,22,2011,277,21,0.026,0.017,-0.559
"2011-10-04 22:00:00",2998,22,2011,277,22,0.004,0.002,-0.571
"2011-10-04 23:00:00",2999,22,2011,277,23,0.002,0.001,-0.562
"2011-10-05 00:00:00",3000,22,2011,278,0,0.002,0,-0.557
"2011-10-05 01:00:00",3001,22,2011,278,1,0.002,0,-0.552
"2011-10-05 02:00:00",3002,22,2011,278,2,0.002,0,-0.56
"2011-10-05 03:00:00",3003,22,2011,278,3,0.002,0,-0.577
"2011-10-05 04:00:00",3004,22,2011,278,4,0.002,0,-0.575
"2011-10-05 05:00:00",3005,22,2011,278,5,0.002,0,-0.579
"2011-10-05 06:00:00",3006,22,2011,278,6,0.002,0,-0.608
"2011-10-05 07:00:00",3007,22,2011,278,7,0.001,0.001,-0.645
"2011-10-05 08:00:00",3008,22,2011,278,8,0.001,0.001,-0.657
"2011-10-05 09:00:00",3009,22,2011,278,9,0,0.001,-0.659
"2011-10-05 10:00:00",3010,22,2011,278,10,0.001,0.001,-0.622
"2011-10-05 11:00:00",3011,22,2011,278,11,0.019,0.016,-0.446
"2011-10-05 12:00:00",3012,22,2011,278,12,0.053,0.048,-0.415
"2011-10-05 13:00:00",3013,22,2011,278,13,0.103,0.087,-0.432
"2011-10-05 14:00:00",3014,22,2011,278,14,0.172,0.142,-0.251
"2011-10-05 15:00:00",3015,22,2011,278,15,0.198,0.165,-0.148
"2011-10-05 16:00:00",3016,22,2011,278,16,0.168,0.142,-0.056
"2011-10-05 17:00:00",3017,22,2011,278,17,0.15,0.126,-0.06
"2011-10-05 18:00:00",3018,22,2011,278,18,0.122,0.103,-0.066
"2011-10-05 19:00:00",3019,22,2011,278,19,0.064,0.055,-0.03
"2011-10-05 20:00:00",3020,22,2011,278,20,0.03,0.025,-0.032
"2011-10-05 21:00:00",3021,22,2011,278,21,0.008,0.007,-0.057
"2011-10-05 22:00:00",3022,22,2011,278,22,0.002,0,-0.043
"2011-10-05 23:00:00",3023,22,2011,278,23,0.002,0,-0.037
"2011-10-06 00:00:00",3024,22,2011,279,0,0.002,0,-0.045
"2011-10-06 01:00:00",3025,22,2011,279,1,0.002,0,-0.061
"2011-10-06 02:00:00",3026,22,2011,279,2,0.002,0,-0.079
"2011-10-06 03:00:00",3027,22,2011,279,3,0.002,0,-0.072
"2011-10-06 04:00:00",3028,22,2011,279,4,0.002,0,-0.046
"2011-10-06 05:00:00",3029,22,2011,279,5,0.002,0,-0.043
"2011-10-06 06:00:00",3030,22,2011,279,6,0.002,0,-0.042
"2011-10-06 07:00:00",3031,22,2011,279,7,0.002,0,-0.049
"2011-10-06 08:00:00",3032,22,2011,279,8,0.002,0.001,-0.044
"2011-10-06 09:00:00",3033,22,2011,279,9,0.002,0,-0.043
"2011-10-06 10:00:00",3034,22,2011,279,10,0.002,0.001,-0.067
"2011-10-06 11:00:00",3035,22,2011,279,11,0.005,0.004,-0.065
"2011-10-06 12:00:00",3036,22,2011,279,12,0.027,0.023,-0.05
"2011-10-06 13:00:00",3037,22,2011,279,13,0.076,0.066,0.004
"2011-10-06 14:00:00",3038,22,2011,279,14,0.131,0.114,0.018
"2011-10-06 15:00:00",3039,22,2011,279,15,0.149,0.13,0.058
"2011-10-06 16:00:00",3040,22,2011,279,16,0.17,0.149,0.059
"2011-10-06 17:00:00",3041,22,2011,279,17,0.134,0.117,0.031
"2011-10-06 18:00:00",3042,22,2011,279,18,0.093,0.082,-0.002
"2011-10-06 19:00:00",3043,22,2011,279,19,0.067,0.06,-0.032
"2011-10-06 20:00:00",3044,22,2011,279,20,0.028,0.024,-0.061
"2011-10-06 21:00:00",3045,22,2011,279,21,0.006,0.005,-0.077
"2011-10-06 22:00:00",3046,22,2011,279,22,0.002,0.001,-0.096
"2011-10-06 23:00:00",3047,22,2011,279,23,0.001,0.001,-0.117
"2011-10-07 00:00:00",3048,22,2011,280,0,0.001,0.001,-0.14
"2011-10-07 01:00:00",3049,22,2011,280,1,0.001,0.001,-0.157
"2011-10-07 02:00:00",3050,22,2011,280,2,0.001,0.001,-0.195
"2011-10-07 03:00:00",3051,22,2011,280,3,0.001,0.001,-0.102
"2011-10-07 04:00:00",3052,22,2011,280,4,0.001,0.001,-0.137
"2011-10-07 05:00:00",3053,22,2011,280,5,0.001,0.001,-0.11
"2011-10-07 06:00:00",3054,22,2011,280,6,0.001,0.001,-0.073
"2011-10-07 07:00:00",3055,22,2011,280,7,0.001,0.001,-0.099
"2011-10-07 08:00:00",3056,22,2011,280,8,0.001,0.001,-0.195
"2011-10-07 09:00:00",3057,22,2011,280,9,0.001,0.001,-0.212
"2011-10-07 10:00:00",3058,22,2011,280,10,0.002,0.001,-0.157
"2011-10-07 11:00:00",3059,22,2011,280,11,0.003,0.003,-0.088
"2011-10-07 12:00:00",3060,22,2011,280,12,0.016,0.014,-0.075
"2011-10-07 13:00:00",3061,22,2011,280,13,0.051,0.044,-0.088
"2011-10-07 14:00:00",3062,22,2011,280,14,0.118,0.102,-0.032
"2011-10-07 15:00:00",3063,22,2011,280,15,0.187,0.16,-0.159
"2011-10-07 16:00:00",3064,22,2011,280,16,0.211,0.178,-0.211
"2011-10-07 17:00:00",3065,22,2011,280,17,0.185,0.159,-0.104
"2011-10-07 18:00:00",3066,22,2011,280,18,0.128,0.109,-0.17
"2011-10-07 19:00:00",3067,22,2011,280,19,0.078,0.067,-0.165
"2011-10-07 20:00:00",3068,22,2011,280,20,0.039,0.033,-0.235
"2011-10-07 21:00:00",3069,22,2011,280,21,0.006,0.005,-0.321
"2011-10-07 22:00:00",3070,22,2011,280,22,0.002,0,-0.271
"2011-10-07 23:00:00",3071,22,2011,280,23,0.001,0,-0.143
"2011-10-08 00:00:00",3072,22,2011,281,0,0.001,0,-0.048
"2011-10-08 01:00:00",3073,22,2011,281,1,0.001,0,-0.096
"2011-10-08 02:00:00",3074,22,2011,281,2,0,0,-0.12
"2011-10-08 03:00:00",3075,22,2011,281,3,0,0,-0.158
"2011-10-08 04:00:00",3076,22,2011,281,4,0,0,-0.266
"2011-10-08 05:00:00",3077,22,2011,281,5,0,0,-0.166
"2011-10-08 06:00:00",3078,22,2011,281,6,0,0,-0.103
"2011-10-08 07:00:00",3079,22,2011,281,7,0,0,-0.155
"2011-10-08 08:00:00",3080,22,2011,281,8,0,0,-0.243
"2011-10-08 09:00:00",3081,22,2011,281,9,0,0,-0.213
"2011-10-08 10:00:00",3082,22,2011,281,10,0,0,-0.243
"2011-10-08 11:00:00",3083,22,2011,281,11,0.003,0.003,-0.281
"2011-10-08 12:00:00",3084,22,2011,281,12,0.018,0.021,-0.287
"2011-10-08 13:00:00",3085,22,2011,281,13,0.058,0.063,-0.35
"2011-10-08 14:00:00",3086,22,2011,281,14,0.094,0.104,-0.372
"2011-10-08 15:00:00",3087,22,2011,281,15,0.18,0.181,-0.316
"2011-10-08 16:00:00",3088,22,2011,281,16,0.256,0.242,-0.255
"2011-10-08 17:00:00",3089,22,2011,281,17,0.263,0.209,-0.196
"2011-10-08 18:00:00",3090,22,2011,281,18,0.095,0.095,-0.327
"2011-10-08 19:00:00",3091,22,2011,281,19,0.076,0.07,-0.346
"2011-10-08 20:00:00",3092,22,2011,281,20,0.033,0.026,-0.395
"2011-10-08 21:00:00",3093,22,2011,281,21,0.005,0.005,-0.36
"2011-10-08 22:00:00",3094,22,2011,281,22,0.003,0.001,-0.438
"2011-10-08 23:00:00",3095,22,2011,281,23,0.002,0.001,-0.494
"2011-10-09 00:00:00",3096,22,2011,282,0,0.002,0,-0.387
"2011-10-09 01:00:00",3097,22,2011,282,1,0.002,0,-0.297
"2011-10-09 02:00:00",3098,22,2011,282,2,0.001,0.001,-0.349
"2011-10-09 03:00:00",3099,22,2011,282,3,0.001,0.001,-0.445
"2011-10-09 04:00:00",3100,22,2011,282,4,0.002,0,-0.264
"2011-10-09 05:00:00",3101,22,2011,282,5,0.002,0,-0.152
"2011-10-09 06:00:00",3102,22,2011,282,6,0.001,0.001,-0.215
"2011-10-09 07:00:00",3103,22,2011,282,7,0.001,0.001,-0.253
"2011-10-09 08:00:00",3104,22,2011,282,8,0.001,0.001,-0.175
"2011-10-09 09:00:00",3105,22,2011,282,9,0.001,0.001,-0.202
"2011-10-09 10:00:00",3106,22,2011,282,10,0.001,0.001,-0.155
"2011-10-09 11:00:00",3107,22,2011,282,11,0.002,0.002,-0.219
"2011-10-09 12:00:00",3108,22,2011,282,12,0.012,0.011,-0.252
"2011-10-09 13:00:00",3109,22,2011,282,13,0.041,0.038,-0.321
"2011-10-09 14:00:00",3110,22,2011,282,14,0.098,0.087,-0.23
"2011-10-09 15:00:00",3111,22,2011,282,15,0.158,0.137,-0.276
"2011-10-09 16:00:00",3112,22,2011,282,16,0.153,0.131,-0.38
"2011-10-09 17:00:00",3113,22,2011,282,17,0.152,0.121,-0.441
"2011-10-09 18:00:00",3114,22,2011,282,18,0.13,0.097,-0.434
"2011-10-09 19:00:00",3115,22,2011,282,19,0.052,0.044,-0.208
"2011-10-09 20:00:00",3116,22,2011,282,20,0.018,0.015,-0.096
"2011-10-09 21:00:00",3117,22,2011,282,21,0.004,0.003,-0.203
"2011-10-09 22:00:00",3118,22,2011,282,22,0.002,0,-0.112
"2011-10-09 23:00:00",3119,22,2011,282,23,0.002,0,-0.074
"2011-10-10 00:00:00",3120,22,2011,283,0,0.002,0,-0.229
"2011-10-10 01:00:00",3121,22,2011,283,1,0.002,0,-0.577
"2011-10-10 02:00:00",3122,22,2011,283,2,0.001,0,-0.559
"2011-10-10 03:00:00",3123,22,2011,283,3,0.001,0,-0.465
"2011-10-10 04:00:00",3124,22,2011,283,4,0,0,-0.348
"2011-10-10 05:00:00",3125,22,2011,283,5,0,0,-0.357
"2011-10-10 06:00:00",3126,22,2011,283,6,0,0,-0.485
"2011-10-10 07:00:00",3127,22,2011,283,7,0,0,-0.497
"2011-10-10 08:00:00",3128,22,2011,283,8,0,0,-0.438
"2011-10-10 09:00:00",3129,22,2011,283,9,0,0,-0.455
"2011-10-10 10:00:00",3130,22,2011,283,10,0,0,-0.35
"2011-10-10 11:00:00",3131,22,2011,283,11,0.001,0,-0.369
"2011-10-10 12:00:00",3132,22,2011,283,12,0.013,0.011,-0.492
"2011-10-10 13:00:00",3133,22,2011,283,13,0.052,0.045,-0.33
"2011-10-10 14:00:00",3134,22,2011,283,14,0.086,0.075,-0.324
"2011-10-10 15:00:00",3135,22,2011,283,15,0.126,0.108,-0.284
"2011-10-10 16:00:00",3136,22,2011,283,16,0.211,0.173,-0.179
"2011-10-10 17:00:00",3137,22,2011,283,17,0.214,0.173,-0.226
"2011-10-10 18:00:00",3138,22,2011,283,18,0.148,0.119,-0.287
"2011-10-10 19:00:00",3139,22,2011,283,19,0.079,0.064,-0.354
"2011-10-10 20:00:00",3140,22,2011,283,20,0.02,0.016,-0.334
"2011-10-10 21:00:00",3141,22,2011,283,21,0.004,0.002,-0.266
"2011-10-10 22:00:00",3142,22,2011,283,22,0.001,0,-0.307
"2011-10-10 23:00:00",3143,22,2011,283,23,0.001,0,-0.262
"2011-10-11 00:00:00",3144,22,2011,284,0,0.002,0,-0.191
"2011-10-11 01:00:00",3145,22,2011,284,1,0.002,0,-0.228
"2011-10-11 02:00:00",3146,22,2011,284,2,0.002,0,-0.268
"2011-10-11 03:00:00",3147,22,2011,284,3,0.001,0,-0.226
"2011-10-11 04:00:00",3148,22,2011,284,4,0.001,0,-0.336
"2011-10-11 05:00:00",3149,22,2011,284,5,0.001,0,-0.339
"2011-10-11 06:00:00",3150,22,2011,284,6,0.001,0,-0.275
"2011-10-11 07:00:00",3151,22,2011,284,7,0.001,0,-0.352
"2011-10-11 08:00:00",3152,22,2011,284,8,0,0,-0.366
"2011-10-11 09:00:00",3153,22,2011,284,9,0.001,0,-0.41
"2011-10-11 10:00:00",3154,22,2011,284,10,0,0,-0.461
"2011-10-11 11:00:00",3155,22,2011,284,11,0.001,0,-0.451
"2011-10-11 12:00:00",3156,22,2011,284,12,0.013,0.011,-0.504
"2011-10-11 13:00:00",3157,22,2011,284,13,0.052,0.044,-0.263
"2011-10-11 14:00:00",3158,22,2011,284,14,0.113,0.095,-0.041
"2011-10-11 15:00:00",3159,22,2011,284,15,0.122,0.104,-0.194
"2011-10-11 16:00:00",3160,22,2011,284,16,0.178,0.145,-0.322
"2011-10-11 17:00:00",3161,22,2011,284,17,0.185,0.143,-0.212
"2011-10-11 18:00:00",3162,22,2011,284,18,0.122,0.088,-0.402
"2011-10-11 19:00:00",3163,22,2011,284,19,0.088,0.058,-0.42
"2011-10-11 20:00:00",3164,22,2011,284,20,0.024,0.018,-0.413
"2011-10-11 21:00:00",3165,22,2011,284,21,0.002,0.001,-0.417
"2011-10-11 22:00:00",3166,22,2011,284,22,0,0,-0.481
"2011-10-11 23:00:00",3167,22,2011,284,23,0,0,-0.517
"2011-10-12 00:00:00",3168,22,2011,285,0,0,0,-0.453
"2011-10-12 01:00:00",3169,22,2011,285,1,0,0,-0.378
"2011-10-12 02:00:00",3170,22,2011,285,2,0,0,-0.503
"2011-10-12 03:00:00",3171,22,2011,285,3,0,0,-0.552
"2011-10-12 04:00:00",3172,22,2011,285,4,0,0,-0.515
"2011-10-12 05:00:00",3173,22,2011,285,5,0,0,-0.396
"2011-10-12 06:00:00",3174,22,2011,285,6,0,0,-0.407
"2011-10-12 07:00:00",3175,22,2011,285,7,0,0,-0.37
"2011-10-12 08:00:00",3176,22,2011,285,8,0,0,-0.425
"2011-10-12 09:00:00",3177,22,2011,285,9,0,0,-0.48
"2011-10-12 10:00:00",3178,22,2011,285,10,0,0,-0.504
"2011-10-12 11:00:00",3179,22,2011,285,11,0.001,0.001,-0.51
"2011-10-12 12:00:00",3180,22,2011,285,12,0.009,0.007,-0.466
"2011-10-12 13:00:00",3181,22,2011,285,13,0.033,0.027,-0.46
"2011-10-12 14:00:00",3182,22,2011,285,14,0.15,0.099,-0.329
"2011-10-12 15:00:00",3183,22,2011,285,15,0.29,0.172,-0.242
"2011-10-12 16:00:00",3184,22,2011,285,16,0.271,0.167,-0.258
"2011-10-12 17:00:00",3185,22,2011,285,17,0.289,0.164,-0.192
"2011-10-12 18:00:00",3186,22,2011,285,18,0.214,0.115,-0.281
"2011-10-12 19:00:00",3187,22,2011,285,19,0.057,0.039,-0.387
"2011-10-12 20:00:00",3188,22,2011,285,20,0.014,0.01,-0.349
"2011-10-12 21:00:00",3189,22,2011,285,21,0.002,0.002,-0.281
"2011-10-12 22:00:00",3190,22,2011,285,22,0,0,-0.296
"2011-10-12 23:00:00",3191,22,2011,285,23,0,0,-0.311
"2011-10-13 00:00:00",3192,22,2011,286,0,0,0,-0.359
"2011-10-13 01:00:00",3193,22,2011,286,1,0,0,-0.381
"2011-10-13 02:00:00",3194,22,2011,286,2,0,0,-0.348
"2011-10-13 03:00:00",3195,22,2011,286,3,0,0,-0.306
"2011-10-13 04:00:00",3196,22,2011,286,4,0,0,-0.422
"2011-10-13 05:00:00",3197,22,2011,286,5,0,0,-0.415
"2011-10-13 06:00:00",3198,22,2011,286,6,0.001,0.001,-0.469
"2011-10-13 07:00:00",3199,22,2011,286,7,0.001,0.001,-0.514
"2011-10-13 08:00:00",3200,22,2011,286,8,0.001,0.001,-0.549
"2011-10-13 09:00:00",3201,22,2011,286,9,0,0,-0.576
"2011-10-13 10:00:00",3202,22,2011,286,10,0,0,-0.622
"2011-10-13 11:00:00",3203,22,2011,286,11,0,0,-0.702
"2011-10-13 12:00:00",3204,22,2011,286,12,0.007,0.006,-0.655
"2011-10-13 13:00:00",3205,22,2011,286,13,0.029,0.023,-0.597
"2011-10-13 14:00:00",3206,22,2011,286,14,0.064,0.05,-0.533
"2011-10-13 15:00:00",3207,22,2011,286,15,0.169,0.097,-0.435
"2011-10-13 16:00:00",3208,22,2011,286,16,0.273,0.128,-0.369
"2011-10-13 17:00:00",3209,22,2011,286,17,0.273,0.114,-0.345
"2011-10-13 18:00:00",3210,22,2011,286,18,0.195,0.076,-0.372
"2011-10-13 19:00:00",3211,22,2011,286,19,0.052,0.03,-0.507
"2011-10-13 20:00:00",3212,22,2011,286,20,0.013,0.009,-0.554
"2011-10-13 21:00:00",3213,22,2011,286,21,0.001,0.001,-0.557
"2011-10-13 22:00:00",3214,22,2011,286,22,0,0,-0.556
"2011-10-13 23:00:00",3215,22,2011,286,23,0,0,-0.576
"2011-10-14 00:00:00",3216,22,2011,287,0,0,0,-0.583
"2011-10-14 01:00:00",3217,22,2011,287,1,0,0,-0.59
"2011-10-14 02:00:00",3218,22,2011,287,2,0,0,-0.598
"2011-10-14 03:00:00",3219,22,2011,287,3,0,0,-0.588
"2011-10-14 04:00:00",3220,22,2011,287,4,0,0,-0.58
"2011-10-14 05:00:00",3221,22,2011,287,5,0,0,-0.593
"2011-10-14 06:00:00",3222,22,2011,287,6,0,0,-0.609
"2011-10-14 07:00:00",3223,22,2011,287,7,0,0,-0.613
"2011-10-14 08:00:00",3224,22,2011,287,8,0,0,-0.611
"2011-10-14 09:00:00",3225,22,2011,287,9,0,0,-0.62
"2011-10-14 10:00:00",3226,22,2011,287,10,0,0,-0.634
"2011-10-14 11:00:00",3227,22,2011,287,11,0,0,-0.641
"2011-10-14 12:00:00",3228,22,2011,287,12,0.003,0.003,-0.625
"2011-10-14 13:00:00",3229,22,2011,287,13,0.019,0.015,-0.597
"2011-10-14 14:00:00",3230,22,2011,287,14,0.082,0.053,-0.541
"2011-10-14 15:00:00",3231,22,2011,287,15,0.189,0.094,-0.469
"2011-10-14 16:00:00",3232,22,2011,287,16,0.245,0.109,-0.441
"2011-10-14 17:00:00",3233,22,2011,287,17,0.236,0.095,-0.446
"2011-10-14 18:00:00",3234,22,2011,287,18,0.145,0.062,-0.518
"2011-10-14 19:00:00",3235,22,2011,287,19,0.032,0.023,-0.723
"2011-10-14 20:00:00",3236,22,2011,287,20,0.009,0.006,-0.737
"2011-10-14 21:00:00",3237,22,2011,287,21,0,0,-0.732
"2011-10-14 22:00:00",3238,22,2011,287,22,0,0,-0.683
"2011-10-14 23:00:00",3239,22,2011,287,23,0,0,-0.623
"2011-10-15 00:00:00",3240,22,2011,288,0,0,0,-0.731
"2011-10-15 01:00:00",3241,22,2011,288,1,0.001,0,-0.7
"2011-10-15 02:00:00",3242,22,2011,288,2,0.001,0,-0.738
"2011-10-15 03:00:00",3243,22,2011,288,3,0.001,0,-0.733
"2011-10-15 04:00:00",3244,22,2011,288,4,0.002,0,-0.734
"2011-10-15 05:00:00",3245,22,2011,288,5,0.002,0,-0.717
"2011-10-15 06:00:00",3246,22,2011,288,6,0.002,0,-0.685
"2011-10-15 07:00:00",3247,22,2011,288,7,0.002,0,-0.668
"2011-10-15 08:00:00",3248,22,2011,288,8,0.002,0,-0.636
"2011-10-15 09:00:00",3249,22,2011,288,9,0.002,0,-0.613
"2011-10-15 10:00:00",3250,22,2011,288,10,0.002,0,-0.651
"2011-10-15 11:00:00",3251,22,2011,288,11,0.002,0,-0.683
"2011-10-15 12:00:00",3252,22,2011,288,12,0.003,0.002,-0.694
"2011-10-15 13:00:00",3253,22,2011,288,13,0.017,0.014,-0.673
"2011-10-15 14:00:00",3254,22,2011,288,14,0.042,0.034,-0.674
"2011-10-15 15:00:00",3255,22,2011,288,15,0.118,0.07,-0.616
"2011-10-15 16:00:00",3256,22,2011,288,16,0.128,0.075,-0.628
"2011-10-15 17:00:00",3257,22,2011,288,17,0.062,0.049,-0.724
"2011-10-15 18:00:00",3258,22,2011,288,18,0.044,0.035,-0.745
"2011-10-15 19:00:00",3259,22,2011,288,19,0.022,0.017,-0.756
"2011-10-15 20:00:00",3260,22,2011,288,20,0.005,0.004,-0.77
"2011-10-15 21:00:00",3261,22,2011,288,21,0.002,0.001,-0.748
"2011-10-15 22:00:00",3262,22,2011,288,22,0.001,0.001,-0.715
"2011-10-15 23:00:00",3263,22,2011,288,23,0.001,0.001,-0.572
"2011-10-16 00:00:00",3264,22,2011,289,0,0.001,0,-0.754
"2011-10-16 01:00:00",3265,22,2011,289,1,0.001,0.001,-0.751
"2011-10-16 02:00:00",3266,22,2011,289,2,0.001,0.001,-0.761
"2011-10-16 03:00:00",3267,22,2011,289,3,0.001,0.001,-0.761
"2011-10-16 04:00:00",3268,22,2011,289,4,0.001,0.001,-0.744
"2011-10-16 05:00:00",3269,22,2011,289,5,0.002,0.001,-0.737
"2011-10-16 06:00:00",3270,22,2011,289,6,0.002,0,-0.722
"2011-10-16 07:00:00",3271,22,2011,289,7,0.002,0,-0.708
"2011-10-16 08:00:00",3272,22,2011,289,8,0.002,0,-0.694
"2011-10-16 09:00:00",3273,22,2011,289,9,0.002,0,-0.684
"2011-10-16 10:00:00",3274,22,2011,289,10,0.002,0,-0.686
"2011-10-16 11:00:00",3275,22,2011,289,11,0.002,0,-0.701
"2011-10-16 12:00:00",3276,22,2011,289,12,0.004,0.002,-0.694
"2011-10-16 13:00:00",3277,22,2011,289,13,0.015,0.012,-0.692
"2011-10-16 14:00:00",3278,22,2011,289,14,0.035,0.03,-0.679
"2011-10-16 15:00:00",3279,22,2011,289,15,0.068,0.051,-0.647
"2011-10-16 16:00:00",3280,22,2011,289,16,0.084,0.06,-0.631
"2011-10-16 17:00:00",3281,22,2011,289,17,0.09,0.057,-0.621
"2011-10-16 18:00:00",3282,22,2011,289,18,0.038,0.029,-0.686
"2011-10-16 19:00:00",3283,22,2011,289,19,0.016,0.011,-0.709
"2011-10-16 20:00:00",3284,22,2011,289,20,0.003,0.003,-0.699
"2011-10-16 21:00:00",3285,22,2011,289,21,0.001,0.001,-0.684
