date,site,lon,lat
2009-06-01,NASA-SE,-42.4973458354866,66.47882745800726
2010-06-01,NASA-SE,-42.49704802797869,66.47873746249705
2011-06-01,NASA-SE,-42.49675022047079,66.47864746698684
2012-06-01,NASA-SE,-42.49645159705191,66.4785572249136
2013-06-01,NASA-SE,-42.496153789544,66.47846722940339
2014-06-01,NASA-SE,-42.495855982036105,66.4783772338932
2015-06-01,NASA-SE,-42.4955581745282,66.47828723838299
2016-06-01,NASA-SE,-42.495259551109314,66.47819699630973
2017-06-01,NASA-SE,-42.494961743601415,66.47810700079954
2018-06-01,NASA-SE,-42.49466393609351,66.47801700528933
2019-06-01,NASA-SE,-42.49436612858561,66.47792700977912
2020-06-01,NASA-SE,-42.494067505166726,66.47783676770588
2021-06-01,NASA-SE,-42.49376969765883,66.47774677219567
2022-06-01,NASA-SE,-42.49347189015092,66.47765677668546
2003-06-01,Petermann ELA,-58.06337456103229,80.08345594112531
2004-06-01,Petermann ELA,-58.069160983559385,80.0845069624526
2005-06-01,Petermann ELA,-58.07493159618887,80.08555511213692
2006-06-01,Petermann ELA,-58.08070220881836,80.08660326182124
2007-06-01,Petermann ELA,-58.08647282144784,80.08765141150555
2008-06-01,Petermann ELA,-58.09225924397494,80.08870243283283
2009-06-01,Petermann ELA,-58.09802985660443,80.08975058251715
2010-06-01,Petermann ELA,-58.10380046923391,80.09079873220148
2011-06-01,Petermann ELA,-58.10957108186339,80.09184688188579
2012-06-01,Petermann ELA,-58.11535750439049,80.09289790321307
2013-06-01,Petermann ELA,-58.12112811701998,80.0939460528974
2014-06-01,Petermann ELA,-58.12689872964946,80.09499420258172
2015-06-01,Petermann ELA,-58.132669342278945,80.09604235226602
2016-06-01,Petermann ELA,-58.13845576480605,80.09709337359331
2017-06-01,Petermann ELA,-58.14422637743553,80.09814152327763
2018-06-01,Petermann ELA,-58.14999699006501,80.09918967296196
2019-06-01,Petermann ELA,-58.155767602694496,80.10023782264626
2020-06-01,Petermann ELA,-58.1615540252216,80.10128884397356
2021-06-01,Petermann ELA,-58.16732463785108,80.10233699365787
2022-06-01,Petermann ELA,-58.173095250480564,80.1033851433422
2006-06-01,NEEM,-51.07990651698239,77.44097583713068
2007-06-01,NEEM,-51.08014680421726,77.44100221055979
2008-06-01,NEEM,-51.080387749773315,77.44102865624485
2009-06-01,NEEM,-51.080628037008175,77.44105502967395
2010-06-01,NEEM,-51.08086832424304,77.44108140310304
2011-06-01,NEEM,-51.0811086114779,77.44110777653214
2012-06-01,NEEM,-51.08134955703396,77.4411342222172
2013-06-01,NEEM,-51.08158984426883,77.4411605956463
2014-06-01,NEEM,-51.081830131503686,77.44118696907539
2015-06-01,NEEM,-51.08207041873855,77.4412133425045
2016-06-01,NEEM,-51.082311364294604,77.44123978818956
2017-06-01,NEEM,-51.08255165152947,77.44126616161866
2018-06-01,NEEM,-51.08279193876434,77.44129253504775
2019-06-01,NEEM,-51.0830322259992,77.44131890847684
2020-06-01,NEEM,-51.083273171555255,77.44134535416191
2021-06-01,NEEM,-51.083513458790115,77.441371727591
2022-06-01,NEEM,-51.08375374602498,77.4413981010201
2014-06-01,East Grip,-35.99164188433772,75.5891474446398
2015-06-01,East Grip,-35.98899451678279,75.5972890776453
2016-06-01,East Grip,-35.98633989616607,75.60545301649465
2017-06-01,East Grip,-35.983692528611144,75.61359464950016
2018-06-01,East Grip,-35.98104516105622,75.62173628250565
2019-06-01,East Grip,-35.9783977935013,75.62987791551114
2020-06-01,East Grip,-35.97574317288458,75.6380418543605
2021-06-01,East Grip,-35.973095805329656,75.646183487366
2022-06-01,East Grip,-35.97044843777473,75.6543251203715
