"TOA5","0","CR1000","59715","CR1000.Std.26","CPU:GOES Swiss Camp 10 m tower 2017 witot radar.CR1","55545","Table046"
"TIMESTAMP","RECORD","LoggerID","Year","Day_of_Year","Hour","sw_in_Avg","sw_ref_Avg","net_rad_Avg","tc_air_Avg","t_air1_Avg","t_air2_Avg","rh_Avg(1)","rh_Avg(2)","U_Avg(1)","U_Avg(2)","Dir_Avg(1)","Dir_Avg(2)","pressure_Avg","SD_1_Avg","SD_2_Avg","tc_air_Max","tc_air_Min","U_Max(1)","U_Max(2)","Battery"
"2017-08-10 06:00:00",1955,0,2017,222,6,0.016,0.011,-3.575,0.718,0.55,1.152,85.6,80.9,6.288,7.885,126.4,94.1,582.9,3.044,2.864,1.111,0.096,8.02,9.45,13.44
"2017-08-10 07:00:00",1956,0,2017,222,7,0.108,0.076,-3.424,0.186,-0.042,0.661,87.2,82.4,5.204,6.662,119,90.3,583.2,3.047,2.917,0.573,-0.064,6.651,8.04,13.39
"2017-08-10 08:00:00",1957,0,2017,222,8,0.433,0.309,-3.361,0.337,0.152,0.864,85.9,81.3,5.413,6.819,123.1,91.6,583.4,3.046,2.962,0.601,0.042,6.605,8.05,13.41
"2017-08-10 09:00:00",1958,0,2017,222,9,1.436,1.028,-2.482,0.237,0.142,0.835,83.6,79.65,5.471,6.903,115.6,85.5,583.5,3.046,2.954,0.607,0.01,6.729,8.25,13.59
"2017-08-10 10:00:00",1959,0,2017,222,10,2.275,1.653,-1.223,0.509,0.444,1.076,82.2,78.45,5.561,6.939,116.2,86.9,583.8,3.045,3.049,0.806,0.312,7.147,8.47,13.85
"2017-08-10 11:00:00",1960,0,2017,222,11,3.176,2.277,0.212,1.029,0.986,1.597,79.99,76.44,6.514,7.954,118.1,89.9,584.1,3.042,3.033,1.239,0.717,7.807,9.04,14.16
"2017-08-10 12:00:00",1961,0,2017,222,12,4.036,2.847,1.594,1.293,1.299,1.953,79.26,75.54,5.801,7.131,118.1,85.7,584.3,3.041,3.03,1.449,1.108,7.174,8.41,14.62
"2017-08-10 13:00:00",1962,0,2017,222,13,4.798,3.32,3.022,1.549,1.575,2.323,78.4,74.46,5.493,6.868,115.5,82,584.3,3.04,3.027,1.749,1.383,6.468,7.618,15.08
"2017-08-10 14:00:00",1963,0,2017,222,14,5.408,3.647,4.715,1.731,1.755,2.617,78.03,73.63,5.459,6.846,113.6,81.5,584.2,3.039,3.014,1.839,1.632,6.22,7.579,15.1
"2017-08-10 15:00:00",1964,0,2017,222,15,5.07,3.36,6.619,1.893,1.856,2.809,77.86,73.03,5.234,6.652,109.8,77.49,584.3,3.038,3.019,2.129,1.702,6.252,7.735,14.73
"2017-08-10 16:00:00",1965,0,2017,222,16,4.838,3.142,8.38,1.985,1.973,2.909,78.5,73.61,4.634,6.068,110.8,77.74,584.2,3.041,3.023,2.29,1.766,5.998,7.683,14.99
"2017-08-10 17:00:00",1966,0,2017,222,17,5.865,3.774,8.04,2.083,2.117,3.248,78.12,73.28,3.93,5.271,115.6,81.8,584,3.042,3.02,2.247,1.947,5.233,6.559,15.13
"2017-08-10 18:00:00",1967,0,2017,222,18,5.385,3.421,7.696,2.183,2.151,3.451,78.28,72.89,2.884,4.06,121.3,85.5,584.1,3.043,3.03,2.388,2.041,4.07,5.357,15.04
"2017-08-10 19:00:00",1968,0,2017,222,19,4.74,2.986,7.227,2.393,2.361,3.552,76.93,71.45,4.484,5.837,118.5,85.5,583.9,3.042,3.034,2.662,2.159,5.475,7.069,14.93
"2017-08-10 20:00:00",1969,0,2017,222,20,3.95,2.431,6.314,2.604,2.547,3.792,75.76,69.73,4.938,6.378,119,86.5,584,3.041,3.024,2.91,2.407,5.756,7.2,14.77
"2017-08-10 21:00:00",1970,0,2017,222,21,3.071,1.81,4.759,2.503,2.445,3.637,76.5,70.43,4.965,6.213,121.9,88.8,584,3.042,3.015,2.956,2.261,5.704,6.853,14.57
"2017-08-10 22:00:00",1971,0,2017,222,22,2.17,1.177,3.344,2.299,2.234,3.184,77.63,72.69,4.461,5.466,124.4,88.8,584.2,3.043,3.014,2.709,1.893,5.56,6.488,14.32
"2017-08-10 23:00:00",1972,0,2017,222,23,1.499,0.794,0.485,1.662,1.528,2.451,80.1,75.06,4.554,5.885,122.2,89.2,584.2,3.046,3.017,2.007,1.308,6.135,7.389,14.1
"2017-08-11 00:00:00",1973,0,2017,223,0,0.541,0.277,-2.535,1.08,0.903,1.646,78.51,73.55,5.766,7.255,117.4,84.4,584.3,3.05,3.023,1.457,0.683,7.082,8.65,13.91
"2017-08-11 01:00:00",1974,0,2017,223,1,0.098,0.052,-3.386,0.457,0.255,0.887,77.83,72.78,6.459,7.984,113.9,83.9,584.4,3.054,3.028,0.803,-0.038,7.716,9.23,13.78
"2017-08-11 02:00:00",1975,0,2017,223,2,0.009,0.006,-3.426,-0.195,-0.406,0.201,75.75,70.52,6.398,7.893,116.7,84.8,584.4,3.057,3.031,0.154,-0.69,7.833,9.49,13.69
"2017-08-11 03:00:00",1976,0,2017,223,3,0,0,-3.431,-0.826,-1.038,-0.403,74.08,68.52,6.641,8.29,116.2,82.1,584.3,3.06,3.036,-0.362,-1.254,8.03,9.96,13.61
"2017-08-11 04:00:00",1977,0,2017,223,4,0,0,-3.426,-1.76,-1.99,-1.419,73.56,68.47,6.791,8.36,110.8,81,584.2,3.065,3.041,-1.05,-2.244,7.833,9.5,13.55
"2017-08-11 05:00:00",1978,0,2017,223,5,0,0.002,-3.413,-2.545,-2.813,-2.241,72.5,67.44,8,9.63,115.2,84.8,584.1,3.07,3.047,-1.889,-3.115,10.32,11.97,13.48
"2017-08-11 06:00:00",1979,0,2017,223,6,0.011,0.008,-3.368,-3.141,-3.447,-2.88,74.96,70.01,9,10.79,110.5,83.6,584,3.073,3.055,-2.734,-3.391,10.49,12.3,13.42
"2017-08-11 07:00:00",1980,0,2017,223,7,0.118,0.095,-3.429,-3.339,-3.55,-3.105,78.74,74.25,9.49,11.3,106.4,81,584.1,3.074,3.059,-3.061,-3.563,10.83,12.77,13.38
"2017-08-11 08:00:00",1981,0,2017,223,8,0.547,0.43,-3.763,-3.364,-3.579,-3.074,79.49,75.46,8.85,10.57,109.4,80.8,584.3,3.074,3.057,-3.139,-3.537,10.75,12.7,13.43
"2017-08-11 09:00:00",1982,0,2017,223,9,1.354,1.011,-3.056,-3.318,-3.458,-2.99,78.26,74.57,9.09,10.88,109.2,78.61,584.4,3.074,3.06,-3.115,-3.553,10.7,12.12,13.59
"2017-08-11 10:00:00",1983,0,2017,223,10,2.231,1.678,-1.717,-2.98,-3.107,-2.668,77.54,74.3,9.21,10.92,109.6,81.4,584.4,3.072,3.058,-2.556,-3.319,10.56,12.58,13.86
"2017-08-11 11:00:00",1984,0,2017,223,11,3.1,2.274,-0.316,-2.203,-2.248,-1.835,77.16,74.2,9.42,11.02,108.7,82.8,584.4,3.068,3.052,-1.869,-2.605,11.55,13.61,14.18
"2017-08-11 12:00:00",1985,0,2017,223,12,3.957,2.849,0.998,-1.589,-1.593,-1.229,77.75,74.85,9.44,11.01,108.8,81.2,584.3,3.064,3.049,-1.137,-1.915,12.17,14.41,14.65
"2017-08-11 13:00:00",1986,0,2017,223,13,4.775,3.36,2.245,-0.691,-0.702,-0.272,79.57,76.52,8.88,10.41,109.1,80.5,584.3,3.059,3.042,-0.274,-1.143,10.68,12.05,15.12
"2017-08-11 14:00:00",1987,0,2017,223,14,4.785,3.287,2.953,0.11,0.12,0.561,79.83,76.52,9.03,10.57,110.4,82.3,584.2,3.056,3.037,0.381,-0.265,10.84,12.24,15.02
"2017-08-11 15:00:00",1988,0,2017,223,15,4.775,3.208,4.078,0.339,0.325,0.81,77.8,74.2,9.01,10.62,111.9,80.6,584.1,3.054,3.035,0.482,0.189,10.62,12.3,15.08
"2017-08-11 16:00:00",1989,0,2017,223,16,5.068,3.35,5.029,0.617,0.651,1.184,76.3,72.72,8.13,9.69,114.3,82.7,583.8,3.053,3.03,0.823,0.367,10.02,11.58,15.37
"2017-08-11 17:00:00",1990,0,2017,223,17,5.705,3.666,7.055,0.904,0.938,1.566,76.93,73.29,7.474,8.93,112.2,81.8,583.6,3.052,3.028,1.025,0.709,9,10.47,15.12
"2017-08-11 18:00:00",1991,0,2017,223,18,5.424,3.417,7.545,1.12,1.138,1.817,73.97,70.04,6.82,8.2,113.8,82.9,583.5,3.051,3.025,1.318,0.867,8.41,9.54,15.05
"2017-08-11 19:00:00",1992,0,2017,223,19,4.753,2.97,6.919,1.291,1.282,1.974,74.11,69.81,6.915,8.43,116.3,86.2,583.4,3.051,3.025,1.468,1.173,8.29,9.74,14.94
"2017-08-11 20:00:00",1993,0,2017,223,20,4.003,2.458,5.788,1.364,1.31,2.063,73.76,69.27,6.682,8.16,122.2,88.3,583.4,3.051,3.025,1.494,1.199,7.997,9.28,14.8
"2017-08-11 21:00:00",1994,0,2017,223,21,3.103,1.828,4.232,1.213,1.139,1.912,74.4,69.62,6.48,7.97,117.1,85.3,583.3,3.053,3.027,1.42,1.015,7.448,9.02,14.59
"2017-08-11 22:00:00",1995,0,2017,223,22,2.163,1.161,2.868,0.909,0.793,1.578,74.73,69.79,6.471,8.09,115.5,84.2,583.1,3.055,3.029,1.153,0.621,7.5,9.2,14.33
"2017-08-11 23:00:00",1996,0,2017,223,23,1.294,0.673,-1.018,0.406,0.254,1.034,75.24,70.38,6.174,7.717,114.9,83.6,583,3.058,3.032,0.79,0.069,7.161,8.66,14.09
"2017-08-12 00:00:00",1997,0,2017,224,0,0.519,0.259,-3.357,-0.281,-0.438,0.244,75.62,70.78,6.123,7.649,113.5,82.9,583,3.061,3.036,0.255,-0.802,7.435,9.12,13.91
"2017-08-12 01:00:00",1998,0,2017,224,1,0.098,0.05,-3.703,-1.111,-1.318,-0.727,75.5,70.68,6.733,8.34,111.2,80.7,583.1,3.065,3.04,-0.701,-1.553,8.68,10.18,13.79
"2017-08-12 02:00:00",1999,0,2017,224,2,0.011,0.007,-3.731,-1.991,-2.242,-1.655,75.52,70.54,7.18,8.86,108,79.9,583,3.069,3.045,-1.343,-2.421,8.58,10.13,13.7
"2017-08-12 03:00:00",2000,0,2017,224,3,0,0.002,-3.7,-2.49,-2.747,-2.205,73.25,68.36,8.42,10.17,105.5,80.6,582.9,3.072,3.048,-2.086,-2.729,10.32,11.95,13.62
"2017-08-12 04:00:00",2001,0,2017,224,4,0,0.001,-3.68,-2.97,-3.201,-2.681,69.92,64.97,9.31,11.17,111,82.4,582.9,3.074,3.051,-2.526,-3.385,10.7,12.21,13.55
"2017-08-12 05:00:00",2002,0,2017,224,5,0,0.003,-3.751,-3.601,-3.874,-3.312,69.45,64.64,9.16,11.02,105.2,79.53,582.7,3.078,3.054,-3.122,-3.957,10.73,12.78,13.49
"2017-08-12 06:00:00",2003,0,2017,224,6,0.015,0.01,-3.881,-3.927,-4.229,-3.641,68.84,64.02,9.01,10.85,104.2,79.15,582.8,3.08,3.056,-3.636,-4.136,10.5,12.56,13.43
"2017-08-12 07:00:00",2004,0,2017,224,7,0.121,0.101,-3.923,-4.106,-4.362,-3.782,69.48,64.73,8.93,10.76,112.3,83.1,582.9,3.082,3.057,-3.891,-4.291,10.58,12.44,13.39
"2017-08-12 08:00:00",2005,0,2017,224,8,0.563,0.457,-4.319,-3.964,-4.16,-3.576,67.65,63.27,9.39,11.21,109.9,83.9,583.1,3.081,3.058,-3.567,-4.3,10.78,12.73,13.44
"2017-08-12 09:00:00",2006,0,2017,224,9,1.373,1.019,-3.481,-4.034,-4.18,-3.637,68.36,64.33,9.31,11.11,109.1,84.1,583.4,3.082,3.058,-3.711,-4.282,11,12.56,13.61
"2017-08-12 10:00:00",2007,0,2017,224,10,2.247,1.676,-2.097,-3.64,-3.755,-3.234,68.58,64.72,9.1,10.77,104.3,84.7,583.5,3.079,3.056,-3.172,-4.024,10.92,12.58,13.87
"2017-08-12 11:00:00",2008,0,2017,224,11,3.173,2.303,-0.546,-2.785,-2.851,-2.344,69.77,66.37,8.19,9.69,111.7,87.1,583.7,3.075,3.05,-2.249,-3.349,10.52,11.38,14.17
"2017-08-12 12:00:00",2009,0,2017,224,12,4.059,2.898,0.868,-1.901,-1.878,-1.432,70.44,67.05,7.971,9.37,117.2,86.8,583.9,3.07,3.045,-1.401,-2.329,9.7,11.47,14.64
"2017-08-12 13:00:00",2010,0,2017,224,13,4.829,3.376,2.023,-0.901,-0.915,-0.395,71.83,68.24,7.635,8.97,118,87.2,584,3.065,3.038,-0.351,-1.444,9.17,10.99,15.1
"2017-08-12 14:00:00",2011,0,2017,224,14,5.441,3.687,3.553,-0.01,0.006,0.604,72.06,68.12,6.99,8.16,118.4,89.1,584.3,3.06,3.033,0.272,-0.397,8.64,9.8,15.14
"2017-08-12 15:00:00",2012,0,2017,224,15,5.832,3.884,5.137,0.514,0.518,1.182,72.47,68.3,7.522,8.89,119.9,91,584.1,3.058,3.031,0.807,0.206,9.07,10.24,15.16
"2017-08-12 16:00:00",2013,0,2017,224,16,5.945,3.877,6.408,0.928,0.991,1.67,71.96,68.12,6.887,8.07,124.2,94,584.2,3.056,3.027,1.14,0.663,8.36,9.27,15.16
"2017-08-12 17:00:00",2014,0,2017,224,17,5.791,3.705,7.258,1.116,1.154,1.876,73.54,69.53,6.447,7.736,126.6,93.9,584.2,3.055,3.025,1.28,0.997,7.637,9.06,15.11
"2017-08-12 18:00:00",2015,0,2017,224,18,5.422,3.409,7.455,1.248,1.274,2.01,74.89,70.56,6.415,7.641,130.5,97.8,584.3,3.055,3.025,1.393,1.148,7.592,8.96,15.05
"2017-08-12 19:00:00",2016,0,2017,224,19,4.757,2.971,6.751,1.185,1.153,1.894,77.98,73.24,6.459,7.93,135.2,101.3,584.4,3.056,3.025,1.334,1.065,7.259,8.79,14.94
"2017-08-12 20:00:00",2017,0,2017,224,20,3.978,2.443,5.544,1.164,1.097,1.928,79.8,74.72,5.866,7.378,134.4,99.9,584.6,3.057,3.024,1.389,1.006,7.33,8.47,14.79
"2017-08-12 21:00:00",2018,0,2017,224,21,3.061,1.809,3.885,0.95,0.88,1.742,81.5,76.34,5.061,6.449,134.2,99.6,584.7,3.058,3.025,1.115,0.756,6.148,7.592,14.58
"2017-08-12 22:00:00",2019,0,2017,224,22,2.084,1.126,2.326,0.511,0.396,1.422,82.9,77.47,3.322,4.444,118.2,87.2,584.8,3.06,3.026,0.816,0.025,4.782,5.991,14.32
"2017-08-12 23:00:00",2020,0,2017,224,23,1.254,0.66,-1.435,0.066,-0.096,0.972,83.5,77.7,4.142,5.538,122.2,89.2,584.9,3.063,3.029,0.202,-0.186,5.24,6.651,14.09
"2017-08-13 00:00:00",2021,0,2017,225,0,0.471,0.239,-3.548,-0.374,-0.585,0.386,83.2,77.65,5.215,6.776,119.9,90.2,585.1,3.065,3.033,0.005,-0.733,5.952,7.383,13.91
"2017-08-13 01:00:00",2022,0,2017,225,1,0.079,0.041,-3.856,-1.01,-1.238,-0.455,83,77.65,5.514,7.025,121.8,89.4,585.2,3.068,3.036,-0.65,-1.345,6.664,8.07,13.79
"2017-08-13 02:00:00",2023,0,2017,225,2,0.006,0.004,-3.931,-1.706,-1.932,-1.211,81.6,76.4,5.4,6.768,120.7,88,585.4,3.072,3.039,-1.254,-2.349,6.899,8.55,13.7
"2017-08-13 03:00:00",2024,0,2017,225,3,0,0,-3.919,-2.534,-2.799,-2.045,80.1,74.5,6.365,8.06,115,84.7,585.4,3.076,3.045,-2.23,-3.065,7.363,9.06,13.62
"2017-08-13 04:00:00",2025,0,2017,225,4,0,0,-3.823,-3.26,-3.512,-2.86,78.91,73.53,6.848,8.6,108,81.4,585.4,3.08,3.05,-2.796,-3.679,7.631,9.46,13.55
"2017-08-13 05:00:00",2026,0,2017,225,5,0,0.001,-3.823,-3.76,-4.018,-3.385,78.3,73.1,7.039,8.78,107,81.9,585.5,3.083,3.053,-3.442,-4.164,8.23,10.2,13.49
"2017-08-13 06:00:00",2027,0,2017,225,6,0.007,0.006,-3.816,-4.087,-4.378,-3.771,77.22,72.37,6.265,7.711,113.1,87.4,585.8,3.085,3.054,-3.621,-4.491,8.43,9.68,13.43
"2017-08-13 07:00:00",2028,0,2017,225,7,0.092,0.069,-3.713,-4.44,-4.706,-4.093,77.3,72.43,7.239,8.67,120.1,88.7,586,3.088,3.058,-3.997,-5.049,9.4,10.79,13.38
"2017-08-13 08:00:00",2029,0,2017,225,8,0.55,0.421,-3.474,-4.408,-4.616,-3.996,75.58,71.09,7.517,9.11,117.8,88.4,586.3,3.088,3.058,-3.823,-4.765,9.1,10.68,13.43
"2017-08-13 09:00:00",2030,0,2017,225,9,0.532,0.36,1.423,-3.558,-3.842,-3.44,81.4,76.81,7.759,9.13,112.7,86.1,586.3,3.082,3.052,-3.151,-4.369,9.19,10.23,13.48
"2017-08-13 10:00:00",2031,0,2017,225,10,1.039,0.696,2.492,-2.853,-3.111,-2.743,82.5,78.09,7.363,8.68,110.2,83,586.7,3.078,3.048,-2.441,-3.233,8.8,10.02,13.7
"2017-08-13 11:00:00",2032,0,2017,225,11,1.68,1.119,3.539,-2.155,-2.368,-1.973,81.8,77.42,7.157,8.4,111.2,84.1,586.8,3.074,3.044,-1.889,-2.47,8.49,9.64,14.03
"2017-08-13 12:00:00",2033,0,2017,225,12,2.608,1.738,4.571,-1.374,-1.534,-1.125,81.1,77.06,7.227,8.44,119.7,88.8,586.9,3.07,3.054,-0.963,-1.906,9.11,10.52,14.45
"2017-08-13 13:00:00",2034,0,2017,225,13,3.232,2.146,5.47,-0.64,-0.739,-0.331,82,78.05,7.139,8.34,118.6,91.1,587,3.066,3.038,-0.339,-1.04,8.7,9.82,14.67
"2017-08-13 14:00:00",2035,0,2017,225,14,4.409,2.946,5.778,-0.043,-0.097,0.431,82.5,78.52,6.347,7.397,120.5,92.5,587.1,3.063,3.035,0.227,-0.374,7.945,9.02,15.79
"2017-08-13 15:00:00",2036,0,2017,225,15,5.747,3.813,4.848,0.32,0.323,1.024,82.2,77.93,5.423,6.409,133.4,99.8,587.1,3.063,3.031,0.515,0.141,6.533,7.213,15.2
"2017-08-13 16:00:00",2037,0,2017,225,16,5.914,3.843,6.197,0.673,0.691,1.368,81.6,78.04,5.419,6.423,136.1,103.6,587,3.062,3.027,0.829,0.498,6.461,7.383,15.16
"2017-08-13 17:00:00",2038,0,2017,225,17,5.711,3.637,7.256,0.857,0.899,1.58,82.3,78.66,5.289,6.302,137.2,102.5,587,3.06,3.026,0.923,0.783,6.069,7.102,15.06
"2017-08-13 18:00:00",2039,0,2017,225,18,5.099,3.195,6.926,0.952,0.942,1.62,83.5,79.72,5.246,6.321,137.7,103.6,587,3.061,3.03,1.099,0.821,6.383,7.134,15.06
"2017-08-13 19:00:00",2040,0,2017,225,19,4.626,2.877,6.61,1.108,1.043,1.738,83.6,79.88,5.123,6.223,136.7,104.5,587.1,3.061,3.036,1.195,1.028,5.971,7.272,14.94
"2017-08-13 20:00:00",2041,0,2017,225,20,3.682,2.255,5.01,1.099,1.01,1.843,83.8,79.24,4.542,5.693,132.2,98.5,587.3,3.061,3.076,1.221,0.955,5.579,6.671,14.8
"2017-08-13 21:00:00",2042,0,2017,225,21,2.993,1.761,3.805,0.856,0.778,1.775,85.3,80,3.775,4.933,123,89.2,587.3,3.063,3.053,1.147,0.51,4.854,5.985,14.58
"2017-08-13 22:00:00",2043,0,2017,225,22,2.065,1.097,2.507,0.145,0.031,0.92,84.5,79.32,3.953,5.145,114.1,82.2,587.2,3.066,3.06,0.576,-0.153,4.998,5.945,14.32
"2017-08-13 23:00:00",2044,0,2017,225,23,1.212,0.636,-1.433,-0.46,-0.621,0.297,81.7,76.35,4.012,5.391,110.7,78.97,587,3.07,3.062,-0.108,-0.836,4.743,6.167,14.08
"2017-08-14 00:00:00",2045,0,2017,226,0,0.452,0.235,-3.429,-1.114,-1.334,-0.482,83.1,77.83,4.246,5.666,115.4,82.5,586.7,3.073,3.07,-0.787,-1.545,5.116,6.468,13.91
"2017-08-14 01:00:00",2046,0,2017,226,1,0.06,0.034,-3.73,-1.869,-2.121,-1.408,83.7,78.44,4.655,6.16,110.7,78.39,586.7,3.077,3.075,-1.387,-2.249,5.606,7.076,13.78
"2017-08-14 02:00:00",2047,0,2017,226,2,0.003,0.003,-3.783,-2.554,-2.805,-2.148,81.4,76.08,5.062,6.572,109.7,78.22,586.6,3.08,3.077,-2.171,-2.84,5.939,7.317,13.69
"2017-08-14 03:00:00",2048,0,2017,226,3,0,0,-3.753,-3.037,-3.292,-2.656,77.4,72.12,5.604,7.125,109.7,78.45,586.2,3.082,3.08,-2.637,-3.296,6.736,8.31,13.62
"2017-08-14 04:00:00",2049,0,2017,226,4,0,0,-3.723,-3.402,-3.645,-3.023,73.65,68.28,6.287,7.895,107.7,76.17,585.8,3.084,3.083,-3.204,-3.715,7.481,9.25,13.55
"2017-08-14 05:00:00",2050,0,2017,226,5,0,0.001,-3.833,-3.656,-3.929,-3.25,71.24,65.82,6.71,8.42,106.9,79.97,585.5,3.086,3.081,-3.374,-3.914,9.21,10.43,13.48
"2017-08-14 06:00:00",2051,0,2017,226,6,0.006,0.005,-3.87,-3.818,-4.107,-3.454,70.01,64.89,8.16,9.93,105,77.82,585.2,3.088,3.077,-3.497,-4.026,9.58,11.07,13.43
"2017-08-14 07:00:00",2052,0,2017,226,7,0.084,0.068,-3.874,-3.81,-4.073,-3.452,69.1,64.11,8.97,10.87,103.2,76.53,584.9,3.088,3.08,-3.407,-4.125,10.6,12.58,13.38
"2017-08-14 08:00:00",2053,0,2017,226,8,0.435,0.348,-4.128,-3.893,-4.153,-3.497,69.23,64.56,8.89,10.8,101.8,76.85,584.7,3.088,3.08,-3.598,-4.252,10.17,12.18,13.41
"2017-08-14 09:00:00",2054,0,2017,226,9,0.998,0.74,-3.525,-3.588,-3.776,-3.151,68.94,64.46,9.32,11.37,105,76.3,584.5,3.088,3.077,-3.256,-3.873,11.09,13.01,13.53
"2017-08-14 10:00:00",2055,0,2017,226,10,1.855,1.365,-1.849,-2.939,-3.104,-2.483,68.65,64.18,8.8,10.74,102.6,76.22,584.2,3.084,3.076,-2.372,-3.413,10.5,12.57,13.78
"2017-08-14 11:00:00",2056,0,2017,226,11,3.131,2.265,-0.28,-1.968,-2.01,-1.47,67.99,64.14,8.5,10.2,101.5,75.76,583.7,3.078,3.074,-1.495,-2.577,10.3,11.42,14.14
"2017-08-14 12:00:00",2057,0,2017,226,12,4.012,2.86,0.942,-1.196,-1.22,-0.689,67.88,64.18,8.59,10.24,108.3,77.75,583.5,3.074,3.07,-0.603,-1.613,10.02,11.58,14.65
"2017-08-14 13:00:00",2058,0,2017,226,13,4.783,3.334,2.438,-0.078,-0.067,0.48,68.06,64.05,8.72,10.36,108.7,80.4,583.2,3.067,3.061,0.406,-0.658,10,11.69,15.12
"2017-08-14 14:00:00",2059,0,2017,226,14,5.12,3.435,3.735,0.625,0.618,1.252,69.77,65.57,7.564,9,108,81.6,583.1,3.064,3.057,0.975,0.306,9.82,11.03,15.25
"2017-08-14 15:00:00",2060,0,2017,226,15,5.773,3.788,5.746,1.341,1.339,2.105,69.6,65.04,6.942,8.38,112.2,82.8,582.8,3.061,3.048,1.75,0.852,8.75,10.51,15.1
"2017-08-14 16:00:00",2061,0,2017,226,16,5.866,3.753,7.125,1.827,1.877,2.691,70.07,65.82,6.508,8.05,113.5,80.5,582.4,3.059,3.043,2.057,1.576,7.729,9.5,15.17
"2017-08-14 17:00:00",2062,0,2017,226,17,5.649,3.525,7.925,2.032,2.068,2.882,71.85,67.58,6.676,8.29,110,80.3,582,3.06,3.043,2.256,1.803,7.657,9.49,15.07
"2017-08-14 18:00:00",2063,0,2017,226,18,5.108,3.124,7.85,2.316,2.342,3.191,71.87,67.42,6.174,7.63,116.5,83.8,581.7,3.061,3.04,2.588,2.021,7.357,8.76,15.1
"2017-08-14 19:00:00",2064,0,2017,226,19,4.456,2.705,7.067,2.432,2.435,3.333,72.27,67.48,5.965,7.493,119.2,85.1,581.5,3.059,3.033,2.604,2.278,6.853,8.64,14.99
"2017-08-14 20:00:00",2065,0,2017,226,20,3.677,2.2,5.807,2.437,2.379,3.384,73.36,68.08,6.069,7.784,116.3,82.1,581.2,3.058,3.064,2.631,2.21,7.089,8.51,14.67
"2017-08-14 21:00:00",2066,0,2017,226,21,2.463,1.421,3.148,2.234,2.134,3.081,75.48,69.99,5.813,7.536,111.8,80.4,580.9,3.058,3.04,2.504,1.994,6.514,8.55,14.55
"2017-08-14 22:00:00",2067,0,2017,226,22,1.973,1.045,2.767,2.121,2.018,2.928,76.08,70.59,5.743,7.489,110.3,79.94,580.6,3.059,3.038,2.343,1.881,6.533,8.51,14.31
"2017-08-14 23:00:00",2068,0,2017,226,23,1.148,0.586,-1.271,1.751,1.616,2.513,76.03,70.8,5.238,6.847,107.5,77.85,580.5,3.061,3.04,2.13,1.332,6.161,7.637,14.08
"2017-08-15 00:00:00",2069,0,2017,227,0,0.363,0.186,-3.283,1.235,1.056,1.894,76.09,70.7,5.821,7.562,110,77.11,580.2,3.064,3.056,1.595,0.766,6.821,8.43,13.9
"2017-08-15 01:00:00",2070,0,2017,227,1,0.039,0.023,-3.791,0.548,0.349,1.095,76.15,70.69,5.956,7.725,107.4,78.29,579.8,3.067,3.047,0.975,0.094,7.5,9.15,13.78
"2017-08-15 02:00:00",2071,0,2017,227,2,0.002,0.002,-3.868,-0.06,-0.269,0.419,75.84,70.53,5.882,7.523,112.8,80.9,579.7,3.071,3.049,0.226,-0.328,7.494,8.75,13.69
"2017-08-15 03:00:00",2072,0,2017,227,3,0,0,-3.896,-0.374,-0.534,0.074,74.87,69.76,6.646,8.3,112,80.4,579.2,3.073,3.051,0.057,-0.812,8.66,10.28,13.62
"2017-08-15 04:00:00",2073,0,2017,227,4,0,0,-3.819,-0.761,-0.993,-0.365,74.74,69.63,7.023,8.8,106.6,77.6,578.8,3.075,3.053,-0.478,-1.016,8.4,9.63,13.55
"2017-08-15 05:00:00",2074,0,2017,227,5,0,0,-3.751,-1.084,-1.315,-0.682,74.86,69.8,6.42,8.11,106.9,76.33,578.4,3.077,3.053,-0.728,-1.342,7.918,9.57,13.49
"2017-08-15 06:00:00",2075,0,2017,227,6,0.004,0.003,-3.653,-1.288,-1.524,-0.874,74.09,69.02,7.085,8.87,100.8,78.37,578.2,3.078,3.055,-1.048,-1.531,8.6,10.28,13.42
"2017-08-15 07:00:00",2076,0,2017,227,7,0.062,0.048,-3.625,-1.635,-1.878,-1.206,74.05,68.99,7.163,8.96,107,78.02,578,3.08,3.058,-1.343,-1.979,8.55,10.05,13.37
"2017-08-15 08:00:00",2077,0,2017,227,8,0.416,0.327,-3.919,-1.632,-1.84,-1.091,73.13,68.42,6.001,7.634,102.4,75.85,577.8,3.08,3.055,-1.429,-1.93,7.637,8.93,13.39
"2017-08-15 09:00:00",2078,0,2017,227,9,1.201,0.869,-3.286,-1.685,-1.838,-1.138,71.95,67.63,6.585,8.17,100.3,76.66,577.9,3.08,3.055,-1.446,-1.888,7.833,9.36,13.54
"2017-08-15 10:00:00",2079,0,2017,227,10,2.122,1.548,-1.775,-1.275,-1.381,-0.741,71.07,67.11,6.911,8.54,105.5,76.56,577.9,3.079,3.053,-0.847,-1.651,8.21,10.06,13.79
"2017-08-15 11:00:00",2080,0,2017,227,11,3.019,2.151,-0.15,-0.595,-0.634,-0.052,70.74,67.03,7.566,9.23,108.8,80.3,577.5,3.075,3.049,-0.159,-1.06,9.34,10.93,14.11
"2017-08-15 12:00:00",2081,0,2017,227,12,3.914,2.737,1.492,0.111,0.08,0.653,70.95,67.07,7.503,9.07,109.3,82.9,577.4,3.071,3.044,0.587,-0.319,8.94,10.82,14.62
