   9  96  175.292  7.   32.200   21.800    8.483   -1.161   -1.181  104.800  103.100    3.876    4.149  132.100  139.800  891.800    2.058   -5.555   -4.173   -2.710    -.973     .533   -1.207   -1.102    4.931    5.267
   9  96  175.333  8.   70.200   47.600   18.478   -1.402   -1.427  104.000  102.500    3.925    4.201  118.900  127.100  891.900    2.058   -5.554   -4.259   -2.708    -.988     .552   -1.379   -1.324    5.058    5.447
   9  96  175.375  9.  164.800  119.000   23.252   -2.133   -2.151   99.800   98.200    2.973    3.203  115.900  123.100  891.700    2.058   -5.542   -4.255   -2.670    -.965     .602   -1.959   -1.886    3.811    4.096
   9  96  175.417 10.  259.600  190.800   30.679   -2.093   -2.196   98.000   96.600    2.056    2.224  149.700  155.800  891.800    2.059   -5.531   -4.246   -2.638    -.925     .688   -1.923   -1.901    3.141    3.337
   9  96  175.458 11.  273.400  185.800   69.708   -1.439   -1.482   97.300   95.000    2.006    2.154  135.400  143.700  891.800    2.059   -5.530   -4.269   -2.661    -.938     .672   -1.309   -1.246    2.741    2.976
   9  96  175.500 12.  341.600  237.200   80.169   -1.083   -1.163   96.700   94.700    2.999    3.204  160.700  167.300  891.800    2.060   -5.520   -4.256   -2.648    -.908     .755    -.963    -.926    3.948    4.291
   9  96  175.542 13.  489.200  352.400   88.063    -.863    -.984   94.600   92.600    4.037    4.321  142.900  150.600  892.500    2.061   -5.500   -4.213   -2.603    -.856     .892    -.717    -.688    4.874    5.272
   9  96  175.583 14.  555.400  398.600  102.328    -.827    -.862   91.700   89.700    5.316    5.687  126.700  134.200  893.000    2.062   -5.480   -4.192   -2.567    -.809    1.011    -.613    -.548    6.746    7.270
   9  96  175.625 15.  599.000  424.800  127.814    -.805    -.906   88.900   86.900    6.186    6.614  133.100  141.300  893.400    2.061   -5.463   -4.167   -2.533    -.743    1.025    -.608    -.572    6.958    7.470
   9  96  175.667 16.  774.800  535.000  153.301    -.911    -.937   88.500   86.600    6.147    6.571  124.100  131.200  893.600    2.063   -5.457   -4.153   -2.519    -.718    1.079    -.635    -.571    7.360    7.830
   9  96  175.708 17.  776.600  525.400  179.834    -.714    -.787   87.800   85.900    4.893    5.252  124.500  131.500  893.500    2.063   -5.468   -4.077   -2.531    -.690    1.077    -.424    -.371    5.674    6.141
   9  96  175.750 18.  757.800  502.000  188.108     .180    -.010   85.400   83.000    3.787    4.090  147.700  154.800  893.400    2.063   -5.470   -4.060   -2.531    -.684    1.020     .375     .432    4.985    5.423
   9  96  175.792 19.  709.600  462.600  136.564    1.358    1.199   79.400   77.200    1.603    1.860  196.600  202.300  894.100    2.067   -5.480   -4.040   -2.536    -.695    1.074    1.743    1.833    4.345    4.408
   9  96  175.833 20.  643.800  420.600  140.558    1.156    1.183   80.400   78.000    1.311    1.533  137.800  142.200  894.600    2.069   -5.466   -4.041   -2.546    -.696    1.011    1.745    1.810    1.749    2.053
   9  96  175.875 21.  556.800  369.200  124.771     .925    1.164   87.100   84.100    2.940    3.249  105.500  113.700  894.700    2.072   -5.473   -4.036   -2.547    -.690     .856    1.384    1.606    4.046    4.381
   9  96  175.917 22.  461.800  317.000   88.443    1.166    1.422   87.500   84.600    3.374    3.711  108.900  116.500  894.800    2.069   -5.433   -3.952   -2.448    -.603     .952    1.586    1.785    4.003    4.392
   9  96  175.958 23.  383.000  268.800   60.721    1.356    1.515   90.000   87.300    4.419    4.823  119.200  126.700  895.000    2.067   -5.450   -3.992   -2.504    -.682     .795    1.677    1.854    4.864    5.285
   9  96  176.000 24.  336.000  231.800   49.870    1.342    1.489   89.600   86.800    3.256    3.583  120.300  128.400  895.100    2.072   -5.444   -3.993   -2.498    -.685     .789    1.699    1.895    4.250    4.697
   9  96  176.042  1.  234.600  159.600   16.234    1.198    1.350   89.100   86.400    3.949    4.317  121.400  128.500  895.200    2.072   -5.426   -3.959   -2.479    -.682     .754    1.453    1.664    4.733    5.107
   9  96  176.083  2.  113.400   89.200  -19.566    1.008    1.184   89.100   86.500    3.871    4.256  120.900  129.400  895.300    2.072   -5.411   -3.948   -2.449    -.654     .615    1.203    1.433    4.407    4.797
   9  96  176.125  3.   50.600   45.800  -48.851     .747     .937   89.700   87.100    4.521    4.951  117.500  125.200  895.200    2.072   -5.401   -3.989   -2.454    -.683     .546     .845    1.069    5.264    5.712
   9  96  176.167  4.   36.400   31.800  -59.471     .367     .574   89.800   87.200    4.502    4.929  115.500  123.800  895.000    2.071   -5.414   -4.042   -2.460    -.696     .517     .469     .714    5.421    5.779
   9  96  176.208  5.   27.200   25.000  -53.698    -.044     .220   89.600   86.300    4.206    4.621  111.800  119.100  894.800    2.071   -5.415   -4.056   -2.471    -.701     .497    -.062     .314    5.411    5.891
   9  96  176.250  6.   27.800   28.600  -60.196     .192     .426   87.600   84.400    5.132    5.602  111.400  119.600  894.500    2.072   -5.415   -4.112   -2.485    -.732     .476     .186     .527    5.958    6.478
   9  96  176.292  7.   60.400   53.600  -51.333     .233     .407   84.900   82.200    5.034    5.453  113.800  122.200  894.400    2.072   -5.415   -4.121   -2.481    -.744     .490     .266     .516    6.417    6.978
   9  96  176.333  8.  129.400  100.200  -35.438     .570     .754   80.000   77.400    6.444    6.954  114.300  121.900  894.000    2.072   -5.393   -4.112   -2.488    -.761     .494     .712     .896    7.140    7.690
   9  96  176.375  9.  204.200  162.400  -12.664     .631     .845   78.200   75.500    6.804    7.330  103.700  112.800  893.700    2.069   -5.397   -4.094   -2.469    -.763     .475     .825    1.020    7.730    8.370
   9  96  176.417 10.  292.000  229.000   14.474     .847    1.025   78.100   75.400    7.390    7.960   95.500  104.200  893.100    2.071   -5.381   -4.086   -2.453    -.731     .587    1.020    1.200    8.160    8.690
   9  96  176.458 11.  388.400  296.400   43.432    1.382    1.563   78.300   75.600    7.140    7.680   94.000  102.700  892.900    2.069   -5.362   -4.075   -2.440    -.711     .637    1.590    1.777    8.360    9.040
   9  96  176.500 12.  488.400  358.000   69.803    1.911    2.131   79.300   76.200    6.688    7.220   91.700   98.900  892.500    2.070   -5.341   -4.051   -2.400    -.669     .759    2.100    2.389    7.490    8.200
   9  96  176.542 13.  581.600  406.800  103.944    2.294    2.529   79.700   76.600    6.251    6.774   91.000   99.400  892.000    2.070   -5.327   -4.005   -2.345    -.596     .940    2.572    2.830    6.943    7.440
   9  96  176.583 14.  662.600  441.600  157.295    2.501    2.700   79.400   76.300    6.216    6.727   82.400   91.200  891.400    2.073   -5.308   -3.978   -2.294    -.511    1.024    2.757    3.066    7.170    7.720
   9  96  176.625 15.  720.400  461.800  207.603    2.545    2.725   80.700   77.400    5.008    5.441   75.800   84.000  890.600    2.080   -5.292   -3.952   -2.260    -.446    1.087    2.788    3.131    6.313    6.731
   9  96  176.667 16.  754.800  467.600  238.035    2.835    3.045   79.500   76.200    4.491    4.893   77.300   85.600  889.900    2.083   -5.295   -3.928   -2.248    -.415    1.165    3.086    3.466    5.449    5.790
   9  96  176.708 17.  763.000  457.000  253.917    3.134    3.323   78.100   74.900    4.693    5.111   68.070   77.400  888.900    2.093   -5.303   -3.895   -2.254    -.401    1.119    3.372    3.754    6.104    6.556
   9  96  176.750 18.  744.200  432.800  256.009    3.320    3.555   77.100   73.800    3.537    3.923   74.600   82.200  888.200    2.097   -5.308   -3.883   -2.251    -.432    1.097    3.633    4.040    5.107    5.560
   9  96  176.792 19.  699.400  399.000  245.073    3.282    3.512   78.500   75.200    4.080    4.492   71.500   79.900  887.300    2.106   -5.293   -3.851   -2.224    -.439    1.014    3.557    3.968    5.098    5.579
   9  96  176.833 20.  633.400  355.000  223.295    3.496    3.744   78.100   74.800    5.257    5.726   68.260   77.800  886.500    2.105   -5.281   -3.832   -2.173    -.419     .876    3.729    4.148    6.184    6.731
   9  96  176.875 21.  546.600  303.600  189.915    3.636    3.881   78.100   74.900    5.348    5.807   64.920   75.300  885.500    2.107   -5.278   -3.825   -2.159    -.399     .776    3.864    4.253    5.764    6.220
   9  96  176.917 22.  453.200  255.800  151.304    3.590    3.827   79.600   76.500    5.785    6.268   70.300   78.900  884.800    2.116   -5.266   -3.784   -2.118    -.383     .823    3.794    4.178    6.295    6.736
   9  96  176.958 23.  345.000  196.800  102.993    3.484    3.733   80.500   77.400    5.489    5.950   67.690   77.200  884.200    2.112   -5.267   -3.800   -2.143    -.415     .706    3.682    4.042    6.125    6.594
   9  96  177.000 24.  216.600  120.600   54.178    3.352    3.599   81.300   78.200    4.948    5.381   69.610   79.100  883.700    2.117   -5.255   -3.779   -2.139    -.403     .705    3.506    3.862    5.463    5.927
   9  96  177.042  1.  142.200   76.400    8.825    4.044    4.299   76.800   74.000    2.507    2.747  139.500  145.100  883.300    2.119   -5.245   -3.755   -2.116    -.390     .591    4.254    4.594    5.026    5.480
   9  96  177.083  2.   87.200   58.000  -16.905    1.878    2.188   87.300   84.100    2.387    2.709  112.100  119.300  884.000    2.122   -5.268   -3.791   -2.167    -.464     .473    2.140    2.467    3.239    3.551
   9  96  177.125  3.   47.000   36.400  -44.479     .656     .749   89.100   86.600    2.473    2.739  124.800  131.400  884.200    2.121   -5.245   -3.754   -2.122    -.413     .462     .886    1.028    4.123    4.405
   9  96  177.167  4.   33.000   20.600  -11.809    -.082    -.061   98.600   96.300    4.264    4.590  132.400  140.500  884.600    2.121   -5.234   -3.751   -2.121    -.426     .365    -.043     .068    5.619    5.877
   9  96  177.208  5.   16.400   10.000    6.067     .030     .023  105.400  103.100    5.188    5.520  130.000  138.500  885.200    2.122   -5.243   -3.761   -2.155    -.458     .357    -.011     .087    6.283    6.639
   9  96  177.250  6.   25.200   15.400     .514     .169     .177  105.200  102.800    4.328    4.638  127.100  134.700  885.500    2.118   -5.252   -3.785   -2.180    -.544     .364     .157     .262    5.656    6.032
