day_of_year,hour,r1,r2,r3,NR
72,2200,.008,.008,.008,-.956
72,2300,0,0,0,-1
73,0,0,0,0,-1.24
73,100,0,0,0,-1.246
73,200,0,0,0,-1.12
73,300,0,0,0,-1.219
73,400,0,0,0,-1
73,500,0,0,0,-.975
73,600,0,0,0,-1.133
73,700,0,0,0,-1.158
73,800,0,0,0,-1.17
73,900,0,.002,0,-1.222
73,1000,.029,.028,.026,-1.161
73,1100,.308,.304,.278,-.601
73,1200,.954,.92,.814,.157
73,1300,1.886,1.788,1.603,.894
73,1400,2.228,2.111,1.893,.913
73,1500,2.719,2.574,2.322,1.673
73,1600,2.86,2.726,2.459,1.899
73,1700,2.128,2.05,1.857,1.684
73,1800,2.825,2.741,2.491,2.751
73,1900,2.853,2.751,2.521,2.816
73,2000,1.065,.936,.906,.191
73,2100,.383,.327,.307,.148
73,2200,.014,.013,.012,-1.093
73,2300,0,0,0,-.851
74,0,0,0,0,-.469
74,100,0,0,0,.003
74,200,0,0,0,.439
74,300,0,0,0,.5
74,400,0,0,0,-.232
74,500,0,0,0,-.42
74,600,0,0,0,-.604
74,700,0,0,0,-1.195
74,800,0,0,0,-.841
74,900,0,0,0,-.572
74,1000,.023,.024,.023,.094
74,1100,.226,.229,.21,.564
74,1200,.59,.597,.545,.966
74,1300,1.022,1.03,.935,1.125
74,1400,1.473,1.477,1.336,1.533
74,1500,2.063,2.055,1.842,1.436
74,1600,2.391,2.359,2.116,1.643
74,1700,2.315,2.279,2.049,1.426
74,1800,2.554,2.492,2.259,1.856
74,1900,1.608,1.569,1.426,.954
74,2000,.954,.91,.839,.35
74,2100,.284,.262,.245,-.6
74,2200,.016,.016,.014,-1.213
74,2300,0,0,0,-.798
75,0,0,0,0,-.408
75,100,0,.002,0,-.411
75,200,0,0,0,-.518
75,300,0,0,0,-1.146
75,400,-.001,0,0,-1.255
75,500,-.002,.002,0,-1.665
75,600,-.001,0,0,-2.149
75,700,-.002,0,0,-2.114
75,800,-.002,0,0,-2.148
75,900,0,0,.001,-2.122
75,1000,.047,.049,.045,-1.998
75,1100,.47,.524,.484,-1.678
75,1200,1.321,1.369,1.18,-.888
75,1300,2.019,2.042,1.82,-.069
75,1400,2.609,2.602,2.299,.819
75,1500,2.985,2.933,2.618,1.532
75,1600,2.904,2.817,2.523,1.839
75,1700,2.663,2.559,2.321,1.562
75,1800,2.501,2.372,2.173,1.566
75,1900,1.797,1.683,1.556,1.055
75,2000,.988,.909,.812,-.236
75,2100,.11,.107,.099,-2.335
75,2200,.008,.009,.008,-2.506
75,2300,0,.001,0,-2.456
76,0,0,.002,0,-2.493
76,100,0,0,0,-2.566
76,200,0,.001,0,-2.491
76,300,0,.001,0,-2.126
76,400,0,0,-.002,-2.068
76,500,0,0,-.002,-2.157
76,600,0,0,-.004,-2.044
76,700,0,0,-.003,-2.205
76,800,0,0,-.004,-1.919
76,900,0,.001,-.007,-1.198
76,1000,.046,.047,.029,-.978
76,1100,.314,.316,.271,-1.103
76,1200,.662,.66,.581,-.372
76,1300,.774,.769,.692,.13
76,1400,.947,.935,.858,.617
76,1500,1.125,1.108,1.02,.515
76,1600,1.346,1.32,1.216,.737
76,1700,1.461,1.432,1.303,1.126
76,1800,1.171,1.146,1.04,.9
76,1900,.857,.842,.767,.49
76,2000,.609,.6,.544,.396
76,2100,.239,.237,.214,.035
76,2200,.021,.021,.02,-.19
76,2300,0,0,0,-.418
77,0,0,0,0,-.712
77,100,0,0,0,-.464
77,200,0,0,0,-.097
77,300,0,0,0,-.167
77,400,0,0,0,-.066
77,500,0,0,0,-.042
77,600,0,0,.001,-.217
77,700,0,0,0,-.156
77,800,0,0,.001,-.164
77,900,0,.001,.002,-.169
77,1000,.062,.064,.06,-.045
77,1100,.359,.362,.334,.208
77,1200,.881,.882,.811,.561
77,1300,1.447,1.44,1.323,.938
77,1400,2.356,2.334,2.123,1.657
77,1500,2.299,2.272,2.068,1.465
77,1600,2.247,2.191,1.99,1.836
77,1700,2.27,2.231,2.01,1.8
77,1800,2.467,2.392,2.117,3.343
77,1900,1.949,1.861,1.653,3.314
77,2000,1.206,1.123,.983,1.827
77,2100,.423,.338,.311,.625
77,2200,.034,.029,.027,-.769
77,2300,-.002,0,0,-.928
78,0,-.001,0,0,-.926
78,100,0,0,0,-.974
78,200,0,0,0,-1.02
78,300,0,.001,0,-1.085
78,400,0,0,0,-1.234
78,500,0,0,.001,-1.364
78,600,0,0,0,-1.539
78,700,0,0,.001,-1.761
78,800,0,0,0,-1.914
78,900,.003,.003,.004,-1.941
78,1000,.097,.105,.089,-1.862
78,1100,.63,.713,.555,-.847
78,1200,1.464,1.569,1.268,.536
78,1300,2.237,2.31,2.004,1.147
78,1400,2.793,2.783,2.456,1.424
78,1500,3.192,3.146,2.734,1.866
78,1600,3.307,3.223,2.785,2.056
78,1700,3.091,2.994,2.569,2.273
78,1800,2.643,2.541,2.18,2.419
78,1900,2.004,1.908,1.621,2.145
78,2000,1.283,1.197,.986,1.127
78,2100,.45,.391,.323,-.63
78,2200,.039,.035,.032,-.914
78,2300,0,0,0,.504
79,0,0,0,0,.388
79,100,0,.002,0,.375
79,200,0,.001,0,.267
79,300,0,0,0,.203
79,400,0,0,0,.105
79,500,0,0,.001,.093
79,600,0,0,0,.107
79,700,0,0,0,.227
79,800,0,0,0,.193
79,900,.001,.001,.002,.104
79,1000,.072,.072,.067,.123
79,1100,.422,.417,.381,.552
79,1200,.858,.84,.77,.958
79,1300,1.316,1.28,1.186,1.053
79,1400,1.389,1.344,1.262,1.016
79,1500,1.268,1.222,1.157,.867
79,1600,1.37,1.317,1.238,.991
79,1700,1.241,1.191,1.121,.944
79,1800,1.184,1.134,1.065,.754
79,1900,1.142,1.09,1.008,.043
79,2000,.826,.785,.722,-.449
79,2100,.329,.311,.285,-1.414
79,2200,.026,.026,.024,-1.945
79,2300,0,0,0,-1.635
80,0,0,0,0,-1.213
80,100,0,0,0,-.273
80,200,0,0,0,-.136
80,300,0,0,0,-.388
80,400,0,0,0,-.377
80,500,0,0,0,-.339
80,600,0,0,0,-.282
80,700,0,0,0,-.252
80,800,0,0,0,-.233
80,900,.002,.002,.001,-.197
80,1000,.069,.07,.065,-.237
80,1100,.265,.263,.247,-.03
80,1200,.615,.606,.572,.293
80,1300,.958,.94,.892,.548
80,1400,1.402,1.374,1.301,.703
80,1500,1.54,1.497,1.417,.791
80,1600,1.619,1.571,1.49,.8
80,1700,1.616,1.567,1.487,.782
80,1800,1.364,1.332,1.259,.743
80,1900,.955,.936,.885,.565
80,2000,.582,.573,.54,.401
80,2100,.217,.215,.201,.193
80,2200,.02,.021,.018,.006
80,2300,0,0,-.003,-.054
81,0,0,0,-.003,-.072
81,100,0,0,-.003,-.062
81,200,0,0,-.006,-.067
81,300,0,0,-.007,-.073
81,400,0,0,-.005,-.093
81,500,0,0,0,-.128
81,600,0,0,0,-.181
81,700,0,0,0,-.177
81,800,0,0,0,-.2
81,900,.004,.005,.005,-.228
81,1000,.1,.103,.097,-.092
81,1100,.524,.533,.493,.156
81,1200,.989,.998,.924,.272
81,1300,1.587,1.586,1.466,.489
81,1400,1.703,1.689,1.549,.755
81,1500,2.661,2.624,2.421,1.072
81,1600,2.993,2.917,2.693,.956
81,1700,2.747,2.63,2.413,.699
81,1800,2.721,2.568,2.306,1.202
81,1900,2.098,1.946,1.69,1.273
81,2000,1.399,1.264,1.063,.929
81,2100,.337,.301,.268,-.806
81,2200,.04,.039,.038,-.196
81,2300,0,0,0,-.336
82,0,0,0,0,-.346
82,100,0,0,0,-.336
82,200,0,0,0,-.321
82,300,0,0,0,-.329
82,400,0,0,0,-.827
82,500,0,-.002,0,-.961
82,600,0,-.003,0,-.492
82,700,0,-.001,0,-.394
82,800,0,0,0,-.511
82,900,.009,.01,.01,-.534
82,1000,.165,.159,.15,-.361
82,1100,.555,.531,.496,.041
82,1200,1.301,1.236,1.118,.664
82,1300,1.701,1.607,1.471,.829
82,1400,2.903,2.717,2.457,1.68
82,1500,3.017,2.791,2.527,1.387
82,1600,3.428,3.137,2.857,1.402
82,1700,3.477,3.172,2.914,1.231
82,1800,3.088,2.793,2.604,1.235
82,1900,2.387,2.136,2.013,1.391
82,2000,1.526,1.339,1.258,.996
82,2100,.661,.54,.553,-.145
82,2200,.086,.07,.066,-.91
82,2300,0,.002,0,-1.214
83,0,0,0,0,-1.16
83,100,0,0,0,-1.15
83,200,0,0,0,-1.091
83,300,0,0,0,-1.043
83,400,0,0,0,-.986
83,500,0,0,0,-.922
83,600,0,0,0,-.909
83,700,0,0,0,-.879
83,800,0,0,0,-.865
83,900,.018,.018,.017,-.799
83,1000,.273,.339,.269,.138
83,1100,1.124,1.234,.943,1.143
83,1200,2.01,2.052,1.698,1.478
83,1300,2.778,2.702,2.406,1.614
83,1400,3.392,3.189,2.922,2.191
83,1500,3.713,3.494,3.184,2
83,1600,3.767,3.556,3.29,.882
83,1700,3.538,3.334,3.141,.138
83,1800,3.095,2.901,2.79,.067
83,1900,2.349,2.185,2.132,.229
83,2000,1.602,1.465,1.439,.297
83,2100,.703,.599,.642,-.843
83,2200,.098,.082,.078,-1.385
83,2300,.001,.002,.001,-1.734
84,0,0,0,0,-1.774
84,100,0,0,0,-1.833
84,200,0,0,0,-1.713
84,300,0,0,0,-1.686
84,400,0,0,.001,-1.819
84,500,0,0,0,-1.803
84,600,0,0,0,-1.86
84,700,0,0,0,-1.736
84,800,0,0,0,-1.647
84,900,.016,.017,.016,-1.565
84,1000,.229,.231,.211,-1.175
84,1100,.873,.881,.8,-.387
84,1200,1.515,1.518,1.386,.194
84,1300,2.109,2.1,1.924,.484
84,1400,2.871,2.844,2.607,.832
84,1500,3.445,3.391,3.072,1.049
84,1600,3.193,3.134,2.837,1.032
84,1700,2.935,2.871,2.608,1.022
84,1800,2.577,2.502,2.275,1.128
84,1900,1.999,1.928,1.761,.88
84,2000,1.141,1.103,1.007,.157
84,2100,.469,.456,.425,-.741
84,2200,.08,.08,.076,-1.385
84,2300,.001,.001,.003,-1.484
85,0,0,0,0,-1.064
85,100,0,0,0,-1.195
85,200,0,0,0,-1.446
85,300,0,.001,0,-1.39
85,400,0,.002,0,-1.411
85,500,0,.001,0,-1.536
85,600,0,0,0,-.5
85,700,0,0,0,.014
85,800,0,0,0,.099
85,900,.013,.014,.013,-.19
85,1000,.159,.157,.149,.212
85,1100,.57,.554,.52,.238
85,1200,.989,.952,.892,.783
85,1300,1.571,1.5,1.4,1.14
85,1400,1.825,1.734,1.621,1.227
85,1500,1.695,1.605,1.513,.892
85,1600,1.565,1.477,1.4,.78
85,1700,1.621,1.526,1.443,.877
85,1800,1.415,1.331,1.255,.877
85,1900,1.17,1.101,1.036,.722
85,2000,.978,.917,.85,-.168
85,2100,.373,.353,.328,-.909
85,2200,.062,.06,.055,-1.053
85,2300,.001,.002,0,-.303
86,0,0,0,-.003,-.209
86,100,0,0,-.002,-.055
86,200,0,0,-.003,-.041
86,300,0,0,-.003,-.059
86,400,0,0,-.003,-.097
86,500,0,0,-.004,-.047
86,600,0,0,-.005,-.083
86,700,0,0,0,-.23
86,800,0,0,0,-.322
86,900,.021,.023,.021,-.331
86,1000,.203,.208,.193,-.355
86,1100,.638,.648,.598,.102
86,1200,1.394,1.404,1.279,.447
86,1300,1.791,1.798,1.641,.581
86,1400,2.332,2.331,2.141,.967
86,1500,2.58,2.574,2.386,1.095
86,1600,2.685,2.674,2.475,1.049
86,1700,2.293,2.282,2.107,.835
86,1800,2.096,2.091,1.936,.657
86,1900,1.502,1.502,1.393,.621
86,2000,.997,.998,.925,.217
86,2100,.49,.494,.459,.003
86,2200,.091,.092,.088,-.846
86,2300,.003,.004,.003,-1.25
87,0,0,0,0,-.823
87,100,0,0,0,-.334
87,200,0,0,0,-.073
87,300,0,0,0,-.066
87,400,0,0,0,-.005
87,500,0,0,0,.029
87,600,0,0,0,.049
87,700,0,0,0,.024
87,800,0,0,0,.033
87,900,.021,.022,.022,.091
87,1000,.196,.197,.184,.17
87,1100,.711,.702,.651,.613
87,1200,1.079,1.057,.983,.829
87,1300,1.769,1.717,1.599,1.132
87,1400,1.779,1.718,1.608,1.062
87,1500,1.956,1.88,1.766,1.072
87,1600,1.85,1.772,1.674,.98
87,1700,1.7,1.625,1.533,.93
87,1800,1.56,1.489,1.403,.892
87,1900,1.322,1.262,1.186,.822
87,2000,.9,.86,.81,.629
87,2100,.879,.839,.78,.74
87,2200,.193,.186,.173,.069
87,2300,.012,.013,.012,-.114
88,0,0,0,0,-.07
88,100,0,0,.001,-.069
88,200,0,0,0,-.068
88,300,0,0,0,-.07
88,400,0,0,0,-.077
88,500,0,0,0,-.077
88,600,0,0,0,-.095
88,700,0,0,0,-.106
88,800,0,.001,0,-.076
88,900,.027,.027,.026,-.041
88,1000,.231,.222,.207,.219
88,1100,.541,.515,.478,.455
88,1200,1.15,1.083,1.006,.803
88,1300,1.864,1.745,1.615,1.383
88,1400,2.032,1.896,1.756,1.407
88,1500,2.062,1.912,1.768,1.332
88,1600,2.467,2.284,2.122,1.59
88,1700,2.178,2.018,1.893,1.386
88,1800,2.013,1.863,1.747,1.31
88,1900,1.437,1.329,1.25,.92
88,2000,1.061,.975,.913,.442
88,2100,.669,.615,.575,-.146
88,2200,.14,.13,.125,-.624
88,2300,.004,.006,.006,-.281
89,0,0,.001,0,-.125
89,100,0,.001,.002,-.14
89,200,0,0,0,-.259
89,300,0,0,0,-.049
89,400,0,0,0,-.059
89,500,0,0,0,-.039
89,600,0,0,0,-.096
89,700,0,0,0,-.128
89,800,0,.002,.002,-.031
89,900,.046,.045,.043,.051
89,1000,.374,.357,.334,.42
89,1100,.731,.695,.655,.642
89,1200,1.052,1.003,.945,.878
89,1300,1.786,1.708,1.604,1.244
89,1400,2.053,1.971,1.857,1.178
89,1500,2.094,2.019,1.906,1.111
89,1600,2.63,2.535,2.359,1.59
89,1700,2.347,2.267,2.105,1.46
89,1800,2.053,1.988,1.851,1.289
89,1900,1.489,1.445,1.343,.981
89,2000,.864,.84,.785,.45
89,2100,.543,.532,.496,.371
89,2200,.103,.103,.098,-.031
89,2300,.014,.015,.015,-.119
90,0,0,0,0,.01
90,100,0,0,.002,0
90,200,0,0,.002,-.039
90,300,0,0,.002,-.069
90,400,0,0,.002,-.071
90,500,0,0,.002,-.073
90,600,0,0,.002,-.069
90,700,0,0,.002,-.071
90,800,0,.001,.003,-.071
90,900,.052,.053,.05,.032
90,1000,.33,.331,.306,.306
90,1100,.671,.667,.618,.503
90,1200,1.239,1.224,1.132,.801
90,1300,1.887,1.849,1.71,1.1
90,1400,2.624,2.562,2.377,1.475
90,1500,2.829,2.759,2.547,1.499
90,1600,2.662,2.585,2.373,1.283
90,1700,2.729,2.639,2.432,1.484
90,1800,2.525,2.407,2.226,1.202
90,1900,1.773,1.681,1.563,.794
90,2000,1.199,1.137,1.062,.655
90,2100,.713,.678,.632,.406
90,2200,.209,.204,.19,.004
90,2300,.011,.012,.012,-.326
91,0,0,0,0,-.329
91,100,0,0,0,-.197
91,200,0,0,0,-.221
91,300,0,0,0,-.198
91,400,0,0,0,-.457
91,500,0,0,0,-.396
91,600,0,0,0,-.246
91,700,0,0,0,-.244
91,800,.001,.002,.002,-.328
91,900,.073,.076,.07,-.331
91,1000,.444,.45,.411,.221
91,1100,1.052,1.063,.959,.461
91,1200,1.613,1.626,1.459,.666
91,1300,2.516,2.515,2.249,.994
91,1400,3.614,3.57,3.169,.717
91,1500,3.781,3.7,3.287,-.117
91,1600,4.333,4.19,3.718,-.699
91,1700,4.03,3.865,3.454,-.801
91,1800,3.532,3.359,3.054,-.497
91,1900,2.842,2.691,2.489,.365
91,2000,2.014,1.895,1.77,1.43
91,2100,1.147,1.046,.995,.354
91,2200,.333,.285,.306,-.752
91,2300,.026,.025,.023,-.972
92,0,0,0,0,-.936
92,100,-.002,0,0,-.765
92,200,-.003,0,0,-.754
92,300,0,0,0,-.684
92,400,0,0,0,-.523
92,500,0,0,0,-.549
92,600,0,0,0,-.576
92,700,0,0,0,-.591
92,800,.003,.005,.004,-.526
92,900,.09,.126,.114,-.481
92,1000,.503,.848,.701,-1.192
92,1100,1.163,1.775,1.499,-2.089
92,1200,2.023,2.525,2.27,-2.076
92,1300,2.827,3.164,2.922,-1.26
92,1400,3.337,3.715,3.372,.214
92,1500,3.777,4.126,3.623,2.212
92,1600,4.248,4.19,3.655,3.35
92,1700,4.084,3.967,3.492,3.199
92,1800,3.61,3.484,3.121,2.368
92,1900,2.912,2.785,2.544,2.301
92,2000,2.085,1.972,1.826,2.561
92,2100,1.219,1.116,1.051,.806
92,2200,.364,.303,.332,-.961
92,2300,.028,.025,.025,-1.483
93,0,-.001,0,0,-1.702
93,100,-.001,0,0,-1.725
93,200,0,0,0,-1.773
93,300,0,.001,0,-1.848
93,400,0,.001,0,-1.994
93,500,0,0,0,-1.992
93,600,0,0,0,-1.991
93,700,0,0,0,-1.984
93,800,.008,.009,.009,-1.983
93,900,.157,.182,.157,-1.371
93,1000,.823,.888,.715,.193
93,1100,1.727,1.758,1.473,1.723
93,1200,2.591,2.615,2.312,1.604
93,1300,3.359,3.348,2.973,.573
93,1400,3.956,3.913,3.456,-.681
93,1500,4.32,4.242,3.731,-1.285
93,1600,4.405,4.296,3.769,-1.176
93,1700,4.188,4.069,3.584,-.917
93,1800,3.708,3.579,3.187,-.742
93,1900,3.007,2.876,2.59,-.034
93,2000,2.155,2.039,1.841,1.115
93,2100,1.274,1.169,1.063,.399
93,2200,.404,.336,.355,-1.219
93,2300,.034,.03,.029,-1.855
94,0,0,0,0,-2.058
94,100,0,0,0,-1.999
94,200,0,0,0,-2.232
94,300,0,0,0,-2.321
94,400,0,0,0,-2.368
94,500,0,-.001,0,-2.324
94,600,.014,.003,.007,-2.186
94,700,.003,-.009,0,-2.197
94,800,.01,.01,.009,-2.338
94,900,.147,.173,.154,-2.092
94,1000,.799,.887,.785,-.738
94,1100,1.695,1.749,1.552,.968
94,1200,2.581,2.616,2.191,1.828
94,1300,3.385,3.385,2.937,.612
94,1400,4.004,3.968,3.538,-1.522
94,1500,4.378,4.302,3.745,-1.368
94,1600,4.465,4.357,3.613,.06
94,1700,4.258,4.134,3.435,.745
94,1800,3.779,3.645,3.217,-.263
94,1900,3.092,2.958,2.775,-.505
94,2000,2.258,2.139,1.996,.549
94,2100,1.372,1.272,1.125,.342
94,2200,.476,.408,.4,-1.649
94,2300,.045,.039,.041,-2.602
95,0,0,0,.001,-2.752
95,100,0,0,0,-2.695
95,200,0,0,0,-2.66
95,300,0,0,0,-2.694
95,400,0,0,0,-2.673
95,500,0,0,0,-2.716
95,600,0,0,0,-2.76
95,700,0,0,0,-2.783
95,800,.015,.016,.015,-2.737
95,900,.182,.205,.195,-2.317
95,1000,.855,.927,.8,-.951
95,1100,1.758,1.817,1.504,1.714
95,1200,2.619,2.662,2.321,1.903
95,1300,3.435,3.437,3.008,.718
95,1400,4.05,4.013,3.467,-.452
95,1500,4.451,4.368,3.713,-.328
95,1600,4.529,4.408,3.704,.153
95,1700,4.324,4.182,3.535,.536
95,1800,3.871,3.722,3.294,-.061
95,1900,3.191,3.041,2.831,-1.038
95,2000,2.18,2.058,1.875,.632
95,2100,.986,.926,.829,-.555
95,2200,.296,.283,.26,-1.818
95,2300,.031,.031,.029,-2.228
96,0,0,0,.002,-2.079
96,100,0,0,0,-1.816
96,200,0,0,0,-1.593
96,300,0,0,0,-1.332
96,400,0,0,0,-1.302
96,500,0,0,.001,-1.294
96,600,0,0,0,-.961
96,700,0,0,.001,-1.263
96,800,.008,.008,.009,-.646
96,900,.178,.182,.163,-.703
96,1000,.645,.657,.583,-.133
96,1100,1.414,1.432,1.261,.926
96,1200,2.454,2.459,2.19,2.278
96,1300,3.213,3.188,2.849,2.03
96,1400,2.878,2.847,2.552,1.695
96,1500,3.546,3.496,3.148,2.212
96,1600,3.426,3.387,3.046,2.452
96,1700,3.727,3.62,3.262,1.834
96,1800,3.326,3.221,2.922,1.782
96,1900,2.153,2.116,1.919,1.619
96,2000,1.193,1.185,1.08,1.063
96,2100,.6,.599,.548,.716
96,2200,.237,.238,.218,.444
96,2300,.028,.029,.027,.071
97,0,0,.002,0,.012
97,100,0,.002,0,-.014
97,200,0,.002,0,-.011
97,300,0,.002,0,-.066
97,400,0,.002,0,-.031
97,500,0,.002,0,-.073
97,600,0,.002,0,-.152
97,700,0,.002,0,-.097
97,800,.014,.016,.015,-.125
97,900,.138,.14,.132,.014
97,1000,.756,.77,.721,.86
97,1100,1.373,1.431,1.354,.956
97,1200,1.573,1.614,1.618,1.114
97,1300,2.176,2.345,2.364,-.435
97,1400,3.032,3.454,3.322,-4.576
97,1500,3.468,4.315,4.001,-8.48
97,1600,4.618,4.351,4.036,-7.05
97,1700,4.394,4.072,3.848,-3.103
97,1800,3.896,3.656,3.44,-.487
97,1900,3.19,3.006,2.837,-.317
97,2000,2.343,2.203,2.092,.802
97,2100,1.435,1.333,1.275,.655
97,2200,.559,.483,.51,-.933
97,2300,.07,.061,.058,-1.539
98,0,.001,.001,.001,-1.897
98,100,0,0,0,-1.922
98,200,-.002,0,0,-1.887
98,300,-.002,0,0,-1.897
98,400,-.002,0,0,-2.02
98,500,-.002,0,0,-2.065
98,600,-.002,0,0,-1.847
98,700,0,0,0,-1.964
98,800,.028,.031,.027,-1.89
98,900,.237,.261,.216,-1.361
98,1000,.788,.833,.68,-.041
98,1100,1.31,1.348,1.159,.487
98,1200,2.759,2.794,2.511,.935
98,1300,3.462,3.465,3.164,-.289
98,1400,3.658,3.629,3.328,-.999
98,1500,4.337,4.248,3.931,-.965
98,1600,4.44,4.318,4.039,-.75
98,1700,4.081,3.957,3.732,-.345
98,1800,3.726,3.592,3.432,-.522
98,1900,3.312,3.172,3.082,-.794
98,2000,2.011,1.929,1.862,-.044
98,2100,.909,.91,.836,.472
98,2200,.396,.403,.369,.179
98,2300,.047,.049,.046,-.251
99,0,.002,.003,.002,-.373
99,100,0,0,0,-.497
99,200,0,0,0,-.889
99,300,-.001,0,0,-1.025
99,400,-.003,0,0,-.752
99,500,-.002,0,0,-.687
99,600,-.001,0,0,-.581
99,700,0,.002,0,-.621
99,800,.03,.032,.029,-.587
99,900,.331,.346,.273,.106
99,1000,1.273,1.268,.95,2.47
99,1100,2.163,2.103,1.774,3.689
99,1200,2.966,2.924,2.629,2.595
99,1300,3.712,3.679,3.373,.033
99,1400,4.293,4.23,3.903,-1.801
99,1500,4.641,4.537,4.209,-2.145
99,1600,4.708,4.573,4.259,-1.299
99,1700,4.496,4.343,4.089,-1.052
99,1800,4.013,3.857,3.682,-1.317
99,1900,3.314,3.165,3.067,-1.167
99,2000,2.453,2.322,2.282,.082
99,2100,1.566,1.461,1.44,.477
99,2200,.683,.592,.623,-1.004
99,2300,.105,.088,.085,-1.569
100,0,.003,.004,.004,-1.895
100,100,-.003,0,0,-1.851
100,200,0,0,0,-1.785
100,300,0,0,0,-1.759
100,400,0,0,0,-1.702
100,500,0,0,0,-1.636
100,600,0,0,0,-1.598
100,700,0,0,.001,-1.57
100,800,.027,.027,.025,-1.479
100,900,.301,.323,.265,-.512
100,1000,1.236,1.283,1.021,2.048
100,1100,2.094,2.115,1.824,2.421
100,1200,3.071,3.077,2.75,1.055
100,1300,3.733,3.714,3.382,-1.186
100,1400,4.377,4.325,3.96,-1.953
100,1500,4.738,4.638,4.263,-1.525
100,1600,4.796,4.651,4.302,-.649
100,1700,4.571,4.392,4.111,-.228
100,1800,4.09,3.886,3.696,-.463
100,1900,3.403,3.184,3.086,-.075
100,2000,2.583,2.416,2.373,.66
100,2100,1.638,1.522,1.502,1.091
100,2200,.713,.62,.65,-.495
100,2300,.093,.079,.079,-1.21
101,0,.005,.005,.005,-1.581
101,100,0,0,0,-1.645
101,200,0,0,0,-1.784
101,300,0,0,0,-1.908
101,400,0,0,0,-2.012
101,500,0,0,0,-2.139
101,600,0,0,0,-2.228
101,700,0,.002,0,-2.283
101,800,.046,.053,.048,-1.967
101,900,.415,.48,.405,-.415
101,1000,1.265,1.347,1.102,1.873
101,1100,2.135,2.202,1.913,2.227
101,1200,3.007,3.035,2.695,.702
101,1300,3.78,3.759,3.394,-1.079
101,1400,4.382,4.303,3.915,-1.437
101,1500,4.746,4.608,4.203,-1.001
101,1600,4.821,4.644,4.255,-.011
101,1700,4.613,4.417,4.083,.541
101,1800,4.134,3.936,3.687,.154
101,1900,3.438,3.253,3.094,.119
101,2000,2.593,2.433,2.345,.536
101,2100,1.72,1.595,1.544,.743
101,2200,.842,.735,.747,-.797
101,2300,.158,.127,.124,-1.529
102,0,.007,.007,.007,-2.009
102,100,0,0,0,-1.968
102,200,0,0,0,-1.917
102,300,0,0,0,-1.938
102,400,0,0,0,-1.96
102,500,0,0,0,-1.958
102,600,0,0,0,-1.893
102,700,.002,.002,.002,-1.813
102,800,.066,.077,.07,-1.48
102,900,.479,.553,.458,.13
102,1000,1.338,1.424,1.158,2.161
102,1100,2.214,2.267,1.965,2.25
102,1200,3.059,3.081,2.735,.524
102,1300,3.865,3.832,3.453,-1.208
102,1400,4.279,4.183,3.792,-1.273
102,1500,4.195,4.062,3.688,-.474
102,1600,4.046,3.916,3.572,1.654
102,1700,2.947,2.841,2.612,1.444
102,1800,3.967,3.723,3.427,1.232
102,1900,3.409,3.204,2.946,1.61
102,2000,1.596,1.502,1.397,-.328
102,2100,1.575,1.441,1.355,.329
102,2200,.626,.565,.528,-1.093
102,2300,.094,.086,.084,-2.248
103,0,.006,.007,.007,-2.779
103,100,0,0,0,-2.832
103,200,0,0,0,-2.844
103,300,0,0,0,-2.867
103,400,0,0,0,-2.897
103,500,0,0,0,-2.827
103,600,0,0,0,-2.78
103,700,.003,.003,.003,-2.797
103,800,.073,.081,.076,-2.571
103,900,.497,.564,.504,-1.427
103,1000,1.357,1.432,1.242,1.31
103,1100,2.242,2.293,2.06,2.019
103,1200,3.136,3.156,2.847,.629
103,1300,3.904,3.873,3.502,-.995
103,1400,4.51,4.424,3.951,-1.159
103,1500,4.864,4.717,4.177,-.662
103,1600,4.931,4.743,4.184,.603
103,1700,4.731,4.516,3.998,1.443
103,1800,4.249,4.03,3.584,1.129
103,1900,3.545,3.343,2.987,1.094
103,2000,2.695,2.517,2.27,1.407
103,2100,1.799,1.661,1.509,1.245
103,2200,.901,.794,.733,-.662
103,2300,.145,.125,.118,-2.026
104,0,.01,.011,.01,-2.302
104,100,0,0,0,-2.192
104,200,0,0,0,-2.167
104,300,0,0,0,-2.348
104,400,0,0,0,-2.594
104,500,0,0,0,-2.619
104,600,0,0,0,-2.661
104,700,.005,.005,.005,-2.817
104,800,.086,.098,.091,-2.613
104,900,.566,.637,.551,-1.394
104,1000,1.439,1.505,1.284,1.425
104,1100,2.324,2.354,2.088,1.974
104,1200,3.217,3.207,2.868,.551
104,1300,3.988,3.915,3.507,-.879
104,1400,4.575,4.43,3.94,-.941
104,1500,4.922,4.7,4.15,-.491
104,1600,4.991,4.72,4.144,.77
104,1700,4.795,4.501,3.948,1.756
104,1800,4.318,4.023,3.548,1.736
104,1900,3.62,3.352,2.973,1.629
104,2000,2.759,2.528,2.257,1.54
104,2100,1.858,1.682,1.509,1.178
104,2200,.983,.852,.774,-.696
104,2300,.232,.182,.169,-1.906
105,0,.016,.015,.015,-2.494
105,100,0,.002,0,-2.627
105,200,0,.002,0,-2.694
105,300,0,.002,0,-2.725
105,400,0,.001,0,-2.676
105,500,0,0,0,-2.638
105,600,0,0,0,-2.571
105,700,.005,.006,.005,-2.602
105,800,.085,.096,.088,-2.358
105,900,.533,.589,.504,-1.38
105,1000,1.466,1.526,1.312,1.233
105,1100,2.088,2.115,1.881,2.347
