day_of_year,hour,r1,r2,r3,NR
49,2000,.039,.035,-.992
49,2100,0,0,-1.135
49,2200,0,0,-1.096
49,2300,0,0,-1.084
50,0,0,0,-1.058
50,100,0,.001,-1.054
50,200,0,.002,-1.101
50,300,0,.002,-1.108
50,400,0,0,-1.113
50,500,0,0,-1.145
50,600,0,0,-1.095
50,700,0,0,-1.033
50,800,0,0,-.993
50,900,0,0,-.99
50,1000,0,0,-.977
50,1100,.002,.003,-.929
50,1200,.12,.104,.468
50,1300,.314,.27,.434
50,1400,.559,.48,.64
50,1500,.909,.789,1.483
50,1600,.847,.748,1.197
50,1700,.792,.697,1.052
50,1800,.471,.417,.204
50,1900,.218,.192,.102
50,2000,.025,.023,-.697
50,2100,0,0,-.645
50,2200,0,.001,-.101
50,2300,0,0,-.125
51,0,0,0,-.105
51,100,0,0,-.198
51,200,0,0,-.193
51,300,0,0,-.135
51,400,0,0,-.136
51,500,-.002,0,-.07
51,600,-.002,0,-.095
51,700,-.002,0,-.052
51,800,-.002,0,.023
51,900,-.002,0,.05
51,1000,-.002,0,-.015
51,1100,.002,.001,.051
51,1200,.044,.041,.101
51,1300,.231,.209,.375
51,1400,.492,.443,.725
51,1500,.569,.516,.738
51,1600,.709,.642,1.007
51,1700,.638,.578,.661
51,1800,.443,.404,.537
51,1900,.386,.35,.364
51,2000,.039,.037,-.125
51,2100,.001,.001,-.33
51,2200,0,0,-.843
51,2300,0,0,-.42
52,0,0,0,-.411
52,100,0,0,-.574
52,200,0,.001,-.841
52,300,0,0,-.783
52,400,0,0,-.796
52,500,0,0,-.822
52,600,0,.001,-.772
52,700,0,0,-.586
52,800,0,0,-.555
52,900,0,0,-.438
52,1000,0,0,-.353
52,1100,.004,.004,-.425
52,1200,.136,.118,-.38
52,1300,.385,.333,-.375
52,1400,.722,.62,.269
52,1500,1.519,1.298,2.715
52,1600,1.222,1.053,1.232
52,1700,.99,.856,.137
52,1800,.654,.569,-.149
52,1900,.335,.291,-.62
52,2000,.05,.044,-.982
52,2100,.001,.002,-.753
52,2200,0,0,-1.081
52,2300,0,0,-.95
53,0,0,0,-1.08
53,100,0,0,-1.167
53,200,0,0,-1.74
53,300,0,0,-1.244
53,400,0,0,-1.051
53,500,0,0,-.953
53,600,0,0,-.97
53,700,0,0,-.646
53,800,0,0,-.52
53,900,0,0,-.61
53,1000,0,0,-.611
53,1100,.005,.006,-.745
53,1200,.105,.091,-.701
53,1300,.626,.525,.31
53,1400,.958,.815,.815
53,1500,.867,.746,.212
53,1600,.964,.837,.215
53,1700,.882,.789,.081
53,1800,.622,.555,-.064
53,1900,.295,.265,-.303
53,2000,.056,.051,-.736
53,2100,.001,.002,-.443
53,2200,0,0,-.312
53,2300,0,0,-.38
54,0,0,0,-.611
54,100,0,0,-.82
54,200,0,0,-.898
54,300,0,0,-.899
54,400,0,0,-.607
54,500,0,0,-.422
54,600,0,0,-.726
54,700,0,0,-1.064
54,800,0,.002,-1.219
54,900,0,0,-1.196
54,1000,0,0,-1.425
54,1100,.01,.009,-1.236
54,1200,.269,.241,-.225
54,1300,.459,.407,.07
54,1400,.825,.726,.373
54,1500,.944,.835,.286
54,1600,.99,.876,.257
54,1700,.868,.769,.139
54,1800,.677,.6,-.005
54,1900,.341,.302,-.293
54,2000,.06,.054,-.695
54,2100,.002,.004,-.492
54,2200,0,.002,-.633
54,2300,0,0,-1.13
55,0,0,0,-1.012
55,100,0,0,-1.569
55,200,0,0,-1.16
55,300,0,0,-1.009
55,400,0,0,-1.28
55,500,0,0,-1.375
55,600,0,0,-1.459
55,700,0,.001,-1.238
55,800,0,0,-1.309
55,900,0,0,-1.225
55,1000,0,0,-1.332
55,1100,.013,.011,-1.297
55,1200,.283,.236,.261
55,1300,1.013,.759,2.593
55,1400,1.647,1.236,4.456
55,1500,1.918,1.534,5.081
55,1600,1.887,1.604,4.356
55,1700,1.656,1.445,3.205
55,1800,1.254,1.069,2.172
55,1900,.597,.56,.921
55,2000,.109,.114,-1.285
55,2100,.004,.005,-1.898
55,2200,0,0,-1.812
55,2300,0,0,-1.812
56,0,0,0,-1.774
56,100,0,.002,-1.743
56,200,0,0,-1.732
56,300,0,0,-1.675
56,400,0,0,-1.673
56,500,0,0,-1.673
56,600,0,0,-1.635
56,700,0,0,-1.604
56,800,0,0,-1.562
56,900,0,.002,-1.588
56,1000,0,0,-1.553
56,1100,.015,.012,-1.543
56,1200,.213,.175,-.815
56,1300,.965,.75,1.942
56,1400,1.547,1.261,3.804
56,1500,1.791,1.565,4.254
56,1600,1.792,1.596,3.574
56,1700,1.216,1.076,1.225
56,1800,.863,.753,.34
56,1900,.508,.442,-.426
56,2000,.105,.092,-1.283
56,2100,.006,.006,-1.524
56,2200,0,0,-1.515
56,2300,0,0,-1.541
57,0,0,0,-1.546
57,100,0,0,-1.509
57,200,0,0,-1.538
57,300,0,0,-1.604
57,400,0,0,-1.554
57,500,0,0,-1.526
57,600,0,0,-1.514
57,700,0,0,-1.492
57,800,0,0,-1.438
57,900,0,0,-1.425
57,1000,0,0,-1.385
57,1100,.022,.019,-1.321
57,1200,.335,.293,.122
57,1300,.997,.837,2.271
57,1400,1.524,1.326,3.841
57,1500,1.828,1.614,4.309
57,1600,1.868,1.649,3.734
57,1700,1.626,1.424,2.508
57,1800,1.31,1.126,2.057
57,1900,.605,.532,.211
57,2000,.111,.097,-.685
57,2100,.005,.004,-.52
57,2200,0,0,-.516
57,2300,0,0,-.891
58,0,0,0,-.137
58,100,0,0,-.353
58,200,0,0,-.501
58,300,0,.001,-.706
58,400,0,0,-.829
58,500,0,0,-.176
58,600,0,0,.003
58,700,0,0,.077
58,800,-.001,0,-.042
58,900,-.001,0,-.217
58,1000,0,.003,-.658
58,1100,.025,.022,-.867
58,1200,.208,.182,-.039
58,1300,.561,.498,-.14
58,1400,1.463,1.316,2.061
58,1500,1.452,1.296,1.279
58,1600,1.235,1.088,.465
58,1700,1.046,.918,.257
58,1800,.713,.629,-.143
58,1900,.49,.431,-.357
58,2000,.133,.117,-.822
58,2100,.009,.008,-.739
58,2200,0,0,-1.052
58,2300,0,0,-1.57
59,0,0,0,-1.675
59,100,0,0,-1.413
59,200,0,0,-1.55
59,300,0,0,-1.657
59,400,0,0,-1.536
59,500,.001,-.003,-1.308
59,600,0,-.006,-1.226
59,700,0,-.011,-1.114
59,800,0,-.012,-1.156
59,900,0,-.014,-1.097
59,1000,.001,-.012,-1.199
59,1100,.033,.012,-1.137
59,1200,.245,.188,-.656
59,1300,.698,.551,.347
59,1400,1.157,.951,1.454
59,1500,1.531,1.285,3.178
59,1600,1.73,1.487,4.476
59,1700,1.683,1.506,4.409
59,1800,1.354,1.233,3.185
59,1900,.767,.711,1.194
59,2000,.206,.203,-1.317
59,2100,.013,.012,-2.12
59,2200,0,-.005,-1.728
59,2300,0,-.005,-1.69
60,0,0,0,-1.841
60,100,0,0,-1.92
60,200,0,0,-2
60,300,0,0,-1.979
60,400,0,0,-2.017
60,500,0,0,-1.933
60,600,0,0,-1.832
60,700,0,0,-1.868
60,800,0,-.004,-1.73
60,900,0,-.005,-1.699
60,1000,0,0,-1.799
60,1100,.041,.036,-1.79
60,1200,.361,.301,.593
60,1300,1.106,.911,6.202
60,1400,1.597,1.429,8.14
60,1500,1.942,1.733,9.71
60,1600,2.008,1.827,8.62
60,1700,1.851,1.712,6.871
60,1800,1.462,1.362,5.073
60,1900,.869,.817,2.901
60,2000,.241,.253,-.453
60,2100,.017,.016,-2.098
60,2200,0,0,-2.089
60,2300,0,0,-2.088
61,0,0,0,-2.051
61,100,0,0,-2.011
61,200,0,0,-1.995
61,300,0,0,-2.048
61,400,0,0,-1.962
61,500,0,0,-1.916
61,600,0,0,-1.951
61,700,0,0,-2.021
61,800,0,0,-1.967
61,900,0,0,-1.93
61,1000,0,.002,-1.885
61,1100,.052,.05,-1.75
61,1200,.484,.562,1.385
61,1300,1.222,1.214,5.64
61,1400,1.738,1.78,7.25
61,1500,2.039,2.175,7.35
61,1600,2.126,2.187,7.16
61,1700,1.969,2.012,6.019
61,1800,1.576,1.596,4.7
61,1900,.978,.987,3.248
61,2000,.283,.328,.003
61,2100,.015,.015,-2.076
61,2200,0,0,-2.031
61,2300,0,0,-2.005
62,0,0,0,-2.003
62,100,0,0,-1.92
62,200,0,0,-1.903
62,300,0,0,-1.667
62,400,0,.001,-.934
62,500,0,0,-1.101
62,600,0,.001,-1.909
62,700,0,.002,-1.934
62,800,0,0,-1.627
62,900,0,0,-1.269
62,1000,.001,.002,-1.298
62,1100,.089,.079,-1.119
62,1200,.489,.45,.759
62,1300,.951,.87,2.836
62,1400,1.522,1.42,5.223
62,1500,1.962,1.852,6.757
62,1600,2.1,1.972,5.849
62,1700,1.721,1.608,3.672
62,1800,1.235,1.15,2.123
62,1900,.753,.698,.797
62,2000,.264,.254,-.806
62,2100,.026,.024,-1.656
62,2200,0,0,-1.305
62,2300,0,0,-1.328
63,0,0,.001,-1.696
63,100,0,.002,-1.639
63,200,0,0,-1.434
63,300,0,0,-1.769
63,400,0,0,-1.87
63,500,0,0,-1.81
63,600,0,0,-1.888
63,700,0,0,-1.92
63,800,0,0,-1.851
63,900,0,0,-1.775
63,1000,.002,.002,-1.722
63,1100,.08,.074,-1.386
63,1200,.533,.502,1.756
63,1300,1.357,1.232,6.407
63,1400,2.084,1.942,9.7
63,1500,2.693,2.521,10.59
63,1600,2.517,2.353,7.59
63,1700,2.07,1.992,6.492
63,1800,1.666,1.612,5.572
63,1900,1.052,1.012,3.708
63,2000,.34,.369,.183
63,2100,.027,.027,-1.789
63,2200,0,.002,-1.813
63,2300,0,0,-1.774
64,0,0,0,-1.774
64,100,0,0,-1.712
64,200,0,0,-1.681
64,300,0,0,-1.66
64,400,0,0,-1.486
64,500,0,0,-1.41
64,600,0,0,-1.451
64,700,0,0,-1.365
64,800,0,0,-1.306
64,900,0,0,-1.114
64,1000,.003,.003,-1.068
64,1100,.083,.075,-1.096
64,1200,.614,.563,2.418
64,1300,1.149,1.055,5.678
64,1400,1.643,1.56,8.63
64,1500,2.189,2.098,10.24
64,1600,2.316,2.239,9.09
64,1700,2.134,2.08,7.47
64,1800,1.742,1.696,6.054
64,1900,1.153,1.115,4.2
64,2000,.41,.45,.607
64,2100,.039,.041,-1.904
64,2200,0,0,-1.987
64,2300,0,0,-1.974
65,0,0,0,-1.943
65,100,0,0,-1.914
65,200,0,0,-1.9
65,300,0,.002,-1.799
65,400,0,.002,-1.689
65,500,0,.002,-1.767
65,600,0,.001,-1.549
65,700,0,.002,-1.136
65,800,0,0,-.748
65,900,0,0,-.754
65,1000,.002,.002,-.756
65,1100,.08,.072,-.528
65,1200,.35,.313,.314
65,1300,.801,.713,.846
65,1400,1.175,1.046,1
65,1500,1.512,1.348,1.277
65,1600,1.695,1.529,2.025
65,1700,1.584,1.445,2.025
65,1800,1.195,1.088,1.185
65,1900,.676,.616,.22
65,2000,.279,.254,-.414
65,2100,.035,.033,-.373
65,2200,0,0,-.932
65,2300,0,0,-.657
66,0,0,0,-.353
66,100,0,0,-.202
66,200,0,0,-.258
66,300,0,0,-.372
66,400,0,0,-.229
66,500,0,0,-.17
66,600,0,0,-.11
66,700,0,0,-.079
66,800,0,0,-.072
66,900,0,0,-.139
66,1000,.004,.004,-.233
66,1100,.108,.098,-.224
66,1200,.441,.396,-.113
66,1300,1.13,.993,2.291
66,1400,1.326,1.182,1.708
66,1500,1.189,1.066,.566
66,1600,1.337,1.203,.508
66,1700,1.372,1.238,.464
66,1800,1.151,1.043,.4
66,1900,1.176,1.073,.691
66,2000,.393,.366,-.421
66,2100,.035,.033,-.162
66,2200,0,0,-.464
66,2300,0,0,-1.21
67,0,0,0,-1.242
67,100,0,0,-.722
67,200,0,.001,-.728
67,300,0,.001,-.479
67,400,0,0,-.37
67,500,0,0,-.211
67,600,0,0,-.188
67,700,0,0,-.277
67,800,0,0,-.258
67,900,0,0,-.237
67,1000,.005,.005,-.253
67,1100,.123,.113,-.133
67,1200,.487,.441,.006
67,1300,.837,.755,.032
67,1400,1.358,1.219,.169
67,1500,1.752,1.578,.514
67,1600,1.854,1.679,1.206
67,1700,1.596,1.444,.835
67,1800,1.218,1.097,.354
67,1900,.831,.749,.126
67,2000,.399,.358,-.308
67,2100,.054,.048,-.86
67,2200,0,0,-.884
67,2300,0,.001,-.842
68,0,0,0,-.783
68,100,0,0,-1.06
68,200,0,0,-.925
68,300,0,0,-.609
68,400,0,0,-.49
68,500,0,0,-.497
68,600,0,0,-.73
68,700,0,0,-.873
68,800,0,0,-.892
68,900,0,.002,-.857
68,1000,.01,.01,-.849
68,1100,.172,.151,-.22
68,1200,.425,.377,.014
68,1300,1.322,1.228,5.264
68,1400,1.981,1.907,8.22
68,1500,2.45,2.413,9.88
68,1600,2.533,2.466,8.16
68,1700,2.131,2.043,4.804
68,1800,1.9,1.848,5.059
68,1900,1.382,1.328,4.238
68,2000,.657,.664,1.209
68,2100,.086,.087,-1.742
68,2200,.002,.003,-1.701
68,2300,0,0,-1.851
69,0,0,0,-1.808
69,100,0,0,-1.745
69,200,0,.001,-1.734
69,300,0,.001,-1.714
69,400,0,0,-1.626
69,500,0,0,-1.542
69,600,0,0,-1.527
69,700,0,0,-1.506
69,800,0,0,-1.369
69,900,0,0,-1.193
69,1000,.016,.012,-1.114
69,1100,.207,.169,-.632
69,1200,.892,.698,2.442
69,1300,1.638,1.341,6.494
69,1400,2.239,2.003,10.84
69,1500,2.512,2.355,11.64
69,1600,2.595,2.499,10.43
69,1700,2.483,2.431,8.98
69,1800,1.838,1.772,6.364
69,1900,1.3,1.204,3.694
69,2000,.604,.589,.806
69,2100,.084,.081,-1.544
69,2200,.002,.003,-1.173
69,2300,0,0,-.384
70,0,0,0,-.13
70,100,0,0,-.165
70,200,0,0,-.012
70,300,0,0,-.326
70,400,0,0,-.618
70,500,0,0,-.998
70,600,0,0,-1.342
70,700,0,0,-1.153
70,800,0,0,-1.019
70,900,0,0,-.843
70,1000,.013,.012,-.782
70,1100,.203,.178,-.157
70,1200,.932,.73,1.55
70,1300,1.403,1.161,2.264
70,1400,2.044,1.799,3.503
70,1500,1.945,1.745,3.245
70,1600,2.095,1.891,2.945
70,1700,1.888,1.699,3.056
70,1800,1.687,1.534,4.742
70,1900,1.227,1.131,4.471
70,2000,.813,.791,3.722
70,2100,.14,.157,-.557
70,2200,.004,.004,-1.07
70,2300,0,0,-.977
71,0,0,0,-.838
71,100,0,0,-.717
71,200,0,0,-.425
71,300,0,0,-.286
71,400,0,.001,-.576
71,500,0,.002,-.541
71,600,0,.002,-.53
71,700,0,.001,-.538
71,800,0,0,-.489
71,900,0,0,-.44
71,1000,.014,.015,-.317
71,1100,.248,.243,-.141
71,1200,.671,.656,-.202
71,1300,1.337,1.272,1.374
71,1400,2.409,2.303,5.866
71,1500,2.599,2.489,8.09
71,1600,2.702,2.573,9.49
71,1700,2.213,2.076,8.57
71,1800,1.479,1.369,4.461
71,1900,1.064,.98,1.991
71,2000,.615,.556,1.205
71,2100,.171,.146,-.104
71,2200,.014,.013,-.27
71,2300,0,0,-.325
72,0,0,0,-.263
72,100,0,0,-.373
72,200,0,0,-.417
72,300,0,0,-.283
72,400,0,0,-.166
72,500,0,0,.24
72,600,0,0,.46
72,700,0,0,.545
72,800,0,0,.349
72,900,0,0,.321
72,1000,.016,.016,.213
72,1100,.148,.139,.04
72,1200,.746,.691,.686
72,1300,1.517,1.411,2.903
72,1400,2.416,2.336,12.58
72,1500,2.006,1.928,7.5
72,1600,1.817,1.686,2.432
72,1700,1.715,1.58,1.438
72,1800,1.345,1.239,.939
72,1900,.94,.869,.715
72,2000,.682,.631,.635
72,2100,.071,.068,.255
72,2200,.005,.005,.102
72,2300,-.001,0,.036
73,0,0,0,.21
73,100,0,0,.22
73,200,0,0,.178
73,300,-.001,0,.123
73,400,0,0,.002
73,500,-.002,0,.004
73,600,-.002,0,-.142
73,700,-.002,0,-.033
73,800,-.002,0,-.141
73,900,0,0,-.167
73,1000,.026,.024,-.159
73,1100,.272,.251,.053
73,1200,.858,.784,.626
73,1300,1.678,1.553,5.552
73,1400,2.188,2.055,8.59
73,1500,2.574,2.437,10.31
73,1600,2.906,2.764,10.87
73,1700,2.757,2.634,10.35
73,1800,2.076,1.979,6.904
73,1900,1.383,1.307,3.711
73,2000,.933,.866,1.355
73,2100,.164,.153,.187
73,2200,.012,.011,.066
73,2300,0,0,-.097
74,0,0,0,-.106
74,100,0,0,-.206
74,200,0,0,-.269
74,300,0,0,-.153
74,400,0,0,-.139
74,500,0,0,-.173
74,600,0,0,-.117
74,700,0,0,-.13
74,800,0,.002,-.121
74,900,0,.002,-.234
74,1000,.032,.03,-.273
74,1100,.239,.213,-.242
74,1200,.643,.572,.268
74,1300,1.391,1.23,1.009
74,1400,1.562,1.382,1.163
74,1500,1.849,1.64,.941
74,1600,1.814,1.612,.614
74,1700,1.814,1.612,.564
74,1800,1.541,1.373,.536
74,1900,1.112,.994,.426
74,2000,.625,.559,.023
74,2100,.178,.16,-.341
74,2200,.011,.01,-.858
74,2300,0,0,-.684
75,0,0,.001,-.893
75,100,0,0,-1.233
75,200,0,0,-1.103
75,300,0,0,-1.222
75,400,0,.002,-1.185
75,500,0,0,-.87
75,600,0,0,-1.098
75,700,0,0,-1.048
75,800,0,0,-.871
75,900,0,0,-1.115
75,1000,.084,.066,-.858
75,1100,.735,.52,2.871
75,1200,1.623,1.22,7.22
75,1300,2.241,1.884,11.26
75,1400,2.716,2.445,13.35
75,1500,3.056,2.795,13.3
75,1600,3.114,2.876,11.71
75,1700,2.91,2.718,10.41
75,1800,2.136,2.016,7.47
75,1900,.853,.788,.845
75,2000,.508,.459,-.158
75,2100,.165,.15,-.186
75,2200,.005,.006,-.145
75,2300,0,0,-.153
76,0,0,0,-.062
76,100,0,0,.009
76,200,0,0,-.109
76,300,0,.001,-.207
76,400,0,0,-.126
76,500,0,0,.023
76,600,0,0,-.025
76,700,0,0,-.034
76,800,0,0,-.027
76,900,0,.003,-.079
76,1000,.052,.049,-.069
76,1100,.308,.281,.048
76,1200,.726,.655,.343
76,1300,1.155,1.044,.483
76,1400,1.639,1.48,.551
76,1500,1.835,1.663,.498
76,1600,1.87,1.698,.443
76,1700,1.862,1.69,.675
76,1800,1.454,1.322,.559
76,1900,.969,.887,.282
76,2000,.547,.506,.215
76,2100,.169,.157,.059
76,2200,.01,.01,-.048
76,2300,0,0,-.009
77,0,-.001,0,-.023
77,100,-.002,0,-.02
77,200,-.002,0,-.054
77,300,-.002,0,-.041
77,400,-.002,0,-.059
77,500,-.002,0,-.101
77,600,-.002,0,-.084
77,700,-.002,0,-.098
77,800,-.002,0,-.218
77,900,0,.001,-.306
77,1000,.067,.062,-.19
77,1100,.382,.347,.058
77,1200,.933,.84,.211
77,1300,1.298,1.169,.367
77,1400,1.789,1.609,.446
77,1500,2.171,1.952,.566
77,1600,2.106,1.899,.77
77,1700,1.856,1.685,.363
77,1800,1.584,1.448,.22
77,1900,1.103,1.013,.309
77,2000,.618,.57,.203
77,2100,.221,.205,.015
77,2200,.013,.012,-.888
77,2300,0,0,-1.303
78,0,-.002,0,-1.071
78,100,-.002,0,-1.675
78,200,-.002,0,-2.009
78,300,-.002,0,-1.745
78,400,-.002,0,-1.755
78,500,-.002,0,-1.823
78,600,-.002,0,-1.631
78,700,-.002,0,-1.325
78,800,-.001,0,-.887
78,900,.002,.002,-.874
78,1000,.093,.087,-.041
78,1100,.279,.26,.291
78,1200,.828,.765,.43
78,1300,1.536,1.411,.697
78,1400,1.706,1.561,.89
78,1500,1.614,1.479,.614
78,1600,1.589,1.467,.136
78,1700,1.481,1.373,.064
78,1800,1.35,1.249,.137
78,1900,1.113,1.021,.302
78,2000,.684,.625,.334
78,2100,.193,.179,.12
78,2200,.017,.016,-.001
78,2300,0,0,-.061
79,0,0,0,-.016
79,100,0,0,-.128
79,200,0,0,-.054
79,300,0,0,-.079
79,400,0,0,-.124
79,500,0,0,-.223
79,600,0,0,-.522
79,700,0,0,-.151
79,800,0,0,-.408
79,900,.003,.003,-.343
79,1000,.084,.078,-.382
79,1100,.511,.461,-.477
79,1200,1.376,1.242,3.443
79,1300,2.281,2.078,5.167
79,1400,1.984,1.809,2.384
79,1500,2.193,1.993,1.738
79,1600,2.876,2.672,6.4
79,1700,2.103,1.953,3.464
79,1800,1.67,1.55,2.083
79,1900,1.314,1.204,.681
79,2000,.769,.707,.334
79,2100,.24,.222,-.493
79,2200,.023,.022,-1.105
79,2300,0,0,-.474
80,0,-.002,0,-.494
80,100,-.002,0,-.527
80,200,-.002,0,-.595
80,300,-.002,0,-.655
80,400,0,0,-.628
80,500,0,0,-.384
80,600,0,0,-.263
80,700,0,0,-.351
80,800,0,0,-.416
80,900,.006,.006,-.322
80,1000,.122,.111,-.22
80,1100,.513,.457,-.08
80,1200,.96,.854,.225
80,1300,2.151,1.893,1.42
80,1400,2.139,1.895,.823
80,1500,2.31,2.061,1.554
80,1600,2.66,2.397,4.564
80,1700,2.688,2.42,5.61
80,1800,1.937,1.738,2.761
80,1900,1.953,1.742,5.773
80,2000,1.425,1.23,4.813
80,2100,.51,.461,-.281
80,2200,.035,.031,-1.552
80,2300,0,0,-1.378
81,0,0,0,-1.274
81,100,0,0,-1.208
81,200,0,.002,-1.198
81,300,0,0,-1.188
81,400,0,0,-1.182
81,500,0,0,-1.159
81,600,0,0,-1.072
81,700,0,0,-1.023
81,800,0,0,-1.098
81,900,.011,.01,-1.147
81,1000,.193,.16,-.309
81,1100,.926,.765,3.877
81,1200,1.797,1.554,8.31
81,1300,2.552,2.284,11.1
81,1400,3.16,2.829,12.96
81,1500,3.461,3.086,13.3
81,1600,3.519,3.17,11.7
81,1700,3.279,3.25,9.52
81,1800,2.805,2.876,8.18
81,1900,2.158,2.259,6.901
81,2000,1.376,1.431,3.473
81,2100,.501,.582,-1.412
81,2200,.055,.06,-2.039
81,2300,0,0,-1.7
82,0,0,0,-1.636
82,100,0,0,-1.567
82,200,0,0,-1.54
82,300,0,0,-1.501
82,400,0,.001,-1.415
82,500,0,.001,-1.343
82,600,0,0,-1.286
82,700,0,0,-1.201
82,800,0,0,-1.128
82,900,.015,.012,-1.078
82,1000,.362,.223,.597
82,1100,1.317,.901,5.134
82,1200,1.971,1.718,8.51
82,1300,2.649,2.451,11.26
82,1400,3.21,2.898,13.03
82,1500,3.299,2.99,8.86
82,1600,3.369,3.081,7.34
82,1700,3.356,3.194,9.4
82,1800,2.851,2.799,8.34
82,1900,1.445,1.451,3.102
82,2000,.67,.63,-.06
82,2100,.28,.259,-.11
82,2200,.045,.042,-.777
82,2300,0,0,-1.333
83,0,0,0,-1.485
83,100,0,0,-1.451
83,200,0,0,-1.396
83,300,0,0,-1.348
83,400,0,0,-1.352
83,500,0,0,-1.355
83,600,0,.001,-1.34
83,700,0,.001,-1.349
83,800,0,.001,-1.326
83,900,.021,.02,-1.31
83,1000,.247,.213,-.437
83,1100,1.054,.879,4.039
83,1200,1.931,1.677,8.63
83,1300,2.664,2.366,11.05
83,1400,3.261,3.167,11.42
83,1500,3.597,3.546,11.76
83,1600,3.6,3.771,9.54
83,1700,3.477,3.348,10.52
83,1800,2.942,2.659,12.19
83,1900,2.265,2.106,9.13
83,2000,1.485,1.374,5.001
83,2100,.622,.597,-.739
83,2200,.066,.065,-2.115
83,2300,0,.002,-1.914
84,0,0,.001,-1.892
84,100,0,.001,-1.881
84,200,0,.001,-1.836
84,300,0,0,-1.83
84,400,0,0,-1.865
84,500,0,.001,-1.789
84,600,0,.002,-1.807
84,700,0,.001,-1.836
84,800,0,.002,-1.828
84,900,.027,.025,-1.767
84,1000,.352,.27,.293
84,1100,1.236,.838,7.03
84,1200,1.981,1.543,9.67
84,1300,2.779,2.485,12.58
84,1400,3.344,3.071,14.14
84,1500,3.616,3.339,13.73
84,1600,3.719,3.465,12.56
84,1700,3.265,3.069,9.77
84,1800,2.339,2.19,4.852
84,1900,1.826,1.716,3.529
84,2000,1.066,1,1.352
84,2100,.437,.403,-.368
84,2200,.073,.069,-.875
84,2300,.001,.003,-1.346
85,0,0,.001,-1.687
85,100,0,0,-1.802
85,200,0,0,-1.824
85,300,0,0,-1.758
85,400,0,0,-1.654
85,500,0,0,-1.739
85,600,0,0,-1.085
85,700,0,0,-.668
85,800,0,0,-.748
85,900,.021,.02,-.641
85,1000,.261,.237,-.129
85,1100,.699,.63,.514
85,1200,2.07,1.868,5.026
85,1300,2.466,2.259,5.973
85,1400,2.935,2.667,6.59
85,1500,3.14,2.876,5.183
85,1600,2.609,2.372,1.572
85,1700,2.181,1.983,.881
85,1800,1.772,1.616,.562
85,1900,1.955,1.781,.8
85,2000,.818,.757,.176
85,2100,.417,.389,-.374
85,2200,.081,.076,-1.015
85,2300,.002,.002,-.987
86,0,0,0,-1.028
86,100,0,0,-.956
86,200,0,0,-.904
86,300,0,0,-.937
86,400,0,0,-.682
86,500,0,0,-.705
86,600,0,0,-.116
86,700,0,0,-.008
86,800,0,0,-.108
86,900,.023,.022,-.02
86,1000,.185,.173,.04
86,1100,.605,.554,.1
86,1200,1.178,1.072,.176
86,1300,1.824,1.652,.351
86,1400,2.222,2.016,.272
86,1500,2.516,2.291,.321
86,1600,2.421,2.213,.387
86,1700,2.517,2.311,1.049
86,1800,2.12,1.953,.878
86,1900,1.348,1.245,.397
86,2000,1.007,.935,.072
86,2100,.369,.345,-.75
86,2200,.064,.061,-1.494
86,2300,.003,.003,-1.865
87,0,-.002,0,-1.857
87,100,-.002,0,-1.674
87,200,-.002,0,-1.449
87,300,-.002,0,-1.313
87,400,-.001,0,-1.247
87,500,-.001,0,-1.236
87,600,-.001,0,-1.164
87,700,0,0,-1.354
87,800,0,0,-1.467
87,900,.055,.051,-1.383
87,1000,.342,.302,-.539
87,1100,1.172,1.031,3.543
87,1200,2.013,1.802,8.29
87,1300,2.765,2.561,11.14
87,1400,3.319,3.063,12.9
87,1500,3.315,3.076,10.52
87,1600,3.814,3.575,11.83
87,1700,3.537,3.354,10.5
87,1800,3.051,2.934,9.65
87,1900,2.662,2.501,5.82
87,2000,1.66,1.584,3.694
87,2100,.77,.726,-.129
87,2200,.139,.134,-1.63
87,2300,.004,.004,-2.022
88,0,-.002,0,-2.092
88,100,-.002,0,-2.098
88,200,-.001,0,-2.026
88,300,0,0,-2.021
88,400,0,0,-1.964
88,500,0,0,-1.939
88,600,0,0,-1.945
88,700,0,0,-1.942
88,800,0,0,-1.964
88,900,.05,.046,-1.895
88,1000,.529,.446,.47
88,1100,1.392,1.168,5.606
88,1200,2.209,1.957,9.84
88,1300,2.917,2.678,11.97
88,1400,3.472,3.201,12.46
88,1500,3.81,3.541,12.23
88,1600,3.859,3.627,11.42
88,1700,3.645,3.455,10.47
88,1800,3.067,2.93,8.47
88,1900,2.543,2.457,7.52
88,2000,1.841,1.785,5.064
88,2100,.971,.954,-.262
88,2200,.198,.207,-2.535
88,2300,.009,.008,-1.675
89,0,-.001,0,-1.581
89,100,-.002,0,-1.154
89,200,-.001,0,-1.429
89,300,-.001,0,-1.71
89,400,0,0,-1.99
89,500,-.002,0,-1.379
89,600,-.002,0,-1.137
89,700,-.001,0,-.866
89,800,.001,0,-.56
89,900,.042,.04,-.579
89,1000,.247,.229,.009
89,1100,.595,.549,.204
89,1200,1.24,1.126,.479
89,1300,1.982,1.784,.954
89,1400,3.438,3.102,6.496
89,1500,2.628,2.381,2.9
89,1600,3.259,2.958,3.127
89,1700,3.676,3.375,5.09
89,1800,3.037,2.866,5.535
89,1900,2.679,2.631,7.65
89,2000,1.753,1.725,4.551
89,2100,.978,.976,-1.22
89,2200,.211,.232,-3.697
89,2300,.012,.011,-2.494
90,0,-.001,0,-2.407
