day_of_year,hour,r1,r2,r3,NR
88,1600,4.195,3.879,3.583,-4.079
88,1700,3.708,3.426,3.19,-3.893
88,1800,2.943,2.709,2.553,-3.953
88,1900,2.055,1.879,1.773,-3.978
88,2000,1.129,1.015,.961,-4.162
88,2100,.261,.229,.212,-3.443
88,2200,.013,.011,.011,-3.063
88,2300,.002,0,-.002,-2.967
89,0,.001,0,-.002,-2.959
89,100,.002,0,0,-3.059
89,200,.001,0,0,-3.157
89,300,0,0,0,-3.082
89,400,0,0,0,-3.039
89,500,0,0,0,-3.066
89,600,0,0,0,-3.141
89,700,.002,0,.002,-3.211
89,800,.06,.058,.056,-3.299
89,900,.555,.539,.516,-3.148
89,1000,1.543,1.46,1.34,-3.022
89,1100,2.452,2.308,2.157,-3.324
89,1200,3.263,3.067,2.838,-3.626
89,1300,3.9,3.685,3.343,-3.869
89,1400,4.266,4.048,3.63,-4.065
89,1500,4.323,4.127,3.671,-4.078
89,1600,4.086,3.913,3.497,-3.745
89,1700,3.582,3.434,3.096,-3.508
89,1800,2.871,2.746,2.499,-3.691
89,1900,2.04,1.935,1.758,-3.906
89,2000,1.149,1.069,.961,-4.261
89,2100,.319,.288,.249,-3.788
89,2200,.019,.017,.016,-3.509
89,2300,0,0,0,-3.458
90,0,0,0,0,-3.435
90,100,0,0,0,-3.547
90,200,0,0,0,-3.579
90,300,0,0,0,-3.482
90,400,.002,0,0,-3.607
90,500,.002,0,0,-3.719
90,600,.002,0,0,-3.727
90,700,.004,.001,.003,-3.59
90,800,.104,.104,.096,-3.601
90,900,.741,.733,.657,-2.619
90,1000,1.575,1.551,1.376,-2.689
90,1100,2.367,2.344,2.097,-3.305
90,1200,3.117,3.081,2.818,-3.832
90,1300,3.709,3.673,3.304,-4.167
90,1400,4.242,4.203,3.78,-4.307
90,1500,4.276,4.23,3.784,-4.465
90,1600,4.033,3.996,3.588,-4.266
90,1700,3.55,3.516,3.185,-4.002
90,1800,2.754,2.725,2.493,-4.171
90,1900,1.701,1.679,1.536,-4.28
90,2000,1.017,.997,.901,-4.219
90,2100,.343,.329,.285,-4.007
90,2200,.019,.019,.017,-4.122
90,2300,0,0,0,-4.245
91,0,0,0,0,-4.496
91,100,0,0,0,-4.551
91,200,0,0,0,-4.535
91,300,0,0,0,-4.269
91,400,0,0,0,-4.108
91,500,0,0,0,-3.904
91,600,0,0,0,-3.768
91,700,.004,.004,.003,-3.645
91,800,.098,.1,.091,-3.609
91,900,.591,.594,.545,-3.516
91,1000,1.522,1.504,1.358,-3.377
91,1100,2.445,2.396,2.19,-3.521
91,1200,3.275,3.188,2.908,-3.673
91,1300,3.901,3.799,3.422,-3.855
91,1400,4.281,4.168,3.745,-4.12
91,1500,4.364,4.253,3.808,-4.128
91,1600,4.138,4.05,3.63,-3.818
91,1700,3.65,3.58,3.223,-3.644
91,1800,2.949,2.889,2.619,-3.805
91,1900,2.103,2.051,1.862,-4.085
91,2000,1.219,1.173,1.052,-4.408
91,2100,.361,.333,.295,-4.234
91,2200,.028,.025,.023,-3.824
91,2300,0,0,0,-3.731
92,0,0,0,0,-3.761
92,100,0,0,0,-3.735
92,200,0,0,0,-3.513
92,300,0,0,0,-3.37
92,400,0,0,0,-3.459
92,500,.001,0,0,-3.281
92,600,0,0,0,-3.644
92,700,.004,.004,.003,-3.574
92,800,.097,.097,.087,-2.9
92,900,.551,.551,.486,-2.353
92,1000,1.512,1.496,1.318,-2.117
92,1100,1.679,1.656,1.481,-1.776
92,1200,3.387,3.313,2.978,-2.157
92,1300,3.912,3.836,3.421,-3.603
92,1400,4.315,4.238,3.77,-3.888
92,1500,4.41,4.336,3.848,-3.872
92,1600,4.139,4.082,3.624,-3.532
92,1700,3.759,3.711,3.329,-2.999
92,1800,2.839,2.802,2.542,-3.228
92,1900,2.075,2.044,1.861,-3.558
92,2000,1.15,1.125,1.017,-3.909
92,2100,.355,.34,.311,-3.871
92,2200,.032,.03,.026,-3.654
92,2300,0,0,0,-3.703
93,0,0,0,0,-3.59
93,100,0,0,0,-3.495
93,200,0,0,0,-3.349
93,300,0,0,0,-3.698
93,400,0,0,0,-3.618
93,500,0,0,0,-2.94
93,600,0,0,0,-2.335
93,700,.007,.007,.006,-1.935
93,800,.123,.127,.113,-3.263
93,900,.388,.397,.343,-3.449
93,1000,1.144,1.162,1.004,-3.077
93,1100,2.559,2.574,2.261,-2.946
93,1200,3.285,3.283,2.915,-3.383
93,1300,3.2,3.198,2.827,-3.171
93,1400,4.354,4.334,3.835,-3.51
93,1500,4.181,4.155,3.678,-3.73
93,1600,4.115,4.088,3.629,-3.485
93,1700,3.538,3.512,3.151,-3.676
93,1800,3.183,3.156,2.861,-3.951
93,1900,2.309,2.289,2.08,-3.888
93,2000,1.833,1.797,1.627,-3.285
93,2100,.623,.589,.541,-2.999
93,2200,.052,.048,.042,-2.378
93,2300,0,0,0,-2.615
94,0,0,-.001,0,-2.271
94,100,0,0,0,-2.314
94,200,0,0,0,-2.005
94,300,0,0,0,-2.151
94,400,0,0,0,-2.007
94,500,.002,0,0,-2.112
94,600,.002,0,0,-2.231
94,700,.008,.007,.007,-2.09
94,800,.11,.107,.098,-2.235
94,900,.483,.469,.428,-.736
94,1000,1.009,.977,.889,-.851
94,1100,1.817,1.761,1.607,.148
94,1200,2.42,2.36,2.146,.339
94,1300,2.71,2.647,2.391,-.314
94,1400,3.308,3.203,2.878,-1.974
94,1500,4.119,3.972,3.569,-3.794
94,1600,4.241,4.093,3.689,-4.261
94,1700,3.821,3.686,3.347,-3.544
94,1800,2.838,2.746,2.514,-2.661
94,1900,2.275,2.207,2.013,-1.596
94,2000,1.414,1.367,1.241,-1.24
94,2100,.382,.368,.336,-2.054
94,2200,.056,.053,.05,-2.239
94,2300,0,0,0,-1.791
95,0,0,-.001,0,-1.249
95,100,.001,0,0,-2.117
95,200,.001,0,0,-2.278
95,300,.001,0,0,-2.27
95,400,.002,0,0,-2.233
95,500,.002,0,0,-2.161
95,600,.002,0,0,-2.101
95,700,.014,.012,.012,-2.447
95,800,.134,.132,.121,-1.61
95,900,.422,.413,.378,-.568
95,1000,1.301,1.263,1.117,-.963
95,1100,1.762,1.734,1.554,-.103
95,1200,2.774,2.734,2.455,.322
95,1300,3.405,3.353,3.003,-1.054
95,1400,4.371,4.29,3.834,-2.341
95,1500,4.467,4.378,3.901,-3.319
95,1600,4.181,4.1,3.669,-3.183
95,1700,2.723,2.686,2.422,-1.054
95,1800,2.177,2.166,1.958,.393
95,1900,1.552,1.549,1.406,-.075
95,2000,1.004,1.005,.912,-.889
95,2100,.409,.403,.369,-2.084
95,2200,.061,.06,.055,-1.956
95,2300,0,0,0,-2.708
96,0,0,0,0,-2.594
96,100,0,0,0,-1.883
96,200,0,0,0,-1.099
96,300,0,0,0,-1.975
96,400,0,0,0,-2.795
96,500,0,0,0,-3.431
96,600,0,0,0,-3.478
96,700,.017,.016,.015,-3.346
96,800,.186,.186,.166,-3.22
96,900,.89,.876,.735,-2.878
96,1000,1.636,1.59,1.395,-2.663
96,1100,2.666,2.599,2.316,-2.689
96,1200,3.376,3.289,2.956,-2.541
96,1300,4.178,4.081,3.653,-3.11
96,1400,4.377,4.268,3.818,-3.485
96,1500,4.354,4.246,3.809,-3.83
96,1600,4.495,4.391,3.947,-3.211
96,1700,4.03,3.941,3.575,-3.397
96,1800,3.266,3.192,2.92,-3.479
96,1900,2.506,2.443,2.241,-3.674
96,2000,1.537,1.488,1.356,-4.015
96,2100,.619,.581,.518,-4.21
96,2200,.076,.07,.06,-3.772
96,2300,.001,0,0,-3.886
97,0,0,0,0,-3.963
97,100,0,0,0,-3.984
97,200,0,0,0,-3.972
97,300,0,0,0,-3.93
97,400,0,0,0,-3.949
97,500,0,0,0,-3.902
97,600,0,0,0,-3.972
97,700,.024,.024,.021,-4.039
97,800,.279,.288,.254,-3.892
97,900,1.08,1.084,.897,-3.412
97,1000,1.944,1.931,1.669,-3.18
97,1100,2.852,2.821,2.49,-3.19
97,1200,3.642,3.593,3.2,-3.389
97,1300,4.249,4.191,3.716,-3.688
97,1400,4.601,4.524,4.016,-4.039
97,1500,4.657,4.568,4.061,-4.061
97,1600,4.429,4.341,3.875,-3.712
97,1700,3.941,3.865,3.482,-3.52
97,1800,3.234,3.171,2.887,-3.681
97,1900,2.364,2.312,2.118,-4.05
97,2000,1.458,1.414,1.292,-4.252
97,2100,.582,.547,.501,-4.455
97,2200,.079,.072,.064,-3.992
97,2300,.001,.002,0,-4.091
98,0,0,0,0,-4.01
98,100,0,0,0,-3.953
98,200,0,0,0,-3.864
98,300,0,0,0,-3.796
98,400,.002,0,0,-3.695
98,500,.002,0,0,-3.459
98,600,.003,0,0,-3.403
98,700,.036,.035,.029,-3.331
98,800,.432,.423,.308,-3.137
98,900,1.284,1.273,.957,-2.776
98,1000,2.123,2.056,1.773,-2.591
98,1100,3.037,2.93,2.594,-2.803
98,1200,3.827,3.703,3.307,-3.071
98,1300,4.413,4.304,3.819,-3.411
98,1400,4.752,4.648,4.113,-3.648
98,1500,4.809,4.71,4.171,-3.706
98,1600,4.579,4.488,3.994,-3.401
98,1700,4.08,4.001,3.593,-3.237
98,1800,3.35,3.287,2.988,-3.461
98,1900,2.484,2.428,2.221,-3.852
98,2000,1.577,1.525,1.392,-4.101
98,2100,.678,.631,.572,-4.391
98,2200,.105,.094,.079,-3.761
98,2300,.003,.003,.002,-3.701
99,0,0,0,0,-3.633
99,100,0,0,0,-3.64
99,200,0,-.002,0,-3.651
99,300,0,0,0,-3.707
99,400,0,0,0,-3.803
99,500,0,0,0,-3.915
99,600,.002,.001,0,-3.876
99,700,.043,.043,.039,-3.836
99,800,.366,.379,.337,-3.776
99,900,1.204,1.209,1.008,-3.233
99,1000,2.105,2.098,1.841,-3.133
99,1100,3.016,2.999,2.663,-3.303
99,1200,3.821,3.78,3.397,-3.775
99,1300,4.425,4.372,3.908,-4.221
99,1400,4.775,4.715,4.19,-4.341
99,1500,4.851,4.791,4.243,-4.087
99,1600,4.627,4.576,4.058,-3.369
99,1700,4.197,4.183,3.733,-1.949
99,1800,3.08,3.108,2.784,-.32
99,1900,1.887,1.914,1.716,-.819
99,2000,1.012,1.042,.936,-.37
99,2100,.343,.357,.323,-.695
99,2200,.071,.074,.067,-1.044
99,2300,.003,.003,.002,-1.197
100,0,0,0,0,-1.371
100,100,0,0,0,-1.258
100,200,0,0,0,-1.05
100,300,0,0,0,-1.46
100,400,0,0,0,-1.859
100,500,0,0,0,-.893
100,600,0,0,0,-1.466
100,700,.049,.052,.045,-2.88
100,800,.433,.456,.393,-3.083
100,900,.964,1,.844,-3.003
100,1000,1.567,1.604,1.403,-2.313
100,1100,3.466,3.522,3.099,-.952
100,1200,3.928,3.975,3.522,-2.01
100,1300,4.355,4.379,3.872,-1.764
100,1400,5.469,5.48,4.832,-1.922
100,1500,4.35,4.352,3.841,-2.621
100,1600,3.746,3.769,3.342,-1.462
100,1700,3.47,3.475,3.099,-1.423
100,1800,3.272,3.264,2.936,-2.732
100,1900,2.664,2.649,2.388,-3.224
100,2000,1.759,1.739,1.559,-3.988
100,2100,.77,.749,.655,-4.501
100,2200,.102,.099,.089,-4.122
100,2300,.005,.006,.005,-4.01
101,0,0,0,0,-4.009
101,100,0,0,0,-3.877
101,200,0,0,0,-3.921
101,300,0,0,0,-3.861
101,400,0,0,0,-3.8
101,500,0,0,0,-3.778
101,600,.001,.001,0,-3.711
101,700,.056,.058,.051,-3.598
101,800,.384,.398,.337,-3.211
101,900,.869,.879,.741,-2.455
101,1000,1.962,1.971,1.706,-1.615
101,1100,3.088,3.072,2.698,-2.213
101,1200,3.909,3.872,3.436,-2.471
101,1300,4.475,4.425,3.906,-2.803
101,1400,4.814,4.745,4.181,-3.074
101,1500,4.903,4.825,4.249,-3.125
101,1600,4.688,4.613,4.08,-2.911
101,1700,4.186,4.125,3.692,-2.936
101,1800,3.466,3.422,3.104,-3.308
101,1900,2.618,2.583,2.359,-3.745
101,2000,1.71,1.676,1.526,-3.962
101,2100,.818,.782,.69,-4.211
101,2200,.168,.154,.127,-3.624
101,2300,.009,.008,.007,-3.541
102,0,0,0,0,-3.499
102,100,0,-.002,0,-3.494
102,200,0,-.001,0,-3.565
102,300,0,0,0,-3.611
102,400,0,0,0,-3.618
102,500,0,0,0,-3.681
102,600,.003,.003,.002,-3.695
102,700,.073,.074,.068,-3.606
102,800,.495,.502,.429,-3.296
102,900,1.371,1.356,1.123,-2.675
102,1000,2.298,2.262,1.963,-2.489
102,1100,3.229,3.168,2.801,-2.564
102,1200,4.013,3.941,3.512,-2.769
102,1300,4.605,4.527,4.004,-2.959
102,1400,4.949,4.86,4.287,-3.159
102,1500,5.019,4.928,4.336,-3.131
102,1600,4.782,4.697,4.148,-2.841
102,1700,4.292,4.223,3.769,-2.848
102,1800,3.573,3.524,3.183,-3.27
102,1900,2.709,2.671,2.426,-3.857
102,2000,1.778,1.746,1.578,-4.312
102,2100,.868,.838,.723,-4.819
102,2200,.183,.171,.133,-4.652
102,2300,.011,.01,.009,-4.736
103,0,0,0,0,-4.815
103,100,0,0,0,-4.649
103,200,0,0,0,-4.609
103,300,0,0,0,-4.599
103,400,0,0,0,-4.528
103,500,0,0,0,-4.43
103,600,.004,.005,.005,-4.255
103,700,.082,.086,.076,-3.88
103,800,.265,.276,.246,-2.72
103,900,.488,.507,.46,.119
103,1000,1.042,1.075,.976,.454
103,1100,1.603,1.651,1.508,.251
103,1200,1.892,1.948,1.772,-.09
103,1300,3.466,3.538,3.167,-.068
103,1400,2.653,2.678,2.397,-2.376
103,1500,2.977,3.03,2.713,-.699
103,1600,3.779,3.813,3.379,-.756
103,1700,3.994,3.971,3.525,-2.77
103,1800,2.61,2.598,2.325,-3.426
103,1900,2.753,2.737,2.456,-3.154
103,2000,1.721,1.703,1.533,-3.974
103,2100,.735,.728,.648,-2.976
103,2200,.146,.15,.136,-1.551
103,2300,.01,.01,.01,-1.3
104,0,0,0,0,-.114
104,100,0,0,0,-.196
104,200,0,0,0,-.229
104,300,0,-.001,0,-.209
104,400,0,0,0,-.2
104,500,0,0,0,-.745
104,600,.005,.005,.005,-.462
104,700,.093,.097,.087,-.237
104,800,.397,.409,.366,0
104,900,.645,.662,.599,.135
104,1000,1.315,1.343,1.211,.283
104,1100,1.946,1.982,1.78,.392
104,1200,2.688,2.721,2.445,.42
104,1300,3.36,3.389,3.034,.074
104,1400,3.829,3.849,3.444,-.815
104,1500,4.209,4.215,3.769,-1.684
104,1600,4.113,4.117,3.691,-1.182
104,1700,4.094,4.073,3.676,-1.934
104,1800,2.901,2.875,2.622,-3.188
104,1900,1.97,1.98,1.792,-1.733
104,2000,1.095,1.114,1.005,-1.037
104,2100,.433,.446,.404,-.65
104,2200,.119,.124,.113,-.618
104,2300,.009,.009,.008,-.514
105,0,0,0,0,-.487
105,100,0,0,0,-.643
105,200,0,0,0,-.44
105,300,0,0,0,-.32
105,400,0,0,0,-.32
105,500,0,0,0,-1.271
105,600,.006,.006,.005,-2.144
105,700,.084,.089,.078,-1.352
105,800,.441,.459,.405,-.333
105,900,1.19,1.227,1.079,-.491
105,1000,1.594,1.637,1.463,.711
105,1100,2.113,2.169,1.964,.658
105,1200,2.492,2.558,2.33,.479
105,1300,2.946,3.022,2.773,.283
105,1400,3.087,3.167,2.929,-.034
105,1500,2.787,2.864,2.659,-.095
105,1600,2.169,2.235,2.088,-.106
105,1700,1.708,1.759,1.659,-.116
105,1800,1.401,1.455,1.363,-.074
105,1900,1.189,1.236,1.15,.008
105,2000,.822,.854,.792,-.009
105,2100,.464,.483,.446,-.196
105,2200,.12,.125,.117,-.337
105,2300,.009,.009,.009,-.493
106,0,0,0,0,-.948
106,100,0,0,0,-.846
106,200,0,0,0,-.968
106,300,0,0,0,-1.328
106,400,0,-.001,0,-1.481
106,500,0,0,0,-.421
106,600,.006,.006,.007,-.117
106,700,.186,.194,.179,.004
106,800,.544,.565,.522,.196
106,900,.972,1.005,.927,.254
106,1000,1.585,1.634,1.495,.332
106,1100,2.646,2.717,2.486,.204
106,1200,2.721,2.795,2.573,-.128
106,1300,2.953,3.03,2.788,-.125
106,1400,2.929,3.006,2.763,-.109
106,1500,2.758,2.833,2.617,-.293
106,1600,3.004,3.08,2.823,-.181
106,1700,2.607,2.679,2.47,-.175
106,1800,2.196,2.259,2.085,-.108
106,1900,1.293,1.335,1.236,-.061
106,2000,1.464,1.509,1.386,-.002
106,2100,.709,.734,.673,-.094
106,2200,.144,.151,.14,-.365
106,2300,.013,.014,.013,-.493
107,0,0,0,0,-.222
107,100,0,0,0,-.186
107,200,0,0,0,-.151
107,300,0,0,0,-.232
107,400,0,0,0,-.461
107,500,0,0,0,-.532
107,600,.01,.011,.01,-.506
107,700,.116,.121,.111,-.606
107,800,.508,.528,.477,-.344
107,900,.987,1.023,.923,-.704
107,1000,1.856,1.921,1.736,-1.056
107,1100,3.008,3.085,2.786,-1.508
107,1200,3.296,3.368,3.033,-.347
107,1300,3.774,3.844,3.471,.013
107,1400,4.437,4.474,4.001,-.531
107,1500,4.644,4.672,4.168,-.516
107,1600,4.224,4.284,3.886,.431
107,1700,3.167,3.232,2.953,.169
107,1800,2.525,2.585,2.366,.069
107,1900,1.767,1.818,1.669,.018
107,2000,1.178,1.211,1.113,-.062
107,2100,.617,.636,.585,-.412
107,2200,.187,.193,.181,-.9
107,2300,.027,.028,.027,-.39
108,0,0,0,0,-.843
108,100,0,0,0,-3.391
108,200,0,0,0,-3.252
108,300,0,0,-.002,-3.783
108,400,0,0,0,-4.009
108,500,0,0,0,-4.192
108,600,.021,.022,.02,-4.083
108,700,.196,.21,.207,-4.034
108,800,.817,.857,.825,-3.828
108,900,1.713,1.763,1.655,-3.837
108,1000,2.606,2.652,2.51,-4.438
108,1100,3.55,3.582,3.203,-3.717
108,1200,4.382,4.389,3.986,-4.078
108,1300,4.566,4.587,4.113,-2.32
108,1400,3.781,3.787,3.361,-2.153
108,1500,4.793,4.784,4.243,-1.993
108,1600,4.924,4.914,4.316,-1.419
108,1700,4.709,4.686,4.09,-1.591
108,1800,3.181,3.168,2.807,-2.35
108,1900,2.194,2.189,1.937,-2.596
108,2000,1.143,1.155,1.042,-1.978
108,2100,.77,.774,.711,-2.533
108,2200,.223,.224,.208,-2.884
108,2300,.031,.031,.03,-2.748
109,0,0,0,0,-2.757
109,100,-6999,0,0,-1.562
109,200,0,0,0,-.58
109,300,0,0,0,-.569
109,400,0,0,0,-.267
109,500,0,0,0,.096
109,600,.013,.013,.012,.153
109,700,.165,.173,.159,.329
109,800,.4,.417,.382,.106
109,900,1.018,1.052,.953,.085
109,1000,1.407,1.454,1.317,.254
109,1100,2.018,2.077,1.887,.312
109,1200,2.704,2.778,2.537,.196
109,1300,2.813,2.89,2.649,.054
109,1400,2.865,2.944,2.708,-.1
109,1500,2.898,2.981,2.756,-.253
109,1600,2.892,2.97,2.727,-.067
109,1700,2.721,2.796,2.568,-.165
109,1800,2.115,2.177,2.006,-.204
109,1900,1.406,1.451,1.34,-.142
109,2000,-6999,.938,.869,.088
109,2100,.374,.388,.362,.03
109,2200,.251,.262,.242,.028
109,2300,.051,.053,.05,-.821
110,0,.002,.001,0,-.491
110,100,0,0,0,-1.267
110,200,0,0,0,-.219
110,300,0,0,0,-.173
110,400,0,0,0,-.248
110,500,0,0,0,-.156
110,600,.022,.023,.022,-.302
110,700,.152,.159,.148,-.163
110,800,.407,.425,.395,-.092
110,900,.779,.811,.749,-.184
110,1000,1.865,1.916,1.747,-2.202
110,1100,3.277,3.336,3.04,-2.816
110,1200,3.64,3.721,3.41,-.34
110,1300,4.784,4.793,4.292,-4.353
110,1400,5.362,5.345,4.74,-4.302
110,1500,5.421,5.383,4.75,-3.708
110,1600,5.101,5.062,4.453,-2.937
110,1700,4.609,4.564,4.032,-2.533
110,1800,3.873,3.84,3.432,-2.854
110,1900,3.006,2.983,2.647,-3.109
110,2000,2.079,2.056,1.824,-3.591
110,2100,1.206,1.181,1.01,-4.054
110,2200,.383,.318,.318,-4.231
110,2300,.046,.046,.045,-3.891
111,0,.002,.001,.002,-3.377
111,100,0,0,0,-1.435
111,200,0,0,0,-.391
111,300,0,0,0,-.539
111,400,0,0,0,-.13
111,500,.001,0,0,-.309
111,600,.03,.032,.03,-.579
111,700,.241,.253,.23,-.308
111,800,.806,.842,.763,-1.549
111,900,1.922,1.997,1.813,-1.446
111,1000,2.33,2.402,2.178,.626
111,1100,3.164,3.234,2.932,.466
111,1200,3.323,3.364,3.034,-.532
111,1300,4.042,4.062,3.636,-1.142
111,1400,5.349,5.334,4.698,-3.153
111,1500,5.621,5.589,4.888,-2.444
111,1600,5.251,5.201,4.44,-6999
111,1700,4.41,4.373,3.619,-6999
111,1800,3.535,3.514,3.086,-1.662
111,1900,2.706,2.694,2.361,-2.381
111,2000,2.016,2.002,1.762,-2.752
111,2100,.916,.909,.805,-3.288
111,2200,.32,.313,.293,-3.345
111,2300,.053,.053,.05,-3.47
112,0,.002,.003,.002,-3.646
112,100,0,0,0,-3.479
112,200,0,0,0,-3.549
112,300,0,0,0,-3.526
112,400,.001,0,0,-3.559
112,500,.002,.001,.003,-3.589
112,600,.038,.04,.038,-3.561
112,700,.295,.315,.313,-3.712
112,800,1.035,1.093,.997,-3.341
112,900,1.832,1.911,1.755,-2.882
112,1000,2.737,2.811,2.566,-1.968
112,1100,3.58,3.645,3.273,-1.252
112,1200,4.513,4.551,4.078,-.781
112,1300,5.063,5.066,4.495,-.544
112,1400,5.371,5.342,4.667,-.162
112,1500,5.39,5.343,4.621,-.007
112,1600,5.223,5.174,4.452,.016
112,1700,4.749,4.695,4.039,-.553
112,1800,4.049,4.007,3.434,-1.259
112,1900,3.092,3.061,2.621,-2.319
112,2000,2.145,2.116,1.812,-3.254
112,2100,1.309,1.281,1.075,-4.096
112,2200,.516,.433,.421,-4.638
112,2300,.088,.072,.074,-4.087
113,0,.005,.005,.005,-4.082
113,100,0,0,0,-4.073
113,200,0,0,0,-4.008
113,300,0,0,0,-4.002
113,400,0,0,0,-3.999
113,500,.002,.002,.003,-4.085
113,600,.055,.059,.057,-4.081
113,700,.33,.356,.358,-4.504
113,800,1.049,1.109,.997,-3.854
113,900,1.899,1.979,1.788,-3.128
113,1000,2.805,2.876,2.592,-2.142
113,1100,3.74,3.795,3.383,-1.199
113,1200,4.538,4.563,4.052,-.777
113,1300,5.158,5.148,4.523,-.582
113,1400,5.475,5.438,4.732,-.31
113,1500,5.546,5.492,4.742,-.029
113,1600,5.308,5.249,4.514,-.038
113,1700,4.852,4.793,4.12,-.566
113,1800,4.084,4.038,3.467,-1.37
113,1900,3.191,3.16,2.69,-2.23
113,2000,2.167,2.14,1.817,-3.089
113,2100,1.218,1.195,.992,-3.925
113,2200,.472,.416,.396,-4.213
113,2300,.114,.092,.096,-3.711
114,0,.007,.006,.007,-3.762
114,100,0,0,0,-3.767
114,200,0,0,0,-3.707
114,300,0,0,0,-3.591
114,400,0,0,0,-3.519
114,500,.003,.004,.004,-3.533
114,600,.062,.067,.064,-3.586
114,700,.323,.345,.332,-3.657
114,800,1.063,1.119,1.01,-3.327
114,900,1.914,1.989,1.802,-2.807
114,1000,2.9,2.967,2.679,-1.772
114,1100,3.82,3.868,3.445,-.903
114,1200,4.593,4.61,4.094,-.454
114,1300,5.196,5.176,4.537,.116
114,1400,5.539,5.487,4.754,.517
114,1500,5.597,5.531,4.753,.524
114,1600,5.374,5.303,4.538,.357
114,1700,4.892,4.823,4.123,-.224
114,1800,4.179,4.128,3.525,-1.013
114,1900,3.299,3.266,2.786,-2.096
114,2000,2.344,2.316,1.975,-3.106
114,2100,1.442,1.415,1.184,-3.813
114,2200,.61,.56,.501,-4.46
114,2300,.121,.094,.1,-3.945
115,0,.011,.011,.01,-3.893
115,100,0,0,0,-3.877
115,200,0,0,0,-3.871
115,300,0,0,0,-3.87
115,400,0,0,0,-3.883
115,500,.006,.007,.006,-3.893
115,600,.078,.085,.082,-3.837
115,700,.415,.448,.438,-4.187
115,800,1.18,1.244,1.109,-3.364
115,900,1.996,2.076,1.869,-2.79
115,1000,2.973,3.057,2.734,-1.649
115,1100,3.904,3.95,3.509,-.908
115,1200,4.688,4.698,4.156,-.568
115,1300,5.297,5.268,4.599,-.374
115,1400,5.632,5.567,4.805,-.102
115,1500,5.701,5.62,4.816,.088
115,1600,5.409,5.329,4.555,.182
115,1700,4.944,4.868,4.166,-.454
115,1800,4.268,4.196,3.585,-1.485
115,1900,3.18,3.137,2.676,-2.024
115,2000,2.46,2.42,2.081,-2.656
115,2100,1.48,1.448,1.228,-3.593
115,2200,.434,.41,.371,-3.828
115,2300,.094,.08,.083,-3.144
116,0,.014,.014,.013,-2.871
116,100,0,0,0,-2.674
116,200,0,0,0,-2.354
116,300,0,0,0,-1.436
116,400,0,0,0,-.056
116,500,.005,.007,.007,-.401
116,600,.049,.066,.062,.004
116,700,.197,.269,.249,.234
116,800,.466,.635,.585,.306
116,900,1.061,1.299,1.177,.063
116,1000,2.369,3,2.715,-4.977
116,1100,3.654,4.054,3.603,-7.04
116,1200,4.804,4.787,4.217,-6.932
116,1300,5.369,5.331,4.645,-5.172
116,1400,5.72,5.647,4.865,-3.782
116,1500,5.794,5.707,4.881,-1.999
116,1600,5.469,5.392,4.624,-1.092
116,1700,5.011,4.931,4.232,-1.047
116,1800,3.403,3.38,2.957,-.491
116,1900,2.377,2.407,2.16,.723
116,2000,1.484,1.521,1.371,.532
116,2100,.802,.83,.749,.279
116,2200,.348,.363,.329,.132
116,2300,.095,.1,.091,-.031
117,0,.011,.011,.011,-.18
117,100,0,0,0,-.743
117,200,0,0,0,-1.302
117,300,0,0,0,-.912
117,400,0,0,0,-.427
117,500,.008,.009,.009,-1.555
117,600,.081,.093,.088,-1.301
117,700,.334,.379,.351,-.918
117,800,.668,.736,.681,.063
117,900,.899,1,.93,.274
117,1000,1.549,1.792,1.664,.156
117,1100,2.125,2.576,2.382,.095
117,1200,2.25,2.884,2.685,-.121
117,1300,2.741,3.591,3.367,-.145
117,1400,2.706,3.716,3.453,-.292
117,1500,2.896,3.881,3.528,-.391
117,1600,3.542,4.157,3.758,-1.489
117,1700,3.794,3.856,3.498,-1.294
117,1800,2.947,2.982,2.719,-.314
117,1900,2.424,2.449,2.232,-.099
117,2000,1.69,1.721,1.567,.045
117,2100,.658,.676,.62,-.071
117,2200,.292,.303,.279,-.524
117,2300,.099,.103,.095,-.469
118,0,.012,.012,.012,-.561
118,100,0,0,.001,-.231
118,200,0,0,0,-.728
118,300,0,0,0,-.465
118,400,0,0,.002,-1.177
118,500,.013,.014,.013,-.914
118,600,.094,.098,.09,-1.147
118,700,.361,.377,.342,-.381
118,800,.811,.841,.763,-.217
118,900,1.369,1.413,1.28,-.211
118,1000,2.161,2.222,2.01,-.052
118,1100,3.265,3.337,3.016,-.332
118,1200,3.957,4.05,3.66,-.04
118,1300,4.257,4.344,3.945,-.098
118,1400,4.635,4.718,4.279,.358
118,1500,4.283,4.366,3.969,.17
118,1600,5.161,5.173,4.628,-.132
118,1700,4.705,4.652,4.117,-1.789
118,1800,3.842,3.847,3.44,-.726
118,1900,3.403,3.363,2.942,-2.691
118,2000,2.454,2.426,2.127,-3.208
118,2100,1.52,1.497,1.309,-3.436
118,2200,.812,.783,.686,-4.139
118,2300,.188,.153,.163,-4.113
119,0,.021,.022,.021,-3.589
119,100,.002,.001,.001,-3.174
119,200,0,0,0,-2.441
119,300,0,0,0,-1.752
119,400,.001,0,.002,-1.97
119,500,.012,.013,.012,-2.36
119,600,.135,.142,.13,-2.125
119,700,.426,.449,.409,-2.147
119,800,1.206,1.262,1.134,-2.539
119,900,1.641,1.698,1.542,-1.854
