day_of_year,hour,r1,r2,r3,NR
333,1400,.036,.037,.031,-4.826
333,1500,.043,.045,.038,-4.763
333,1600,.022,.023,.019,-4.671
333,1700,.001,.003,.002,-4.639
333,1800,0,0,0,-4.697
333,1900,0,0,0,-4.535
333,2000,0,0,0,-4.069
333,2100,0,0,0,-3.937
333,2200,0,0,0,-3.913
333,2300,0,0,.001,-4.451
334,0,0,0,0,-4.502
334,100,0,0,0,-4.474
334,200,0,0,.002,-4.395
334,300,0,0,0,-4.297
334,400,0,.002,0,-3.979
334,500,0,.002,0,-4.075
334,600,0,.003,0,-3.427
334,700,0,.002,0,-4.059
334,800,0,.002,0,-4.074
334,900,0,.001,0,-4.086
334,1000,0,0,0,-4.173
334,1100,0,0,0,-4.255
334,1200,.001,.002,.002,-4.277
334,1300,.013,.014,.014,-4.259
334,1400,.031,.032,.028,-4.211
334,1500,.032,.033,.028,-4.226
334,1600,.015,.016,.013,-4.187
334,1700,.001,.002,.002,-4.154
334,1800,0,0,0,-4.14
334,1900,0,0,0,-4.175
334,2000,0,0,0,-4.214
334,2100,0,0,0,-4.191
334,2200,0,0,0,-4.127
334,2300,0,0,.002,-4.148
335,0,0,0,0,-4.163
335,100,0,.001,0,-4.118
335,200,0,0,0,-4.131
335,300,0,0,0,-4.163
335,400,0,0,0,-4.093
335,500,0,0,0,-4.148
335,600,0,0,0,-4.167
335,700,0,0,0,-4.169
335,800,0,0,0,-4.184
335,900,0,0,0,-4.115
335,1000,0,0,.001,-4.125
335,1100,0,0,.003,-3.957
335,1200,.001,.001,.004,-3.892
335,1300,.012,.013,.012,-3.946
335,1400,.029,.03,.026,-4.144
335,1500,.029,.031,.026,-4.21
335,1600,.013,.014,.011,-4.226
335,1700,.002,.001,.001,-4.298
335,1800,0,0,0,-4.247
335,1900,-.001,0,.002,-4.198
335,2000,-.001,0,.002,-4.164
335,2100,0,0,.002,-4.133
335,2200,-.002,.002,.003,-4.079
335,2300,-.002,.002,.002,-4.036
336,0,-.002,0,0,-3.999
336,100,-.002,0,0,-2.695
336,200,-.002,0,0,.283
336,300,-.002,.002,0,.758
336,400,-.001,.002,0,.714
336,500,-.001,0,0,.704
336,600,0,0,.001,.701
336,700,0,0,0,.666
336,800,-.001,0,0,.187
336,900,0,0,0,-1.226
336,1000,0,0,0,-.785
336,1100,.002,-.004,-.002,-.041
336,1200,.004,-.008,-.005,-.705
336,1300,.007,.007,.006,-1.163
336,1400,.016,.017,.017,-.444
336,1500,.017,.019,.018,-1.239
336,1600,.007,.008,.007,-1.616
336,1700,.001,.002,.001,-1.505
336,1800,-.001,0,0,-1.638
336,1900,0,0,0,-1.342
336,2000,0,0,0,-.695
336,2100,0,0,0,-.928
336,2200,0,0,0,-1.348
336,2300,0,0,0,-1.399
337,0,0,0,0,-1.238
337,100,0,0,0,-.805
337,200,0,0,0,-1.197
337,300,0,0,0,-1.808
337,400,0,0,0,-2.293
337,500,0,0,0,-1.9
337,600,0,0,0,-2.439
337,700,0,0,0,-2.634
337,800,0,0,0,-2.307
337,900,0,0,0,-1.412
337,1000,0,0,0,-.452
337,1100,0,0,0,-.231
337,1200,0,0,.001,-.057
337,1300,.007,.007,.006,-.547
337,1400,.017,.018,.016,-.695
337,1500,.017,.018,.016,-.511
337,1600,.007,.008,.007,-.501
337,1700,0,0,.001,-.879
337,1800,0,0,0,-1.879
337,1900,0,0,0,-1.65
337,2000,0,0,0,-1.788
337,2100,0,0,0,-2.553
337,2200,0,0,0,-1.137
337,2300,0,0,0,-1.846
338,0,0,0,0,-2.771
338,100,0,0,0,-4.135
338,200,0,0,.001,-4.137
338,300,0,0,.002,-4.215
338,400,-.002,0,.002,-4.408
338,500,-.002,0,.004,-4.202
338,600,-.003,.005,.011,-3.433
338,700,-.003,.005,.012,-3.204
338,800,-.003,.002,.01,-3.193
338,900,-.003,0,.009,-3.385
338,1000,-.002,0,.008,-3.456
338,1100,-.002,0,.008,-3.877
338,1200,0,0,.007,-3.642
338,1300,.004,.005,.011,-4.043
338,1400,.013,.014,.019,-3.607
338,1500,.013,.014,.02,-4.298
338,1600,.004,.005,.01,-3.697
338,1700,0,0,.004,-3.667
338,1800,0,0,.005,-3.479
338,1900,0,0,.01,-1.692
338,2000,0,0,.008,-1.072
338,2100,0,0,.003,-.445
338,2200,0,0,0,-.857
338,2300,0,0,0,-1.833
339,0,0,0,.008,-.713
339,100,0,0,.008,-.177
339,200,0,0,.002,-.191
339,300,0,0,0,-.449
339,400,0,0,0,.076
339,500,0,0,0,.042
339,600,0,0,0,-.051
339,700,0,0,.001,-.04
339,800,0,.002,0,-.018
339,900,0,.001,0,.006
339,1000,0,0,.002,-.399
339,1100,0,0,.001,-.319
339,1200,-.006,-.006,-.005,-.324
339,1300,.003,.004,.003,-.246
339,1400,.009,.01,.009,-.682
339,1500,.009,.011,.01,-.951
339,1600,-.002,0,0,-.388
339,1700,0,0,0,-.286
339,1800,0,0,0,-.195
339,1900,0,0,0,-.056
339,2000,0,0,0,-.067
339,2100,0,0,0,-.147
339,2200,0,0,0,-.174
339,2300,0,0,0,-.22
340,0,0,0,0,-.161
340,100,0,0,0,-.308
340,200,0,0,0,-.799
340,300,0,.002,0,-1.031
340,400,0,0,0,-1.351
340,500,0,0,0,-.814
340,600,0,0,.001,-.853
340,700,0,0,0,-1.697
340,800,0,0,.001,-4.311
340,900,0,.002,0,-4.764
340,1000,0,0,0,-4.007
340,1100,0,0,0,-.868
340,1200,0,0,0,-.41
340,1300,.004,.004,.005,-1.395
340,1400,.012,.013,.011,-1.044
340,1500,.012,.014,.012,-.424
340,1600,.004,.005,.005,-1.381
340,1700,0,0,0,-1.055
340,1800,0,0,0,-1.456
340,1900,0,0,0,-1.378
340,2000,0,0,0,-1.179
340,2100,0,0,0,-.758
340,2200,0,0,0,-1.034
340,2300,0,0,0,-.914
341,0,0,0,0,-1.021
341,100,0,.001,0,-1.21
341,200,0,.002,0,-2.588
341,300,0,0,0,-.502
341,400,0,0,0,-1.232
341,500,0,0,.001,-.672
341,600,0,0,0,-1.831
341,700,0,0,0,-2.216
341,800,0,0,0,-2.332
341,900,0,0,0,-3.196
341,1000,0,0,.001,-1.375
341,1100,0,0,0,-.094
341,1200,0,0,.002,-.428
341,1300,.004,.004,.005,-.842
341,1400,.012,.013,.012,-.694
341,1500,.013,.014,.013,-.463
341,1600,.005,.006,.006,-.592
341,1700,0,0,.002,-.826
341,1800,0,0,0,-2.358
341,1900,0,0,.001,-3.62
341,2000,0,0,0,-3.391
341,2100,0,0,0,-3.129
341,2200,0,0,0,-3.394
341,2300,-.002,.002,0,-3.519
342,0,-.002,0,0,-3.691
342,100,-.002,0,0,-3.571
342,200,0,0,0,-3.551
342,300,0,0,0,-3.59
342,400,0,0,0,-3.454
342,500,0,0,0,-3.445
342,600,0,0,0,-3.323
342,700,0,0,0,-3.271
342,800,0,0,0,-3.238
342,900,0,0,0,-3.294
342,1000,0,0,0,-3.345
342,1100,0,0,0,-3.402
342,1200,0,0,0,-3.533
342,1300,.004,.005,.004,-3.459
342,1400,.015,.016,.013,-3.44
342,1500,.016,.017,.015,-3.374
342,1600,.006,.007,.011,-3.365
342,1700,0,.001,.006,-3.435
342,1800,0,.001,.006,-3.599
342,1900,0,0,.003,-3.815
342,2000,0,0,.003,-3.853
342,2100,0,0,.001,-3.879
342,2200,0,0,.003,-3.804
342,2300,0,0,.002,-3.946
343,0,0,0,0,-4.131
343,100,0,0,0,-4.114
343,200,0,0,.005,-4.057
343,300,0,0,.004,-4.212
343,400,-.002,0,0,-4.288
343,500,-.002,0,.004,-4.289
343,600,-.002,0,.001,-4.307
343,700,-.002,0,0,-4.303
343,800,-.002,0,.003,-4.293
343,900,-.002,0,.001,-4.264
343,1000,-.002,0,.001,-4.25
343,1100,-.002,0,0,-4.187
343,1200,0,0,0,-4.095
343,1300,.005,.005,.005,-4.044
343,1400,.015,.015,.014,-4.113
343,1500,.018,.018,.017,-4.003
343,1600,.006,.007,.007,-3.569
343,1700,.001,.001,0,-3.599
343,1800,-.002,0,0,-3.99
343,1900,-.001,0,.001,-4.002
343,2000,0,0,0,-3.947
343,2100,-.001,0,0,-3.907
343,2200,0,0,0,-3.939
343,2300,0,0,0,-3.887
344,0,-.001,0,0,-3.653
344,100,-.001,0,0,-2.102
344,200,-.001,0,0,-.756
344,300,-.001,0,0,-.299
344,400,-.002,0,0,-.125
344,500,-.002,0,0,-.345
344,600,-.002,0,0,-.226
344,700,-.002,0,0,-.366
344,800,-.002,.001,0,-.625
344,900,-.001,.002,0,-.658
344,1000,0,.002,0,-1.03
344,1100,0,.001,0,-3.064
344,1200,0,.002,0,-4.053
344,1300,.005,.005,.005,-4.003
344,1400,.015,.015,.013,-4.063
344,1500,.014,.014,.013,-4.006
344,1600,.005,.004,.005,-3.676
344,1700,0,.001,0,-3.814
344,1800,-.002,0,0,-3.874
344,1900,-.002,0,.001,-3.812
344,2000,-.002,0,0,-3.792
344,2100,-.002,0,.001,-3.813
344,2200,-.002,0,0,-3.881
344,2300,-.001,0,0,-3.945
345,0,-.001,0,0,-3.999
345,100,-.001,0,0,-4.07
345,200,0,0,.001,-4.055
345,300,-.001,0,0,-4.126
345,400,0,0,.002,-4.297
345,500,0,0,.003,-4.184
345,600,0,0,.004,-3.971
345,700,0,0,.005,-4.139
345,800,0,0,.003,-4.746
345,900,0,0,.007,-4.322
345,1000,0,0,.007,-3.882
345,1100,0,0,.003,-3.338
345,1200,0,0,.013,-2.777
345,1300,0,.002,.013,-2.442
345,1400,.006,.006,.01,-2.692
345,1500,.007,.006,.01,-1.684
345,1600,0,.002,.005,-1.551
345,1700,0,0,.003,-2.319
345,1800,0,0,.002,-1.8
345,1900,0,0,.004,-.491
345,2000,0,0,.005,-.056
345,2100,0,0,.005,-.502
345,2200,0,0,.002,-.414
345,2300,0,0,0,-.08
346,0,0,0,.001,.203
346,100,0,0,0,.158
346,200,0,0,0,.046
346,300,0,0,0,-.301
346,400,0,0,0,-.329
346,500,0,0,.001,-.492
346,600,0,0,0,-.393
346,700,0,0,0,-.453
346,800,0,0,.001,-.739
346,900,0,0,0,-.553
346,1000,0,0,0,-.383
346,1100,0,0,0,-.299
346,1200,0,0,0,-.21
346,1300,0,.002,.002,-.169
346,1400,.003,.003,.004,-.029
346,1500,.003,.003,.006,-.112
346,1600,.001,.003,0,-.138
346,1700,0,.002,0,-.106
346,1800,0,.002,0,.005
346,1900,0,.002,0,-.086
346,2000,0,.002,0,-.05
346,2100,0,.002,0,-.089
346,2200,0,.001,0,-.082
346,2300,0,.002,0,-.086
347,0,0,.002,0,-.137
347,100,0,.002,0,-.152
347,200,0,.002,0,-.119
347,300,0,.002,.001,-.116
347,400,0,.002,.001,-.049
347,500,0,.002,.002,-.122
347,600,0,.001,.001,-.145
347,700,0,.001,0,-.143
347,800,0,.002,0,-.058
347,900,0,.002,.001,-.194
347,1000,0,.001,0,-.172
347,1100,0,0,0,-.107
347,1200,0,0,0,-.111
347,1300,0,.002,.001,-.111
347,1400,.003,.003,.003,-.184
347,1500,.003,.003,.005,-.133
347,1600,.002,.003,.002,-.091
347,1700,0,.002,0,-.141
347,1800,0,0,0,-.144
347,1900,0,0,0,-.136
347,2000,0,0,0,-.158
347,2100,0,0,0,-.202
347,2200,0,0,0,-.212
347,2300,0,0,0,-.778
348,0,0,0,0,-.637
348,100,0,0,0,-.146
348,200,0,0,0,-.095
348,300,0,0,0,-.068
348,400,0,0,0,-.087
348,500,0,0,0,-.118
348,600,0,0,0,-.16
348,700,0,0,0,-.102
348,800,0,0,0,-.11
348,900,0,0,0,-.095
348,1000,0,0,0,-.076
348,1100,0,0,0,-.124
348,1200,0,0,.002,-.385
348,1300,0,0,.003,-.273
348,1400,.005,.007,.006,-.29
348,1500,.005,.006,.008,-.583
348,1600,.002,.003,.003,-.491
348,1700,0,.002,0,-.509
348,1800,0,0,0,-.574
348,1900,0,0,0,-.635
348,2000,-.002,0,0,-.66
348,2100,-.002,0,0,-.657
348,2200,-.001,0,0,-.668
348,2300,0,0,0,.141
349,0,0,0,.001,.267
349,100,0,0,0,.267
349,200,0,0,0,.198
349,300,0,0,0,.382
349,400,0,0,0,.381
349,500,0,0,0,.437
349,600,0,0,0,.391
349,700,-.001,0,0,.251
349,800,-.002,.001,0,.14
349,900,-.002,0,0,.149
349,1000,-.003,0,0,.21
349,1100,-.002,0,0,.225
349,1200,0,0,0,.258
349,1300,.003,.003,.003,.275
349,1400,.008,.008,.008,.123
349,1500,.01,.01,.009,-1.007
349,1600,.004,.003,.004,-1.636
349,1700,0,0,0,-.32
349,1800,0,0,0,.261
349,1900,0,-.003,-.004,.195
349,2000,0,-.008,-.007,.192
349,2100,-.002,0,0,.247
349,2200,-.002,0,.001,.28
349,2300,-.002,0,.001,-.234
350,0,-.002,0,0,-1.18
350,100,-.002,0,.001,-1.245
350,200,-.002,0,.001,-1.148
350,300,-.002,0,.004,-1.213
350,400,-.002,0,.004,-1.389
350,500,-.001,0,.002,-1.514
350,600,-.001,0,.004,-1.342
350,700,0,0,.005,-1.855
350,800,0,0,.007,-2.203
350,900,0,0,.007,-2.319
350,1000,0,0,.005,-2.38
350,1100,0,0,.003,-2.606
350,1200,0,0,.006,-2.297
350,1300,.003,.004,.011,-2.355
350,1400,.011,.012,.02,-2.205
350,1500,.011,.013,.019,-2.254
350,1600,.002,.003,.008,-2.706
350,1700,0,0,.003,-2.523
350,1800,0,0,.004,-2.654
350,1900,0,0,.002,-2.49
350,2000,0,0,.003,-1.453
350,2100,0,0,.003,-1.022
350,2200,0,0,.003,-1.185
350,2300,0,0,.007,-1.293
351,0,0,0,.008,-1.125
351,100,0,0,.004,-1.173
351,200,0,0,.004,-1.54
351,300,0,0,.007,-1.37
351,400,0,0,.008,-1.921
351,500,0,0,.005,-1.975
351,600,0,0,.002,-2.187
351,700,0,0,.006,-2.649
351,800,0,0,.007,-2.687
351,900,0,0,.004,-3.206
351,1000,0,0,.002,-2.521
351,1100,0,0,0,-3.232
351,1200,0,0,0,-3.758
351,1300,.001,.003,.004,-3.653
351,1400,.011,.012,.011,-3.864
351,1500,.01,.01,.015,-3.831
351,1600,.002,.003,.013,-3.221
351,1700,0,0,.003,-3.759
351,1800,0,0,.006,-4.19
351,1900,0,0,.001,-4.362
351,2000,0,0,.001,-4.341
351,2100,0,0,.002,-4.404
351,2200,0,0,.001,-4.529
351,2300,0,0,0,-4.13
352,0,0,0,0,-3.416
352,100,0,0,0,-2.735
352,200,0,0,0,-2.718
352,300,0,.001,0,-2.709
352,400,0,0,0,-2.679
352,500,0,0,.004,-4.31
352,600,0,0,.002,-4.135
352,700,0,0,0,-4.033
352,800,0,0,0,-3.681
352,900,0,0,0,-3.694
352,1000,0,0,0,-4.061
352,1100,0,0,0,-4.116
352,1200,0,0,0,-4.118
352,1300,.002,.003,.002,-4.209
352,1400,.008,.009,.008,-4.095
352,1500,.009,.01,.008,-3.877
352,1600,.003,.004,.003,-4.22
352,1700,0,.001,0,-4.315
352,1800,0,0,0,-4.412
352,1900,0,0,0,-4.072
352,2000,0,0,0,-4.186
352,2100,0,0,0,-4.537
352,2200,0,0,0,-4.664
352,2300,0,0,0,-4.445
353,0,0,0,0,-4.591
353,100,0,0,0,-4.628
353,200,0,0,0,-4.941
353,300,0,0,0,-5.249
353,400,0,0,0,-5.184
353,500,0,0,.005,-5.374
353,600,0,0,.007,-5.64
353,700,0,0,0,-5.771
353,800,0,.001,0,-5.58
353,900,0,0,0,-5.484
353,1000,0,0,0,-5.406
353,1100,0,0,0,-5.243
353,1200,0,0,0,-5.212
353,1300,0,.003,.002,-5.121
353,1400,.004,.003,.004,-4.864
353,1500,.006,.004,.005,-4.62
353,1600,.001,.003,.002,-4.203
353,1700,0,.002,0,-2.561
353,1800,0,0,0,-1.474
353,1900,0,0,0,-.552
353,2000,0,0,0,-.218
353,2100,0,0,0,-.218
353,2200,0,0,0,-.414
353,2300,0,0,0,-.332
354,0,0,0,0,-.417
354,100,0,0,.001,-.358
354,200,0,0,0,-.403
354,300,0,0,0,-.331
354,400,0,0,.001,-.332
354,500,0,0,0,-.142
354,600,0,0,0,-.019
354,700,0,0,0,-.123
354,800,0,0,.001,-.24
354,900,0,0,0,-.251
354,1000,0,0,0,-.179
354,1100,0,0,0,-.176
354,1200,0,0,0,-.152
354,1300,0,0,.003,-.097
354,1400,.004,.005,.005,-.104
354,1500,.006,.006,.006,-.103
354,1600,0,.002,.003,-.101
354,1700,0,0,0,-.117
354,1800,0,0,0,-.184
354,1900,0,0,0,-.211
354,2000,0,0,0,.031
354,2100,0,0,0,.055
354,2200,0,0,0,.034
354,2300,0,0,.002,.026
355,0,0,0,0,-.066
355,100,0,0,0,-.28
355,200,0,0,0,-.449
355,300,0,0,.001,-.54
355,400,0,0,0,-.517
355,500,0,0,0,-.293
355,600,0,0,0,-.313
355,700,0,0,0,-.185
355,800,0,0,0,-.161
355,900,0,0,0,-.002
355,1000,0,0,0,.002
355,1100,0,0,0,-.059
355,1200,0,0,.001,-.276
355,1300,0,.002,.002,-.043
355,1400,.003,.004,.004,-.035
355,1500,.004,.006,.005,-.085
355,1600,0,0,.001,-.368
355,1700,0,0,.001,-.538
355,1800,0,0,0,-1.212
355,1900,0,0,0,-1.431
355,2000,0,0,0,-1.265
355,2100,0,0,.001,-.948
355,2200,0,0,0,-.319
355,2300,0,0,.001,-.331
356,0,0,.002,0,-.53
356,100,0,.001,0,-.89
356,200,0,0,0,-.758
356,300,0,0,0,-1.254
356,400,0,0,0,-.825
356,500,0,0,0,-.408
356,600,0,0,0,-.308
356,700,0,0,0,-.205
356,800,0,0,0,-.333
356,900,0,0,0,-1.644
356,1000,0,0,0,-2.508
356,1100,0,0,0,-2.478
356,1200,0,0,0,-2.136
356,1300,0,.002,.002,-.786
356,1400,.002,.003,.004,-.239
356,1500,.003,.003,.004,-.251
356,1600,0,0,.003,-.24
356,1700,0,0,.002,-.306
356,1800,0,0,.002,-.591
356,1900,0,0,.002,-.634
356,2000,0,0,.001,-1.287
356,2100,0,0,.001,-.659
356,2200,0,0,.002,-.475
356,2300,0,0,0,-.515
357,0,0,0,0,-.812
357,100,0,0,0,-.805
357,200,0,.001,0,-1.056
357,300,0,.001,0,-1.424
357,400,0,.001,0,-1.069
357,500,0,.002,0,-1.069
357,600,0,.002,.001,-.845
357,700,0,.002,0,-.675
357,800,0,.001,0,-.56
357,900,0,.001,0,-.502
357,1000,0,.001,0,-.478
357,1100,0,.002,0,-.73
357,1200,0,.002,0,-.935
357,1300,0,.003,0,-.918
357,1400,.004,.004,.005,-.992
357,1500,.006,.007,.007,-.784
357,1600,.002,.003,.003,-.626
357,1700,0,.003,.001,-.761
357,1800,0,.002,0,-1.541
357,1900,0,.002,0,-4.225
357,2000,0,.001,0,-5.182
357,2100,0,0,0,-4.328
357,2200,0,0,0,-4.829
357,2300,0,0,0,-4.616
358,0,0,0,0,-5.048
358,100,0,0,0,-5.382
358,200,0,0,0,-5.208
358,300,0,0,0,-5.165
358,400,0,0,0,-4.941
358,500,0,.001,0,-3.616
358,600,0,0,0,-3.659
358,700,0,0,0,-3.126
358,800,0,0,0,-1.047
358,900,0,0,0,-.979
358,1000,0,0,0,-.628
358,1100,0,0,0,-.355
358,1200,0,0,0,-.355
358,1300,0,0,.001,-.269
358,1400,.004,.004,.004,-.332
358,1500,.006,.006,.006,-1.193
358,1600,0,.002,.002,-1.099
358,1700,0,0,0,-1.572
358,1800,0,0,.002,-1.216
358,1900,0,0,.001,-2.165
358,2000,0,0,0,-1.688
358,2100,0,0,0,-2.457
358,2200,0,0,0,-3.577
358,2300,0,0,0,-4.033
359,0,0,.001,0,-4.352
359,100,0,0,0,-4.447
359,200,0,0,0,-4.177
359,300,0,0,0,-3.849
359,400,0,0,0,-3.3
359,500,0,0,0,-2.041
359,600,0,0,0,-1.637
359,700,0,0,0,-3.273
359,800,0,0,.002,-4.066
359,900,0,.001,.001,-3.617
359,1000,0,.002,0,-3.797
359,1100,0,.002,0,-2.741
359,1200,0,.002,0,-1.499
359,1300,0,.002,.002,-2.61
359,1400,.007,.007,.008,-3.792
359,1500,.007,.008,.008,-3.229
359,1600,.002,.004,.003,-2.249
359,1700,0,.002,0,-1.997
359,1800,0,.002,0,-1.908
359,1900,0,.002,0,-2.048
359,2000,0,.003,0,-1.733
359,2100,0,.002,0,-1.207
359,2200,0,.003,0,-3.377
359,2300,0,.002,0,-3.377
360,0,0,.002,0,-2.397
360,100,0,.001,0,-2.176
360,200,0,.002,0,-.705
360,300,0,.002,0,-.87
360,400,0,.002,0,-1.44
360,500,0,.002,0,-.571
360,600,0,.001,0,-.627
360,700,0,.001,0,-1.218
360,800,0,.001,0,-.465
360,900,0,.002,0,-2.4
360,1000,0,0,0,-2.85
360,1100,0,0,.001,-1.537
360,1200,0,0,.001,-2.526
360,1300,.002,.002,.003,-2.298
360,1400,.005,.007,.008,-2.17
360,1500,.005,.007,.008,-2.125
360,1600,.003,.003,.008,-2.217
360,1700,0,0,.005,-2.336
360,1800,-.002,0,.007,-2.351
360,1900,-.002,0,.006,-2.389
360,2000,-.003,0,.009,-2.377
360,2100,-.003,.005,.01,-2.276
360,2200,-.003,.004,.01,-2.408
360,2300,-.003,.001,.009,-2.578
361,0,-.003,.002,.011,-2.41
361,100,-.003,.003,.01,-2.22
361,200,-.004,.006,.01,-2.115
361,300,-.004,.006,.009,-2.368
361,400,-.004,.003,.01,-2.561
361,500,-.005,.003,.009,-2.378
361,600,-.006,.001,.009,-2.274
361,700,-.007,0,.007,-1.907
361,800,-.008,0,.002,-1.279
361,900,-.011,-.004,0,-1.107
361,1000,-.015,-.01,-.002,-.609
361,1100,-.01,-.007,0,-.243
361,1200,-.016,-.016,-.003,-.248
361,1300,-.005,-.004,.006,-.277
361,1400,-.009,-.008,.002,-.278
361,1500,-.015,-.014,-.002,-.292
361,1600,0,0,.008,-.336
361,1700,0,0,.005,-.379
361,1800,0,0,.002,-.347
361,1900,0,0,0,-.499
361,2000,0,0,0,-.407
361,2100,0,0,0,-.297
361,2200,0,0,0,-.307
361,2300,0,0,0,-.991
362,0,0,0,0,-3.458
362,100,0,.001,0,-4.371
362,200,0,0,0,-4.075
362,300,0,0,.001,-4.444
362,400,0,0,0,-4.754
362,500,0,0,0,-4.279
362,600,0,.002,0,-5.116
362,700,0,0,0,-5.258
362,800,0,0,0,-5.314
362,900,0,0,0,-5.208
362,1000,0,0,0,-3.952
362,1100,0,0,0,-3.167
362,1200,0,0,0,-2.643
362,1300,0,0,.001,-1.001
362,1400,.003,.005,.005,-.456
362,1500,.006,.007,.004,-1.151
362,1600,0,.001,.003,-1.244
362,1700,0,0,0,-.826
362,1800,0,0,0,-2.197
362,1900,0,0,0,-1.622
362,2000,0,0,0,-.103
362,2100,0,0,0,-.997
362,2200,0,0,0,-1.833
362,2300,0,0,0,-2.232
363,0,0,0,0,-2.278
363,100,0,0,0,-2.239
363,200,0,0,0,-2.308
363,300,0,0,.002,-2.253
363,400,0,0,.006,-1.44
363,500,0,0,.004,-.956
363,600,0,0,.004,-1.935
363,700,0,0,.004,-2.027
363,800,0,0,.005,-2.474
363,900,0,0,.003,-3.19
363,1000,0,0,.001,-4.044
363,1100,0,0,0,-3.658
363,1200,0,0,0,-2.757
363,1300,.001,.001,.002,-5.96
363,1400,.007,.008,.007,-6.206
363,1500,.008,.009,.008,-6.015
363,1600,.003,.004,.003,-6.039
363,1700,0,0,0,-5.83
363,1800,0,0,0,-3.402
363,1900,0,.002,0,-2.27
363,2000,0,.001,0,-1.713
363,2100,0,0,0,-3.643
363,2200,0,0,0,-4.017
363,2300,0,0,0,-3.812
364,0,0,0,0,-2.775
364,100,0,0,0,-3.107
364,200,0,0,0,-3.345
364,300,0,0,0,-2.566
364,400,0,0,0,-2.865
364,500,0,0,0,-5.042
364,600,0,0,0,-2.723
364,700,0,0,0,-3.03
364,800,0,0,0,-4.526
364,900,0,0,0,-4.523
364,1000,0,.002,0,-5.011
364,1100,0,.002,.001,-5.001
364,1200,0,0,.002,-5.064
364,1300,.002,.002,.002,-5.05
364,1400,.007,.008,.006,-4.944
364,1500,.01,.011,.009,-4.86
364,1600,.004,.004,.003,-4.832
364,1700,0,0,0,-4.918
364,1800,0,0,0,-4.935
364,1900,0,0,0,-4.951
364,2000,0,0,0,-5.062
364,2100,0,0,.002,-5.132
364,2200,0,0,.003,-5.102
364,2300,0,0,.003,-5.278
365,0,0,0,.003,-5.424
365,100,0,0,.001,-5.352
365,200,0,0,.001,-5.385
365,300,0,0,0,-5.268
365,400,0,0,0,-5.125
365,500,0,0,0,-5.164
365,600,0,0,0,-5.283
365,700,0,0,0,-5.138
365,800,0,0,0,-4.558
365,900,0,0,.001,-2.083
365,1000,0,.002,0,-1.543
365,1100,0,0,0,-1.672
365,1200,0,0,0,-4.173
365,1300,0,0,0,-4.258
365,1400,.02,.021,.016,-4.118
365,1500,.02,.022,.017,-4.534
365,1600,.005,.006,.005,-4.716
365,1700,0,0,0,-4.57
365,1800,0,0,0,-4.221
365,1900,0,0,0,-3.913
365,2000,0,0,0,-3.708
365,2100,0,0,0,-3.691
365,2200,0,0,.001,-3.381
365,2300,0,0,0,-1.804
366,0,0,.001,0,-3.269
366,100,0,.002,0,-3.98
366,200,0,.002,0,-3.134
366,300,0,.001,0,-2.961
366,400,0,0,0,-3.821
366,500,0,0,.002,-2.608
366,600,0,0,0,-1.462
366,700,0,0,0,-1.085
366,800,0,0,0,-.986
366,900,0,0,0,-1.513
366,1000,0,0,0,-2.054
366,1100,0,0,.001,-2.455
366,1200,0,0,.001,-2.787
366,1300,.002,.002,.003,-2.715
366,1400,.006,.007,.007,-4.432
366,1500,.006,.007,.006,-3.337
366,1600,.002,.004,.003,-4.412
366,1700,0,.001,0,-5.583
366,1800,0,.002,0,-4.83
366,1900,0,.002,0,-2.49
366,2000,0,.002,0,-4.443
366,2100,0,.002,0,-5.503
366,2200,0,.002,0,-5.442
366,2300,0,.002,0,-3.655
1,0,0,.002,0,-1.96
1,100,0,.001,0,-1.403
1,200,0,.001,0,-3.841
1,300,0,.001,0,-2.406
1,400,0,0,0,-2.505
1,500,0,0,0,-3.203
1,600,0,.001,0,-3.125
1,700,0,.001,0,-3.092
1,800,0,0,0,-3.372
1,900,0,.001,0,-3.907
1,1000,0,.001,0,-4.159
1,1100,0,.001,0,-4.693
1,1200,0,.002,0,-4.987
1,1300,0,.003,.002,-5.086
1,1400,.007,.01,.007,-5.002
1,1500,.005,.006,.006,-4.754
1,1600,.002,.003,.002,-4.817
1,1700,0,0,0,-4.705
1,1800,0,0,0,-3.15
1,1900,0,.001,0,-3.263
1,2000,0,.002,0,-2.191
1,2100,0,.001,0,-1.845
1,2200,0,0,0,-2.144
1,2300,0,0,0,-1.452
2,0,0,0,0,-1.554
2,100,0,0,0,-1.875
2,200,0,0,0,-2.048
2,300,0,0,0,-1.392
2,400,0,0,0,-2.036
2,500,0,0,0,-2.237
2,600,0,0,0,-1.13
2,700,0,0,.001,-.558
2,800,0,0,0,-.479
2,900,0,0,0,-1.211
2,1000,0,0,0,-5.149
2,1100,0,0,0,-5.13
2,1200,0,.002,0,-3.922
2,1300,0,.003,.002,-4.676
2,1400,.005,.004,.005,-4.721
2,1500,.006,.007,.007,-4.515
2,1600,.002,.003,.002,-4.381
2,1700,0,.002,0,-4.079
2,1800,0,.002,0,-3.737
2,1900,0,.002,0,-1.727
2,2000,0,.002,0,-1.784
2,2100,0,.002,0,-.39
2,2200,0,.002,0,-.9
2,2300,0,.002,0,-2.358
3,0,0,.001,0,-1.956
3,100,0,.001,0,-1.749
3,200,0,.001,0,-2.217
3,300,0,.001,0,-2.405
3,400,0,.001,0,-2.233
