day_of_year,hour,VW1,TA1,TA2,RH1,VW2,TA1_max,TA2_max,RH1_max,VW1_min,TA1_min,TA2_min,RH1_min,DW1,unkw
319,1500,6.864,-15.52,-17.4,86.8,7.64,-14.06,-16.6,87.3,5.557,-16.42,-17.83,86.2,139.5,58.06
319,1800,5.916,-11.93,-15.48,88.2,7.28,-9.58,-14.23,89.4,5.117,-14.61,-16.86,86.9,173.4,58.12
319,2100,5.464,-9.58,-14.21,89.5,6.121,-8.32,-13.54,90,4.949,-10.79,-14.81,89,173.1,58.78
320,0,6.329,-8.33,-13.56,89.9,6.933,-8.12,-13.42,90,5.32,-8.74,-13.74,89.8,180.9,59.56
320,300,7.6,-7.53,-13.11,90.2,8.66,-7.11,-12.88,90.3,6.513,-8.05,-13.41,90,184,60.63
320,600,7.93,-6.772,-12.68,90.5,8.71,-6.657,-12.61,90.6,7.18,-7.04,-12.84,90.4,190.3,61.96
320,900,7.24,-6.642,-12.56,90.6,7.83,-6.241,-12.31,90.7,6.725,-7,-12.76,90.5,169.2,63.03
320,1200,6.976,-6.207,-12.28,90.7,7.81,-5.825,-12.08,90.8,6.4,-6.865,-12.5,90.5,171,64.24
320,1500,8.57,-6.28,-12.33,90.6,9.9,-5.479,-11.93,90.8,7.87,-6.727,-12.59,90.4,190.4,65.49
320,1800,8.23,-5.272,-11.79,90.9,9.18,-5.096,-11.68,91,7.24,-5.443,-11.92,90.8,171.4,66.89
320,2100,6.823,-5.697,-11.94,89.6,7.86,-5.235,-11.73,90.8,6.21,-6.414,-12.38,89,143.3,69.02
321,0,6.013,-6.381,-12.29,88,6.792,-6.103,-12.11,89.5,5,-6.622,-12.52,87.1,134.3,70.2
321,300,8.99,-6.654,-12.37,86.2,12.5,-5.756,-11.72,87.4,3.69,-7.14,-12.69,84.8,143.3,71.4
321,600,11.8,-7.57,-12.93,85.9,13.09,-6.657,-12.31,86.3,10.29,-8.11,-13.26,85.3,140.9,72.8
321,900,9,-5.993,-12.17,88.6,10.67,-5.409,-11.85,90.5,6.478,-7.42,-12.92,86,165.3,74.5
321,1200,4.518,-8.76,-13.71,89.6,7.6,-5.34,-11.86,90.6,1.578,-11.69,-14.98,88.9,166.3,78.4
321,1500,3.667,-10.36,-14.65,89.1,5.44,-9.92,-14.48,89.2,1.769,-10.96,-14.94,88.8,182.1,81.9
321,1800,5.19,-11.15,-15.13,88.6,6.007,-10.54,-14.86,88.9,4.682,-12.66,-15.87,88,166.6,84.8
321,2100,4.881,-15.39,-17.13,87,6.02,-12.45,-15.83,88,4.003,-18.43,-18.5,86,135.5,87.8
322,0,6.571,-22.82,-20.38,82.7,7.76,-18.81,-18.66,85.6,5.005,-25.46,-21.55,80.4,118.5,89.1
322,300,7.58,-25.06,-21.53,79.3,8.17,-23.34,-20.92,80.5,6.772,-26.88,-21.96,78.6,119.7,89.3
322,600,7.92,-25.95,-21.81,78.5,8.29,-25.06,-21.4,79.2,7.43,-26.86,-22.15,77.8,119.7,88.9
322,900,9.34,-26.89,-22.29,77.8,10.03,-25.82,-21.81,78.1,8.64,-29.54,-23.51,77.6,116.8,88.3
322,1200,9.32,-31.02,-24.19,77.8,10.34,-29.68,-23.58,78,8.15,-32.64,-24.85,77.7,106.8,87.3
322,1500,8.76,-27.5,-22.64,78.5,9.92,-23.71,-20.93,78.8,7.45,-29.79,-23.61,77.9,118.6,85.5
322,1800,8.65,-21.45,-20.01,79.2,9.7,-20.08,-19.43,79.7,7.16,-23.94,-21.03,78.6,123.6,84.3
322,2100,9.13,-22.78,-20.75,78.7,9.89,-20.08,-19.45,79.1,8.16,-26.72,-22.63,78,101.7,83.3
323,0,10,-28.94,-23.55,77.6,10.72,-27.24,-22.79,77.9,8.96,-30.48,-24.11,76.9,104.7,82.7
323,300,9.86,-31.95,-24.74,76.4,10.28,-28.64,-23.4,77.3,9.5,-38.21,-27.18,74.9,102.1,82.3
323,600,9.9,-40.72,-28.07,74.4,10.45,-38.87,-27.29,74.9,8.9,-42.34,-28.68,73.9,101.2,82.5
323,900,10.24,-44.81,-29.59,73.4,10.59,-42.41,-28.75,74.1,9.83,-46.32,-30.12,72.9,96.9,83.1
323,1200,10.32,-49.65,-31.25,71.8,11.05,-47.69,-30.56,72.5,9.63,-53.23,-32.44,70.7,92.6,83.7
323,1500,10.68,-52.99,-32.34,70.7,11.63,-51.07,-31.67,71.7,9.79,-54.04,-32.76,70.2,101.3,85.1
323,1800,9.82,-50.02,-31.28,71.2,10.43,-48.47,-30.73,72.4,9.23,-52.23,-32.05,70.5,112.1,86.1
323,2100,9.27,-41.33,-28.23,75.2,9.79,-38.73,-27.29,76.1,8.85,-46.94,-30.3,73,117.7,88.9
324,0,10.29,-38.82,-27.42,76,12.14,-37.16,-26.71,76.6,9.08,-40.22,-28.12,75.4,112,90.7
324,300,11.71,-40.8,-28.29,75,12.42,-40.29,-28.12,75.4,11.18,-41.48,-28.56,74.7,123.4,92
324,600,10.33,-38.43,-27.4,74.9,10.85,-37.19,-26.89,75.1,9.59,-40.29,-28.05,74.6,110.8,93.7
324,900,10.16,-39.34,-27.49,73.5,11.32,-37.68,-26.85,74.5,9.23,-40.18,-27.83,72.3,104.8,94.2
324,1200,9.55,-37.46,-26.69,72.6,11.35,-36.01,-26.11,73.8,8.39,-39.25,-27.34,71.7,110.5,93.2
324,1500,10.46,-34.85,-25.69,73.8,11.86,-33.53,-25.19,74.4,9.47,-36.77,-26.55,73.2,94.1,93.2
324,1800,10.3,-32.14,-24.66,74.5,11.07,-29.66,-23.67,75.2,9.57,-34.32,-25.57,73.8,96.1,92.6
324,2100,10.29,-24.71,-21.37,75.5,11.03,-21.65,-19.87,76.2,9.51,-28.79,-23.22,74.7,93.9,91.3
325,0,7.41,-22.63,-20.18,73.8,9,-20.96,-18.72,75.1,5.535,-23.39,-20.62,73,96,90.4
325,300,6.637,-23.72,-20.69,72.5,7.84,-22.45,-20.21,73.1,5.026,-24.91,-21.16,71.8,97.8,88.3
325,600,5.592,-20.97,-19.47,73.4,6.446,-16.05,-17.36,74.5,4.638,-26.27,-21.36,71.7,93.7,87.1
325,900,4.699,-15.91,-17.19,74.8,6.062,-14.03,-15.79,75.4,3.602,-16.67,-17.64,74.3,77,85.5
325,1200,4.151,-20.58,-18.06,73.1,5.141,-14.96,-15.58,74.6,3.221,-23.72,-20.32,71.4,100.3,83.8
325,1500,5.425,-19.67,-19.03,74.3,7.48,-18.3,-18.54,74.7,2.996,-20.87,-19.5,73.9,95.2,82.5
325,1800,7.6,-19.04,-18.88,74.1,8.35,-16.7,-17.85,74.4,6.503,-20.45,-19.55,74,93.6,81
325,2100,8.15,-19.03,-18.95,74.1,8.73,-17.82,-18.47,74.7,7.15,-20.18,-19.52,73.6,99.3,79.7
326,0,8.03,-21,-19.73,74.2,8.97,-18.4,-18.66,74.8,6.582,-24.66,-21.17,73.4,109.8,77.7
326,300,5.544,-24.82,-21.27,73,6.118,-23.13,-20.52,73.5,4.411,-26.78,-21.74,72.7,114.1,76.2
326,600,3.473,-28.57,-22.09,74.3,4.323,-27.17,-21.74,77.4,2.465,-29.89,-22.37,72.5,140.4,76
326,900,2.288,-28.56,-21.88,80.2,3.355,-25,-21.42,82.1,1.392,-31.18,-22.29,78,114.6,75.8
326,1200,2.354,-21.04,-19.89,82.6,3.437,-19.03,-19.04,83.2,1.378,-24.47,-21.24,82,142.5,75.8
326,1500,4.012,-18.07,-18.6,83.7,4.549,-17.4,-18.36,83.9,3.215,-18.83,-18.99,83.2,152.5,76.6
326,1800,3.989,-19.23,-18.99,83.6,4.252,-18.26,-18.48,83.9,3.61,-20.8,-19.61,83.1,140.2,77.8
326,2100,4.636,-20.97,-19.81,83,5.768,-18.79,-18.91,83.7,3.8,-23.44,-20.77,82.3,127,78.5
327,0,5.726,-21.12,-19.89,82.7,6.134,-19.8,-19.4,83.1,5.356,-22.99,-20.44,82,133.5,78.5
327,300,6.1,-27.41,-22.27,78.9,6.574,-23.55,-20.69,81.6,4.907,-32.31,-24.04,76.5,106.5,77.7
327,600,6.519,-27.71,-22.46,78.4,7.22,-24.64,-21.15,80.5,5.862,-30.1,-23.37,76.4,136.3,77.3
327,900,5.56,-24.67,-21.2,79.6,5.882,-23.29,-20.76,80.7,5.224,-26.75,-21.96,78.6,121.2,77
327,1200,5.309,-25.04,-21.35,78.8,5.712,-21.13,-20.03,79.8,4.577,-29.48,-22.65,77.8,133.6,76.3
327,1500,6.076,-19.67,-19.34,80.1,6.437,-18.9,-19.03,80.4,5.676,-21.23,-19.87,79.7,134.5,75.5
327,1800,5.529,-20.05,-19.47,79.8,6.249,-19.14,-19.1,80.5,5.058,-22.47,-20.4,78.6,126.9,74.7
327,2100,4.668,-24.67,-21.11,77.2,5.253,-22.61,-20.55,78.6,3.84,-28.73,-21.9,76.1,118.6,73.5
328,0,5.152,-31.51,-23.14,76.3,6.576,-28.49,-21.5,76.9,3.705,-35.52,-24.36,75.4,126.1,71.4
328,300,6.114,-28.38,-22.17,78.6,7.38,-22.98,-20.16,79.9,4.657,-38.66,-24.83,76.6,131.1,68.82
328,600,7.67,-21.26,-19.58,80,8.59,-16.99,-17.81,81.3,6.84,-23.29,-20.48,78.8,133,66.87
328,900,8.26,-15.58,-17.26,79.7,8.9,-14.17,-16.56,80.1,7.87,-18.73,-18.68,79.3,137.8,64.75
328,1200,8.43,-19.08,-18.73,78.1,9.49,-14.38,-16.77,79.2,7.4,-21.01,-19.57,77.5,122.1,62.72
328,1500,5.419,-15.79,-16.9,82.2,6.826,-12.39,-15.39,86.1,4.701,-20.39,-19.17,78,140.4,61.04
328,1800,4.79,-9.49,-14.06,87.8,5.351,-7.22,-12.92,89.1,4.184,-12.6,-15.48,86,165.9,60.54
328,2100,4.759,-5.359,-11.77,89.9,5.209,-3.087,-10.42,91.2,4.2,-6.94,-12.76,89.3,156.3,58.84
329,0,5.755,-3.631,-10.69,91.5,7.28,-2.705,-10.11,91.7,4.896,-4.472,-11.18,91.4,166,59.95
329,300,4.635,-4.973,-11.54,91.1,5.571,-4.334,-11.18,91.3,3.81,-5.512,-11.77,90.9,154.2,59.94
329,600,4.517,-4.977,-11.5,91.2,5.133,-4.542,-11.29,91.4,4.082,-6.067,-11.96,91,163.8,61.07
329,900,4.218,-5.79,-11.95,91,4.986,-5.062,-11.63,91.2,3.543,-6.657,-12.15,90.8,143.4,62.03
329,1200,4.725,-3.739,-10.83,91.7,5.678,-2.808,-10.3,92,4.171,-4.785,-11.46,91.3,151.6,63.52
329,1500,5.08,-1.614,-9.5,92.6,5.473,-.728,-8.89,93,4.642,-2.808,-10.31,92,162.7,65.29
329,1800,8.94,1.093,-7.65,93.6,11.75,2.183,-6.854,93.9,5.731,-.312,-8.65,93.1,182.6,65.72
329,2100,12.94,1.74,-7.08,92.7,13.97,2.183,-6.839,93.7,11.67,.901,-7.54,90.8,156.7,67.04
330,0,14.87,.904,-7.6,91.2,16.54,1.316,-7.34,91.6,12.97,.485,-7.8,90.6,164.2,67.42
330,300,14.99,1.851,-6.904,91.4,15.72,2.078,-6.759,92.2,14.11,1.524,-7.12,90.8,150.6,68.41
330,600,14.51,1.886,-6.829,91.1,15.82,2.148,-6.66,91.9,14.08,1.697,-6.952,89.7,146.2,69.4
330,900,14.27,1.576,-6.916,89,15,1.905,-6.65,90.1,13.66,1.281,-7.22,87.7,126.3,69.41
330,1200,15.11,1.768,-6.688,87.5,16.01,2.009,-6.389,88.4,14.69,1.455,-6.972,86.2,135.3,69.4
330,1500,15.96,2.101,-6.481,88.1,17.08,2.355,-6.069,89.2,15.15,1.905,-6.66,86.4,132.8,68.11
330,1800,13.31,1.986,-6.547,87.3,16.59,2.251,-6.241,88.1,11.65,1.697,-6.749,86.4,142.5,68.57
330,2100,11.97,2.153,-6.454,86,13.72,2.736,-6.093,86.9,10.59,1.697,-6.804,84.9,130.5,68.49
331,0,13.98,2.636,-6.184,84.3,15.27,3.013,-6.025,85.4,12.8,2.39,-6.383,82.9,135.5,67.61
331,300,13.34,3.175,-5.803,81.4,14.4,3.636,-5.436,84.2,12.28,2.736,-6.201,79.4,125.7,66.94
331,600,11.65,2.998,-5.908,78.6,12.9,3.983,-5.164,79.2,10.72,1.558,-6.947,77.1,111.5,66.41
331,900,10.94,-1.047,-8.88,78.8,12.04,1.835,-6.898,79.2,9.41,-3.153,-10.18,78.2,96.8,65.4
331,1200,12.39,-2.903,-10.02,78.7,12.71,-2.53,-9.78,79.2,11.92,-3.396,-10.31,78.1,111.1,64.54
331,1500,11.4,-4.132,-10.68,77.9,12.44,-2.322,-9.63,78.4,10.38,-5.199,-11.18,77.2,112.8,62.73
331,1800,11.89,-2.796,-9.83,77.2,12.6,-1.664,-9.16,77.7,11.17,-4.958,-11.1,76.7,115.4,61.14
331,2100,10.62,-2.794,-9.85,76,12.22,-1.872,-9.31,76.4,9.17,-3.536,-10.4,75.5,110,60.35
332,0,9.37,-1.604,-8.99,75.4,9.82,.035,-8,76,8.65,-2.842,-9.75,74.8,120.5,59.3
332,300,10.09,.578,-7.6,75.7,10.83,.97,-7.37,76.8,9.22,.104,-7.89,74.3,126.9,59.2
332,600,10.76,.473,-7.77,71.3,11.45,1.386,-7.22,74.2,10.18,-.901,-8.79,69.02,119.8,59.16
332,900,9.17,-2.031,-9.31,67.81,10.62,-.312,-8.3,70.4,7.76,-3.57,-10.38,64.98,122.3,59.05
332,1200,9.35,-4.74,-11,64.81,11.33,-3.397,-10.24,66.1,7.59,-5.512,-11.54,63.73,118.5,59.29
332,1500,11.4,-5.96,-11.87,63.83,12.3,-4.75,-11.09,65.05,10.41,-6.519,-12.26,62.64,119,58.91
332,1800,11.11,-5.96,-11.87,64.79,12.2,-5.34,-11.48,65.63,10.05,-6.865,-12.27,64.08,124.5,59.92
332,2100,10.1,-7.19,-12.51,64.5,11.03,-6.103,-11.95,65.3,9.08,-8.08,-12.92,63.46,129.5,61.34
333,0,10.08,-8.67,-13.39,62.85,11.01,-6.763,-12.43,63.48,8.87,-10.06,-14.17,62.13,124.2,62.15
333,300,10.43,-9.08,-13.68,63.54,11.07,-7.46,-12.97,64.62,9.85,-10.75,-14.53,62.6,130.1,62.44
333,600,10.3,-9.46,-13.94,63.22,11.12,-8.29,-13.35,63.84,8.94,-10.65,-14.6,62.44,134.4,63.02
333,900,11.13,-9.55,-14.05,63.25,11.61,-7.77,-13.06,63.82,10.33,-11.07,-14.87,62.41,118.4,63.52
333,1200,9.85,-12.1,-15.25,62.44,10.98,-11.31,-14.79,62.86,8.58,-13.25,-15.77,61.96,120.5,64.13
333,1500,10.62,-12.24,-15.38,62.99,11.23,-10.76,-14.69,63.52,9.53,-13.29,-15.93,62.39,135.3,64.88
333,1800,10.84,-13.94,-16.24,62.15,11.4,-12.18,-15.48,62.78,10.14,-15.03,-16.68,61.44,127.1,65.97
333,2100,10.31,-16.28,-17.4,61.08,11.06,-14.79,-16.64,61.51,9.55,-17.29,-17.87,60.66,126.5,67.65
334,0,9.39,-17.6,-18.05,61.36,10.52,-15.59,-17.24,61.89,8.61,-19.44,-18.85,60.61,128.1,69.58
334,300,8.86,-20.37,-19.29,61.87,9.35,-19.44,-18.82,62.4,8.25,-21.57,-19.89,61.52,129.9,71.2
334,600,9.09,-22.34,-20.34,62.67,9.76,-21.74,-20.1,62.82,8.38,-23.06,-20.78,62.41,127.3,72.3
334,900,9.21,-22.65,-20.52,63.05,9.67,-21.88,-20.17,63.36,8.57,-23.45,-20.88,62.77,128.7,73.2
334,1200,10.83,-22.41,-20.41,64,12.17,-21.78,-20.22,64.47,9.46,-22.96,-20.6,63.41,124,73.6
334,1500,10.86,-24.77,-21.51,69.22,11.95,-22.52,-20.52,72.7,9.31,-26.99,-22.42,64.8,118.3,74.1
334,1800,10.09,-25.77,-21.93,72.3,10.67,-25.02,-21.65,72.8,9.4,-26.96,-22.42,71.9,119.2,73.9
334,2100,10.16,-24.82,-21.42,72.5,11.98,-23.11,-20.72,72.9,9.25,-27,-22.33,72.1,120.6,73.8
335,0,10.43,-24.7,-21.38,71.6,11.5,-23.04,-20.63,72.7,9.46,-26.27,-22.11,70.7,121.3,72.8
335,300,10.8,-23.75,-20.97,67.85,11.63,-22.45,-20.4,70,9.85,-24.6,-21.43,66.68,114.3,72.2
335,600,10.99,-25.1,-21.52,65.93,11.92,-22.9,-20.47,67.21,10.07,-26.72,-22.29,62.92,102.1,70.7
335,900,12.28,-25.22,-21.65,59.44,13.36,-24.32,-21.28,62.67,11.03,-27.28,-22.61,57.72,100,69.55
335,1200,13.06,-29.45,-23.56,64.35,14.62,-26.69,-22.45,67.05,11.89,-33.41,-25.26,59.98,104.1,68.61
335,1500,12.81,-32.78,-24.92,65.54,14.11,-30.67,-24.15,67.19,11.57,-35.05,-25.86,64.38,105.8,67.62
335,1800,10.29,-29.89,-23.58,59.83,11.83,-27.96,-22.72,64.47,9.32,-31.71,-24.39,57.75,124.8,67.79
335,2100,9.27,-30.13,-23.69,58.88,10,-28.33,-22.8,59.44,8.58,-31.64,-24.39,58.28,117.1,68.63
336,0,10.2,-32.07,-24.55,59.75,10.89,-31.5,-24.23,59.99,9.88,-32.61,-24.77,59.27,125.7,69.51
336,300,10.07,-31.99,-24.69,63.71,10.76,-29.97,-24.1,72.9,9.34,-33.1,-25,59.93,116.5,70.6
336,600,9.32,-29.39,-23.93,71.1,10.33,-28.4,-23.55,72.3,8.22,-30.07,-24.28,70.4,103.9,71.6
336,900,9.97,-30.75,-24.53,71.5,11.72,-29.72,-24.11,72.1,8.56,-33.06,-25.41,70.7,110.8,73.2
336,1200,10.95,-34.98,-26.11,70.6,11.81,-33.2,-25.42,71.5,10.4,-36.2,-26.66,69.42,117,74.9
336,1500,10.26,-35.88,-26.47,71.7,11.08,-33.63,-25.56,72.3,9.68,-37.04,-26.89,71.4,96.4,75.3
336,1800,8.85,-32.31,-24.88,72.8,9.82,-31.26,-24.32,73.2,7.99,-33.42,-25.39,72.5,100.4,76
336,2100,7.76,-30.66,-24.13,72.2,8.3,-28.23,-23.12,72.7,6.872,-32.06,-24.71,71.7,110.5,77.4
337,0,5.504,-28.43,-22.88,73.7,6.971,-26.32,-21.81,75.4,4.584,-29.65,-23.38,72.7,113.4,78.1
337,300,6.381,-23.31,-20.82,75.7,6.906,-22.21,-20.42,76,5.067,-25.27,-21.57,75.5,127.9,78.9
337,600,6.933,-24.32,-21.34,75.5,7.36,-23.42,-20.92,75.8,6.316,-25.36,-21.8,75,128.2,80.5
337,900,6.92,-25.55,-21.86,75.7,7.37,-24.39,-21.39,76.1,6.318,-26.2,-22.14,75.4,125.7,82.5
337,1200,7.06,-23.39,-21.08,76.6,7.85,-22.82,-20.94,77.3,6.176,-24.78,-21.49,75.9,137.7,83.8
337,1500,7.13,-23.42,-21.22,77,7.9,-22.62,-20.91,77.3,6.425,-24.42,-21.69,76.4,124.5,85.5
337,1800,8.03,-24.74,-21.81,76.7,8.46,-24.25,-21.61,76.9,7.74,-25.05,-21.92,76.4,126.9,86.9
337,2100,7.41,-25.61,-22.06,76.6,8.26,-24.95,-21.76,76.8,6.247,-26.72,-22.39,76.1,114.9,87.8
338,0,8.13,-26.25,-22.32,75.7,8.44,-25.64,-22.04,76.6,7.63,-27.03,-22.63,74.7,116.7,88.3
338,300,8.74,-30.73,-24.05,73.9,10.22,-27.52,-22.81,75.1,6.646,-35.7,-26.15,73,115,88.2
338,600,10.61,-37.86,-26.95,71.9,12.48,-36.62,-26.43,72.9,9.64,-40.28,-27.83,70.9,104.6,86.2
338,900,13.99,-37.51,-26.94,73.2,14.91,-35.9,-26.34,73.8,12.87,-38.89,-27.42,72.5,107.2,83.5
338,1200,13.28,-32.13,-24.74,74.9,14.01,-29.39,-23.53,75.4,12.91,-35.9,-26.34,73.9,117.6,81.5
338,1500,13.07,-26.41,-22.32,75.4,13.67,-22.52,-20.78,75.7,12.62,-29.69,-23.68,74.9,116.2,78.8
338,1800,12.92,-20.77,-19.76,74.3,13.71,-18.1,-18.41,74.9,11.6,-23.5,-21.03,72.7,127.2,76
338,2100,13.38,-15.41,-17.08,73.2,14.5,-11.18,-14.97,74.4,11.87,-18.48,-18.55,72.7,121.3,73.3
339,0,13.59,-8.35,-13.36,73.6,15.8,-6.906,-12.59,80.2,11.72,-11.28,-14.95,69.07,128.3,69.78
339,300,13.02,-3.733,-10.76,89.4,15.41,-1.11,-8.98,91.9,10.84,-6.973,-12.62,82.7,139.4,65.82
339,600,9.22,.797,-7.8,92.6,10.4,2.079,-6.89,93.7,7.43,-1.005,-8.9,91.9,146.4,63.4
339,900,9.2,3.262,-6.07,94.2,10.92,4.883,-4.833,95.2,6.125,2.044,-6.929,93.6,175.9,61.29
339,1200,13.55,2.262,-6.737,93.7,16.64,5.886,-3.975,95.3,8.68,-.416,-8.68,92.4,159.4,61.84
339,1500,16.01,-.2,-8.54,92.6,16.93,.069,-8.4,92.8,15.04,-.52,-8.73,92.4,152.1,61.44
339,1800,15.32,1.03,-7.68,93,17.31,2.632,-6.502,93.6,13.17,-.104,-8.45,92.4,168.1,61.51
339,2100,11.59,3.169,-6.13,94.2,13.6,3.844,-5.633,94.6,10.33,2.425,-6.645,93.6,185.4,63.25
340,0,11.09,1.112,-7.63,93.6,11.77,2.597,-6.566,94.1,10.26,-.139,-8.5,93,183.4,66.17
340,300,11.32,-1.73,-9.56,92.7,12.03,-.277,-8.59,93.1,9.83,-3.534,-10.67,91.8,162.4,67.89
340,600,9.73,-5.532,-11.84,89.9,11.13,-3.604,-10.7,91.5,8.46,-7.14,-12.79,88.2,149.1,70.1
340,900,7.03,-10.47,-14.51,86.5,8,-7.25,-12.87,88.2,6.162,-13.94,-16.16,85.2,157.3,71.3
340,1200,7.51,-14.32,-16.44,84.6,8.09,-12.35,-15.75,85.8,6.684,-16.24,-17.22,84.1,160.6,73
340,1500,7.36,-13.19,-16.18,86.3,8.3,-12.56,-15.89,87.1,5.965,-14.37,-16.65,85.7,151.3,74.3
340,1800,3.928,-12.67,-15.69,87.6,5.719,-11.45,-15.07,88.5,2.219,-14.23,-16.25,87.1,147.9,75.6
340,2100,3.382,-15.79,-16.85,87,4.957,-12.81,-15.68,88,2.193,-17.91,-18.22,85.9,129.3,77.2
341,0,5.083,-18.35,-18.59,83.7,6.013,-16.38,-17.78,85.8,4.535,-20.38,-19.49,80.7,118.4,78.4
341,300,5.954,-22.83,-20.65,79.2,6.423,-20.38,-19.58,80.4,5.469,-28.37,-23.09,76.8,100.6,79
341,600,5.866,-26.52,-22.48,76.7,6.815,-23.8,-21.31,77.2,5.101,-29.04,-23.61,76.2,106,79.1
341,900,4.065,-27.43,-22.14,77.8,6.045,-25.5,-21.65,78.8,2.908,-31.73,-23.03,76.6,126,79.4
341,1200,3.474,-28.74,-22.14,80.1,4.029,-23.91,-21.36,81.8,2.982,-34.17,-23.42,78.3,135.9,79.6
341,1500,3.779,-24.27,-21.45,81,4.34,-23.71,-21.31,81.8,2.641,-25.2,-21.63,80.1,139.3,79.3
341,1800,4.898,-24.12,-21.49,81.6,5.878,-23.7,-21.25,81.8,3.999,-24.42,-21.65,81.4,138.9,80.1
341,2100,5.053,-28.61,-22.74,79.8,5.764,-24.56,-21.52,81.2,4.388,-31.66,-23.89,78.8,130.9,80.9
342,0,6.123,-35.83,-25.72,72.9,6.844,-32.22,-24.17,78.3,5.077,-42.53,-28.12,68.87,101.3,80.7
342,300,5.791,-45.24,-29,68.26,6.765,-40.65,-27.67,69.11,4.998,-47.39,-29.62,67.14,88.8,79.6
342,600,5.423,-47.2,-29.36,64.58,6.179,-44.79,-28.26,67.04,4.808,-50.51,-30.96,63.19,88.4,78.6
342,900,7.27,-54.55,-32.58,64.92,8.4,-52.25,-31.59,65.98,6.017,-55.75,-33.08,63.39,98.4,78.3
342,1200,8.78,-54.18,-32.63,66.11,9.28,-51.72,-31.82,66.81,8.25,-55.55,-33.04,65.64,101.6,77.9
342,1500,8.87,-49.07,-30.96,67.93,9.83,-46.52,-30.18,69.26,8.02,-51.58,-31.74,66.88,106.1,76.3
342,1800,11.15,-44.8,-29.59,70.5,12.36,-43.3,-29.04,71.3,9.4,-46.31,-30.09,69.58,113.8,75.3
342,2100,11.49,-41.44,-28.33,71.6,12.77,-39.71,-27.6,72.1,10.32,-44,-29.34,70.9,123.4,76.2
343,0,11.17,-38.26,-27.11,72.6,12.06,-36.33,-26.33,73,9.95,-39.78,-27.72,71.9,116,76.4
343,300,10.23,-36.42,-26.33,72.2,12.12,-34.41,-25.54,73.1,8.77,-37.19,-26.69,71.6,113.2,75.3
343,600,10.16,-32.43,-24.65,72.6,11.84,-31.3,-24.19,73.4,7.4,-33.64,-25.26,72.1,127.2,75.9
343,900,9.42,-31.38,-24.18,72.3,11.49,-30.43,-23.62,72.8,6.925,-32.38,-24.67,72,114.1,76.4
343,1200,9.75,-34.24,-25.43,71.9,10.79,-32.17,-24.63,72.9,8.99,-36.38,-26.3,71.4,122.5,78.2
343,1500,9.66,-36.77,-26.44,71.3,10.17,-36.1,-26.16,71.6,9.05,-37.7,-26.81,71,123.9,78.8
343,1800,9.07,-37.12,-26.59,70.4,10.33,-36.31,-26.29,71.2,8.23,-37.88,-26.79,69.28,124.9,80
343,2100,8.51,-38.45,-26.97,68.57,9.04,-37.68,-26.73,69.18,8.02,-38.86,-27.14,68.07,128.5,82.1
344,0,8.11,-39.14,-27.19,67.47,8.73,-38.3,-26.88,67.99,7.26,-39.76,-27.41,66.92,136.8,84
344,300,7.94,-38.28,-27,66.96,8.41,-36.22,-26.37,67.21,7.58,-39.39,-27.35,66.69,128.5,85.3
344,600,8.02,-33.66,-25.43,68.17,8.65,-32.52,-24.96,68.57,7.39,-35.38,-26.05,67.59,134.2,87.4
344,900,7.56,-31.17,-24.39,68.1,7.97,-30.25,-23.97,68.34,7.16,-32.66,-25.01,67.49,135,89.3
344,1200,7.13,-29.81,-23.67,67.6,7.42,-29.21,-23.44,68.02,6.834,-30.81,-23.95,67.23,131.5,91
344,1500,7.98,-32.31,-24.45,66.35,8.88,-31.08,-23.88,67,7.05,-32.89,-24.71,66.02,121.5,91.9
344,1800,8.82,-32.83,-24.76,66.87,9.09,-32.17,-24.57,68.17,8.53,-33.35,-25,66.18,112.6,92.7
344,2100,9.38,-32.54,-24.71,69.47,9.86,-31.54,-24.34,70.6,8.93,-33.63,-25.06,68.49,106.9,93
345,0,9.73,-30.87,-23.94,70.1,10.29,-30.22,-23.59,70.8,8.95,-31.61,-24.39,69.71,102.8,93.9
345,300,9.52,-29.44,-23.37,70.8,10.26,-27.96,-22.73,71.7,8.49,-30.95,-23.88,70,99.4,92.9
345,600,10.06,-24.06,-20.87,71,10.68,-21.13,-19.48,72.1,9.35,-27.89,-22.69,70,124.9,93.4
345,900,10.7,-18.84,-18.39,71.3,11.49,-16.39,-17.15,72.2,10.04,-20.99,-19.43,69.87,126.9,93.7
345,1200,11.66,-16.77,-17.51,73.2,12.32,-14.51,-16.46,75.2,10.88,-18.02,-18.17,71.8,116.2,92.9
345,1500,12.36,-13.41,-15.94,75.5,13.26,-12.5,-15.42,76.4,11.22,-14.58,-16.49,75,119.3,92.8
345,1800,11.43,-10.71,-14.47,75.3,12.06,-8.95,-13.43,76.4,10.35,-12.36,-15.51,74.1,112.7,91.5
345,2100,11.35,-6.748,-12.14,73.3,12.48,-3.261,-9.98,74.2,10.11,-9.92,-13.88,71.9,127.7,90.1
346,0,10.85,-1.345,-8.91,75.3,12.67,.901,-7.49,76.9,9.22,-4.335,-10.8,73.8,140.3,89.3
346,300,7.65,4.066,-5.363,94.1,10.91,5.714,-4.091,95.6,4.056,.347,-8.1,82,178.7,90.4
