day_of_year,hour,VW1,TA1,TA2,RH1,VW2,TA1_max,TA2_max,RH1_max,VW1_min,TA1_min,TA2_min,RH1_min,DW1,unkw
61,900,.447,-42.18,-28.49,69.98,.451,-40.36,-27.79,70.5,.447,-43.35,-28.97,69.57,106.7,89.8
61,1200,.447,-43.18,-28.86,69.83,.448,-41.68,-28.28,70.3,.447,-44.95,-29.52,69.31,97.4,88.4
61,1500,.447,-34.71,-25.67,72.1,.447,-32.07,-24.61,73.2,.447,-40.36,-27.96,70.7,102.7,86.8
61,1800,.447,-30.72,-24.01,73.2,.45,-29.49,-23.46,73.3,.447,-32.14,-24.67,73,111.6,85.2
61,2100,.447,-32.18,-24.53,72.1,.447,-30.46,-23.88,72.9,.447,-34.08,-25.39,71.3,104.9,83.9
62,0,.447,-36.53,-26.28,70.9,.447,-34.63,-25.44,71.3,.447,-37.34,-26.69,70.7,105.2,82.9
62,300,.447,-38.01,-26.93,70.4,.447,-36.41,-26.32,71,.447,-39.12,-27.39,69.97,103.1,81.8
62,600,.447,-38.63,-27.29,69.77,.447,-37.43,-26.94,70.4,.447,-40,-27.72,68.6,114.2,81
62,900,.447,-40.65,-27.97,68.17,.448,-40.07,-27.77,68.57,.447,-41.53,-28.19,67.85,114.2,80.7
62,1200,.447,-40.45,-27.94,67.99,.447,-39.65,-27.71,68.33,.447,-41.11,-28.17,67.45,111.5,80.4
62,1500,.447,-38.76,-27.33,67.56,.447,-35.99,-26.38,67.86,.447,-41.67,-28.38,67.3,106.4,79.8
62,1800,.447,-35.01,-25.92,67.27,.447,-34.01,-25.51,67.89,.447,-37.73,-26.94,66.85,125.4,79
62,2100,.447,-37.57,-26.76,65.41,.447,-34.56,-25.71,66.88,.447,-40.1,-27.67,64.04,120,79.2
63,0,.447,-39.36,-27.45,64.27,.448,-38.01,-27.08,64.68,.447,-40.35,-27.84,63.72,117,78.9
63,300,.447,-41.19,-28.17,63.87,.447,-39.79,-27.72,64.24,.447,-43.62,-28.98,63.4,112.3,78.3
63,600,.447,-43.64,-29,63.99,.448,-42.99,-28.83,64.15,.447,-44.29,-29.11,63.79,121.3,77.7
63,900,.447,-44.63,-29.35,65.05,.448,-43.52,-28.94,66.17,.447,-46.37,-29.91,64.1,113,77.6
63,1200,.447,-45.06,-29.54,66.89,.447,-43.77,-29.15,67.54,.447,-46.69,-30.09,66.41,112.6,77.2
63,1500,.447,-41.19,-28.23,67.61,.447,-37.77,-27.13,68.09,.447,-44.33,-29.36,67.16,120.6,76.7
63,1800,.447,-37.22,-26.74,68.17,.447,-36.48,-26.57,68.58,.447,-37.9,-26.94,67.9,114,75.9
63,2100,.447,-39.69,-27.58,67.91,.447,-37.97,-27.01,68.09,.447,-42.25,-28.39,67.66,114.6,75.8
64,0,.447,-42.36,-28.48,67.89,.447,-41.53,-28.18,68.28,.447,-43.48,-28.81,67.62,115.8,75.6
64,300,.447,-43.35,-28.9,67.94,.447,-41.78,-28.47,68.55,.447,-44.91,-29.36,67.42,118,74.6
64,600,.447,-42.48,-28.65,68.47,.447,-41.92,-28.47,68.67,.447,-43.17,-28.8,68.24,119.1,73.9
64,900,.447,-42.29,-28.58,68.19,.447,-41.02,-28.2,68.48,.447,-43.31,-28.88,67.84,114.5,73.3
64,1200,.447,-41.45,-28.32,68.25,.447,-40.88,-28.13,68.5,.447,-42.06,-28.52,68,120.1,72.8
64,1500,.447,-38.06,-27.06,68.86,.447,-36.13,-26.28,69.19,.447,-40.18,-27.86,68.46,120,72.2
64,1800,.447,-34.15,-25.51,68.97,.447,-33.34,-25.14,69.29,.447,-35.58,-26.1,68.75,127.5,71.3
64,2100,.447,-34.91,-25.74,68.3,.447,-33.62,-25.31,68.81,.447,-36.72,-26.39,67.55,130.2,71.2
65,0,.447,-38.03,-26.89,67.88,.447,-37,-26.44,68.59,.447,-38.71,-27.18,67.52,131.1,71
65,300,.447,-38.03,-26.85,69.2,.447,-37.22,-26.5,69.54,.447,-38.85,-27.24,68.59,131.5,70.4
65,600,.447,-37.37,-26.6,69.15,.447,-36.59,-26.4,69.55,.447,-38.12,-26.88,68.92,129,70
65,900,.447,-34.01,-25.4,70.5,.447,-31.75,-24.53,71.8,.447,-36.24,-26.17,69.64,133,70.4
65,1200,.447,-29.56,-23.61,73.4,.447,-26.91,-22.65,74.9,.447,-31.61,-24.46,72.1,140.2,70.6
65,1500,.447,-24.74,-21.7,75.8,.447,-23.57,-21.18,76.2,.447,-26.22,-22.37,75.1,143.7,70.8
65,1800,.447,-23.41,-21.03,76.5,.447,-23.07,-20.83,76.7,.447,-23.67,-21.24,76.2,142.9,71
65,2100,.447,-24.31,-21.29,77.2,.447,-23,-20.79,77.9,.447,-26.2,-22.05,76.8,145.5,71.4
66,0,.447,-23.68,-20.9,78.1,.447,-21.61,-20.15,78.5,.447,-24.81,-21.28,77.8,149.7,71.8
66,300,.447,-20.66,-19.73,78.6,.447,-19.56,-19.31,78.7,.447,-21.47,-20.05,78.2,151.8,71.4
66,600,.447,-19.14,-19.07,79.1,.447,-18.27,-18.71,79.5,.447,-19.84,-19.41,78.7,162.6,71.1
66,900,.447,-19.52,-19.33,79.2,.447,-18.27,-18.71,79.5,.447,-20.35,-19.75,79,157.2,71.7
66,1200,.447,-22.65,-20.73,78.2,.447,-20.49,-19.79,78.9,.447,-24.52,-21.5,77.6,140.7,71.9
66,1500,.447,-22.78,-20.7,77.7,.447,-20.22,-19.63,78.5,.447,-24.66,-21.37,77.1,160.5,71.3
66,1800,.447,-20.55,-19.79,78.4,.447,-19.8,-19.44,78.7,.447,-22.05,-20.5,78.2,170.1,72.2
66,2100,.447,-25.21,-21.58,78,.447,-22.19,-20.57,78.3,.447,-27.65,-22.36,77.9,161.1,73.3
67,0,.447,-33.09,-24.41,76.5,.447,-26.19,-22,78,.447,-37.11,-25.44,75.8,127.9,74.6
67,300,.447,-34.86,-25.25,75.7,.447,-34.17,-24.92,76.2,.447,-35.66,-25.62,75.1,132.9,75.8
67,600,.447,-33.66,-25.45,75.2,.447,-32.78,-25.05,75.5,.447,-34.52,-25.7,74.7,155.3,77.3
67,900,.447,-35.09,-26,75.3,.447,-33.69,-25.52,75.5,.447,-35.98,-26.28,75.2,142.5,79.5
67,1200,.447,-37.31,-26.79,74.8,.447,-35.98,-26.21,75.2,.447,-38.66,-27.13,74.4,167.7,81.1
67,1500,.481,-38.38,-27.42,74.1,.674,-37.48,-27,74.4,.447,-39.15,-27.73,73.9,146,82.8
67,1800,.447,-37.73,-27.02,73.8,.448,-37,-26.78,74.2,.447,-38.41,-27.32,73.5,159.9,83.7
67,2100,.447,-41.17,-28.13,73.5,.451,-38.69,-27.35,73.9,.447,-44.97,-29.18,72.8,141.3,84.4
68,0,.447,-46.38,-29.61,72.2,.447,-45.04,-29.1,72.8,.447,-47.1,-29.89,71.8,135.7,84.1
68,300,.447,-47.96,-30.32,70.1,.447,-45.86,-29.78,71.8,.447,-49.43,-30.78,68.73,128.5,83.5
68,600,.447,-45.32,-29.71,69.75,.447,-43.77,-29.22,70.6,.447,-47.04,-30.22,68.86,123,82.4
68,900,.447,-47.83,-30.49,68.63,.447,-47.11,-30.23,69.21,.447,-49.41,-30.93,67.8,123.4,82
68,1200,.447,-48.37,-30.75,67.84,.447,-47.18,-30.27,68.33,.447,-49.83,-31.24,67.49,125.5,81.5
68,1500,.447,-45.23,-29.46,68.02,.447,-43.52,-29.03,68.36,.447,-47.53,-30.13,67.29,119.8,81
68,1800,.447,-44.57,-29.31,67.06,.447,-43.62,-29.08,67.35,.447,-45.29,-29.44,66.82,131.7,80.6
68,2100,.447,-48.97,-30.55,66.72,.447,-45.43,-29.45,67.5,.447,-53.54,-32,65.69,115.3,80.3
69,0,.447,-55.04,-32.69,65.37,.447,-53.86,-32.31,65.54,.447,-55.86,-32.94,65.11,112.6,79.7
69,300,.447,-56.19,-33.16,65.45,.447,-55.34,-32.88,65.71,.447,-57.13,-33.41,65.27,121.6,78
69,600,.447,-56.77,-33.4,65.84,.447,-55.94,-33.08,66.4,.447,-57.96,-33.77,65.28,113,75.2
69,900,.447,-55.72,-33.09,66.53,.448,-54.39,-32.62,66.98,.447,-56.96,-33.52,66.34,108.1,73.1
69,1200,.448,-53.7,-32.48,67.36,.451,-50.97,-31.74,68.05,.447,-56.48,-33.37,66.55,103.5,69.88
69,1500,.447,-43.37,-29,70.3,.447,-37.23,-26.66,72,.447,-51.49,-31.77,68,119.5,66.05
69,1800,.447,-31.57,-24.35,72.5,.447,-28.72,-23.05,72.8,.447,-36.28,-26.38,72.1,112.6,62.41
69,2100,.447,-28.72,-22.89,71.4,.447,-27.22,-22.37,71.9,.447,-32.02,-24.16,70.8,104.1,60.11
70,0,.447,-29.12,-23.09,72.6,.447,-25.97,-21.82,74.2,.447,-32.64,-24.49,71.3,101.8,59.11
70,300,.447,-26.19,-20.59,76.1,.447,-24.33,-19.18,77.8,.447,-27.81,-21.79,74.3,186,61.06
70,600,.447,-34.61,-23.47,77.1,.447,-27.95,-21.44,78.1,.447,-41.75,-25.73,75.7,154.4,64.41
70,900,.447,-48.17,-26.36,75.1,.447,-43.12,-25.28,76,.447,-54.75,-27.91,73.8,106.9,67.16
70,1200,.447,-52.35,-28.62,73.1,.447,-47.81,-27.27,74.4,.447,-57.02,-29.86,72,105.8,68.4
70,1500,.447,-45.74,-27.98,73.4,.447,-41.06,-26.36,74.5,.447,-51.61,-29.27,72.3,95.3,67.97
70,1800,3.065,-38.88,-25.01,74.9,3.842,-37.22,-23.48,75.4,.447,-41.2,-26.67,73.9,92,67.44
70,2100,3.731,-43.22,-24.58,72.8,4.116,-39.86,-23.67,73.8,3.518,-48.77,-25.24,72.2,94.4,68.45
71,0,4.285,-50.68,-26.46,73.6,4.454,-47.86,-24.98,74.9,3.991,-53.86,-27.77,72.8,94.1,71.2
71,300,4.667,-52.09,-29.77,71.6,5.356,-48.59,-27.1,74.2,4.065,-54.05,-31.48,69.96,98.7,72.1
71,600,4.699,-48.81,-28.4,72.7,5.111,-46.85,-27,73.9,4.147,-50.54,-29.83,71.4,93.6,72.5
71,900,5.197,-49.72,-30.01,71.4,5.554,-47.62,-29.17,72.1,4.789,-52.28,-30.55,70.9,92.6,71.7
71,1200,4.605,-42,-26.69,74,5.575,-36.02,-23.72,76.3,3.672,-47.06,-29.16,72,104.3,71
71,1500,4.101,-35.49,-23.32,76,4.683,-32.01,-22.27,76.6,3.667,-37.86,-24.92,75.2,95.9,70.7
71,1800,4.525,-33.84,-23.32,75.5,4.917,-32.44,-22.65,76.1,4.15,-35.08,-24.4,74.8,93.7,69.75
71,2100,4.478,-33.81,-22.85,76.1,4.803,-32.82,-22.35,76.7,4.237,-34.8,-23.97,74.9,94.9,68.51
72,0,4.981,-29.96,-22.43,72.5,5.978,-24.62,-20.76,74.1,4.498,-32.41,-23.55,71,92.8,66.34
72,300,5.236,-26.23,-20.56,75.8,5.513,-21.59,-18.6,77.9,4.881,-28.05,-21.61,74.1,83.3,62.9
72,600,4.307,-18.55,-16.98,78.6,4.922,-14.63,-15.71,79.5,3.652,-23.54,-18.46,77.6,91.3,59.37
72,900,1.234,-14.07,-15.96,79.9,3.557,-12.79,-13.25,82.4,.537,-14.97,-17,78.8,20.36,58.72
72,1200,.937,-14.76,-16.74,75.2,3.695,-13.37,-15.74,79.4,.447,-16.22,-17.23,72.2,42.13,59.21
72,1500,.543,-13.71,-14.2,75.7,.881,-11.46,-12.77,77.2,.447,-15.66,-15.54,74,70.8,57.77
72,1800,.551,-8.63,-13.13,77.5,.871,-6.384,-12.04,78.2,.447,-12.29,-14.7,76.3,43.72,55.75
72,2100,1.965,-11.11,-14.85,73.5,5.288,-6.246,-11.93,77.6,.467,-15.2,-17.18,66.36,353.2,58.42
73,0,1.154,-18.5,-18.87,71.2,4.227,-15.27,-17.26,77.3,.447,-22.63,-20.92,62.68,102.8,59.64
73,300,.447,-9.35,-13.98,79.9,.447,-5.831,-11.97,83.8,.447,-14.96,-17.18,77.7,163.6,59.39
73,600,.447,-7.77,-13.17,83.9,.447,-5.24,-11.61,84.2,.447,-9.78,-14.26,83.6,160.3,60.36
73,900,.447,-7.47,-12.89,83,.447,-6.246,-12.23,84.5,.447,-8.32,-13.35,80.5,157.6,59.15
73,1200,.447,-7.67,-12.82,80,.447,-6.521,-12.28,82.4,.447,-8.26,-13.34,77.9,153.1,56.57
73,1500,.447,-11.76,-14.05,75,.447,-8.85,-13.15,77.5,.447,-15.68,-15.73,73.2,93.7,53.19
73,1800,.447,-15.17,-14.31,70.5,.447,-11.52,-11.92,74.5,.447,-17.41,-15.97,63.93,13.96,50.9
73,2100,1.28,-19.12,-18.32,77.4,3.027,-15.05,-16.06,78.9,.447,-25.43,-22.27,74.4,214.3,51.67
74,0,4.258,-30.93,-24.64,76.3,5.07,-26.23,-22.73,77.6,3.382,-33.03,-25.51,75.7,201.6,54.29
74,300,3.916,-34.31,-25.93,75.3,4.368,-33.37,-25.65,75.6,3.439,-34.84,-26.17,75.2,183.6,56.49
74,600,4.347,-35.01,-26.22,75.1,4.97,-34.61,-26.09,75.2,3.987,-35.48,-26.45,74.9,167.7,58.71
74,900,4.358,-37.35,-27.1,74.3,5.291,-34.65,-26.05,75.2,2.872,-40.11,-28.16,73.5,177.8,61.48
74,1200,4.322,-41.3,-28.42,73.2,4.973,-39.49,-27.88,73.8,3.565,-43.56,-29.14,72.5,167.6,64.5
74,1500,4.353,-40.74,-28.27,72.9,5.521,-39.71,-27.9,73.1,3.22,-41.86,-28.65,72.5,171.6,66.25
74,1800,5.14,-39.99,-28.06,73.1,5.891,-39.53,-27.89,73.2,4.542,-40.57,-28.25,72.9,161.9,67.79
74,2100,4.29,-41.1,-28.33,73,4.692,-39.85,-27.96,73.2,3.85,-43.46,-29.06,72.5,149.3,68.42
75,0,4.976,-45.68,-29.75,71.9,6.045,-44.65,-29.29,72.3,4.186,-47.58,-30.37,71.3,136.2,68.45
75,300,6.577,-50.91,-31.3,69.76,7.41,-48.14,-30.42,71.2,5.243,-52.36,-31.9,68.9,127.2,68.22
75,600,7.46,-52.06,-31.81,68.5,7.94,-50.29,-31.38,68.79,7.1,-53.79,-32.21,68.18,132.9,67.73
75,900,7.59,-53.09,-32.15,68.19,8.55,-51.61,-31.71,68.76,6.653,-54.16,-32.42,67.76,120.2,67.45
75,1200,8.83,-53.17,-32.23,67.36,9.4,-50.33,-31.43,67.72,8.13,-54.93,-32.68,67.1,119,67.32
75,1500,9.33,-46.33,-30.14,68.26,9.68,-42.82,-28.88,69.33,8.84,-49.43,-31.16,67.67,127.5,66.7
75,1800,9.94,-41.45,-28.41,69.73,10.35,-40.45,-28.03,70.1,9.48,-42.89,-28.96,69.19,120,66.1
75,2100,10.02,-38.78,-27.42,71,10.43,-35.58,-26.3,72.2,9.77,-41.42,-28.31,70.2,129.9,65.69
76,0,10.02,-31.88,-24.79,73.4,10.38,-28.44,-23.32,74.4,9.34,-35.16,-26.14,72.5,127.2,65.42
76,300,9.02,-25.06,-21.84,75.9,9.53,-22.8,-20.81,76.9,8.53,-27.68,-23.04,74.6,123.6,64.9
76,600,7.54,-19.16,-19.09,78.7,9.02,-15.91,-17.5,80.4,5.383,-22.52,-20.71,77,176.6,64.74
76,900,5.922,-15.96,-17.54,80.7,6.315,-15.63,-17.38,80.8,5.441,-16.81,-17.95,80.4,188.9,66.39
76,1200,4.689,-19.04,-18.99,80.1,5.865,-16.84,-17.97,80.6,3.47,-21.15,-19.92,79.5,144.3,69.37
76,1500,5.761,-17.62,-18.4,79.5,6.303,-15.28,-17.22,80,5.102,-20.04,-19.46,79.2,158.5,70.3
76,1800,6.85,-13.32,-16.2,80.4,7.94,-12.25,-15.66,80.7,5.877,-15,-17.08,80,164.4,69.85
76,2100,8.09,-10.66,-14.81,81.7,8.82,-9.75,-14.31,82.4,7.55,-12.15,-15.58,80.8,175.9,70
77,0,7.39,-9.27,-14.08,82.8,8.46,-8.43,-13.63,83.3,6.302,-10.17,-14.51,82.4,183.4,69.91
77,300,6.524,-8.99,-13.95,83.3,7.71,-8.5,-13.67,83.4,5.472,-9.58,-14.26,83.2,179.8,72
77,600,4.602,-11.67,-15.41,82.7,5.53,-9.82,-14.41,83.1,3.638,-12.77,-15.97,82.5,169.5,74.5
77,900,5.415,-12.25,-15.67,82.5,6.911,-11.45,-15.26,82.8,3.394,-13.25,-16.19,82.4,154.8,75.9
77,1200,4.996,-11.05,-14.98,82.7,5.36,-9.27,-14.09,82.8,4.053,-13.12,-16.02,82.3,147,77.4
77,1500,5.911,-7.21,-12.94,83.1,6.733,-5.342,-12.02,83.4,4.948,-9.96,-14.34,82.5,185.5,78.5
77,1800,6.049,-5.509,-11.95,83.4,6.908,-5.203,-11.81,83.6,5.408,-5.861,-12.11,83.1,150.9,79.4
77,2100,6.946,-5.161,-11.63,83.1,7.57,-4.993,-11.54,83.7,5.614,-5.895,-11.77,80.3,135.9,78.7
78,0,8.51,-9.7,-13.83,76.5,9.39,-6.38,-12.01,79.1,7.07,-12.17,-15.15,75.2,117.3,76.6
78,300,9.02,-13.98,-16.05,75.6,9.83,-11.42,-14.69,77.3,8.36,-15.26,-16.62,74.5,148.8,74.8
78,600,8.51,-11.09,-14.5,78.1,9.48,-10.65,-14.26,78.4,7.39,-11.76,-14.7,77.7,126.8,73.2
78,900,6.8,-8.48,-13.12,80,7.54,-6.246,-12.03,81.2,5.585,-11.45,-14.55,77.9,140.4,72.1
78,1200,10.12,-3.028,-10.25,83.1,11.04,-2.324,-9.85,84.1,8.05,-5.03,-11.37,81.4,152.2,70.1
78,1500,10.78,-1.776,-9.52,83.8,11.61,-1.595,-9.38,84.1,10.1,-2.324,-9.88,83.3,150.9,67.15
78,1800,11.95,-.907,-8.94,84.5,12.63,.208,-8.14,85.2,11,-1.837,-9.53,83.8,151.5,63.18
78,2100,11.91,.753,-7.8,85.4,12.77,1.213,-7.51,86.1,10.85,.277,-8.1,85,159.7,61.76
79,0,10.94,1.7,-7.16,86.6,12.02,2.045,-6.895,87.1,9.72,1.213,-7.52,86.1,171.4,62.96
79,300,9.19,-.302,-8.62,86.8,10.72,1.282,-7.49,87,7.38,-2.703,-10.2,86.6,174.2,65.54
79,600,7.75,-4.19,-11.09,85.8,8.49,-2.599,-10.15,86.6,7.11,-6.758,-12.46,84.3,163,66.55
79,900,8.77,-7.98,-13.33,83.7,9.19,-6.17,-12.29,84.4,8.13,-9.53,-14.26,82.9,153.6,67.32
79,1200,8.12,-11.38,-15.2,83,9.08,-9.46,-14.23,83.6,7.5,-13.25,-16.08,82.3,138.3,68.08
79,1500,6.358,-11.23,-15.26,81.9,7.83,-9.3,-14.24,82.4,5.024,-12.63,-16.01,81.4,141,67.38
79,1800,5.242,-10.37,-14.59,81.4,5.775,-9.19,-13.97,82.3,4.779,-11.34,-15.12,80.9,139.4,66.13
79,2100,5.934,-11.95,-15.38,80.2,7.24,-10.65,-14.83,81.1,4.203,-15.33,-16.79,79.6,142.1,65.02
80,0,3.557,-18.05,-18.1,80.2,4.212,-16.44,-17.28,80.4,2.856,-19.63,-18.61,79.9,141.5,64.16
80,300,2.3,-22.39,-20.11,80.2,2.813,-18.36,-18.03,80.7,1.837,-27.07,-22.02,79.5,196.6,64.26
80,600,3.56,-28.17,-22.9,79,4.675,-27.43,-22.33,79.3,2.664,-28.99,-23.22,78.8,199.8,65.46
80,900,4.425,-30.58,-24.22,78.2,5.215,-28.51,-23.33,78.7,3.654,-31.89,-24.68,78,184.2,68.05
80,1200,5.358,-32.69,-25.15,77.6,5.994,-30.91,-24.45,78.1,4.514,-34.43,-25.75,77.2,181.2,71.2
80,1500,6.57,-30.78,-24.6,77.6,7.76,-30.12,-24.43,77.7,5.945,-32.13,-24.98,77.6,191.1,74.1
80,1800,4.892,-30.35,-24.51,77.5,6.036,-29.63,-24.36,77.6,3.845,-31.12,-24.7,77.3,168.6,76.4
80,2100,3.991,-34.23,-25.38,77,4.844,-30.95,-24.35,77.6,3.279,-39.05,-26.84,76.3,133,77.4
81,0,5.483,-42,-27.87,75.5,6.248,-39.89,-27.06,76.3,4.793,-43.93,-28.87,74.1,115.8,77.7
81,300,7.14,-44.18,-29.01,72.2,8,-43.31,-28.65,74.2,6.23,-45.37,-29.46,71.1,111,76.6
81,600,8.08,-46.43,-29.89,70,8.35,-43.25,-28.79,71.3,7.55,-49.93,-30.98,68.71,92.3,75.3
81,900,8.83,-49.79,-31.11,68.15,9.64,-47.47,-30.34,69.41,8.25,-54.47,-32.67,66.16,93.1,74.5
81,1200,9.37,-52.53,-32.16,66.17,10.5,-49.46,-31.31,66.55,8.44,-54.47,-32.9,65.33,101.8,73.5
81,1500,8.51,-46.25,-30.18,65.39,9.94,-42.7,-28.75,66.27,7.2,-50.64,-31.72,63.82,100.7,72.9
81,1800,6.811,-41.11,-28.16,62.94,7.59,-39.94,-27.65,63.79,5.836,-42.21,-28.69,60.82,105.4,73.2
81,2100,5.974,-43.29,-28.77,60.04,6.401,-40.57,-27.93,60.93,5.678,-46.2,-29.59,59.57,121.5,74.9
82,0,4.805,-53.38,-31.28,60.89,5.561,-47.38,-29.89,61.57,4.409,-57.18,-32.54,59.83,107.2,76.6
82,300,5.379,-56.65,-32.53,63.09,5.876,-53.24,-31.64,65.48,4.961,-59.18,-33.04,61.59,106,78.4
82,600,5.897,-56.63,-32.77,65.73,6.566,-52.86,-31.81,66.88,5.292,-59.85,-33.83,64.49,105.5,80.6
82,900,5.959,-56.24,-32.64,66.06,6.677,-53.91,-32.07,66.53,5.28,-57.94,-33.03,65.29,98.7,82.9
82,1200,7.34,-50.5,-31.22,65.38,8.05,-44.68,-29.33,66.09,6.916,-55.02,-32.63,64.82,117.2,84.8
82,1500,7.55,-41.65,-28.42,66.19,8.45,-38.33,-27.24,66.55,6.846,-44.05,-29.24,65.68,104.3,85.8
82,1800,7.34,-34.79,-25.76,67.06,7.72,-33.66,-25.33,68.08,7.03,-36.8,-26.59,65.91,127.3,86.1
82,2100,7.62,-36.41,-26.45,68.52,8.51,-34.21,-25.55,69.22,6.867,-37.44,-26.97,68.06,115.3,86.5
83,0,7.78,-41.84,-28.42,68.34,8.53,-37.72,-26.98,69.32,7.24,-44.51,-29.33,67.87,104.2,85.9
83,300,8.3,-45.16,-29.57,68,8.67,-44.3,-29.29,68.28,7.99,-45.59,-29.73,67.78,102.4,84.5
83,600,9.49,-44.72,-29.43,68.07,10.31,-44.1,-29.25,68.33,8.83,-45.52,-29.7,67.89,104.9,82.2
83,900,11.05,-43.98,-29.24,68.3,11.68,-43.27,-28.97,68.6,10.41,-44.52,-29.41,67.88,102.8,80.5
83,1200,11.82,-42.07,-28.58,68.73,12.44,-39.17,-27.55,69.06,11.3,-44.31,-29.39,68.55,98.6,77.8
83,1500,12.03,-35.24,-26.04,69.72,12.63,-31.78,-24.57,70.2,11.41,-38.71,-27.41,69.06,98.3,74.7
83,1800,11.73,-29.21,-23.51,70.2,12.35,-27.88,-22.9,70.8,11.39,-30.88,-24.22,69.36,97.9,71.9
83,2100,11.92,-28.28,-23.01,69.91,12.22,-27.18,-22.58,70.4,11.42,-29.71,-23.53,69.56,99.1,69.35
84,0,12.24,-30.44,-23.87,70.2,12.68,-29.48,-23.36,70.9,11.69,-31,-24.13,69.08,101.8,66.56
84,300,12.4,-30.47,-23.92,71.1,12.99,-29.96,-23.68,71.2,11.97,-31.28,-24.24,70.9,95.9,63.69
84,600,12.31,-31.9,-24.49,70.5,12.98,-30.38,-23.78,71.3,11.67,-33.92,-25.36,69.8,97.9,61.4
84,900,12,-31.56,-24.34,70.2,12.55,-30.38,-23.84,70.5,11.34,-32.85,-24.84,69.68,109.3,60.56
84,1200,10.17,-29.96,-23.6,69.35,11.47,-26.28,-22,69.78,9.04,-32.64,-24.67,69.12,114.1,60.22
84,1500,8.19,-22.93,-20.53,70.1,8.79,-19.98,-19.1,70.4,7.71,-25.44,-21.67,69.54,127.9,59.96
84,1800,6.61,-18.34,-18.27,70.6,7.81,-17.44,-17.84,71.1,5.46,-19.84,-19.09,70.3,139.9,60.07
84,2100,5.914,-18.12,-18.12,71.4,6.453,-16.36,-17.3,71.7,5.387,-19.7,-18.95,71.1,128.1,60.9
85,0,6.134,-21.44,-19.58,70.5,6.602,-19.49,-18.88,71.2,5.619,-23.55,-20.37,68.88,124.6,61.19
85,300,7.27,-24.01,-20.69,68.58,8.2,-23.1,-20.24,69.66,6.314,-24.49,-21.01,67.94,109.6,60.99
85,600,8.81,-23.07,-20.56,72.9,9.24,-20.81,-19.72,75.4,8.08,-24.14,-21.06,70.1,120.6,61.16
85,900,9.6,-20.5,-19.61,75.9,10.24,-17.61,-18.23,76.4,8.12,-22.75,-20.71,75.1,121.6,60.73
85,1200,8.63,-16.6,-17.69,76,9.07,-15.35,-17.07,76.7,8.25,-17.61,-18.2,75.1,121.6,60.4
85,1500,7.86,-12.41,-15.65,77.9,8.73,-9.48,-14.17,79.8,6.749,-15.56,-17.17,76.1,142.2,59.79
85,1800,5.726,-7.3,-12.92,82,6.449,-6.214,-12.27,83,4.45,-9.2,-13.99,80.1,165,59.53
85,2100,4.211,-8.58,-13.44,83.1,4.768,-6.075,-12.12,83.5,3.87,-11.83,-15.08,82.9,134.1,60.01
86,0,5.564,-12.17,-15.13,82.5,6.468,-11.59,-14.92,83.1,4.498,-12.84,-15.34,81.2,145.2,59.02
86,300,8.28,-11.91,-15.18,80.4,9.02,-11.14,-14.74,81,6.947,-12.63,-15.57,79.9,145.9,58.27
86,600,8.45,-9.76,-14.18,81.2,9.62,-8.02,-13.34,83.2,7.1,-11.28,-14.91,80.4,144.1,57.11
86,900,8.51,-8.06,-13.37,83.5,10.01,-7.91,-13.27,83.6,6.562,-8.26,-13.52,83.3,161.8,57.93
86,1200,7.08,-7.35,-13.01,83.7,8.21,-7.04,-12.88,83.9,5.561,-8.12,-13.46,83.5,168.1,58.76
86,1500,6.696,-6.765,-12.71,83.2,7.12,-6.281,-12.4,83.4,6.174,-7.36,-13.03,82.9,160.2,59.5
86,1800,7.09,-5.837,-12.08,82.7,7.69,-5.552,-11.88,83.1,6.747,-6.143,-12.36,82.2,161.8,59.74
86,2100,7.78,-6.997,-12.59,82.1,9.03,-5.724,-11.93,82.5,7.32,-9.61,-13.89,81.2,136.2,59.57
87,0,9.75,-12.33,-15.31,79.8,11.22,-9.99,-14.16,81.1,9.08,-13.77,-16.04,79,127.2,58.12
87,300,11.44,-14.18,-16.34,78.6,12.86,-13.36,-15.98,78.9,10.27,-14.89,-16.74,78.2,118.1,56.51
87,600,12.76,-16.25,-17.47,78.2,14.12,-14.19,-16.42,78.8,11.5,-18.33,-18.62,77.5,108.9,53.68
87,900,14.13,-19.65,-19.19,78.8,14.67,-18.67,-18.69,79,13.75,-20.62,-19.68,78.7,117.3,51.82
87,1200,13.66,-18.39,-18.54,78.9,14.73,-15.8,-17.39,79.1,12.11,-20.45,-19.51,78.8,124.4,51.61
87,1500,11.6,-13.19,-15.98,79.1,12.99,-10.76,-14.63,79.6,10.76,-15.93,-17.44,78.7,131,52.11
87,1800,9.89,-9.4,-13.82,78.8,11.26,-8.57,-13.34,79.6,8.35,-10.48,-14.56,77.8,135.9,53.38
87,2100,9.38,-9.76,-13.92,76.7,9.84,-8.22,-13.15,77.6,8.68,-11.66,-14.91,76,136.4,55.42
88,0,9.11,-14.4,-16.21,75.1,9.64,-12.07,-15.12,75.9,8.47,-16.48,-17.23,74.1,117.2,57.42
88,300,9.1,-17.84,-17.9,74,9.48,-16.69,-17.33,74.2,8.4,-19.72,-18.76,73.6,130.4,59.09
88,600,7.98,-19.96,-18.88,73.2,8.8,-19.16,-18.52,74,7.39,-20.73,-19.14,72.7,128.6,60.44
