212 152 1100 5.462 3.661 3.549 -2.121 -2.044 80.3 78.7 0.881 0.817 49.72 50.62 606.3 1.241 1.104
188 152 1100 1.583 3.459 0.834 0.62 3.045 3.909 1.512 1.126 2.134 1.724 -1.008 -0.483 1.45 13.94
212 152 1200 5.975 3.863 5.173 -0.905 -1.048 71.7 73 0.405 0.356 89.9 88.3 606.1 1.24 1.103
188 152 1200 5.53 6.956 4.994 4.248 4.114 11.14 7.03 9.45 8.57 4.066 0.958 0.577 0.817 13.67
212 152 1300 6.091 3.844 8.1 -0.703 -0.677 69.45 69.36 0.331 0.285 218.7 149.8 605.8 1.24 1.103
188 152 1300 4.536 6.026 4.229 4.668 7.71 9.8 6.616 7.81 9.4 6.864 1.232 1.316 1.248 13.52
212 152 1400 5.475 3.392 8.33 -2.297 -2.093 81.8 79.8 0.862 0.544 274.9 275 605.7 1.239 1.104
188 152 1400 -0.854 -0.438 -0.134 0.266 5.02 4.334 4.162 3.828 9.28 4.233 -1.214 -0.719 1.581 13.61
212 152 1500 7.03 4.247 12.02 -1.651 -1.438 77.5 75.9 0.675 0.555 154 113.7 605.4 1.239 1.103
188 152 1500 2.157 2.224 1.33 1.076 3.53 3.748 1.867 2.813 3.915 3.195 -0.396 0.036 1.477 13.48
212 152 1600 7.08 4.202 12.95 -1.429 -1.427 76.8 77.1 0.725 0.667 99.3 81.1 605.1 1.24 1.103
188 152 1600 1.806 1.637 1.43 0.65 1.513 1.785 0.692 1.286 1.32 0.682 0.001 -0.001 2.032 13.43
212 152 1700 6.359 3.751 11.25 -1.522 -1.544 77.9 78.5 0.74 0.675 131.5 92 605 1.239 1.103
188 152 1700 1.655 0.974 0.865 -0.257 0.534 1.29 0.164 0.871 0.524 0.295 -0.091 -0.276 1.45 13.59
212 152 1800 6.77 3.85 12.74 -2.134 -2.076 84.2 85.2 1.208 1.133 46.87 45.49 604.7 1.239 1.102
188 152 1800 0.32 -1.072 -0.975 -1.613 -1.341 -1.194 -1.685 -1.206 -1.339 -1.763 -1.118 -1.291 1.914 13.56
212 152 1900 6.459 3.646 11.8 -1.878 -1.61 83 81.4 1.029 0.997 96.2 26.45 604.5 1.239 1.103
188 152 1900 1.349 0.206 -0.957 -1.752 -0.62 -0.68 -1.423 -1.125 -1.39 -0.844 -0.966 -0.533 2.071 14.48
212 152 2000 6.425 3.603 11.99 -2.075 -1.864 86.1 84.7 1.072 1.026 77.6 35.15 604.7 1.24 1.103
188 152 2000 3.226 0.818 -0.256 -1.862 -1.071 -1.008 -1.218 -1.33 -1.589 -0.884 -1.27 -0.903 1.803 13.81
212 152 2100 5.809 3.283 9.81 -2.305 -2.201 87 86.4 0.94 0.899 75.5 34.72 604.8 1.24 1.104
188 152 2100 7.73 0.568 -0.006 -1.937 -1.421 -1.324 -1.515 -1.616 -1.635 -1.224 -1.355 -1.156 1.32 13.93
212 152 2200 5.246 3.021 7.24 -1.097 -0.925 77.8 77.5 0.487 0.384 255.7 230.4 604.7 1.239 1.104
188 152 2200 10.46 5.696 3.046 0.269 1.118 2.73 5.068 4.875 4.301 2.648 0.357 0.324 0.902 14.55
212 152 2300 4.642 2.738 4.828 -0.062 0.165 71.4 72 0.194 0.144 215.6 218.1 604.7 1.238 1.103
188 152 2300 15.58 9.14 6.768 3.819 2.254 5.844 7.71 8.86 6.297 3.572 1.824 1.47 0.614 14.35
212 153 0 4.074 2.44 3.054 -0.639 -0.549 76.2 76 0.335 0.232 115.4 123.6 604.8 1.238 1.102
188 153 0 15.47 7.02 4.087 2.121 1.013 3.937 2.734 4.537 2.473 1.761 0.945 0.81 0.653 14.29
212 153 100 3.595 2.166 2.089 -1.561 -1.558 83.6 81.2 0.889 0.804 193 15.55 604.8 1.238 1.102
188 153 100 7.71 2.242 -0.178 -0.847 0.407 0.107 -1.331 -1.175 -1.492 2.726 -0.674 -0.156 1.561 14.27
212 153 200 3.231 1.897 2.32 -1.976 -2.032 86.7 82.2 0.867 0.544 235.5 129.3 604.8 1.239 1.103
188 153 200 4.744 1.068 -0.85 -0.545 1.701 0.283 -1.414 -1.046 -1.32 2.709 -1.483 -0.66 1.359 14.27
212 153 300 2.96 1.715 1.467 -1.328 -1.793 81.6 77.8 0.181 0.128 271.6 270 604.8 1.239 1.104
188 153 300 3.197 3.515 1.922 4.667 8.12 2.391 1.668 1.509 2.339 6.101 -0.523 0.173 0.601 14.26
212 153 400 2.668 1.646 1.529 -0.523 -1.281 75.8 74.4 0.071 0.059 252.8 252.3 604.6 1.24 1.103
188 153 400 3.987 3.856 2.205 3.542 4.839 2.097 -0.27 1.251 -0.088 1.343 0.647 0.899 0.327 14.25
212 153 500 2.935 1.973 -0.226 -2.357 -2.796 86.8 87.5 0.82 0.47 268.4 188.2 604.7 1.24 1.104
188 153 500 -0.598 -0.424 -1.61 -1.813 -0.257 -0.144 -1.889 -1.317 -1.894 -0.761 -1.742 -1.983 1.124 14.31
212 153 600 2.892 2.018 -1.368 -2.561 -3.309 86.8 90.7 0.764 0.304 265.9 182.5 604.6 1.241 1.105
188 153 600 -1.422 -0.562 -1.437 -0.717 5.291 0.761 -1.073 -0.869 -1.139 3.604 -1.939 -2.804 0.921 14.36
212 153 700 2 1.472 -3.018 -2.943 -3.426 88.5 90.2 0.424 0.299 134.5 117.5 604.5 1.242 1.105
188 153 700 -1.952 -0.832 -2.083 -1.97 1.552 -0.565 -1.007 -1.315 0.013 0.561 -2.357 -2.801 0.791 14.49
212 153 800 3.751 2.863 -1.231 -2.319 -2.311 80.8 78.1 0.536 0.443 246.1 254.2 604.6 1.24 1.104
188 153 800 -1.906 -0.861 -1.201 -0.95 5.995 2.96 3.098 3.234 7.15 2.447 -0.992 -0.393 0.941 14.48
